,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2020-01-01 10:00:00+01:00,232.000,3525.000,187.000,270.000,194.000,11.000,0.000,5.000,127.000,6.000,2453.000,111.000,279.000,585.000,23.000,15.000
2020-01-01 11:00:00+01:00,232.000,3560.000,206.000,284.000,199.000,11.000,0.000,5.000,125.000,6.000,2450.000,111.000,279.000,771.000,23.000,10.000
2020-01-01 12:00:00+01:00,232.000,3446.000,209.000,287.000,200.000,11.000,0.000,5.000,126.000,6.000,2450.000,114.000,280.000,822.000,23.000,7.000
2020-01-01 13:00:00+01:00,233.000,3352.000,201.000,280.000,195.000,11.000,0.000,5.000,126.000,8.000,2449.000,114.000,280.000,657.000,23.000,12.000
2020-01-01 14:00:00+01:00,234.000,3414.000,210.000,283.000,193.000,11.000,0.000,5.000,127.000,10.000,2447.000,111.000,277.000,350.000,23.000,15.000
2020-01-01 15:00:00+01:00,233.000,3465.000,204.000,373.000,193.000,11.000,0.000,5.000,125.000,10.000,2448.000,111.000,277.000,100.000,23.000,22.000
2020-01-01 16:00:00+01:00,233.000,3696.000,223.000,619.000,201.000,11.000,0.000,0.000,121.000,98.000,2445.000,114.000,279.000,11.000,23.000,33.000
2020-01-01 17:00:00+01:00,235.000,3770.000,212.000,676.000,204.000,11.000,168.000,0.000,118.000,212.000,2445.000,121.000,282.000,0.000,24.000,49.000
2020-01-01 18:00:00+01:00,234.000,3822.000,209.000,619.000,200.000,11.000,834.000,0.000,119.000,189.000,2443.000,119.000,282.000,0.000,24.000,51.000
2020-01-01 19:00:00+01:00,234.000,3923.000,213.000,627.000,205.000,11.000,888.000,0.000,119.000,187.000,2445.000,118.000,282.000,0.000,24.000,45.000
2020-01-01 20:00:00+01:00,234.000,3960.000,207.000,621.000,210.000,11.000,802.000,0.000,120.000,140.000,2447.000,122.000,283.000,0.000,24.000,53.000
2020-01-01 21:00:00+01:00,233.000,3926.000,210.000,621.000,214.000,11.000,771.000,0.000,124.000,21.000,2446.000,116.000,282.000,0.000,24.000,59.000
2020-01-01 22:00:00+01:00,233.000,3906.000,213.000,607.000,206.000,11.000,393.000,0.000,125.000,15.000,2447.000,100.000,277.000,0.000,24.000,67.000
2020-01-01 23:00:00+01:00,231.000,3761.000,206.000,591.000,194.000,11.000,0.000,0.000,125.000,6.000,2447.000,98.000,276.000,0.000,24.000,75.000
2020-01-02 00:00:00+01:00,232.000,3665.000,204.000,306.000,195.000,11.000,0.000,38.000,125.000,6.000,2448.000,98.000,275.000,0.000,24.000,68.000
2020-01-02 01:00:00+01:00,232.000,3701.000,212.000,260.000,196.000,11.000,0.000,921.000,125.000,6.000,2449.000,98.000,275.000,0.000,23.000,62.000
2020-01-02 02:00:00+01:00,232.000,3689.000,211.000,263.000,197.000,11.000,0.000,1059.000,123.000,6.000,2448.000,98.000,274.000,0.000,23.000,49.000
2020-01-02 03:00:00+01:00,233.000,3710.000,211.000,267.000,198.000,11.000,0.000,1052.000,123.000,6.000,2448.000,99.000,274.000,0.000,23.000,39.000
2020-01-02 04:00:00+01:00,233.000,3762.000,213.000,268.000,196.000,11.000,0.000,1043.000,122.000,6.000,2448.000,99.000,274.000,0.000,24.000,41.000
2020-01-02 05:00:00+01:00,233.000,3750.000,202.000,266.000,184.000,11.000,0.000,966.000,122.000,6.000,2450.000,101.000,273.000,0.000,23.000,45.000
2020-01-02 06:00:00+01:00,235.000,3826.000,195.000,459.000,183.000,11.000,0.000,34.000,120.000,11.000,2452.000,118.000,279.000,0.000,24.000,62.000
2020-01-02 07:00:00+01:00,235.000,3888.000,191.000,823.000,191.000,11.000,0.000,0.000,117.000,115.000,2450.000,121.000,275.000,9.000,24.000,78.000
2020-01-02 08:00:00+01:00,235.000,3937.000,195.000,1041.000,194.000,11.000,67.000,0.000,116.000,168.000,2448.000,122.000,279.000,60.000,23.000,73.000
2020-01-02 09:00:00+01:00,231.000,4200.000,213.000,1042.000,192.000,11.000,241.000,0.000,115.000,218.000,2450.000,124.000,284.000,287.000,24.000,86.000
2020-01-02 10:00:00+01:00,232.000,4205.000,209.000,1033.000,191.000,11.000,173.000,0.000,115.000,204.000,2451.000,123.000,285.000,525.000,24.000,88.000
2020-01-02 11:00:00+01:00,234.000,4264.000,213.000,1038.000,186.000,11.000,305.000,0.000,115.000,205.000,2447.000,122.000,284.000,678.000,24.000,78.000
2020-01-02 12:00:00+01:00,229.000,4280.000,213.000,1037.000,194.000,11.000,264.000,0.000,115.000,199.000,2447.000,126.000,287.000,685.000,24.000,62.000
2020-01-02 13:00:00+01:00,234.000,4213.000,212.000,1032.000,194.000,11.000,833.000,0.000,115.000,188.000,2446.000,122.000,286.000,561.000,24.000,70.000
2020-01-02 14:00:00+01:00,236.000,4164.000,212.000,1031.000,193.000,11.000,337.000,0.000,114.000,215.000,2444.000,120.000,285.000,331.000,24.000,82.000
2020-01-02 15:00:00+01:00,235.000,4165.000,212.000,1032.000,195.000,11.000,251.000,0.000,114.000,200.000,2443.000,124.000,286.000,95.000,23.000,90.000
2020-01-02 16:00:00+01:00,236.000,4171.000,208.000,1034.000,192.000,11.000,805.000,0.000,114.000,174.000,2441.000,125.000,286.000,12.000,24.000,86.000
2020-01-02 17:00:00+01:00,234.000,4210.000,209.000,1033.000,194.000,11.000,785.000,0.000,114.000,205.000,2444.000,127.000,286.000,0.000,24.000,79.000
2020-01-02 18:00:00+01:00,235.000,4260.000,210.000,1038.000,196.000,11.000,462.000,0.000,114.000,137.000,2447.000,127.000,287.000,0.000,23.000,86.000
2020-01-02 19:00:00+01:00,234.000,4268.000,211.000,1044.000,198.000,11.000,140.000,0.000,112.000,115.000,2446.000,128.000,288.000,0.000,24.000,109.000
2020-01-02 20:00:00+01:00,234.000,4227.000,210.000,1032.000,200.000,11.000,0.000,0.000,111.000,110.000,2447.000,128.000,288.000,0.000,24.000,135.000
2020-01-02 21:00:00+01:00,235.000,4218.000,210.000,1027.000,194.000,11.000,0.000,0.000,112.000,49.000,2449.000,122.000,287.000,0.000,24.000,126.000
2020-01-02 22:00:00+01:00,235.000,4208.000,215.000,1006.000,194.000,11.000,198.000,0.000,114.000,11.000,2450.000,102.000,280.000,0.000,24.000,121.000
2020-01-02 23:00:00+01:00,234.000,3960.000,211.000,543.000,200.000,11.000,3.000,22.000,114.000,10.000,2449.000,98.000,277.000,0.000,23.000,108.000
2020-01-03 00:00:00+01:00,235.000,3883.000,214.000,271.000,191.000,11.000,0.000,481.000,113.000,10.000,2450.000,98.000,275.000,0.000,23.000,100.000
2020-01-03 01:00:00+01:00,234.000,3918.000,218.000,275.000,194.000,11.000,0.000,1067.000,113.000,10.000,2449.000,98.000,272.000,0.000,23.000,89.000
2020-01-03 02:00:00+01:00,235.000,3711.000,212.000,271.000,189.000,11.000,0.000,1065.000,113.000,10.000,2452.000,98.000,272.000,0.000,23.000,105.000
2020-01-03 03:00:00+01:00,235.000,3720.000,200.000,268.000,184.000,11.000,0.000,1057.000,114.000,10.000,2455.000,98.000,270.000,0.000,23.000,129.000
2020-01-03 04:00:00+01:00,235.000,3660.000,205.000,276.000,188.000,11.000,0.000,1050.000,115.000,9.000,2456.000,99.000,269.000,0.000,23.000,118.000
2020-01-03 05:00:00+01:00,237.000,3716.000,211.000,277.000,188.000,11.000,0.000,1041.000,114.000,9.000,2458.000,101.000,269.000,0.000,23.000,105.000
2020-01-03 06:00:00+01:00,238.000,3797.000,196.000,294.000,187.000,11.000,0.000,484.000,112.000,14.000,2457.000,122.000,277.000,0.000,23.000,93.000
2020-01-03 07:00:00+01:00,238.000,3848.000,196.000,404.000,195.000,11.000,0.000,214.000,113.000,39.000,2456.000,123.000,277.000,10.000,23.000,84.000
2020-01-03 08:00:00+01:00,236.000,3944.000,202.000,904.000,213.000,11.000,0.000,0.000,111.000,95.000,2458.000,121.000,275.000,40.000,23.000,81.000
2020-01-03 09:00:00+01:00,236.000,3892.000,222.000,1114.000,205.000,11.000,0.000,0.000,112.000,63.000,2458.000,129.000,279.000,143.000,24.000,72.000
2020-01-03 10:00:00+01:00,238.000,3963.000,227.000,1049.000,208.000,11.000,0.000,0.000,114.000,16.000,2457.000,131.000,281.000,248.000,24.000,74.000
2020-01-03 11:00:00+01:00,233.000,3936.000,226.000,1048.000,208.000,11.000,43.000,0.000,115.000,16.000,2454.000,132.000,281.000,329.000,24.000,91.000
2020-01-03 12:00:00+01:00,220.000,4121.000,223.000,990.000,213.000,11.000,61.000,0.000,115.000,11.000,2792.000,129.000,279.000,308.000,24.000,114.000
2020-01-03 13:00:00+01:00,221.000,4078.000,212.000,977.000,207.000,11.000,12.000,0.000,115.000,10.000,3063.000,120.000,275.000,201.000,24.000,126.000
2020-01-03 14:00:00+01:00,222.000,4045.000,211.000,1040.000,210.000,11.000,0.000,0.000,114.000,43.000,3138.000,124.000,280.000,78.000,24.000,126.000
2020-01-03 15:00:00+01:00,227.000,4064.000,211.000,1052.000,213.000,11.000,15.000,0.000,116.000,10.000,3146.000,128.000,283.000,26.000,24.000,114.000
2020-01-03 16:00:00+01:00,238.000,3874.000,203.000,498.000,209.000,11.000,773.000,0.000,115.000,10.000,3148.000,128.000,283.000,11.000,24.000,146.000
2020-01-03 17:00:00+01:00,236.000,3871.000,202.000,310.000,208.000,11.000,921.000,0.000,115.000,14.000,3201.000,128.000,283.000,0.000,24.000,176.000
2020-01-03 18:00:00+01:00,237.000,3648.000,201.000,313.000,210.000,11.000,638.000,0.000,113.000,17.000,3331.000,126.000,281.000,0.000,24.000,186.000
2020-01-03 19:00:00+01:00,238.000,3570.000,209.000,315.000,205.000,11.000,702.000,0.000,110.000,71.000,3416.000,127.000,283.000,0.000,24.000,194.000
2020-01-03 20:00:00+01:00,237.000,3616.000,206.000,315.000,203.000,11.000,590.000,0.000,111.000,54.000,3431.000,127.000,282.000,0.000,24.000,200.000
2020-01-03 21:00:00+01:00,234.000,3255.000,201.000,307.000,194.000,11.000,366.000,0.000,111.000,47.000,3441.000,121.000,280.000,0.000,24.000,207.000
2020-01-03 22:00:00+01:00,237.000,3030.000,209.000,272.000,190.000,11.000,233.000,0.000,115.000,10.000,3438.000,100.000,271.000,0.000,23.000,207.000
2020-01-03 23:00:00+01:00,237.000,2701.000,207.000,267.000,193.000,11.000,74.000,0.000,115.000,10.000,3454.000,98.000,271.000,0.000,23.000,212.000
2020-01-04 00:00:00+01:00,236.000,2481.000,213.000,265.000,190.000,11.000,0.000,11.000,115.000,9.000,3455.000,97.000,270.000,0.000,24.000,207.000
2020-01-04 01:00:00+01:00,236.000,2466.000,210.000,266.000,193.000,11.000,0.000,315.000,115.000,8.000,3456.000,97.000,270.000,0.000,24.000,211.000
2020-01-04 02:00:00+01:00,237.000,2517.000,219.000,266.000,194.000,11.000,0.000,946.000,114.000,8.000,3449.000,97.000,269.000,0.000,24.000,210.000
2020-01-04 03:00:00+01:00,236.000,2506.000,217.000,271.000,190.000,11.000,0.000,1061.000,113.000,8.000,3448.000,99.000,269.000,0.000,24.000,186.000
2020-01-04 04:00:00+01:00,237.000,2506.000,211.000,269.000,189.000,11.000,0.000,1055.000,113.000,8.000,3447.000,99.000,269.000,0.000,24.000,157.000
2020-01-04 05:00:00+01:00,236.000,2514.000,207.000,277.000,190.000,11.000,0.000,1047.000,113.000,8.000,3445.000,99.000,267.000,0.000,24.000,148.000
2020-01-04 06:00:00+01:00,236.000,2538.000,212.000,293.000,189.000,11.000,0.000,1036.000,114.000,13.000,3445.000,114.000,272.000,0.000,24.000,151.000
2020-01-04 07:00:00+01:00,236.000,2566.000,215.000,299.000,193.000,11.000,51.000,67.000,113.000,31.000,3448.000,116.000,273.000,9.000,24.000,156.000
2020-01-04 08:00:00+01:00,237.000,2570.000,216.000,301.000,192.000,11.000,0.000,0.000,109.000,81.000,3449.000,122.000,276.000,42.000,24.000,160.000
2020-01-04 09:00:00+01:00,237.000,2579.000,210.000,304.000,180.000,11.000,93.000,0.000,110.000,15.000,3449.000,122.000,278.000,131.000,24.000,179.000
2020-01-04 10:00:00+01:00,236.000,2616.000,214.000,305.000,190.000,11.000,195.000,0.000,111.000,8.000,3448.000,119.000,277.000,186.000,24.000,207.000
2020-01-04 11:00:00+01:00,238.000,2724.000,218.000,303.000,198.000,11.000,17.000,0.000,112.000,8.000,3444.000,121.000,279.000,196.000,24.000,208.000
2020-01-04 12:00:00+01:00,237.000,2889.000,216.000,307.000,197.000,11.000,228.000,0.000,112.000,8.000,3459.000,126.000,281.000,168.000,24.000,220.000
2020-01-04 13:00:00+01:00,237.000,2939.000,216.000,300.000,196.000,11.000,433.000,0.000,111.000,12.000,3461.000,121.000,279.000,105.000,24.000,217.000
2020-01-04 14:00:00+01:00,237.000,2979.000,215.000,302.000,191.000,11.000,416.000,0.000,111.000,12.000,3459.000,122.000,282.000,54.000,24.000,234.000
2020-01-04 15:00:00+01:00,237.000,3049.000,218.000,302.000,194.000,11.000,223.000,0.000,111.000,55.000,3462.000,123.000,282.000,17.000,24.000,247.000
2020-01-04 16:00:00+01:00,238.000,3015.000,214.000,306.000,189.000,11.000,211.000,0.000,110.000,91.000,3463.000,124.000,283.000,10.000,24.000,257.000
2020-01-04 17:00:00+01:00,234.000,3080.000,210.000,310.000,191.000,11.000,289.000,0.000,109.000,89.000,3462.000,125.000,285.000,0.000,24.000,257.000
2020-01-04 18:00:00+01:00,235.000,3170.000,215.000,311.000,194.000,11.000,252.000,0.000,106.000,115.000,3461.000,124.000,283.000,0.000,24.000,266.000
2020-01-04 19:00:00+01:00,236.000,3157.000,215.000,314.000,197.000,11.000,84.000,0.000,105.000,139.000,3462.000,127.000,284.000,0.000,24.000,263.000
2020-01-04 20:00:00+01:00,236.000,3191.000,218.000,308.000,196.000,11.000,0.000,0.000,108.000,51.000,3462.000,127.000,284.000,0.000,24.000,235.000
2020-01-04 21:00:00+01:00,236.000,3221.000,217.000,297.000,201.000,11.000,0.000,0.000,109.000,13.000,3459.000,123.000,283.000,0.000,24.000,244.000
2020-01-04 22:00:00+01:00,234.000,3185.000,215.000,271.000,194.000,11.000,0.000,0.000,105.000,84.000,3458.000,101.000,275.000,0.000,24.000,237.000
2020-01-04 23:00:00+01:00,235.000,3159.000,213.000,268.000,193.000,11.000,0.000,0.000,110.000,14.000,3460.000,100.000,274.000,0.000,24.000,244.000
2020-01-05 00:00:00+01:00,234.000,3010.000,207.000,261.000,191.000,11.000,0.000,0.000,110.000,12.000,3461.000,98.000,273.000,0.000,24.000,244.000
2020-01-05 01:00:00+01:00,234.000,2998.000,210.000,262.000,194.000,11.000,0.000,0.000,112.000,12.000,3463.000,98.000,273.000,0.000,24.000,248.000
2020-01-05 02:00:00+01:00,235.000,3072.000,215.000,271.000,200.000,11.000,0.000,305.000,112.000,12.000,3462.000,98.000,274.000,0.000,24.000,242.000
2020-01-05 03:00:00+01:00,234.000,3058.000,215.000,276.000,195.000,11.000,0.000,830.000,109.000,12.000,3463.000,99.000,273.000,0.000,24.000,233.000
2020-01-05 04:00:00+01:00,235.000,3075.000,215.000,278.000,195.000,11.000,0.000,1047.000,109.000,12.000,3463.000,100.000,273.000,0.000,24.000,225.000
2020-01-05 05:00:00+01:00,237.000,3045.000,214.000,280.000,197.000,11.000,0.000,741.000,110.000,12.000,3464.000,100.000,270.000,0.000,24.000,208.000
2020-01-05 06:00:00+01:00,238.000,3085.000,213.000,293.000,197.000,11.000,0.000,315.000,111.000,17.000,3464.000,113.000,275.000,0.000,25.000,205.000
2020-01-05 07:00:00+01:00,238.000,3207.000,215.000,296.000,201.000,11.000,0.000,5.000,111.000,36.000,3461.000,115.000,276.000,8.000,25.000,202.000
2020-01-05 08:00:00+01:00,239.000,3284.000,215.000,397.000,200.000,11.000,0.000,0.000,110.000,34.000,3461.000,120.000,280.000,66.000,24.000,190.000
2020-01-05 09:00:00+01:00,238.000,3331.000,208.000,635.000,191.000,11.000,0.000,0.000,111.000,16.000,3463.000,122.000,282.000,340.000,24.000,161.000
2020-01-05 10:00:00+01:00,238.000,3412.000,199.000,934.000,184.000,11.000,0.000,0.000,108.000,48.000,3463.000,119.000,283.000,641.000,24.000,144.000
2020-01-05 11:00:00+01:00,234.000,3581.000,212.000,1028.000,197.000,11.000,0.000,0.000,107.000,69.000,3461.000,118.000,284.000,823.000,24.000,116.000
2020-01-05 12:00:00+01:00,220.000,3644.000,214.000,1048.000,198.000,11.000,0.000,0.000,110.000,13.000,3457.000,124.000,287.000,792.000,24.000,94.000
2020-01-05 13:00:00+01:00,221.000,3537.000,212.000,1041.000,202.000,11.000,0.000,0.000,110.000,12.000,3460.000,122.000,285.000,609.000,24.000,75.000
2020-01-05 14:00:00+01:00,221.000,3490.000,210.000,1032.000,200.000,11.000,0.000,0.000,109.000,12.000,3462.000,118.000,283.000,329.000,24.000,55.000
2020-01-05 15:00:00+01:00,218.000,3548.000,212.000,1034.000,204.000,11.000,76.000,0.000,108.000,17.000,3459.000,113.000,280.000,87.000,24.000,48.000
2020-01-05 16:00:00+01:00,230.000,3708.000,213.000,1038.000,206.000,11.000,77.000,0.000,105.000,70.000,3461.000,114.000,280.000,11.000,24.000,43.000
2020-01-05 17:00:00+01:00,228.000,3812.000,220.000,1062.000,206.000,11.000,556.000,0.000,102.000,202.000,3462.000,125.000,286.000,0.000,24.000,44.000
2020-01-05 18:00:00+01:00,230.000,3807.000,220.000,1066.000,212.000,11.000,739.000,0.000,103.000,207.000,3465.000,127.000,287.000,0.000,24.000,46.000
2020-01-05 19:00:00+01:00,231.000,3834.000,219.000,1064.000,212.000,11.000,493.000,0.000,105.000,190.000,3465.000,127.000,287.000,0.000,24.000,65.000
2020-01-05 20:00:00+01:00,229.000,3814.000,218.000,1055.000,250.000,11.000,284.000,0.000,107.000,71.000,3467.000,126.000,285.000,0.000,24.000,64.000
2020-01-05 21:00:00+01:00,231.000,3795.000,218.000,1051.000,307.000,11.000,3.000,0.000,110.000,19.000,3468.000,122.000,284.000,0.000,24.000,64.000
2020-01-05 22:00:00+01:00,230.000,3671.000,223.000,817.000,304.000,11.000,0.000,0.000,110.000,14.000,3469.000,101.000,275.000,0.000,24.000,53.000
2020-01-05 23:00:00+01:00,229.000,3536.000,225.000,272.000,291.000,11.000,0.000,0.000,110.000,9.000,3468.000,98.000,271.000,0.000,24.000,50.000
2020-01-06 00:00:00+01:00,228.000,3609.000,223.000,269.000,300.000,11.000,0.000,107.000,108.000,9.000,3469.000,98.000,272.000,0.000,24.000,35.000
2020-01-06 01:00:00+01:00,228.000,3584.000,225.000,271.000,304.000,11.000,0.000,213.000,108.000,9.000,3470.000,98.000,272.000,0.000,24.000,29.000
2020-01-06 02:00:00+01:00,229.000,3604.000,226.000,274.000,305.000,11.000,0.000,793.000,108.000,9.000,3469.000,98.000,272.000,0.000,24.000,29.000
2020-01-06 03:00:00+01:00,228.000,3615.000,219.000,273.000,301.000,11.000,0.000,1043.000,108.000,9.000,3466.000,99.000,271.000,0.000,24.000,32.000
2020-01-06 04:00:00+01:00,230.000,3761.000,222.000,275.000,305.000,11.000,0.000,916.000,108.000,8.000,3463.000,99.000,271.000,0.000,24.000,30.000
2020-01-06 05:00:00+01:00,229.000,3834.000,215.000,288.000,300.000,11.000,0.000,29.000,107.000,8.000,3463.000,101.000,271.000,0.000,24.000,37.000
2020-01-06 06:00:00+01:00,230.000,3970.000,214.000,551.000,295.000,11.000,5.000,0.000,106.000,13.000,3462.000,120.000,279.000,0.000,24.000,45.000
2020-01-06 07:00:00+01:00,238.000,4204.000,216.000,1111.000,322.000,11.000,379.000,0.000,103.000,35.000,3461.000,122.000,279.000,9.000,24.000,39.000
2020-01-06 08:00:00+01:00,240.000,4213.000,214.000,1132.000,342.000,11.000,517.000,0.000,102.000,133.000,3462.000,127.000,280.000,39.000,24.000,42.000
2020-01-06 09:00:00+01:00,240.000,4312.000,211.000,1071.000,358.000,11.000,295.000,0.000,101.000,129.000,3463.000,128.000,278.000,167.000,24.000,38.000
2020-01-06 10:00:00+01:00,240.000,4302.000,209.000,1063.000,350.000,11.000,401.000,0.000,100.000,127.000,3467.000,127.000,276.000,318.000,24.000,39.000
2020-01-06 11:00:00+01:00,241.000,4264.000,212.000,1068.000,355.000,11.000,9.000,0.000,99.000,134.000,3470.000,127.000,278.000,492.000,24.000,34.000
2020-01-06 12:00:00+01:00,239.000,4243.000,211.000,1062.000,359.000,11.000,0.000,0.000,102.000,117.000,3468.000,126.000,279.000,544.000,24.000,31.000
2020-01-06 13:00:00+01:00,239.000,4245.000,213.000,1064.000,355.000,11.000,0.000,0.000,103.000,58.000,3468.000,126.000,277.000,456.000,24.000,26.000
2020-01-06 14:00:00+01:00,239.000,4230.000,210.000,1050.000,358.000,11.000,0.000,0.000,103.000,63.000,3466.000,126.000,278.000,275.000,24.000,26.000
2020-01-06 15:00:00+01:00,239.000,4301.000,214.000,1056.000,377.000,11.000,0.000,0.000,104.000,80.000,3466.000,123.000,279.000,87.000,24.000,24.000
2020-01-06 16:00:00+01:00,240.000,4368.000,215.000,1070.000,385.000,11.000,241.000,0.000,102.000,112.000,3466.000,123.000,281.000,11.000,24.000,29.000
2020-01-06 17:00:00+01:00,236.000,4429.000,220.000,1079.000,390.000,11.000,710.000,0.000,100.000,277.000,3466.000,125.000,283.000,0.000,24.000,41.000
2020-01-06 18:00:00+01:00,237.000,4427.000,224.000,1080.000,385.000,11.000,759.000,0.000,99.000,217.000,3469.000,127.000,285.000,0.000,24.000,46.000
2020-01-06 19:00:00+01:00,238.000,4408.000,221.000,1080.000,376.000,11.000,752.000,0.000,98.000,210.000,3471.000,132.000,287.000,0.000,24.000,52.000
2020-01-06 20:00:00+01:00,238.000,4256.000,222.000,861.000,344.000,11.000,34.000,0.000,101.000,106.000,3471.000,129.000,285.000,0.000,24.000,51.000
2020-01-06 21:00:00+01:00,237.000,4171.000,213.000,1041.000,324.000,11.000,0.000,0.000,107.000,15.000,3471.000,120.000,282.000,0.000,25.000,62.000
2020-01-06 22:00:00+01:00,236.000,4005.000,214.000,651.000,322.000,11.000,0.000,0.000,108.000,13.000,3471.000,103.000,275.000,0.000,24.000,84.000
2020-01-06 23:00:00+01:00,235.000,3987.000,215.000,276.000,322.000,11.000,0.000,199.000,105.000,13.000,3474.000,99.000,273.000,0.000,24.000,98.000
2020-01-07 00:00:00+01:00,225.000,4005.000,220.000,276.000,302.000,11.000,0.000,908.000,105.000,7.000,3473.000,99.000,272.000,0.000,24.000,105.000
2020-01-07 01:00:00+01:00,224.000,4112.000,224.000,278.000,301.000,11.000,0.000,1062.000,105.000,6.000,3471.000,99.000,273.000,0.000,24.000,121.000
2020-01-07 02:00:00+01:00,225.000,4178.000,223.000,278.000,305.000,11.000,0.000,1056.000,104.000,6.000,3472.000,98.000,273.000,0.000,24.000,136.000
2020-01-07 03:00:00+01:00,225.000,4153.000,223.000,281.000,305.000,11.000,0.000,1047.000,103.000,6.000,3472.000,99.000,271.000,0.000,24.000,146.000
2020-01-07 04:00:00+01:00,225.000,3984.000,223.000,284.000,305.000,11.000,0.000,918.000,103.000,6.000,3472.000,100.000,270.000,0.000,24.000,142.000
2020-01-07 05:00:00+01:00,227.000,4087.000,227.000,503.000,304.000,11.000,0.000,601.000,103.000,6.000,3470.000,103.000,268.000,0.000,25.000,153.000
2020-01-07 06:00:00+01:00,230.000,4415.000,241.000,933.000,339.000,11.000,0.000,30.000,100.000,13.000,3471.000,126.000,277.000,0.000,25.000,137.000
2020-01-07 07:00:00+01:00,228.000,4795.000,239.000,1124.000,359.000,11.000,20.000,0.000,97.000,83.000,3473.000,130.000,280.000,9.000,26.000,133.000
2020-01-07 08:00:00+01:00,226.000,4819.000,232.000,1082.000,371.000,11.000,668.000,0.000,91.000,108.000,3471.000,132.000,278.000,54.000,26.000,144.000
2020-01-07 09:00:00+01:00,221.000,4882.000,233.000,1088.000,387.000,15.000,701.000,0.000,89.000,109.000,3469.000,133.000,279.000,223.000,27.000,127.000
2020-01-07 10:00:00+01:00,224.000,4867.000,226.000,1086.000,390.000,11.000,805.000,0.000,95.000,91.000,3467.000,132.000,278.000,391.000,26.000,106.000
2020-01-07 11:00:00+01:00,225.000,4651.000,223.000,1079.000,377.000,11.000,865.000,0.000,96.000,92.000,3465.000,132.000,281.000,482.000,26.000,91.000
2020-01-07 12:00:00+01:00,211.000,4642.000,225.000,1087.000,376.000,11.000,620.000,0.000,101.000,21.000,3464.000,128.000,279.000,437.000,26.000,85.000
2020-01-07 13:00:00+01:00,211.000,4667.000,225.000,1092.000,376.000,11.000,275.000,9.000,100.000,20.000,3462.000,131.000,280.000,311.000,27.000,94.000
2020-01-07 14:00:00+01:00,212.000,4615.000,224.000,1089.000,374.000,11.000,4.000,0.000,102.000,20.000,3463.000,132.000,283.000,128.000,26.000,91.000
2020-01-07 15:00:00+01:00,208.000,4767.000,226.000,1088.000,372.000,11.000,13.000,0.000,102.000,19.000,3463.000,129.000,283.000,30.000,26.000,80.000
2020-01-07 16:00:00+01:00,229.000,4793.000,229.000,1091.000,376.000,11.000,361.000,0.000,95.000,191.000,3459.000,132.000,283.000,10.000,27.000,63.000
2020-01-07 17:00:00+01:00,227.000,4798.000,224.000,1098.000,386.000,11.000,508.000,0.000,96.000,204.000,3458.000,132.000,283.000,0.000,26.000,43.000
