,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
2020-01-02 05:00:00+01:00,356.000,1861.000,0.000,,449.000,32.000,4132.000,615.000,0.000,259.000,326.000,,60.000
2020-01-02 06:00:00+01:00,357.000,2188.000,0.000,,39.000,32.000,4132.000,634.000,0.000,254.000,443.000,,66.000
2020-01-02 07:00:00+01:00,355.000,2581.000,0.000,148.000,,32.000,4131.000,721.000,0.000,249.000,496.000,,85.000
2020-01-02 08:00:00+01:00,364.000,2772.000,0.000,98.000,,32.000,4134.000,751.000,0.000,245.000,508.000,,138.000
2020-01-02 09:00:00+01:00,339.000,2784.000,0.000,110.000,,33.000,4133.000,751.000,65.000,241.000,574.000,,195.000
2020-01-02 10:00:00+01:00,332.000,2776.000,0.000,98.000,,33.000,4128.000,731.000,161.000,242.000,576.000,,167.000
2020-01-02 11:00:00+01:00,355.000,2921.000,0.000,270.000,,34.000,4126.000,758.000,219.000,241.000,540.000,,171.000
2020-01-02 12:00:00+01:00,357.000,2951.000,0.000,178.000,,34.000,4125.000,790.000,234.000,245.000,696.000,,157.000
2020-01-02 13:00:00+01:00,357.000,2723.000,0.000,29.000,48.000,34.000,4125.000,789.000,213.000,242.000,807.000,,170.000
2020-01-02 14:00:00+01:00,358.000,2847.000,0.000,,316.000,34.000,4126.000,784.000,159.000,250.000,993.000,,228.000
2020-01-02 15:00:00+01:00,362.000,2941.000,0.000,496.000,,34.000,4123.000,806.000,75.000,260.000,1030.000,,274.000
2020-01-02 16:00:00+01:00,363.000,2870.000,0.000,414.000,,33.000,4124.000,789.000,8.000,264.000,1207.000,,283.000
2020-01-02 17:00:00+01:00,361.000,2875.000,0.000,314.000,,33.000,4122.000,749.000,0.000,262.000,1396.000,,366.000
2020-01-02 18:00:00+01:00,358.000,2911.000,0.000,463.000,,33.000,4122.000,685.000,0.000,261.000,1420.000,,440.000
2020-01-02 19:00:00+01:00,358.000,2874.000,0.000,482.000,,34.000,4123.000,671.000,0.000,266.000,1455.000,,566.000
2020-01-02 20:00:00+01:00,354.000,2424.000,0.000,156.000,0.000,34.000,4123.000,681.000,0.000,270.000,1467.000,,678.000
2020-01-02 21:00:00+01:00,355.000,2267.000,0.000,,35.000,34.000,4124.000,635.000,0.000,271.000,1447.000,,754.000
2020-01-02 22:00:00+01:00,355.000,2104.000,0.000,,48.000,34.000,4122.000,612.000,0.000,272.000,1443.000,,816.000
2020-01-02 23:00:00+01:00,356.000,1908.000,0.000,,6.000,34.000,4121.000,660.000,0.000,272.000,1436.000,,905.000
2020-01-03 00:00:00+01:00,357.000,1821.000,0.000,,207.000,34.000,4119.000,659.000,0.000,274.000,1439.000,,886.000
2020-01-03 01:00:00+01:00,353.000,1817.000,0.000,,551.000,33.000,4118.000,655.000,0.000,271.000,1420.000,,909.000
2020-01-03 02:00:00+01:00,353.000,1705.000,0.000,,514.000,33.000,4118.000,634.000,0.000,274.000,1421.000,,985.000
2020-01-03 03:00:00+01:00,351.000,1715.000,0.000,,891.000,33.000,4117.000,630.000,0.000,269.000,1394.000,,977.000
2020-01-03 04:00:00+01:00,352.000,1883.000,0.000,,1140.000,33.000,4115.000,613.000,0.000,271.000,1379.000,,988.000
2020-01-03 05:00:00+01:00,352.000,1917.000,0.000,,825.000,33.000,4116.000,611.000,0.000,270.000,1324.000,,1063.000
2020-01-03 06:00:00+01:00,354.000,2055.000,0.000,,170.000,34.000,4117.000,662.000,0.000,271.000,1437.000,,1180.000
2020-01-03 07:00:00+01:00,357.000,2770.000,0.000,0.000,125.000,33.000,4120.000,699.000,0.000,266.000,1478.000,,1198.000
2020-01-03 08:00:00+01:00,359.000,3083.000,0.000,,134.000,33.000,4123.000,717.000,0.000,266.000,1474.000,,1129.000
2020-01-03 09:00:00+01:00,357.000,3324.000,0.000,52.000,0.000,33.000,4123.000,754.000,34.000,267.000,1464.000,,1211.000
2020-01-03 10:00:00+01:00,360.000,3377.000,0.000,,100.000,33.000,4121.000,743.000,104.000,263.000,1461.000,,1140.000
2020-01-03 11:00:00+01:00,360.000,3209.000,0.000,,118.000,33.000,4120.000,736.000,135.000,263.000,1450.000,,1129.000
2020-01-03 12:00:00+01:00,362.000,3153.000,0.000,,1.000,33.000,4120.000,735.000,153.000,269.000,1449.000,,1243.000
2020-01-03 13:00:00+01:00,357.000,3069.000,0.000,,1.000,34.000,4118.000,738.000,154.000,273.000,1444.000,,1312.000
2020-01-03 14:00:00+01:00,356.000,3322.000,0.000,67.000,0.000,34.000,4116.000,750.000,104.000,269.000,1339.000,,1293.000
2020-01-03 15:00:00+01:00,358.000,3292.000,0.000,,1.000,34.000,4118.000,752.000,46.000,263.000,1413.000,,1161.000
2020-01-03 16:00:00+01:00,356.000,3299.000,0.000,9.000,0.000,34.000,4121.000,763.000,5.000,268.000,1290.000,,974.000
2020-01-03 17:00:00+01:00,358.000,3490.000,0.000,344.000,,35.000,4122.000,800.000,0.000,268.000,1149.000,,878.000
2020-01-03 18:00:00+01:00,361.000,3489.000,0.000,562.000,,34.000,4122.000,782.000,0.000,270.000,829.000,,852.000
2020-01-03 19:00:00+01:00,364.000,3590.000,0.000,576.000,,34.000,4124.000,774.000,0.000,274.000,691.000,,612.000
2020-01-03 20:00:00+01:00,363.000,3458.000,0.000,109.000,,34.000,4126.000,767.000,0.000,274.000,637.000,,499.000
2020-01-03 21:00:00+01:00,366.000,3034.000,0.000,28.000,,33.000,4128.000,744.000,0.000,272.000,645.000,,491.000
2020-01-03 22:00:00+01:00,362.000,2573.000,0.000,,119.000,33.000,4127.000,691.000,0.000,275.000,874.000,,412.000
2020-01-03 23:00:00+01:00,361.000,2594.000,0.000,,25.000,33.000,4126.000,658.000,0.000,273.000,866.000,,329.000
2020-01-04 00:00:00+01:00,357.000,2053.000,0.000,80.000,1.000,33.000,4124.000,667.000,0.000,262.000,747.000,,322.000
2020-01-04 01:00:00+01:00,361.000,1885.000,0.000,,474.000,33.000,4125.000,641.000,0.000,255.000,1095.000,,299.000
2020-01-04 02:00:00+01:00,362.000,2025.000,0.000,,561.000,33.000,4127.000,644.000,0.000,254.000,854.000,,387.000
2020-01-04 03:00:00+01:00,362.000,1912.000,0.000,,451.000,33.000,4127.000,698.000,0.000,259.000,897.000,,466.000
2020-01-04 04:00:00+01:00,362.000,1952.000,0.000,,747.000,33.000,4126.000,671.000,0.000,260.000,876.000,,480.000
2020-01-04 05:00:00+01:00,357.000,1884.000,0.000,,566.000,33.000,4124.000,671.000,0.000,259.000,1098.000,,571.000
2020-01-04 06:00:00+01:00,358.000,1929.000,0.000,,78.000,33.000,4128.000,670.000,0.000,259.000,1015.000,,597.000
2020-01-04 07:00:00+01:00,359.000,1999.000,0.000,1.000,80.000,33.000,4128.000,699.000,0.000,256.000,1105.000,,649.000
2020-01-04 08:00:00+01:00,358.000,2234.000,0.000,,208.000,33.000,4127.000,744.000,0.000,256.000,1377.000,,658.000
2020-01-04 09:00:00+01:00,290.000,2537.000,0.000,,128.000,33.000,4127.000,701.000,104.000,258.000,1456.000,,698.000
2020-01-04 10:00:00+01:00,275.000,2995.000,0.000,93.000,,33.000,4128.000,718.000,401.000,251.000,1453.000,,647.000
2020-01-04 11:00:00+01:00,281.000,2798.000,0.000,,41.000,33.000,4128.000,735.000,720.000,252.000,1462.000,,541.000
2020-01-04 12:00:00+01:00,280.000,2718.000,0.000,,56.000,33.000,4126.000,724.000,751.000,255.000,1455.000,,545.000
2020-01-04 13:00:00+01:00,285.000,2907.000,0.000,183.000,,33.000,4125.000,718.000,527.000,257.000,1414.000,,583.000
2020-01-04 14:00:00+01:00,287.000,2864.000,0.000,333.000,,33.000,4123.000,713.000,339.000,260.000,1287.000,,566.000
2020-01-04 15:00:00+01:00,291.000,2999.000,0.000,450.000,,33.000,4124.000,727.000,136.000,256.000,986.000,,476.000
2020-01-04 16:00:00+01:00,347.000,3146.000,0.000,643.000,,33.000,4124.000,771.000,20.000,259.000,716.000,,428.000
2020-01-04 17:00:00+01:00,358.000,3215.000,0.000,454.000,,33.000,4124.000,781.000,0.000,256.000,680.000,,400.000
2020-01-04 18:00:00+01:00,357.000,3553.000,0.000,782.000,,33.000,4124.000,702.000,0.000,261.000,578.000,,381.000
2020-01-04 19:00:00+01:00,353.000,3543.000,0.000,1016.000,,33.000,4125.000,733.000,0.000,262.000,464.000,,350.000
2020-01-04 20:00:00+01:00,355.000,3507.000,0.000,494.000,,33.000,4128.000,737.000,0.000,263.000,443.000,,275.000
2020-01-04 21:00:00+01:00,351.000,3427.000,0.000,27.000,2.000,33.000,4130.000,710.000,0.000,259.000,380.000,,215.000
2020-01-04 22:00:00+01:00,345.000,3435.000,0.000,,2.000,32.000,4130.000,642.000,0.000,263.000,274.000,,166.000
2020-01-04 23:00:00+01:00,342.000,3452.000,0.000,12.000,2.000,33.000,4131.000,702.000,0.000,260.000,192.000,,150.000
2020-01-05 00:00:00+01:00,343.000,2775.000,0.000,,4.000,33.000,4130.000,660.000,0.000,257.000,89.000,,150.000
2020-01-05 01:00:00+01:00,345.000,2203.000,0.000,,84.000,33.000,4130.000,644.000,0.000,252.000,128.000,,141.000
2020-01-05 02:00:00+01:00,342.000,2169.000,0.000,,247.000,33.000,4130.000,661.000,0.000,248.000,124.000,,119.000
2020-01-05 03:00:00+01:00,343.000,2051.000,0.000,,365.000,33.000,4130.000,672.000,0.000,246.000,145.000,,107.000
2020-01-05 04:00:00+01:00,341.000,2066.000,0.000,,887.000,33.000,4125.000,665.000,0.000,248.000,124.000,,78.000
2020-01-05 05:00:00+01:00,343.000,2099.000,0.000,,864.000,33.000,4117.000,672.000,0.000,248.000,144.000,,74.000
2020-01-05 06:00:00+01:00,341.000,2034.000,0.000,,228.000,33.000,4118.000,674.000,0.000,251.000,178.000,,59.000
2020-01-05 07:00:00+01:00,345.000,1987.000,0.000,,54.000,33.000,4117.000,692.000,0.000,246.000,341.000,,90.000
2020-01-05 08:00:00+01:00,347.000,2136.000,0.000,,87.000,33.000,4119.000,712.000,0.000,247.000,309.000,,103.000
2020-01-05 09:00:00+01:00,349.000,2209.000,0.000,2.000,0.000,33.000,4118.000,739.000,27.000,250.000,269.000,,126.000
2020-01-05 10:00:00+01:00,350.000,2371.000,0.000,,1.000,33.000,4120.000,764.000,97.000,251.000,471.000,,144.000
2020-01-05 11:00:00+01:00,352.000,2546.000,0.000,,1.000,33.000,4119.000,800.000,176.000,248.000,665.000,,130.000
2020-01-05 12:00:00+01:00,351.000,2642.000,0.000,,1.000,33.000,4120.000,787.000,205.000,250.000,829.000,,118.000
2020-01-05 13:00:00+01:00,352.000,2705.000,0.000,,1.000,33.000,4118.000,778.000,181.000,247.000,731.000,,106.000
2020-01-05 14:00:00+01:00,354.000,2733.000,0.000,,1.000,33.000,4118.000,784.000,140.000,249.000,701.000,,111.000
2020-01-05 15:00:00+01:00,355.000,2777.000,0.000,,1.000,34.000,4124.000,788.000,62.000,245.000,702.000,,102.000
2020-01-05 16:00:00+01:00,355.000,3190.000,0.000,,1.000,33.000,4126.000,778.000,9.000,246.000,581.000,,97.000
2020-01-05 17:00:00+01:00,356.000,3319.000,0.000,,1.000,34.000,4127.000,737.000,0.000,243.000,647.000,,95.000
2020-01-05 18:00:00+01:00,355.000,3397.000,0.000,,1.000,33.000,4127.000,706.000,0.000,241.000,517.000,,112.000
2020-01-05 19:00:00+01:00,361.000,3470.000,0.000,114.000,,33.000,4126.000,678.000,0.000,239.000,525.000,,136.000
2020-01-05 20:00:00+01:00,364.000,3424.000,0.000,,1.000,33.000,4128.000,677.000,0.000,239.000,500.000,,174.000
2020-01-05 21:00:00+01:00,367.000,3418.000,0.000,,1.000,33.000,4133.000,658.000,0.000,242.000,496.000,,160.000
2020-01-05 22:00:00+01:00,367.000,3265.000,0.000,,1.000,33.000,4134.000,617.000,0.000,242.000,675.000,,117.000
2020-01-05 23:00:00+01:00,365.000,2992.000,0.000,,1.000,33.000,4132.000,630.000,0.000,253.000,676.000,,131.000
2020-01-06 00:00:00+01:00,366.000,2437.000,0.000,,2.000,33.000,4131.000,634.000,0.000,257.000,595.000,,160.000
2020-01-06 01:00:00+01:00,364.000,2245.000,0.000,,110.000,33.000,4130.000,633.000,0.000,255.000,586.000,,157.000
2020-01-06 02:00:00+01:00,363.000,2258.000,0.000,,656.000,34.000,4129.000,663.000,0.000,254.000,681.000,,143.000
2020-01-06 03:00:00+01:00,364.000,2257.000,0.000,,1018.000,34.000,4130.000,639.000,0.000,255.000,737.000,,135.000
2020-01-06 04:00:00+01:00,367.000,2218.000,0.000,,1058.000,33.000,4130.000,612.000,0.000,255.000,1017.000,,126.000
2020-01-06 05:00:00+01:00,366.000,2456.000,0.000,,296.000,33.000,4129.000,597.000,0.000,254.000,1084.000,,154.000
2020-01-06 06:00:00+01:00,360.000,2887.000,0.000,,23.000,33.000,4129.000,668.000,0.000,253.000,861.000,,238.000
2020-01-06 07:00:00+01:00,362.000,3518.000,0.000,,1.000,33.000,4129.000,732.000,0.000,252.000,892.000,,298.000
2020-01-06 08:00:00+01:00,362.000,4055.000,0.000,96.000,,33.000,4131.000,724.000,1.000,250.000,1050.000,,421.000
2020-01-06 09:00:00+01:00,363.000,3769.000,0.000,,1.000,34.000,4137.000,710.000,156.000,245.000,1098.000,,526.000
2020-01-06 10:00:00+01:00,364.000,3638.000,0.000,,1.000,33.000,4135.000,694.000,536.000,242.000,1031.000,,574.000
2020-01-06 11:00:00+01:00,366.000,3560.000,0.000,,8.000,33.000,4134.000,673.000,987.000,250.000,988.000,,522.000
2020-01-06 12:00:00+01:00,364.000,3671.000,0.000,,41.000,34.000,4132.000,672.000,1236.000,247.000,883.000,,385.000
2020-01-06 13:00:00+01:00,366.000,3742.000,0.000,,29.000,34.000,4131.000,697.000,1158.000,240.000,857.000,,354.000
2020-01-06 14:00:00+01:00,368.000,3758.000,0.000,,1.000,34.000,4130.000,712.000,801.000,240.000,814.000,,404.000
2020-01-06 15:00:00+01:00,365.000,4083.000,0.000,,1.000,34.000,4128.000,742.000,378.000,239.000,920.000,,398.000
2020-01-06 16:00:00+01:00,365.000,4162.000,0.000,75.000,0.000,35.000,4127.000,798.000,68.000,236.000,866.000,,470.000
2020-01-06 17:00:00+01:00,364.000,4195.000,0.000,787.000,,34.000,4126.000,817.000,0.000,239.000,1054.000,,495.000
2020-01-06 18:00:00+01:00,366.000,4046.000,0.000,764.000,,34.000,4127.000,740.000,0.000,241.000,1209.000,,740.000
2020-01-06 19:00:00+01:00,365.000,4051.000,0.000,331.000,,33.000,4129.000,668.000,0.000,246.000,1149.000,,889.000
2020-01-06 20:00:00+01:00,362.000,3930.000,0.000,52.000,0.000,34.000,4129.000,644.000,0.000,245.000,1263.000,,966.000
2020-01-06 21:00:00+01:00,363.000,3067.000,0.000,,1.000,34.000,4130.000,649.000,0.000,247.000,1337.000,,839.000
2020-01-06 22:00:00+01:00,365.000,2628.000,0.000,57.000,,34.000,4133.000,672.000,0.000,241.000,1381.000,,780.000
2020-01-06 23:00:00+01:00,367.000,2767.000,0.000,61.000,,34.000,4133.000,700.000,0.000,245.000,1111.000,,606.000
2020-01-07 00:00:00+01:00,366.000,2644.000,0.000,20.000,7.000,34.000,4132.000,722.000,0.000,250.000,878.000,,569.000
2020-01-07 01:00:00+01:00,367.000,2546.000,0.000,,855.000,34.000,4130.000,704.000,0.000,246.000,876.000,,608.000
2020-01-07 02:00:00+01:00,370.000,2612.000,0.000,,502.000,34.000,4129.000,711.000,0.000,247.000,619.000,,488.000
2020-01-07 03:00:00+01:00,366.000,2664.000,0.000,,577.000,34.000,4128.000,700.000,0.000,247.000,543.000,,382.000
2020-01-07 04:00:00+01:00,366.000,2699.000,0.000,,653.000,33.000,4129.000,657.000,0.000,253.000,404.000,,334.000
2020-01-07 05:00:00+01:00,365.000,2788.000,0.000,,200.000,33.000,4129.000,663.000,0.000,249.000,369.000,,329.000
2020-01-07 06:00:00+01:00,365.000,3411.000,0.000,,100.000,34.000,4129.000,693.000,0.000,246.000,261.000,,289.000
2020-01-07 07:00:00+01:00,365.000,4191.000,0.000,46.000,1.000,34.000,4128.000,754.000,0.000,244.000,154.000,,246.000
2020-01-07 08:00:00+01:00,364.000,4285.000,0.000,1023.000,,32.000,4129.000,797.000,0.000,239.000,295.000,,215.000
2020-01-07 09:00:00+01:00,367.000,4212.000,0.000,871.000,,28.000,4125.000,797.000,77.000,240.000,614.000,,241.000
2020-01-07 10:00:00+01:00,366.000,4227.000,0.000,513.000,,29.000,4124.000,777.000,152.000,241.000,695.000,,292.000
2020-01-07 11:00:00+01:00,366.000,4248.000,0.000,276.000,,31.000,4116.000,801.000,268.000,242.000,742.000,,301.000
2020-01-07 12:00:00+01:00,367.000,4172.000,0.000,427.000,,31.000,4121.000,807.000,438.000,245.000,1058.000,,321.000
2020-01-07 13:00:00+01:00,360.000,3908.000,0.000,4.000,2.000,34.000,4120.000,769.000,516.000,243.000,1295.000,,373.000
2020-01-07 14:00:00+01:00,356.000,3845.000,0.000,,42.000,34.000,4119.000,725.000,417.000,244.000,1320.000,,467.000
2020-01-07 15:00:00+01:00,356.000,4045.000,0.000,,10.000,34.000,4117.000,738.000,218.000,245.000,1356.000,,510.000
2020-01-07 16:00:00+01:00,352.000,4082.000,0.000,,1.000,34.000,4119.000,738.000,44.000,236.000,1392.000,,568.000
2020-01-07 17:00:00+01:00,355.000,4136.000,0.000,358.000,,34.000,4116.000,747.000,0.000,235.000,1427.000,,728.000
2020-01-07 18:00:00+01:00,358.000,4103.000,0.000,481.000,,34.000,4113.000,758.000,0.000,234.000,1474.000,,952.000
2020-01-07 19:00:00+01:00,363.000,4014.000,0.000,62.000,0.000,32.000,4114.000,676.000,0.000,238.000,1477.000,,1175.000
2020-01-07 20:00:00+01:00,366.000,3651.000,0.000,,1.000,30.000,4116.000,619.000,0.000,250.000,1477.000,,1250.000
2020-01-07 21:00:00+01:00,362.000,3288.000,0.000,,5.000,33.000,4117.000,595.000,0.000,256.000,1475.000,,1307.000
2020-01-07 22:00:00+01:00,351.000,3066.000,0.000,,7.000,34.000,4115.000,587.000,0.000,253.000,1477.000,,1243.000
2020-01-07 23:00:00+01:00,362.000,2802.000,0.000,,113.000,34.000,4114.000,613.000,0.000,254.000,1478.000,,1180.000
2020-01-08 00:00:00+01:00,364.000,2602.000,0.000,,201.000,33.000,4115.000,661.000,0.000,255.000,1479.000,,1110.000
2020-01-08 01:00:00+01:00,366.000,2661.000,0.000,,835.000,33.000,4115.000,658.000,0.000,253.000,1475.000,,1059.000
2020-01-08 02:00:00+01:00,367.000,2361.000,0.000,,912.000,32.000,4115.000,647.000,0.000,255.000,1470.000,,1042.000
2020-01-08 03:00:00+01:00,368.000,2394.000,0.000,,1068.000,33.000,4114.000,620.000,0.000,253.000,1473.000,,975.000
2020-01-08 04:00:00+01:00,363.000,2304.000,0.000,,1053.000,34.000,4111.000,603.000,0.000,251.000,1466.000,,962.000
2020-01-08 05:00:00+01:00,362.000,2620.000,0.000,,990.000,34.000,4109.000,611.000,0.000,253.000,1462.000,,932.000
2020-01-08 06:00:00+01:00,361.000,2926.000,0.000,,142.000,34.000,4106.000,658.000,0.000,254.000,1451.000,,880.000
2020-01-08 07:00:00+01:00,360.000,3754.000,0.000,128.000,1.000,34.000,4104.000,662.000,0.000,254.000,1345.000,,847.000
2020-01-08 08:00:00+01:00,361.000,3870.000,0.000,122.000,,34.000,4097.000,765.000,0.000,252.000,1377.000,,701.000
2020-01-08 09:00:00+01:00,335.000,3802.000,0.000,14.000,0.000,34.000,4082.000,754.000,15.000,255.000,1359.000,,652.000
2020-01-08 10:00:00+01:00,336.000,3762.000,0.000,10.000,0.000,34.000,4082.000,717.000,77.000,256.000,1167.000,,573.000
2020-01-08 11:00:00+01:00,336.000,4023.000,0.000,91.000,,33.000,4082.000,710.000,138.000,254.000,1025.000,,527.000
2020-01-08 12:00:00+01:00,351.000,3914.000,0.000,7.000,0.000,32.000,4092.000,702.000,168.000,254.000,967.000,,513.000
2020-01-08 13:00:00+01:00,360.000,4103.000,0.000,0.000,0.000,32.000,4095.000,736.000,177.000,256.000,736.000,,488.000
2020-01-08 14:00:00+01:00,361.000,4066.000,0.000,183.000,,31.000,4099.000,768.000,137.000,259.000,623.000,,378.000
2020-01-08 15:00:00+01:00,361.000,4057.000,0.000,,1.000,32.000,4112.000,771.000,64.000,251.000,474.000,,317.000
2020-01-08 16:00:00+01:00,360.000,4322.000,0.000,122.000,,35.000,4112.000,762.000,10.000,256.000,372.000,,297.000
2020-01-08 17:00:00+01:00,337.000,4402.000,0.000,759.000,,35.000,4112.000,765.000,0.000,253.000,256.000,,223.000
2020-01-08 18:00:00+01:00,339.000,4412.000,0.000,987.000,,34.000,4112.000,750.000,0.000,255.000,156.000,,192.000
2020-01-08 19:00:00+01:00,342.000,4448.000,0.000,919.000,,33.000,4113.000,731.000,0.000,255.000,118.000,,189.000
2020-01-08 20:00:00+01:00,348.000,4107.000,0.000,855.000,,33.000,4113.000,729.000,0.000,257.000,70.000,,219.000
2020-01-08 21:00:00+01:00,355.000,4061.000,0.000,117.000,3.000,33.000,4113.000,708.000,0.000,256.000,38.000,2.000,202.000
2020-01-08 22:00:00+01:00,355.000,4044.000,0.000,,10.000,33.000,4111.000,647.000,0.000,256.000,110.000,,216.000
2020-01-08 23:00:00+01:00,360.000,4029.000,0.000,,19.000,33.000,4112.000,669.000,0.000,255.000,128.000,,204.000
2020-01-09 00:00:00+01:00,364.000,3612.000,0.000,49.000,47.000,33.000,4114.000,688.000,0.000,255.000,227.000,,230.000
2020-01-09 01:00:00+01:00,363.000,3251.000,0.000,36.000,119.000,35.000,4114.000,675.000,0.000,254.000,454.000,,430.000
2020-01-09 02:00:00+01:00,361.000,2949.000,0.000,,819.000,36.000,4114.000,579.000,0.000,255.000,1345.000,,714.000
2020-01-09 03:00:00+01:00,357.000,2833.000,0.000,,849.000,33.000,4114.000,583.000,0.000,249.000,1464.000,,789.000
2020-01-09 04:00:00+01:00,354.000,2632.000,0.000,,1004.000,32.000,4112.000,610.000,0.000,242.000,1466.000,,1037.000
2020-01-09 05:00:00+01:00,362.000,3188.000,0.000,,1021.000,32.000,4110.000,627.000,0.000,245.000,1471.000,,1120.000
2020-01-09 06:00:00+01:00,357.000,3470.000,0.000,,189.000,33.000,4108.000,676.000,0.000,243.000,1458.000,,1190.000
2020-01-09 07:00:00+01:00,352.000,3889.000,0.000,420.000,,34.000,4111.000,723.000,0.000,243.000,1463.000,,1245.000
2020-01-09 08:00:00+01:00,351.000,4033.000,0.000,657.000,,35.000,4115.000,729.000,0.000,239.000,1471.000,,1311.000
2020-01-09 09:00:00+01:00,349.000,4057.000,0.000,203.000,,35.000,4112.000,740.000,13.000,242.000,1472.000,,1333.000
2020-01-09 10:00:00+01:00,350.000,3974.000,0.000,108.000,0.000,35.000,4109.000,763.000,63.000,242.000,1471.000,,1399.000
2020-01-09 11:00:00+01:00,349.000,3923.000,0.000,170.000,,34.000,4108.000,758.000,125.000,243.000,1476.000,,1412.000
2020-01-09 12:00:00+01:00,348.000,3603.000,0.000,19.000,0.000,34.000,4110.000,751.000,170.000,247.000,1470.000,,1418.000
2020-01-09 13:00:00+01:00,346.000,3586.000,0.000,,1.000,35.000,4111.000,706.000,164.000,246.000,1465.000,,1338.000
