time,generation_MW,load_MW,net_import_MW,balance_MW,price_EUR_MWh,low_price_surplus
2024-01-01T01:00:00,2737.0,2242.0,0.0,495.0,28.14,False
2024-01-01T02:00:00,2624.0,2210.0,102.2,516.2,26.66,False
2024-01-01T03:00:00,2549.0,2271.0,74.3,352.3,4.14,True
2024-01-01T04:00:00,2070.0,2213.0,424.7,281.7,-0.03,True
2024-01-01T05:00:00,2065.0,2201.0,263.0,127.0,-0.02,True
2024-01-01T06:00:00,2107.0,2218.0,67.3,-43.7,-0.05,False
2024-01-01T07:00:00,2232.0,2263.0,171.9,140.9,-0.02,True
2024-01-01T08:00:00,2137.0,2356.0,0.0,-219.0,0.0,False
2024-01-01T09:00:00,2574.0,2443.0,5.0,136.0,0.08,True
2024-01-01T10:00:00,2634.0,2496.0,0.0,138.0,41.34,False
2024-01-01T11:00:00,2553.0,2554.0,0.0,-1.0,43.51,False
2024-01-01T12:00:00,2427.0,2584.0,0.0,-157.0,43.02,False
2024-01-01T13:00:00,2350.0,2657.0,0.0,-307.0,44.29,False
2024-01-01T14:00:00,2310.0,2635.0,0.0,-325.0,46.24,False
2024-01-01T15:00:00,2434.0,2622.0,0.0,-188.0,50.61,False
2024-01-01T16:00:00,2737.0,2560.0,4.5,181.5,59.47,False
2024-01-01T17:00:00,2861.0,2687.0,567.8,741.8,64.99,False
2024-01-01T18:00:00,2930.0,2637.0,39.4,332.4,61.74,False
2024-01-01T19:00:00,2985.0,2505.0,417.9,897.9,61.27,False
2024-01-01T20:00:00,2819.0,2443.0,189.6,565.6,59.97,False
2024-01-01T21:00:00,2885.0,2445.0,528.0,968.0,54.92,False
2024-01-01T22:00:00,2954.0,2377.0,526.5,1103.5,47.65,False
2024-01-01T23:00:00,2899.0,2314.0,944.0,1529.0,35.55,False
2024-01-02T00:00:00,2681.0,2389.0,213.0,505.0,30.59,False
2024-01-02T01:00:00,2504.0,2379.0,356.0,481.0,20.07,False
2024-01-02T02:00:00,2491.0,2377.0,277.0,391.0,31.03,False
2024-01-02T03:00:00,2505.0,2445.0,256.0,316.0,18.39,False
2024-01-02T04:00:00,2668.0,2466.0,582.0,784.0,11.08,False
2024-01-02T05:00:00,3050.0,2486.0,923.0,1487.0,13.78,False
2024-01-02T06:00:00,3598.0,2702.0,637.0,1533.0,47.63,False
2024-01-02T07:00:00,4042.0,2870.0,882.3,2054.3,58.1,False
2024-01-02T08:00:00,4379.0,3003.0,830.2,2206.2,65.67,False
2024-01-02T09:00:00,4719.0,3073.0,1372.8,3018.8,64.73,False
2024-01-02T10:00:00,5135.0,3113.0,1164.0,3186.0,68.98,False
2024-01-02T11:00:00,5293.0,3160.0,83.0,2216.0,73.54,False
2024-01-02T12:00:00,5398.0,3118.0,546.0,2826.0,78.16,False
2024-01-02T13:00:00,5476.0,3143.0,1475.0,3808.0,78.87,False
2024-01-02T14:00:00,5590.0,3132.0,1950.0,4408.0,79.24,False
2024-01-02T15:00:00,5806.0,3174.0,1940.0,4572.0,79.96,False
2024-01-02T16:00:00,5969.0,3266.0,0.0,2703.0,81.46,False
2024-01-02T17:00:00,5983.0,3428.0,1906.0,4461.0,80.92,False
2024-01-02T18:00:00,5962.0,3312.0,934.0,3584.0,74.95,False
2024-01-02T19:00:00,5776.0,3392.0,0.0,2384.0,63.18,False
2024-01-02T20:00:00,5770.0,3169.0,29.0,2630.0,57.11,False
2024-01-02T21:00:00,5410.0,3206.0,235.0,2439.0,46.89,False
2024-01-02T22:00:00,5368.0,3028.0,324.0,2664.0,40.0,False
2024-01-02T23:00:00,5212.0,2939.0,128.0,2401.0,21.81,False
2024-01-03T00:00:00,5122.0,3078.0,5.0,2049.0,1.04,True
2024-01-03T01:00:00,5029.0,3138.0,601.0,2492.0,-0.01,True
2024-01-03T02:00:00,5039.0,3052.0,1128.2,3115.2,0.0,True
2024-01-03T03:00:00,4786.0,2969.0,638.0,2455.0,-0.01,True
2024-01-03T04:00:00,4553.0,3007.0,453.2,1999.2,0.0,True
2024-01-03T05:00:00,4525.0,3114.0,464.2,1875.2,0.02,True
2024-01-03T06:00:00,4842.0,3349.0,473.4,1966.4,1.09,True
2024-01-03T07:00:00,5136.0,3484.0,306.7,1958.7,40.59,False
2024-01-03T08:00:00,5444.0,3628.0,874.0,2690.0,59.61,False
2024-01-03T09:00:00,5453.0,3633.0,12.0,1832.0,60.61,False
2024-01-03T10:00:00,5552.0,3691.0,0.0,1861.0,57.0,False
2024-01-03T11:00:00,5547.0,3744.0,0.0,1803.0,54.89,False
2024-01-03T12:00:00,5540.0,3687.0,0.0,1853.0,59.8,False
2024-01-03T13:00:00,5481.0,3690.0,652.1,2443.1,58.86,False
2024-01-03T14:00:00,5419.0,3568.0,755.4,2606.4,60.86,False
2024-01-03T15:00:00,5490.0,3420.0,700.0,2770.0,67.18,False
2024-01-03T16:00:00,5628.0,3480.0,0.0,2148.0,73.59,False
2024-01-03T17:00:00,5697.0,3572.0,0.0,2125.0,82.28,False
2024-01-03T18:00:00,5647.0,3421.0,558.0,2784.0,82.97,False
2024-01-03T19:00:00,5615.0,3245.0,887.0,3257.0,79.03,False
2024-01-03T20:00:00,5529.0,3121.0,301.0,2709.0,73.23,False
2024-01-03T21:00:00,5363.0,3083.0,0.0,2280.0,67.41,False
2024-01-03T22:00:00,5454.0,3142.0,370.9,2682.9,65.0,False
2024-01-03T23:00:00,5405.0,2974.0,372.9,2803.9,58.12,False
2024-01-04T00:00:00,5309.0,3051.0,0.0,2258.0,57.3,False
2024-01-04T01:00:00,5231.0,3070.0,797.0,2958.0,50.46,False
2024-01-04T02:00:00,4986.0,3083.0,452.0,2355.0,40.0,False
2024-01-04T03:00:00,4833.0,3090.0,622.0,2365.0,25.48,False
2024-01-04T04:00:00,4827.0,3063.0,321.0,2085.0,35.0,False
2024-01-04T05:00:00,4916.0,3046.0,0.0,1870.0,57.73,False
2024-01-04T06:00:00,4985.0,3061.0,79.0,2003.0,72.65,False
2024-01-04T07:00:00,4968.0,3218.0,498.1,2248.1,85.02,False
2024-01-04T08:00:00,4753.0,3309.0,1039.0,2483.0,91.47,False
2024-01-04T09:00:00,4580.0,3307.0,745.5,2018.5,94.2,False
2024-01-04T10:00:00,4347.0,3305.0,358.0,1400.0,91.61,False
2024-01-04T11:00:00,4270.0,3454.0,540.0,1356.0,90.03,False
2024-01-04T12:00:00,3925.0,3430.0,700.0,1195.0,86.3,False
2024-01-04T13:00:00,3626.0,3457.0,657.7,826.7,85.96,False
2024-01-04T14:00:00,3290.0,3383.0,149.4,56.400000000000006,92.11,False
2024-01-04T15:00:00,3144.0,3274.0,261.1,131.10000000000002,98.62,False
2024-01-04T16:00:00,3028.0,3359.0,133.8,-197.2,105.73,False
2024-01-04T17:00:00,3124.0,3505.0,529.5,148.5,133.23,False
2024-01-04T18:00:00,3137.0,3388.0,0.7,-250.3,144.65,False
2024-01-04T19:00:00,3064.0,3184.0,409.0,289.0,125.0,False
2024-01-04T20:00:00,3025.0,3038.0,419.6,406.6,103.59,False
2024-01-04T21:00:00,2921.0,2943.0,1208.0,1186.0,100.01,False
2024-01-04T22:00:00,2875.0,2803.0,1695.4,1767.4,94.86,False
2024-01-04T23:00:00,2723.0,2687.0,2053.0,2089.0,88.83,False
2024-01-05T00:00:00,2584.0,2690.0,243.3,137.3,86.08,False
2024-01-05T01:00:00,2742.0,2738.0,540.5,544.5,80.51,False
2024-01-05T02:00:00,2814.0,2786.0,670.0,698.0,77.01,False
2024-01-05T03:00:00,2924.0,2815.0,462.0,571.0,73.21,False
2024-01-05T04:00:00,3182.0,2773.0,456.0,865.0,74.05,False
2024-01-05T05:00:00,3306.0,2835.0,416.0,887.0,76.03,False
2024-01-05T06:00:00,3490.0,3151.0,480.0,819.0,81.0,False
2024-01-05T07:00:00,3696.0,3437.0,106.0,365.0,87.0,False
2024-01-05T08:00:00,3846.0,3577.0,741.0,1010.0,89.57,False
2024-01-05T09:00:00,3984.0,3558.0,164.0,590.0,94.93,False
2024-01-05T10:00:00,4310.0,3604.0,0.0,706.0,96.28,False
2024-01-05T11:00:00,4640.0,3529.0,0.0,1111.0,98.22,False
2024-01-05T12:00:00,4656.0,3510.0,0.0,1146.0,92.24,False
2024-01-05T13:00:00,4663.0,3416.0,0.0,1247.0,91.54,False
2024-01-05T14:00:00,4720.0,3331.0,0.0,1389.0,96.41,False
2024-01-05T15:00:00,4804.0,3289.0,0.0,1515.0,100.05,False
2024-01-05T16:00:00,4916.0,3382.0,0.0,1534.0,102.97,False
2024-01-05T17:00:00,4851.0,3552.0,50.0,1349.0,107.38,False
2024-01-05T18:00:00,4842.0,3451.0,688.0,2079.0,108.45,False
2024-01-05T19:00:00,4651.0,3200.0,424.0,1875.0,103.96,False
2024-01-05T20:00:00,4498.0,3028.0,492.0,1962.0,100.09,False
2024-01-05T21:00:00,4263.0,2916.0,233.0,1580.0,94.19,False
2024-01-05T22:00:00,4206.0,2792.0,291.0,1705.0,94.92,False
2024-01-05T23:00:00,4037.0,2707.0,474.2,1804.2,86.8,False
2024-01-06T00:00:00,4042.0,2692.0,759.3,2109.3,82.25,False
2024-01-06T01:00:00,3854.0,2715.0,702.0,1841.0,80.2,False
2024-01-06T02:00:00,3804.0,2696.0,530.2,1638.2,76.13,False
2024-01-06T03:00:00,3726.0,2707.0,470.0,1489.0,73.01,False
2024-01-06T04:00:00,3656.0,2660.0,403.0,1399.0,,False
2024-01-06T05:00:00,3665.0,2622.0,351.0,1394.0,74.59,False
2024-01-06T06:00:00,3657.0,2675.0,344.0,1326.0,75.1,False
2024-01-06T07:00:00,3744.0,2734.0,261.0,1271.0,81.39,False
2024-01-06T08:00:00,3834.0,2895.0,389.0,1328.0,88.4,False
2024-01-06T09:00:00,3925.0,3034.0,302.0,1193.0,92.23,False
2024-01-06T10:00:00,3880.0,3085.0,469.0,1264.0,97.3,False
2024-01-06T11:00:00,3917.0,3037.0,621.5,1501.5,100.43,False
2024-01-06T12:00:00,3834.0,2982.0,666.0,1518.0,99.16,False
2024-01-06T13:00:00,3675.0,2978.0,310.5,1007.5,95.22,False
2024-01-06T14:00:00,3517.0,2989.0,677.5,1205.5,92.55,False
2024-01-06T15:00:00,3422.0,3015.0,478.7,885.7,95.09,False
2024-01-06T16:00:00,3333.0,3098.0,788.9,1023.9,99.85,False
2024-01-06T17:00:00,3378.0,3295.0,827.0,910.0,104.69,False
2024-01-06T18:00:00,3381.0,3228.0,664.0,817.0,103.84,False
2024-01-06T19:00:00,3426.0,3053.0,1089.1,1462.1,99.31,False
2024-01-06T20:00:00,3273.0,2955.0,1142.3,1460.3,92.23,False
2024-01-06T21:00:00,3040.0,2885.0,206.4,361.4,88.0,False
2024-01-06T22:00:00,2899.0,2817.0,183.4,265.4,86.75,False
2024-01-06T23:00:00,2610.0,2728.0,380.6,262.6,80.03,False
2024-01-07T00:00:00,2422.0,2664.0,771.2,529.2,86.15,False
2024-01-07T01:00:00,2334.0,2665.0,582.0,251.0,82.46,False
2024-01-07T02:00:00,2237.0,2672.0,455.1,20.100000000000023,76.92,False
2024-01-07T03:00:00,2101.0,2641.0,474.1,-65.89999999999998,75.28,False
2024-01-07T04:00:00,2055.0,2653.0,188.1,-409.9,73.33,False
2024-01-07T05:00:00,2072.0,2621.0,149.9,-399.1,73.78,False
2024-01-07T06:00:00,2132.0,2652.0,174.7,-345.3,75.14,False
2024-01-07T07:00:00,2127.0,2760.0,151.2,-481.8,78.04,False
2024-01-07T08:00:00,2218.0,2896.0,32.6,-645.4,81.79,False
2024-01-07T09:00:00,2295.0,2989.0,86.8,-607.2,85.03,False
2024-01-07T10:00:00,2475.0,3016.0,331.1,-209.89999999999998,87.15,False
2024-01-07T11:00:00,2653.0,3016.0,543.4,180.39999999999998,89.32,False
2024-01-07T12:00:00,2544.0,3014.0,185.3,-284.7,91.5,False
2024-01-07T13:00:00,2540.0,3009.0,416.0,-53.0,87.52,False
2024-01-07T14:00:00,2525.0,2968.0,469.0,26.0,85.03,False
2024-01-07T15:00:00,2566.0,2976.0,745.6,335.6,88.01,False
2024-01-07T16:00:00,2705.0,3143.0,388.0,-50.0,93.42,False
2024-01-07T17:00:00,3004.0,3374.0,976.0,606.0,101.77,False
2024-01-07T18:00:00,3352.0,3267.0,350.0,435.0,104.85,False
2024-01-07T19:00:00,3386.0,3129.0,663.5,920.5,103.55,False
2024-01-07T20:00:00,3345.0,2992.0,0.0,353.0,100.5,False
2024-01-07T21:00:00,3421.0,2887.0,0.0,534.0,93.31,False
2024-01-07T22:00:00,3242.0,2783.0,0.0,459.0,91.17,False
2024-01-07T23:00:00,3058.0,2700.0,41.0,399.0,83.86,False
2024-01-08T00:00:00,3051.0,2761.0,0.0,290.0,87.02,False
2024-01-08T01:00:00,3032.0,2781.0,0.0,251.0,84.32,False
2024-01-08T02:00:00,2775.0,2843.0,8.6,-59.4,81.82,False
2024-01-08T03:00:00,2609.0,2818.0,4.3,-204.7,79.11,False
2024-01-08T04:00:00,2553.0,2822.0,0.0,-269.0,78.48,False
2024-01-08T05:00:00,2533.0,2864.0,0.0,-331.0,82.1,False
2024-01-08T06:00:00,2655.0,3175.0,7.6,-512.4,94.3,False
2024-01-08T07:00:00,2827.0,3511.0,204.0,-480.0,111.1,False
2024-01-08T08:00:00,2803.0,3767.0,0.0,-964.0,121.11,False
2024-01-08T09:00:00,2685.0,3708.0,23.0,-1000.0,117.83,False
2024-01-08T10:00:00,2563.0,3680.0,420.6,-696.4,110.6,False
2024-01-08T11:00:00,2499.0,3655.0,0.0,-1156.0,103.0,False
2024-01-08T12:00:00,2447.0,3627.0,0.0,-1180.0,95.5,False
2024-01-08T13:00:00,2302.0,3596.0,269.0,-1025.0,94.03,False
2024-01-08T14:00:00,2185.0,3497.0,709.0,-603.0,102.33,False
2024-01-08T15:00:00,2069.0,3438.0,105.0,-1264.0,107.98,False
2024-01-08T16:00:00,2066.0,3544.0,665.0,-813.0,123.83,False
2024-01-08T17:00:00,2143.0,3739.0,891.0,-705.0,129.15,False
2024-01-08T18:00:00,2127.0,3601.0,144.0,-1330.0,130.01,False
2024-01-08T19:00:00,2055.0,3394.0,85.0,-1254.0,122.12,False
2024-01-08T20:00:00,2040.0,3249.0,2.2,-1206.8,114.21,False
2024-01-08T21:00:00,1851.0,3123.0,381.5,-890.5,102.83,False
2024-01-08T22:00:00,1807.0,2984.0,576.0,-601.0,99.98,False
2024-01-08T23:00:00,1754.0,2868.0,0.0,-1114.0,91.49,False
2024-01-09T00:00:00,1752.0,2968.0,1241.0,25.0,88.16,False
2024-01-09T01:00:00,1818.0,2986.0,1571.0,403.0,87.04,False
2024-01-09T02:00:00,1803.0,2978.0,853.0,-322.0,85.0,False
2024-01-09T03:00:00,1777.0,2926.0,1467.2,318.20000000000005,84.14,False
2024-01-09T04:00:00,1781.0,2887.0,2073.0,967.0,85.72,False
2024-01-09T05:00:00,1874.0,2901.0,1780.8,753.8,89.28,False
2024-01-09T06:00:00,2021.0,3206.0,1767.0,582.0,108.51,False
2024-01-09T07:00:00,1994.0,3545.0,1613.0,62.0,124.06,False
2024-01-09T08:00:00,1943.0,3657.0,1297.0,-417.0,133.24,False
2024-01-09T09:00:00,1931.0,3616.0,1538.0,-147.0,120.91,False
2024-01-09T10:00:00,1933.0,3630.0,844.0,-853.0,113.19,False
2024-01-09T11:00:00,2136.0,3570.0,1058.0,-376.0,105.78,False
2024-01-09T12:00:00,2183.0,3521.0,1078.0,-260.0,100.22,False
2024-01-09T13:00:00,2142.0,3522.0,1159.0,-221.0,100.82,False
2024-01-09T14:00:00,2155.0,3443.0,1240.0,-48.0,110.89,False
2024-01-09T15:00:00,2101.0,3357.0,1483.0,227.0,119.4,False
2024-01-09T16:00:00,1982.0,3389.0,1348.0,-59.0,127.85,False
2024-01-09T17:00:00,1893.0,3544.0,920.0,-731.0,137.84,False
2024-01-09T18:00:00,1838.0,3397.0,1267.0,-292.0,137.8,False
2024-01-09T19:00:00,1794.0,3197.0,1337.0,-66.0,130.43,False
2024-01-09T20:00:00,1811.0,3046.0,1151.0,-84.0,120.24,False
2024-01-09T21:00:00,1769.0,2932.0,1661.0,498.0,111.68,False
2024-01-09T22:00:00,1669.0,2764.0,1753.0,658.0,106.18,False
2024-01-09T23:00:00,1663.0,2690.0,1835.0,808.0,97.09,False
2024-01-10T00:00:00,1607.0,2681.0,2472.0,1398.0,89.29,False
2024-01-10T01:00:00,1542.0,2721.0,2220.0,1041.0,86.76,False
2024-01-10T02:00:00,1495.0,2682.0,2161.7,974.6999999999998,86.73,False
2024-01-10T03:00:00,1449.0,2649.0,2497.9,1297.9,86.09,False
2024-01-10T04:00:00,1380.0,2626.0,2414.0,1168.0,86.3,False
2024-01-10T05:00:00,1496.0,2685.0,2122.0,933.0,89.05,False
2024-01-10T06:00:00,1604.0,2949.0,1455.0,110.0,108.88,False
2024-01-10T07:00:00,1661.0,3306.0,1188.0,-457.0,126.29,False
2024-01-10T08:00:00,1809.0,3449.0,985.0,-655.0,141.28,False
2024-01-10T09:00:00,1925.0,3404.0,592.0,-887.0,130.39,False
2024-01-10T10:00:00,1945.0,3453.0,127.0,-1381.0,118.56,False
2024-01-10T11:00:00,2042.0,3460.0,163.0,-1255.0,109.13,False
2024-01-10T12:00:00,2079.0,3416.0,358.0,-979.0,102.21,False
2024-01-10T13:00:00,1999.0,3421.0,466.0,-956.0,105.61,False
2024-01-10T14:00:00,1900.0,3349.0,933.0,-516.0,112.91,False
2024-01-10T15:00:00,1885.0,3266.0,1332.0,-49.0,123.8,False
2024-01-10T16:00:00,1915.0,3355.0,1419.0,-21.0,134.64,False
2024-01-10T17:00:00,2017.0,3531.0,937.0,-577.0,143.79,False
2024-01-10T18:00:00,2088.0,3383.0,538.0,-757.0,140.0,False
2024-01-10T19:00:00,2192.0,3190.0,1416.0,418.0,132.15,False
2024-01-10T20:00:00,2277.0,3041.0,1655.0,891.0,120.0,False
2024-01-10T21:00:00,2291.0,2932.0,2049.0,1408.0,109.76,False
2024-01-10T22:00:00,2393.0,2817.0,2500.0,2076.0,104.49,False
2024-01-10T23:00:00,2355.0,2730.0,20.6,-354.4,90.9,False
2024-01-11T00:00:00,2428.0,2706.0,1998.0,1720.0,91.75,False
2024-01-11T01:00:00,2313.0,2726.0,1501.0,1088.0,88.59,False
2024-01-11T02:00:00,2186.0,2724.0,1655.0,1117.0,87.25,False
2024-01-11T03:00:00,2163.0,2651.0,1849.0,1361.0,82.38,False
2024-01-11T04:00:00,2017.0,2583.0,2471.6,1905.6,81.95,False
2024-01-11T05:00:00,1858.0,2603.0,2748.1,2003.1,89.36,False
2024-01-11T06:00:00,2031.0,2918.0,2594.8,1707.8000000000002,102.07,False
2024-01-11T07:00:00,2008.0,3273.0,701.0,-564.0,116.86,False
2024-01-11T08:00:00,1913.0,3424.0,282.0,-1229.0,141.0,False
2024-01-11T09:00:00,1876.0,3384.0,0.0,-1508.0,129.16,False
2024-01-11T10:00:00,2063.0,3457.0,836.3,-557.7,113.65,False
2024-01-11T11:00:00,2174.0,3412.0,1240.0,2.0,106.48,False
2024-01-11T12:00:00,2232.0,3288.0,1048.0,-8.0,99.38,False
2024-01-11T13:00:00,2194.0,3279.0,359.0,-726.0,99.0,False
2024-01-11T14:00:00,2280.0,3245.0,255.0,-710.0,105.98,False
2024-01-11T15:00:00,2266.0,3193.0,551.2,-375.79999999999995,117.96,False
2024-01-11T16:00:00,2166.0,3292.0,523.8,-602.2,137.35,False
2024-01-11T17:00:00,2115.0,3476.0,401.7,-959.3,150.09,False
2024-01-11T18:00:00,2044.0,3314.0,0.0,-1270.0,136.69,False
2024-01-11T19:00:00,1929.0,3099.0,1170.0,0.0,132.31,False
2024-01-11T20:00:00,1790.0,2994.0,669.0,-535.0,117.88,False
2024-01-11T21:00:00,1703.0,2944.0,1499.2,258.20000000000005,107.19,False
2024-01-11T22:00:00,1699.0,2808.0,1892.0,783.0,100.0,False
2024-01-11T23:00:00,1702.0,2699.0,2216.7,1219.6999999999998,97.22,False
2024-01-12T00:00:00,1767.0,2721.0,2516.2,1562.1999999999998,91.04,False
2024-01-12T01:00:00,1927.0,2771.0,2351.0,1507.0,88.22,False
2024-01-12T02:00:00,2362.0,2645.0,2586.8,2303.8,85.22,False
2024-01-12T03:00:00,2380.0,2750.0,2316.0,1946.0,84.63,False
2024-01-12T04:00:00,2645.0,2724.0,2643.5,2564.5,84.34,False
2024-01-12T05:00:00,2705.0,2788.0,2775.4,2692.4,84.24,False
2024-01-12T06:00:00,2794.0,3008.0,438.8,224.8,89.24,False
2024-01-12T07:00:00,3010.0,3354.0,1683.0,1339.0,118.16,False
2024-01-12T08:00:00,2986.0,3470.0,1415.0,931.0,140.74,False
2024-01-12T09:00:00,3028.0,3411.0,1175.0,792.0,134.96,False
2024-01-12T10:00:00,3131.0,3444.0,856.8,543.8,122.01,False
2024-01-12T11:00:00,3254.0,3371.0,602.2,485.20000000000005,114.73,False
2024-01-12T12:00:00,3244.0,3259.0,891.0,876.0,106.98,False
2024-01-12T13:00:00,3099.0,3176.0,1274.8,1197.8,103.08,False
2024-01-12T14:00:00,2907.0,3053.0,1497.1,1351.1,104.54,False
2024-01-12T15:00:00,2902.0,2977.0,1550.9,1475.9,110.0,False
2024-01-12T16:00:00,3036.0,3107.0,1407.0,1336.0,120.0,False
2024-01-12T17:00:00,3172.0,3306.0,1174.9,1040.9,127.5,False
2024-01-12T18:00:00,3282.0,3210.0,1832.0,1904.0,126.0,False
2024-01-12T19:00:00,3460.0,2922.0,2381.1,2919.1,119.47,False
2024-01-12T20:00:00,3373.0,2790.0,2500.0,3083.0,107.13,False
2024-01-12T21:00:00,3565.0,2759.0,0.0,806.0,91.7,False
2024-01-12T22:00:00,3757.0,2644.0,107.6,1220.6,85.02,False
2024-01-12T23:00:00,3995.0,2575.0,550.3,1970.3,82.49,False
2024-01-13T00:00:00,4219.0,2546.0,2690.0,4363.0,73.07,False
2024-01-13T01:00:00,4458.0,2460.0,1980.0,3978.0,74.85,False
2024-01-13T02:00:00,4655.0,2451.0,1990.0,4194.0,73.65,False
2024-01-13T03:00:00,4723.0,2432.0,2000.0,4291.0,71.37,False
2024-01-13T04:00:00,4673.0,2397.0,1990.0,4266.0,72.24,False
2024-01-13T05:00:00,4725.0,2426.0,1970.0,4269.0,68.73,False
2024-01-13T06:00:00,4774.0,2474.0,1940.0,4240.0,65.18,False
2024-01-13T07:00:00,5106.0,2648.0,1910.0,4368.0,68.51,False
2024-01-13T08:00:00,5376.0,2835.0,2040.0,4581.0,67.16,False
2024-01-13T09:00:00,5634.0,2987.0,2010.0,4657.0,73.31,False
2024-01-13T10:00:00,5718.0,2944.0,1980.0,4754.0,72.02,False
2024-01-13T11:00:00,5864.0,2893.0,1990.0,4961.0,70.98,False
2024-01-13T12:00:00,5979.0,2973.0,1980.0,4986.0,69.95,False
2024-01-13T13:00:00,5905.0,2916.0,1422.0,4411.0,63.67,False
2024-01-13T14:00:00,5771.0,2869.0,1844.0,4746.0,67.91,False
2024-01-13T15:00:00,5648.0,2872.0,1861.0,4637.0,68.61,False
2024-01-13T16:00:00,5634.0,2994.0,1518.0,4158.0,70.78,False
2024-01-13T17:00:00,5586.0,3152.0,1509.0,3943.0,74.22,False
2024-01-13T18:00:00,5388.0,3055.0,1940.0,4273.0,75.81,False
2024-01-13T19:00:00,5359.0,2851.0,1950.0,4458.0,73.82,False
2024-01-13T20:00:00,5130.0,2736.0,1863.0,4257.0,73.06,False
2024-01-13T21:00:00,4789.0,2505.0,1309.0,3593.0,70.93,False
2024-01-13T22:00:00,4105.0,2065.0,909.0,2949.0,64.3,False
2024-01-13T23:00:00,4006.0,2009.0,0.0,1997.0,63.16,False
2024-01-14T00:00:00,3643.0,2128.0,628.0,2143.0,64.02,False
2024-01-14T01:00:00,3591.0,2129.0,788.0,2250.0,62.11,False
2024-01-14T02:00:00,3447.0,2091.0,462.0,1818.0,62.93,False
2024-01-14T03:00:00,3379.0,2061.0,517.0,1835.0,64.01,False
2024-01-14T04:00:00,3329.0,1996.0,360.0,1693.0,64.67,False
2024-01-14T05:00:00,3362.0,1933.0,600.0,2029.0,65.2,False
2024-01-14T06:00:00,3360.0,1934.0,90.0,1516.0,67.31,False
2024-01-14T07:00:00,3406.0,2066.0,0.0,1340.0,71.66,False
2024-01-14T08:00:00,3634.0,2218.0,705.0,2121.0,76.74,False
2024-01-14T09:00:00,3837.0,2280.0,880.0,2437.0,81.14,False
2024-01-14T10:00:00,3909.0,2221.0,319.0,2007.0,80.63,False
2024-01-14T11:00:00,4140.0,2214.0,698.0,2624.0,81.84,False
2024-01-14T12:00:00,4120.0,2154.0,1489.2,3455.2,80.39,False
2024-01-14T13:00:00,4120.0,2121.0,1350.0,3349.0,77.04,False
2024-01-14T14:00:00,4075.0,2127.0,1292.0,3240.0,79.15,False
2024-01-14T15:00:00,4088.0,2161.0,1950.0,3877.0,82.32,False
2024-01-14T16:00:00,4152.0,2380.0,1940.0,3712.0,86.62,False
2024-01-14T17:00:00,4078.0,2577.0,1778.0,3279.0,91.86,False
2024-01-14T18:00:00,4101.0,2454.0,2378.5,4025.5,94.64,False
2024-01-14T19:00:00,3910.0,2364.0,0.0,1546.0,85.26,False
2024-01-14T20:00:00,3687.0,2286.0,2389.7,3790.7,79.06,False
2024-01-14T21:00:00,3632.0,2227.0,1840.2,3245.2,78.6,False
2024-01-14T22:00:00,3480.0,2192.0,1289.0,2577.0,75.39,False
2024-01-14T23:00:00,3483.0,2128.0,60.5,1415.5,67.19,False
2024-01-15T00:00:00,3767.0,2184.0,8.0,1591.0,67.9,False
2024-01-15T01:00:00,3889.0,2222.0,569.6,2236.6,65.0,False
2024-01-15T02:00:00,4232.0,2178.0,793.0,2847.0,63.94,False
2024-01-15T03:00:00,4333.0,2156.0,328.0,2505.0,62.04,False
2024-01-15T04:00:00,4165.0,2201.0,346.6,2310.6,,False
2024-01-15T05:00:00,4276.0,2252.0,1004.9,3028.9,69.25,False
2024-01-15T06:00:00,4056.0,2443.0,747.0,2360.0,79.95,False
2024-01-15T07:00:00,3834.0,2790.0,330.0,1374.0,83.84,False
2024-01-15T08:00:00,3654.0,2975.0,1029.0,1708.0,99.3,False
2024-01-15T09:00:00,3234.0,3015.0,914.0,1133.0,100.29,False
2024-01-15T10:00:00,2943.0,3120.0,68.0,-109.0,94.88,False
2024-01-15T11:00:00,2765.0,3337.0,0.0,-572.0,90.26,False
2024-01-15T12:00:00,2469.0,3302.0,869.0,36.0,83.86,False
2024-01-15T13:00:00,2215.0,3344.0,774.0,-355.0,82.15,False
2024-01-15T14:00:00,2018.0,3282.0,1462.0,198.0,84.5,False
2024-01-15T15:00:00,2056.0,3229.0,1774.0,601.0,89.44,False
2024-01-15T16:00:00,2038.0,3338.0,1212.0,-88.0,99.92,False
2024-01-15T17:00:00,1914.0,3531.0,853.0,-764.0,109.08,False
2024-01-15T18:00:00,1782.0,3404.0,1231.0,-391.0,115.57,False
2024-01-15T19:00:00,1622.0,3215.0,873.0,-720.0,110.66,False
2024-01-15T20:00:00,1520.0,3086.0,540.0,-1026.0,103.15,False
2024-01-15T21:00:00,1447.0,3012.0,773.0,-792.0,92.95,False
2024-01-15T22:00:00,1412.0,2858.0,19.0,-1427.0,89.49,False
2024-01-15T23:00:00,1420.0,2735.0,72.0,-1243.0,86.43,False
2024-01-16T00:00:00,1416.0,2811.0,690.0,-705.0,81.45,False
2024-01-16T01:00:00,1412.0,2791.0,621.0,-758.0,81.4,False
2024-01-16T02:00:00,1447.0,2773.0,632.0,-694.0,80.07,False
2024-01-16T03:00:00,1426.0,2751.0,1039.0,-286.0,78.26,False
2024-01-16T04:00:00,1409.0,2710.0,781.0,-520.0,77.59,False
