timestamp_cec,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2025-03-08 16:00:00+01:00,91.000,885.000,252.000,2941.000,854.000,10.000
2025-03-08 17:00:00+01:00,643.000,881.000,1215.000,2940.000,237.000,13.000
2025-03-08 18:00:00+01:00,1347.000,878.000,1690.000,2939.000,10.000,21.000
2025-03-08 19:00:00+01:00,1329.000,875.000,1811.000,2943.000,3.000,30.000
2025-03-08 20:00:00+01:00,780.000,873.000,1093.000,2947.000,2.000,29.000
2025-03-08 21:00:00+01:00,497.000,871.000,626.000,2949.000,1.000,33.000
2025-03-08 22:00:00+01:00,326.000,870.000,247.000,2954.000,1.000,38.000
2025-03-08 23:00:00+01:00,323.000,868.000,198.000,2957.000,1.000,33.000
2025-03-09 00:00:00+01:00,201.000,867.000,304.000,2960.000,1.000,32.000
2025-03-09 01:00:00+01:00,170.000,867.000,273.000,2961.000,0.000,24.000
2025-03-09 02:00:00+01:00,44.000,867.000,223.000,2962.000,0.000,12.000
2025-03-09 03:00:00+01:00,40.000,867.000,206.000,2963.000,0.000,13.000
2025-03-09 04:00:00+01:00,42.000,867.000,163.000,2965.000,0.000,17.000
2025-03-09 05:00:00+01:00,78.000,868.000,200.000,2963.000,0.000,18.000
2025-03-09 06:00:00+01:00,80.000,869.000,250.000,2963.000,2.000,20.000
2025-03-09 07:00:00+01:00,112.000,871.000,212.000,2964.000,169.000,21.000
2025-03-09 08:00:00+01:00,62.000,873.000,126.000,2966.000,666.000,21.000
2025-03-09 09:00:00+01:00,79.000,875.000,190.000,2962.000,1284.000,21.000
2025-03-09 10:00:00+01:00,103.000,878.000,169.000,2958.000,1861.000,20.000
2025-03-09 11:00:00+01:00,82.000,881.000,166.000,2950.000,2252.000,20.000
2025-03-09 12:00:00+01:00,113.000,884.000,269.000,2947.000,2305.000,23.000
2025-03-09 13:00:00+01:00,137.000,888.000,121.000,2940.000,2222.000,21.000
2025-03-09 14:00:00+01:00,150.000,892.000,215.000,2937.000,1860.000,18.000
2025-03-09 15:00:00+01:00,207.000,897.000,228.000,2935.000,1274.000,18.000
2025-03-09 16:00:00+01:00,181.000,902.000,466.000,2934.000,640.000,19.000
2025-03-09 17:00:00+01:00,510.000,907.000,869.000,2935.000,190.000,19.000
2025-03-09 18:00:00+01:00,1158.000,912.000,1708.000,2935.000,9.000,19.000
2025-03-09 19:00:00+01:00,1359.000,917.000,1454.000,2939.000,3.000,16.000
2025-03-09 20:00:00+01:00,578.000,923.000,798.000,2944.000,2.000,17.000
2025-03-09 21:00:00+01:00,271.000,928.000,426.000,2948.000,1.000,13.000
2025-03-09 22:00:00+01:00,226.000,934.000,309.000,2951.000,1.000,9.000
2025-03-09 23:00:00+01:00,172.000,940.000,130.000,2952.000,1.000,7.000
2025-03-10 00:00:00+01:00,66.000,946.000,281.000,2955.000,1.000,5.000
2025-03-10 01:00:00+01:00,69.000,952.000,238.000,2956.000,0.000,6.000
2025-03-10 02:00:00+01:00,68.000,958.000,241.000,2957.000,0.000,7.000
2025-03-10 03:00:00+01:00,52.000,963.000,257.000,2956.000,0.000,15.000
2025-03-10 04:00:00+01:00,73.000,969.000,354.000,2956.000,0.000,23.000
2025-03-10 05:00:00+01:00,287.000,975.000,415.000,2955.000,0.000,20.000
2025-03-10 06:00:00+01:00,1724.000,980.000,1213.000,2951.000,0.000,13.000
2025-03-10 07:00:00+01:00,2102.000,985.000,1680.000,2948.000,39.000,19.000
2025-03-10 08:00:00+01:00,1867.000,990.000,1010.000,2946.000,185.000,16.000
2025-03-10 09:00:00+01:00,626.000,995.000,649.000,2946.000,416.000,15.000
2025-03-10 10:00:00+01:00,438.000,999.000,454.000,2945.000,701.000,14.000
2025-03-10 11:00:00+01:00,509.000,1003.000,493.000,2945.000,1008.000,8.000
2025-03-10 12:00:00+01:00,377.000,1007.000,207.000,2947.000,1351.000,9.000
2025-03-10 13:00:00+01:00,373.000,1011.000,261.000,2947.000,1575.000,5.000
2025-03-10 14:00:00+01:00,191.000,1014.000,274.000,2944.000,1594.000,5.000
2025-03-10 15:00:00+01:00,227.000,1016.000,334.000,2943.000,1291.000,7.000
2025-03-10 16:00:00+01:00,535.000,1019.000,577.000,2942.000,779.000,7.000
2025-03-10 17:00:00+01:00,1813.000,1021.000,1596.000,2941.000,261.000,6.000
2025-03-10 18:00:00+01:00,2264.000,1023.000,1796.000,2943.000,15.000,5.000
2025-03-10 19:00:00+01:00,1817.000,1025.000,1746.000,2943.000,2.000,3.000
2025-03-10 20:00:00+01:00,1177.000,1026.000,947.000,2948.000,1.000,2.000
2025-03-10 21:00:00+01:00,434.000,1028.000,621.000,2951.000,1.000,2.000
2025-03-10 22:00:00+01:00,297.000,1029.000,263.000,2955.000,1.000,1.000
2025-03-10 23:00:00+01:00,247.000,1030.000,306.000,2956.000,0.000,2.000
2025-03-11 00:00:00+01:00,300.000,1031.000,223.000,2961.000,0.000,2.000
2025-03-11 01:00:00+01:00,189.000,1032.000,306.000,2961.000,0.000,2.000
2025-03-11 02:00:00+01:00,184.000,1033.000,307.000,2960.000,0.000,1.000
2025-03-11 03:00:00+01:00,83.000,1034.000,323.000,2961.000,0.000,1.000
2025-03-11 04:00:00+01:00,206.000,1035.000,218.000,2961.000,0.000,2.000
2025-03-11 05:00:00+01:00,469.000,1036.000,332.000,2961.000,0.000,3.000
2025-03-11 06:00:00+01:00,1659.000,1037.000,1311.000,2959.000,1.000,4.000
2025-03-11 07:00:00+01:00,1834.000,1038.000,1573.000,2961.000,113.000,2.000
2025-03-11 08:00:00+01:00,1453.000,1040.000,967.000,2963.000,480.000,3.000
2025-03-11 09:00:00+01:00,628.000,1041.000,344.000,2966.000,1032.000,4.000
2025-03-11 10:00:00+01:00,321.000,1043.000,238.000,2956.000,1620.000,4.000
2025-03-11 11:00:00+01:00,187.000,1045.000,347.000,2953.000,2070.000,3.000
2025-03-11 12:00:00+01:00,89.000,1047.000,303.000,2947.000,2243.000,3.000
2025-03-11 13:00:00+01:00,106.000,1050.000,438.000,2945.000,2040.000,5.000
2025-03-11 14:00:00+01:00,144.000,1052.000,586.000,2943.000,1599.000,6.000
2025-03-11 15:00:00+01:00,399.000,1055.000,597.000,2941.000,1010.000,9.000
2025-03-11 16:00:00+01:00,850.000,1058.000,981.000,2941.000,509.000,19.000
2025-03-11 17:00:00+01:00,1922.000,1062.000,1927.000,2942.000,170.000,9.000
2025-03-11 18:00:00+01:00,2227.000,1065.000,2125.000,2944.000,12.000,3.000
2025-03-11 19:00:00+01:00,2046.000,1069.000,2129.000,2945.000,2.000,3.000
2025-03-11 20:00:00+01:00,1771.000,1072.000,1512.000,2947.000,2.000,2.000
2025-03-11 21:00:00+01:00,1264.000,1076.000,540.000,2948.000,1.000,4.000
2025-03-11 22:00:00+01:00,358.000,1080.000,402.000,2952.000,1.000,2.000
2025-03-11 23:00:00+01:00,293.000,1084.000,314.000,2953.000,1.000,2.000
2025-03-12 00:00:00+01:00,137.000,1088.000,327.000,2953.000,0.000,1.000
2025-03-12 01:00:00+01:00,85.000,1091.000,230.000,2953.000,0.000,2.000
2025-03-12 02:00:00+01:00,100.000,1095.000,176.000,2956.000,0.000,2.000
2025-03-12 03:00:00+01:00,105.000,1099.000,261.000,2956.000,0.000,2.000
2025-03-12 04:00:00+01:00,79.000,1102.000,224.000,2955.000,0.000,3.000
2025-03-12 05:00:00+01:00,169.000,1106.000,296.000,2951.000,0.000,3.000
2025-03-12 06:00:00+01:00,716.000,1109.000,990.000,2950.000,0.000,6.000
2025-03-12 07:00:00+01:00,2012.000,1112.000,1510.000,2950.000,34.000,7.000
2025-03-12 08:00:00+01:00,1352.000,1115.000,1207.000,2950.000,167.000,7.000
2025-03-12 09:00:00+01:00,829.000,1118.000,770.000,2949.000,400.000,9.000
2025-03-12 10:00:00+01:00,388.000,1121.000,417.000,2959.000,633.000,6.000
2025-03-12 11:00:00+01:00,497.000,1123.000,504.000,2960.000,759.000,2.000
2025-03-12 12:00:00+01:00,724.000,1125.000,334.000,2954.000,739.000,2.000
2025-03-12 13:00:00+01:00,762.000,1126.000,358.000,2949.000,648.000,6.000
2025-03-12 14:00:00+01:00,505.000,1128.000,334.000,2949.000,578.000,8.000
2025-03-12 15:00:00+01:00,597.000,1129.000,487.000,2946.000,510.000,9.000
2025-03-12 16:00:00+01:00,1655.000,1130.000,895.000,2947.000,297.000,7.000
2025-03-12 17:00:00+01:00,2145.000,1130.000,1681.000,2949.000,124.000,6.000
2025-03-12 18:00:00+01:00,2790.000,1131.000,2300.000,2950.000,9.000,4.000
2025-03-12 19:00:00+01:00,2840.000,1131.000,2114.000,2952.000,1.000,3.000
2025-03-12 20:00:00+01:00,1642.000,1131.000,1361.000,2953.000,0.000,2.000
2025-03-12 21:00:00+01:00,544.000,1131.000,582.000,2955.000,0.000,1.000
2025-03-12 22:00:00+01:00,372.000,1131.000,318.000,2957.000,0.000,2.000
2025-03-12 23:00:00+01:00,216.000,1131.000,309.000,2958.000,0.000,1.000
2025-03-13 00:00:00+01:00,51.000,1130.000,300.000,2958.000,0.000,1.000
2025-03-13 01:00:00+01:00,50.000,1130.000,248.000,2959.000,0.000,1.000
2025-03-13 02:00:00+01:00,67.000,1129.000,254.000,2961.000,0.000,1.000
2025-03-13 03:00:00+01:00,59.000,1129.000,320.000,2962.000,0.000,2.000
2025-03-13 04:00:00+01:00,59.000,1129.000,274.000,2960.000,0.000,4.000
2025-03-13 05:00:00+01:00,167.000,1128.000,540.000,2960.000,0.000,10.000
2025-03-13 06:00:00+01:00,841.000,1128.000,797.000,2959.000,0.000,13.000
2025-03-13 07:00:00+01:00,1881.000,1128.000,1556.000,2957.000,47.000,19.000
2025-03-13 08:00:00+01:00,2114.000,1128.000,1531.000,2956.000,219.000,28.000
2025-03-13 09:00:00+01:00,1307.000,1128.000,580.000,2940.000,511.000,33.000
2025-03-13 10:00:00+01:00,445.000,1129.000,311.000,2939.000,964.000,44.000
2025-03-13 11:00:00+01:00,313.000,1129.000,279.000,2937.000,1327.000,42.000
2025-03-13 12:00:00+01:00,190.000,1130.000,303.000,2936.000,1514.000,38.000
2025-03-13 13:00:00+01:00,90.000,1131.000,254.000,2940.000,1538.000,36.000
2025-03-13 14:00:00+01:00,129.000,1132.000,282.000,2952.000,1208.000,36.000
2025-03-13 15:00:00+01:00,376.000,1134.000,284.000,2953.000,811.000,29.000
2025-03-13 16:00:00+01:00,684.000,1135.000,366.000,2955.000,434.000,26.000
2025-03-13 17:00:00+01:00,1647.000,1137.000,979.000,2957.000,169.000,26.000
2025-03-13 18:00:00+01:00,2686.000,1139.000,2127.000,2959.000,15.000,29.000
2025-03-13 19:00:00+01:00,2543.000,1140.000,2174.000,2960.000,1.000,28.000
2025-03-13 20:00:00+01:00,2043.000,1142.000,1264.000,2962.000,1.000,25.000
2025-03-13 21:00:00+01:00,1191.000,1144.000,654.000,2962.000,1.000,16.000
2025-03-13 22:00:00+01:00,1037.000,1147.000,437.000,2964.000,0.000,8.000
2025-03-13 23:00:00+01:00,316.000,1149.000,434.000,2964.000,0.000,10.000
2025-03-14 00:00:00+01:00,120.000,1151.000,293.000,2964.000,0.000,5.000
2025-03-14 01:00:00+01:00,62.000,1153.000,243.000,2964.000,0.000,3.000
2025-03-14 02:00:00+01:00,67.000,1154.000,285.000,2965.000,0.000,2.000
2025-03-14 03:00:00+01:00,66.000,1156.000,228.000,2966.000,0.000,2.000
2025-03-14 04:00:00+01:00,74.000,1158.000,253.000,2965.000,0.000,1.000
2025-03-14 05:00:00+01:00,458.000,1160.000,505.000,2964.000,0.000,1.000
2025-03-14 06:00:00+01:00,1358.000,1161.000,933.000,2963.000,1.000,0.000
2025-03-14 07:00:00+01:00,2255.000,1162.000,2166.000,2962.000,79.000,1.000
2025-03-14 08:00:00+01:00,2090.000,1163.000,2077.000,2963.000,324.000,1.000
2025-03-14 09:00:00+01:00,809.000,1164.000,503.000,2961.000,653.000,1.000
2025-03-14 10:00:00+01:00,422.000,1164.000,283.000,2958.000,900.000,2.000
2025-03-14 11:00:00+01:00,399.000,1165.000,290.000,2959.000,1116.000,2.000
2025-03-14 12:00:00+01:00,299.000,1164.000,255.000,2961.000,1231.000,3.000
2025-03-14 13:00:00+01:00,270.000,1164.000,291.000,2960.000,1167.000,6.000
2025-03-14 14:00:00+01:00,265.000,1163.000,390.000,2959.000,886.000,8.000
2025-03-14 15:00:00+01:00,487.000,1162.000,367.000,2959.000,580.000,8.000
2025-03-14 16:00:00+01:00,1065.000,1161.000,518.000,2959.000,319.000,9.000
2025-03-14 17:00:00+01:00,2285.000,1159.000,1403.000,2960.000,103.000,11.000
2025-03-14 18:00:00+01:00,2367.000,1158.000,2276.000,2960.000,7.000,15.000
2025-03-14 19:00:00+01:00,1310.000,1155.000,1036.000,2961.000,1.000,13.000
2025-03-14 20:00:00+01:00,673.000,1153.000,465.000,2962.000,1.000,11.000
2025-03-14 21:00:00+01:00,512.000,1151.000,330.000,2964.000,1.000,10.000
2025-03-14 22:00:00+01:00,436.000,1148.000,323.000,2966.000,0.000,10.000
2025-03-14 23:00:00+01:00,348.000,1145.000,376.000,2966.000,0.000,11.000
2025-03-15 00:00:00+01:00,372.000,1142.000,258.000,2965.000,0.000,11.000
2025-03-15 01:00:00+01:00,300.000,1139.000,178.000,2965.000,0.000,11.000
2025-03-15 02:00:00+01:00,186.000,1135.000,156.000,2965.000,0.000,8.000
2025-03-15 03:00:00+01:00,141.000,1132.000,173.000,2964.000,0.000,9.000
2025-03-15 04:00:00+01:00,188.000,1128.000,165.000,2964.000,0.000,9.000
2025-03-15 05:00:00+01:00,248.000,1125.000,167.000,2962.000,0.000,7.000
2025-03-15 06:00:00+01:00,588.000,1121.000,238.000,2961.000,0.000,8.000
2025-03-15 07:00:00+01:00,616.000,1117.000,177.000,2961.000,36.000,8.000
2025-03-15 08:00:00+01:00,662.000,1113.000,203.000,2959.000,156.000,3.000
2025-03-15 09:00:00+01:00,667.000,1109.000,355.000,2959.000,341.000,3.000
2025-03-15 10:00:00+01:00,602.000,1106.000,269.000,2959.000,532.000,4.000
2025-03-15 11:00:00+01:00,495.000,1102.000,328.000,2957.000,598.000,3.000
2025-03-15 12:00:00+01:00,390.000,1098.000,313.000,2958.000,597.000,5.000
2025-03-15 13:00:00+01:00,437.000,1094.000,232.000,2958.000,543.000,5.000
2025-03-15 14:00:00+01:00,413.000,1090.000,181.000,2957.000,423.000,8.000
2025-03-15 15:00:00+01:00,450.000,1087.000,224.000,2957.000,279.000,9.000
2025-03-15 16:00:00+01:00,654.000,1083.000,382.000,2958.000,150.000,9.000
2025-03-15 17:00:00+01:00,457.000,1079.000,387.000,2957.000,51.000,8.000
2025-03-15 18:00:00+01:00,1164.000,1076.000,719.000,2959.000,2.000,7.000
2025-03-15 19:00:00+01:00,1464.000,1072.000,742.000,2959.000,0.000,6.000
2025-03-15 20:00:00+01:00,902.000,1069.000,371.000,2961.000,0.000,7.000
2025-03-15 21:00:00+01:00,646.000,1066.000,316.000,2962.000,0.000,7.000
2025-03-15 22:00:00+01:00,505.000,1063.000,278.000,2964.000,0.000,6.000
2025-03-15 23:00:00+01:00,539.000,1060.000,226.000,2964.000,0.000,6.000
2025-03-16 00:00:00+01:00,265.000,1057.000,194.000,2965.000,0.000,5.000
2025-03-16 01:00:00+01:00,164.000,1054.000,195.000,2964.000,0.000,6.000
2025-03-16 02:00:00+01:00,62.000,1051.000,186.000,2965.000,0.000,6.000
2025-03-16 03:00:00+01:00,45.000,1049.000,189.000,2965.000,0.000,6.000
2025-03-16 04:00:00+01:00,43.000,1047.000,158.000,2964.000,0.000,5.000
2025-03-16 05:00:00+01:00,153.000,1045.000,177.000,2964.000,0.000,5.000
2025-03-16 06:00:00+01:00,159.000,1043.000,180.000,2963.000,1.000,6.000
2025-03-16 07:00:00+01:00,146.000,1041.000,179.000,2962.000,64.000,5.000
2025-03-16 08:00:00+01:00,30.000,1039.000,183.000,2962.000,206.000,5.000
2025-03-16 09:00:00+01:00,56.000,1038.000,213.000,2962.000,361.000,4.000
2025-03-16 10:00:00+01:00,152.000,1037.000,235.000,2962.000,536.000,3.000
2025-03-16 11:00:00+01:00,61.000,1036.000,224.000,2962.000,651.000,3.000
2025-03-16 12:00:00+01:00,55.000,1035.000,339.000,2961.000,733.000,4.000
2025-03-16 13:00:00+01:00,30.000,1034.000,260.000,2960.000,701.000,5.000
2025-03-16 14:00:00+01:00,41.000,1034.000,402.000,2962.000,594.000,6.000
2025-03-16 15:00:00+01:00,115.000,1034.000,357.000,2961.000,444.000,7.000
2025-03-16 16:00:00+01:00,177.000,1034.000,372.000,2962.000,266.000,7.000
2025-03-16 17:00:00+01:00,1149.000,1034.000,607.000,2961.000,104.000,6.000
2025-03-16 18:00:00+01:00,1833.000,1034.000,850.000,2962.000,7.000,6.000
2025-03-16 19:00:00+01:00,1076.000,1035.000,766.000,2962.000,1.000,5.000
2025-03-16 20:00:00+01:00,868.000,1035.000,388.000,2964.000,0.000,5.000
2025-03-16 21:00:00+01:00,722.000,1036.000,267.000,2964.000,0.000,4.000
2025-03-16 22:00:00+01:00,536.000,1036.000,197.000,2964.000,0.000,4.000
2025-03-16 23:00:00+01:00,449.000,1037.000,178.000,2964.000,0.000,3.000
2025-03-17 00:00:00+01:00,110.000,1037.000,164.000,2965.000,0.000,3.000
2025-03-17 01:00:00+01:00,133.000,1037.000,137.000,2965.000,0.000,1.000
2025-03-17 02:00:00+01:00,53.000,1038.000,141.000,2964.000,0.000,1.000
2025-03-17 03:00:00+01:00,40.000,1038.000,143.000,2964.000,0.000,1.000
2025-03-17 04:00:00+01:00,49.000,1038.000,143.000,2965.000,0.000,1.000
2025-03-17 05:00:00+01:00,122.000,1038.000,202.000,2964.000,0.000,3.000
2025-03-17 06:00:00+01:00,490.000,1038.000,728.000,2962.000,2.000,3.000
2025-03-17 07:00:00+01:00,1989.000,1037.000,1885.000,2962.000,86.000,4.000
2025-03-17 08:00:00+01:00,1411.000,1037.000,1061.000,2960.000,324.000,3.000
2025-03-17 09:00:00+01:00,560.000,1036.000,528.000,2960.000,731.000,3.000
2025-03-17 10:00:00+01:00,351.000,1035.000,265.000,2962.000,1180.000,8.000
2025-03-17 11:00:00+01:00,101.000,1033.000,199.000,2961.000,1590.000,12.000
2025-03-17 12:00:00+01:00,82.000,1031.000,207.000,2959.000,1840.000,13.000
2025-03-17 13:00:00+01:00,135.000,1029.000,295.000,2959.000,1703.000,12.000
2025-03-17 14:00:00+01:00,235.000,1027.000,323.000,2956.000,1336.000,17.000
2025-03-17 15:00:00+01:00,418.000,1024.000,308.000,2957.000,1027.000,24.000
2025-03-17 16:00:00+01:00,654.000,1021.000,326.000,2957.000,656.000,23.000
2025-03-17 17:00:00+01:00,1637.000,1018.000,998.000,2957.000,263.000,22.000
2025-03-17 18:00:00+01:00,2708.000,1015.000,2232.000,2958.000,27.000,32.000
2025-03-17 19:00:00+01:00,2610.000,1011.000,2130.000,2960.000,2.000,37.000
2025-03-17 20:00:00+01:00,1055.000,1007.000,1132.000,2962.000,2.000,41.000
2025-03-17 21:00:00+01:00,597.000,1004.000,694.000,2962.000,1.000,45.000
2025-03-17 22:00:00+01:00,384.000,1000.000,380.000,2965.000,1.000,47.000
2025-03-17 23:00:00+01:00,307.000,996.000,407.000,2969.000,0.000,49.000
2025-03-18 00:00:00+01:00,220.000,992.000,193.000,2970.000,0.000,53.000
2025-03-18 01:00:00+01:00,235.000,988.000,151.000,2968.000,0.000,55.000
2025-03-18 02:00:00+01:00,101.000,983.000,151.000,2968.000,0.000,52.000
2025-03-18 03:00:00+01:00,43.000,979.000,152.000,2969.000,0.000,49.000
2025-03-18 04:00:00+01:00,38.000,975.000,183.000,2968.000,0.000,44.000
2025-03-18 05:00:00+01:00,227.000,971.000,265.000,2966.000,0.000,36.000
2025-03-18 06:00:00+01:00,763.000,968.000,655.000,2964.000,9.000,37.000
2025-03-18 07:00:00+01:00,1742.000,964.000,1008.000,2964.000,211.000,18.000
2025-03-18 08:00:00+01:00,744.000,961.000,751.000,2967.000,685.000,13.000
2025-03-18 09:00:00+01:00,255.000,957.000,405.000,2969.000,1286.000,10.000
2025-03-18 10:00:00+01:00,237.000,954.000,341.000,2964.000,1960.000,6.000
2025-03-18 11:00:00+01:00,95.000,951.000,206.000,2963.000,2537.000,3.000
2025-03-18 12:00:00+01:00,30.000,949.000,173.000,2962.000,2747.000,2.000
2025-03-18 13:00:00+01:00,36.000,946.000,159.000,2959.000,2675.000,5.000
2025-03-18 14:00:00+01:00,55.000,944.000,158.000,2958.000,2365.000,7.000
2025-03-18 15:00:00+01:00,71.000,942.000,215.000,2955.000,1824.000,9.000
2025-03-18 16:00:00+01:00,158.000,941.000,324.000,2954.000,1114.000,9.000
2025-03-18 17:00:00+01:00,768.000,940.000,738.000,2954.000,401.000,7.000
2025-03-18 18:00:00+01:00,2195.000,939.000,1778.000,2953.000,36.000,7.000
2025-03-18 19:00:00+01:00,1935.000,938.000,1263.000,2955.000,3.000,8.000
2025-03-18 20:00:00+01:00,860.000,937.000,644.000,2957.000,2.000,7.000
2025-03-18 21:00:00+01:00,613.000,937.000,320.000,2959.000,2.000,6.000
2025-03-18 22:00:00+01:00,333.000,937.000,235.000,2962.000,1.000,6.000
2025-03-18 23:00:00+01:00,349.000,937.000,266.000,2658.000,1.000,7.000
2025-03-19 00:00:00+01:00,133.000,937.000,346.000,2965.000,1.000,9.000
2025-03-19 01:00:00+01:00,73.000,937.000,138.000,2965.000,0.000,9.000
2025-03-19 02:00:00+01:00,113.000,937.000,215.000,2966.000,0.000,9.000
2025-03-19 03:00:00+01:00,119.000,938.000,189.000,2967.000,0.000,9.000
2025-03-19 04:00:00+01:00,110.000,939.000,192.000,2968.000,0.000,10.000
2025-03-19 05:00:00+01:00,409.000,940.000,245.000,2966.000,0.000,10.000
2025-03-19 06:00:00+01:00,1603.000,940.000,1090.000,2964.000,14.000,9.000
2025-03-19 07:00:00+01:00,1872.000,941.000,1220.000,2963.000,294.000,8.000
2025-03-19 08:00:00+01:00,718.000,942.000,506.000,2964.000,970.000,7.000
2025-03-19 09:00:00+01:00,150.000,944.000,344.000,2966.000,1714.000,7.000
2025-03-19 10:00:00+01:00,107.000,945.000,206.000,2966.000,2312.000,7.000
2025-03-19 11:00:00+01:00,73.000,946.000,221.000,2959.000,2691.000,5.000
2025-03-19 12:00:00+01:00,78.000,947.000,113.000,2955.000,2843.000,6.000
2025-03-19 13:00:00+01:00,47.000,949.000,72.000,2949.000,2759.000,7.000
2025-03-19 14:00:00+01:00,51.000,950.000,91.000,2946.000,2434.000,9.000
2025-03-19 15:00:00+01:00,71.000,951.000,162.000,2944.000,1870.000,9.000
2025-03-19 16:00:00+01:00,230.000,953.000,351.000,2942.000,1090.000,8.000
2025-03-19 17:00:00+01:00,1003.000,954.000,988.000,2942.000,379.000,10.000
2025-03-19 18:00:00+01:00,2756.000,955.000,2415.000,2942.000,32.000,13.000
2025-03-19 19:00:00+01:00,2928.000,957.000,2474.000,2944.000,3.000,13.000
2025-03-19 20:00:00+01:00,2079.000,958.000,1359.000,2950.000,3.000,5.000
2025-03-19 21:00:00+01:00,1085.000,959.000,432.000,2954.000,2.000,5.000
2025-03-19 22:00:00+01:00,287.000,960.000,383.000,2956.000,1.000,6.000
2025-03-19 23:00:00+01:00,214.000,961.000,309.000,2960.000,1.000,10.000
2025-03-20 00:00:00+01:00,242.000,962.000,351.000,2960.000,1.000,10.000
2025-03-20 01:00:00+01:00,258.000,964.000,410.000,2962.000,0.000,11.000
2025-03-20 02:00:00+01:00,200.000,964.000,395.000,2963.000,0.000,12.000
2025-03-20 03:00:00+01:00,191.000,965.000,324.000,2964.000,0.000,15.000
2025-03-20 04:00:00+01:00,205.000,966.000,432.000,2965.000,0.000,14.000
2025-03-20 05:00:00+01:00,255.000,967.000,414.000,2964.000,0.000,12.000
2025-03-20 06:00:00+01:00,978.000,967.000,998.000,2969.000,13.000,10.000
2025-03-20 07:00:00+01:00,1381.000,968.000,824.000,2970.000,219.000,9.000
2025-03-20 08:00:00+01:00,838.000,968.000,375.000,2968.000,720.000,10.000
2025-03-20 09:00:00+01:00,447.000,969.000,195.000,2968.000,1497.000,7.000
2025-03-20 10:00:00+01:00,181.000,969.000,275.000,2962.000,2172.000,7.000
2025-03-20 11:00:00+01:00,67.000,969.000,125.000,2950.000,2612.000,6.000
2025-03-20 12:00:00+01:00,38.000,969.000,133.000,2945.000,2781.000,7.000
2025-03-20 13:00:00+01:00,50.000,968.000,159.000,2934.000,2684.000,10.000
2025-03-20 14:00:00+01:00,50.000,968.000,154.000,2933.000,2310.000,12.000
2025-03-20 15:00:00+01:00,89.000,967.000,190.000,2930.000,1681.000,13.000
2025-03-20 16:00:00+01:00,381.000,967.000,445.000,2928.000,895.000,10.000
2025-03-20 17:00:00+01:00,1357.000,966.000,1035.000,2930.000,314.000,10.000
2025-03-20 18:00:00+01:00,2794.000,965.000,2555.000,2930.000,35.000,17.000
2025-03-20 19:00:00+01:00,3009.000,964.000,2585.000,2933.000,3.000,16.000
2025-03-20 20:00:00+01:00,1988.000,963.000,1526.000,2939.000,2.000,17.000
2025-03-20 21:00:00+01:00,793.000,962.000,427.000,2945.000,2.000,15.000
2025-03-20 22:00:00+01:00,432.000,961.000,235.000,2948.000,1.000,18.000
2025-03-20 23:00:00+01:00,385.000,960.000,265.000,2950.000,1.000,20.000
2025-03-21 00:00:00+01:00,372.000,959.000,219.000,2950.000,1.000,21.000
2025-03-21 01:00:00+01:00,382.000,958.000,208.000,2954.000,0.000,23.000
2025-03-21 02:00:00+01:00,223.000,956.000,165.000,2958.000,0.000,29.000
2025-03-21 03:00:00+01:00,211.000,955.000,167.000,2957.000,0.000,33.000
2025-03-21 04:00:00+01:00,228.000,954.000,183.000,2956.000,0.000,28.000
2025-03-21 05:00:00+01:00,416.000,953.000,274.000,2957.000,0.000,25.000
2025-03-21 06:00:00+01:00,1295.000,952.000,1026.000,2956.000,18.000,29.000
2025-03-21 07:00:00+01:00,1005.000,951.000,867.000,2956.000,179.000,34.000
2025-03-21 08:00:00+01:00,1100.000,950.000,471.000,2954.000,478.000,35.000
2025-03-21 09:00:00+01:00,699.000,949.000,288.000,2954.000,875.000,40.000
2025-03-21 10:00:00+01:00,699.000,948.000,233.000,2950.000,1317.000,44.000
2025-03-21 11:00:00+01:00,406.000,948.000,163.000,2946.000,1687.000,41.000
2025-03-21 12:00:00+01:00,256.000,947.000,261.000,2942.000,1903.000,30.000
2025-03-21 13:00:00+01:00,203.000,946.000,144.000,2939.000,1941.000,26.000
2025-03-21 14:00:00+01:00,332.000,946.000,204.000,2934.000,1653.000,25.000
2025-03-21 15:00:00+01:00,356.000,946.000,231.000,2932.000,1212.000,30.000
2025-03-21 16:00:00+01:00,518.000,946.000,273.000,2929.000,624.000,35.000
2025-03-21 17:00:00+01:00,970.000,946.000,650.000,2929.000,218.000,48.000
2025-03-21 18:00:00+01:00,1872.000,946.000,1405.000,2927.000,24.000,42.000
2025-03-21 19:00:00+01:00,1901.000,946.000,1476.000,2930.000,3.000,29.000
2025-03-21 20:00:00+01:00,1121.000,947.000,822.000,2932.000,2.000,29.000
2025-03-21 21:00:00+01:00,616.000,947.000,280.000,2936.000,2.000,22.000
2025-03-21 22:00:00+01:00,397.000,948.000,163.000,2938.000,1.000,27.000
2025-03-21 23:00:00+01:00,470.000,949.000,172.000,2942.000,1.000,20.000
2025-03-22 00:00:00+01:00,272.000,950.000,328.000,2946.000,1.000,17.000
2025-03-22 01:00:00+01:00,214.000,951.000,186.000,2946.000,0.000,10.000
2025-03-22 02:00:00+01:00,153.000,952.000,127.000,2946.000,0.000,10.000
