timestamp_cec,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore
2025-01-03 00:00:00+01:00,6.000,182.000,82.000,0.000,0.000,94.000,703.000,0.000,4.000,0.000
2025-01-03 01:00:00+01:00,6.000,181.000,83.000,0.000,0.000,90.000,703.000,0.000,4.000,0.000
2025-01-03 02:00:00+01:00,6.000,182.000,83.000,0.000,0.000,91.000,703.000,0.000,4.000,0.000
2025-01-03 03:00:00+01:00,6.000,183.000,83.000,0.000,0.000,92.000,703.000,0.000,4.000,0.000
2025-01-03 04:00:00+01:00,6.000,182.000,83.000,0.000,0.000,92.000,703.000,0.000,4.000,0.000
2025-01-03 05:00:00+01:00,6.000,183.000,83.000,0.000,0.000,93.000,703.000,1.000,4.000,0.000
2025-01-03 06:00:00+01:00,6.000,183.000,84.000,0.000,1.000,139.000,702.000,0.000,4.000,0.000
2025-01-03 07:00:00+01:00,6.000,183.000,86.000,0.000,91.000,295.000,702.000,1.000,4.000,2.000
2025-01-03 08:00:00+01:00,6.000,183.000,86.000,0.000,0.000,272.000,702.000,9.000,4.000,2.000
2025-01-03 09:00:00+01:00,6.000,183.000,86.000,0.000,0.000,477.000,705.000,28.000,4.000,2.000
2025-01-03 10:00:00+01:00,6.000,185.000,85.000,0.000,0.000,380.000,703.000,50.000,4.000,2.000
2025-01-03 11:00:00+01:00,6.000,183.000,85.000,0.000,0.000,370.000,702.000,67.000,4.000,2.000
2025-01-03 12:00:00+01:00,6.000,181.000,85.000,0.000,0.000,290.000,702.000,67.000,4.000,2.000
2025-01-03 13:00:00+01:00,6.000,184.000,85.000,0.000,0.000,284.000,702.000,65.000,4.000,2.000
2025-01-03 14:00:00+01:00,6.000,185.000,85.000,0.000,0.000,335.000,702.000,57.000,4.000,2.000
2025-01-03 15:00:00+01:00,6.000,185.000,90.000,0.000,0.000,387.000,702.000,22.000,4.000,2.000
2025-01-03 16:00:00+01:00,6.000,189.000,130.000,0.000,96.000,599.000,702.000,2.000,4.000,2.000
2025-01-03 17:00:00+01:00,6.000,190.000,130.000,0.000,91.000,638.000,702.000,1.000,4.000,2.000
2025-01-03 18:00:00+01:00,6.000,189.000,130.000,0.000,0.000,629.000,702.000,1.000,4.000,2.000
2025-01-03 19:00:00+01:00,6.000,188.000,129.000,0.000,0.000,564.000,702.000,0.000,4.000,2.000
2025-01-03 20:00:00+01:00,6.000,186.000,89.000,0.000,0.000,500.000,702.000,0.000,4.000,0.000
2025-01-03 21:00:00+01:00,6.000,183.000,84.000,0.000,0.000,414.000,703.000,0.000,4.000,0.000
2025-01-03 22:00:00+01:00,6.000,184.000,82.000,0.000,0.000,357.000,702.000,0.000,4.000,2.000
2025-01-03 23:00:00+01:00,6.000,182.000,82.000,0.000,0.000,293.000,702.000,0.000,4.000,2.000
2025-01-04 00:00:00+01:00,6.000,183.000,81.000,0.000,0.000,170.000,702.000,0.000,4.000,2.000
2025-01-04 01:00:00+01:00,6.000,182.000,82.000,0.000,0.000,156.000,702.000,0.000,4.000,2.000
2025-01-04 02:00:00+01:00,6.000,183.000,82.000,0.000,0.000,137.000,702.000,0.000,4.000,2.000
2025-01-04 03:00:00+01:00,6.000,183.000,82.000,0.000,0.000,136.000,702.000,0.000,4.000,2.000
2025-01-04 04:00:00+01:00,6.000,184.000,82.000,0.000,0.000,125.000,702.000,0.000,4.000,0.000
2025-01-04 05:00:00+01:00,6.000,186.000,82.000,0.000,0.000,124.000,702.000,0.000,4.000,0.000
2025-01-04 06:00:00+01:00,6.000,182.000,84.000,0.000,0.000,175.000,702.000,0.000,4.000,0.000
2025-01-04 07:00:00+01:00,6.000,183.000,85.000,0.000,0.000,359.000,702.000,1.000,4.000,2.000
2025-01-04 08:00:00+01:00,6.000,182.000,85.000,0.000,0.000,418.000,702.000,12.000,4.000,1.000
2025-01-04 09:00:00+01:00,6.000,182.000,85.000,0.000,0.000,366.000,702.000,41.000,4.000,1.000
2025-01-04 10:00:00+01:00,6.000,183.000,85.000,0.000,0.000,320.000,702.000,78.000,4.000,1.000
2025-01-04 11:00:00+01:00,6.000,181.000,85.000,0.000,0.000,299.000,702.000,95.000,4.000,1.000
2025-01-04 12:00:00+01:00,6.000,182.000,85.000,0.000,0.000,396.000,702.000,94.000,4.000,1.000
2025-01-04 13:00:00+01:00,6.000,183.000,85.000,0.000,0.000,339.000,702.000,80.000,4.000,1.000
2025-01-04 14:00:00+01:00,6.000,183.000,84.000,0.000,0.000,324.000,702.000,56.000,4.000,1.000
2025-01-04 15:00:00+01:00,6.000,183.000,85.000,0.000,23.000,440.000,702.000,21.000,4.000,1.000
2025-01-04 16:00:00+01:00,6.000,182.000,87.000,0.000,178.000,666.000,702.000,2.000,4.000,1.000
2025-01-04 17:00:00+01:00,6.000,183.000,87.000,0.000,178.000,694.000,702.000,1.000,4.000,0.000
2025-01-04 18:00:00+01:00,6.000,182.000,87.000,0.000,177.000,716.000,702.000,1.000,4.000,0.000
2025-01-04 19:00:00+01:00,6.000,180.000,87.000,0.000,174.000,710.000,702.000,0.000,4.000,0.000
2025-01-04 20:00:00+01:00,6.000,181.000,84.000,0.000,1.000,613.000,702.000,0.000,4.000,0.000
2025-01-04 21:00:00+01:00,6.000,183.000,84.000,0.000,0.000,409.000,702.000,0.000,4.000,0.000
2025-01-04 22:00:00+01:00,6.000,183.000,84.000,0.000,0.000,248.000,702.000,0.000,4.000,1.000
2025-01-04 23:00:00+01:00,6.000,182.000,84.000,0.000,0.000,262.000,702.000,0.000,4.000,1.000
2025-01-05 00:00:00+01:00,6.000,183.000,83.000,0.000,0.000,114.000,702.000,0.000,4.000,0.000
2025-01-05 01:00:00+01:00,6.000,181.000,84.000,0.000,0.000,109.000,702.000,0.000,4.000,0.000
2025-01-05 02:00:00+01:00,6.000,181.000,84.000,0.000,0.000,109.000,702.000,0.000,4.000,0.000
2025-01-05 03:00:00+01:00,6.000,184.000,84.000,0.000,0.000,109.000,702.000,0.000,4.000,0.000
2025-01-05 04:00:00+01:00,6.000,184.000,84.000,0.000,0.000,109.000,702.000,0.000,4.000,0.000
2025-01-05 05:00:00+01:00,6.000,183.000,85.000,0.000,0.000,110.000,702.000,0.000,4.000,0.000
2025-01-05 06:00:00+01:00,6.000,184.000,86.000,0.000,0.000,119.000,702.000,0.000,4.000,0.000
2025-01-05 07:00:00+01:00,6.000,182.000,87.000,0.000,0.000,251.000,702.000,0.000,4.000,0.000
2025-01-05 08:00:00+01:00,6.000,182.000,87.000,0.000,0.000,342.000,702.000,8.000,4.000,0.000
2025-01-05 09:00:00+01:00,6.000,184.000,87.000,0.000,0.000,342.000,702.000,27.000,4.000,1.000
2025-01-05 10:00:00+01:00,6.000,182.000,87.000,0.000,0.000,239.000,702.000,48.000,4.000,0.000
2025-01-05 11:00:00+01:00,6.000,183.000,87.000,0.000,0.000,251.000,702.000,56.000,4.000,0.000
2025-01-05 12:00:00+01:00,6.000,182.000,87.000,0.000,0.000,269.000,702.000,52.000,4.000,0.000
2025-01-05 13:00:00+01:00,6.000,183.000,87.000,0.000,0.000,259.000,702.000,41.000,4.000,0.000
2025-01-05 14:00:00+01:00,6.000,183.000,87.000,0.000,0.000,277.000,702.000,32.000,4.000,0.000
2025-01-05 15:00:00+01:00,6.000,183.000,87.000,0.000,0.000,306.000,702.000,13.000,4.000,0.000
2025-01-05 16:00:00+01:00,6.000,184.000,90.000,0.000,0.000,500.000,702.000,1.000,4.000,0.000
2025-01-05 17:00:00+01:00,6.000,184.000,90.000,0.000,0.000,645.000,702.000,1.000,4.000,0.000
2025-01-05 18:00:00+01:00,6.000,183.000,90.000,0.000,0.000,627.000,702.000,1.000,4.000,0.000
2025-01-05 19:00:00+01:00,6.000,181.000,89.000,0.000,118.000,561.000,702.000,0.000,4.000,0.000
2025-01-05 20:00:00+01:00,6.000,180.000,86.000,0.000,115.000,481.000,702.000,0.000,4.000,0.000
2025-01-05 21:00:00+01:00,6.000,199.000,86.000,0.000,0.000,280.000,702.000,0.000,4.000,0.000
2025-01-05 22:00:00+01:00,6.000,232.000,85.000,0.000,0.000,242.000,703.000,0.000,4.000,0.000
2025-01-05 23:00:00+01:00,6.000,230.000,85.000,0.000,0.000,231.000,702.000,0.000,4.000,1.000
2025-01-06 00:00:00+01:00,6.000,228.000,83.000,0.000,0.000,119.000,702.000,0.000,4.000,0.000
2025-01-06 01:00:00+01:00,6.000,228.000,84.000,0.000,0.000,116.000,703.000,0.000,4.000,0.000
2025-01-06 02:00:00+01:00,6.000,225.000,84.000,0.000,0.000,92.000,703.000,0.000,4.000,0.000
2025-01-06 03:00:00+01:00,6.000,226.000,84.000,0.000,0.000,92.000,703.000,0.000,4.000,0.000
2025-01-06 04:00:00+01:00,6.000,219.000,84.000,0.000,0.000,92.000,702.000,0.000,4.000,0.000
2025-01-06 05:00:00+01:00,6.000,214.000,87.000,0.000,0.000,94.000,703.000,0.000,4.000,0.000
2025-01-06 06:00:00+01:00,6.000,240.000,124.000,0.000,0.000,186.000,702.000,0.000,4.000,0.000
2025-01-06 07:00:00+01:00,6.000,244.000,126.000,0.000,0.000,214.000,702.000,0.000,4.000,0.000
2025-01-06 08:00:00+01:00,6.000,387.000,127.000,0.000,0.000,332.000,702.000,7.000,4.000,0.000
2025-01-06 09:00:00+01:00,6.000,411.000,127.000,0.000,0.000,338.000,702.000,22.000,4.000,0.000
2025-01-06 10:00:00+01:00,6.000,408.000,126.000,0.000,0.000,245.000,702.000,39.000,4.000,0.000
2025-01-06 11:00:00+01:00,6.000,314.000,127.000,0.000,0.000,248.000,702.000,44.000,4.000,0.000
2025-01-06 12:00:00+01:00,6.000,243.000,127.000,0.000,0.000,207.000,702.000,40.000,4.000,0.000
2025-01-06 13:00:00+01:00,6.000,260.000,127.000,0.000,0.000,225.000,703.000,31.000,4.000,0.000
2025-01-06 14:00:00+01:00,6.000,266.000,127.000,0.000,23.000,244.000,703.000,27.000,4.000,0.000
2025-01-06 15:00:00+01:00,6.000,268.000,127.000,0.000,126.000,368.000,703.000,11.000,4.000,0.000
2025-01-06 16:00:00+01:00,6.000,266.000,130.000,0.000,139.000,599.000,703.000,1.000,4.000,0.000
2025-01-06 17:00:00+01:00,6.000,265.000,130.000,0.000,119.000,643.000,703.000,0.000,4.000,0.000
2025-01-06 18:00:00+01:00,6.000,264.000,131.000,0.000,124.000,638.000,703.000,1.000,4.000,0.000
2025-01-06 19:00:00+01:00,6.000,264.000,130.000,0.000,161.000,554.000,703.000,0.000,4.000,0.000
2025-01-06 20:00:00+01:00,6.000,261.000,127.000,0.000,0.000,385.000,703.000,0.000,4.000,0.000
2025-01-06 21:00:00+01:00,6.000,267.000,127.000,0.000,0.000,309.000,703.000,0.000,4.000,0.000
2025-01-06 22:00:00+01:00,6.000,265.000,111.000,0.000,0.000,246.000,703.000,0.000,4.000,0.000
2025-01-06 23:00:00+01:00,6.000,263.000,109.000,0.000,0.000,195.000,703.000,0.000,4.000,0.000
2025-01-07 00:00:00+01:00,6.000,270.000,108.000,0.000,0.000,120.000,703.000,0.000,4.000,2.000
2025-01-07 01:00:00+01:00,6.000,271.000,110.000,0.000,0.000,99.000,703.000,0.000,4.000,0.000
2025-01-07 02:00:00+01:00,6.000,271.000,110.000,0.000,0.000,100.000,703.000,0.000,4.000,0.000
2025-01-07 03:00:00+01:00,6.000,271.000,109.000,0.000,0.000,100.000,703.000,0.000,4.000,1.000
2025-01-07 04:00:00+01:00,6.000,271.000,109.000,0.000,0.000,101.000,703.000,0.000,4.000,0.000
2025-01-07 05:00:00+01:00,6.000,275.000,110.000,0.000,0.000,116.000,703.000,0.000,4.000,0.000
2025-01-07 06:00:00+01:00,6.000,275.000,111.000,0.000,0.000,163.000,703.000,0.000,4.000,1.000
2025-01-07 07:00:00+01:00,6.000,270.000,112.000,0.000,0.000,410.000,702.000,0.000,4.000,1.000
2025-01-07 08:00:00+01:00,6.000,267.000,112.000,0.000,0.000,620.000,702.000,6.000,4.000,2.000
2025-01-07 09:00:00+01:00,6.000,273.000,129.000,0.000,0.000,628.000,703.000,19.000,4.000,2.000
2025-01-07 10:00:00+01:00,6.000,279.000,128.000,0.000,0.000,520.000,703.000,33.000,4.000,1.000
2025-01-07 11:00:00+01:00,6.000,279.000,128.000,0.000,0.000,476.000,703.000,35.000,4.000,1.000
2025-01-07 12:00:00+01:00,6.000,276.000,129.000,0.000,0.000,347.000,703.000,30.000,4.000,1.000
2025-01-07 13:00:00+01:00,6.000,277.000,130.000,0.000,0.000,390.000,703.000,21.000,4.000,1.000
2025-01-07 14:00:00+01:00,6.000,278.000,131.000,0.000,0.000,444.000,703.000,14.000,4.000,1.000
2025-01-07 15:00:00+01:00,10.000,275.000,167.000,0.000,34.000,541.000,703.000,6.000,4.000,0.000
2025-01-07 16:00:00+01:00,6.000,275.000,135.000,0.000,134.000,687.000,703.000,1.000,4.000,1.000
2025-01-07 17:00:00+01:00,6.000,275.000,135.000,0.000,119.000,653.000,703.000,0.000,4.000,0.000
2025-01-07 18:00:00+01:00,6.000,271.000,135.000,0.000,159.000,616.000,703.000,1.000,4.000,1.000
2025-01-07 19:00:00+01:00,6.000,270.000,135.000,0.000,156.000,614.000,703.000,0.000,4.000,1.000
2025-01-07 20:00:00+01:00,6.000,268.000,132.000,0.000,0.000,530.000,703.000,0.000,4.000,1.000
2025-01-07 21:00:00+01:00,6.000,273.000,131.000,0.000,0.000,462.000,703.000,0.000,4.000,1.000
2025-01-07 22:00:00+01:00,6.000,267.000,95.000,0.000,0.000,478.000,703.000,0.000,4.000,0.000
2025-01-07 23:00:00+01:00,6.000,264.000,93.000,0.000,0.000,408.000,703.000,0.000,4.000,0.000
2025-01-08 00:00:00+01:00,7.000,267.000,91.000,0.000,0.000,309.000,703.000,0.000,4.000,0.000
2025-01-08 01:00:00+01:00,7.000,266.000,93.000,0.000,0.000,303.000,702.000,0.000,4.000,0.000
2025-01-08 02:00:00+01:00,7.000,267.000,92.000,0.000,0.000,310.000,703.000,0.000,4.000,0.000
2025-01-08 03:00:00+01:00,7.000,267.000,91.000,0.000,0.000,318.000,703.000,0.000,4.000,0.000
2025-01-08 04:00:00+01:00,7.000,268.000,92.000,0.000,0.000,410.000,702.000,0.000,4.000,0.000
2025-01-08 05:00:00+01:00,7.000,271.000,99.000,0.000,0.000,513.000,702.000,0.000,4.000,1.000
2025-01-08 06:00:00+01:00,7.000,274.000,121.000,0.000,0.000,654.000,702.000,0.000,4.000,1.000
2025-01-08 07:00:00+01:00,7.000,273.000,133.000,0.000,0.000,718.000,702.000,0.000,4.000,1.000
2025-01-08 08:00:00+01:00,7.000,272.000,134.000,0.000,0.000,727.000,702.000,6.000,4.000,0.000
2025-01-08 09:00:00+01:00,7.000,272.000,134.000,0.000,0.000,707.000,702.000,23.000,4.000,0.000
2025-01-08 10:00:00+01:00,7.000,272.000,133.000,0.000,0.000,649.000,702.000,47.000,4.000,0.000
2025-01-08 11:00:00+01:00,7.000,273.000,134.000,0.000,0.000,683.000,702.000,54.000,4.000,0.000
2025-01-08 12:00:00+01:00,7.000,273.000,135.000,0.000,0.000,619.000,702.000,54.000,4.000,0.000
2025-01-08 13:00:00+01:00,7.000,337.000,135.000,0.000,0.000,525.000,702.000,46.000,4.000,1.000
2025-01-08 14:00:00+01:00,7.000,429.000,136.000,0.000,0.000,670.000,702.000,34.000,4.000,0.000
2025-01-08 15:00:00+01:00,7.000,487.000,136.000,0.000,26.000,743.000,702.000,14.000,4.000,0.000
2025-01-08 16:00:00+01:00,7.000,528.000,139.000,0.000,171.000,727.000,702.000,1.000,4.000,0.000
2025-01-08 17:00:00+01:00,7.000,530.000,141.000,0.000,178.000,752.000,702.000,0.000,4.000,0.000
2025-01-08 18:00:00+01:00,7.000,533.000,141.000,0.000,178.000,759.000,702.000,1.000,4.000,0.000
2025-01-08 19:00:00+01:00,7.000,489.000,141.000,0.000,174.000,750.000,703.000,0.000,4.000,0.000
2025-01-08 20:00:00+01:00,7.000,423.000,137.000,0.000,0.000,700.000,702.000,0.000,4.000,0.000
2025-01-08 21:00:00+01:00,7.000,346.000,136.000,0.000,0.000,552.000,702.000,0.000,4.000,0.000
2025-01-08 22:00:00+01:00,7.000,276.000,106.000,0.000,0.000,470.000,702.000,0.000,4.000,0.000
2025-01-08 23:00:00+01:00,7.000,270.000,103.000,0.000,0.000,391.000,702.000,0.000,4.000,0.000
2025-01-09 00:00:00+01:00,4.000,270.000,98.000,0.000,0.000,357.000,702.000,0.000,4.000,0.000
2025-01-09 01:00:00+01:00,4.000,270.000,100.000,0.000,0.000,348.000,702.000,0.000,4.000,0.000
2025-01-09 02:00:00+01:00,4.000,271.000,100.000,0.000,0.000,346.000,702.000,0.000,4.000,0.000
2025-01-09 03:00:00+01:00,4.000,271.000,99.000,0.000,0.000,306.000,702.000,0.000,4.000,0.000
2025-01-09 04:00:00+01:00,4.000,272.000,100.000,0.000,0.000,307.000,702.000,0.000,4.000,0.000
2025-01-09 05:00:00+01:00,4.000,273.000,101.000,0.000,0.000,468.000,702.000,0.000,4.000,0.000
2025-01-09 06:00:00+01:00,4.000,273.000,102.000,0.000,0.000,632.000,702.000,0.000,4.000,1.000
2025-01-09 07:00:00+01:00,4.000,272.000,107.000,0.000,80.000,702.000,702.000,0.000,4.000,1.000
2025-01-09 08:00:00+01:00,4.000,276.000,129.000,0.000,174.000,714.000,702.000,4.000,4.000,1.000
2025-01-09 09:00:00+01:00,6.000,272.000,134.000,0.000,177.000,701.000,702.000,14.000,4.000,1.000
2025-01-09 10:00:00+01:00,6.000,271.000,134.000,0.000,177.000,688.000,702.000,23.000,4.000,1.000
2025-01-09 11:00:00+01:00,6.000,271.000,134.000,0.000,176.000,683.000,702.000,23.000,4.000,2.000
2025-01-09 12:00:00+01:00,6.000,271.000,135.000,0.000,148.000,577.000,702.000,21.000,4.000,1.000
2025-01-09 13:00:00+01:00,6.000,271.000,123.000,0.000,0.000,668.000,702.000,15.000,4.000,1.000
2025-01-09 14:00:00+01:00,6.000,272.000,122.000,0.000,0.000,656.000,702.000,9.000,4.000,1.000
2025-01-09 15:00:00+01:00,6.000,269.000,123.000,0.000,30.000,574.000,702.000,5.000,4.000,1.000
2025-01-09 16:00:00+01:00,6.000,268.000,127.000,0.000,173.000,588.000,702.000,1.000,4.000,1.000
2025-01-09 17:00:00+01:00,6.000,267.000,129.000,0.000,148.000,550.000,702.000,0.000,4.000,1.000
2025-01-09 18:00:00+01:00,6.000,267.000,128.000,0.000,0.000,636.000,702.000,1.000,4.000,1.000
2025-01-09 19:00:00+01:00,6.000,264.000,116.000,0.000,0.000,640.000,702.000,0.000,4.000,1.000
2025-01-09 20:00:00+01:00,6.000,263.000,84.000,0.000,0.000,655.000,702.000,0.000,4.000,2.000
2025-01-09 21:00:00+01:00,6.000,270.000,89.000,0.000,0.000,581.000,702.000,0.000,4.000,2.000
2025-01-09 22:00:00+01:00,6.000,271.000,96.000,0.000,0.000,434.000,702.000,0.000,4.000,0.000
2025-01-09 23:00:00+01:00,6.000,267.000,87.000,0.000,0.000,410.000,703.000,0.000,4.000,0.000
2025-01-10 00:00:00+01:00,6.000,266.000,88.000,0.000,0.000,373.000,703.000,0.000,4.000,0.000
2025-01-10 01:00:00+01:00,6.000,266.000,90.000,0.000,0.000,367.000,702.000,0.000,4.000,0.000
2025-01-10 02:00:00+01:00,6.000,268.000,90.000,0.000,0.000,369.000,702.000,0.000,4.000,0.000
2025-01-10 03:00:00+01:00,6.000,266.000,89.000,0.000,0.000,372.000,702.000,0.000,4.000,0.000
2025-01-10 04:00:00+01:00,6.000,267.000,90.000,0.000,0.000,426.000,702.000,0.000,4.000,0.000
2025-01-10 05:00:00+01:00,6.000,269.000,97.000,0.000,0.000,499.000,702.000,0.000,4.000,0.000
2025-01-10 06:00:00+01:00,6.000,277.000,133.000,0.000,0.000,631.000,701.000,0.000,4.000,0.000
2025-01-10 07:00:00+01:00,6.000,279.000,134.000,0.000,162.000,759.000,701.000,0.000,4.000,0.000
2025-01-10 08:00:00+01:00,6.000,276.000,130.000,0.000,173.000,771.000,700.000,6.000,4.000,0.000
2025-01-10 09:00:00+01:00,9.000,277.000,158.000,0.000,170.000,766.000,701.000,43.000,4.000,0.000
2025-01-10 10:00:00+01:00,9.000,269.000,166.000,0.000,0.000,738.000,701.000,84.000,4.000,0.000
2025-01-10 11:00:00+01:00,9.000,269.000,162.000,0.000,0.000,611.000,701.000,99.000,5.000,0.000
2025-01-10 12:00:00+01:00,9.000,273.000,162.000,0.000,0.000,517.000,701.000,103.000,4.000,0.000
2025-01-10 13:00:00+01:00,9.000,334.000,144.000,0.000,0.000,513.000,701.000,94.000,5.000,0.000
2025-01-10 14:00:00+01:00,9.000,424.000,144.000,0.000,0.000,557.000,701.000,52.000,4.000,0.000
2025-01-10 15:00:00+01:00,10.000,491.000,145.000,0.000,0.000,706.000,701.000,19.000,4.000,0.000
2025-01-10 16:00:00+01:00,10.000,531.000,152.000,0.000,83.000,742.000,701.000,1.000,4.000,0.000
2025-01-10 17:00:00+01:00,9.000,532.000,152.000,0.000,149.000,765.000,701.000,0.000,5.000,0.000
2025-01-10 18:00:00+01:00,9.000,531.000,151.000,0.000,149.000,768.000,701.000,1.000,4.000,0.000
2025-01-10 19:00:00+01:00,9.000,491.000,153.000,0.000,170.000,778.000,701.000,0.000,4.000,0.000
2025-01-10 20:00:00+01:00,9.000,427.000,149.000,0.000,68.000,778.000,702.000,0.000,4.000,0.000
2025-01-10 21:00:00+01:00,9.000,348.000,144.000,0.000,0.000,772.000,702.000,0.000,4.000,0.000
2025-01-10 22:00:00+01:00,9.000,277.000,115.000,0.000,0.000,725.000,702.000,0.000,4.000,0.000
2025-01-10 23:00:00+01:00,9.000,267.000,109.000,0.000,0.000,631.000,702.000,0.000,4.000,0.000
2025-01-11 00:00:00+01:00,8.000,268.000,107.000,0.000,0.000,477.000,702.000,0.000,4.000,2.000
2025-01-11 01:00:00+01:00,8.000,266.000,110.000,0.000,0.000,402.000,702.000,0.000,4.000,2.000
