timestamp_cec,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2025-01-02 00:00:00+01:00,133.000,61.000,34.000,7.000,3.000,1.000,0.000,44.000,1349.000,1097.000
2025-01-02 01:00:00+01:00,124.000,61.000,34.000,7.000,3.000,1.000,0.000,44.000,1229.000,1333.000
2025-01-02 02:00:00+01:00,140.000,60.000,34.000,7.000,3.000,1.000,0.000,45.000,1379.000,1566.000
2025-01-02 03:00:00+01:00,123.000,64.000,33.000,6.000,3.000,1.000,0.000,45.000,1389.000,1497.000
2025-01-02 04:00:00+01:00,140.000,61.000,33.000,6.000,3.000,1.000,0.000,44.000,1268.000,1113.000
2025-01-02 05:00:00+01:00,230.000,67.000,33.000,6.000,3.000,1.000,0.000,46.000,1248.000,834.000
2025-01-02 06:00:00+01:00,289.000,128.000,50.000,10.000,3.000,1.000,0.000,73.000,1268.000,744.000
2025-01-02 07:00:00+01:00,313.000,292.000,74.000,14.000,3.000,1.000,0.000,76.000,1230.000,578.000
2025-01-02 08:00:00+01:00,333.000,301.000,74.000,14.000,3.000,1.000,1.000,78.000,994.000,485.000
2025-01-02 09:00:00+01:00,353.000,305.000,71.000,14.000,3.000,1.000,82.000,81.000,863.000,491.000
2025-01-02 10:00:00+01:00,342.000,310.000,65.000,13.000,3.000,1.000,353.000,81.000,801.000,602.000
2025-01-02 11:00:00+01:00,345.000,300.000,63.000,12.000,3.000,1.000,588.000,80.000,887.000,689.000
2025-01-02 12:00:00+01:00,346.000,278.000,55.000,11.000,3.000,1.000,622.000,66.000,959.000,920.000
2025-01-02 13:00:00+01:00,347.000,279.000,53.000,10.000,3.000,1.000,424.000,67.000,1135.000,1229.000
2025-01-02 14:00:00+01:00,357.000,283.000,56.000,11.000,3.000,1.000,228.000,66.000,1396.000,1327.000
2025-01-02 15:00:00+01:00,360.000,304.000,62.000,12.000,3.000,1.000,51.000,67.000,1405.000,1419.000
2025-01-02 16:00:00+01:00,358.000,314.000,68.000,13.000,3.000,1.000,0.000,65.000,1297.000,1575.000
2025-01-02 17:00:00+01:00,364.000,318.000,77.000,13.000,3.000,1.000,0.000,67.000,1352.000,1743.000
2025-01-02 18:00:00+01:00,364.000,315.000,69.000,13.000,3.000,1.000,0.000,68.000,1397.000,1636.000
2025-01-02 19:00:00+01:00,363.000,310.000,78.000,14.000,3.000,1.000,0.000,68.000,1407.000,1423.000
2025-01-02 20:00:00+01:00,362.000,294.000,132.000,12.000,3.000,1.000,0.000,67.000,1264.000,1255.000
2025-01-02 21:00:00+01:00,362.000,184.000,142.000,10.000,3.000,1.000,0.000,58.000,1257.000,1012.000
2025-01-02 22:00:00+01:00,340.000,143.000,171.000,10.000,3.000,1.000,0.000,58.000,1132.000,786.000
2025-01-02 23:00:00+01:00,280.000,133.000,169.000,10.000,3.000,1.000,0.000,57.000,992.000,614.000
2025-01-03 00:00:00+01:00,277.000,131.000,138.000,9.000,3.000,1.000,0.000,56.000,1163.000,662.000
2025-01-03 01:00:00+01:00,278.000,138.000,107.000,9.000,3.000,1.000,0.000,56.000,1235.000,1155.000
2025-01-03 02:00:00+01:00,280.000,141.000,104.000,8.000,3.000,1.000,0.000,56.000,1332.000,1747.000
2025-01-03 03:00:00+01:00,278.000,140.000,104.000,8.000,3.000,1.000,0.000,55.000,1388.000,2407.000
2025-01-03 04:00:00+01:00,280.000,132.000,104.000,8.000,3.000,1.000,0.000,56.000,1418.000,2837.000
2025-01-03 05:00:00+01:00,280.000,127.000,105.000,8.000,3.000,1.000,0.000,62.000,1412.000,2808.000
2025-01-03 06:00:00+01:00,278.000,157.000,108.000,9.000,3.000,1.000,0.000,68.000,1401.000,2809.000
2025-01-03 07:00:00+01:00,277.000,158.000,107.000,10.000,3.000,1.000,0.000,70.000,1432.000,2747.000
2025-01-03 08:00:00+01:00,296.000,161.000,113.000,10.000,3.000,1.000,0.000,79.000,1424.000,2676.000
2025-01-03 09:00:00+01:00,294.000,144.000,99.000,10.000,3.000,1.000,22.000,70.000,1430.000,2638.000
2025-01-03 10:00:00+01:00,299.000,166.000,53.000,12.000,3.000,1.000,130.000,68.000,1416.000,2423.000
2025-01-03 11:00:00+01:00,290.000,144.000,45.000,9.000,3.000,1.000,262.000,66.000,1434.000,2580.000
2025-01-03 12:00:00+01:00,290.000,141.000,45.000,9.000,3.000,1.000,350.000,64.000,1423.000,2782.000
2025-01-03 13:00:00+01:00,289.000,149.000,47.000,9.000,3.000,1.000,359.000,62.000,1417.000,2781.000
2025-01-03 14:00:00+01:00,277.000,142.000,106.000,9.000,3.000,1.000,212.000,64.000,1397.000,2748.000
2025-01-03 15:00:00+01:00,274.000,143.000,140.000,11.000,3.000,1.000,34.000,65.000,1388.000,2649.000
2025-01-03 16:00:00+01:00,282.000,199.000,144.000,12.000,3.000,1.000,0.000,75.000,1348.000,2359.000
2025-01-03 17:00:00+01:00,303.000,241.000,178.000,13.000,3.000,1.000,0.000,76.000,1378.000,2006.000
2025-01-03 18:00:00+01:00,304.000,260.000,250.000,13.000,3.000,1.000,0.000,76.000,1430.000,1590.000
2025-01-03 19:00:00+01:00,303.000,252.000,267.000,12.000,3.000,1.000,0.000,60.000,1434.000,1173.000
2025-01-03 20:00:00+01:00,301.000,244.000,177.000,12.000,3.000,1.000,0.000,61.000,1405.000,914.000
2025-01-03 21:00:00+01:00,284.000,257.000,121.000,11.000,3.000,1.000,0.000,58.000,1323.000,835.000
2025-01-03 22:00:00+01:00,298.000,236.000,85.000,11.000,3.000,1.000,0.000,53.000,1196.000,661.000
2025-01-03 23:00:00+01:00,295.000,238.000,105.000,10.000,3.000,1.000,0.000,53.000,844.000,531.000
2025-01-04 00:00:00+01:00,302.000,241.000,63.000,13.000,3.000,1.000,0.000,74.000,572.000,415.000
2025-01-04 01:00:00+01:00,293.000,275.000,78.000,15.000,3.000,2.000,0.000,76.000,388.000,383.000
2025-01-04 02:00:00+01:00,283.000,228.000,68.000,11.000,3.000,1.000,0.000,77.000,319.000,396.000
2025-01-04 03:00:00+01:00,282.000,220.000,147.000,10.000,3.000,1.000,0.000,77.000,347.000,477.000
2025-01-04 04:00:00+01:00,282.000,240.000,169.000,10.000,3.000,1.000,0.000,76.000,341.000,566.000
2025-01-04 05:00:00+01:00,288.000,246.000,184.000,11.000,3.000,1.000,0.000,76.000,354.000,613.000
2025-01-04 06:00:00+01:00,306.000,253.000,190.000,12.000,3.000,1.000,0.000,75.000,520.000,713.000
2025-01-04 07:00:00+01:00,296.000,295.000,238.000,13.000,3.000,1.000,1.000,78.000,569.000,715.000
2025-01-04 08:00:00+01:00,304.000,302.000,296.000,14.000,3.000,1.000,1.000,78.000,611.000,722.000
2025-01-04 09:00:00+01:00,305.000,308.000,296.000,14.000,3.000,1.000,17.000,77.000,635.000,644.000
2025-01-04 10:00:00+01:00,305.000,306.000,295.000,14.000,3.000,1.000,72.000,77.000,550.000,645.000
2025-01-04 11:00:00+01:00,302.000,303.000,279.000,13.000,3.000,1.000,145.000,77.000,706.000,663.000
2025-01-04 12:00:00+01:00,304.000,296.000,284.000,14.000,3.000,1.000,149.000,76.000,551.000,637.000
2025-01-04 13:00:00+01:00,298.000,294.000,289.000,14.000,3.000,1.000,143.000,77.000,711.000,549.000
2025-01-04 14:00:00+01:00,305.000,311.000,301.000,16.000,3.000,2.000,81.000,78.000,796.000,457.000
2025-01-04 15:00:00+01:00,306.000,317.000,307.000,17.000,3.000,3.000,26.000,78.000,742.000,477.000
2025-01-04 16:00:00+01:00,306.000,332.000,309.000,17.000,3.000,3.000,0.000,77.000,654.000,473.000
2025-01-04 17:00:00+01:00,305.000,331.000,308.000,17.000,3.000,3.000,0.000,78.000,531.000,432.000
2025-01-04 18:00:00+01:00,307.000,333.000,306.000,17.000,3.000,3.000,0.000,76.000,433.000,363.000
2025-01-04 19:00:00+01:00,305.000,339.000,296.000,17.000,3.000,3.000,0.000,77.000,370.000,344.000
2025-01-04 20:00:00+01:00,306.000,324.000,303.000,16.000,3.000,3.000,0.000,78.000,332.000,343.000
2025-01-04 21:00:00+01:00,305.000,292.000,276.000,14.000,3.000,1.000,0.000,77.000,341.000,404.000
2025-01-04 22:00:00+01:00,303.000,272.000,264.000,13.000,3.000,1.000,0.000,75.000,314.000,389.000
2025-01-04 23:00:00+01:00,305.000,267.000,262.000,12.000,3.000,1.000,0.000,74.000,328.000,397.000
2025-01-05 00:00:00+01:00,293.000,253.000,266.000,13.000,3.000,1.000,0.000,62.000,333.000,479.000
2025-01-05 01:00:00+01:00,304.000,256.000,266.000,13.000,3.000,1.000,0.000,62.000,310.000,529.000
2025-01-05 02:00:00+01:00,305.000,253.000,263.000,12.000,3.000,1.000,0.000,62.000,261.000,512.000
2025-01-05 03:00:00+01:00,302.000,253.000,268.000,13.000,3.000,1.000,0.000,63.000,255.000,554.000
2025-01-05 04:00:00+01:00,305.000,305.000,286.000,17.000,3.000,2.000,0.000,64.000,271.000,589.000
2025-01-05 05:00:00+01:00,316.000,334.000,297.000,19.000,3.000,2.000,0.000,65.000,219.000,687.000
2025-01-05 06:00:00+01:00,318.000,256.000,271.000,14.000,3.000,1.000,0.000,63.000,243.000,742.000
2025-01-05 07:00:00+01:00,303.000,253.000,272.000,14.000,3.000,1.000,0.000,64.000,390.000,787.000
2025-01-05 08:00:00+01:00,304.000,227.000,280.000,13.000,3.000,1.000,0.000,62.000,656.000,776.000
2025-01-05 09:00:00+01:00,187.000,256.000,186.000,12.000,3.000,1.000,4.000,61.000,990.000,704.000
2025-01-05 10:00:00+01:00,34.000,245.000,124.000,9.000,3.000,1.000,23.000,59.000,1011.000,666.000
2025-01-05 11:00:00+01:00,35.000,287.000,132.000,13.000,3.000,1.000,45.000,60.000,986.000,703.000
2025-01-05 12:00:00+01:00,35.000,282.000,112.000,14.000,3.000,1.000,50.000,59.000,1023.000,717.000
2025-01-05 13:00:00+01:00,31.000,255.000,124.000,14.000,3.000,1.000,48.000,61.000,1061.000,732.000
2025-01-05 14:00:00+01:00,29.000,185.000,99.000,16.000,3.000,1.000,35.000,58.000,1022.000,722.000
2025-01-05 15:00:00+01:00,29.000,172.000,94.000,7.000,3.000,1.000,10.000,58.000,1129.000,897.000
2025-01-05 16:00:00+01:00,30.000,182.000,100.000,9.000,3.000,1.000,0.000,59.000,1295.000,1171.000
2025-01-05 17:00:00+01:00,33.000,192.000,111.000,11.000,3.000,1.000,0.000,60.000,1360.000,1582.000
2025-01-05 18:00:00+01:00,33.000,174.000,95.000,8.000,3.000,1.000,0.000,42.000,1384.000,1949.000
2025-01-05 19:00:00+01:00,34.000,165.000,93.000,8.000,3.000,1.000,0.000,40.000,1421.000,2325.000
2025-01-05 20:00:00+01:00,34.000,146.000,91.000,7.000,3.000,1.000,0.000,40.000,1452.000,2526.000
2025-01-05 21:00:00+01:00,34.000,120.000,90.000,7.000,3.000,1.000,0.000,39.000,1447.000,2764.000
2025-01-05 22:00:00+01:00,33.000,118.000,91.000,7.000,3.000,1.000,0.000,39.000,1424.000,3015.000
2025-01-05 23:00:00+01:00,33.000,92.000,91.000,7.000,3.000,1.000,0.000,40.000,1425.000,3069.000
2025-01-06 00:00:00+01:00,28.000,71.000,88.000,6.000,3.000,1.000,0.000,29.000,1396.000,3070.000
2025-01-06 01:00:00+01:00,28.000,62.000,86.000,6.000,3.000,1.000,0.000,28.000,1434.000,2909.000
2025-01-06 02:00:00+01:00,28.000,62.000,88.000,6.000,3.000,1.000,0.000,27.000,1433.000,2735.000
2025-01-06 03:00:00+01:00,28.000,62.000,88.000,6.000,3.000,1.000,0.000,25.000,1428.000,2618.000
2025-01-06 04:00:00+01:00,28.000,62.000,88.000,6.000,3.000,1.000,0.000,24.000,1333.000,2583.000
2025-01-06 05:00:00+01:00,28.000,62.000,88.000,6.000,3.000,1.000,0.000,23.000,1363.000,2581.000
2025-01-06 06:00:00+01:00,33.000,60.000,90.000,7.000,3.000,1.000,0.000,27.000,1414.000,2635.000
2025-01-06 07:00:00+01:00,44.000,61.000,91.000,8.000,3.000,1.000,0.000,43.000,1408.000,2631.000
2025-01-06 08:00:00+01:00,159.000,91.000,87.000,9.000,3.000,1.000,0.000,43.000,1425.000,2649.000
2025-01-06 09:00:00+01:00,205.000,73.000,90.000,6.000,3.000,1.000,4.000,40.000,1383.000,2716.000
2025-01-06 10:00:00+01:00,194.000,69.000,88.000,6.000,3.000,1.000,30.000,39.000,1376.000,2650.000
2025-01-06 11:00:00+01:00,163.000,64.000,87.000,6.000,3.000,1.000,60.000,38.000,1440.000,2512.000
2025-01-06 12:00:00+01:00,180.000,66.000,86.000,6.000,3.000,1.000,75.000,36.000,1436.000,2512.000
2025-01-06 13:00:00+01:00,225.000,55.000,85.000,5.000,3.000,1.000,64.000,36.000,1432.000,2620.000
2025-01-06 14:00:00+01:00,223.000,52.000,83.000,5.000,3.000,1.000,30.000,35.000,1440.000,2828.000
2025-01-06 15:00:00+01:00,244.000,50.000,88.000,6.000,3.000,1.000,7.000,39.000,1447.000,2973.000
2025-01-06 16:00:00+01:00,246.000,53.000,93.000,7.000,3.000,1.000,0.000,37.000,1430.000,2962.000
2025-01-06 17:00:00+01:00,306.000,63.000,124.000,8.000,3.000,1.000,0.000,36.000,1449.000,2895.000
2025-01-06 18:00:00+01:00,265.000,64.000,134.000,8.000,3.000,1.000,0.000,36.000,1434.000,2888.000
2025-01-06 19:00:00+01:00,210.000,62.000,125.000,8.000,3.000,1.000,0.000,35.000,1358.000,3109.000
2025-01-06 20:00:00+01:00,212.000,68.000,95.000,7.000,3.000,1.000,0.000,24.000,1287.000,3336.000
2025-01-06 21:00:00+01:00,176.000,69.000,90.000,6.000,3.000,1.000,0.000,23.000,1273.000,3414.000
2025-01-06 22:00:00+01:00,163.000,58.000,90.000,7.000,3.000,1.000,0.000,21.000,1258.000,3389.000
2025-01-06 23:00:00+01:00,168.000,59.000,89.000,6.000,2.000,1.000,0.000,24.000,1108.000,3318.000
2025-01-07 00:00:00+01:00,154.000,58.000,89.000,6.000,2.000,1.000,0.000,23.000,922.000,3208.000
2025-01-07 01:00:00+01:00,146.000,58.000,89.000,6.000,2.000,1.000,0.000,26.000,827.000,3190.000
2025-01-07 02:00:00+01:00,153.000,57.000,91.000,7.000,1.000,1.000,0.000,24.000,679.000,3120.000
2025-01-07 03:00:00+01:00,155.000,57.000,91.000,7.000,2.000,1.000,0.000,24.000,641.000,3009.000
2025-01-07 04:00:00+01:00,146.000,58.000,93.000,7.000,2.000,1.000,0.000,25.000,636.000,2903.000
2025-01-07 05:00:00+01:00,150.000,67.000,103.000,9.000,2.000,1.000,0.000,27.000,617.000,2881.000
2025-01-07 06:00:00+01:00,272.000,92.000,106.000,10.000,2.000,1.000,0.000,38.000,502.000,2873.000
2025-01-07 07:00:00+01:00,300.000,98.000,106.000,10.000,2.000,1.000,0.000,38.000,843.000,2793.000
2025-01-07 08:00:00+01:00,280.000,93.000,115.000,9.000,3.000,1.000,0.000,39.000,960.000,2842.000
2025-01-07 09:00:00+01:00,292.000,64.000,173.000,7.000,2.000,1.000,28.000,38.000,889.000,2810.000
2025-01-07 10:00:00+01:00,277.000,60.000,268.000,7.000,0.000,1.000,143.000,38.000,962.000,2912.000
2025-01-07 11:00:00+01:00,296.000,59.000,275.000,7.000,1.000,1.000,215.000,39.000,1028.000,2917.000
2025-01-07 12:00:00+01:00,282.000,63.000,281.000,8.000,2.000,1.000,430.000,30.000,1042.000,2955.000
2025-01-07 13:00:00+01:00,295.000,66.000,287.000,9.000,2.000,1.000,374.000,30.000,1034.000,3063.000
2025-01-07 14:00:00+01:00,278.000,76.000,289.000,9.000,3.000,1.000,228.000,31.000,1033.000,3114.000
2025-01-07 15:00:00+01:00,297.000,75.000,282.000,9.000,3.000,1.000,48.000,32.000,1043.000,3154.000
2025-01-07 16:00:00+01:00,290.000,78.000,270.000,9.000,2.000,1.000,2.000,30.000,1068.000,3170.000
2025-01-07 17:00:00+01:00,254.000,100.000,151.000,9.000,2.000,1.000,0.000,41.000,1132.000,3161.000
2025-01-07 18:00:00+01:00,247.000,99.000,99.000,9.000,2.000,1.000,0.000,33.000,1130.000,3177.000
2025-01-07 19:00:00+01:00,243.000,96.000,98.000,9.000,2.000,1.000,0.000,31.000,1172.000,3185.000
2025-01-07 20:00:00+01:00,192.000,91.000,91.000,7.000,3.000,1.000,0.000,31.000,1189.000,3201.000
2025-01-07 21:00:00+01:00,140.000,64.000,92.000,8.000,3.000,1.000,0.000,31.000,1212.000,3246.000
2025-01-07 22:00:00+01:00,122.000,59.000,88.000,7.000,3.000,1.000,0.000,31.000,1193.000,3285.000
2025-01-07 23:00:00+01:00,143.000,63.000,90.000,7.000,3.000,1.000,0.000,30.000,1183.000,2970.000
2025-01-08 00:00:00+01:00,128.000,60.000,89.000,6.000,3.000,1.000,0.000,31.000,1236.000,3235.000
2025-01-08 01:00:00+01:00,128.000,61.000,90.000,7.000,2.000,1.000,0.000,32.000,1239.000,3253.000
2025-01-08 02:00:00+01:00,124.000,61.000,90.000,7.000,2.000,1.000,0.000,30.000,1242.000,3216.000
2025-01-08 03:00:00+01:00,151.000,61.000,91.000,7.000,2.000,1.000,0.000,29.000,1246.000,3146.000
2025-01-08 04:00:00+01:00,170.000,64.000,96.000,8.000,2.000,1.000,0.000,29.000,1246.000,2992.000
2025-01-08 05:00:00+01:00,245.000,66.000,101.000,9.000,2.000,1.000,0.000,29.000,1252.000,2820.000
2025-01-08 06:00:00+01:00,277.000,71.000,109.000,10.000,2.000,1.000,0.000,54.000,1253.000,2627.000
2025-01-08 07:00:00+01:00,297.000,130.000,113.000,11.000,2.000,1.000,0.000,57.000,1260.000,2490.000
2025-01-08 08:00:00+01:00,302.000,171.000,111.000,11.000,2.000,1.000,0.000,57.000,1258.000,2419.000
2025-01-08 09:00:00+01:00,297.000,169.000,114.000,10.000,2.000,1.000,36.000,58.000,1253.000,2271.000
2025-01-08 10:00:00+01:00,294.000,204.000,153.000,16.000,2.000,2.000,147.000,60.000,1262.000,2086.000
2025-01-08 11:00:00+01:00,296.000,236.000,161.000,16.000,2.000,2.000,285.000,61.000,1266.000,2002.000
2025-01-08 12:00:00+01:00,271.000,176.000,137.000,11.000,2.000,1.000,262.000,57.000,1333.000,1953.000
2025-01-08 13:00:00+01:00,265.000,173.000,133.000,11.000,3.000,1.000,262.000,57.000,1338.000,1941.000
2025-01-08 14:00:00+01:00,279.000,188.000,130.000,11.000,3.000,1.000,161.000,58.000,1332.000,1974.000
2025-01-08 15:00:00+01:00,277.000,280.000,159.000,12.000,4.000,1.000,55.000,57.000,1309.000,1976.000
2025-01-08 16:00:00+01:00,293.000,302.000,261.000,13.000,4.000,1.000,1.000,58.000,1329.000,1874.000
2025-01-08 17:00:00+01:00,334.000,389.000,317.000,19.000,4.000,2.000,0.000,61.000,1277.000,1792.000
2025-01-08 18:00:00+01:00,288.000,320.000,294.000,15.000,4.000,1.000,0.000,58.000,1249.000,1785.000
2025-01-08 19:00:00+01:00,286.000,312.000,290.000,14.000,4.000,1.000,0.000,59.000,1225.000,1632.000
2025-01-08 20:00:00+01:00,300.000,300.000,260.000,12.000,4.000,1.000,0.000,58.000,1208.000,1373.000
2025-01-08 21:00:00+01:00,296.000,285.000,181.000,12.000,4.000,1.000,0.000,57.000,1103.000,1220.000
2025-01-08 22:00:00+01:00,305.000,261.000,116.000,12.000,4.000,1.000,0.000,56.000,1031.000,1076.000
2025-01-08 23:00:00+01:00,304.000,254.000,119.000,12.000,4.000,1.000,0.000,56.000,791.000,938.000
2025-01-09 00:00:00+01:00,306.000,257.000,118.000,12.000,4.000,1.000,0.000,67.000,675.000,750.000
2025-01-09 01:00:00+01:00,305.000,265.000,117.000,11.000,4.000,1.000,0.000,66.000,645.000,660.000
2025-01-09 02:00:00+01:00,318.000,266.000,117.000,11.000,4.000,1.000,0.000,68.000,576.000,567.000
2025-01-09 03:00:00+01:00,302.000,268.000,116.000,11.000,4.000,1.000,0.000,70.000,497.000,426.000
2025-01-09 04:00:00+01:00,303.000,271.000,121.000,11.000,4.000,1.000,0.000,69.000,474.000,326.000
2025-01-09 05:00:00+01:00,302.000,272.000,162.000,11.000,4.000,1.000,0.000,69.000,276.000,256.000
2025-01-09 06:00:00+01:00,301.000,328.000,262.000,17.000,4.000,3.000,0.000,78.000,324.000,196.000
2025-01-09 07:00:00+01:00,301.000,394.000,326.000,21.000,4.000,3.000,0.000,96.000,176.000,175.000
2025-01-09 08:00:00+01:00,315.000,394.000,308.000,19.000,4.000,3.000,1.000,96.000,106.000,137.000
2025-01-09 09:00:00+01:00,322.000,391.000,326.000,18.000,3.000,3.000,69.000,97.000,140.000,134.000
2025-01-09 10:00:00+01:00,333.000,389.000,331.000,17.000,2.000,2.000,235.000,99.000,67.000,92.000
2025-01-09 11:00:00+01:00,301.000,377.000,321.000,17.000,3.000,3.000,435.000,79.000,28.000,68.000
2025-01-09 12:00:00+01:00,298.000,375.000,315.000,16.000,3.000,3.000,489.000,71.000,95.000,60.000
2025-01-09 13:00:00+01:00,296.000,368.000,336.000,16.000,3.000,2.000,516.000,72.000,77.000,35.000
2025-01-09 14:00:00+01:00,299.000,365.000,347.000,16.000,3.000,2.000,326.000,71.000,47.000,23.000
2025-01-09 15:00:00+01:00,300.000,374.000,350.000,16.000,3.000,2.000,88.000,72.000,48.000,13.000
2025-01-09 16:00:00+01:00,298.000,379.000,358.000,18.000,3.000,2.000,2.000,74.000,48.000,12.000
2025-01-09 17:00:00+01:00,295.000,368.000,326.000,18.000,3.000,2.000,0.000,74.000,47.000,25.000
2025-01-09 18:00:00+01:00,302.000,374.000,276.000,18.000,3.000,2.000,0.000,74.000,39.000,43.000
2025-01-09 19:00:00+01:00,302.000,372.000,276.000,17.000,3.000,2.000,0.000,74.000,46.000,70.000
2025-01-09 20:00:00+01:00,302.000,368.000,219.000,15.000,3.000,2.000,0.000,73.000,64.000,83.000
2025-01-09 21:00:00+01:00,300.000,332.000,150.000,13.000,3.000,1.000,0.000,72.000,114.000,56.000
2025-01-09 22:00:00+01:00,285.000,314.000,145.000,12.000,3.000,1.000,0.000,71.000,71.000,41.000
2025-01-09 23:00:00+01:00,292.000,285.000,131.000,10.000,3.000,1.000,0.000,71.000,42.000,50.000
2025-01-10 00:00:00+01:00,304.000,267.000,120.000,11.000,3.000,1.000,0.000,56.000,62.000,47.000
2025-01-10 01:00:00+01:00,304.000,191.000,120.000,11.000,3.000,1.000,0.000,54.000,80.000,30.000
2025-01-10 02:00:00+01:00,306.000,187.000,135.000,14.000,3.000,1.000,0.000,54.000,61.000,43.000
2025-01-10 03:00:00+01:00,304.000,222.000,147.000,17.000,3.000,2.000,0.000,55.000,45.000,68.000
2025-01-10 04:00:00+01:00,304.000,160.000,119.000,11.000,3.000,1.000,0.000,54.000,60.000,112.000
2025-01-10 05:00:00+01:00,304.000,169.000,121.000,11.000,3.000,1.000,0.000,55.000,137.000,147.000
2025-01-10 06:00:00+01:00,305.000,242.000,186.000,14.000,3.000,2.000,0.000,72.000,183.000,232.000
2025-01-10 07:00:00+01:00,305.000,314.000,309.000,16.000,3.000,3.000,0.000,88.000,318.000,290.000
2025-01-10 08:00:00+01:00,304.000,333.000,331.000,16.000,4.000,3.000,1.000,95.000,340.000,358.000
2025-01-10 09:00:00+01:00,287.000,317.000,348.000,17.000,4.000,3.000,56.000,87.000,307.000,395.000
2025-01-10 10:00:00+01:00,274.000,283.000,351.000,17.000,4.000,2.000,168.000,68.000,391.000,499.000
2025-01-10 11:00:00+01:00,278.000,297.000,281.000,17.000,4.000,2.000,307.000,74.000,529.000,597.000
2025-01-10 12:00:00+01:00,294.000,327.000,80.000,16.000,4.000,2.000,417.000,73.000,633.000,687.000
2025-01-10 13:00:00+01:00,287.000,317.000,76.000,15.000,4.000,1.000,410.000,73.000,718.000,822.000
2025-01-10 14:00:00+01:00,297.000,325.000,81.000,16.000,4.000,2.000,349.000,74.000,885.000,959.000
2025-01-10 15:00:00+01:00,303.000,351.000,89.000,17.000,4.000,2.000,116.000,75.000,1059.000,1122.000
2025-01-10 16:00:00+01:00,305.000,362.000,166.000,18.000,4.000,3.000,3.000,77.000,1082.000,1272.000
2025-01-10 17:00:00+01:00,306.000,382.000,133.000,19.000,4.000,3.000,0.000,96.000,1095.000,1402.000
2025-01-10 18:00:00+01:00,305.000,381.000,91.000,18.000,3.000,3.000,0.000,96.000,1091.000,1472.000
2025-01-10 19:00:00+01:00,308.000,396.000,95.000,20.000,3.000,3.000,0.000,97.000,760.000,1497.000
2025-01-10 20:00:00+01:00,304.000,442.000,109.000,21.000,3.000,3.000,0.000,80.000,817.000,1491.000
