,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Other,Other renewable,Other renewable,Solar,Solar,Waste,Waste,Wind Onshore,Wind Onshore
2025-01-01 12:00:00+01:00,300.000,0.000,658.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1334.750,1475.500,0.000,243.750,0.000,22.000,0.000,0.000,0.000,1453.000,0.000,100.000,0.000,70.000,0.000
2025-01-01 13:00:00+01:00,311.000,0.000,675.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1143.500,1529.750,0.000,152.750,0.000,22.000,0.000,0.000,0.000,1241.000,0.000,100.000,0.000,73.000,0.000
2025-01-01 14:00:00+01:00,309.000,0.000,770.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,932.000,1656.000,0.000,448.250,0.000,22.000,0.000,0.000,0.000,831.000,0.000,100.000,0.000,85.000,0.000
2025-01-01 15:00:00+01:00,307.000,0.000,890.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,745.000,1777.250,0.000,361.500,0.000,22.000,0.000,0.000,0.000,335.000,0.000,100.000,0.000,83.000,0.000
2025-01-01 16:00:00+01:00,300.000,0.000,1100.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,603.250,1987.750,0.000,306.500,0.000,22.000,0.000,0.000,0.000,23.000,0.000,100.000,0.000,81.000,0.000
2025-01-01 17:00:00+01:00,294.000,0.000,1109.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,526.750,2044.500,0.000,337.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,88.000,0.000
2025-01-01 18:00:00+01:00,296.000,0.000,1112.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,197.500,2003.750,0.000,349.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,95.000,0.000
2025-01-01 19:00:00+01:00,296.000,0.000,1108.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.000,1992.250,0.000,302.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,95.000,0.000
2025-01-01 20:00:00+01:00,296.000,0.000,1107.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,562.750,1984.000,0.000,297.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,100.000,0.000
2025-01-01 21:00:00+01:00,304.000,0.000,1104.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1081.000,1839.000,0.000,304.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,97.000,0.000
2025-01-01 22:00:00+01:00,304.000,0.000,1113.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,629.500,1758.250,0.000,285.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,97.000,0.000
2025-01-01 23:00:00+01:00,304.000,0.000,1081.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,786.250,1696.000,0.000,108.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,94.000,0.000
2025-01-02 00:00:00+01:00,300.000,0.000,898.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,493.000,1647.500,0.000,163.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,95.000,0.000
2025-01-02 01:00:00+01:00,300.000,0.000,888.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,691.000,1609.000,0.000,94.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,91.000,0.000
2025-01-02 02:00:00+01:00,300.000,0.000,949.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,813.250,1621.250,0.000,69.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,99.000,0.000
2025-01-02 03:00:00+01:00,300.000,0.000,956.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,663.000,1586.500,0.000,109.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,95.000,0.000
2025-01-02 04:00:00+01:00,304.000,0.000,1076.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,677.250,1589.500,0.000,145.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,97.000,0.000
2025-01-02 05:00:00+01:00,304.000,0.000,1440.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,142.750,1601.750,0.000,403.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,95.000,0.000
2025-01-02 06:00:00+01:00,304.000,0.000,1490.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,310.750,0.000,1694.750,0.000,396.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,89.000,0.000
2025-01-02 07:00:00+01:00,301.000,0.000,1501.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1284.500,0.000,1754.250,0.000,555.500,0.000,22.000,0.000,0.000,0.000,11.000,0.000,100.000,0.000,92.000,0.000
2025-01-02 08:00:00+01:00,300.000,0.000,1498.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,0.000,1875.750,0.000,185.500,0.000,22.000,0.000,0.000,0.000,216.000,0.000,100.000,0.000,97.000,0.000
2025-01-02 09:00:00+01:00,300.000,0.000,1452.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,271.750,0.000,1760.250,0.000,369.750,0.000,22.000,0.000,0.000,0.000,658.000,0.000,100.000,0.000,120.000,0.000
2025-01-02 10:00:00+01:00,300.000,0.000,1434.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,360.500,0.000,1656.250,0.000,301.000,0.000,22.000,0.000,0.000,0.000,907.000,0.000,100.000,0.000,118.000,0.000
2025-01-02 11:00:00+01:00,301.000,0.000,1436.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,257.750,0.000,1615.250,0.000,180.500,0.000,22.000,0.000,0.000,0.000,1062.000,0.000,100.000,0.000,151.000,0.000
2025-01-02 12:00:00+01:00,304.000,0.000,1472.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,213.750,0.000,1651.000,0.000,179.500,0.000,22.000,0.000,0.000,0.000,997.000,0.000,100.000,0.000,191.000,0.000
2025-01-02 13:00:00+01:00,301.000,0.000,1505.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.750,0.000,1719.000,0.000,153.500,0.000,22.000,0.000,0.000,0.000,824.000,0.000,100.000,0.000,252.000,0.000
2025-01-02 14:00:00+01:00,300.000,0.000,1529.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,396.500,0.000,1837.750,0.000,452.000,0.000,22.000,0.000,0.000,0.000,500.000,0.000,100.000,0.000,238.000,0.000
2025-01-02 15:00:00+01:00,300.000,0.000,1588.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,428.000,0.000,2035.000,0.000,393.750,0.000,22.000,0.000,0.000,0.000,172.000,0.000,100.000,0.000,236.000,0.000
2025-01-02 16:00:00+01:00,300.000,0.000,1586.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1058.750,0.000,2131.000,0.000,589.750,0.000,22.000,0.000,0.000,0.000,18.000,0.000,100.000,0.000,193.000,0.000
2025-01-02 17:00:00+01:00,300.000,0.000,1570.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1845.000,0.000,2133.750,0.000,803.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,162.000,0.000
2025-01-02 18:00:00+01:00,300.000,0.000,1570.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1999.000,0.000,2127.250,0.000,618.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,155.000,0.000
2025-01-02 19:00:00+01:00,300.000,0.000,1593.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1060.250,0.000,2042.750,0.000,510.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,156.000,0.000
2025-01-02 20:00:00+01:00,300.000,0.000,1575.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,397.000,0.000,1916.500,0.000,318.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,171.000,0.000
2025-01-02 21:00:00+01:00,300.000,0.000,1554.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,522.500,0.000,1758.500,0.000,338.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,281.000,0.000
2025-01-02 22:00:00+01:00,292.000,0.000,1482.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,282.750,0.000,1728.250,0.000,212.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,459.000,0.000
2025-01-02 23:00:00+01:00,296.000,0.000,1468.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.500,99.000,1724.000,0.000,194.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,844.000,0.000
2025-01-03 00:00:00+01:00,295.000,0.000,1442.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,541.000,1645.500,0.000,119.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1078.000,0.000
2025-01-03 01:00:00+01:00,294.000,0.000,1411.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1356.750,1578.250,0.000,108.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1323.000,0.000
2025-01-03 02:00:00+01:00,293.000,0.000,1332.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1429.750,1623.250,0.000,63.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1319.000,0.000
2025-01-03 03:00:00+01:00,292.000,0.000,1138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1591.500,1631.000,0.000,58.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1350.000,0.000
2025-01-03 04:00:00+01:00,288.000,0.000,1168.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1524.000,1647.750,0.000,113.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1157.000,0.000
2025-01-03 05:00:00+01:00,288.000,0.000,1365.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,515.000,1608.750,0.000,141.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1304.000,0.000
2025-01-03 06:00:00+01:00,288.000,0.000,1722.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,755.750,0.000,1669.750,0.000,181.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1708.000,0.000
2025-01-03 07:00:00+01:00,288.000,0.000,2039.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1206.000,0.000,1827.500,0.000,294.250,0.000,22.000,0.000,0.000,0.000,9.000,0.000,100.000,0.000,1825.000,0.000
2025-01-03 08:00:00+01:00,288.000,0.000,2285.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1279.500,0.000,1910.000,0.000,526.500,0.000,22.000,0.000,0.000,0.000,180.000,0.000,100.000,0.000,1521.000,0.000
2025-01-03 09:00:00+01:00,288.000,0.000,2363.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,772.250,0.000,1818.250,0.000,547.250,0.000,22.000,0.000,0.000,0.000,646.000,0.000,100.000,0.000,1391.000,0.000
2025-01-03 10:00:00+01:00,288.000,0.000,2321.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,545.500,0.000,1766.250,0.000,452.500,0.000,22.000,0.000,0.000,0.000,924.000,0.000,100.000,0.000,1270.000,0.000
2025-01-03 11:00:00+01:00,291.000,0.000,2296.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.500,0.000,1722.750,0.000,229.250,0.000,22.000,0.000,0.000,0.000,1089.000,0.000,100.000,0.000,1342.000,0.000
2025-01-03 12:00:00+01:00,292.000,0.000,2289.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,376.000,1641.750,0.000,140.500,0.000,22.000,0.000,0.000,0.000,1062.000,0.000,100.000,0.000,1846.000,0.000
2025-01-03 13:00:00+01:00,296.000,0.000,2328.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,261.750,1627.750,0.000,114.250,0.000,22.000,0.000,0.000,0.000,911.000,0.000,100.000,0.000,2205.000,0.000
2025-01-03 14:00:00+01:00,295.000,0.000,2392.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.250,0.000,1671.750,0.000,135.000,0.000,22.000,0.000,0.000,0.000,611.000,0.000,100.000,0.000,2270.000,0.000
2025-01-03 15:00:00+01:00,292.000,0.000,2536.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,550.250,0.000,1904.250,0.000,496.500,0.000,22.000,0.000,0.000,0.000,261.000,0.000,100.000,0.000,1861.000,0.000
2025-01-03 16:00:00+01:00,291.000,0.000,2566.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,920.500,0.000,2107.500,0.000,366.500,0.000,22.000,0.000,0.000,0.000,21.000,0.000,100.000,0.000,2217.000,0.000
2025-01-03 17:00:00+01:00,288.000,0.000,2579.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,707.750,0.000,2137.750,0.000,522.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2577.000,0.000
2025-01-03 18:00:00+01:00,292.000,0.000,2573.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1135.250,0.000,2103.500,0.000,784.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2374.000,0.000
2025-01-03 19:00:00+01:00,292.000,0.000,2558.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,969.250,0.000,1982.000,0.000,515.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2805.000,0.000
2025-01-03 20:00:00+01:00,292.000,0.000,2501.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,277.000,0.000,1933.000,0.000,362.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2905.000,0.000
2025-01-03 21:00:00+01:00,292.000,0.000,1834.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.250,24.500,1810.500,0.000,251.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,3105.000,0.000
2025-01-03 22:00:00+01:00,292.000,0.000,1412.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.500,6.500,1681.250,0.000,259.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,3352.000,0.000
2025-01-03 23:00:00+01:00,296.000,0.000,1396.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.750,1696.750,0.000,220.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,3030.000,0.000
2025-01-04 00:00:00+01:00,273.000,0.000,1374.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.750,1576.000,0.000,240.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2914.000,0.000
2025-01-04 01:00:00+01:00,266.000,0.000,1299.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,984.000,1503.500,0.000,96.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,3071.000,0.000
2025-01-04 02:00:00+01:00,262.000,0.000,1227.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1256.000,1489.250,0.000,77.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2998.000,0.000
2025-01-04 03:00:00+01:00,260.000,0.000,1299.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1467.000,1512.000,0.000,68.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2813.000,0.000
2025-01-04 04:00:00+01:00,260.000,0.000,1324.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1061.500,1527.750,0.000,78.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2569.000,0.000
2025-01-04 05:00:00+01:00,260.000,0.000,1393.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,587.000,1558.000,0.000,171.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2004.000,0.000
2025-01-04 06:00:00+01:00,262.000,0.000,1762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,348.250,1686.500,0.000,167.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1566.000,0.000
2025-01-04 07:00:00+01:00,264.000,0.000,1900.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,435.750,0.000,1823.750,0.000,504.250,0.000,22.000,0.000,0.000,0.000,11.000,0.000,100.000,0.000,1417.000,0.000
2025-01-04 08:00:00+01:00,264.000,0.000,1834.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,382.500,0.000,1836.000,0.000,354.750,0.000,22.000,0.000,0.000,0.000,243.000,0.000,100.000,0.000,1351.000,0.000
2025-01-04 09:00:00+01:00,264.000,0.000,1688.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,393.000,0.000,1652.000,0.000,295.500,0.000,22.000,0.000,0.000,0.000,855.000,0.000,100.000,0.000,1260.000,0.000
2025-01-04 10:00:00+01:00,264.000,0.000,1672.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,454.500,0.000,1582.500,0.000,328.000,0.000,22.000,0.000,0.000,0.000,1195.000,0.000,100.000,0.000,903.000,0.000
2025-01-04 11:00:00+01:00,265.000,0.000,1700.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,360.750,0.000,1589.500,0.000,287.000,0.000,22.000,0.000,0.000,0.000,1408.000,0.000,100.000,0.000,583.000,0.000
2025-01-04 12:00:00+01:00,268.000,0.000,1737.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,411.250,0.000,1608.250,0.000,207.000,0.000,22.000,0.000,0.000,0.000,1399.000,0.000,100.000,0.000,392.000,0.000
2025-01-04 13:00:00+01:00,272.000,0.000,1779.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,420.250,0.000,1627.750,0.000,186.750,0.000,22.000,0.000,0.000,0.000,1190.000,0.000,100.000,0.000,216.000,0.000
2025-01-04 14:00:00+01:00,272.000,0.000,1852.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,411.500,0.000,1806.250,0.000,215.000,0.000,22.000,0.000,0.000,0.000,786.000,0.000,100.000,0.000,85.000,0.000
2025-01-04 15:00:00+01:00,272.000,0.000,1963.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,503.250,0.000,2005.500,0.000,455.750,0.000,22.000,0.000,0.000,0.000,302.000,0.000,100.000,0.000,31.000,0.000
2025-01-04 16:00:00+01:00,269.000,0.000,2023.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1164.000,0.000,2230.000,0.000,661.000,0.000,22.000,0.000,0.000,0.000,27.000,0.000,100.000,0.000,133.000,0.000
2025-01-04 17:00:00+01:00,268.000,0.000,2008.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2163.000,0.000,2234.500,0.000,797.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,493.000,0.000
2025-01-04 18:00:00+01:00,268.000,0.000,2027.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1577.250,0.000,2263.750,0.000,680.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,875.000,0.000
2025-01-04 19:00:00+01:00,268.000,0.000,2041.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,945.750,0.000,2163.000,0.000,538.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1210.000,0.000
2025-01-04 20:00:00+01:00,268.000,0.000,2029.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,519.500,0.000,2006.750,0.000,418.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1421.000,0.000
2025-01-04 21:00:00+01:00,268.000,0.000,1978.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,346.000,0.000,1873.750,0.000,261.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1678.000,0.000
2025-01-04 22:00:00+01:00,260.000,0.000,1980.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,244.000,0.000,1768.500,0.000,247.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1630.000,0.000
2025-01-04 23:00:00+01:00,264.000,0.000,1664.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,510.250,1758.250,0.000,188.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1632.000,0.000
2025-01-05 00:00:00+01:00,264.000,0.000,1602.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,712.500,1701.250,0.000,220.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1297.000,0.000
2025-01-05 01:00:00+01:00,264.000,0.000,1541.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1090.500,1693.750,0.000,190.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,999.000,0.000
2025-01-05 02:00:00+01:00,264.000,0.000,1532.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1045.500,1647.250,0.000,178.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,883.000,0.000
2025-01-05 03:00:00+01:00,264.000,0.000,1521.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1094.250,1611.000,0.000,114.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,757.000,0.000
2025-01-05 04:00:00+01:00,264.000,0.000,1564.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,520.750,1580.500,0.000,156.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,784.000,0.000
2025-01-05 05:00:00+01:00,264.000,0.000,1637.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239.000,1569.000,0.000,232.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,837.000,0.000
2025-01-05 06:00:00+01:00,264.000,0.000,1702.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,193.500,0.000,1651.500,0.000,242.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,960.000,0.000
2025-01-05 07:00:00+01:00,264.000,0.000,1919.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,185.500,0.000,1718.750,0.000,274.750,0.000,22.000,0.000,0.000,0.000,11.000,0.000,100.000,0.000,1011.000,0.000
2025-01-05 08:00:00+01:00,262.000,0.000,1874.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,273.500,0.000,1676.000,0.000,184.750,0.000,22.000,0.000,0.000,0.000,191.000,0.000,100.000,0.000,1143.000,0.000
2025-01-05 09:00:00+01:00,259.000,0.000,1527.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.000,0.000,1597.000,0.000,185.250,0.000,22.000,0.000,0.000,0.000,598.000,0.000,100.000,0.000,1341.000,0.000
2025-01-05 10:00:00+01:00,253.000,0.000,1492.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.750,1614.000,0.000,172.750,0.000,22.000,0.000,0.000,0.000,809.000,0.000,100.000,0.000,1331.000,0.000
