timestamp_cec,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2025-01-07 22:00:00+01:00,304.000,44.000,123.000,14.000,0.000,35.000,943.000,464.000
2025-01-07 23:00:00+01:00,325.000,35.000,92.000,11.000,0.000,35.000,941.000,476.000
2025-01-08 00:00:00+01:00,414.000,40.000,105.000,12.000,0.000,36.000,937.000,484.000
2025-01-08 01:00:00+01:00,433.000,44.000,113.000,14.000,0.000,36.000,945.000,499.000
2025-01-08 02:00:00+01:00,372.000,45.000,114.000,14.000,0.000,36.000,944.000,508.000
2025-01-08 03:00:00+01:00,309.000,44.000,112.000,14.000,0.000,36.000,945.000,512.000
2025-01-08 04:00:00+01:00,340.000,45.000,120.000,14.000,0.000,36.000,940.000,512.000
2025-01-08 05:00:00+01:00,409.000,53.000,162.000,17.000,0.000,38.000,939.000,512.000
2025-01-08 06:00:00+01:00,490.000,74.000,180.000,23.000,0.000,42.000,948.000,513.000
2025-01-08 07:00:00+01:00,504.000,114.000,213.000,27.000,0.000,49.000,946.000,513.000
2025-01-08 08:00:00+01:00,501.000,118.000,219.000,28.000,1.000,44.000,945.000,505.000
2025-01-08 09:00:00+01:00,502.000,120.000,221.000,31.000,28.000,60.000,946.000,510.000
2025-01-08 10:00:00+01:00,387.000,103.000,220.000,36.000,64.000,43.000,930.000,513.000
2025-01-08 11:00:00+01:00,214.000,88.000,215.000,37.000,108.000,37.000,930.000,523.000
2025-01-08 12:00:00+01:00,243.000,72.000,150.000,33.000,160.000,35.000,935.000,527.000
2025-01-08 13:00:00+01:00,343.000,70.000,133.000,32.000,162.000,34.000,933.000,528.000
2025-01-08 14:00:00+01:00,379.000,80.000,188.000,35.000,69.000,37.000,934.000,517.000
2025-01-08 15:00:00+01:00,394.000,93.000,220.000,39.000,21.000,41.000,934.000,504.000
2025-01-08 16:00:00+01:00,479.000,95.000,225.000,40.000,0.000,47.000,935.000,504.000
2025-01-08 17:00:00+01:00,512.000,110.000,231.000,41.000,0.000,51.000,936.000,488.000
2025-01-08 18:00:00+01:00,485.000,97.000,227.000,40.000,0.000,51.000,937.000,471.000
2025-01-08 19:00:00+01:00,465.000,95.000,226.000,40.000,0.000,50.000,934.000,444.000
2025-01-08 20:00:00+01:00,494.000,94.000,224.000,39.000,0.000,50.000,931.000,435.000
2025-01-08 21:00:00+01:00,500.000,89.000,216.000,38.000,0.000,49.000,916.000,418.000
2025-01-08 22:00:00+01:00,499.000,89.000,216.000,38.000,0.000,50.000,785.000,353.000
2025-01-08 23:00:00+01:00,500.000,89.000,217.000,38.000,0.000,50.000,756.000,306.000
2025-01-09 00:00:00+01:00,503.000,92.000,221.000,39.000,0.000,50.000,711.000,239.000
2025-01-09 01:00:00+01:00,502.000,93.000,223.000,39.000,0.000,50.000,645.000,181.000
2025-01-09 02:00:00+01:00,500.000,92.000,222.000,33.000,0.000,51.000,577.000,132.000
2025-01-09 03:00:00+01:00,500.000,93.000,222.000,29.000,0.000,50.000,438.000,92.000
2025-01-09 04:00:00+01:00,502.000,93.000,223.000,29.000,0.000,50.000,260.000,57.000
2025-01-09 05:00:00+01:00,506.000,97.000,230.000,30.000,0.000,66.000,137.000,45.000
2025-01-09 06:00:00+01:00,499.000,105.000,235.000,31.000,0.000,68.000,81.000,34.000
2025-01-09 07:00:00+01:00,512.000,143.000,229.000,30.000,0.000,51.000,65.000,28.000
2025-01-09 08:00:00+01:00,470.000,141.000,224.000,29.000,0.000,51.000,78.000,16.000
2025-01-09 09:00:00+01:00,465.000,146.000,232.000,37.000,19.000,54.000,83.000,24.000
2025-01-09 10:00:00+01:00,500.000,165.000,231.000,41.000,52.000,50.000,15.000,10.000
2025-01-09 11:00:00+01:00,501.000,165.000,232.000,41.000,53.000,50.000,29.000,10.000
2025-01-09 12:00:00+01:00,498.000,166.000,235.000,41.000,58.000,54.000,25.000,8.000
2025-01-09 13:00:00+01:00,499.000,163.000,231.000,41.000,55.000,50.000,18.000,8.000
2025-01-09 14:00:00+01:00,498.000,165.000,233.000,41.000,34.000,50.000,4.000,8.000
2025-01-09 15:00:00+01:00,498.000,153.000,197.000,38.000,12.000,49.000,2.000,8.000
2025-01-09 16:00:00+01:00,504.000,164.000,227.000,41.000,0.000,50.000,11.000,7.000
2025-01-09 17:00:00+01:00,505.000,157.000,203.000,39.000,0.000,52.000,6.000,8.000
2025-01-09 18:00:00+01:00,506.000,163.000,229.000,40.000,0.000,52.000,26.000,10.000
2025-01-09 19:00:00+01:00,502.000,165.000,233.000,41.000,0.000,52.000,48.000,20.000
2025-01-09 20:00:00+01:00,499.000,164.000,232.000,41.000,0.000,52.000,125.000,24.000
2025-01-09 21:00:00+01:00,502.000,130.000,230.000,40.000,0.000,51.000,159.000,25.000
2025-01-09 22:00:00+01:00,480.000,119.000,226.000,40.000,0.000,51.000,194.000,33.000
2025-01-09 23:00:00+01:00,509.000,105.000,221.000,40.000,0.000,52.000,199.000,43.000
2025-01-10 00:00:00+01:00,511.000,96.000,217.000,33.000,0.000,51.000,246.000,43.000
2025-01-10 01:00:00+01:00,458.000,94.000,206.000,29.000,0.000,51.000,225.000,33.000
2025-01-10 02:00:00+01:00,476.000,103.000,207.000,30.000,0.000,52.000,209.000,45.000
2025-01-10 03:00:00+01:00,514.000,109.000,211.000,30.000,0.000,52.000,311.000,46.000
2025-01-10 04:00:00+01:00,476.000,95.000,206.000,31.000,0.000,51.000,283.000,46.000
2025-01-10 05:00:00+01:00,496.000,93.000,223.000,38.000,0.000,51.000,322.000,38.000
2025-01-10 06:00:00+01:00,488.000,99.000,232.000,41.000,0.000,52.000,340.000,30.000
2025-01-10 07:00:00+01:00,457.000,139.000,238.000,42.000,0.000,57.000,210.000,20.000
2025-01-10 08:00:00+01:00,467.000,144.000,235.000,41.000,1.000,52.000,153.000,29.000
2025-01-10 09:00:00+01:00,467.000,152.000,234.000,41.000,30.000,52.000,167.000,36.000
2025-01-10 10:00:00+01:00,492.000,162.000,232.000,41.000,76.000,50.000,185.000,50.000
2025-01-10 11:00:00+01:00,505.000,144.000,231.000,40.000,99.000,50.000,247.000,88.000
2025-01-10 12:00:00+01:00,503.000,141.000,228.000,40.000,122.000,48.000,460.000,88.000
2025-01-10 13:00:00+01:00,501.000,139.000,227.000,40.000,91.000,49.000,513.000,126.000
2025-01-10 14:00:00+01:00,482.000,140.000,229.000,40.000,52.000,49.000,625.000,155.000
2025-01-10 15:00:00+01:00,487.000,141.000,230.000,40.000,12.000,51.000,690.000,200.000
2025-01-10 16:00:00+01:00,481.000,142.000,231.000,41.000,0.000,51.000,724.000,210.000
2025-01-10 17:00:00+01:00,480.000,145.000,236.000,41.000,0.000,54.000,707.000,257.000
2025-01-10 18:00:00+01:00,480.000,141.000,236.000,41.000,0.000,52.000,777.000,280.000
2025-01-10 19:00:00+01:00,484.000,118.000,240.000,42.000,0.000,52.000,757.000,307.000
2025-01-10 20:00:00+01:00,481.000,132.000,246.000,127.000,0.000,53.000,825.000,338.000
2025-01-10 21:00:00+01:00,483.000,97.000,224.000,39.000,0.000,51.000,820.000,331.000
2025-01-10 22:00:00+01:00,489.000,92.000,221.000,39.000,0.000,51.000,828.000,323.000
2025-01-10 23:00:00+01:00,497.000,92.000,221.000,39.000,0.000,51.000,853.000,331.000
2025-01-11 00:00:00+01:00,488.000,86.000,211.000,31.000,0.000,50.000,825.000,365.000
2025-01-11 01:00:00+01:00,499.000,71.000,170.000,22.000,0.000,48.000,812.000,396.000
2025-01-11 02:00:00+01:00,487.000,58.000,167.000,18.000,0.000,46.000,884.000,435.000
2025-01-11 03:00:00+01:00,474.000,53.000,166.000,16.000,0.000,46.000,944.000,443.000
2025-01-11 04:00:00+01:00,486.000,55.000,170.000,17.000,0.000,46.000,942.000,455.000
2025-01-11 05:00:00+01:00,491.000,66.000,189.000,21.000,0.000,47.000,941.000,480.000
2025-01-11 06:00:00+01:00,489.000,80.000,225.000,25.000,0.000,48.000,947.000,494.000
2025-01-11 07:00:00+01:00,492.000,90.000,224.000,33.000,0.000,43.000,951.000,503.000
2025-01-11 08:00:00+01:00,493.000,87.000,213.000,37.000,1.000,42.000,952.000,505.000
2025-01-11 09:00:00+01:00,490.000,74.000,177.000,33.000,33.000,41.000,956.000,514.000
2025-01-11 10:00:00+01:00,501.000,77.000,164.000,34.000,86.000,41.000,952.000,513.000
2025-01-11 11:00:00+01:00,503.000,75.000,159.000,33.000,137.000,41.000,949.000,509.000
2025-01-11 12:00:00+01:00,523.000,70.000,137.000,32.000,203.000,40.000,950.000,514.000
2025-01-11 13:00:00+01:00,528.000,68.000,135.000,31.000,232.000,40.000,951.000,515.000
2025-01-11 14:00:00+01:00,528.000,69.000,135.000,31.000,163.000,40.000,951.000,512.000
2025-01-11 15:00:00+01:00,526.000,66.000,133.000,30.000,50.000,46.000,951.000,502.000
2025-01-11 16:00:00+01:00,527.000,83.000,204.000,36.000,1.000,50.000,952.000,490.000
2025-01-11 17:00:00+01:00,498.000,85.000,211.000,36.000,0.000,50.000,954.000,478.000
2025-01-11 18:00:00+01:00,227.000,87.000,214.000,37.000,0.000,50.000,950.000,471.000
2025-01-11 19:00:00+01:00,223.000,151.000,234.000,103.000,0.000,52.000,949.000,461.000
2025-01-11 20:00:00+01:00,222.000,100.000,228.000,46.000,0.000,51.000,948.000,454.000
2025-01-11 21:00:00+01:00,222.000,85.000,209.000,36.000,0.000,44.000,947.000,438.000
2025-01-11 22:00:00+01:00,211.000,69.000,183.000,31.000,0.000,40.000,946.000,413.000
2025-01-11 23:00:00+01:00,328.000,62.000,172.000,29.000,0.000,40.000,936.000,374.000
2025-01-12 00:00:00+01:00,334.000,52.000,156.000,24.000,0.000,38.000,904.000,354.000
2025-01-12 01:00:00+01:00,378.000,51.000,155.000,24.000,0.000,38.000,889.000,334.000
2025-01-12 02:00:00+01:00,378.000,52.000,155.000,24.000,0.000,38.000,880.000,318.000
2025-01-12 03:00:00+01:00,404.000,52.000,155.000,24.000,0.000,38.000,850.000,305.000
2025-01-12 04:00:00+01:00,475.000,55.000,160.000,25.000,0.000,38.000,791.000,291.000
2025-01-12 05:00:00+01:00,477.000,74.000,191.000,31.000,0.000,42.000,832.000,286.000
2025-01-12 06:00:00+01:00,478.000,88.000,215.000,36.000,0.000,50.000,836.000,301.000
2025-01-12 07:00:00+01:00,480.000,98.000,230.000,40.000,0.000,52.000,819.000,278.000
2025-01-12 08:00:00+01:00,480.000,127.000,232.000,41.000,3.000,51.000,759.000,231.000
2025-01-12 09:00:00+01:00,481.000,134.000,233.000,41.000,77.000,52.000,718.000,195.000
2025-01-12 10:00:00+01:00,483.000,134.000,233.000,41.000,209.000,52.000,678.000,175.000
2025-01-12 11:00:00+01:00,481.000,134.000,233.000,41.000,304.000,52.000,645.000,196.000
2025-01-12 12:00:00+01:00,482.000,133.000,232.000,41.000,335.000,51.000,433.000,228.000
2025-01-12 13:00:00+01:00,482.000,129.000,216.000,39.000,286.000,51.000,378.000,220.000
2025-01-12 14:00:00+01:00,483.000,125.000,196.000,38.000,172.000,51.000,379.000,217.000
2025-01-12 15:00:00+01:00,481.000,127.000,175.000,37.000,59.000,50.000,298.000,147.000
2025-01-12 16:00:00+01:00,485.000,142.000,222.000,40.000,2.000,51.000,218.000,132.000
2025-01-12 17:00:00+01:00,485.000,155.000,235.000,41.000,0.000,52.000,136.000,113.000
2025-01-12 18:00:00+01:00,483.000,152.000,231.000,40.000,0.000,51.000,90.000,81.000
