,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,
2025-01-01 00:00:00+01:00,14.000,0.000,803.500,119.750,306.250,20.000,0.000,0.000,486.250,0.000,4122.250,536.250,0.000,1.000,343.000,0.000,3453.250,0.000,2336.500,0.250
2025-01-01 01:00:00+01:00,14.250,0.000,775.500,118.750,283.000,20.000,0.000,0.000,487.000,0.000,3945.750,562.500,0.000,1.000,347.750,0.000,3110.750,0.000,2249.250,0.250
2025-01-01 02:00:00+01:00,14.500,0.000,820.250,118.000,285.000,20.000,0.000,0.000,487.000,0.000,4019.250,561.750,0.000,1.000,342.250,0.000,3376.750,0.000,2298.500,0.250
2025-01-01 03:00:00+01:00,15.000,0.000,773.000,118.500,283.500,20.000,0.000,0.000,487.000,0.000,4040.000,566.250,0.000,1.000,347.500,0.000,3414.750,0.000,2267.000,0.500
2025-01-01 04:00:00+01:00,15.000,0.000,803.500,119.750,276.000,20.750,0.000,0.000,487.000,0.000,4033.750,556.750,0.000,1.000,347.000,0.000,3155.250,0.000,2284.750,0.000
2025-01-01 05:00:00+01:00,15.000,0.000,787.000,120.000,283.750,21.000,0.000,0.000,487.000,0.000,3921.250,561.750,0.000,1.000,351.750,0.000,2714.500,1.250,2305.250,1.000
2025-01-01 06:00:00+01:00,15.000,0.000,775.250,118.500,279.750,21.000,0.000,0.000,486.750,0.000,3958.500,559.250,0.000,1.000,359.000,0.000,2826.000,1.500,2309.750,0.250
2025-01-01 07:00:00+01:00,14.000,0.000,773.500,111.000,283.000,21.000,0.000,0.000,486.000,0.000,3819.750,566.000,0.000,1.000,350.500,0.000,2691.500,2.000,2249.500,0.250
2025-01-01 08:00:00+01:00,14.250,0.000,774.500,100.750,280.750,20.250,0.000,0.000,486.000,0.000,3716.500,568.250,0.000,1.000,354.750,0.000,2566.500,2.000,2219.000,0.250
2025-01-01 09:00:00+01:00,15.000,0.000,847.500,107.500,279.250,20.250,0.000,0.000,486.000,0.000,3799.750,571.500,1.000,0.250,353.750,0.500,2249.750,1.750,2191.250,0.500
2025-01-01 10:00:00+01:00,15.000,0.000,856.500,111.250,281.500,20.000,0.000,0.000,486.000,0.000,3968.250,567.250,3.750,0.000,343.250,0.500,2035.250,2.250,2117.500,0.250
2025-01-01 11:00:00+01:00,14.250,0.000,831.250,104.250,280.500,20.000,0.000,0.000,486.000,0.000,4097.250,552.750,9.500,0.000,344.000,0.000,1573.500,4.750,1978.000,0.000
2025-01-01 12:00:00+01:00,14.000,0.000,927.250,118.750,281.500,20.000,0.000,0.000,486.750,0.000,4414.250,513.000,17.000,0.000,338.250,0.000,1518.000,10.250,1977.000,0.250
2025-01-01 13:00:00+01:00,14.000,0.000,915.750,117.500,297.500,19.000,0.000,0.000,487.000,0.000,4193.000,521.750,13.500,0.000,335.500,0.000,1817.250,13.250,2002.750,3.000
2025-01-01 14:00:00+01:00,14.000,0.000,914.750,117.750,297.250,18.250,0.000,0.000,487.000,0.000,4067.500,515.500,7.250,0.000,327.500,0.000,1998.750,11.000,2014.750,2.750
2025-01-01 15:00:00+01:00,14.000,0.000,964.250,116.250,320.250,19.000,0.000,0.000,487.000,0.000,4345.000,485.000,1.750,0.250,325.000,0.000,2567.250,4.000,2336.500,0.000
2025-01-01 16:00:00+01:00,13.500,0.000,957.000,113.250,315.250,19.000,0.000,0.000,487.000,0.000,4375.250,494.500,0.000,1.000,326.000,0.000,3314.000,0.000,2346.250,0.000
2025-01-01 17:00:00+01:00,13.000,0.000,1267.500,108.250,298.250,20.500,0.000,0.000,487.000,0.000,4704.500,432.250,0.000,1.000,328.500,0.000,3651.250,0.000,1998.750,0.250
2025-01-01 18:00:00+01:00,13.250,0.000,1432.500,111.750,394.750,21.000,0.000,0.000,487.000,0.000,4867.500,390.750,0.000,1.000,341.500,0.000,3621.250,0.000,1794.000,0.000
2025-01-01 19:00:00+01:00,14.000,0.000,1432.250,114.750,405.000,22.500,0.000,0.000,487.000,0.000,4713.750,396.750,0.000,1.000,343.000,0.000,3423.000,0.000,1883.250,0.000
2025-01-01 20:00:00+01:00,14.000,0.000,1047.500,114.750,395.500,30.000,0.000,0.000,486.500,0.000,4243.000,477.500,0.000,1.000,354.500,0.000,3645.000,0.000,1985.000,2.000
2025-01-01 21:00:00+01:00,14.000,0.000,1041.250,114.250,302.750,37.750,0.000,0.000,486.500,0.000,3772.750,493.750,0.000,1.000,353.750,0.000,3433.000,0.000,2095.750,1.750
2025-01-01 22:00:00+01:00,14.000,0.000,1153.250,114.000,279.500,43.500,0.000,0.000,486.000,0.000,3623.250,493.250,0.000,1.000,350.500,0.250,3283.750,0.000,2186.250,0.250
2025-01-01 23:00:00+01:00,14.000,0.000,1122.750,114.750,300.500,53.750,0.000,0.000,486.250,0.000,3474.500,522.750,0.000,1.000,348.500,0.000,3208.000,0.000,2068.000,1.750
2025-01-02 00:00:00+01:00,14.500,0.000,1430.000,98.500,391.000,61.000,0.000,0.000,487.000,0.000,3494.000,541.250,0.000,1.000,354.500,0.000,2405.000,0.000,1828.750,0.500
2025-01-02 01:00:00+01:00,15.000,0.000,2533.750,63.000,304.500,58.750,0.000,0.000,487.000,0.000,2935.000,520.500,0.000,1.000,366.250,0.000,1860.750,0.000,1167.000,1.000
2025-01-02 02:00:00+01:00,15.000,0.000,2849.500,60.750,502.250,37.250,0.000,0.000,487.000,0.000,2452.250,517.250,0.000,1.000,359.750,0.000,1584.750,0.000,889.500,1.000
2025-01-02 03:00:00+01:00,14.750,0.000,2747.500,60.500,594.000,37.000,0.000,0.000,487.000,0.000,2160.250,484.250,0.000,1.000,359.500,0.000,1469.250,0.000,737.000,1.750
2025-01-02 04:00:00+01:00,15.000,0.000,3076.500,78.250,627.750,36.750,0.000,0.000,487.250,0.000,2013.750,488.000,0.000,1.000,371.750,0.000,1377.000,0.000,647.750,2.750
2025-01-02 05:00:00+01:00,15.000,0.000,3641.500,69.000,674.000,25.250,0.000,0.000,487.000,0.000,1951.500,482.500,0.000,1.000,367.250,0.000,1430.750,0.000,589.000,4.000
2025-01-02 06:00:00+01:00,15.000,0.000,4714.750,37.500,892.250,11.750,0.000,0.000,487.000,0.000,2090.500,478.750,0.000,1.000,362.250,0.000,1360.500,0.000,489.500,4.000
2025-01-02 07:00:00+01:00,14.500,0.000,5802.000,34.750,1106.500,12.500,0.000,0.000,486.750,0.000,2230.000,496.000,0.000,1.000,353.250,0.000,1153.750,0.500,427.250,1.250
2025-01-02 08:00:00+01:00,14.500,0.000,6098.500,34.000,1379.750,13.000,0.000,0.000,486.000,0.000,2175.500,490.250,0.250,0.750,349.000,0.000,1305.000,0.000,413.500,2.750
2025-01-02 09:00:00+01:00,15.000,0.000,6474.250,34.250,1763.250,13.000,0.000,0.000,486.000,0.000,2638.250,468.000,18.250,0.000,348.250,0.000,1113.750,0.000,416.750,0.750
2025-01-02 10:00:00+01:00,15.000,0.000,6177.250,32.500,1899.750,13.000,0.000,0.000,486.250,0.000,3867.000,466.750,62.750,0.000,348.500,0.000,925.000,0.000,421.500,4.500
2025-01-02 11:00:00+01:00,14.750,0.000,5716.000,59.750,1888.000,13.250,0.000,0.000,486.000,0.000,4843.500,489.000,95.750,0.000,353.000,5.000,1451.500,0.000,508.250,5.750
2025-01-02 12:00:00+01:00,15.000,0.000,5434.000,66.500,1896.000,14.000,0.000,0.000,486.000,0.000,5395.500,483.000,117.250,0.000,351.500,0.000,1697.500,0.000,576.000,1.250
2025-01-02 13:00:00+01:00,14.500,0.000,5709.750,68.750,1904.500,13.750,0.000,0.000,486.500,0.000,4866.000,485.000,112.000,0.000,350.000,0.000,2378.000,0.000,694.000,4.500
2025-01-02 14:00:00+01:00,14.250,0.000,6402.000,55.000,1909.750,13.250,0.000,0.000,487.000,0.000,4078.000,467.750,75.000,0.000,349.250,0.000,2788.500,0.000,723.750,0.500
2025-01-02 15:00:00+01:00,14.000,0.000,6453.750,36.500,1917.750,12.000,0.000,0.000,487.000,0.000,3286.000,475.250,21.500,0.000,340.750,0.000,2867.000,0.000,832.250,0.250
2025-01-02 16:00:00+01:00,13.750,0.000,6641.250,34.000,1904.750,10.750,0.000,0.000,486.750,0.000,3137.000,447.250,2.000,0.500,344.500,0.000,2964.750,0.000,939.000,0.250
2025-01-02 17:00:00+01:00,14.000,0.000,6627.750,33.000,1903.500,11.000,0.000,0.000,486.000,0.000,3732.000,437.000,0.000,1.000,332.750,0.000,3126.500,0.000,854.250,0.500
2025-01-02 18:00:00+01:00,14.000,0.000,6451.250,33.750,1959.750,11.000,0.000,0.000,486.000,0.000,3808.500,444.500,0.000,1.000,334.000,0.000,3434.500,0.000,1042.750,0.250
2025-01-02 19:00:00+01:00,14.000,0.000,5837.750,38.000,1909.000,11.000,0.000,0.000,486.250,0.000,3823.000,445.750,0.000,1.000,343.000,0.500,3284.000,0.000,1105.000,0.000
2025-01-02 20:00:00+01:00,14.500,0.000,5425.000,37.000,1903.250,11.000,0.000,0.000,486.000,0.000,3732.000,446.750,0.000,1.000,349.750,0.250,3289.000,0.000,859.500,0.250
2025-01-02 21:00:00+01:00,15.000,0.000,4330.250,69.500,1904.750,11.000,0.000,0.000,486.000,0.000,3509.250,487.250,0.000,1.000,349.000,0.750,3244.750,0.000,1058.000,0.500
2025-01-02 22:00:00+01:00,15.000,0.000,3788.500,79.250,1903.500,10.750,0.000,0.000,486.000,0.000,3501.250,492.750,0.000,1.000,350.750,0.250,3004.500,0.000,1105.500,0.000
2025-01-02 23:00:00+01:00,15.000,0.000,3232.750,82.750,1909.000,11.000,0.000,0.000,486.000,0.000,3521.500,463.750,0.000,1.000,352.000,0.750,2411.750,0.000,855.000,0.000
2025-01-03 00:00:00+01:00,14.750,0.000,1964.750,90.750,1918.000,11.000,0.000,0.000,486.000,0.000,3172.500,520.000,0.000,1.000,345.500,0.250,2539.500,0.000,898.250,2.000
2025-01-03 01:00:00+01:00,15.000,0.000,1708.250,93.500,1880.250,11.250,0.000,0.000,486.250,0.000,2882.500,560.500,0.000,1.000,343.000,0.000,2805.500,0.000,1084.250,2.750
2025-01-03 02:00:00+01:00,15.000,0.000,1636.750,92.250,1611.750,12.000,0.000,0.000,487.000,0.000,2836.750,551.500,0.000,1.000,342.500,0.750,2857.750,0.000,1110.000,2.500
2025-01-03 03:00:00+01:00,15.000,0.000,1599.750,90.750,1101.250,12.000,0.000,0.000,487.000,0.000,2884.000,555.000,0.000,1.000,347.250,0.250,3126.250,0.000,1259.750,2.250
2025-01-03 04:00:00+01:00,15.000,0.000,1540.250,99.000,876.750,12.000,0.000,0.000,487.250,0.000,2923.500,559.250,0.000,1.000,330.000,1.250,3400.750,0.000,1476.750,1.000
2025-01-03 05:00:00+01:00,15.000,0.000,1653.000,99.000,1025.000,12.000,0.000,0.000,487.000,0.000,3143.000,522.750,0.000,1.000,334.500,0.250,3597.250,0.000,1614.000,0.000
2025-01-03 06:00:00+01:00,15.000,0.000,1673.750,94.500,1395.750,11.250,0.000,0.000,487.000,0.000,3482.000,522.250,0.000,1.000,331.000,0.000,3657.000,0.000,1804.250,0.750
2025-01-03 07:00:00+01:00,14.500,0.000,1846.000,96.750,1642.250,11.000,0.000,0.000,486.750,0.000,3948.750,515.000,0.000,1.000,326.750,0.500,3608.250,0.000,1962.500,0.250
2025-01-03 08:00:00+01:00,14.000,0.000,2291.250,85.500,1873.000,11.000,0.000,0.000,486.000,0.000,4472.250,517.500,0.250,0.750,312.750,0.250,3650.250,0.000,2065.750,0.500
2025-01-03 09:00:00+01:00,15.000,0.000,2504.500,65.500,1859.250,11.000,0.000,0.000,486.000,0.000,4854.000,511.500,9.250,0.000,301.250,0.000,3537.000,0.000,2106.500,0.000
2025-01-03 10:00:00+01:00,15.000,0.000,2133.250,82.500,1630.250,10.750,0.000,0.000,486.000,0.000,5377.000,519.250,34.250,0.000,313.000,0.250,3459.750,0.000,2005.250,0.500
2025-01-03 11:00:00+01:00,15.000,0.000,1648.500,94.250,1477.250,10.500,0.000,0.000,486.000,0.000,5625.750,495.750,32.000,0.000,319.000,0.250,3474.250,0.000,2091.500,0.250
2025-01-03 12:00:00+01:00,14.500,0.000,1846.000,104.250,1448.000,10.750,0.000,0.000,486.000,0.000,5484.500,485.250,39.250,0.000,314.750,1.250,3640.000,0.000,1979.000,0.000
2025-01-03 13:00:00+01:00,14.750,0.000,2089.250,98.250,1851.750,12.000,0.000,0.000,486.250,0.000,5170.250,491.750,49.750,0.000,315.000,0.750,3508.500,0.000,1884.000,0.000
2025-01-03 14:00:00+01:00,15.000,0.000,3075.000,76.250,1891.750,15.000,0.000,0.000,486.750,0.000,4750.000,517.500,42.000,0.000,320.000,1.000,3450.250,0.000,1565.750,0.000
2025-01-03 15:00:00+01:00,14.000,0.000,4423.000,46.500,1818.250,15.250,0.000,0.000,487.000,0.000,4095.750,515.500,23.750,0.000,318.000,1.750,3198.750,0.000,1337.750,0.000
2025-01-03 16:00:00+01:00,14.250,0.000,5321.250,49.250,1890.250,20.250,0.000,0.000,487.000,0.000,3776.000,494.000,2.750,0.500,311.750,0.250,3172.250,0.000,1189.250,0.750
2025-01-03 17:00:00+01:00,14.750,0.000,6225.000,43.500,1889.250,22.750,0.000,0.000,487.000,0.000,4011.000,468.500,0.000,1.000,305.000,0.500,3081.250,0.000,1040.750,0.000
2025-01-03 18:00:00+01:00,15.250,0.000,6209.500,42.750,1907.250,27.000,0.000,0.000,487.000,0.000,3979.250,459.750,0.000,1.000,318.250,0.500,2850.250,0.000,802.500,0.000
2025-01-03 19:00:00+01:00,15.000,0.000,6182.000,49.250,1972.750,30.000,0.000,0.000,487.000,0.000,3750.750,463.000,0.000,1.000,316.750,0.750,2428.750,0.000,634.500,0.000
2025-01-03 20:00:00+01:00,15.000,0.000,5950.000,40.000,1976.500,30.000,0.000,0.000,486.750,0.000,3574.750,499.000,0.000,1.000,323.000,1.750,2179.750,0.000,681.250,0.750
2025-01-03 21:00:00+01:00,15.000,0.000,6042.500,36.250,1976.000,33.750,0.000,0.000,486.000,0.000,3361.750,479.250,0.000,1.000,326.000,2.250,1614.000,0.000,541.000,1.000
2025-01-03 22:00:00+01:00,15.000,0.000,5566.750,37.000,1905.750,37.750,0.000,0.000,486.250,0.000,3023.750,512.000,0.000,1.000,307.750,2.250,1395.250,0.000,426.750,2.750
2025-01-03 23:00:00+01:00,15.000,0.000,4872.250,40.500,1882.000,42.250,0.000,0.000,486.000,0.000,2777.750,516.750,0.000,1.000,286.750,1.250,1189.000,0.000,418.750,4.250
2025-01-04 00:00:00+01:00,14.750,0.000,4484.500,56.250,1891.000,41.500,0.000,0.000,486.000,0.000,2199.000,525.250,0.000,1.000,298.750,0.500,887.750,0.000,452.750,6.500
2025-01-04 01:00:00+01:00,15.500,0.000,4382.250,74.000,1959.000,23.750,0.000,0.000,486.000,0.000,2089.000,527.500,0.000,1.000,309.000,0.500,1015.000,0.000,442.750,5.000
2025-01-04 02:00:00+01:00,15.250,0.000,3934.000,74.750,2035.500,14.250,0.000,0.000,486.500,0.000,1943.250,510.000,0.000,1.000,342.000,0.500,655.250,0.000,386.250,6.000
2025-01-04 03:00:00+01:00,15.000,0.000,3461.250,75.000,2043.500,16.750,0.000,0.000,487.000,0.000,1735.250,513.000,0.000,1.000,348.000,0.750,371.500,1.250,348.750,8.000
2025-01-04 04:00:00+01:00,15.000,0.000,3441.750,76.000,2187.500,18.000,0.000,0.000,487.000,0.000,1618.250,520.000,0.000,1.000,346.750,0.750,413.500,1.000,320.000,5.250
2025-01-04 05:00:00+01:00,15.000,0.000,3589.000,75.500,2224.250,18.250,0.000,0.000,487.000,0.000,1583.500,517.500,0.000,1.000,350.500,0.750,491.250,0.750,295.000,3.500
2025-01-04 06:00:00+01:00,15.000,0.000,4191.000,74.500,2239.000,19.500,0.000,0.000,487.000,0.000,1788.500,526.000,0.000,1.000,351.000,0.250,520.000,0.250,335.000,1.250
2025-01-04 07:00:00+01:00,14.750,0.000,4395.250,72.250,2241.750,20.250,0.000,0.000,487.000,0.000,1975.750,528.500,0.000,1.000,343.750,1.250,733.750,0.000,465.750,2.500
2025-01-04 08:00:00+01:00,14.500,0.000,5178.500,68.250,2262.750,20.750,0.000,0.000,486.750,0.000,2300.250,523.500,0.000,1.000,341.000,2.000,1103.500,0.000,491.500,1.250
2025-01-04 09:00:00+01:00,14.500,0.000,5333.250,65.500,2513.000,22.750,0.000,0.000,486.000,0.000,2685.250,513.000,5.750,0.000,332.000,2.000,1285.250,0.000,604.250,0.000
2025-01-04 10:00:00+01:00,14.750,0.000,5505.500,64.750,2679.750,26.750,0.000,0.000,486.000,0.000,3162.250,508.250,19.000,0.000,319.500,2.000,1586.250,0.000,650.250,0.000
2025-01-04 11:00:00+01:00,14.500,0.000,5387.500,64.500,2687.750,28.250,0.000,0.000,486.000,0.000,3321.250,514.000,29.250,0.000,321.750,2.250,1517.000,0.000,761.000,1.000
2025-01-04 12:00:00+01:00,14.000,0.000,5618.000,64.500,2687.500,27.000,0.000,0.000,486.000,0.000,3495.000,505.250,33.250,0.000,313.000,8.500,1645.500,0.000,918.000,0.000
2025-01-04 13:00:00+01:00,14.250,0.000,5663.000,61.750,2693.000,28.750,0.000,0.000,486.000,0.000,3327.750,503.250,29.000,0.000,321.000,2.250,1550.750,0.000,626.500,0.000
2025-01-04 14:00:00+01:00,14.000,0.000,5791.250,36.750,2701.750,29.000,0.000,0.000,486.000,0.000,3177.250,497.750,22.000,0.000,321.750,2.750,964.500,0.250,636.500,0.000
2025-01-04 15:00:00+01:00,14.500,0.000,5937.250,32.250,2673.500,24.000,0.000,0.000,486.750,0.000,2852.500,475.750,15.250,0.000,330.250,2.250,815.000,0.000,551.000,0.000
2025-01-04 16:00:00+01:00,14.500,0.000,5863.500,32.250,2714.500,0.000,0.000,0.000,487.000,0.000,2761.750,472.000,1.000,0.750,335.000,2.250,567.250,0.000,529.750,0.750
2025-01-04 17:00:00+01:00,14.750,0.000,5759.000,32.750,2834.750,0.000,0.000,0.000,487.000,0.000,3028.500,484.750,0.000,1.000,332.000,3.000,567.750,0.250,541.500,0.500
2025-01-04 18:00:00+01:00,14.750,0.000,5653.000,32.750,2847.000,0.000,0.000,0.000,487.000,0.000,3256.000,472.750,0.000,1.000,333.000,3.000,688.500,0.000,557.000,0.500
2025-01-04 19:00:00+01:00,15.000,0.000,5682.000,32.750,2931.250,0.000,0.000,0.000,487.000,0.000,3235.750,462.500,0.000,1.000,332.000,2.500,778.750,1.000,551.500,1.750
2025-01-04 20:00:00+01:00,15.000,0.000,5403.250,61.750,3029.250,0.000,0.000,0.000,487.000,0.000,3342.000,461.000,0.000,1.000,330.500,2.000,848.500,0.000,569.250,1.750
2025-01-04 21:00:00+01:00,15.000,0.000,4815.000,68.500,3207.500,0.000,0.000,0.000,486.250,0.000,2974.750,494.750,0.000,1.000,341.000,2.250,954.250,0.000,517.500,0.500
2025-01-04 22:00:00+01:00,15.000,0.000,4174.000,73.000,3283.250,0.000,0.000,0.000,486.000,0.000,2829.750,488.250,0.000,1.000,348.000,2.000,1429.250,0.000,469.750,0.500
2025-01-04 23:00:00+01:00,14.750,0.000,3526.500,77.000,3321.500,0.000,0.000,0.000,486.000,0.000,2736.500,477.250,0.000,1.000,325.250,2.000,1811.000,0.000,455.250,1.250
2025-01-05 00:00:00+01:00,14.500,0.000,1673.250,97.000,3049.250,0.000,0.000,0.000,486.000,0.000,2245.250,529.000,0.000,1.000,336.000,1.750,2143.000,0.000,471.500,2.500
2025-01-05 01:00:00+01:00,14.250,0.000,1467.250,103.500,2130.750,6.750,0.000,0.000,486.500,0.000,2310.000,526.750,0.000,1.000,341.500,1.750,2131.250,0.000,557.500,1.500
2025-01-05 02:00:00+01:00,14.000,0.000,1570.750,100.500,1430.500,40.250,0.000,0.000,487.000,0.000,2375.000,494.500,0.000,1.000,339.250,2.000,2075.000,0.000,593.500,1.000
2025-01-05 03:00:00+01:00,14.250,0.000,1575.750,101.000,1329.000,33.750,0.000,0.000,487.000,0.000,2293.750,509.000,0.000,1.000,331.500,2.500,2511.500,0.000,681.250,2.750
2025-01-05 04:00:00+01:00,14.500,0.000,1401.000,100.750,968.250,54.000,0.000,0.000,487.000,0.000,2263.500,510.250,0.000,1.000,327.250,2.250,2775.000,0.000,762.750,9.250
2025-01-05 05:00:00+01:00,14.750,0.000,1742.250,102.000,1049.250,40.750,0.000,0.000,487.000,0.000,2362.500,498.500,0.000,1.000,340.250,2.000,2967.250,0.000,732.500,10.000
2025-01-05 06:00:00+01:00,14.500,0.000,1462.750,105.750,1042.250,36.750,0.000,0.000,487.000,0.000,2242.000,512.750,0.000,1.000,329.000,2.250,3522.750,0.000,861.500,9.500
2025-01-05 07:00:00+01:00,14.250,0.000,1248.750,105.500,1043.750,31.750,0.000,0.000,487.000,0.000,2425.750,532.000,0.000,1.000,330.750,2.750,3618.750,0.000,1108.250,8.250
2025-01-05 08:00:00+01:00,15.000,0.000,1409.250,106.750,1088.750,26.000,0.000,0.000,487.000,0.000,2652.000,543.000,0.000,1.000,325.000,3.250,3748.750,0.000,1323.000,8.000
2025-01-05 09:00:00+01:00,14.750,0.000,1401.000,104.750,999.000,20.750,0.000,0.000,487.000,0.000,2938.000,528.250,4.000,0.000,312.000,3.750,3460.250,0.000,1391.250,8.500
2025-01-05 10:00:00+01:00,15.000,0.000,1471.000,104.250,1026.500,20.750,0.000,0.000,487.000,0.000,3340.500,517.000,14.250,0.000,292.500,4.750,3205.750,0.000,1409.500,8.250
2025-01-05 11:00:00+01:00,14.750,0.000,1586.500,104.500,1029.000,20.250,0.000,0.000,487.000,0.000,3358.250,518.750,14.000,0.000,287.000,3.000,3778.500,0.000,1328.250,4.500
2025-01-05 12:00:00+01:00,15.000,0.000,1775.750,104.250,1047.750,19.750,0.000,0.000,487.000,0.000,3661.000,522.500,12.500,0.000,286.500,3.750,3825.250,0.000,1273.750,1.750
2025-01-05 13:00:00+01:00,14.750,0.000,1269.500,102.750,895.000,19.250,0.000,0.000,487.000,0.000,3475.500,543.250,11.250,0.000,289.500,3.250,3822.250,0.000,1333.000,2.000
2025-01-05 14:00:00+01:00,14.500,0.000,1145.000,102.750,845.250,18.250,0.000,0.000,487.000,0.000,3541.750,571.000,8.250,0.000,290.000,4.750,3910.250,0.000,1511.250,2.250
2025-01-05 15:00:00+01:00,14.250,0.000,1107.750,100.750,909.250,17.500,0.000,0.000,487.000,0.000,3674.250,581.000,3.000,0.000,288.500,3.250,3925.250,0.000,1766.750,1.000
2025-01-05 16:00:00+01:00,14.000,0.000,1233.000,101.500,890.250,17.500,0.000,0.000,487.000,0.000,3821.250,543.750,0.000,1.000,300.500,3.500,3912.000,0.000,1999.500,1.000
2025-01-05 17:00:00+01:00,14.000,0.000,1129.500,100.750,720.750,17.500,0.000,0.000,487.000,0.000,4061.000,550.000,0.000,1.000,309.250,3.500,3905.000,0.000,2130.250,1.000
2025-01-05 18:00:00+01:00,14.500,0.000,1099.500,100.250,629.750,16.250,0.000,0.000,487.000,0.000,4213.750,539.000,0.000,1.000,309.500,10.250,3851.500,0.000,2165.250,1.000
2025-01-05 19:00:00+01:00,14.250,0.000,985.000,99.250,630.500,16.000,0.000,0.000,487.000,0.000,4117.000,535.750,0.000,1.000,319.250,14.750,3700.000,0.000,2249.000,1.000
2025-01-05 20:00:00+01:00,14.000,0.000,848.750,102.500,624.000,16.000,0.000,0.000,487.000,0.000,4229.250,550.000,0.000,1.000,326.750,14.750,3537.500,0.000,2317.000,1.000
2025-01-05 21:00:00+01:00,14.250,0.000,810.250,102.250,519.000,15.500,0.000,0.000,487.000,0.000,4147.500,568.250,0.000,1.000,329.250,14.000,3584.500,0.000,2331.000,1.000
2025-01-05 22:00:00+01:00,14.500,0.000,804.250,102.750,539.500,15.000,0.000,0.000,486.500,0.000,3967.250,578.000,0.000,1.000,329.250,14.250,3757.500,0.000,2337.250,1.000
2025-01-05 23:00:00+01:00,13.750,0.000,826.000,102.500,535.750,15.000,0.000,0.000,486.000,0.000,3916.250,571.750,0.000,1.000,328.000,11.000,3785.500,0.000,2330.500,0.500
2025-01-06 00:00:00+01:00,14.000,0.000,726.250,103.750,482.250,15.000,0.000,0.000,486.000,0.000,3724.750,622.000,0.000,1.000,327.750,2.500,3731.750,0.000,2262.750,2.000
2025-01-06 01:00:00+01:00,14.750,0.000,723.250,99.250,488.750,15.000,0.000,0.000,486.000,0.000,3628.750,623.500,0.000,1.000,328.250,1.750,3760.000,0.000,2232.500,0.500
2025-01-06 02:00:00+01:00,14.500,0.000,748.000,99.500,487.250,15.000,0.000,0.000,486.000,0.000,3518.250,624.000,0.000,1.000,331.750,1.000,3762.250,0.000,2226.000,1.500
2025-01-06 03:00:00+01:00,14.000,0.000,751.500,101.500,486.250,15.000,0.000,0.000,486.500,0.000,3541.750,627.500,0.000,1.000,332.500,1.250,3738.500,0.000,2237.000,1.000
2025-01-06 04:00:00+01:00,14.250,0.000,752.000,101.500,483.250,15.000,0.000,0.000,487.000,0.000,3574.500,627.750,0.000,1.000,328.000,1.000,3733.000,0.000,2264.500,1.000
2025-01-06 05:00:00+01:00,14.250,0.000,756.250,101.500,484.250,15.000,0.000,0.000,487.000,0.000,3687.000,602.750,0.000,1.000,327.500,1.000,3741.750,0.000,2292.250,1.000
2025-01-06 06:00:00+01:00,14.000,0.000,734.750,101.750,485.750,15.250,0.000,0.000,487.000,0.000,3999.000,587.500,0.000,1.000,324.250,1.000,3776.500,0.000,2300.000,0.250
2025-01-06 07:00:00+01:00,14.000,0.000,886.250,102.500,492.500,16.000,0.000,0.000,487.000,0.000,4372.500,568.500,0.000,1.000,321.750,3.250,3833.500,0.000,2377.250,0.000
2025-01-06 08:00:00+01:00,13.750,0.000,1077.750,107.750,601.750,16.750,0.000,0.000,487.000,0.000,4808.750,556.250,0.000,1.000,304.500,3.000,3869.500,0.000,2408.000,0.000
2025-01-06 09:00:00+01:00,14.250,0.000,1071.500,101.250,684.750,16.750,0.000,0.000,487.000,0.000,4933.750,561.250,10.500,0.000,290.250,2.500,3854.500,0.000,2390.250,0.000
2025-01-06 10:00:00+01:00,14.250,0.000,897.000,100.750,763.000,17.000,0.000,0.000,486.250,0.000,4864.750,555.000,25.750,0.000,282.750,3.000,3779.250,0.000,2400.250,0.000
2025-01-06 11:00:00+01:00,14.250,0.000,921.500,102.000,739.250,17.750,0.000,0.000,486.000,0.000,5094.750,553.750,25.750,0.000,283.000,3.000,3844.750,0.000,2406.750,0.000
2025-01-06 12:00:00+01:00,14.000,0.000,914.000,104.000,758.750,16.500,0.000,0.000,486.000,0.000,5026.500,576.500,23.250,0.000,275.750,2.500,3767.500,0.000,2354.250,0.000
2025-01-06 13:00:00+01:00,14.000,0.000,921.000,105.250,869.000,16.500,0.000,0.000,486.250,0.000,4726.750,561.500,19.250,0.000,270.000,2.000,3647.750,0.000,2364.000,0.000
2025-01-06 14:00:00+01:00,14.000,0.000,1019.000,108.250,816.250,16.500,0.000,0.000,486.000,0.000,4634.250,547.750,13.750,0.000,260.000,2.000,3465.750,0.000,2250.250,0.000
