timestamp_cec,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2023-01-02 20:00:00+01:00,239.000,270.000,309.000,12.000,2.000,2.000,0.000,63.000,1108.000,2021.000
2023-01-02 21:00:00+01:00,194.000,259.000,353.000,10.000,2.000,2.000,0.000,63.000,1133.000,2074.000
2023-01-02 22:00:00+01:00,179.000,250.000,308.000,10.000,2.000,1.000,0.000,63.000,1163.000,1825.000
2023-01-02 23:00:00+01:00,189.000,238.000,306.000,11.000,2.000,1.000,0.000,62.000,1119.000,1702.000
2023-01-03 00:00:00+01:00,175.000,190.000,431.000,11.000,2.000,1.000,0.000,58.000,1152.000,1661.000
2023-01-03 01:00:00+01:00,191.000,182.000,434.000,11.000,2.000,1.000,0.000,59.000,1161.000,1607.000
2023-01-03 02:00:00+01:00,257.000,185.000,310.000,11.000,2.000,1.000,0.000,62.000,1114.000,1599.000
2023-01-03 03:00:00+01:00,287.000,184.000,242.000,12.000,2.000,1.000,0.000,61.000,935.000,1505.000
2023-01-03 04:00:00+01:00,290.000,185.000,235.000,12.000,3.000,1.000,0.000,61.000,777.000,1386.000
2023-01-03 05:00:00+01:00,304.000,203.000,251.000,12.000,3.000,1.000,0.000,61.000,673.000,1162.000
2023-01-03 06:00:00+01:00,348.000,306.000,493.000,13.000,3.000,2.000,0.000,60.000,464.000,980.000
2023-01-03 07:00:00+01:00,389.000,444.000,542.000,17.000,3.000,3.000,0.000,61.000,400.000,880.000
2023-01-03 08:00:00+01:00,399.000,470.000,554.000,17.000,3.000,3.000,1.000,67.000,399.000,772.000
2023-01-03 09:00:00+01:00,397.000,470.000,510.000,17.000,3.000,3.000,34.000,67.000,470.000,659.000
2023-01-03 10:00:00+01:00,348.000,458.000,507.000,17.000,3.000,3.000,125.000,68.000,487.000,586.000
2023-01-03 11:00:00+01:00,361.000,448.000,501.000,17.000,3.000,3.000,244.000,68.000,441.000,565.000
2023-01-03 12:00:00+01:00,340.000,413.000,500.000,16.000,3.000,3.000,264.000,66.000,515.000,648.000
2023-01-03 13:00:00+01:00,365.000,421.000,588.000,14.000,3.000,3.000,223.000,66.000,241.000,576.000
2023-01-03 14:00:00+01:00,372.000,427.000,484.000,16.000,3.000,3.000,158.000,68.000,295.000,518.000
2023-01-03 15:00:00+01:00,379.000,416.000,537.000,17.000,3.000,3.000,37.000,69.000,521.000,474.000
2023-01-03 16:00:00+01:00,394.000,434.000,531.000,18.000,3.000,3.000,1.000,69.000,607.000,594.000
2023-01-03 17:00:00+01:00,407.000,464.000,541.000,18.000,3.000,3.000,0.000,68.000,723.000,848.000
2023-01-03 18:00:00+01:00,370.000,476.000,515.000,18.000,3.000,3.000,0.000,66.000,848.000,999.000
2023-01-03 19:00:00+01:00,357.000,368.000,555.000,17.000,3.000,3.000,0.000,64.000,873.000,1251.000
2023-01-03 20:00:00+01:00,383.000,388.000,584.000,14.000,3.000,3.000,0.000,63.000,837.000,1345.000
2023-01-03 21:00:00+01:00,338.000,300.000,499.000,11.000,3.000,2.000,0.000,57.000,911.000,1441.000
2023-01-03 22:00:00+01:00,326.000,212.000,392.000,10.000,3.000,2.000,0.000,57.000,968.000,1591.000
2023-01-03 23:00:00+01:00,253.000,192.000,324.000,12.000,3.000,1.000,0.000,56.000,1035.000,1803.000
2023-01-04 00:00:00+01:00,185.000,134.000,303.000,11.000,3.000,1.000,0.000,58.000,1100.000,2028.000
2023-01-04 01:00:00+01:00,189.000,131.000,187.000,11.000,3.000,1.000,0.000,60.000,1127.000,2256.000
2023-01-04 02:00:00+01:00,115.000,122.000,150.000,11.000,3.000,1.000,0.000,60.000,1098.000,2469.000
2023-01-04 03:00:00+01:00,100.000,109.000,136.000,12.000,3.000,1.000,0.000,60.000,1099.000,2607.000
2023-01-04 04:00:00+01:00,98.000,106.000,133.000,12.000,3.000,1.000,0.000,58.000,1005.000,2707.000
2023-01-04 05:00:00+01:00,98.000,107.000,133.000,12.000,3.000,1.000,0.000,56.000,1102.000,2756.000
2023-01-04 06:00:00+01:00,101.000,132.000,153.000,11.000,3.000,1.000,0.000,57.000,1141.000,2712.000
2023-01-04 07:00:00+01:00,133.000,147.000,200.000,12.000,3.000,1.000,0.000,57.000,1169.000,2577.000
2023-01-04 08:00:00+01:00,260.000,175.000,249.000,12.000,3.000,1.000,0.000,57.000,1155.000,2391.000
2023-01-04 09:00:00+01:00,200.000,179.000,246.000,13.000,3.000,1.000,2.000,57.000,1085.000,2394.000
2023-01-04 10:00:00+01:00,190.000,189.000,246.000,13.000,3.000,1.000,15.000,57.000,1078.000,2544.000
2023-01-04 11:00:00+01:00,210.000,173.000,244.000,12.000,3.000,1.000,39.000,55.000,1140.000,2586.000
2023-01-04 12:00:00+01:00,157.000,166.000,242.000,12.000,3.000,1.000,44.000,55.000,1137.000,2537.000
2023-01-04 13:00:00+01:00,146.000,192.000,243.000,12.000,3.000,1.000,35.000,53.000,1133.000,2603.000
2023-01-04 14:00:00+01:00,116.000,160.000,243.000,12.000,3.000,1.000,24.000,53.000,1063.000,2646.000
2023-01-04 15:00:00+01:00,110.000,165.000,246.000,13.000,3.000,1.000,6.000,73.000,968.000,2718.000
2023-01-04 16:00:00+01:00,143.000,146.000,244.000,12.000,3.000,1.000,0.000,78.000,1000.000,2795.000
2023-01-04 17:00:00+01:00,157.000,170.000,234.000,11.000,3.000,1.000,0.000,78.000,1067.000,2916.000
2023-01-04 18:00:00+01:00,181.000,163.000,244.000,12.000,3.000,1.000,0.000,77.000,1016.000,3047.000
2023-01-04 19:00:00+01:00,193.000,143.000,235.000,11.000,3.000,1.000,0.000,77.000,1069.000,3101.000
2023-01-04 20:00:00+01:00,188.000,149.000,211.000,12.000,3.000,1.000,0.000,77.000,1047.000,3171.000
2023-01-04 21:00:00+01:00,238.000,126.000,172.000,11.000,3.000,1.000,0.000,73.000,1139.000,3023.000
2023-01-04 22:00:00+01:00,193.000,117.000,167.000,11.000,3.000,1.000,0.000,72.000,1095.000,2887.000
2023-01-04 23:00:00+01:00,119.000,108.000,166.000,11.000,3.000,1.000,0.000,72.000,1099.000,2661.000
2023-01-05 00:00:00+01:00,131.000,86.000,126.000,9.000,3.000,1.000,0.000,70.000,1062.000,2484.000
2023-01-05 01:00:00+01:00,132.000,79.000,110.000,8.000,3.000,1.000,0.000,69.000,1105.000,2364.000
2023-01-05 02:00:00+01:00,118.000,81.000,110.000,8.000,3.000,1.000,0.000,68.000,1073.000,2270.000
2023-01-05 03:00:00+01:00,98.000,85.000,115.000,9.000,3.000,1.000,0.000,66.000,1018.000,2216.000
2023-01-05 04:00:00+01:00,120.000,79.000,119.000,10.000,3.000,1.000,0.000,67.000,1132.000,2106.000
2023-01-05 05:00:00+01:00,130.000,84.000,116.000,13.000,3.000,1.000,0.000,66.000,1126.000,2124.000
2023-01-05 06:00:00+01:00,140.000,113.000,62.000,11.000,3.000,1.000,0.000,70.000,989.000,2235.000
2023-01-05 07:00:00+01:00,199.000,183.000,148.000,11.000,3.000,2.000,0.000,71.000,978.000,1992.000
2023-01-05 08:00:00+01:00,323.000,268.000,170.000,11.000,3.000,2.000,1.000,72.000,793.000,1508.000
2023-01-05 09:00:00+01:00,362.000,316.000,309.000,14.000,3.000,2.000,27.000,71.000,685.000,1144.000
2023-01-05 10:00:00+01:00,324.000,315.000,309.000,14.000,3.000,2.000,114.000,67.000,530.000,849.000
2023-01-05 11:00:00+01:00,330.000,364.000,368.000,16.000,3.000,3.000,205.000,67.000,307.000,618.000
2023-01-05 12:00:00+01:00,354.000,369.000,491.000,15.000,3.000,3.000,233.000,70.000,182.000,429.000
2023-01-05 13:00:00+01:00,370.000,373.000,520.000,16.000,3.000,3.000,195.000,72.000,111.000,283.000
2023-01-05 14:00:00+01:00,345.000,395.000,501.000,17.000,3.000,3.000,121.000,70.000,71.000,173.000
2023-01-05 15:00:00+01:00,356.000,433.000,522.000,18.000,3.000,3.000,33.000,71.000,64.000,105.000
2023-01-05 16:00:00+01:00,358.000,451.000,547.000,18.000,3.000,3.000,1.000,72.000,92.000,54.000
2023-01-05 17:00:00+01:00,368.000,460.000,513.000,18.000,3.000,3.000,0.000,70.000,143.000,48.000
2023-01-05 18:00:00+01:00,366.000,444.000,473.000,17.000,3.000,3.000,0.000,71.000,244.000,100.000
2023-01-05 19:00:00+01:00,342.000,438.000,528.000,17.000,3.000,3.000,0.000,72.000,366.000,153.000
2023-01-05 20:00:00+01:00,340.000,419.000,498.000,16.000,3.000,3.000,0.000,73.000,442.000,269.000
2023-01-05 21:00:00+01:00,333.000,390.000,521.000,15.000,3.000,3.000,0.000,72.000,553.000,482.000
2023-01-05 22:00:00+01:00,268.000,311.000,370.000,14.000,3.000,2.000,0.000,71.000,837.000,721.000
2023-01-05 23:00:00+01:00,267.000,278.000,287.000,13.000,3.000,2.000,0.000,71.000,1001.000,1001.000
2023-01-06 00:00:00+01:00,248.000,161.000,242.000,12.000,3.000,1.000,0.000,70.000,1114.000,1336.000
2023-01-06 01:00:00+01:00,255.000,131.000,241.000,12.000,3.000,1.000,0.000,69.000,1139.000,1748.000
2023-01-06 02:00:00+01:00,236.000,129.000,241.000,12.000,3.000,1.000,0.000,69.000,1102.000,2218.000
2023-01-06 03:00:00+01:00,227.000,131.000,242.000,12.000,3.000,1.000,0.000,68.000,1113.000,2591.000
2023-01-06 04:00:00+01:00,243.000,128.000,241.000,12.000,3.000,1.000,0.000,66.000,1153.000,2772.000
2023-01-06 05:00:00+01:00,226.000,125.000,245.000,13.000,3.000,1.000,0.000,65.000,1118.000,2758.000
2023-01-06 06:00:00+01:00,211.000,171.000,243.000,12.000,3.000,1.000,0.000,66.000,1137.000,2859.000
2023-01-06 07:00:00+01:00,201.000,253.000,243.000,12.000,3.000,2.000,0.000,65.000,1150.000,2952.000
2023-01-06 08:00:00+01:00,294.000,193.000,249.000,13.000,3.000,2.000,0.000,67.000,1109.000,2919.000
2023-01-06 09:00:00+01:00,298.000,307.000,251.000,14.000,3.000,2.000,2.000,70.000,1096.000,2863.000
2023-01-06 10:00:00+01:00,262.000,296.000,254.000,14.000,3.000,3.000,29.000,68.000,1133.000,2014.000
2023-01-06 11:00:00+01:00,261.000,280.000,253.000,14.000,3.000,3.000,132.000,71.000,1124.000,1577.000
2023-01-06 12:00:00+01:00,256.000,276.000,255.000,17.000,3.000,3.000,204.000,71.000,1070.000,1671.000
2023-01-06 13:00:00+01:00,327.000,296.000,255.000,14.000,3.000,3.000,160.000,72.000,862.000,1881.000
2023-01-06 14:00:00+01:00,279.000,305.000,255.000,14.000,3.000,3.000,91.000,74.000,825.000,2002.000
2023-01-06 15:00:00+01:00,205.000,271.000,251.000,14.000,3.000,2.000,17.000,71.000,767.000,2066.000
2023-01-06 16:00:00+01:00,204.000,281.000,253.000,14.000,3.000,2.000,1.000,73.000,706.000,1889.000
2023-01-06 17:00:00+01:00,220.000,275.000,251.000,14.000,3.000,2.000,0.000,73.000,582.000,1791.000
2023-01-06 18:00:00+01:00,182.000,313.000,246.000,13.000,3.000,2.000,0.000,71.000,904.000,1815.000
2023-01-06 19:00:00+01:00,175.000,217.000,244.000,12.000,3.000,2.000,0.000,73.000,658.000,1625.000
2023-01-06 20:00:00+01:00,179.000,291.000,256.000,13.000,3.000,2.000,0.000,74.000,665.000,1537.000
2023-01-06 21:00:00+01:00,181.000,251.000,336.000,12.000,3.000,2.000,0.000,70.000,713.000,1349.000
2023-01-06 22:00:00+01:00,184.000,270.000,351.000,13.000,3.000,2.000,0.000,72.000,908.000,1220.000
2023-01-06 23:00:00+01:00,158.000,284.000,363.000,14.000,3.000,3.000,0.000,72.000,795.000,1214.000
2023-01-07 00:00:00+01:00,250.000,189.000,421.000,11.000,3.000,1.000,0.000,72.000,593.000,965.000
2023-01-07 01:00:00+01:00,251.000,162.000,416.000,11.000,3.000,1.000,0.000,72.000,585.000,775.000
2023-01-07 02:00:00+01:00,216.000,158.000,418.000,11.000,3.000,1.000,0.000,72.000,634.000,805.000
2023-01-07 03:00:00+01:00,197.000,155.000,413.000,11.000,3.000,1.000,0.000,71.000,592.000,870.000
2023-01-07 04:00:00+01:00,181.000,149.000,334.000,12.000,3.000,1.000,0.000,69.000,799.000,951.000
2023-01-07 05:00:00+01:00,181.000,151.000,345.000,12.000,3.000,1.000,0.000,68.000,878.000,927.000
2023-01-07 06:00:00+01:00,182.000,153.000,346.000,12.000,3.000,1.000,0.000,70.000,891.000,963.000
2023-01-07 07:00:00+01:00,197.000,178.000,339.000,12.000,3.000,1.000,0.000,71.000,895.000,1048.000
2023-01-07 08:00:00+01:00,259.000,192.000,431.000,13.000,3.000,1.000,0.000,83.000,940.000,1178.000
2023-01-07 09:00:00+01:00,212.000,170.000,418.000,13.000,3.000,1.000,5.000,87.000,970.000,1333.000
2023-01-07 10:00:00+01:00,232.000,194.000,376.000,13.000,3.000,1.000,24.000,87.000,1037.000,1549.000
2023-01-07 11:00:00+01:00,229.000,184.000,360.000,13.000,3.000,1.000,35.000,89.000,1074.000,1703.000
2023-01-07 12:00:00+01:00,225.000,192.000,371.000,12.000,3.000,1.000,40.000,74.000,1112.000,1822.000
2023-01-07 13:00:00+01:00,217.000,169.000,353.000,12.000,3.000,1.000,39.000,75.000,1102.000,1815.000
2023-01-07 14:00:00+01:00,218.000,173.000,432.000,12.000,3.000,1.000,35.000,75.000,1120.000,1673.000
2023-01-07 15:00:00+01:00,264.000,154.000,431.000,12.000,3.000,1.000,16.000,75.000,1074.000,1564.000
2023-01-07 16:00:00+01:00,261.000,157.000,419.000,12.000,3.000,1.000,0.000,79.000,1036.000,1566.000
2023-01-07 17:00:00+01:00,297.000,192.000,425.000,13.000,3.000,1.000,0.000,86.000,1084.000,1612.000
2023-01-07 18:00:00+01:00,230.000,189.000,408.000,13.000,3.000,1.000,0.000,78.000,1082.000,1741.000
2023-01-07 19:00:00+01:00,262.000,181.000,369.000,13.000,3.000,1.000,0.000,78.000,1102.000,1880.000
2023-01-07 20:00:00+01:00,195.000,141.000,252.000,12.000,3.000,1.000,0.000,75.000,1093.000,2117.000
2023-01-07 21:00:00+01:00,151.000,114.000,169.000,12.000,3.000,1.000,0.000,73.000,1125.000,2385.000
2023-01-07 22:00:00+01:00,151.000,104.000,156.000,11.000,3.000,1.000,0.000,73.000,1122.000,2484.000
2023-01-07 23:00:00+01:00,132.000,81.000,157.000,11.000,3.000,1.000,0.000,73.000,1158.000,2417.000
2023-01-08 00:00:00+01:00,129.000,77.000,124.000,10.000,3.000,1.000,0.000,69.000,1130.000,2440.000
2023-01-08 01:00:00+01:00,128.000,82.000,114.000,9.000,3.000,1.000,0.000,68.000,1152.000,2468.000
2023-01-08 02:00:00+01:00,129.000,84.000,114.000,9.000,3.000,1.000,0.000,68.000,1148.000,2570.000
2023-01-08 03:00:00+01:00,130.000,84.000,114.000,9.000,3.000,1.000,0.000,68.000,1140.000,2580.000
2023-01-08 04:00:00+01:00,128.000,85.000,114.000,9.000,3.000,1.000,0.000,68.000,1139.000,2678.000
2023-01-08 05:00:00+01:00,128.000,87.000,117.000,9.000,3.000,1.000,0.000,69.000,1143.000,2558.000
2023-01-08 06:00:00+01:00,130.000,90.000,135.000,13.000,3.000,1.000,0.000,68.000,1149.000,2321.000
2023-01-08 07:00:00+01:00,129.000,90.000,130.000,12.000,3.000,1.000,0.000,71.000,1081.000,2029.000
2023-01-08 08:00:00+01:00,132.000,84.000,135.000,11.000,3.000,1.000,0.000,75.000,1142.000,1705.000
2023-01-08 09:00:00+01:00,229.000,116.000,158.000,11.000,3.000,1.000,10.000,65.000,1130.000,1419.000
2023-01-08 10:00:00+01:00,195.000,140.000,217.000,11.000,3.000,1.000,46.000,77.000,1117.000,1295.000
2023-01-08 11:00:00+01:00,176.000,141.000,242.000,12.000,3.000,1.000,68.000,74.000,1094.000,1233.000
2023-01-08 12:00:00+01:00,205.000,145.000,243.000,12.000,3.000,1.000,83.000,89.000,1064.000,1230.000
2023-01-08 13:00:00+01:00,216.000,155.000,243.000,12.000,3.000,1.000,95.000,91.000,1026.000,1256.000
2023-01-08 14:00:00+01:00,235.000,178.000,242.000,12.000,3.000,1.000,69.000,85.000,950.000,1221.000
2023-01-08 15:00:00+01:00,233.000,242.000,240.000,12.000,3.000,1.000,30.000,78.000,925.000,1160.000
2023-01-08 16:00:00+01:00,244.000,242.000,250.000,14.000,3.000,1.000,1.000,84.000,897.000,1105.000
2023-01-08 17:00:00+01:00,229.000,246.000,247.000,13.000,3.000,1.000,0.000,87.000,929.000,1112.000
2023-01-08 18:00:00+01:00,260.000,246.000,245.000,13.000,3.000,1.000,0.000,80.000,878.000,1063.000
2023-01-08 19:00:00+01:00,285.000,259.000,246.000,13.000,3.000,1.000,0.000,77.000,872.000,1002.000
2023-01-08 20:00:00+01:00,257.000,222.000,244.000,12.000,3.000,1.000,0.000,77.000,915.000,952.000
2023-01-08 21:00:00+01:00,252.000,196.000,244.000,12.000,3.000,1.000,0.000,73.000,800.000,933.000
2023-01-08 22:00:00+01:00,225.000,151.000,240.000,12.000,3.000,1.000,0.000,74.000,794.000,1004.000
2023-01-08 23:00:00+01:00,211.000,137.000,261.000,12.000,3.000,1.000,0.000,74.000,883.000,992.000
2023-01-09 00:00:00+01:00,162.000,130.000,248.000,12.000,3.000,1.000,0.000,73.000,835.000,1076.000
2023-01-09 01:00:00+01:00,161.000,133.000,237.000,12.000,3.000,1.000,0.000,73.000,923.000,1139.000
2023-01-09 02:00:00+01:00,98.000,138.000,225.000,11.000,3.000,1.000,0.000,73.000,922.000,1188.000
2023-01-09 03:00:00+01:00,89.000,133.000,232.000,12.000,3.000,1.000,0.000,72.000,922.000,1263.000
2023-01-09 04:00:00+01:00,89.000,130.000,240.000,12.000,3.000,1.000,0.000,72.000,760.000,1269.000
2023-01-09 05:00:00+01:00,91.000,126.000,252.000,13.000,3.000,1.000,0.000,71.000,926.000,1285.000
2023-01-09 06:00:00+01:00,173.000,169.000,353.000,14.000,3.000,1.000,0.000,72.000,920.000,1286.000
2023-01-09 07:00:00+01:00,249.000,294.000,443.000,18.000,3.000,3.000,0.000,73.000,874.000,1176.000
2023-01-09 08:00:00+01:00,330.000,368.000,595.000,19.000,3.000,3.000,0.000,81.000,672.000,1054.000
2023-01-09 09:00:00+01:00,366.000,345.000,513.000,19.000,3.000,3.000,11.000,88.000,714.000,905.000
2023-01-09 10:00:00+01:00,371.000,305.000,436.000,20.000,3.000,3.000,80.000,95.000,741.000,747.000
2023-01-09 11:00:00+01:00,351.000,306.000,429.000,19.000,3.000,3.000,174.000,95.000,732.000,673.000
2023-01-09 12:00:00+01:00,332.000,272.000,509.000,16.000,3.000,3.000,189.000,90.000,597.000,671.000
2023-01-09 13:00:00+01:00,331.000,276.000,518.000,15.000,3.000,2.000,128.000,81.000,614.000,722.000
2023-01-09 14:00:00+01:00,308.000,326.000,520.000,15.000,3.000,2.000,68.000,88.000,595.000,733.000
2023-01-09 15:00:00+01:00,418.000,421.000,584.000,20.000,3.000,3.000,18.000,87.000,461.000,681.000
2023-01-09 16:00:00+01:00,457.000,409.000,544.000,19.000,3.000,3.000,1.000,88.000,388.000,701.000
2023-01-09 17:00:00+01:00,455.000,427.000,544.000,19.000,3.000,3.000,0.000,91.000,462.000,738.000
2023-01-09 18:00:00+01:00,453.000,419.000,537.000,19.000,3.000,3.000,0.000,88.000,502.000,655.000
2023-01-09 19:00:00+01:00,439.000,412.000,543.000,17.000,3.000,3.000,0.000,89.000,499.000,654.000
2023-01-09 20:00:00+01:00,413.000,378.000,544.000,16.000,3.000,3.000,0.000,96.000,544.000,626.000
2023-01-09 21:00:00+01:00,337.000,299.000,451.000,15.000,3.000,3.000,0.000,98.000,622.000,587.000
2023-01-09 22:00:00+01:00,329.000,276.000,436.000,14.000,3.000,1.000,0.000,98.000,649.000,525.000
2023-01-09 23:00:00+01:00,277.000,255.000,362.000,14.000,3.000,1.000,0.000,96.000,632.000,511.000
2023-01-10 00:00:00+01:00,266.000,152.000,326.000,12.000,3.000,1.000,0.000,80.000,699.000,534.000
2023-01-10 01:00:00+01:00,287.000,130.000,299.000,12.000,3.000,1.000,0.000,76.000,652.000,526.000
2023-01-10 02:00:00+01:00,312.000,137.000,255.000,12.000,3.000,1.000,0.000,76.000,535.000,525.000
2023-01-10 03:00:00+01:00,299.000,138.000,255.000,12.000,3.000,1.000,0.000,70.000,572.000,524.000
2023-01-10 04:00:00+01:00,244.000,133.000,320.000,12.000,3.000,1.000,0.000,68.000,595.000,646.000
2023-01-10 05:00:00+01:00,302.000,194.000,389.000,12.000,3.000,2.000,0.000,70.000,492.000,674.000
2023-01-10 06:00:00+01:00,320.000,317.000,518.000,15.000,3.000,3.000,0.000,74.000,412.000,855.000
2023-01-10 07:00:00+01:00,334.000,396.000,522.000,14.000,3.000,3.000,0.000,95.000,378.000,873.000
2023-01-10 08:00:00+01:00,365.000,425.000,587.000,15.000,3.000,3.000,1.000,113.000,361.000,843.000
2023-01-10 09:00:00+01:00,402.000,409.000,503.000,15.000,3.000,3.000,45.000,113.000,273.000,859.000
2023-01-10 10:00:00+01:00,348.000,398.000,467.000,15.000,3.000,3.000,157.000,113.000,437.000,784.000
2023-01-10 11:00:00+01:00,332.000,353.000,450.000,13.000,3.000,2.000,214.000,113.000,621.000,924.000
2023-01-10 12:00:00+01:00,310.000,344.000,431.000,14.000,3.000,2.000,182.000,91.000,678.000,973.000
2023-01-10 13:00:00+01:00,245.000,334.000,409.000,14.000,3.000,2.000,151.000,90.000,659.000,977.000
2023-01-10 14:00:00+01:00,292.000,339.000,398.000,14.000,3.000,2.000,65.000,90.000,803.000,1054.000
2023-01-10 15:00:00+01:00,195.000,316.000,391.000,15.000,3.000,3.000,24.000,92.000,823.000,1041.000
2023-01-10 16:00:00+01:00,193.000,344.000,319.000,15.000,3.000,3.000,5.000,93.000,929.000,1171.000
2023-01-10 17:00:00+01:00,216.000,314.000,317.000,14.000,3.000,2.000,3.000,93.000,1091.000,1532.000
2023-01-10 18:00:00+01:00,194.000,289.000,288.000,13.000,3.000,2.000,5.000,92.000,855.000,1906.000
2023-01-10 19:00:00+01:00,244.000,253.000,357.000,12.000,3.000,2.000,1.000,92.000,903.000,2255.000
2023-01-10 20:00:00+01:00,246.000,201.000,369.000,12.000,3.000,2.000,0.000,91.000,851.000,2598.000
2023-01-10 21:00:00+01:00,171.000,124.000,202.000,12.000,3.000,1.000,0.000,78.000,1150.000,2906.000
