,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Other,Other renewable,Other renewable,Solar,Solar,Waste,Waste,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01 00:00:00+01:00,240.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1515.500,2253.750,0.000,78.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,978.000,0.000
2023-01-01 01:00:00+01:00,240.000,0.000,28.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1586.250,2217.500,0.000,69.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,921.000,0.000
2023-01-01 02:00:00+01:00,240.000,0.000,28.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1696.750,2170.250,0.000,68.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,956.000,0.000
2023-01-01 03:00:00+01:00,240.000,0.000,35.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1723.250,2145.250,0.000,71.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,855.000,0.000
2023-01-01 04:00:00+01:00,242.000,0.000,51.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1665.500,2164.500,0.000,110.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,547.000,0.000
2023-01-01 05:00:00+01:00,244.000,0.000,51.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1540.250,2182.250,0.000,109.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,351.000,0.000
2023-01-01 06:00:00+01:00,244.000,0.000,52.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1058.000,2245.000,0.000,94.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,319.000,0.000
2023-01-01 07:00:00+01:00,244.000,0.000,51.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1068.000,2327.250,0.000,141.250,0.000,22.000,0.000,0.000,0.000,2.000,0.000,100.000,0.000,207.000,0.000
2023-01-01 08:00:00+01:00,244.000,0.000,52.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,841.000,2407.000,0.000,113.000,0.000,22.000,0.000,0.000,0.000,23.000,0.000,100.000,0.000,272.000,0.000
2023-01-01 09:00:00+01:00,244.000,0.000,55.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,951.500,2541.250,0.000,152.500,0.000,22.000,0.000,0.000,0.000,61.000,0.000,100.000,0.000,218.000,0.000
2023-01-01 10:00:00+01:00,244.000,0.000,39.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1015.000,2634.750,0.000,140.000,0.000,22.000,0.000,0.000,0.000,116.000,0.000,100.000,0.000,304.000,0.000
2023-01-01 11:00:00+01:00,244.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1001.250,2733.250,0.000,160.000,0.000,22.000,0.000,0.000,0.000,160.000,0.000,100.000,0.000,227.000,0.000
2023-01-01 12:00:00+01:00,244.000,0.000,31.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,807.500,2706.750,0.000,187.250,0.000,22.000,0.000,0.000,0.000,176.000,0.000,100.000,0.000,173.000,0.000
2023-01-01 13:00:00+01:00,244.000,0.000,30.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,898.250,2706.750,0.000,159.250,0.000,22.000,0.000,0.000,0.000,160.000,0.000,100.000,0.000,91.000,0.000
2023-01-01 14:00:00+01:00,244.000,0.000,29.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,521.500,2596.750,0.000,162.250,0.000,22.000,0.000,0.000,0.000,114.000,0.000,100.000,0.000,110.000,0.000
2023-01-01 15:00:00+01:00,244.000,0.000,28.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,292.750,2439.500,0.000,173.750,0.000,22.000,0.000,0.000,0.000,52.000,0.000,100.000,0.000,156.000,0.000
2023-01-01 16:00:00+01:00,244.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,351.750,0.000,2351.000,0.000,195.000,0.000,22.000,0.000,0.000,0.000,6.000,0.000,100.000,0.000,284.000,0.000
2023-01-01 17:00:00+01:00,244.000,0.000,26.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,854.000,0.000,2340.000,0.000,228.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,560.000,0.000
2023-01-01 18:00:00+01:00,244.000,0.000,26.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,924.250,0.000,2362.500,0.000,205.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,535.000,0.000
2023-01-01 19:00:00+01:00,244.000,0.000,26.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1187.000,0.000,2389.250,0.000,207.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,646.000,0.000
2023-01-01 20:00:00+01:00,244.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,599.500,0.000,2309.000,0.000,182.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,696.000,0.000
2023-01-01 21:00:00+01:00,244.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,196.000,0.000,2280.750,0.000,131.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,707.000,0.000
2023-01-01 22:00:00+01:00,244.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,232.000,0.000,2286.000,0.000,133.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,576.000,0.000
2023-01-01 23:00:00+01:00,244.000,0.000,27.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.500,2227.500,0.000,171.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,602.000,0.000
2023-01-02 00:00:00+01:00,244.000,0.000,27.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,727.000,2180.250,0.000,155.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,639.000,0.000
2023-01-02 01:00:00+01:00,244.000,0.000,27.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1538.750,2162.250,0.000,125.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,732.000,0.000
2023-01-02 02:00:00+01:00,244.000,0.000,27.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1891.500,2162.000,0.000,58.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,782.000,0.000
2023-01-02 03:00:00+01:00,244.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1801.000,2146.750,0.000,61.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,574.000,0.000
2023-01-02 04:00:00+01:00,244.000,0.000,43.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1446.500,2164.500,0.000,92.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,441.000,0.000
2023-01-02 05:00:00+01:00,244.000,0.000,137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,473.500,2152.000,0.000,106.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,430.000,0.000
2023-01-02 06:00:00+01:00,240.000,0.000,194.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.500,0.000,2292.250,0.000,84.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,426.000,0.000
2023-01-02 07:00:00+01:00,240.000,0.000,417.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,439.500,0.000,2372.500,0.000,180.500,0.000,22.000,0.000,0.000,0.000,2.000,0.000,100.000,0.000,389.000,0.000
2023-01-02 08:00:00+01:00,240.000,0.000,533.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,899.500,0.000,2448.250,0.000,257.750,0.000,22.000,0.000,0.000,0.000,22.000,0.000,100.000,0.000,337.000,0.000
2023-01-02 09:00:00+01:00,242.000,0.000,651.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,981.750,0.000,2516.250,0.000,269.500,0.000,22.000,0.000,0.000,0.000,51.000,0.000,100.000,0.000,258.000,0.000
2023-01-02 10:00:00+01:00,240.000,0.000,735.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,634.000,0.000,2509.750,0.000,273.750,0.000,22.000,0.000,0.000,0.000,88.000,0.000,100.000,0.000,188.000,0.000
2023-01-02 11:00:00+01:00,240.000,0.000,728.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,799.750,0.000,2459.500,0.000,273.250,0.000,22.000,0.000,0.000,0.000,123.000,0.000,100.000,0.000,160.000,0.000
2023-01-02 12:00:00+01:00,240.000,0.000,719.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,998.750,0.000,2480.500,0.000,279.750,0.000,22.000,0.000,0.000,0.000,141.000,0.000,100.000,0.000,157.000,0.000
2023-01-02 13:00:00+01:00,243.000,0.000,704.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1304.250,0.000,2443.750,0.000,269.500,0.000,22.000,0.000,0.000,0.000,131.000,0.000,100.000,0.000,104.000,0.000
2023-01-02 14:00:00+01:00,244.000,0.000,689.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1224.750,0.000,2435.500,0.000,355.250,0.000,22.000,0.000,0.000,0.000,98.000,0.000,100.000,0.000,85.000,0.000
2023-01-02 15:00:00+01:00,242.000,0.000,697.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1583.750,0.000,2465.000,0.000,343.250,0.000,22.000,0.000,0.000,0.000,49.000,0.000,100.000,0.000,80.000,0.000
2023-01-02 16:00:00+01:00,240.000,0.000,813.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1765.500,0.000,2492.750,0.000,355.500,0.000,22.000,0.000,0.000,0.000,5.000,0.000,100.000,0.000,55.000,0.000
2023-01-02 17:00:00+01:00,240.000,0.000,840.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2305.000,0.000,2507.250,0.000,557.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,32.000,0.000
2023-01-02 18:00:00+01:00,240.000,0.000,840.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2380.000,0.000,2560.000,0.000,583.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,53.000,0.000
2023-01-02 19:00:00+01:00,240.000,0.000,846.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2372.500,0.000,2545.000,0.000,510.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,190.000,0.000
2023-01-02 20:00:00+01:00,240.000,0.000,844.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1953.000,0.000,2457.750,0.000,419.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,423.000,0.000
2023-01-02 21:00:00+01:00,240.000,0.000,833.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1551.750,0.000,2357.250,0.000,291.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,310.000,0.000
2023-01-02 22:00:00+01:00,240.000,0.000,819.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1356.750,0.000,2319.250,0.000,215.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,154.000,0.000
2023-01-02 23:00:00+01:00,240.000,0.000,787.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1003.750,0.000,2254.000,0.000,112.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,134.000,0.000
2023-01-03 00:00:00+01:00,244.000,0.000,770.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,272.500,0.000,2195.500,0.000,114.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,89.000,0.000
2023-01-03 01:00:00+01:00,244.000,0.000,750.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.250,0.000,2162.000,0.000,96.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,76.000,0.000
2023-01-03 02:00:00+01:00,244.000,0.000,610.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.250,2131.500,0.000,72.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,105.000,0.000
2023-01-03 03:00:00+01:00,244.000,0.000,582.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,124.750,2108.750,0.000,59.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,120.000,0.000
2023-01-03 04:00:00+01:00,244.000,0.000,599.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,2082.000,0.000,60.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,142.000,0.000
2023-01-03 05:00:00+01:00,244.000,0.000,611.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,271.750,0.000,2112.500,0.000,84.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,156.000,0.000
2023-01-03 06:00:00+01:00,240.000,0.000,765.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1021.500,0.000,2229.250,0.000,94.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,165.000,0.000
2023-01-03 07:00:00+01:00,240.000,0.000,859.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2579.250,0.000,2325.500,0.000,197.500,0.000,22.000,0.000,0.000,0.000,2.000,0.000,100.000,0.000,166.000,0.000
2023-01-03 08:00:00+01:00,240.000,0.000,881.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3002.500,0.000,2521.750,0.000,383.500,0.000,22.000,0.000,0.000,0.000,18.000,0.000,100.000,0.000,148.000,0.000
2023-01-03 09:00:00+01:00,240.000,0.000,900.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2288.250,0.000,2579.250,0.000,195.750,0.000,22.000,0.000,0.000,0.000,35.000,0.000,100.000,0.000,220.000,0.000
2023-01-03 10:00:00+01:00,242.000,0.000,899.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2142.250,0.000,2592.000,0.000,184.000,0.000,22.000,0.000,0.000,0.000,62.000,0.000,100.000,0.000,271.000,0.000
2023-01-03 11:00:00+01:00,240.000,0.000,900.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1993.500,0.000,2583.750,0.000,184.250,0.000,22.000,0.000,0.000,0.000,78.000,0.000,100.000,0.000,338.000,0.000
2023-01-03 12:00:00+01:00,241.000,0.000,885.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2187.000,0.000,2530.250,0.000,151.750,0.000,22.000,0.000,0.000,0.000,69.000,0.000,100.000,0.000,316.000,0.000
2023-01-03 13:00:00+01:00,243.000,0.000,893.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2194.250,0.000,2503.250,0.000,154.750,0.000,22.000,0.000,0.000,0.000,56.000,0.000,100.000,0.000,332.000,0.000
2023-01-03 14:00:00+01:00,240.000,0.000,882.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2260.500,0.000,2478.500,0.000,168.000,0.000,22.000,0.000,0.000,0.000,45.000,0.000,100.000,0.000,308.000,0.000
2023-01-03 15:00:00+01:00,240.000,0.000,868.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2632.750,0.000,2489.750,0.000,224.500,0.000,22.000,0.000,0.000,0.000,31.000,0.000,100.000,0.000,275.000,0.000
2023-01-03 16:00:00+01:00,240.000,0.000,872.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2269.750,0.000,2611.750,0.000,255.000,0.000,22.000,0.000,0.000,0.000,7.000,0.000,100.000,0.000,262.000,0.000
2023-01-03 17:00:00+01:00,240.000,0.000,874.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2447.500,0.000,2636.000,0.000,295.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,182.000,0.000
2023-01-03 18:00:00+01:00,240.000,0.000,882.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2583.000,0.000,2707.000,0.000,451.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,220.000,0.000
2023-01-03 19:00:00+01:00,240.000,0.000,885.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2171.500,0.000,2669.000,0.000,331.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,254.000,0.000
2023-01-03 20:00:00+01:00,240.000,0.000,884.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1462.000,0.000,2489.000,0.000,222.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,317.000,0.000
2023-01-03 21:00:00+01:00,240.000,0.000,870.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,187.500,11.750,2440.500,0.000,68.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,554.000,0.000
2023-01-03 22:00:00+01:00,240.000,0.000,735.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,191.000,2322.000,0.000,70.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,626.000,0.000
2023-01-03 23:00:00+01:00,240.000,0.000,749.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,612.750,2197.000,0.000,56.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,577.000,0.000
2023-01-04 00:00:00+01:00,244.000,0.000,863.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.500,2009.500,0.000,34.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,571.000,0.000
2023-01-04 01:00:00+01:00,244.000,0.000,889.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,827.500,1958.500,0.000,29.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,448.000,0.000
2023-01-04 02:00:00+01:00,244.000,0.000,1016.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1162.500,1954.250,0.000,30.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,339.000,0.000
2023-01-04 03:00:00+01:00,244.000,0.000,993.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1180.000,1955.500,0.000,37.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,256.000,0.000
2023-01-04 04:00:00+01:00,244.000,0.000,961.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,995.000,1978.250,0.000,42.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,150.000,0.000
2023-01-04 05:00:00+01:00,244.000,0.000,977.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.500,86.250,2068.500,0.000,46.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,68.000,0.000
2023-01-04 06:00:00+01:00,240.000,0.000,1046.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1566.250,0.000,2174.500,0.000,143.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,15.000,0.000
2023-01-04 07:00:00+01:00,240.000,0.000,1233.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1803.750,0.000,2298.000,0.000,171.500,0.000,22.000,0.000,0.000,0.000,2.000,0.000,100.000,0.000,29.000,0.000
2023-01-04 08:00:00+01:00,240.000,0.000,1263.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1782.250,0.000,2306.500,0.000,207.500,0.000,22.000,0.000,0.000,0.000,20.000,0.000,100.000,0.000,100.000,0.000
2023-01-04 09:00:00+01:00,240.000,0.000,1292.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1539.750,0.000,2363.000,0.000,257.250,0.000,22.000,0.000,0.000,0.000,42.000,0.000,100.000,0.000,340.000,0.000
2023-01-04 10:00:00+01:00,240.000,0.000,1312.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1024.000,0.000,2412.500,0.000,188.500,0.000,22.000,0.000,0.000,0.000,74.000,0.000,100.000,0.000,470.000,0.000
2023-01-04 11:00:00+01:00,240.000,0.000,1324.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,970.000,0.000,2415.250,0.000,176.250,0.000,22.000,0.000,0.000,0.000,106.000,0.000,100.000,0.000,450.000,0.000
2023-01-04 12:00:00+01:00,240.000,0.000,1359.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1022.250,0.000,2375.250,0.000,163.750,0.000,22.000,0.000,0.000,0.000,123.000,0.000,100.000,0.000,318.000,0.000
2023-01-04 13:00:00+01:00,240.000,0.000,1341.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,914.500,0.000,2360.500,0.000,142.000,0.000,22.000,0.000,0.000,0.000,115.000,0.000,100.000,0.000,471.000,0.000
2023-01-04 14:00:00+01:00,240.000,0.000,1350.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,848.000,0.000,2315.750,0.000,115.000,0.000,22.000,0.000,0.000,0.000,83.000,0.000,100.000,0.000,579.000,0.000
2023-01-04 15:00:00+01:00,240.000,0.000,1328.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,940.250,0.000,2252.000,0.000,134.000,0.000,22.000,0.000,0.000,0.000,39.000,0.000,100.000,0.000,679.000,0.000
2023-01-04 16:00:00+01:00,240.000,0.000,1279.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1160.750,0.000,2256.250,0.000,138.500,0.000,22.000,0.000,0.000,0.000,6.000,0.000,100.000,0.000,951.000,0.000
2023-01-04 17:00:00+01:00,241.000,0.000,1282.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1457.000,0.000,2282.500,0.000,145.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1005.000,0.000
2023-01-04 18:00:00+01:00,244.000,0.000,1271.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1374.000,0.000,2298.750,0.000,229.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1068.000,0.000
2023-01-04 19:00:00+01:00,248.000,0.000,1249.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1519.000,0.000,2261.750,0.000,185.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1314.000,0.000
2023-01-04 20:00:00+01:00,248.000,0.000,1155.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1432.750,0.000,2256.250,0.000,140.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1226.000,0.000
2023-01-04 21:00:00+01:00,248.000,0.000,1007.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,752.250,0.000,2216.750,0.000,111.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1521.000,0.000
2023-01-04 22:00:00+01:00,248.000,0.000,927.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,262.250,0.000,2172.000,0.000,100.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1491.000,0.000
2023-01-04 23:00:00+01:00,252.000,0.000,862.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,330.000,2132.250,0.000,49.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1461.000,0.000
2023-01-05 00:00:00+01:00,260.000,0.000,772.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,390.000,2052.750,0.000,70.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1375.000,0.000
2023-01-05 01:00:00+01:00,260.000,0.000,457.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1398.000,2046.000,0.000,67.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1734.000,0.000
2023-01-05 02:00:00+01:00,260.000,0.000,352.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1573.750,2049.250,0.000,55.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1802.000,0.000
2023-01-05 03:00:00+01:00,260.000,0.000,344.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1558.250,2007.750,0.000,41.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1859.000,0.000
2023-01-05 04:00:00+01:00,260.000,0.000,345.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1580.750,2001.250,0.000,41.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1938.000,0.000
2023-01-05 05:00:00+01:00,260.000,0.000,361.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1345.250,2049.250,0.000,56.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1653.000,0.000
2023-01-05 06:00:00+01:00,256.000,0.000,593.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,307.000,0.000,2193.750,0.000,72.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1408.000,0.000
2023-01-05 07:00:00+01:00,256.000,0.000,679.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1624.500,0.000,2255.250,0.000,99.000,0.000,22.000,0.000,0.000,0.000,2.000,0.000,100.000,0.000,1737.000,0.000
2023-01-05 08:00:00+01:00,256.000,0.000,778.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1494.250,0.000,2399.000,0.000,128.250,0.000,22.000,0.000,0.000,0.000,18.000,0.000,100.000,0.000,2331.000,0.000
2023-01-05 09:00:00+01:00,256.000,0.000,844.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,319.000,0.000,2456.000,0.000,122.750,0.000,22.000,0.000,0.000,0.000,28.000,0.000,100.000,0.000,2608.000,0.000
2023-01-05 10:00:00+01:00,256.000,0.000,847.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,409.000,0.000,2474.750,0.000,117.000,0.000,22.000,0.000,0.000,0.000,42.000,0.000,100.000,0.000,2874.000,0.000
2023-01-05 11:00:00+01:00,256.000,0.000,860.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,2482.750,0.000,115.500,0.000,22.000,0.000,0.000,0.000,60.000,0.000,100.000,0.000,3038.000,0.000
2023-01-05 12:00:00+01:00,256.000,0.000,863.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,45.500,2413.000,0.000,88.500,0.000,22.000,0.000,0.000,0.000,71.000,0.000,100.000,0.000,2876.000,0.000
2023-01-05 13:00:00+01:00,256.000,0.000,850.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,402.500,0.000,2302.750,0.000,92.250,0.000,22.000,0.000,0.000,0.000,66.000,0.000,100.000,0.000,2731.000,0.000
