,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
2023-01-02 17:00:00+01:00,45.000,0.000,2258.500,24.250,2455.500,4.000,0.000,0.000,486.000,0.000,3346.500,1262.000,0.000,1.000,408.000,0.000,945.000,4.500,1067.500,0.000
2023-01-02 18:00:00+01:00,45.000,0.000,2471.750,25.000,2551.000,4.000,0.000,0.000,486.000,0.000,3503.250,1214.000,0.000,1.000,407.000,0.000,1023.250,4.500,956.250,0.000
2023-01-02 19:00:00+01:00,45.000,0.000,2414.250,25.750,2624.250,4.000,0.000,0.000,486.000,0.000,3593.750,1188.750,0.000,1.000,400.500,0.000,1015.500,2.750,901.250,0.000
2023-01-02 20:00:00+01:00,45.000,0.000,2196.000,25.250,2540.250,4.000,0.000,0.000,486.250,0.000,3038.500,1221.250,0.000,1.000,376.250,0.000,941.250,3.750,931.000,0.000
2023-01-02 21:00:00+01:00,45.000,0.000,2188.750,24.750,2450.000,4.000,0.000,0.000,487.000,0.000,2667.250,1243.000,0.000,1.000,372.500,0.000,705.750,2.750,878.500,0.000
2023-01-02 22:00:00+01:00,45.000,0.000,2144.750,24.250,2519.750,4.000,0.000,0.000,487.000,0.000,2535.500,1225.250,0.000,1.000,358.750,0.000,629.000,2.000,766.750,0.250
2023-01-02 23:00:00+01:00,45.000,0.000,1974.000,24.000,2676.000,4.000,0.000,0.000,487.000,0.000,1934.250,1226.750,0.000,1.000,391.000,0.000,616.750,3.000,692.250,0.000
2023-01-03 00:00:00+01:00,45.000,0.000,1628.500,28.500,2448.000,4.000,0.000,0.000,487.000,0.000,1329.500,1348.750,0.000,1.000,403.250,0.000,566.750,2.500,597.750,0.000
2023-01-03 01:00:00+01:00,45.000,0.000,1542.750,29.000,2277.250,4.000,0.000,0.000,487.000,0.000,1222.000,1447.250,0.000,1.000,410.000,0.000,467.500,1.500,570.500,0.000
2023-01-03 02:00:00+01:00,45.000,0.000,1640.250,28.750,2160.750,4.000,0.000,0.000,486.500,0.000,997.500,1449.000,0.000,1.000,410.750,0.000,407.500,3.250,456.750,0.000
2023-01-03 03:00:00+01:00,45.000,0.000,1607.500,29.000,2154.750,4.000,0.000,0.000,485.500,0.000,1025.250,1418.750,0.000,1.000,410.500,0.000,355.500,1.500,354.750,0.500
2023-01-03 04:00:00+01:00,45.000,0.000,1630.250,29.500,2212.750,4.000,0.000,0.000,485.250,0.000,981.000,1429.750,0.000,1.000,406.250,0.000,406.250,1.000,348.000,0.250
2023-01-03 05:00:00+01:00,45.000,0.000,1749.500,30.250,2655.000,4.000,0.000,0.000,486.000,0.000,911.750,1473.750,0.000,1.000,408.500,0.000,401.500,1.500,353.500,0.000
2023-01-03 06:00:00+01:00,45.000,0.000,1901.250,30.000,2964.250,4.000,0.000,0.000,486.000,0.000,1395.250,1467.750,0.000,1.000,398.750,0.000,545.500,3.750,495.000,0.000
2023-01-03 07:00:00+01:00,44.250,0.000,2347.750,26.750,3106.750,4.000,0.000,0.000,486.000,0.000,2047.250,1505.750,0.000,1.000,395.500,0.000,603.000,4.250,644.500,0.000
2023-01-03 08:00:00+01:00,44.250,0.000,2756.500,26.000,3130.000,4.000,0.000,0.000,486.000,0.000,2569.000,1556.500,0.250,0.750,388.500,0.000,833.000,8.250,737.000,0.000
2023-01-03 09:00:00+01:00,45.000,0.000,2493.500,25.500,3077.000,4.000,0.000,0.000,486.000,0.000,2565.000,1533.500,9.750,0.000,385.750,0.000,1239.250,9.000,835.250,0.000
2023-01-03 10:00:00+01:00,45.000,0.000,2496.250,25.000,3034.250,4.000,0.000,0.000,486.250,0.000,2514.000,1443.250,23.000,0.000,388.250,0.000,1741.250,14.250,969.750,0.000
2023-01-03 11:00:00+01:00,45.000,0.000,2564.500,25.000,3030.000,4.000,0.000,0.000,489.750,0.000,2964.750,1349.250,33.000,0.000,391.000,0.000,1917.250,17.000,1127.250,0.000
2023-01-03 12:00:00+01:00,45.000,0.000,2581.000,25.000,3046.500,4.000,0.000,0.000,486.750,0.000,3216.500,1305.000,45.750,0.000,383.500,0.000,1930.500,17.250,1223.500,0.000
2023-01-03 13:00:00+01:00,45.000,0.000,2503.750,24.250,3052.000,4.000,0.000,0.000,486.000,0.000,3393.000,1280.250,22.000,0.000,393.250,0.000,2032.500,16.000,1274.250,0.000
2023-01-03 14:00:00+01:00,44.750,0.000,2412.500,24.500,2991.250,4.000,0.000,0.000,486.000,0.000,3075.000,1298.000,16.500,0.000,381.500,0.000,2197.750,19.000,1373.500,0.000
2023-01-03 15:00:00+01:00,44.000,0.000,2476.750,24.250,2976.750,4.000,0.000,0.000,486.000,0.000,3368.250,1330.750,8.500,0.000,395.500,0.000,2208.000,19.000,1507.500,0.000
2023-01-03 16:00:00+01:00,44.500,0.000,2486.250,24.000,3004.750,4.000,0.000,0.000,486.000,0.000,4377.000,1286.750,1.250,0.750,405.750,0.000,2345.000,19.000,1779.250,0.000
2023-01-03 17:00:00+01:00,45.000,0.000,2448.000,23.750,2997.000,4.000,0.000,0.000,486.000,0.000,5362.500,1174.750,0.000,1.000,396.000,0.000,2334.250,19.000,2029.000,0.000
2023-01-03 18:00:00+01:00,45.000,0.000,2313.500,23.000,2981.500,4.000,0.000,0.000,486.000,0.000,5964.250,1092.750,0.000,1.000,406.750,0.000,2399.750,19.000,2200.250,0.000
2023-01-03 19:00:00+01:00,45.000,0.000,2250.000,23.250,2928.750,4.000,0.000,0.000,486.000,0.000,6239.250,1064.500,0.000,1.000,409.250,0.000,2408.750,19.000,2358.250,0.000
2023-01-03 20:00:00+01:00,45.000,0.000,2010.500,30.500,2888.750,4.000,0.000,0.000,486.000,0.000,5907.500,1072.250,0.000,1.000,412.000,0.000,2405.500,19.000,2421.500,0.000
2023-01-03 21:00:00+01:00,45.000,0.000,1468.500,31.750,2730.000,4.000,0.000,0.000,486.000,0.000,5306.500,1074.500,0.000,1.000,402.000,0.000,2407.000,19.000,2445.500,0.000
2023-01-03 22:00:00+01:00,45.000,0.000,1453.750,29.500,2267.500,4.000,0.000,0.000,486.000,0.000,5028.500,1071.000,0.000,1.000,398.750,0.000,2407.000,19.000,2472.500,0.000
2023-01-03 23:00:00+01:00,45.000,0.000,1371.250,29.500,1877.750,4.000,0.000,0.000,486.000,0.000,4546.250,1141.750,0.000,1.000,401.750,0.000,2404.500,19.000,2394.000,0.000
2023-01-04 00:00:00+01:00,45.000,0.000,1036.750,36.250,1640.000,4.000,0.000,0.000,486.000,0.000,4536.500,1270.500,0.000,1.000,405.000,0.000,2400.750,15.750,2453.500,0.000
2023-01-04 01:00:00+01:00,45.000,0.000,930.000,40.750,1511.750,4.000,0.000,0.000,486.250,0.000,4481.750,1292.750,0.000,1.000,406.250,0.000,2405.250,19.000,2486.500,0.000
2023-01-04 02:00:00+01:00,45.000,0.000,913.250,34.250,1453.500,4.000,0.000,0.000,486.000,0.000,4426.000,1330.750,0.000,1.000,405.500,0.000,2351.750,19.000,2413.750,0.000
2023-01-04 03:00:00+01:00,45.000,0.000,922.250,33.250,1443.000,4.000,0.000,0.000,486.000,0.000,4107.250,1359.750,0.000,1.000,398.500,0.000,2225.500,19.000,2224.500,0.000
2023-01-04 04:00:00+01:00,45.000,0.000,910.000,33.500,1445.750,4.000,0.000,0.000,486.000,0.000,4199.000,1397.500,0.000,1.000,402.250,0.000,2162.000,19.000,2181.000,0.000
2023-01-04 05:00:00+01:00,45.000,0.000,921.000,33.750,1465.750,4.000,0.000,0.000,486.000,0.000,4321.000,1440.750,0.000,1.000,399.250,0.000,2359.750,19.000,2352.750,0.000
2023-01-04 06:00:00+01:00,45.000,0.000,963.750,32.000,1480.250,4.000,0.000,0.000,486.000,0.000,4191.750,1581.750,0.000,1.000,401.500,0.000,2347.000,19.000,2430.000,0.000
2023-01-04 07:00:00+01:00,44.750,0.000,1164.000,28.500,1686.000,4.750,0.000,0.000,486.000,0.000,4338.500,1606.500,0.000,1.000,398.500,0.000,2398.500,19.000,2438.250,0.000
2023-01-04 08:00:00+01:00,44.750,0.000,1264.750,28.750,1938.250,5.000,0.000,0.000,486.000,0.000,4921.500,1381.750,0.000,1.000,405.500,0.000,2398.000,19.000,2435.250,0.000
2023-01-04 09:00:00+01:00,45.000,0.000,1296.500,28.250,2246.500,5.000,0.000,0.000,485.750,0.000,5358.750,1348.250,0.250,0.750,408.500,0.000,2404.500,19.000,2429.250,0.000
2023-01-04 10:00:00+01:00,45.000,0.000,1251.750,28.500,2480.500,4.500,0.000,0.000,486.000,0.000,5241.750,1321.500,7.000,0.000,411.000,0.000,2397.750,19.000,2450.250,0.000
2023-01-04 11:00:00+01:00,45.000,0.000,1188.750,28.500,2363.750,4.000,0.000,0.000,486.000,0.000,5435.500,1246.000,14.000,0.000,406.000,0.000,2397.000,19.000,2448.250,0.000
2023-01-04 12:00:00+01:00,45.000,0.000,1093.250,30.250,2332.250,4.000,0.000,0.000,486.000,0.000,5459.250,1194.000,20.000,0.000,394.000,0.000,2390.750,19.000,2475.000,0.000
2023-01-04 13:00:00+01:00,45.000,0.000,1116.500,29.750,2367.250,4.000,0.000,0.000,486.000,0.000,5289.250,1207.750,22.750,0.000,368.250,0.000,2392.500,19.000,2473.500,0.000
2023-01-04 14:00:00+01:00,45.000,0.000,1191.750,28.250,2344.750,4.000,0.000,0.000,486.000,0.000,5061.000,1251.750,17.750,0.000,383.250,0.000,2391.000,19.000,2469.250,0.000
2023-01-04 15:00:00+01:00,44.250,0.000,1348.250,28.000,2359.250,4.000,0.000,0.000,486.000,0.000,5053.500,1301.250,10.000,0.000,387.250,0.000,2387.250,19.000,2435.750,0.000
2023-01-04 16:00:00+01:00,44.000,0.000,1375.000,29.250,2455.250,4.000,0.000,0.000,486.000,0.000,5592.250,1266.750,1.250,0.750,378.750,0.000,2389.000,19.000,2483.250,0.000
2023-01-04 17:00:00+01:00,45.000,0.000,1512.500,28.500,2591.000,4.000,0.000,0.000,485.000,0.000,6258.000,1161.750,1.000,1.000,380.250,0.000,2398.500,19.000,2465.500,0.000
2023-01-04 18:00:00+01:00,45.000,0.000,1364.250,29.000,2560.250,4.000,0.000,0.000,485.000,0.000,6237.750,1112.750,1.000,1.000,364.750,0.000,2381.250,19.000,2459.500,0.000
2023-01-04 19:00:00+01:00,45.000,0.000,1318.500,28.250,2410.500,4.000,0.000,0.000,485.250,0.000,5928.000,1100.750,1.000,1.000,377.250,0.000,2384.500,19.000,2463.500,0.000
2023-01-04 20:00:00+01:00,45.000,0.000,1079.500,34.000,2275.750,4.000,0.000,0.000,486.000,0.000,5430.000,1100.500,1.000,1.000,394.500,0.000,2385.500,19.000,2451.000,0.000
2023-01-04 21:00:00+01:00,45.000,0.000,940.500,36.500,1996.750,4.000,0.000,0.000,486.000,0.000,5241.000,1083.750,1.000,1.000,392.500,0.000,2382.750,19.000,2463.250,0.000
2023-01-04 22:00:00+01:00,45.000,0.000,989.000,30.750,1681.000,4.000,0.000,0.000,486.000,0.000,4802.500,1146.500,1.000,1.000,385.500,0.000,2378.250,19.000,2459.250,0.000
2023-01-04 23:00:00+01:00,44.250,0.000,1109.250,30.250,1514.500,4.000,0.000,0.000,486.000,0.000,4581.000,1203.750,1.000,1.000,392.500,0.000,2300.000,19.000,2419.750,0.000
2023-01-05 00:00:00+01:00,44.500,0.000,1131.750,30.000,1519.000,4.000,0.000,0.000,486.000,0.000,4461.750,1281.750,1.000,1.000,401.750,0.000,2389.500,19.000,2429.500,0.000
2023-01-05 01:00:00+01:00,45.000,0.000,1168.500,30.000,1497.000,4.000,0.000,0.000,486.000,0.000,4346.250,1289.250,1.000,1.000,412.500,0.000,2392.000,19.000,2403.000,0.000
2023-01-05 02:00:00+01:00,45.000,0.000,1204.000,31.000,1534.250,4.000,0.000,0.000,486.000,0.000,4285.750,1315.750,1.000,1.000,387.750,0.000,2390.250,19.000,2380.750,0.000
2023-01-05 03:00:00+01:00,45.000,0.000,1158.250,31.500,1509.000,4.000,0.000,0.000,486.250,0.000,3884.250,1405.250,1.000,1.000,388.500,0.000,2213.750,15.000,2256.750,0.000
2023-01-05 04:00:00+01:00,45.000,0.000,1224.250,30.500,1461.250,4.000,0.000,0.000,486.000,0.000,3985.250,1450.250,1.000,1.000,398.500,0.000,2380.500,19.000,2330.000,0.000
2023-01-05 05:00:00+01:00,45.000,0.000,1353.000,31.000,1483.250,4.000,0.000,0.000,486.000,0.000,3792.000,1547.000,1.000,1.000,405.250,0.000,2372.750,19.000,2239.000,0.000
2023-01-05 06:00:00+01:00,45.000,0.000,1479.500,30.750,1634.500,4.000,0.000,0.000,486.000,0.000,3585.000,1686.250,1.000,1.000,409.250,0.000,2331.000,16.000,2111.250,0.000
2023-01-05 07:00:00+01:00,45.000,0.000,1924.750,27.250,2024.500,4.000,0.000,0.000,486.000,0.000,3651.250,1540.000,1.000,1.000,405.750,0.000,2237.750,18.500,2044.250,0.000
2023-01-05 08:00:00+01:00,44.500,0.000,2501.750,23.000,2514.750,4.000,0.000,0.000,486.000,0.000,3700.500,1488.750,1.000,1.000,400.000,0.000,2024.500,16.000,1808.250,0.000
2023-01-05 09:00:00+01:00,44.750,0.000,2793.750,22.500,2843.250,4.000,0.000,0.000,486.000,0.000,3498.750,1468.250,6.500,0.000,407.250,0.000,1603.500,10.500,1558.750,0.000
2023-01-05 10:00:00+01:00,45.000,0.000,2926.000,21.250,2921.750,4.000,0.000,0.000,486.000,0.000,3201.250,1384.500,20.750,0.000,413.500,0.000,1222.750,8.750,1387.250,0.000
2023-01-05 11:00:00+01:00,45.000,0.000,2890.000,22.000,2888.250,4.000,0.000,0.000,486.000,0.000,3049.750,1301.250,35.250,0.000,422.000,0.000,918.500,6.000,1172.000,0.000
2023-01-05 12:00:00+01:00,45.000,0.000,2795.000,22.500,2880.000,4.000,0.000,0.000,486.000,0.000,2940.250,1214.000,42.750,0.000,410.250,0.000,786.000,6.500,1125.500,0.000
2023-01-05 13:00:00+01:00,45.000,0.000,2757.250,24.000,2797.500,4.000,0.000,0.000,486.000,0.000,2172.500,1299.500,34.500,0.000,402.500,0.000,941.250,7.250,960.500,0.000
2023-01-05 14:00:00+01:00,45.000,0.000,2916.750,21.000,2877.000,4.000,0.000,0.000,486.000,0.000,1836.750,1438.500,20.250,0.000,402.000,0.000,1071.750,8.750,748.750,0.000
2023-01-05 15:00:00+01:00,44.250,0.000,3155.750,18.250,2897.000,4.000,0.000,0.000,486.000,0.000,2037.000,1502.500,11.000,0.000,400.250,0.000,963.500,7.250,665.000,0.000
2023-01-05 16:00:00+01:00,44.250,0.000,3546.000,18.250,2982.750,4.000,0.000,0.000,485.250,0.000,2753.250,1525.000,1.500,0.500,393.250,0.000,1096.000,9.500,756.000,0.000
2023-01-05 17:00:00+01:00,45.000,0.000,3654.000,18.500,2997.250,4.000,0.000,0.000,485.000,0.000,3337.500,1399.000,0.000,1.000,396.000,0.000,1339.250,11.500,916.750,0.000
2023-01-05 18:00:00+01:00,45.000,0.000,3665.250,25.500,3047.750,4.000,0.000,0.000,485.000,0.000,3881.000,1283.500,0.000,1.000,387.750,0.000,1660.750,15.250,1021.250,0.000
2023-01-05 19:00:00+01:00,45.000,0.000,3342.500,21.500,2981.750,4.000,0.000,0.000,485.000,0.000,3912.500,1231.500,0.000,1.000,400.250,0.000,2010.250,19.000,1268.000,0.000
2023-01-05 20:00:00+01:00,45.000,0.000,2980.000,23.750,2876.250,4.000,0.000,0.000,485.000,0.000,3768.000,1228.250,0.000,1.000,402.250,0.000,2009.250,19.000,1464.500,0.000
2023-01-05 21:00:00+01:00,45.000,0.000,2101.250,28.500,2812.250,4.000,0.000,0.000,485.000,0.000,3592.000,1212.000,0.000,1.000,407.750,0.000,2184.750,18.000,1722.750,0.000
2023-01-05 22:00:00+01:00,45.000,0.000,1819.500,33.250,2606.000,4.000,0.000,0.000,485.000,0.000,3550.250,1181.000,0.000,1.000,403.750,0.000,2262.750,19.000,1811.250,0.000
2023-01-05 23:00:00+01:00,44.250,0.000,1696.000,31.250,2285.250,4.000,0.000,0.000,485.500,0.000,3416.000,1180.500,0.000,1.000,407.250,0.000,2157.000,18.750,1878.750,0.000
2023-01-06 00:00:00+01:00,44.500,0.000,1354.500,32.500,2104.250,4.000,0.000,0.000,486.000,0.000,3201.500,1249.000,0.000,1.000,406.250,0.000,2257.750,18.750,1997.000,0.000
2023-01-06 01:00:00+01:00,45.000,0.000,1266.250,32.750,1850.000,4.000,0.000,0.000,486.000,0.000,3347.500,1345.000,0.000,1.000,400.500,0.000,2305.500,19.250,2094.000,0.000
2023-01-06 02:00:00+01:00,45.000,0.000,1243.250,32.000,1637.250,4.000,0.000,0.000,486.000,0.000,3596.500,1373.750,0.000,1.000,400.000,0.000,2309.500,20.000,2180.250,0.000
2023-01-06 03:00:00+01:00,45.000,0.000,1265.750,31.750,1565.250,4.000,0.000,0.000,486.250,0.000,3795.000,1367.000,0.000,1.000,382.000,0.000,2330.250,20.000,2233.500,0.000
2023-01-06 04:00:00+01:00,45.000,0.000,1272.250,32.500,1591.750,3.000,0.000,0.000,486.000,0.000,4024.250,1382.250,0.000,1.000,390.500,0.000,2338.000,20.000,2259.750,0.000
2023-01-06 05:00:00+01:00,45.000,0.000,1339.250,32.250,1599.750,3.500,0.000,0.000,486.000,0.000,4193.000,1444.750,0.000,1.000,389.750,0.000,2319.500,20.000,2307.250,0.000
2023-01-06 06:00:00+01:00,45.000,0.000,1459.250,30.000,1743.250,4.000,0.000,0.000,486.000,0.000,4333.750,1509.750,0.000,1.000,387.750,0.000,2314.250,19.750,2386.750,0.000
2023-01-06 07:00:00+01:00,45.000,0.000,1663.250,31.750,2143.000,4.000,0.000,0.000,485.750,0.000,4511.500,1472.750,0.000,1.000,391.000,0.000,2086.500,14.500,2425.000,0.000
2023-01-06 08:00:00+01:00,45.000,0.000,1965.000,29.750,2723.250,3.750,0.000,0.000,485.750,0.000,4303.750,1424.250,0.000,1.000,400.000,0.000,1618.750,10.500,2082.500,0.000
2023-01-06 09:00:00+01:00,45.000,0.000,2042.000,29.250,2918.500,3.000,0.000,0.000,485.000,0.000,4178.000,1384.000,13.250,0.250,398.750,0.000,1496.250,8.250,1603.750,0.000
2023-01-06 10:00:00+01:00,45.000,0.000,1779.500,26.500,2895.250,3.000,0.000,0.000,486.000,0.000,3467.750,1247.250,67.000,0.000,411.750,0.000,1478.250,7.500,1446.000,0.500
