timestamp,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore
2024-01-01 01:00:00,343.0,1840.0,16.0,191.0,2067.0,4767.0,1282.0,37528.0,0.0,83.0,577.0,14157.0
2024-01-01 02:00:00,343.0,1787.0,16.0,190.0,1685.0,4918.0,1005.0,37320.0,0.0,87.0,578.0,13789.0
2024-01-01 03:00:00,343.0,1778.0,15.0,190.0,1989.0,4876.0,936.0,36954.0,0.0,87.0,577.0,12816.0
2024-01-01 04:00:00,343.0,1765.0,15.0,191.0,1967.0,4863.0,798.0,36906.0,0.0,88.0,576.0,8031.0
2024-01-01 05:00:00,343.0,1779.0,15.0,191.0,2687.0,4869.0,731.0,36344.0,0.0,93.0,570.0,7678.0
2024-01-01 06:00:00,342.0,1766.0,15.0,190.0,2764.0,4797.0,734.0,36148.0,0.0,91.0,567.0,7520.0
2024-01-01 07:00:00,343.0,1769.0,15.0,190.0,2416.0,4655.0,760.0,36740.0,0.0,93.0,556.0,7142.0
2024-01-01 08:00:00,343.0,1881.0,15.0,190.0,2378.0,4682.0,1058.0,36510.0,246.0,93.0,565.0,6942.0
2024-01-01 09:00:00,344.0,1877.0,16.0,190.0,2692.0,4811.0,750.0,35080.0,318.0,94.0,542.0,10361.0
2024-01-01 10:00:00,343.0,1894.0,16.0,190.0,2615.0,4859.0,766.0,35665.0,933.0,94.0,410.0,10525.0
2024-01-01 11:00:00,343.0,1896.0,16.0,190.0,2639.0,4828.0,848.0,36702.0,2454.0,96.0,465.0,9949.0
2024-01-01 12:00:00,343.0,1894.0,16.0,191.0,2189.0,4812.0,854.0,36729.0,4021.0,95.0,545.0,9505.0
2024-01-01 13:00:00,343.0,1914.0,16.0,191.0,2116.0,4755.0,850.0,37065.0,4883.0,93.0,558.0,9492.0
2024-01-01 14:00:00,342.0,1898.0,16.0,191.0,2051.0,4882.0,930.0,36874.0,4926.0,93.0,550.0,9209.0
2024-01-01 15:00:00,342.0,1867.0,16.0,191.0,712.0,5009.0,1169.0,37189.0,4188.0,92.0,551.0,8667.0
2024-01-01 16:00:00,343.0,1870.0,16.0,191.0,36.0,5224.0,1731.0,38429.0,2703.0,93.0,571.0,8035.0
2024-01-01 17:00:00,343.0,1870.0,16.0,191.0,1176.0,5346.0,2611.0,41068.0,971.0,95.0,574.0,8125.0
2024-01-01 18:00:00,343.0,1884.0,16.0,190.0,2073.0,5458.0,2559.0,43655.0,257.0,96.0,569.0,9316.0
2024-01-01 19:00:00,343.0,1888.0,15.0,191.0,2597.0,5719.0,2581.0,44280.0,0.0,96.0,570.0,11235.0
2024-01-01 20:00:00,342.0,1884.0,16.0,191.0,2710.0,5724.0,2314.0,44019.0,0.0,94.0,568.0,12970.0
2024-01-01 21:00:00,342.0,1910.0,16.0,190.0,2222.0,5452.0,2008.0,43293.0,0.0,98.0,568.0,14329.0
2024-01-01 22:00:00,342.0,1900.0,16.0,190.0,811.0,5243.0,1627.0,42694.0,0.0,97.0,566.0,15231.0
2024-01-01 23:00:00,343.0,1885.0,15.0,190.0,892.0,5217.0,1692.0,42717.0,0.0,93.0,565.0,15469.0
2024-01-02 00:00:00,341.0,1916.0,15.0,190.0,107.0,5169.0,1550.0,41802.0,0.0,89.0,568.0,15712.0
2024-01-02 01:00:00,342.0,1999.0,15.0,190.0,1559.0,4990.0,1671.0,41061.0,0.0,92.0,568.0,15931.0
2024-01-02 02:00:00,343.0,1964.0,15.0,191.0,2928.0,5008.0,1723.0,41321.0,0.0,91.0,568.0,16148.0
2024-01-02 03:00:00,343.0,1977.0,15.0,190.0,3023.0,4923.0,988.0,39933.0,0.0,94.0,568.0,16062.0
2024-01-02 04:00:00,342.0,1986.0,16.0,190.0,2958.0,4874.0,1032.0,37751.0,0.0,96.0,565.0,15999.0
2024-01-02 05:00:00,343.0,1995.0,16.0,191.0,2846.0,4820.0,938.0,37508.0,0.0,96.0,568.0,15937.0
2024-01-02 06:00:00,343.0,2004.0,16.0,191.0,2444.0,4791.0,1114.0,38121.0,0.0,96.0,568.0,15869.0
2024-01-02 07:00:00,342.0,2012.0,15.0,191.0,1802.0,4940.0,1576.0,42400.0,0.0,93.0,568.0,15714.0
2024-01-02 08:00:00,342.0,2025.0,15.0,191.0,801.0,5289.0,2027.0,44249.0,232.0,93.0,564.0,15713.0
2024-01-02 09:00:00,341.0,2020.0,15.0,190.0,924.0,5748.0,2333.0,44449.0,281.0,92.0,568.0,15712.0
2024-01-02 10:00:00,342.0,2039.0,16.0,191.0,1840.0,5916.0,2356.0,44788.0,611.0,91.0,568.0,15932.0
2024-01-02 11:00:00,342.0,2010.0,15.0,191.0,1826.0,5855.0,2294.0,45383.0,1346.0,89.0,568.0,16293.0
2024-01-02 12:00:00,342.0,2000.0,16.0,191.0,2262.0,5877.0,2260.0,45568.0,1971.0,91.0,568.0,16462.0
2024-01-02 13:00:00,343.0,2022.0,16.0,191.0,2258.0,5760.0,2226.0,45557.0,2175.0,91.0,560.0,16553.0
2024-01-02 14:00:00,342.0,1993.0,16.0,191.0,1989.0,5704.0,2677.0,45621.0,2242.0,90.0,562.0,16784.0
2024-01-02 15:00:00,342.0,1983.0,16.0,191.0,1408.0,5690.0,2615.0,45624.0,1832.0,89.0,563.0,16765.0
2024-01-02 16:00:00,342.0,1970.0,16.0,191.0,730.0,5690.0,2605.0,45663.0,1063.0,90.0,561.0,16673.0
2024-01-02 17:00:00,343.0,2013.0,16.0,191.0,27.0,5874.0,2143.0,46161.0,484.0,93.0,564.0,16576.0
2024-01-02 18:00:00,342.0,2020.0,16.0,190.0,427.0,5994.0,2283.0,46137.0,236.0,93.0,567.0,16276.0
2024-01-02 19:00:00,342.0,2019.0,16.0,188.0,2106.0,6234.0,2722.0,46189.0,0.0,92.0,568.0,16187.0
2024-01-02 20:00:00,342.0,2034.0,15.0,188.0,3270.0,6277.0,2778.0,46399.0,0.0,93.0,568.0,15963.0
2024-01-02 21:00:00,343.0,2023.0,15.0,188.0,1458.0,6181.0,2574.0,46327.0,0.0,92.0,568.0,16114.0
2024-01-02 22:00:00,342.0,2032.0,15.0,190.0,1117.0,5567.0,1746.0,45327.0,0.0,94.0,568.0,16290.0
2024-01-02 23:00:00,342.0,2027.0,15.0,189.0,2042.0,5413.0,1780.0,44678.0,0.0,96.0,567.0,16064.0
2024-01-03 00:00:00,342.0,2016.0,15.0,190.0,2425.0,5321.0,1598.0,43408.0,0.0,96.0,568.0,16124.0
2024-01-03 01:00:00,342.0,2025.0,15.0,190.0,2083.0,5270.0,1349.0,43383.0,0.0,97.0,568.0,16055.0
2024-01-03 02:00:00,342.0,2023.0,15.0,190.0,2153.0,5118.0,1249.0,42570.0,0.0,97.0,567.0,14970.0
2024-01-03 03:00:00,341.0,2028.0,15.0,189.0,1944.0,5040.0,1940.0,41998.0,0.0,98.0,568.0,9681.0
2024-01-03 04:00:00,342.0,2037.0,15.0,190.0,2636.0,5086.0,1215.0,41797.0,0.0,98.0,568.0,9585.0
2024-01-03 05:00:00,342.0,2057.0,15.0,190.0,2732.0,5120.0,1008.0,41358.0,0.0,98.0,568.0,9515.0
2024-01-03 06:00:00,342.0,2062.0,16.0,190.0,1642.0,5194.0,1118.0,41745.0,0.0,98.0,568.0,14618.0
2024-01-03 07:00:00,341.0,2052.0,16.0,190.0,1670.0,5222.0,1397.0,43626.0,0.0,96.0,568.0,15676.0
2024-01-03 08:00:00,333.0,2066.0,16.0,191.0,1585.0,5398.0,1954.0,45816.0,240.0,94.0,566.0,15852.0
2024-01-03 09:00:00,331.0,2073.0,16.0,191.0,839.0,5781.0,2469.0,46750.0,317.0,93.0,564.0,15974.0
2024-01-03 10:00:00,331.0,2084.0,16.0,190.0,242.0,5834.0,2363.0,46709.0,871.0,92.0,548.0,15710.0
2024-01-03 11:00:00,331.0,2093.0,16.0,191.0,198.0,5634.0,2416.0,46665.0,1994.0,90.0,564.0,15615.0
2024-01-03 12:00:00,331.0,2090.0,16.0,191.0,382.0,5600.0,2353.0,46746.0,2900.0,93.0,564.0,15795.0
2024-01-03 13:00:00,315.0,2110.0,16.0,191.0,209.0,5668.0,2097.0,46599.0,3510.0,89.0,565.0,16152.0
2024-01-03 14:00:00,323.0,2116.0,16.0,191.0,462.0,5596.0,1977.0,46475.0,3519.0,90.0,567.0,16208.0
2024-01-03 15:00:00,325.0,2016.0,16.0,191.0,99.0,5624.0,2602.0,46745.0,2984.0,90.0,565.0,16179.0
2024-01-03 16:00:00,324.0,2046.0,16.0,191.0,673.0,5910.0,2646.0,46836.0,1727.0,90.0,560.0,16269.0
2024-01-03 17:00:00,325.0,2045.0,16.0,191.0,603.0,6049.0,2650.0,46695.0,647.0,91.0,560.0,16697.0
2024-01-03 18:00:00,323.0,2063.0,16.0,191.0,953.0,6440.0,2908.0,46828.0,247.0,92.0,558.0,16713.0
2024-01-03 19:00:00,320.0,2058.0,16.0,191.0,2068.0,6618.0,3366.0,46955.0,0.0,91.0,560.0,16596.0
2024-01-03 20:00:00,324.0,2058.0,16.0,190.0,2716.0,6574.0,3211.0,46947.0,0.0,89.0,560.0,16444.0
2024-01-03 21:00:00,323.0,2056.0,16.0,190.0,1945.0,6433.0,3010.0,46973.0,0.0,90.0,560.0,16295.0
2024-01-03 22:00:00,324.0,2061.0,16.0,190.0,933.0,6179.0,2345.0,46659.0,0.0,90.0,560.0,16073.0
2024-01-03 23:00:00,324.0,2062.0,15.0,190.0,624.0,5988.0,2468.0,46237.0,0.0,91.0,560.0,15563.0
2024-01-04 00:00:00,323.0,2076.0,15.0,190.0,454.0,5809.0,2280.0,46103.0,0.0,93.0,559.0,14967.0
2024-01-04 01:00:00,326.0,2104.0,15.0,190.0,1550.0,5649.0,1683.0,45553.0,0.0,95.0,555.0,14589.0
2024-01-04 02:00:00,322.0,2096.0,15.0,191.0,2076.0,5606.0,1358.0,45503.0,0.0,95.0,539.0,13833.0
2024-01-04 03:00:00,322.0,2104.0,15.0,190.0,2144.0,5465.0,1603.0,44481.0,0.0,95.0,549.0,13421.0
2024-01-04 04:00:00,321.0,2117.0,16.0,191.0,2615.0,5311.0,1196.0,43877.0,0.0,95.0,530.0,12959.0
2024-01-04 05:00:00,320.0,2124.0,16.0,191.0,2317.0,5378.0,1220.0,44310.0,0.0,95.0,507.0,12289.0
2024-01-04 06:00:00,326.0,2209.0,16.0,191.0,1691.0,5597.0,1861.0,45320.0,0.0,94.0,505.0,11522.0
2024-01-04 07:00:00,331.0,2502.0,16.0,191.0,276.0,5844.0,2587.0,46180.0,0.0,91.0,438.0,10522.0
2024-01-04 08:00:00,331.0,3158.0,16.0,190.0,1345.0,6120.0,3173.0,46334.0,244.0,89.0,424.0,9878.0
2024-01-04 09:00:00,332.0,3593.0,16.0,190.0,1974.0,6105.0,3555.0,46373.0,369.0,88.0,484.0,9259.0
2024-01-04 10:00:00,332.0,4095.0,15.0,187.0,2319.0,6268.0,3631.0,46415.0,1437.0,90.0,455.0,8610.0
2024-01-04 11:00:00,331.0,4355.0,15.0,187.0,1535.0,6320.0,3416.0,46467.0,3397.0,83.0,432.0,7969.0
2024-01-04 12:00:00,331.0,4565.0,15.0,187.0,872.0,6327.0,3206.0,46492.0,5129.0,68.0,466.0,7710.0
2024-01-04 13:00:00,331.0,4757.0,15.0,187.0,1696.0,6254.0,3285.0,46516.0,5620.0,92.0,452.0,7799.0
2024-01-04 14:00:00,331.0,4705.0,16.0,188.0,1481.0,6254.0,3289.0,46551.0,5093.0,93.0,466.0,7882.0
2024-01-04 15:00:00,331.0,4761.0,16.0,188.0,1577.0,6187.0,3232.0,46533.0,3921.0,93.0,505.0,7863.0
2024-01-04 16:00:00,331.0,4794.0,15.0,188.0,1773.0,6351.0,3158.0,46514.0,2370.0,95.0,556.0,8345.0
2024-01-04 17:00:00,331.0,4441.0,11.0,188.0,2435.0,6595.0,3507.0,45945.0,873.0,96.0,558.0,9361.0
2024-01-04 18:00:00,330.0,4784.0,11.0,188.0,3572.0,6879.0,4329.0,45343.0,262.0,96.0,559.0,10588.0
2024-01-04 19:00:00,330.0,4832.0,12.0,187.0,3764.0,7013.0,4362.0,45396.0,0.0,96.0,560.0,11821.0
2024-01-04 20:00:00,331.0,4836.0,15.0,187.0,3826.0,6999.0,4313.0,45577.0,0.0,97.0,558.0,12269.0
2024-01-04 21:00:00,331.0,4806.0,15.0,187.0,3049.0,6719.0,3940.0,45848.0,0.0,97.0,559.0,12536.0
2024-01-04 22:00:00,330.0,4391.0,15.0,188.0,1168.0,6268.0,3213.0,46042.0,0.0,97.0,557.0,12447.0
2024-01-04 23:00:00,335.0,4513.0,15.0,189.0,1110.0,6107.0,3379.0,46521.0,0.0,97.0,543.0,11712.0
2024-01-05 00:00:00,346.0,4632.0,15.0,189.0,1094.0,6085.0,3437.0,46727.0,0.0,103.0,405.0,11381.0
2024-01-05 01:00:00,351.0,3775.0,15.0,187.0,465.0,5986.0,2819.0,46733.0,0.0,112.0,353.0,11271.0
2024-01-05 02:00:00,348.0,3083.0,15.0,187.0,1986.0,5788.0,2551.0,46854.0,0.0,109.0,326.0,10914.0
2024-01-05 03:00:00,343.0,2731.0,15.0,187.0,2367.0,5743.0,2368.0,47133.0,0.0,107.0,266.0,10452.0
2024-01-05 04:00:00,342.0,2670.0,15.0,187.0,2989.0,5671.0,2323.0,45766.0,0.0,107.0,284.0,10158.0
2024-01-05 05:00:00,325.0,2806.0,15.0,187.0,2922.0,5536.0,2177.0,45526.0,0.0,102.0,280.0,9850.0
2024-01-05 06:00:00,321.0,2955.0,15.0,187.0,2853.0,5759.0,2067.0,45895.0,0.0,101.0,279.0,9350.0
2024-01-05 07:00:00,335.0,3160.0,15.0,187.0,1737.0,5862.0,2658.0,47099.0,0.0,96.0,267.0,8601.0
2024-01-05 08:00:00,342.0,3770.0,15.0,187.0,624.0,6134.0,3376.0,47306.0,247.0,95.0,254.0,7897.0
2024-01-05 09:00:00,343.0,4663.0,15.0,187.0,258.0,6179.0,3401.0,47406.0,304.0,94.0,256.0,7253.0
2024-01-05 10:00:00,342.0,5244.0,15.0,187.0,593.0,6120.0,3190.0,47394.0,680.0,92.0,229.0,7030.0
2024-01-05 11:00:00,343.0,5064.0,15.0,187.0,465.0,6126.0,3051.0,47397.0,1583.0,90.0,179.0,6535.0
2024-01-05 12:00:00,341.0,5168.0,15.0,187.0,451.0,6193.0,2807.0,47406.0,2588.0,90.0,145.0,6155.0
2024-01-05 13:00:00,342.0,5206.0,15.0,187.0,704.0,6274.0,3053.0,47355.0,3283.0,92.0,157.0,6079.0
2024-01-05 14:00:00,342.0,5169.0,15.0,187.0,659.0,6287.0,2991.0,47309.0,3293.0,94.0,169.0,5906.0
2024-01-05 15:00:00,342.0,5021.0,15.0,187.0,480.0,6102.0,2928.0,47379.0,2645.0,88.0,184.0,5671.0
2024-01-05 16:00:00,342.0,5003.0,15.0,187.0,1015.0,6229.0,3230.0,47377.0,1628.0,88.0,201.0,5093.0
2024-01-05 17:00:00,342.0,5090.0,15.0,187.0,1940.0,6432.0,3314.0,47388.0,631.0,87.0,183.0,4357.0
2024-01-05 18:00:00,343.0,5433.0,15.0,187.0,3085.0,6875.0,3744.0,47431.0,254.0,87.0,243.0,4169.0
2024-01-05 19:00:00,343.0,5504.0,15.0,187.0,3592.0,6990.0,4025.0,47405.0,0.0,90.0,337.0,4456.0
2024-01-05 20:00:00,343.0,5477.0,15.0,187.0,3684.0,7002.0,3843.0,47415.0,0.0,94.0,291.0,4606.0
2024-01-05 21:00:00,341.0,5456.0,15.0,187.0,1843.0,6788.0,3508.0,47476.0,0.0,94.0,305.0,4678.0
2024-01-05 22:00:00,338.0,5016.0,15.0,187.0,678.0,6496.0,3015.0,47505.0,0.0,93.0,361.0,4830.0
2024-01-05 23:00:00,344.0,5475.0,15.0,187.0,830.0,6350.0,2413.0,47425.0,0.0,93.0,342.0,4966.0
2024-01-06 00:00:00,344.0,5221.0,14.0,187.0,528.0,6266.0,2637.0,47435.0,0.0,91.0,298.0,5059.0
2024-01-06 01:00:00,343.0,3606.0,12.0,187.0,176.0,5975.0,2596.0,47440.0,0.0,91.0,315.0,4718.0
2024-01-06 02:00:00,343.0,2514.0,12.0,187.0,176.0,5859.0,2378.0,47054.0,0.0,92.0,364.0,4466.0
2024-01-06 03:00:00,343.0,2527.0,12.0,187.0,174.0,5825.0,1950.0,46537.0,0.0,92.0,360.0,4511.0
2024-01-06 04:00:00,343.0,2562.0,12.0,187.0,495.0,5808.0,2064.0,45770.0,0.0,93.0,423.0,4545.0
2024-01-06 05:00:00,343.0,2560.0,12.0,187.0,810.0,5811.0,2009.0,45936.0,0.0,93.0,409.0,4594.0
2024-01-06 06:00:00,343.0,2476.0,12.0,187.0,1029.0,5816.0,1816.0,46400.0,0.0,91.0,372.0,4645.0
2024-01-06 07:00:00,343.0,2443.0,12.0,187.0,768.0,5913.0,1889.0,47186.0,0.0,87.0,335.0,4912.0
2024-01-06 08:00:00,343.0,2651.0,12.0,187.0,438.0,5915.0,1938.0,47264.0,236.0,88.0,386.0,5055.0
2024-01-06 09:00:00,344.0,3390.0,12.0,187.0,121.0,6076.0,2444.0,47294.0,332.0,91.0,397.0,5012.0
2024-01-06 10:00:00,343.0,4448.0,12.0,187.0,349.0,6228.0,2731.0,47363.0,1119.0,90.0,423.0,4934.0
2024-01-06 11:00:00,342.0,4289.0,12.0,187.0,1034.0,6319.0,3305.0,47436.0,2777.0,91.0,441.0,4881.0
2024-01-06 12:00:00,342.0,4134.0,12.0,187.0,897.0,6342.0,3027.0,47473.0,4122.0,90.0,475.0,4798.0
2024-01-06 13:00:00,343.0,4093.0,12.0,187.0,977.0,6406.0,3210.0,47640.0,4567.0,90.0,384.0,5190.0
2024-01-06 14:00:00,341.0,3809.0,12.0,188.0,289.0,6142.0,2683.0,47970.0,4344.0,89.0,350.0,5755.0
2024-01-06 15:00:00,340.0,4359.0,12.0,188.0,423.0,5998.0,2720.0,47941.0,3756.0,87.0,306.0,6316.0
2024-01-06 16:00:00,340.0,4342.0,12.0,189.0,793.0,5975.0,2475.0,47808.0,2383.0,87.0,363.0,6484.0
2024-01-06 17:00:00,337.0,4295.0,12.0,189.0,148.0,5998.0,2529.0,47580.0,904.0,88.0,409.0,6396.0
2024-01-06 18:00:00,339.0,4403.0,11.0,188.0,1421.0,6371.0,2974.0,47621.0,259.0,90.0,438.0,6552.0
2024-01-06 19:00:00,341.0,4411.0,11.0,187.0,2386.0,6624.0,3671.0,47632.0,0.0,89.0,428.0,7014.0
2024-01-06 20:00:00,339.0,4434.0,11.0,187.0,2376.0,6685.0,3516.0,47661.0,0.0,88.0,398.0,7342.0
2024-01-06 21:00:00,341.0,4102.0,11.0,187.0,1843.0,6518.0,3238.0,47700.0,0.0,86.0,419.0,7226.0
2024-01-06 22:00:00,340.0,3272.0,11.0,187.0,836.0,6307.0,2724.0,48037.0,0.0,84.0,359.0,7043.0
2024-01-06 23:00:00,341.0,3030.0,11.0,187.0,692.0,6103.0,2829.0,48090.0,0.0,88.0,336.0,6765.0
2024-01-07 00:00:00,339.0,3174.0,12.0,187.0,544.0,6008.0,2731.0,48021.0,0.0,92.0,307.0,6554.0
2024-01-07 01:00:00,340.0,2715.0,14.0,187.0,58.0,5913.0,2486.0,47736.0,0.0,89.0,334.0,6369.0
2024-01-07 02:00:00,341.0,2444.0,15.0,187.0,691.0,5665.0,2059.0,47564.0,0.0,89.0,299.0,6393.0
2024-01-07 03:00:00,341.0,2467.0,15.0,187.0,1097.0,5658.0,1890.0,47619.0,0.0,90.0,359.0,6481.0
2024-01-07 04:00:00,341.0,2412.0,15.0,187.0,1924.0,5536.0,1730.0,47726.0,0.0,93.0,368.0,6509.0
2024-01-07 05:00:00,341.0,2566.0,15.0,187.0,2438.0,5518.0,1508.0,47457.0,0.0,94.0,339.0,6477.0
2024-01-07 06:00:00,341.0,2593.0,15.0,187.0,2396.0,5527.0,1722.0,47470.0,0.0,92.0,336.0,6533.0
2024-01-07 07:00:00,341.0,2582.0,15.0,187.0,1938.0,5634.0,1844.0,47437.0,0.0,92.0,363.0,6381.0
2024-01-07 08:00:00,341.0,2637.0,14.0,187.0,2043.0,5703.0,1966.0,47560.0,246.0,91.0,431.0,6480.0
2024-01-07 09:00:00,341.0,2704.0,15.0,187.0,1050.0,5923.0,2309.0,48019.0,344.0,92.0,433.0,6349.0
2024-01-07 10:00:00,341.0,2970.0,15.0,187.0,773.0,6090.0,2574.0,48142.0,1135.0,92.0,375.0,6386.0
2024-01-07 11:00:00,339.0,3039.0,15.0,187.0,255.0,6046.0,2596.0,48386.0,2675.0,94.0,385.0,6318.0
2024-01-07 12:00:00,331.0,2984.0,14.0,187.0,511.0,5865.0,2252.0,49048.0,3699.0,94.0,377.0,6458.0
2024-01-07 13:00:00,331.0,2872.0,15.0,188.0,1205.0,5744.0,2465.0,49105.0,4083.0,93.0,400.0,7001.0
2024-01-07 14:00:00,330.0,2794.0,15.0,190.0,226.0,5646.0,2024.0,49049.0,3789.0,93.0,384.0,7459.0
2024-01-07 15:00:00,330.0,2729.0,15.0,189.0,376.0,5643.0,1610.0,48854.0,3010.0,93.0,336.0,7691.0
2024-01-07 16:00:00,332.0,3391.0,14.0,191.0,459.0,5703.0,2390.0,48322.0,1872.0,90.0,403.0,7771.0
2024-01-07 17:00:00,339.0,3858.0,14.0,191.0,661.0,5908.0,2375.0,48335.0,722.0,90.0,494.0,8069.0
2024-01-07 18:00:00,341.0,4388.0,15.0,191.0,1006.0,6253.0,2814.0,48578.0,265.0,91.0,498.0,8505.0
2024-01-07 19:00:00,343.0,4419.0,15.0,190.0,1774.0,6389.0,3271.0,49074.0,0.0,87.0,509.0,9278.0
2024-01-07 20:00:00,343.0,4776.0,15.0,190.0,2254.0,6360.0,3317.0,49155.0,0.0,75.0,508.0,9968.0
2024-01-07 21:00:00,343.0,4861.0,15.0,190.0,1480.0,6381.0,2994.0,49207.0,0.0,73.0,519.0,10349.0
2024-01-07 22:00:00,343.0,4623.0,15.0,190.0,196.0,6213.0,2477.0,49177.0,0.0,74.0,536.0,10766.0
2024-01-07 23:00:00,343.0,4677.0,15.0,190.0,116.0,5958.0,2202.0,48880.0,0.0,74.0,527.0,10562.0
2024-01-08 00:00:00,343.0,4711.0,15.0,190.0,230.0,5838.0,1853.0,48702.0,0.0,78.0,532.0,10629.0
2024-01-08 01:00:00,342.0,4139.0,15.0,190.0,595.0,5708.0,1941.0,48930.0,0.0,85.0,549.0,10274.0
2024-01-08 02:00:00,338.0,3428.0,15.0,190.0,1008.0,5440.0,1788.0,48942.0,0.0,86.0,554.0,10158.0
2024-01-08 03:00:00,338.0,3521.0,15.0,190.0,1456.0,5366.0,1560.0,48931.0,0.0,87.0,566.0,10171.0
2024-01-08 04:00:00,336.0,3661.0,15.0,190.0,1633.0,5306.0,1380.0,48173.0,0.0,88.0,562.0,10127.0
2024-01-08 05:00:00,337.0,3736.0,15.0,190.0,1967.0,5403.0,1358.0,48219.0,0.0,90.0,561.0,10164.0
2024-01-08 06:00:00,341.0,3885.0,15.0,190.0,1051.0,5574.0,1468.0,48825.0,0.0,91.0,557.0,10542.0
2024-01-08 07:00:00,341.0,5604.0,15.0,190.0,208.0,5771.0,1865.0,49245.0,0.0,89.0,552.0,10712.0
2024-01-08 08:00:00,343.0,6989.0,15.0,190.0,454.0,6105.0,2860.0,49300.0,248.0,91.0,522.0,10799.0
2024-01-08 09:00:00,343.0,7405.0,15.0,189.0,2110.0,6671.0,3850.0,49368.0,368.0,88.0,519.0,10267.0
2024-01-08 10:00:00,343.0,7506.0,15.0,190.0,3474.0,6901.0,4654.0,49256.0,1072.0,90.0,495.0,9625.0
2024-01-08 11:00:00,342.0,7302.0,14.0,189.0,3451.0,6872.0,4548.0,49183.0,2263.0,83.0,495.0,9017.0
2024-01-08 12:00:00,342.0,6949.0,14.0,191.0,2423.0,6422.0,3234.0,49173.0,3294.0,76.0,488.0,8856.0
2024-01-08 13:00:00,343.0,7022.0,14.0,190.0,755.0,6102.0,3331.0,49175.0,3919.0,76.0,459.0,8937.0
2024-01-08 14:00:00,343.0,6873.0,14.0,190.0,646.0,6047.0,3588.0,49180.0,3857.0,68.0,404.0,8779.0
2024-01-08 15:00:00,343.0,7378.0,15.0,190.0,1206.0,6278.0,3654.0,49177.0,3268.0,71.0,385.0,8071.0
2024-01-08 16:00:00,344.0,7424.0,15.0,191.0,2876.0,6545.0,4254.0,49181.0,2089.0,74.0,432.0,7403.0
2024-01-08 17:00:00,344.0,7540.0,11.0,190.0,3127.0,6683.0,4392.0,49185.0,820.0,75.0,490.0,6631.0
2024-01-08 18:00:00,340.0,7556.0,11.0,190.0,3154.0,6942.0,4416.0,49188.0,272.0,74.0,520.0,6352.0
2024-01-08 19:00:00,337.0,7993.0,11.0,190.0,3689.0,7162.0,4611.0,49193.0,0.0,73.0,472.0,6402.0
2024-01-08 20:00:00,339.0,7967.0,14.0,190.0,3902.0,7179.0,4791.0,49213.0,0.0,72.0,369.0,6291.0
2024-01-08 21:00:00,343.0,7882.0,14.0,190.0,2321.0,6958.0,4701.0,49227.0,0.0,68.0,353.0,6104.0
2024-01-08 22:00:00,343.0,7226.0,14.0,190.0,806.0,6685.0,3767.0,49234.0,0.0,70.0,297.0,6083.0
2024-01-08 23:00:00,343.0,7444.0,14.0,190.0,1363.0,6578.0,3736.0,49263.0,0.0,71.0,246.0,5559.0
2024-01-09 00:00:00,342.0,7567.0,14.0,190.0,722.0,6279.0,3293.0,49279.0,0.0,69.0,244.0,4842.0
2024-01-09 01:00:00,342.0,7484.0,14.0,190.0,227.0,6024.0,3178.0,49334.0,0.0,73.0,233.0,4284.0
2024-01-09 02:00:00,344.0,7522.0,14.0,190.0,463.0,5788.0,3047.0,49326.0,0.0,61.0,234.0,4091.0
2024-01-09 03:00:00,344.0,7598.0,14.0,190.0,906.0,5862.0,2841.0,49329.0,0.0,65.0,302.0,4201.0
2024-01-09 04:00:00,344.0,7427.0,14.0,190.0,1420.0,5831.0,2495.0,49507.0,0.0,74.0,269.0,4408.0
2024-01-09 05:00:00,342.0,7288.0,127.0,190.0,1717.0,5774.0,2493.0,49603.0,0.0,76.0,232.0,4554.0
2024-01-09 06:00:00,341.0,7194.0,197.0,191.0,1602.0,5943.0,3132.0,49767.0,0.0,76.0,227.0,4439.0
2024-01-09 07:00:00,341.0,7630.0,262.0,190.0,364.0,6350.0,3959.0,49858.0,0.0,75.0,210.0,4148.0
2024-01-09 08:00:00,340.0,7575.0,345.0,190.0,2417.0,6889.0,4769.0,49904.0,250.0,75.0,202.0,4169.0
2024-01-09 09:00:00,340.0,7833.0,348.0,189.0,3966.0,6966.0,4916.0,49941.0,381.0,73.0,174.0,4182.0
2024-01-09 10:00:00,343.0,7850.0,349.0,189.0,3494.0,6991.0,4722.0,49921.0,1323.0,73.0,165.0,4065.0
2024-01-09 11:00:00,341.0,7800.0,349.0,190.0,1857.0,6725.0,4382.0,49926.0,3243.0,76.0,175.0,3894.0
2024-01-09 12:00:00,341.0,7689.0,349.0,190.0,1571.0,6413.0,3424.0,49917.0,4768.0,76.0,167.0,4079.0
2024-01-09 13:00:00,343.0,7675.0,465.0,190.0,1406.0,6172.0,3345.0,49839.0,5404.0,76.0,175.0,4026.0
2024-01-09 14:00:00,342.0,7712.0,563.0,190.0,547.0,6032.0,3604.0,49395.0,5297.0,77.0,201.0,3925.0
2024-01-09 15:00:00,343.0,7736.0,563.0,190.0,516.0,6191.0,3656.0,49676.0,4556.0,79.0,225.0,3857.0
