timestamp,Biomass,B25,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2024-01-01 01:00:00,74.0,,652.0,0.0,266.0,46.0,3951.0,564.0,0.0,250.0,2092.0,2140.0
2024-01-01 02:00:00,73.0,,556.0,0.0,405.0,47.0,3948.0,600.0,0.0,250.0,2100.0,2139.0
2024-01-01 03:00:00,75.0,,571.0,0.0,263.0,47.0,3949.0,595.0,0.0,249.0,2095.0,2102.0
2024-01-01 04:00:00,74.0,,601.0,0.0,679.0,47.0,3952.0,581.0,0.0,246.0,2096.0,2112.0
2024-01-01 05:00:00,73.0,,622.0,0.0,749.0,47.0,3953.0,566.0,0.0,245.0,2098.0,2077.0
2024-01-01 06:00:00,71.0,,671.0,0.0,179.0,47.0,3952.0,585.0,0.0,247.0,2098.0,2082.0
2024-01-01 07:00:00,74.0,,689.0,0.0,22.0,47.0,3953.0,623.0,0.0,243.0,2100.0,2073.0
2024-01-01 08:00:00,73.0,,682.0,0.0,8.0,47.0,3954.0,660.0,0.0,250.0,2079.0,2001.0
2024-01-01 09:00:00,75.0,,621.0,0.0,12.0,47.0,3955.0,687.0,95.0,246.0,2096.0,1943.0
2024-01-01 10:00:00,74.0,,584.0,0.0,14.0,47.0,3955.0,709.0,560.0,243.0,2095.0,1818.0
2024-01-01 11:00:00,75.0,,611.0,0.0,596.0,47.0,3954.0,730.0,1113.0,245.0,2069.0,1749.0
2024-01-01 12:00:00,75.0,,610.0,0.0,835.0,47.0,3954.0,745.0,1109.0,244.0,2094.0,1753.0
2024-01-01 13:00:00,73.0,,619.0,0.0,352.0,47.0,3954.0,743.0,895.0,245.0,2094.0,1716.0
2024-01-01 14:00:00,75.0,,624.0,0.0,343.0,47.0,3954.0,742.0,667.0,242.0,2052.0,1611.0
2024-01-01 15:00:00,73.0,,634.0,0.0,50.0,47.0,3950.0,756.0,271.0,240.0,1689.0,1496.0
2024-01-01 16:00:00,74.0,,613.0,0.0,0.0,47.0,3952.0,717.0,17.0,243.0,1237.0,1381.0
2024-01-01 17:00:00,71.0,,777.0,0.0,813.0,47.0,3955.0,679.0,0.0,248.0,1297.0,1165.0
2024-01-01 18:00:00,69.0,,622.0,0.0,750.0,47.0,3955.0,556.0,0.0,255.0,1909.0,1140.0
2024-01-01 19:00:00,74.0,,652.0,0.0,849.0,47.0,3956.0,534.0,0.0,255.0,1739.0,1085.0
2024-01-01 20:00:00,75.0,,1015.0,45.0,895.0,47.0,3956.0,532.0,0.0,254.0,1372.0,1235.0
2024-01-01 21:00:00,74.0,,710.0,0.0,708.0,47.0,3955.0,530.0,0.0,258.0,1992.0,1444.0
2024-01-01 22:00:00,72.0,,625.0,0.0,27.0,48.0,3955.0,529.0,0.0,259.0,2004.0,1702.0
2024-01-01 23:00:00,69.0,,617.0,0.0,37.0,48.0,3955.0,572.0,0.0,257.0,2040.0,1899.0
2024-01-02 00:00:00,70.0,,616.0,0.0,411.0,48.0,3952.0,582.0,0.0,259.0,2037.0,1949.0
2024-01-02 01:00:00,73.0,,620.0,0.0,854.0,48.0,3952.0,583.0,0.0,255.0,1927.0,1979.0
2024-01-02 02:00:00,72.0,,619.0,0.0,986.0,48.0,3953.0,608.0,0.0,261.0,1894.0,1899.0
2024-01-02 03:00:00,70.0,,600.0,0.0,804.0,49.0,3951.0,624.0,0.0,264.0,1964.0,2054.0
2024-01-02 04:00:00,70.0,,557.0,0.0,787.0,48.0,3949.0,648.0,0.0,266.0,1972.0,2145.0
2024-01-02 05:00:00,70.0,,553.0,0.0,838.0,48.0,3951.0,663.0,0.0,259.0,2076.0,2109.0
2024-01-02 06:00:00,67.0,,575.0,0.0,699.0,48.0,3950.0,700.0,0.0,257.0,2025.0,2011.0
2024-01-02 07:00:00,67.0,,605.0,0.0,151.0,48.0,3947.0,723.0,0.0,254.0,2055.0,1969.0
2024-01-02 08:00:00,69.0,,660.0,0.0,143.0,47.0,3946.0,738.0,0.0,262.0,2050.0,1750.0
2024-01-02 09:00:00,71.0,,647.0,0.0,255.0,47.0,3949.0,808.0,21.0,258.0,2003.0,1617.0
2024-01-02 10:00:00,66.0,,639.0,0.0,0.0,46.0,3945.0,793.0,109.0,252.0,1599.0,1787.0
2024-01-02 11:00:00,64.0,,666.0,0.0,102.0,46.0,3945.0,755.0,109.0,257.0,1702.0,1823.0
2024-01-02 12:00:00,63.0,,685.0,0.0,0.0,45.0,3946.0,768.0,100.0,250.0,1982.0,1936.0
2024-01-02 13:00:00,65.0,,682.0,0.0,0.0,45.0,3946.0,822.0,185.0,247.0,2069.0,2137.0
2024-01-02 14:00:00,67.0,,677.0,0.0,99.0,42.0,3945.0,846.0,149.0,258.0,2079.0,2134.0
2024-01-02 15:00:00,72.0,,708.0,0.0,0.0,42.0,3946.0,795.0,37.0,251.0,2094.0,2227.0
2024-01-02 16:00:00,75.0,,713.0,0.0,0.0,40.0,3946.0,788.0,4.0,254.0,2039.0,2249.0
2024-01-02 17:00:00,76.0,,810.0,0.0,954.0,37.0,3946.0,865.0,0.0,250.0,1350.0,2314.0
2024-01-02 18:00:00,78.0,,739.0,0.0,884.0,36.0,3947.0,853.0,0.0,243.0,1188.0,2243.0
2024-01-02 19:00:00,73.0,,723.0,0.0,824.0,33.0,3945.0,734.0,0.0,239.0,1207.0,2244.0
2024-01-02 20:00:00,74.0,,777.0,0.0,431.0,31.0,3944.0,684.0,0.0,241.0,1367.0,2225.0
2024-01-02 21:00:00,75.0,,809.0,0.0,207.0,30.0,3944.0,689.0,0.0,238.0,1479.0,2224.0
2024-01-02 22:00:00,73.0,,738.0,0.0,220.0,29.0,3943.0,636.0,0.0,237.0,1509.0,2215.0
2024-01-02 23:00:00,72.0,,738.0,0.0,151.0,28.0,3943.0,642.0,0.0,226.0,1667.0,2162.0
2024-01-03 00:00:00,70.0,,690.0,0.0,801.0,27.0,3938.0,561.0,0.0,234.0,2012.0,2082.0
2024-01-03 01:00:00,73.0,,701.0,0.0,804.0,25.0,3936.0,574.0,0.0,240.0,2057.0,2104.0
2024-01-03 02:00:00,72.0,,697.0,0.0,790.0,21.0,3935.0,590.0,0.0,245.0,2064.0,2095.0
2024-01-03 03:00:00,74.0,,682.0,0.0,741.0,20.0,3933.0,605.0,0.0,243.0,2050.0,2072.0
2024-01-03 04:00:00,72.0,,645.0,0.0,735.0,19.0,3929.0,604.0,0.0,244.0,2038.0,2078.0
2024-01-03 05:00:00,73.0,,661.0,0.0,729.0,18.0,3924.0,608.0,0.0,242.0,2026.0,1999.0
2024-01-03 06:00:00,73.0,,674.0,0.0,722.0,18.0,3932.0,637.0,0.0,239.0,2063.0,1964.0
2024-01-03 07:00:00,74.0,,696.0,0.0,60.0,17.0,3928.0,679.0,0.0,237.0,2046.0,2144.0
2024-01-03 08:00:00,73.0,,748.0,0.0,8.0,16.0,3929.0,727.0,0.0,239.0,2066.0,2131.0
2024-01-03 09:00:00,74.0,,751.0,0.0,9.0,16.0,3929.0,796.0,137.0,233.0,2067.0,2143.0
2024-01-03 10:00:00,73.0,,715.0,0.0,2.0,16.0,3930.0,807.0,466.0,232.0,2039.0,2046.0
2024-01-03 11:00:00,73.0,,718.0,0.0,0.0,16.0,3934.0,780.0,610.0,238.0,2013.0,2073.0
2024-01-03 12:00:00,70.0,,719.0,0.0,0.0,17.0,3930.0,799.0,649.0,238.0,2051.0,2028.0
2024-01-03 13:00:00,71.0,,695.0,0.0,65.0,16.0,3931.0,820.0,572.0,237.0,1984.0,2072.0
2024-01-03 14:00:00,63.0,,695.0,0.0,0.0,16.0,3929.0,802.0,406.0,235.0,2027.0,1996.0
2024-01-03 15:00:00,65.0,,725.0,0.0,0.0,15.0,3926.0,789.0,245.0,234.0,2006.0,1932.0
2024-01-03 16:00:00,67.0,,781.0,0.0,0.0,15.0,3924.0,775.0,31.0,229.0,2042.0,1852.0
2024-01-03 17:00:00,68.0,,827.0,0.0,832.0,15.0,3926.0,860.0,0.0,234.0,1881.0,1878.0
2024-01-03 18:00:00,69.0,,786.0,0.0,887.0,15.0,3929.0,867.0,0.0,239.0,1993.0,2000.0
2024-01-03 19:00:00,70.0,,801.0,0.0,846.0,15.0,3927.0,728.0,0.0,231.0,2041.0,1989.0
2024-01-03 20:00:00,66.0,,813.0,0.0,535.0,15.0,3927.0,671.0,0.0,241.0,2061.0,2041.0
2024-01-03 21:00:00,65.0,,776.0,0.0,2.0,15.0,3928.0,701.0,0.0,242.0,2026.0,2015.0
2024-01-03 22:00:00,65.0,,798.0,0.0,12.0,15.0,3930.0,701.0,0.0,240.0,2030.0,1924.0
2024-01-03 23:00:00,66.0,,766.0,0.0,3.0,14.0,3933.0,705.0,0.0,243.0,1773.0,1823.0
2024-01-04 00:00:00,68.0,,712.0,0.0,572.0,14.0,3932.0,553.0,0.0,240.0,1465.0,1669.0
2024-01-04 01:00:00,66.0,,721.0,0.0,941.0,13.0,3932.0,564.0,0.0,240.0,1611.0,1470.0
2024-01-04 02:00:00,67.0,,723.0,0.0,782.0,13.0,3931.0,575.0,0.0,241.0,1586.0,1264.0
2024-01-04 03:00:00,67.0,,744.0,0.0,930.0,13.0,3932.0,614.0,0.0,240.0,1862.0,1186.0
2024-01-04 04:00:00,67.0,,776.0,0.0,922.0,12.0,3931.0,599.0,0.0,244.0,1755.0,1227.0
2024-01-04 05:00:00,66.0,,856.0,0.0,909.0,12.0,3931.0,621.0,0.0,244.0,1674.0,1193.0
2024-01-04 06:00:00,67.0,,1038.0,0.0,193.0,12.0,3932.0,678.0,0.0,246.0,1650.0,1257.0
2024-01-04 07:00:00,67.0,,987.0,0.0,132.0,12.0,3934.0,722.0,0.0,247.0,1910.0,1300.0
2024-01-04 08:00:00,67.0,,1103.0,0.0,111.0,13.0,3937.0,764.0,0.0,249.0,1871.0,1366.0
2024-01-04 09:00:00,68.0,,1389.0,0.0,148.0,15.0,3940.0,810.0,177.0,248.0,1572.0,1314.0
2024-01-04 10:00:00,70.0,,1584.0,0.0,29.0,15.0,3934.0,830.0,703.0,245.0,1465.0,1360.0
2024-01-04 11:00:00,70.0,,1539.0,0.0,76.0,15.0,3932.0,798.0,1335.0,258.0,1086.0,1228.0
2024-01-04 12:00:00,66.0,,1631.0,0.0,35.0,15.0,3932.0,849.0,1748.0,259.0,781.0,1145.0
2024-01-04 13:00:00,67.0,,1649.0,0.0,41.0,16.0,3937.0,853.0,1748.0,260.0,480.0,886.0
2024-01-04 14:00:00,66.0,,1977.0,0.0,41.0,16.0,3936.0,801.0,1301.0,262.0,337.0,656.0
2024-01-04 15:00:00,64.0,,2506.0,0.0,21.0,16.0,3936.0,794.0,583.0,257.0,235.0,586.0
2024-01-04 16:00:00,66.0,,2818.0,0.0,850.0,16.0,3938.0,805.0,38.0,261.0,160.0,580.0
2024-01-04 17:00:00,68.0,,2816.0,0.0,1017.0,15.0,3936.0,884.0,0.0,249.0,354.0,664.0
2024-01-04 18:00:00,68.0,,2845.0,0.0,979.0,15.0,3934.0,815.0,0.0,251.0,464.0,726.0
2024-01-04 19:00:00,71.0,,2806.0,0.0,816.0,15.0,3937.0,719.0,0.0,260.0,638.0,850.0
2024-01-04 20:00:00,71.0,,1816.0,0.0,148.0,15.0,3937.0,672.0,0.0,256.0,1110.0,1009.0
2024-01-04 21:00:00,73.0,,1505.0,0.0,0.0,15.0,3935.0,690.0,0.0,258.0,1568.0,1251.0
2024-01-04 22:00:00,72.0,,1470.0,0.0,0.0,15.0,3932.0,712.0,0.0,258.0,1873.0,1441.0
2024-01-04 23:00:00,72.0,,1459.0,0.0,1.0,15.0,3927.0,758.0,0.0,251.0,1877.0,1561.0
2024-01-05 00:00:00,70.0,,1237.0,0.0,9.0,15.0,3927.0,636.0,0.0,260.0,1913.0,1648.0
2024-01-05 01:00:00,71.0,,1044.0,0.0,9.0,16.0,3927.0,600.0,0.0,254.0,1968.0,1706.0
2024-01-05 02:00:00,71.0,,1049.0,0.0,417.0,16.0,3927.0,601.0,0.0,257.0,1931.0,1759.0
2024-01-05 03:00:00,72.0,,1046.0,0.0,908.0,16.0,3934.0,644.0,0.0,256.0,2013.0,1876.0
2024-01-05 04:00:00,72.0,,1094.0,0.0,901.0,16.0,3937.0,613.0,0.0,253.0,2056.0,2010.0
2024-01-05 05:00:00,66.0,,1068.0,0.0,190.0,16.0,3938.0,649.0,0.0,254.0,2045.0,2082.0
2024-01-05 06:00:00,71.0,,1152.0,0.0,101.0,16.0,3937.0,737.0,0.0,251.0,1723.0,2157.0
2024-01-05 07:00:00,65.0,,1201.0,0.0,213.0,16.0,3939.0,746.0,0.0,255.0,1860.0,2259.0
2024-01-05 08:00:00,73.0,,1284.0,0.0,93.0,15.0,3939.0,773.0,0.0,245.0,1376.0,2273.0
2024-01-05 09:00:00,73.0,,1219.0,0.0,0.0,16.0,3943.0,816.0,108.0,243.0,1436.0,2234.0
2024-01-05 10:00:00,74.0,,1154.0,0.0,31.0,15.0,3942.0,816.0,293.0,234.0,1260.0,2192.0
2024-01-05 11:00:00,74.0,,1183.0,0.0,22.0,15.0,3942.0,795.0,378.0,249.0,1262.0,2189.0
2024-01-05 12:00:00,73.0,,1224.0,0.0,0.0,15.0,3942.0,849.0,379.0,245.0,1340.0,2192.0
2024-01-05 13:00:00,73.0,,1160.0,0.0,0.0,15.0,3941.0,793.0,336.0,246.0,1314.0,2118.0
2024-01-05 14:00:00,72.0,,1103.0,0.0,81.0,16.0,3941.0,761.0,238.0,242.0,1772.0,1944.0
2024-01-05 15:00:00,74.0,,1162.0,0.0,47.0,16.0,3941.0,802.0,109.0,236.0,1868.0,1792.0
2024-01-05 16:00:00,74.0,,1183.0,0.0,1.0,16.0,3942.0,846.0,11.0,244.0,1855.0,1547.0
2024-01-05 17:00:00,74.0,,1180.0,0.0,615.0,16.0,3941.0,896.0,0.0,241.0,1956.0,1293.0
2024-01-05 18:00:00,78.0,,1182.0,0.0,745.0,16.0,3938.0,820.0,0.0,243.0,1966.0,1226.0
2024-01-05 19:00:00,77.0,,1158.0,0.0,132.0,16.0,3942.0,789.0,0.0,248.0,1978.0,1089.0
2024-01-05 20:00:00,76.0,,1162.0,0.0,99.0,16.0,3944.0,732.0,0.0,245.0,1782.0,1050.0
2024-01-05 21:00:00,79.0,,1170.0,0.0,7.0,16.0,3945.0,756.0,0.0,244.0,1719.0,950.0
2024-01-05 22:00:00,73.0,,1133.0,0.0,13.0,16.0,3946.0,761.0,0.0,242.0,1684.0,875.0
2024-01-05 23:00:00,71.0,,1092.0,0.0,44.0,16.0,3948.0,758.0,0.0,243.0,1669.0,872.0
2024-01-06 00:00:00,74.0,,988.0,0.0,22.0,16.0,3947.0,624.0,0.0,247.0,1477.0,771.0
2024-01-06 01:00:00,75.0,,1086.0,0.0,152.0,17.0,3946.0,610.0,0.0,242.0,1380.0,640.0
2024-01-06 02:00:00,74.0,,1085.0,0.0,5.0,17.0,3945.0,605.0,0.0,231.0,1425.0,574.0
2024-01-06 03:00:00,74.0,,1093.0,0.0,2.0,17.0,3946.0,603.0,0.0,244.0,1339.0,521.0
2024-01-06 04:00:00,75.0,,1088.0,0.0,683.0,17.0,3946.0,602.0,0.0,253.0,1307.0,480.0
2024-01-06 05:00:00,77.0,,1071.0,0.0,188.0,17.0,3946.0,626.0,0.0,257.0,1214.0,463.0
2024-01-06 06:00:00,76.0,,1112.0,0.0,20.0,17.0,3945.0,665.0,0.0,255.0,1363.0,396.0
2024-01-06 07:00:00,75.0,,1177.0,0.0,12.0,17.0,3945.0,701.0,0.0,256.0,1431.0,374.0
2024-01-06 08:00:00,74.0,,1506.0,0.0,12.0,17.0,3947.0,797.0,0.0,254.0,1252.0,368.0
2024-01-06 09:00:00,75.0,,1671.0,0.0,177.0,17.0,3948.0,833.0,22.0,256.0,1068.0,363.0
2024-01-06 10:00:00,73.0,,1705.0,0.0,2.0,17.0,3950.0,792.0,133.0,245.0,885.0,327.0
2024-01-06 11:00:00,76.0,,1666.0,0.0,221.0,17.0,3949.0,799.0,241.0,250.0,830.0,328.0
2024-01-06 12:00:00,75.0,,1646.0,0.0,5.0,18.0,3951.0,794.0,273.0,254.0,891.0,379.0
2024-01-06 13:00:00,66.0,,1625.0,0.0,4.0,19.0,3951.0,806.0,270.0,256.0,1110.0,456.0
2024-01-06 14:00:00,72.0,,1584.0,0.0,6.0,19.0,3949.0,860.0,235.0,252.0,1304.0,552.0
2024-01-06 15:00:00,72.0,,1635.0,0.0,1.0,19.0,3950.0,852.0,120.0,254.0,1458.0,545.0
2024-01-06 16:00:00,72.0,,1655.0,0.0,1.0,19.0,3950.0,812.0,15.0,253.0,1583.0,584.0
2024-01-06 17:00:00,72.0,,1640.0,0.0,0.0,20.0,3950.0,838.0,0.0,253.0,1449.0,578.0
2024-01-06 18:00:00,75.0,,1653.0,0.0,272.0,20.0,3949.0,858.0,0.0,258.0,1442.0,524.0
2024-01-06 19:00:00,73.0,,1678.0,0.0,223.0,21.0,3948.0,855.0,0.0,257.0,1388.0,487.0
2024-01-06 20:00:00,74.0,,1652.0,0.0,255.0,20.0,3949.0,792.0,0.0,260.0,1278.0,445.0
2024-01-06 21:00:00,75.0,,1786.0,0.0,4.0,21.0,3951.0,675.0,0.0,258.0,1160.0,420.0
2024-01-06 22:00:00,75.0,,1394.0,0.0,78.0,21.0,3953.0,663.0,0.0,258.0,1063.0,410.0
2024-01-06 23:00:00,74.0,,958.0,0.0,45.0,20.0,3953.0,645.0,0.0,251.0,1216.0,382.0
2024-01-07 00:00:00,73.0,,846.0,0.0,68.0,20.0,3953.0,575.0,0.0,245.0,1107.0,421.0
2024-01-07 01:00:00,77.0,,825.0,0.0,23.0,20.0,3952.0,567.0,0.0,233.0,1054.0,416.0
2024-01-07 02:00:00,74.0,,826.0,0.0,387.0,20.0,3951.0,601.0,0.0,240.0,1611.0,473.0
2024-01-07 03:00:00,75.0,,832.0,0.0,649.0,20.0,3948.0,609.0,0.0,234.0,1896.0,488.0
2024-01-07 04:00:00,76.0,,838.0,0.0,760.0,20.0,3949.0,593.0,0.0,241.0,1964.0,447.0
2024-01-07 05:00:00,73.0,,841.0,0.0,740.0,20.0,3950.0,586.0,0.0,237.0,2068.0,422.0
2024-01-07 06:00:00,75.0,,833.0,0.0,344.0,20.0,3950.0,606.0,0.0,241.0,2055.0,427.0
2024-01-07 07:00:00,74.0,,836.0,0.0,29.0,20.0,3949.0,643.0,0.0,232.0,2063.0,432.0
2024-01-07 08:00:00,74.0,,834.0,0.0,10.0,20.0,3947.0,677.0,0.0,229.0,2007.0,440.0
2024-01-07 09:00:00,72.0,,835.0,0.0,4.0,21.0,3948.0,699.0,11.0,232.0,1792.0,517.0
2024-01-07 10:00:00,73.0,,832.0,0.0,8.0,21.0,3951.0,715.0,73.0,237.0,1643.0,659.0
2024-01-07 11:00:00,73.0,,842.0,0.0,10.0,21.0,3951.0,730.0,141.0,245.0,1611.0,726.0
2024-01-07 12:00:00,73.0,,879.0,0.0,5.0,21.0,3952.0,749.0,200.0,246.0,1609.0,786.0
2024-01-07 13:00:00,74.0,,895.0,0.0,229.0,21.0,3955.0,763.0,221.0,244.0,1535.0,772.0
2024-01-07 14:00:00,74.0,,892.0,0.0,466.0,21.0,3954.0,753.0,180.0,241.0,1552.0,902.0
2024-01-07 15:00:00,74.0,,876.0,0.0,8.0,21.0,3952.0,764.0,91.0,244.0,1665.0,1037.0
2024-01-07 16:00:00,74.0,,783.0,0.0,110.0,22.0,3952.0,765.0,14.0,244.0,1842.0,1186.0
2024-01-07 17:00:00,73.0,,849.0,0.0,11.0,23.0,3952.0,755.0,0.0,244.0,1911.0,1294.0
2024-01-07 18:00:00,71.0,,873.0,0.0,530.0,24.0,3953.0,599.0,0.0,248.0,1937.0,1331.0
2024-01-07 19:00:00,73.0,,1197.0,0.0,165.0,24.0,3953.0,569.0,0.0,249.0,1996.0,1278.0
2024-01-07 20:00:00,75.0,,1195.0,0.0,72.0,24.0,3954.0,648.0,0.0,248.0,1959.0,1256.0
2024-01-07 21:00:00,72.0,,1146.0,0.0,1.0,24.0,3955.0,608.0,0.0,251.0,1965.0,1225.0
2024-01-07 22:00:00,72.0,,1214.0,0.0,43.0,24.0,3955.0,574.0,0.0,251.0,1917.0,1123.0
2024-01-07 23:00:00,70.0,,1171.0,0.0,121.0,24.0,3957.0,644.0,0.0,246.0,1888.0,1014.0
2024-01-08 00:00:00,72.0,,1092.0,0.0,656.0,25.0,3957.0,560.0,0.0,246.0,1990.0,1064.0
2024-01-08 01:00:00,72.0,,1068.0,0.0,943.0,26.0,3956.0,578.0,0.0,241.0,2011.0,1195.0
2024-01-08 02:00:00,73.0,,1072.0,0.0,936.0,26.0,3956.0,588.0,0.0,245.0,2012.0,1290.0
2024-01-08 03:00:00,72.0,,1028.0,0.0,927.0,26.0,3955.0,579.0,0.0,246.0,2034.0,1248.0
2024-01-08 04:00:00,73.0,,1237.0,0.0,933.0,26.0,3954.0,601.0,0.0,250.0,2032.0,1217.0
2024-01-08 05:00:00,72.0,,1579.0,0.0,664.0,26.0,3954.0,623.0,0.0,245.0,2028.0,1159.0
2024-01-08 06:00:00,72.0,,2174.0,0.0,61.0,26.0,3953.0,644.0,0.0,245.0,2038.0,1021.0
2024-01-08 07:00:00,63.0,,3082.0,0.0,360.0,27.0,3951.0,713.0,0.0,246.0,1819.0,868.0
2024-01-08 08:00:00,64.0,,3227.0,0.0,218.0,28.0,3950.0,787.0,0.0,244.0,1638.0,878.0
2024-01-08 09:00:00,64.0,,3221.0,0.0,126.0,31.0,3950.0,804.0,74.0,233.0,1827.0,913.0
2024-01-08 10:00:00,63.0,,3187.0,0.0,301.0,32.0,3949.0,788.0,327.0,233.0,1889.0,910.0
2024-01-08 11:00:00,48.0,,3196.0,0.0,321.0,34.0,3948.0,779.0,624.0,234.0,1869.0,984.0
2024-01-08 12:00:00,39.0,,3161.0,0.0,0.0,36.0,3949.0,842.0,761.0,244.0,2062.0,1108.0
2024-01-08 13:00:00,40.0,,3214.0,0.0,1.0,37.0,3951.0,775.0,679.0,234.0,2029.0,1150.0
2024-01-08 14:00:00,41.0,,3094.0,0.0,82.0,37.0,3949.0,773.0,656.0,226.0,1972.0,1206.0
2024-01-08 15:00:00,43.0,,3121.0,0.0,6.0,37.0,3948.0,781.0,415.0,240.0,1986.0,1231.0
2024-01-08 16:00:00,44.0,,3298.0,0.0,49.0,37.0,3947.0,791.0,66.0,241.0,1912.0,1254.0
2024-01-08 17:00:00,47.0,,3410.0,0.0,4.0,37.0,3946.0,753.0,0.0,246.0,2040.0,1356.0
2024-01-08 18:00:00,46.0,,3623.0,0.0,180.0,37.0,3946.0,713.0,0.0,248.0,2068.0,1399.0
2024-01-08 19:00:00,58.0,,3475.0,0.0,186.0,37.0,3947.0,702.0,0.0,246.0,2073.0,1419.0
2024-01-08 20:00:00,46.0,,3606.0,0.0,94.0,37.0,3948.0,685.0,0.0,248.0,2084.0,1424.0
2024-01-08 21:00:00,55.0,,3533.0,0.0,97.0,38.0,3951.0,659.0,0.0,244.0,2080.0,1284.0
2024-01-08 22:00:00,60.0,,3294.0,0.0,6.0,40.0,3953.0,583.0,0.0,239.0,2070.0,1129.0
2024-01-08 23:00:00,62.0,,2866.0,0.0,241.0,40.0,3952.0,595.0,0.0,250.0,2051.0,1104.0
2024-01-09 00:00:00,61.0,,1920.0,0.0,1.0,39.0,3954.0,661.0,0.0,246.0,2035.0,1148.0
2024-01-09 01:00:00,51.0,,1584.0,0.0,433.0,39.0,3954.0,642.0,0.0,246.0,2042.0,1171.0
2024-01-09 02:00:00,49.0,,1596.0,0.0,660.0,39.0,3955.0,640.0,0.0,252.0,2059.0,1216.0
2024-01-09 03:00:00,58.0,,1743.0,0.0,917.0,38.0,3957.0,646.0,0.0,252.0,2043.0,1177.0
2024-01-09 04:00:00,61.0,,1932.0,0.0,722.0,38.0,3956.0,672.0,0.0,253.0,1913.0,1066.0
2024-01-09 05:00:00,64.0,,2374.0,0.0,84.0,39.0,3955.0,663.0,0.0,253.0,1832.0,1059.0
2024-01-09 06:00:00,67.0,,3061.0,0.0,114.0,39.0,3952.0,716.0,0.0,252.0,1778.0,1104.0
2024-01-09 07:00:00,63.0,,4014.0,0.0,2.0,39.0,3949.0,804.0,0.0,248.0,1590.0,999.0
2024-01-09 08:00:00,60.0,,4295.0,0.0,284.0,40.0,3949.0,862.0,3.0,240.0,1527.0,967.0
2024-01-09 09:00:00,61.0,,4284.0,0.0,247.0,41.0,3948.0,873.0,692.0,242.0,1572.0,1016.0
2024-01-09 10:00:00,59.0,,4155.0,0.0,1.0,41.0,3948.0,860.0,1989.0,235.0,1747.0,1046.0
2024-01-09 11:00:00,59.0,,4125.0,0.0,13.0,41.0,3947.0,860.0,3010.0,229.0,1598.0,1009.0
2024-01-09 12:00:00,58.0,,3966.0,0.0,11.0,41.0,3947.0,877.0,3542.0,233.0,1533.0,985.0
2024-01-09 13:00:00,59.0,,4008.0,0.0,4.0,42.0,3947.0,831.0,3446.0,230.0,1395.0,1001.0
2024-01-09 14:00:00,59.0,,4072.0,0.0,2.0,42.0,3947.0,835.0,2740.0,233.0,1558.0,1054.0
2024-01-09 15:00:00,61.0,,3918.0,0.0,91.0,43.0,3943.0,854.0,1524.0,229.0,1845.0,1093.0
2024-01-09 16:00:00,62.0,,4097.0,0.0,3.0,43.0,3943.0,847.0,297.0,233.0,1982.0,1259.0
2024-01-09 17:00:00,63.0,,4184.0,0.0,826.0,43.0,3944.0,790.0,0.0,232.0,2068.0,1398.0
2024-01-09 18:00:00,60.0,,4256.0,0.0,674.0,43.0,3944.0,794.0,0.0,232.0,2079.0,1415.0
2024-01-09 19:00:00,58.0,,4340.0,0.0,752.0,42.0,3945.0,808.0,0.0,231.0,1623.0,1279.0
2024-01-09 20:00:00,59.0,,4283.0,0.0,174.0,42.0,3946.0,780.0,0.0,238.0,1863.0,1175.0
2024-01-09 21:00:00,61.0,,3851.0,0.0,0.0,42.0,3952.0,764.0,0.0,236.0,1848.0,1064.0
2024-01-09 22:00:00,63.0,,3323.0,0.0,0.0,42.0,3952.0,722.0,0.0,236.0,1742.0,967.0
2024-01-09 23:00:00,61.0,,3048.0,0.0,119.0,43.0,3952.0,735.0,0.0,237.0,1500.0,850.0
2024-01-10 00:00:00,62.0,,2864.0,0.0,185.0,44.0,3953.0,795.0,0.0,238.0,1256.0,769.0
2024-01-10 01:00:00,62.0,,2767.0,0.0,507.0,44.0,3955.0,779.0,0.0,236.0,1072.0,722.0
2024-01-10 02:00:00,62.0,,2807.0,0.0,929.0,44.0,3955.0,751.0,0.0,239.0,1012.0,694.0
2024-01-10 03:00:00,60.0,,2760.0,0.0,765.0,43.0,3955.0,725.0,0.0,234.0,922.0,635.0
2024-01-10 04:00:00,63.0,,2877.0,0.0,903.0,43.0,3955.0,771.0,0.0,238.0,990.0,592.0
2024-01-10 05:00:00,63.0,,3241.0,0.0,325.0,43.0,3955.0,769.0,0.0,230.0,870.0,570.0
2024-01-10 06:00:00,64.0,,3840.0,0.0,34.0,43.0,3950.0,812.0,0.0,232.0,861.0,571.0
2024-01-10 07:00:00,66.0,,4388.0,0.0,337.0,43.0,3948.0,904.0,0.0,210.0,852.0,590.0
2024-01-10 08:00:00,66.0,,4709.0,0.0,943.0,42.0,3947.0,953.0,1.0,200.0,887.0,537.0
2024-01-10 09:00:00,67.0,,4685.0,0.0,374.0,42.0,3951.0,942.0,557.0,209.0,936.0,469.0
2024-01-10 10:00:00,66.0,,4344.0,0.0,25.0,42.0,3946.0,911.0,1722.0,202.0,1211.0,305.0
2024-01-10 11:00:00,64.0,,4205.0,0.0,46.0,43.0,3942.0,907.0,2525.0,203.0,918.0,208.0
