timestamp,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2024-01-01 01:00:00,235.0,0.0,0.0,4331.0,275.0,20.0,0.0,0.0,0.0,468.0,964.0,2011.0,0.0,7096.0,0.0,74.0,28.0,247.0,0.0,5656.0
2024-01-01 02:00:00,221.0,0.0,0.0,4326.0,272.0,20.0,0.0,0.0,0.0,869.0,940.0,1896.0,0.0,7096.0,0.0,72.0,28.0,247.0,0.0,5553.0
2024-01-01 03:00:00,214.0,0.0,0.0,4477.0,272.0,20.0,0.0,0.0,0.0,1412.0,921.0,1686.0,0.0,7096.0,0.0,74.0,28.0,243.0,0.0,5230.0
2024-01-01 04:00:00,219.0,0.0,0.0,4438.0,272.0,20.0,0.0,0.0,0.0,1811.0,903.0,1540.0,0.0,7096.0,0.0,73.0,28.0,246.0,0.0,5233.0
2024-01-01 05:00:00,212.0,0.0,0.0,4685.0,272.0,20.0,0.0,0.0,0.0,2031.0,880.0,1343.0,0.0,7092.0,0.0,73.0,28.0,248.0,0.0,5171.0
2024-01-01 06:00:00,214.0,0.0,0.0,4636.0,272.0,20.0,0.0,0.0,0.0,2007.0,860.0,1303.0,0.0,7092.0,0.0,73.0,28.0,246.0,0.0,5225.0
2024-01-01 07:00:00,217.0,0.0,0.0,4556.0,272.0,20.0,0.0,0.0,0.0,1985.0,849.0,1683.0,0.0,7092.0,0.0,72.0,28.0,243.0,0.0,5381.0
2024-01-01 08:00:00,211.0,0.0,0.0,4500.0,272.0,20.0,0.0,0.0,0.0,2040.0,844.0,1704.0,0.0,7092.0,0.0,72.0,34.0,244.0,0.0,5614.0
2024-01-01 09:00:00,216.0,0.0,0.0,4867.0,272.0,20.0,0.0,0.0,0.0,2902.0,859.0,1646.0,0.0,7092.0,0.0,72.0,657.0,244.0,0.0,5849.0
2024-01-01 10:00:00,212.0,0.0,0.0,3998.0,272.0,20.0,0.0,0.0,0.0,3606.0,827.0,1391.0,0.0,7092.0,0.0,70.0,3458.0,241.0,0.0,5798.0
2024-01-01 11:00:00,209.0,0.0,0.0,3279.0,272.0,20.0,0.0,0.0,0.0,4197.0,808.0,1395.0,0.0,7092.0,0.0,68.0,6917.0,243.0,0.0,5649.0
2024-01-01 12:00:00,209.0,0.0,0.0,3009.0,271.0,20.0,0.0,0.0,0.0,4322.0,775.0,1228.0,0.0,7092.0,0.0,70.0,8880.0,241.0,0.0,6287.0
2024-01-01 13:00:00,214.0,0.0,0.0,2860.0,260.0,20.0,0.0,0.0,0.0,4542.0,762.0,1167.0,0.0,7092.0,0.0,68.0,9761.0,241.0,0.0,6420.0
2024-01-01 14:00:00,209.0,0.0,0.0,3103.0,260.0,20.0,0.0,0.0,0.0,4563.0,789.0,1408.0,0.0,7092.0,0.0,68.0,10342.0,241.0,0.0,6753.0
2024-01-01 15:00:00,210.0,0.0,0.0,3137.0,257.0,20.0,0.0,0.0,0.0,4488.0,795.0,1433.0,0.0,7092.0,0.0,69.0,10887.0,242.0,0.0,7173.0
2024-01-01 16:00:00,208.0,0.0,0.0,3041.0,252.0,20.0,0.0,0.0,0.0,4358.0,786.0,1352.0,0.0,7092.0,0.0,72.0,8508.0,244.0,0.0,7358.0
2024-01-01 17:00:00,214.0,0.0,0.0,3954.0,252.0,20.0,0.0,0.0,0.0,2518.0,850.0,1729.0,0.0,7092.0,0.0,73.0,3519.0,243.0,0.0,7295.0
2024-01-01 18:00:00,227.0,0.0,0.0,3657.0,252.0,34.0,0.0,0.0,0.0,615.0,894.0,2214.0,0.0,7091.0,0.0,76.0,418.0,246.0,0.0,8060.0
2024-01-01 19:00:00,237.0,0.0,0.0,3163.0,252.0,44.0,0.0,0.0,0.0,68.0,975.0,2597.0,0.0,7090.0,0.0,76.0,120.0,244.0,0.0,8892.0
2024-01-01 20:00:00,232.0,0.0,0.0,2999.0,252.0,44.0,0.0,0.0,0.0,0.0,1003.0,2979.0,0.0,7088.0,0.0,74.0,87.0,245.0,0.0,9200.0
2024-01-01 21:00:00,234.0,0.0,0.0,3217.0,252.0,44.0,0.0,0.0,0.0,0.0,1012.0,3095.0,0.0,7088.0,0.0,74.0,68.0,245.0,0.0,8865.0
2024-01-01 22:00:00,230.0,0.0,0.0,2961.0,252.0,44.0,0.0,0.0,0.0,56.0,974.0,2742.0,0.0,7088.0,0.0,75.0,60.0,244.0,0.0,8703.0
2024-01-01 23:00:00,217.0,0.0,0.0,3121.0,252.0,44.0,0.0,0.0,0.0,671.0,910.0,1809.0,0.0,7090.0,0.0,71.0,59.0,245.0,0.0,9057.0
2024-01-02 00:00:00,217.0,0.0,0.0,3354.0,252.0,29.0,0.0,0.0,0.0,1553.0,813.0,1372.0,0.0,7092.0,0.0,71.0,60.0,241.0,0.0,9598.0
2024-01-02 01:00:00,219.0,0.0,0.0,3505.0,252.0,20.0,0.0,0.0,0.0,3268.0,792.0,1329.0,0.0,7090.0,0.0,68.0,59.0,242.0,0.0,9772.0
2024-01-02 02:00:00,228.0,0.0,0.0,3781.0,252.0,21.0,0.0,0.0,0.0,4209.0,800.0,1233.0,0.0,7088.0,0.0,68.0,28.0,244.0,0.0,9720.0
2024-01-02 03:00:00,240.0,0.0,0.0,3555.0,252.0,20.0,0.0,0.0,0.0,4407.0,757.0,1175.0,0.0,7088.0,0.0,68.0,28.0,244.0,0.0,9761.0
2024-01-02 04:00:00,241.0,0.0,0.0,3516.0,252.0,20.0,0.0,0.0,0.0,4441.0,767.0,1186.0,0.0,7088.0,0.0,68.0,28.0,240.0,0.0,9450.0
2024-01-02 05:00:00,241.0,0.0,0.0,3783.0,258.0,20.0,0.0,0.0,0.0,4356.0,784.0,1201.0,0.0,7087.0,0.0,64.0,28.0,240.0,0.0,9307.0
2024-01-02 06:00:00,253.0,0.0,0.0,3848.0,272.0,20.0,0.0,0.0,0.0,3963.0,783.0,1228.0,0.0,7088.0,0.0,67.0,28.0,240.0,0.0,10131.0
2024-01-02 07:00:00,249.0,0.0,0.0,4015.0,272.0,36.0,0.0,0.0,0.0,2102.0,844.0,1639.0,0.0,7087.0,0.0,66.0,28.0,243.0,0.0,10852.0
2024-01-02 08:00:00,250.0,0.0,0.0,3491.0,272.0,44.0,0.0,0.0,0.0,652.0,839.0,1917.0,0.0,7084.0,0.0,67.0,56.0,241.0,0.0,11360.0
2024-01-02 09:00:00,255.0,0.0,0.0,3005.0,285.0,44.0,0.0,0.0,0.0,62.0,880.0,2338.0,0.0,7086.0,1.0,73.0,1255.0,240.0,0.0,11475.0
2024-01-02 10:00:00,249.0,0.0,0.0,2418.0,292.0,46.0,0.0,0.0,0.0,25.0,843.0,2316.0,0.0,7090.0,2.0,75.0,4772.0,236.0,0.0,11633.0
2024-01-02 11:00:00,262.0,0.0,0.0,2467.0,303.0,44.0,0.0,0.0,0.0,429.0,871.0,2232.0,0.0,7092.0,4.0,76.0,6690.0,233.0,0.0,11750.0
2024-01-02 12:00:00,274.0,0.0,0.0,2747.0,304.0,48.0,0.0,0.0,0.0,639.0,849.0,2113.0,0.0,7091.0,4.0,79.0,7287.0,236.0,0.0,12198.0
2024-01-02 13:00:00,268.0,0.0,0.0,2600.0,329.0,44.0,0.0,0.0,0.0,945.0,825.0,2024.0,0.0,7088.0,4.0,76.0,7189.0,240.0,0.0,13091.0
2024-01-02 14:00:00,274.0,0.0,0.0,2717.0,312.0,44.0,0.0,0.0,0.0,1021.0,891.0,1958.0,0.0,7088.0,4.0,79.0,6925.0,237.0,0.0,13907.0
2024-01-02 15:00:00,270.0,0.0,0.0,2466.0,312.0,45.0,0.0,0.0,0.0,973.0,895.0,1873.0,0.0,7088.0,4.0,76.0,6872.0,238.0,0.0,14512.0
2024-01-02 16:00:00,256.0,0.0,0.0,2619.0,312.0,44.0,0.0,0.0,0.0,1275.0,908.0,2069.0,0.0,7088.0,4.0,80.0,4970.0,235.0,0.0,14384.0
2024-01-02 17:00:00,267.0,0.0,0.0,3444.0,312.0,44.0,0.0,0.0,0.0,438.0,928.0,2620.0,0.0,7086.0,4.0,83.0,2010.0,232.0,0.0,14552.0
2024-01-02 18:00:00,275.0,0.0,0.0,3896.0,312.0,44.0,0.0,0.0,0.0,400.0,1007.0,3292.0,0.0,7088.0,4.0,83.0,241.0,232.0,0.0,15365.0
2024-01-02 19:00:00,281.0,0.0,0.0,3665.0,313.0,45.0,0.0,0.0,0.0,400.0,1042.0,3392.0,0.0,7088.0,4.0,84.0,72.0,233.0,0.0,15825.0
2024-01-02 20:00:00,278.0,0.0,0.0,3436.0,320.0,44.0,0.0,0.0,0.0,400.0,1072.0,3130.0,0.0,7088.0,4.0,83.0,52.0,231.0,0.0,16062.0
2024-01-02 21:00:00,283.0,0.0,0.0,3605.0,312.0,44.0,0.0,0.0,0.0,400.0,1061.0,3335.0,0.0,7088.0,4.0,78.0,28.0,230.0,0.0,16135.0
2024-01-02 22:00:00,274.0,0.0,0.0,3250.0,307.0,44.0,0.0,0.0,0.0,954.0,1022.0,2807.0,0.0,7088.0,2.0,76.0,9.0,232.0,0.0,16014.0
2024-01-02 23:00:00,253.0,0.0,0.0,2839.0,301.0,29.0,0.0,0.0,0.0,1999.0,951.0,1998.0,0.0,7092.0,0.0,75.0,8.0,232.0,0.0,15424.0
2024-01-03 00:00:00,252.0,0.0,0.0,2821.0,306.0,20.0,0.0,0.0,0.0,3291.0,931.0,1814.0,0.0,7090.0,0.0,68.0,8.0,229.0,0.0,14762.0
2024-01-03 01:00:00,263.0,0.0,0.0,2679.0,300.0,20.0,0.0,0.0,0.0,4045.0,923.0,1401.0,0.0,7088.0,0.0,66.0,8.0,229.0,0.0,14574.0
2024-01-03 02:00:00,266.0,0.0,0.0,2611.0,295.0,20.0,0.0,0.0,0.0,4419.0,914.0,1294.0,0.0,7090.0,0.0,65.0,8.0,229.0,0.0,14221.0
2024-01-03 03:00:00,256.0,0.0,0.0,2532.0,293.0,20.0,0.0,0.0,0.0,4491.0,897.0,1107.0,0.0,7089.0,0.0,64.0,8.0,225.0,0.0,13894.0
2024-01-03 04:00:00,260.0,0.0,0.0,2523.0,297.0,20.0,0.0,0.0,0.0,4506.0,895.0,1132.0,0.0,7086.0,0.0,64.0,8.0,223.0,0.0,13719.0
2024-01-03 05:00:00,257.0,0.0,0.0,2552.0,304.0,20.0,0.0,0.0,0.0,4501.0,873.0,1237.0,0.0,7083.0,0.0,64.0,8.0,220.0,0.0,13477.0
2024-01-03 06:00:00,261.0,0.0,0.0,2822.0,322.0,20.0,0.0,0.0,0.0,4025.0,888.0,1488.0,0.0,7079.0,0.0,64.0,7.0,215.0,0.0,13560.0
2024-01-03 07:00:00,271.0,0.0,0.0,3029.0,316.0,33.0,0.0,0.0,0.0,2147.0,892.0,1865.0,0.0,7080.0,0.0,67.0,4.0,216.0,0.0,13553.0
2024-01-03 08:00:00,286.0,0.0,0.0,2727.0,312.0,46.0,0.0,0.0,0.0,190.0,897.0,2286.0,0.0,7081.0,2.0,71.0,19.0,215.0,0.0,13481.0
2024-01-03 09:00:00,293.0,0.0,0.0,2844.0,327.0,48.0,0.0,0.0,0.0,0.0,942.0,2931.0,0.0,7076.0,4.0,73.0,762.0,215.0,0.0,13195.0
2024-01-03 10:00:00,281.0,0.0,0.0,2568.0,345.0,48.0,0.0,0.0,0.0,0.0,913.0,2787.0,0.0,7068.0,4.0,70.0,2820.0,212.0,0.0,12811.0
2024-01-03 11:00:00,291.0,0.0,0.0,2335.0,396.0,42.0,0.0,0.0,0.0,0.0,963.0,2470.0,0.0,7067.0,10.0,76.0,4579.0,217.0,0.0,12406.0
2024-01-03 12:00:00,295.0,0.0,0.0,2297.0,413.0,46.0,0.0,0.0,0.0,377.0,971.0,2156.0,0.0,7078.0,11.0,80.0,5697.0,215.0,0.0,12043.0
2024-01-03 13:00:00,299.0,0.0,0.0,2540.0,404.0,36.0,0.0,0.0,0.0,785.0,1006.0,2522.0,0.0,7091.0,12.0,81.0,6185.0,218.0,0.0,11589.0
2024-01-03 14:00:00,305.0,0.0,0.0,2898.0,390.0,43.0,0.0,0.0,0.0,441.0,1013.0,2812.0,0.0,7090.0,12.0,84.0,5409.0,219.0,0.0,11585.0
2024-01-03 15:00:00,298.0,0.0,0.0,3418.0,373.0,48.0,0.0,0.0,0.0,201.0,1011.0,2838.0,0.0,7088.0,12.0,86.0,4628.0,222.0,0.0,11151.0
2024-01-03 16:00:00,286.0,0.0,0.0,4461.0,357.0,46.0,0.0,0.0,0.0,206.0,1014.0,2824.0,0.0,7088.0,12.0,86.0,3051.0,223.0,0.0,10366.0
2024-01-03 17:00:00,300.0,0.0,0.0,5734.0,341.0,49.0,0.0,0.0,0.0,0.0,1082.0,3259.0,0.0,7088.0,12.0,86.0,1220.0,223.0,0.0,9347.0
2024-01-03 18:00:00,303.0,0.0,0.0,6284.0,352.0,47.0,0.0,0.0,0.0,0.0,1111.0,4121.0,0.0,7088.0,12.0,88.0,117.0,223.0,0.0,9016.0
2024-01-03 19:00:00,303.0,0.0,0.0,6362.0,345.0,41.0,0.0,0.0,0.0,0.0,1127.0,4713.0,0.0,7087.0,9.0,92.0,42.0,224.0,0.0,8859.0
2024-01-03 20:00:00,309.0,0.0,0.0,6158.0,333.0,40.0,0.0,0.0,0.0,0.0,1140.0,4884.0,0.0,7088.0,8.0,89.0,26.0,223.0,0.0,9190.0
2024-01-03 21:00:00,312.0,0.0,0.0,6169.0,326.0,43.0,0.0,0.0,0.0,155.0,1151.0,4985.0,0.0,7088.0,3.0,86.0,4.0,235.0,0.0,9523.0
2024-01-03 22:00:00,312.0,0.0,0.0,5595.0,303.0,44.0,0.0,0.0,0.0,212.0,1137.0,4172.0,0.0,7088.0,0.0,84.0,4.0,247.0,0.0,9765.0
2024-01-03 23:00:00,311.0,0.0,0.0,4886.0,310.0,44.0,0.0,0.0,0.0,212.0,1120.0,3499.0,0.0,7090.0,0.0,79.0,4.0,251.0,0.0,9111.0
2024-01-04 00:00:00,299.0,0.0,0.0,4164.0,314.0,41.0,0.0,0.0,0.0,406.0,1047.0,2896.0,0.0,7092.0,0.0,78.0,4.0,254.0,0.0,8397.0
2024-01-04 01:00:00,297.0,0.0,0.0,3677.0,321.0,40.0,0.0,0.0,0.0,756.0,1011.0,2706.0,0.0,7092.0,0.0,80.0,4.0,255.0,0.0,7851.0
2024-01-04 02:00:00,308.0,0.0,0.0,3450.0,319.0,40.0,0.0,0.0,0.0,1208.0,981.0,2478.0,0.0,7092.0,0.0,80.0,4.0,256.0,0.0,7414.0
2024-01-04 03:00:00,301.0,0.0,0.0,3314.0,297.0,40.0,0.0,0.0,0.0,1325.0,953.0,2325.0,0.0,7094.0,0.0,78.0,4.0,253.0,0.0,7143.0
2024-01-04 04:00:00,299.0,0.0,0.0,3239.0,288.0,42.0,0.0,0.0,0.0,1835.0,939.0,2047.0,0.0,7096.0,0.0,78.0,4.0,248.0,0.0,7009.0
2024-01-04 05:00:00,303.0,0.0,0.0,3392.0,303.0,42.0,0.0,0.0,0.0,2053.0,947.0,2286.0,0.0,7096.0,0.0,76.0,4.0,248.0,0.0,6885.0
2024-01-04 06:00:00,304.0,0.0,0.0,3642.0,317.0,41.0,0.0,0.0,0.0,1784.0,940.0,2451.0,0.0,7092.0,0.0,78.0,4.0,251.0,0.0,7131.0
2024-01-04 07:00:00,304.0,0.0,0.0,3731.0,316.0,40.0,0.0,0.0,0.0,258.0,960.0,3308.0,0.0,7092.0,0.0,80.0,4.0,253.0,0.0,6922.0
2024-01-04 08:00:00,300.0,0.0,0.0,4035.0,307.0,40.0,0.0,0.0,0.0,0.0,968.0,4381.0,0.0,7091.0,2.0,86.0,28.0,246.0,0.0,6953.0
2024-01-04 09:00:00,289.0,0.0,0.0,4568.0,312.0,41.0,0.0,0.0,0.0,0.0,978.0,4808.0,0.0,7092.0,17.0,87.0,763.0,250.0,0.0,6548.0
2024-01-04 10:00:00,295.0,0.0,0.0,4765.0,356.0,44.0,0.0,0.0,0.0,0.0,982.0,4933.0,0.0,7091.0,27.0,90.0,2327.0,252.0,0.0,6107.0
2024-01-04 11:00:00,301.0,0.0,0.0,4766.0,407.0,46.0,0.0,0.0,0.0,0.0,979.0,4945.0,0.0,7090.0,28.0,90.0,3267.0,249.0,0.0,5620.0
2024-01-04 12:00:00,302.0,0.0,0.0,4418.0,435.0,50.0,0.0,0.0,0.0,0.0,954.0,4604.0,0.0,7092.0,17.0,89.0,4154.0,243.0,0.0,5405.0
2024-01-04 13:00:00,308.0,0.0,0.0,4762.0,409.0,50.0,0.0,0.0,0.0,0.0,980.0,4632.0,0.0,7090.0,12.0,89.0,4100.0,241.0,0.0,5334.0
2024-01-04 14:00:00,299.0,0.0,0.0,4856.0,372.0,52.0,0.0,0.0,0.0,0.0,964.0,4581.0,0.0,7090.0,12.0,87.0,3786.0,245.0,0.0,5325.0
2024-01-04 15:00:00,295.0,0.0,0.0,4868.0,364.0,52.0,0.0,0.0,0.0,0.0,1006.0,4417.0,0.0,7088.0,12.0,87.0,2929.0,248.0,0.0,4896.0
2024-01-04 16:00:00,289.0,0.0,0.0,5180.0,353.0,59.0,0.0,0.0,0.0,0.0,1061.0,4411.0,0.0,7090.0,12.0,91.0,1903.0,251.0,0.0,4561.0
2024-01-04 17:00:00,297.0,0.0,0.0,5458.0,336.0,56.0,0.0,0.0,0.0,0.0,1075.0,4520.0,0.0,7090.0,12.0,92.0,827.0,257.0,0.0,4044.0
2024-01-04 18:00:00,308.0,0.0,0.0,6328.0,329.0,51.0,0.0,0.0,0.0,0.0,1106.0,4896.0,0.0,7091.0,12.0,94.0,63.0,259.0,0.0,3817.0
2024-01-04 19:00:00,302.0,0.0,0.0,6394.0,309.0,57.0,0.0,0.0,0.0,0.0,1130.0,5320.0,0.0,7092.0,12.0,95.0,8.0,259.0,0.0,4439.0
2024-01-04 20:00:00,304.0,0.0,0.0,6758.0,304.0,59.0,0.0,0.0,0.0,0.0,1187.0,5618.0,0.0,7092.0,12.0,96.0,8.0,262.0,0.0,4494.0
2024-01-04 21:00:00,308.0,0.0,0.0,6870.0,304.0,62.0,0.0,0.0,0.0,79.0,1191.0,5426.0,0.0,7091.0,5.0,96.0,8.0,263.0,0.0,4804.0
2024-01-04 22:00:00,300.0,0.0,0.0,6056.0,304.0,64.0,0.0,0.0,0.0,84.0,1153.0,4483.0,0.0,7092.0,4.0,92.0,8.0,268.0,0.0,5263.0
2024-01-04 23:00:00,307.0,0.0,0.0,5277.0,307.0,64.0,0.0,0.0,0.0,196.0,1108.0,4285.0,0.0,7092.0,1.0,91.0,8.0,266.0,0.0,5029.0
2024-01-05 00:00:00,294.0,0.0,0.0,4622.0,286.0,55.0,0.0,0.0,0.0,419.0,1063.0,3319.0,0.0,7092.0,2.0,82.0,8.0,264.0,0.0,5021.0
2024-01-05 01:00:00,291.0,0.0,0.0,3817.0,260.0,52.0,0.0,0.0,0.0,850.0,1065.0,2694.0,0.0,7092.0,0.0,80.0,8.0,266.0,0.0,6315.0
2024-01-05 02:00:00,293.0,0.0,0.0,3866.0,254.0,52.0,0.0,0.0,0.0,1269.0,1069.0,2680.0,0.0,7092.0,0.0,80.0,8.0,259.0,0.0,6418.0
2024-01-05 03:00:00,290.0,0.0,0.0,4089.0,253.0,52.0,0.0,0.0,0.0,1403.0,1052.0,2575.0,0.0,7094.0,0.0,80.0,8.0,262.0,0.0,6229.0
2024-01-05 04:00:00,280.0,0.0,0.0,3673.0,252.0,52.0,0.0,0.0,0.0,1692.0,1036.0,2283.0,0.0,7095.0,0.0,80.0,8.0,265.0,0.0,7017.0
2024-01-05 05:00:00,287.0,0.0,0.0,3822.0,252.0,52.0,0.0,0.0,0.0,1357.0,1016.0,2345.0,0.0,7092.0,0.0,80.0,8.0,260.0,0.0,8039.0
2024-01-05 06:00:00,288.0,0.0,0.0,3704.0,254.0,52.0,0.0,0.0,0.0,445.0,1044.0,2428.0,0.0,7092.0,0.0,81.0,8.0,257.0,0.0,9152.0
2024-01-05 07:00:00,292.0,0.0,0.0,3730.0,255.0,55.0,0.0,0.0,0.0,364.0,1101.0,2677.0,0.0,7092.0,2.0,81.0,8.0,259.0,0.0,9931.0
2024-01-05 08:00:00,297.0,0.0,0.0,3437.0,266.0,61.0,0.0,0.0,0.0,65.0,1135.0,2834.0,0.0,7092.0,16.0,89.0,23.0,260.0,0.0,10779.0
2024-01-05 09:00:00,308.0,0.0,0.0,3441.0,296.0,65.0,0.0,0.0,0.0,0.0,1120.0,3051.0,0.0,7092.0,22.0,89.0,1394.0,262.0,0.0,11776.0
2024-01-05 10:00:00,304.0,0.0,0.0,2910.0,342.0,67.0,0.0,0.0,0.0,173.0,1078.0,2425.0,0.0,7092.0,24.0,90.0,5435.0,261.0,0.0,12720.0
2024-01-05 11:00:00,305.0,0.0,0.0,2625.0,389.0,62.0,0.0,0.0,0.0,624.0,1043.0,2026.0,0.0,7092.0,14.0,88.0,8129.0,261.0,0.0,13322.0
2024-01-05 12:00:00,300.0,0.0,0.0,2425.0,410.0,60.0,0.0,0.0,0.0,972.0,957.0,1583.0,0.0,7092.0,12.0,88.0,8923.0,256.0,0.0,14733.0
2024-01-05 13:00:00,300.0,0.0,0.0,2225.0,394.0,60.0,0.0,0.0,0.0,1991.0,895.0,1253.0,0.0,7088.0,14.0,88.0,8829.0,250.0,0.0,16477.0
2024-01-05 14:00:00,306.0,0.0,0.0,2339.0,401.0,59.0,0.0,0.0,0.0,2813.0,917.0,1310.0,0.0,7089.0,12.0,87.0,8921.0,253.0,0.0,17276.0
2024-01-05 15:00:00,300.0,0.0,0.0,2313.0,372.0,55.0,0.0,0.0,0.0,3326.0,924.0,1416.0,0.0,7092.0,12.0,86.0,8377.0,256.0,0.0,17465.0
2024-01-05 16:00:00,303.0,0.0,0.0,2580.0,337.0,55.0,0.0,0.0,0.0,2572.0,914.0,1586.0,0.0,7092.0,12.0,88.0,6879.0,244.0,0.0,17374.0
2024-01-05 17:00:00,306.0,0.0,0.0,3141.0,296.0,56.0,0.0,0.0,0.0,821.0,937.0,1813.0,0.0,7092.0,12.0,91.0,3140.0,238.0,0.0,17335.0
2024-01-05 18:00:00,313.0,0.0,0.0,3652.0,269.0,57.0,0.0,0.0,0.0,23.0,1035.0,2326.0,0.0,7092.0,8.0,89.0,355.0,236.0,0.0,17208.0
2024-01-05 19:00:00,312.0,0.0,0.0,3668.0,268.0,66.0,0.0,0.0,0.0,0.0,1055.0,2377.0,0.0,7092.0,8.0,89.0,116.0,244.0,0.0,16705.0
2024-01-05 20:00:00,312.0,0.0,0.0,3934.0,268.0,65.0,0.0,0.0,0.0,0.0,1109.0,2759.0,0.0,7092.0,5.0,92.0,64.0,252.0,0.0,15998.0
2024-01-05 21:00:00,310.0,0.0,0.0,4324.0,268.0,64.0,0.0,0.0,0.0,0.0,1105.0,3164.0,0.0,7092.0,4.0,88.0,36.0,264.0,0.0,15310.0
2024-01-05 22:00:00,312.0,0.0,0.0,3830.0,268.0,58.0,0.0,0.0,0.0,18.0,1080.0,2560.0,0.0,7090.0,4.0,88.0,36.0,263.0,0.0,15448.0
2024-01-05 23:00:00,313.0,0.0,0.0,3750.0,268.0,54.0,0.0,0.0,0.0,135.0,1026.0,2103.0,0.0,7091.0,4.0,88.0,36.0,262.0,0.0,15136.0
2024-01-06 00:00:00,313.0,0.0,0.0,3485.0,268.0,50.0,0.0,0.0,0.0,64.0,993.0,2197.0,0.0,7090.0,2.0,85.0,36.0,262.0,0.0,14690.0
2024-01-06 01:00:00,299.0,0.0,0.0,3413.0,268.0,48.0,0.0,0.0,0.0,741.0,964.0,2286.0,0.0,7092.0,0.0,81.0,36.0,266.0,0.0,14612.0
2024-01-06 02:00:00,277.0,0.0,0.0,3188.0,268.0,51.0,0.0,0.0,0.0,1494.0,936.0,1948.0,0.0,7092.0,0.0,80.0,36.0,268.0,0.0,14576.0
2024-01-06 03:00:00,278.0,0.0,0.0,3199.0,268.0,52.0,0.0,0.0,0.0,1927.0,951.0,1732.0,0.0,7092.0,0.0,80.0,36.0,268.0,0.0,14380.0
2024-01-06 04:00:00,273.0,0.0,0.0,3225.0,268.0,30.0,0.0,0.0,0.0,2028.0,960.0,1781.0,0.0,7092.0,0.0,78.0,36.0,266.0,0.0,14156.0
2024-01-06 05:00:00,274.0,0.0,0.0,3189.0,268.0,20.0,0.0,0.0,0.0,1997.0,963.0,1826.0,0.0,7096.0,0.0,80.0,36.0,265.0,0.0,13825.0
2024-01-06 06:00:00,262.0,0.0,0.0,3209.0,268.0,20.0,0.0,0.0,0.0,2040.0,952.0,1778.0,0.0,7096.0,0.0,80.0,36.0,267.0,0.0,13655.0
2024-01-06 07:00:00,264.0,0.0,0.0,3322.0,268.0,22.0,0.0,0.0,0.0,1873.0,946.0,1869.0,0.0,7096.0,0.0,79.0,23.0,265.0,0.0,13133.0
2024-01-06 08:00:00,273.0,0.0,0.0,3350.0,268.0,24.0,0.0,0.0,0.0,1256.0,963.0,2146.0,0.0,7096.0,0.0,79.0,29.0,266.0,0.0,12459.0
2024-01-06 09:00:00,261.0,0.0,0.0,3319.0,268.0,24.0,0.0,0.0,0.0,1257.0,938.0,2518.0,0.0,7094.0,0.0,80.0,1977.0,271.0,0.0,12172.0
2024-01-06 10:00:00,263.0,0.0,0.0,2379.0,280.0,22.0,0.0,0.0,0.0,2121.0,903.0,1686.0,0.0,7092.0,0.0,80.0,7678.0,267.0,0.0,12157.0
2024-01-06 11:00:00,255.0,0.0,0.0,1988.0,288.0,20.0,0.0,0.0,0.0,3881.0,923.0,1560.0,0.0,7092.0,0.0,78.0,10763.0,260.0,0.0,12287.0
2024-01-06 12:00:00,243.0,0.0,0.0,2084.0,288.0,20.0,0.0,0.0,0.0,4202.0,903.0,1525.0,0.0,7092.0,0.0,79.0,11527.0,258.0,0.0,12177.0
2024-01-06 13:00:00,246.0,0.0,0.0,2144.0,288.0,20.0,0.0,0.0,0.0,4016.0,921.0,1542.0,0.0,7092.0,0.0,80.0,11535.0,256.0,0.0,11992.0
2024-01-06 14:00:00,238.0,0.0,0.0,2217.0,288.0,20.0,0.0,0.0,0.0,3544.0,873.0,1288.0,0.0,7092.0,0.0,80.0,11126.0,256.0,0.0,12095.0
2024-01-06 15:00:00,241.0,0.0,0.0,2196.0,288.0,20.0,0.0,0.0,0.0,4099.0,931.0,1154.0,0.0,7092.0,0.0,77.0,10636.0,256.0,0.0,12424.0
2024-01-06 16:00:00,258.0,0.0,0.0,2569.0,288.0,20.0,0.0,0.0,0.0,3273.0,970.0,1916.0,0.0,7093.0,0.0,80.0,8064.0,255.0,0.0,12733.0
2024-01-06 17:00:00,290.0,0.0,0.0,3732.0,288.0,38.0,0.0,0.0,0.0,596.0,1007.0,2519.0,0.0,7092.0,0.0,81.0,2979.0,264.0,0.0,12354.0
2024-01-06 18:00:00,295.0,0.0,0.0,4585.0,288.0,53.0,0.0,0.0,0.0,0.0,1029.0,3649.0,0.0,7092.0,0.0,83.0,295.0,267.0,0.0,11503.0
2024-01-06 19:00:00,310.0,0.0,0.0,5021.0,288.0,56.0,0.0,0.0,0.0,0.0,1083.0,3952.0,0.0,7093.0,1.0,86.0,63.0,267.0,0.0,11308.0
2024-01-06 20:00:00,313.0,0.0,0.0,4674.0,288.0,51.0,0.0,0.0,0.0,0.0,1115.0,4127.0,0.0,7095.0,4.0,85.0,12.0,265.0,0.0,11648.0
