timestamp,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2024-01-01 01:00:00,161.0,65.0,101.0,27.0,3.0,1.0,0.0,28.0,1177.0,1174.0
2024-01-01 02:00:00,148.0,69.0,108.0,28.0,3.0,1.0,0.0,28.0,1145.0,1094.0
2024-01-01 03:00:00,123.0,60.0,103.0,27.0,3.0,1.0,0.0,25.0,1157.0,1050.0
2024-01-01 04:00:00,123.0,61.0,105.0,28.0,4.0,1.0,0.0,25.0,787.0,936.0
2024-01-01 05:00:00,123.0,60.0,104.0,27.0,4.0,1.0,0.0,25.0,787.0,934.0
2024-01-01 06:00:00,123.0,67.0,110.0,28.0,4.0,1.0,0.0,25.0,724.0,1025.0
2024-01-01 07:00:00,123.0,74.0,115.0,29.0,4.0,1.0,0.0,26.0,762.0,1098.0
2024-01-01 08:00:00,122.0,71.0,109.0,28.0,4.0,1.0,0.0,25.0,666.0,1111.0
2024-01-01 09:00:00,123.0,72.0,112.0,29.0,4.0,1.0,6.0,30.0,1045.0,1152.0
2024-01-01 10:00:00,145.0,112.0,149.0,30.0,4.0,1.0,26.0,30.0,974.0,1163.0
2024-01-01 11:00:00,148.0,123.0,152.0,30.0,4.0,1.0,41.0,30.0,880.0,1144.0
2024-01-01 12:00:00,166.0,129.0,156.0,30.0,4.0,1.0,58.0,31.0,730.0,1122.0
2024-01-01 13:00:00,185.0,131.0,160.0,31.0,4.0,1.0,56.0,31.0,588.0,1163.0
2024-01-01 14:00:00,196.0,124.0,156.0,30.0,4.0,1.0,29.0,33.0,530.0,1207.0
2024-01-01 15:00:00,261.0,137.0,167.0,31.0,4.0,1.0,6.0,49.0,516.0,1262.0
2024-01-01 16:00:00,287.0,170.0,269.0,33.0,4.0,1.0,0.0,50.0,571.0,1352.0
2024-01-01 17:00:00,293.0,174.0,338.0,33.0,4.0,1.0,0.0,50.0,577.0,1391.0
2024-01-01 18:00:00,288.0,175.0,334.0,32.0,4.0,2.0,0.0,50.0,610.0,1435.0
2024-01-01 19:00:00,298.0,175.0,318.0,33.0,4.0,2.0,0.0,47.0,675.0,1433.0
2024-01-01 20:00:00,233.0,149.0,174.0,32.0,4.0,2.0,0.0,49.0,761.0,1415.0
2024-01-01 21:00:00,196.0,137.0,159.0,31.0,4.0,2.0,0.0,33.0,863.0,1460.0
2024-01-01 22:00:00,189.0,134.0,158.0,31.0,4.0,1.0,0.0,31.0,915.0,1491.0
2024-01-01 23:00:00,191.0,104.0,125.0,30.0,4.0,1.0,0.0,30.0,921.0,1493.0
2024-01-02 00:00:00,89.0,86.0,114.0,29.0,4.0,1.0,0.0,30.0,841.0,1487.0
2024-01-02 01:00:00,47.0,79.0,116.0,30.0,4.0,1.0,0.0,30.0,714.0,1483.0
2024-01-02 02:00:00,108.0,79.0,111.0,29.0,4.0,1.0,0.0,29.0,672.0,1458.0
2024-01-02 03:00:00,144.0,74.0,104.0,27.0,4.0,1.0,0.0,24.0,683.0,1444.0
2024-01-02 04:00:00,134.0,70.0,110.0,27.0,4.0,1.0,0.0,24.0,800.0,1498.0
2024-01-02 05:00:00,147.0,72.0,142.0,27.0,4.0,1.0,0.0,26.0,962.0,1669.0
2024-01-02 06:00:00,220.0,104.0,163.0,30.0,4.0,1.0,0.0,48.0,1185.0,1843.0
2024-01-02 07:00:00,258.0,131.0,320.0,32.0,4.0,1.0,0.0,48.0,1233.0,2015.0
2024-01-02 08:00:00,273.0,171.0,337.0,33.0,3.0,1.0,0.0,49.0,1249.0,2263.0
2024-01-02 09:00:00,320.0,185.0,329.0,31.0,3.0,1.0,10.0,48.0,1245.0,2547.0
2024-01-02 10:00:00,291.0,288.0,340.0,34.0,3.0,1.0,41.0,50.0,1250.0,2837.0
2024-01-02 11:00:00,292.0,296.0,348.0,35.0,3.0,2.0,65.0,50.0,1252.0,2950.0
2024-01-02 12:00:00,296.0,305.0,347.0,35.0,3.0,2.0,72.0,50.0,1246.0,3042.0
2024-01-02 13:00:00,331.0,293.0,346.0,35.0,3.0,1.0,52.0,50.0,1252.0,3113.0
2024-01-02 14:00:00,324.0,300.0,355.0,37.0,3.0,2.0,27.0,51.0,1265.0,3226.0
2024-01-02 15:00:00,332.0,352.0,404.0,46.0,3.0,4.0,5.0,54.0,1283.0,3323.0
2024-01-02 16:00:00,344.0,360.0,411.0,48.0,3.0,4.0,0.0,55.0,1296.0,3448.0
2024-01-02 17:00:00,320.0,357.0,412.0,48.0,3.0,4.0,0.0,54.0,1294.0,3491.0
2024-01-02 18:00:00,321.0,330.0,403.0,46.0,3.0,4.0,0.0,54.0,1289.0,3512.0
2024-01-02 19:00:00,268.0,206.0,395.0,44.0,3.0,2.0,0.0,55.0,1281.0,3522.0
2024-01-02 20:00:00,319.0,185.0,378.0,44.0,3.0,2.0,0.0,55.0,1273.0,3511.0
2024-01-02 21:00:00,261.0,130.0,222.0,41.0,3.0,2.0,0.0,38.0,1269.0,3444.0
2024-01-02 22:00:00,222.0,134.0,200.0,40.0,3.0,2.0,0.0,35.0,1264.0,3468.0
2024-01-02 23:00:00,166.0,119.0,167.0,38.0,3.0,2.0,0.0,35.0,1218.0,3464.0
2024-01-03 00:00:00,145.0,107.0,157.0,37.0,3.0,2.0,0.0,29.0,1214.0,3428.0
2024-01-03 01:00:00,134.0,106.0,157.0,38.0,3.0,2.0,0.0,27.0,1217.0,3345.0
2024-01-03 02:00:00,119.0,115.0,167.0,40.0,3.0,2.0,0.0,29.0,1161.0,3403.0
2024-01-03 03:00:00,110.0,109.0,161.0,38.0,3.0,2.0,0.0,27.0,1075.0,3261.0
2024-01-03 04:00:00,110.0,99.0,155.0,37.0,3.0,2.0,0.0,27.0,1103.0,3017.0
2024-01-03 05:00:00,111.0,100.0,157.0,37.0,3.0,2.0,0.0,28.0,1115.0,2972.0
2024-01-03 06:00:00,122.0,98.0,176.0,38.0,3.0,2.0,0.0,33.0,1171.0,3199.0
2024-01-03 07:00:00,135.0,122.0,228.0,40.0,3.0,2.0,0.0,34.0,1198.0,3374.0
2024-01-03 08:00:00,255.0,138.0,387.0,42.0,3.0,2.0,0.0,35.0,1211.0,3371.0
2024-01-03 09:00:00,263.0,142.0,389.0,44.0,3.0,2.0,13.0,35.0,1229.0,3333.0
2024-01-03 10:00:00,294.0,148.0,391.0,44.0,3.0,2.0,58.0,36.0,1247.0,3329.0
2024-01-03 11:00:00,278.0,147.0,390.0,43.0,3.0,2.0,92.0,36.0,1251.0,3305.0
2024-01-03 12:00:00,242.0,152.0,391.0,43.0,3.0,2.0,104.0,35.0,1256.0,3312.0
2024-01-03 13:00:00,254.0,152.0,387.0,43.0,3.0,2.0,75.0,35.0,1262.0,3268.0
2024-01-03 14:00:00,245.0,156.0,392.0,44.0,4.0,2.0,43.0,36.0,1268.0,3229.0
2024-01-03 15:00:00,269.0,201.0,447.0,44.0,4.0,2.0,13.0,52.0,1265.0,3193.0
2024-01-03 16:00:00,270.0,328.0,480.0,47.0,4.0,3.0,0.0,52.0,1280.0,3164.0
2024-01-03 17:00:00,289.0,357.0,504.0,48.0,3.0,3.0,0.0,54.0,1288.0,3151.0
2024-01-03 18:00:00,265.0,355.0,513.0,47.0,3.0,3.0,0.0,54.0,1275.0,3132.0
2024-01-03 19:00:00,243.0,354.0,521.0,46.0,3.0,3.0,0.0,53.0,1261.0,3131.0
2024-01-03 20:00:00,210.0,342.0,508.0,46.0,4.0,3.0,0.0,53.0,1260.0,3103.0
2024-01-03 21:00:00,216.0,235.0,495.0,43.0,3.0,2.0,0.0,36.0,1264.0,3069.0
2024-01-03 22:00:00,257.0,213.0,491.0,42.0,3.0,2.0,0.0,34.0,1265.0,3147.0
2024-01-03 23:00:00,272.0,196.0,478.0,40.0,3.0,2.0,0.0,34.0,1264.0,3116.0
2024-01-04 00:00:00,199.0,175.0,467.0,38.0,3.0,2.0,0.0,32.0,1263.0,3130.0
2024-01-04 01:00:00,164.0,174.0,450.0,38.0,3.0,2.0,0.0,32.0,1247.0,3121.0
2024-01-04 02:00:00,148.0,180.0,304.0,37.0,3.0,2.0,0.0,32.0,1204.0,3076.0
2024-01-04 03:00:00,145.0,129.0,278.0,37.0,3.0,2.0,0.0,32.0,1224.0,2983.0
2024-01-04 04:00:00,166.0,118.0,315.0,37.0,3.0,2.0,0.0,33.0,1262.0,2891.0
2024-01-04 05:00:00,264.0,130.0,451.0,38.0,3.0,2.0,0.0,34.0,1272.0,2722.0
2024-01-04 06:00:00,294.0,279.0,495.0,42.0,3.0,2.0,0.0,52.0,1274.0,2544.0
2024-01-04 07:00:00,294.0,336.0,584.0,45.0,3.0,3.0,0.0,53.0,1280.0,2370.0
2024-01-04 08:00:00,283.0,383.0,624.0,45.0,3.0,4.0,0.0,53.0,1225.0,2133.0
2024-01-04 09:00:00,283.0,397.0,650.0,45.0,3.0,4.0,22.0,54.0,1205.0,1917.0
2024-01-04 10:00:00,278.0,392.0,658.0,44.0,3.0,3.0,79.0,54.0,1066.0,1770.0
2024-01-04 11:00:00,271.0,375.0,873.0,40.0,3.0,3.0,120.0,52.0,889.0,1644.0
2024-01-04 12:00:00,271.0,343.0,871.0,38.0,3.0,3.0,152.0,49.0,708.0,1487.0
2024-01-04 13:00:00,290.0,329.0,946.0,35.0,3.0,3.0,147.0,50.0,594.0,1229.0
2024-01-04 14:00:00,273.0,362.0,923.0,36.0,3.0,3.0,113.0,49.0,527.0,1001.0
2024-01-04 15:00:00,291.0,404.0,935.0,39.0,3.0,3.0,40.0,50.0,535.0,844.0
2024-01-04 16:00:00,266.0,420.0,965.0,44.0,3.0,3.0,2.0,53.0,561.0,711.0
2024-01-04 17:00:00,273.0,446.0,1013.0,46.0,3.0,4.0,0.0,54.0,608.0,677.0
2024-01-04 18:00:00,297.0,432.0,1019.0,46.0,3.0,4.0,0.0,54.0,617.0,665.0
2024-01-04 19:00:00,300.0,417.0,1006.0,45.0,3.0,4.0,0.0,52.0,596.0,641.0
2024-01-04 20:00:00,302.0,428.0,982.0,45.0,3.0,4.0,0.0,52.0,609.0,600.0
2024-01-04 21:00:00,299.0,366.0,911.0,46.0,3.0,4.0,0.0,53.0,607.0,632.0
2024-01-04 22:00:00,300.0,364.0,767.0,46.0,3.0,4.0,0.0,54.0,622.0,715.0
2024-01-04 23:00:00,299.0,329.0,597.0,41.0,3.0,3.0,0.0,52.0,683.0,716.0
2024-01-05 00:00:00,304.0,289.0,484.0,39.0,3.0,2.0,0.0,51.0,679.0,733.0
2024-01-05 01:00:00,291.0,293.0,476.0,41.0,3.0,2.0,0.0,51.0,828.0,757.0
2024-01-05 02:00:00,279.0,287.0,491.0,42.0,3.0,2.0,0.0,52.0,862.0,796.0
2024-01-05 03:00:00,280.0,278.0,493.0,39.0,3.0,2.0,0.0,51.0,752.0,1026.0
2024-01-05 04:00:00,278.0,283.0,491.0,41.0,3.0,2.0,0.0,52.0,855.0,1177.0
2024-01-05 05:00:00,280.0,294.0,490.0,41.0,3.0,2.0,0.0,53.0,881.0,1262.0
2024-01-05 06:00:00,280.0,317.0,519.0,43.0,3.0,2.0,0.0,53.0,932.0,1341.0
2024-01-05 07:00:00,280.0,362.0,546.0,45.0,3.0,4.0,0.0,54.0,947.0,1455.0
2024-01-05 08:00:00,280.0,365.0,518.0,45.0,3.0,4.0,0.0,54.0,964.0,1613.0
2024-01-05 09:00:00,281.0,364.0,546.0,43.0,3.0,3.0,28.0,54.0,953.0,1709.0
2024-01-05 10:00:00,279.0,369.0,602.0,44.0,3.0,3.0,97.0,53.0,960.0,1900.0
2024-01-05 11:00:00,281.0,419.0,652.0,49.0,3.0,4.0,177.0,56.0,1006.0,1993.0
2024-01-05 12:00:00,281.0,378.0,667.0,46.0,3.0,4.0,172.0,54.0,1034.0,2017.0
2024-01-05 13:00:00,296.0,370.0,641.0,44.0,3.0,4.0,149.0,53.0,1054.0,2049.0
2024-01-05 14:00:00,304.0,375.0,675.0,45.0,3.0,4.0,100.0,54.0,1067.0,2093.0
2024-01-05 15:00:00,303.0,387.0,760.0,46.0,3.0,4.0,34.0,56.0,1081.0,2130.0
2024-01-05 16:00:00,303.0,398.0,903.0,47.0,3.0,4.0,1.0,54.0,1107.0,2096.0
2024-01-05 17:00:00,304.0,388.0,954.0,47.0,3.0,4.0,0.0,54.0,1093.0,2004.0
2024-01-05 18:00:00,304.0,394.0,1033.0,48.0,3.0,4.0,0.0,55.0,1106.0,1895.0
2024-01-05 19:00:00,304.0,401.0,919.0,48.0,3.0,4.0,0.0,55.0,1138.0,1779.0
2024-01-05 20:00:00,304.0,391.0,880.0,48.0,3.0,4.0,0.0,55.0,1126.0,1687.0
2024-01-05 21:00:00,300.0,321.0,832.0,46.0,3.0,3.0,0.0,52.0,1033.0,1673.0
2024-01-05 22:00:00,253.0,311.0,824.0,46.0,3.0,3.0,0.0,53.0,1063.0,1650.0
2024-01-05 23:00:00,275.0,301.0,694.0,43.0,3.0,2.0,0.0,53.0,1058.0,1608.0
2024-01-06 00:00:00,304.0,293.0,723.0,41.0,3.0,2.0,0.0,51.0,1093.0,1532.0
2024-01-06 01:00:00,304.0,312.0,659.0,42.0,3.0,2.0,0.0,53.0,1053.0,1426.0
2024-01-06 02:00:00,304.0,298.0,659.0,41.0,3.0,2.0,0.0,52.0,1039.0,1406.0
2024-01-06 03:00:00,302.0,288.0,646.0,40.0,3.0,2.0,0.0,51.0,991.0,1403.0
2024-01-06 04:00:00,302.0,287.0,624.0,40.0,3.0,2.0,0.0,52.0,972.0,1374.0
2024-01-06 05:00:00,302.0,276.0,624.0,40.0,3.0,2.0,0.0,52.0,956.0,1410.0
2024-01-06 06:00:00,303.0,282.0,638.0,43.0,3.0,2.0,0.0,53.0,919.0,1414.0
2024-01-06 07:00:00,301.0,319.0,799.0,43.0,3.0,2.0,0.0,53.0,943.0,1281.0
2024-01-06 08:00:00,301.0,329.0,911.0,44.0,3.0,3.0,0.0,53.0,930.0,1260.0
2024-01-06 09:00:00,300.0,367.0,928.0,45.0,3.0,4.0,29.0,54.0,953.0,1242.0
2024-01-06 10:00:00,304.0,421.0,876.0,47.0,3.0,4.0,130.0,52.0,910.0,1133.0
2024-01-06 11:00:00,303.0,413.0,960.0,45.0,3.0,4.0,254.0,51.0,850.0,1034.0
2024-01-06 12:00:00,303.0,391.0,945.0,42.0,3.0,3.0,330.0,53.0,849.0,915.0
2024-01-06 13:00:00,298.0,385.0,865.0,40.0,3.0,3.0,319.0,51.0,827.0,884.0
2024-01-06 14:00:00,304.0,375.0,879.0,39.0,3.0,3.0,194.0,50.0,773.0,897.0
2024-01-06 15:00:00,302.0,384.0,909.0,42.0,3.0,3.0,43.0,52.0,784.0,900.0
2024-01-06 16:00:00,307.0,405.0,899.0,45.0,3.0,4.0,1.0,52.0,718.0,899.0
2024-01-06 17:00:00,305.0,419.0,924.0,45.0,3.0,4.0,0.0,54.0,743.0,881.0
2024-01-06 18:00:00,305.0,422.0,960.0,46.0,3.0,4.0,0.0,54.0,724.0,863.0
2024-01-06 19:00:00,305.0,421.0,993.0,47.0,3.0,4.0,0.0,54.0,749.0,850.0
2024-01-06 20:00:00,303.0,406.0,940.0,44.0,3.0,4.0,0.0,53.0,667.0,853.0
2024-01-06 21:00:00,305.0,355.0,798.0,40.0,3.0,3.0,0.0,52.0,640.0,844.0
2024-01-06 22:00:00,301.0,325.0,799.0,39.0,3.0,2.0,0.0,51.0,542.0,837.0
2024-01-06 23:00:00,280.0,313.0,645.0,38.0,2.0,2.0,0.0,50.0,501.0,779.0
2024-01-07 00:00:00,253.0,286.0,638.0,37.0,2.0,2.0,0.0,50.0,443.0,711.0
2024-01-07 01:00:00,261.0,281.0,647.0,37.0,3.0,2.0,0.0,50.0,411.0,642.0
2024-01-07 02:00:00,262.0,274.0,678.0,36.0,3.0,2.0,0.0,50.0,378.0,554.0
2024-01-07 03:00:00,260.0,267.0,641.0,35.0,3.0,2.0,0.0,49.0,350.0,494.0
2024-01-07 04:00:00,263.0,268.0,624.0,35.0,3.0,2.0,0.0,49.0,321.0,490.0
2024-01-07 05:00:00,294.0,266.0,600.0,35.0,3.0,2.0,0.0,48.0,302.0,522.0
2024-01-07 06:00:00,297.0,270.0,633.0,35.0,3.0,2.0,0.0,48.0,323.0,521.0
2024-01-07 07:00:00,297.0,291.0,619.0,37.0,3.0,3.0,0.0,49.0,360.0,468.0
2024-01-07 08:00:00,295.0,303.0,679.0,36.0,3.0,3.0,1.0,49.0,374.0,475.0
2024-01-07 09:00:00,299.0,320.0,689.0,37.0,3.0,3.0,59.0,49.0,377.0,459.0
2024-01-07 10:00:00,302.0,342.0,720.0,37.0,3.0,3.0,220.0,50.0,380.0,418.0
2024-01-07 11:00:00,301.0,351.0,906.0,36.0,3.0,3.0,371.0,50.0,302.0,330.0
2024-01-07 12:00:00,299.0,343.0,909.0,37.0,3.0,3.0,388.0,51.0,193.0,318.0
2024-01-07 13:00:00,297.0,356.0,854.0,36.0,3.0,3.0,354.0,51.0,239.0,347.0
2024-01-07 14:00:00,271.0,337.0,908.0,37.0,3.0,3.0,187.0,51.0,352.0,376.0
2024-01-07 15:00:00,290.0,361.0,960.0,38.0,3.0,3.0,47.0,51.0,440.0,373.0
2024-01-07 16:00:00,271.0,379.0,960.0,40.0,3.0,3.0,1.0,52.0,548.0,448.0
2024-01-07 17:00:00,276.0,392.0,1013.0,42.0,3.0,3.0,0.0,52.0,581.0,642.0
2024-01-07 18:00:00,305.0,411.0,1068.0,44.0,3.0,4.0,0.0,53.0,684.0,780.0
2024-01-07 19:00:00,306.0,413.0,939.0,47.0,3.0,4.0,0.0,54.0,757.0,863.0
2024-01-07 20:00:00,304.0,394.0,905.0,43.0,3.0,3.0,0.0,52.0,722.0,919.0
2024-01-07 21:00:00,306.0,389.0,940.0,43.0,3.0,3.0,0.0,53.0,779.0,905.0
2024-01-07 22:00:00,306.0,352.0,794.0,42.0,3.0,3.0,0.0,52.0,796.0,894.0
2024-01-07 23:00:00,300.0,338.0,665.0,41.0,3.0,3.0,0.0,52.0,666.0,990.0
2024-01-08 00:00:00,298.0,282.0,623.0,37.0,3.0,3.0,0.0,50.0,768.0,987.0
2024-01-08 01:00:00,302.0,274.0,617.0,36.0,3.0,3.0,0.0,51.0,875.0,871.0
2024-01-08 02:00:00,300.0,265.0,641.0,34.0,3.0,2.0,0.0,48.0,757.0,725.0
2024-01-08 03:00:00,300.0,262.0,614.0,34.0,3.0,2.0,0.0,49.0,629.0,716.0
2024-01-08 04:00:00,301.0,266.0,610.0,34.0,3.0,2.0,0.0,50.0,579.0,708.0
2024-01-08 05:00:00,301.0,276.0,631.0,34.0,3.0,2.0,0.0,49.0,559.0,678.0
2024-01-08 06:00:00,303.0,331.0,686.0,38.0,3.0,3.0,0.0,50.0,519.0,722.0
2024-01-08 07:00:00,304.0,382.0,801.0,41.0,3.0,3.0,0.0,52.0,571.0,670.0
2024-01-08 08:00:00,293.0,378.0,852.0,41.0,3.0,3.0,0.0,52.0,621.0,560.0
2024-01-08 09:00:00,289.0,375.0,972.0,39.0,3.0,3.0,56.0,51.0,479.0,418.0
2024-01-08 10:00:00,296.0,396.0,960.0,42.0,3.0,3.0,207.0,53.0,301.0,302.0
2024-01-08 11:00:00,302.0,374.0,887.0,42.0,3.0,3.0,350.0,52.0,232.0,254.0
2024-01-08 12:00:00,301.0,334.0,825.0,39.0,3.0,3.0,475.0,50.0,227.0,190.0
2024-01-08 13:00:00,303.0,320.0,810.0,37.0,3.0,3.0,438.0,49.0,178.0,161.0
2024-01-08 14:00:00,302.0,338.0,856.0,37.0,3.0,3.0,271.0,49.0,181.0,145.0
2024-01-08 15:00:00,301.0,349.0,890.0,38.0,3.0,3.0,80.0,48.0,205.0,152.0
2024-01-08 16:00:00,301.0,359.0,914.0,40.0,3.0,3.0,2.0,51.0,222.0,171.0
2024-01-08 17:00:00,303.0,390.0,950.0,41.0,3.0,3.0,0.0,50.0,212.0,191.0
2024-01-08 18:00:00,304.0,391.0,949.0,40.0,3.0,3.0,0.0,50.0,203.0,184.0
2024-01-08 19:00:00,303.0,403.0,962.0,40.0,3.0,3.0,0.0,50.0,138.0,153.0
2024-01-08 20:00:00,306.0,404.0,973.0,40.0,3.0,3.0,0.0,50.0,118.0,143.0
2024-01-08 21:00:00,301.0,352.0,874.0,36.0,3.0,3.0,0.0,49.0,86.0,147.0
2024-01-08 22:00:00,302.0,325.0,817.0,34.0,3.0,2.0,0.0,47.0,58.0,219.0
2024-01-08 23:00:00,302.0,322.0,699.0,34.0,3.0,2.0,0.0,47.0,64.0,281.0
2024-01-09 00:00:00,301.0,291.0,704.0,34.0,3.0,2.0,0.0,48.0,41.0,328.0
2024-01-09 01:00:00,302.0,288.0,745.0,34.0,3.0,2.0,0.0,48.0,30.0,366.0
2024-01-09 02:00:00,305.0,286.0,702.0,33.0,3.0,2.0,0.0,49.0,39.0,384.0
2024-01-09 03:00:00,316.0,287.0,651.0,33.0,3.0,2.0,0.0,49.0,62.0,374.0
2024-01-09 04:00:00,300.0,289.0,656.0,34.0,3.0,3.0,0.0,49.0,78.0,369.0
2024-01-09 05:00:00,300.0,294.0,744.0,35.0,3.0,3.0,0.0,50.0,55.0,390.0
2024-01-09 06:00:00,314.0,363.0,788.0,39.0,3.0,3.0,0.0,51.0,50.0,410.0
2024-01-09 07:00:00,299.0,395.0,700.0,42.0,3.0,3.0,0.0,52.0,71.0,429.0
2024-01-09 08:00:00,300.0,418.0,639.0,44.0,3.0,3.0,0.0,52.0,63.0,421.0
2024-01-09 09:00:00,299.0,428.0,671.0,44.0,3.0,3.0,37.0,54.0,65.0,327.0
2024-01-09 10:00:00,296.0,429.0,606.0,45.0,3.0,4.0,114.0,54.0,81.0,301.0
2024-01-09 11:00:00,294.0,441.0,680.0,56.0,3.0,4.0,209.0,54.0,106.0,289.0
2024-01-09 12:00:00,297.0,395.0,732.0,41.0,3.0,3.0,245.0,51.0,136.0,280.0
2024-01-09 13:00:00,293.0,380.0,786.0,41.0,3.0,3.0,198.0,51.0,126.0,261.0
2024-01-09 14:00:00,298.0,376.0,915.0,40.0,3.0,3.0,132.0,52.0,129.0,207.0
2024-01-09 15:00:00,299.0,404.0,936.0,43.0,3.0,3.0,40.0,53.0,152.0,168.0
2024-01-09 16:00:00,295.0,407.0,919.0,42.0,3.0,3.0,0.0,53.0,137.0,123.0
2024-01-09 17:00:00,298.0,416.0,909.0,40.0,3.0,3.0,0.0,50.0,104.0,70.0
2024-01-09 18:00:00,302.0,425.0,893.0,40.0,3.0,3.0,0.0,52.0,67.0,53.0
2024-01-09 19:00:00,310.0,426.0,846.0,41.0,3.0,3.0,0.0,52.0,62.0,51.0
2024-01-09 20:00:00,305.0,414.0,881.0,40.0,3.0,3.0,0.0,53.0,72.0,40.0
2024-01-09 21:00:00,304.0,371.0,864.0,40.0,3.0,3.0,0.0,52.0,81.0,51.0
2024-01-09 22:00:00,301.0,337.0,810.0,37.0,3.0,3.0,0.0,51.0,80.0,47.0
2024-01-09 23:00:00,304.0,338.0,798.0,36.0,3.0,3.0,0.0,50.0,100.0,31.0
2024-01-10 00:00:00,304.0,331.0,768.0,35.0,3.0,1.0,0.0,50.0,84.0,31.0
2024-01-10 01:00:00,304.0,328.0,717.0,34.0,3.0,1.0,0.0,49.0,91.0,15.0
2024-01-10 02:00:00,303.0,325.0,685.0,34.0,3.0,1.0,0.0,49.0,87.0,8.0
2024-01-10 03:00:00,304.0,328.0,686.0,34.0,3.0,1.0,0.0,49.0,40.0,4.0
2024-01-10 04:00:00,303.0,312.0,662.0,34.0,3.0,1.0,0.0,48.0,13.0,4.0
2024-01-10 05:00:00,302.0,328.0,766.0,34.0,3.0,2.0,0.0,48.0,9.0,4.0
2024-01-10 06:00:00,305.0,363.0,829.0,38.0,3.0,3.0,0.0,50.0,9.0,4.0
2024-01-10 07:00:00,304.0,408.0,839.0,40.0,3.0,3.0,0.0,51.0,10.0,3.0
2024-01-10 08:00:00,299.0,440.0,956.0,42.0,3.0,3.0,1.0,51.0,10.0,4.0
2024-01-10 09:00:00,304.0,456.0,991.0,60.0,4.0,4.0,34.0,51.0,13.0,8.0
2024-01-10 10:00:00,298.0,438.0,929.0,41.0,3.0,3.0,144.0,50.0,11.0,28.0
2024-01-10 11:00:00,302.0,430.0,912.0,40.0,3.0,3.0,234.0,50.0,13.0,55.0
2024-01-10 12:00:00,303.0,418.0,914.0,38.0,3.0,3.0,265.0,51.0,14.0,70.0
2024-01-10 13:00:00,303.0,414.0,869.0,38.0,3.0,3.0,243.0,51.0,14.0,61.0
2024-01-10 14:00:00,304.0,421.0,826.0,38.0,3.0,3.0,159.0,49.0,14.0,83.0
2024-01-10 15:00:00,304.0,429.0,864.0,39.0,3.0,3.0,49.0,50.0,21.0,123.0
2024-01-10 16:00:00,338.0,437.0,817.0,40.0,3.0,3.0,2.0,50.0,22.0,203.0
2024-01-10 17:00:00,346.0,439.0,829.0,39.0,3.0,3.0,0.0,51.0,24.0,283.0
2024-01-10 18:00:00,311.0,442.0,847.0,40.0,3.0,3.0,0.0,50.0,37.0,355.0
2024-01-10 19:00:00,309.0,438.0,851.0,40.0,3.0,3.0,0.0,49.0,47.0,452.0
2024-01-10 20:00:00,305.0,436.0,874.0,40.0,3.0,3.0,0.0,50.0,61.0,505.0
2024-01-10 21:00:00,304.0,404.0,819.0,40.0,3.0,2.0,0.0,49.0,83.0,587.0
2024-01-10 22:00:00,304.0,378.0,819.0,40.0,3.0,2.0,0.0,50.0,104.0,693.0
2024-01-10 23:00:00,303.0,366.0,730.0,40.0,3.0,2.0,0.0,50.0,147.0,714.0
2024-01-11 00:00:00,303.0,352.0,778.0,39.0,3.0,3.0,0.0,51.0,253.0,646.0
2024-01-11 01:00:00,301.0,336.0,658.0,38.0,3.0,3.0,0.0,50.0,349.0,575.0
2024-01-11 02:00:00,303.0,306.0,621.0,38.0,3.0,3.0,0.0,48.0,359.0,505.0
2024-01-11 03:00:00,303.0,321.0,592.0,38.0,3.0,3.0,0.0,49.0,414.0,440.0
2024-01-11 04:00:00,302.0,310.0,595.0,38.0,3.0,3.0,0.0,49.0,409.0,308.0
2024-01-11 05:00:00,302.0,292.0,647.0,35.0,3.0,3.0,0.0,48.0,354.0,174.0
2024-01-11 06:00:00,304.0,362.0,882.0,39.0,3.0,3.0,0.0,50.0,235.0,153.0
2024-01-11 07:00:00,303.0,419.0,910.0,40.0,3.0,3.0,0.0,50.0,159.0,121.0
2024-01-11 08:00:00,315.0,420.0,848.0,40.0,3.0,3.0,1.0,50.0,148.0,85.0
2024-01-11 09:00:00,301.0,399.0,817.0,40.0,3.0,3.0,56.0,49.0,139.0,69.0
2024-01-11 10:00:00,304.0,379.0,820.0,40.0,3.0,3.0,197.0,49.0,171.0,97.0
2024-01-11 11:00:00,303.0,370.0,817.0,39.0,3.0,3.0,330.0,48.0,154.0,107.0
2024-01-11 12:00:00,302.0,369.0,813.0,37.0,3.0,3.0,375.0,50.0,155.0,125.0
2024-01-11 13:00:00,305.0,348.0,778.0,37.0,3.0,3.0,353.0,51.0,149.0,167.0
2024-01-11 14:00:00,320.0,375.0,797.0,40.0,3.0,3.0,241.0,52.0,242.0,207.0
2024-01-11 15:00:00,338.0,382.0,822.0,39.0,3.0,3.0,92.0,51.0,323.0,213.0
2024-01-11 16:00:00,300.0,381.0,868.0,39.0,3.0,3.0,3.0,52.0,334.0,183.0
2024-01-11 17:00:00,299.0,372.0,848.0,40.0,3.0,3.0,0.0,51.0,306.0,193.0
2024-01-11 18:00:00,307.0,393.0,874.0,41.0,3.0,3.0,0.0,50.0,186.0,187.0
