timestamp,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2024-01-01 01:00:00,0.0,91.25,29.0,0.0,0.0,428.0,1.0,11.0,2.0,4.75
2024-01-01 02:00:00,0.0,89.5,28.0,0.0,0.0,439.75,1.0,10.75,1.75,4.75
2024-01-01 03:00:00,0.0,93.25,28.0,0.0,0.0,444.25,1.0,11.0,1.75,4.75
2024-01-01 04:00:00,0.0,93.25,28.5,0.0,0.0,446.5,1.0,10.75,1.75,5.0
2024-01-01 05:00:00,0.0,92.75,28.0,0.0,0.0,443.0,1.0,11.0,1.0,5.0
2024-01-01 06:00:00,0.0,92.5,28.5,0.0,0.0,441.5,1.0,10.75,1.5,5.0
2024-01-01 07:00:00,0.0,80.5,28.0,0.0,0.0,440.75,1.0,10.5,1.5,5.0
2024-01-01 08:00:00,0.0,78.5,28.5,0.0,0.0,475.0,1.0,11.0,1.5,5.0
2024-01-01 09:00:00,0.0,75.75,28.25,0.0,0.0,464.25,0.0,10.5,1.25,5.0
2024-01-01 10:00:00,0.0,78.5,28.0,0.0,0.0,465.25,0.0,12.0,1.5,5.0
2024-01-01 11:00:00,0.0,77.75,27.75,0.0,0.0,462.75,0.0,13.0,1.25,5.0
2024-01-01 12:00:00,0.0,80.5,28.5,0.0,0.0,457.0,0.0,12.25,1.5,5.0
2024-01-01 13:00:00,0.0,81.0,28.5,0.0,0.0,455.75,0.0,12.0,1.0,5.0
2024-01-01 14:00:00,0.0,84.0,28.5,0.0,0.0,448.5,0.0,11.5,1.5,5.0
2024-01-01 15:00:00,0.0,85.5,23.75,0.0,0.0,454.0,0.0,9.5,1.5,4.75
2024-01-01 16:00:00,0.0,79.25,30.25,0.0,0.0,428.25,0.5,9.25,1.5,5.0
2024-01-01 17:00:00,0.0,49.5,26.0,0.0,0.0,387.75,1.0,9.0,1.5,5.0
2024-01-01 18:00:00,0.0,79.0,33.0,0.0,0.0,405.5,1.0,12.5,1.0,5.0
2024-01-01 19:00:00,0.0,86.5,32.0,0.0,0.0,406.5,1.0,15.5,1.5,5.0
2024-01-01 20:00:00,0.0,83.25,24.75,0.0,0.0,400.5,1.0,14.75,2.0,5.0
2024-01-01 21:00:00,0.0,82.25,33.75,0.0,0.0,434.5,1.0,16.0,2.0,4.75
2024-01-01 22:00:00,0.0,83.5,29.0,0.0,0.0,441.75,1.0,15.75,1.75,5.0
2024-01-01 23:00:00,0.0,80.25,27.75,0.0,0.0,449.75,1.0,15.0,2.0,5.0
2024-01-02 00:00:00,0.0,81.25,27.0,0.0,0.0,478.5,1.0,14.5,2.0,5.0
2024-01-02 01:00:00,0.0,82.25,26.0,0.0,0.0,496.0,1.0,14.75,2.0,5.0
2024-01-02 02:00:00,0.0,82.75,26.0,0.0,0.0,497.0,1.0,15.0,2.0,5.0
2024-01-02 03:00:00,0.0,83.5,26.5,0.0,0.0,499.25,1.0,15.0,2.0,5.0
2024-01-02 04:00:00,0.0,82.5,26.0,0.0,0.0,499.25,1.0,15.0,2.25,6.25
2024-01-02 05:00:00,0.0,86.75,25.5,0.0,0.0,491.0,1.0,14.75,2.5,6.0
2024-01-02 06:00:00,0.0,81.0,26.0,0.0,0.0,500.25,1.0,14.75,2.25,7.0
2024-01-02 07:00:00,0.0,82.75,26.0,0.0,0.0,490.75,1.0,15.25,2.0,7.0
2024-01-02 08:00:00,0.0,89.75,26.0,0.0,0.0,484.5,1.0,15.25,1.75,6.75
2024-01-02 09:00:00,0.0,93.0,26.5,0.0,0.0,482.75,0.25,15.25,1.5,5.5
2024-01-02 10:00:00,0.0,87.0,27.0,0.0,0.0,489.25,0.0,15.0,1.75,5.0
2024-01-02 11:00:00,0.0,77.0,26.75,0.0,0.0,487.0,0.0,15.0,1.5,5.5
2024-01-02 12:00:00,0.0,42.5,26.5,0.0,0.0,479.75,0.0,15.0,2.0,5.0
2024-01-02 13:00:00,0.0,39.25,26.5,0.0,0.0,469.75,0.0,14.0,2.0,5.0
2024-01-02 14:00:00,0.0,37.75,30.75,0.0,0.0,480.75,0.0,14.25,2.0,6.0
2024-01-02 15:00:00,0.0,37.0,31.5,0.0,0.0,485.75,0.25,14.25,2.0,4.75
2024-01-02 16:00:00,0.0,38.25,31.0,0.0,0.0,479.5,1.0,15.0,1.75,4.5
2024-01-02 17:00:00,0.0,40.5,31.0,0.0,0.0,455.0,1.0,15.25,9.0,4.75
2024-01-02 18:00:00,0.0,48.5,30.5,0.0,0.0,457.25,1.0,15.25,11.0,5.0
2024-01-02 19:00:00,0.0,81.75,30.5,0.0,0.0,455.5,1.0,15.0,14.75,5.0
2024-01-02 20:00:00,0.0,85.5,31.25,0.0,0.0,454.5,1.0,15.0,17.5,5.0
2024-01-02 21:00:00,0.0,86.25,33.25,0.0,0.0,466.5,1.0,15.25,16.0,5.0
2024-01-02 22:00:00,0.0,89.0,33.5,0.0,0.0,468.25,1.0,15.0,15.75,5.0
2024-01-02 23:00:00,0.0,92.75,30.25,0.0,0.0,479.25,1.0,15.25,12.5,8.75
2024-01-03 00:00:00,0.0,95.0,31.25,0.0,0.0,490.0,1.0,14.5,11.25,10.5
2024-01-03 01:00:00,0.0,93.75,33.0,0.0,0.0,516.5,1.0,14.75,8.75,10.0
2024-01-03 02:00:00,0.0,93.75,31.75,0.0,0.0,546.75,1.0,15.0,4.5,10.0
2024-01-03 03:00:00,0.0,89.75,39.75,0.0,0.0,557.25,1.0,15.75,1.75,8.0
2024-01-03 04:00:00,0.0,94.0,35.5,0.0,0.0,561.75,1.0,15.0,1.5,4.25
2024-01-03 05:00:00,0.0,95.75,37.25,0.0,0.0,568.0,1.0,15.0,1.75,4.75
2024-01-03 06:00:00,0.0,91.75,38.25,0.0,0.0,562.5,1.0,14.25,1.5,4.75
2024-01-03 07:00:00,0.0,91.0,42.0,0.0,0.0,537.25,1.0,14.5,1.5,4.75
2024-01-03 08:00:00,0.0,91.75,43.5,0.0,0.0,506.5,0.75,13.25,1.5,4.75
2024-01-03 09:00:00,0.0,87.75,44.5,0.0,0.0,507.5,0.0,14.75,1.25,4.25
2024-01-03 10:00:00,0.0,87.25,45.5,0.0,0.0,511.25,0.0,14.0,1.5,5.0
2024-01-03 11:00:00,0.0,88.25,44.25,0.0,0.0,510.75,0.0,14.25,1.5,4.5
2024-01-03 12:00:00,0.0,77.75,44.75,0.0,0.0,543.75,0.0,13.75,1.5,4.75
2024-01-03 13:00:00,0.0,79.75,45.0,0.0,0.0,572.5,0.0,14.0,1.0,5.0
2024-01-03 14:00:00,0.0,79.75,44.75,0.0,0.0,559.25,0.0,14.0,1.5,4.0
2024-01-03 15:00:00,0.0,75.5,19.0,0.0,0.0,531.75,0.0,14.25,1.75,4.0
2024-01-03 16:00:00,0.0,53.0,19.25,0.0,0.0,500.0,0.75,15.5,1.5,4.25
2024-01-03 17:00:00,0.0,34.5,20.25,0.0,0.0,470.5,1.0,15.5,1.5,4.5
2024-01-03 18:00:00,0.0,35.0,22.75,0.0,0.0,477.75,1.0,15.75,1.75,4.75
2024-01-03 19:00:00,0.0,38.5,23.5,0.0,0.0,483.5,1.0,16.0,1.5,4.5
2024-01-03 20:00:00,0.0,78.75,23.25,0.0,0.0,483.5,1.0,15.5,1.5,4.75
2024-01-03 21:00:00,0.0,81.75,23.5,0.0,0.0,486.75,1.0,15.75,2.0,4.75
2024-01-03 22:00:00,0.0,82.25,25.75,0.0,0.0,516.25,1.0,16.0,1.5,5.0
2024-01-03 23:00:00,0.0,92.0,27.5,0.0,0.0,549.5,1.0,16.0,1.5,5.0
2024-01-04 00:00:00,0.0,98.5,27.0,0.0,0.0,572.25,1.0,16.25,1.75,5.0
2024-01-04 01:00:00,0.0,103.5,32.5,0.0,0.0,583.25,1.0,17.0,1.75,4.75
2024-01-04 02:00:00,0.0,103.0,34.75,0.0,0.0,583.25,1.0,15.5,1.5,5.0
2024-01-04 03:00:00,0.0,103.25,36.75,0.0,0.0,585.5,1.0,11.5,1.5,4.75
2024-01-04 04:00:00,0.0,105.5,38.25,0.0,0.0,589.5,1.0,10.0,1.75,4.75
2024-01-04 05:00:00,0.0,103.5,38.0,0.0,0.0,578.75,1.0,9.5,1.5,5.0
2024-01-04 06:00:00,0.0,91.0,26.75,0.0,0.0,557.75,1.0,9.5,2.0,5.0
2024-01-04 07:00:00,0.0,59.75,12.5,0.0,0.0,543.75,1.0,8.25,5.75,5.25
2024-01-04 08:00:00,0.0,28.75,12.5,0.0,0.0,544.25,0.75,9.75,6.75,6.25
2024-01-04 09:00:00,0.0,28.25,14.25,0.0,0.0,541.5,0.0,10.0,7.0,12.5
2024-01-04 10:00:00,0.0,28.0,42.0,0.0,0.0,528.5,0.0,10.0,6.75,14.0
2024-01-04 11:00:00,0.0,28.25,37.75,0.0,0.0,525.0,0.0,9.75,6.5,15.25
2024-01-04 12:00:00,0.0,40.0,39.5,0.0,0.0,527.0,0.0,9.75,2.75,13.0
2024-01-04 13:00:00,0.0,29.75,39.25,0.0,0.0,519.25,0.0,9.25,1.75,11.5
2024-01-04 14:00:00,0.0,14.0,39.25,0.0,0.0,516.25,0.0,9.5,2.0,10.75
2024-01-04 15:00:00,0.0,13.75,19.5,0.0,0.0,512.5,0.0,9.5,2.0,8.0
2024-01-04 16:00:00,0.0,13.75,12.5,0.0,0.0,504.25,0.75,15.25,2.75,6.0
2024-01-04 17:00:00,0.0,14.5,12.5,0.0,0.0,469.5,1.0,9.25,1.0,5.25
2024-01-04 18:00:00,0.0,21.0,12.5,0.0,0.0,480.75,1.0,9.0,1.75,4.75
2024-01-04 19:00:00,0.0,23.25,12.5,0.0,0.0,475.5,1.0,9.25,1.5,4.75
2024-01-04 20:00:00,0.0,20.75,12.5,0.0,0.0,473.75,1.0,10.25,1.5,4.75
2024-01-04 21:00:00,0.0,23.25,12.5,0.0,0.0,485.0,1.0,9.5,1.5,4.25
2024-01-04 22:00:00,0.0,47.25,12.0,0.0,0.0,488.25,1.0,9.0,2.0,5.0
2024-01-04 23:00:00,0.0,87.5,11.75,0.0,0.0,499.5,1.0,9.5,2.0,5.0
2024-01-05 00:00:00,0.0,85.25,11.5,0.0,0.0,514.0,1.0,9.0,2.0,5.0
2024-01-05 01:00:00,0.0,87.0,11.5,0.0,0.0,558.75,1.0,9.0,1.75,5.0
2024-01-05 02:00:00,0.0,109.5,11.5,0.0,0.0,578.25,1.0,9.75,1.75,5.0
2024-01-05 03:00:00,0.0,109.5,11.75,0.0,0.0,576.75,1.0,9.0,1.5,4.75
2024-01-05 04:00:00,0.0,109.75,11.5,0.0,0.0,578.0,1.0,9.0,2.0,4.25
2024-01-05 05:00:00,0.0,111.25,12.0,0.0,0.0,575.0,1.0,9.5,1.75,5.0
2024-01-05 06:00:00,0.0,106.75,12.5,0.0,0.0,568.75,1.0,9.25,1.0,5.0
2024-01-05 07:00:00,0.0,85.75,12.5,0.0,0.0,557.5,1.0,9.0,1.75,5.0
2024-01-05 08:00:00,0.0,81.5,14.0,0.0,0.0,561.5,1.0,9.0,1.75,4.75
2024-01-05 09:00:00,0.0,75.25,12.75,0.0,0.0,553.0,0.0,9.0,1.5,5.0
2024-01-05 10:00:00,0.0,70.75,12.5,0.0,0.0,538.0,0.0,9.5,2.0,5.0
2024-01-05 11:00:00,0.0,63.5,12.75,0.0,0.0,526.0,0.0,9.0,1.5,5.0
2024-01-05 12:00:00,0.0,55.75,12.5,0.0,0.0,497.75,0.0,9.0,1.0,4.75
2024-01-05 13:00:00,0.0,53.5,12.5,0.0,0.0,535.25,0.0,9.0,1.75,5.5
2024-01-05 14:00:00,0.0,38.5,12.25,0.0,0.0,503.75,0.0,9.0,1.25,5.75
2024-01-05 15:00:00,0.0,36.0,13.5,0.0,0.0,489.0,0.0,9.0,1.0,5.0
2024-01-05 16:00:00,0.0,62.75,13.5,0.0,0.0,499.0,0.75,10.5,1.25,6.0
2024-01-05 17:00:00,0.0,64.75,13.5,0.0,0.0,486.0,1.0,9.5,1.75,5.5
2024-01-05 18:00:00,0.0,64.0,13.5,0.0,0.0,479.0,1.0,9.25,1.75,5.0
2024-01-05 19:00:00,0.0,57.25,13.5,0.0,0.0,450.0,1.0,9.25,1.25,4.75
2024-01-05 20:00:00,0.0,37.0,13.5,0.0,0.0,479.5,1.0,9.25,1.75,4.0
2024-01-05 21:00:00,0.0,41.25,13.5,0.0,0.0,487.75,1.0,9.5,1.5,4.5
2024-01-05 22:00:00,0.0,49.25,13.5,0.0,0.0,480.75,1.0,9.0,1.25,5.0
2024-01-05 23:00:00,0.0,81.75,13.5,0.0,0.0,493.75,1.0,9.5,1.5,5.0
2024-01-06 00:00:00,0.0,73.5,13.5,0.0,0.0,474.5,1.0,9.0,1.0,5.0
2024-01-06 01:00:00,0.0,83.75,13.5,0.0,0.0,499.5,1.0,9.0,1.5,4.75
2024-01-06 02:00:00,0.0,95.75,13.5,0.0,0.0,494.25,1.0,9.0,1.5,4.5
2024-01-06 03:00:00,0.0,94.25,13.5,0.0,0.0,508.5,1.0,9.0,1.5,4.75
2024-01-06 04:00:00,0.0,91.5,13.5,0.0,0.0,518.75,1.0,9.0,1.5,4.5
2024-01-06 05:00:00,0.0,89.5,13.5,0.0,0.0,518.25,1.0,9.0,1.75,5.0
2024-01-06 06:00:00,0.0,89.0,13.5,0.0,0.0,514.0,1.0,9.0,1.25,5.0
2024-01-06 07:00:00,0.0,87.0,13.5,0.0,0.0,511.0,1.0,9.0,1.75,5.0
2024-01-06 08:00:00,0.0,53.25,14.25,0.0,0.0,505.75,1.0,9.25,1.5,5.0
2024-01-06 09:00:00,0.0,40.0,14.0,0.0,0.0,502.5,0.0,8.75,1.5,4.75
2024-01-06 10:00:00,0.0,39.75,14.0,0.0,0.0,487.25,0.0,9.0,1.25,5.0
2024-01-06 11:00:00,0.0,38.25,14.5,0.0,0.0,482.5,0.0,9.5,1.5,5.0
2024-01-06 12:00:00,0.0,40.5,14.25,0.0,0.0,467.25,0.0,9.25,1.75,5.0
2024-01-06 13:00:00,0.0,43.0,14.75,0.0,0.0,497.25,0.0,9.75,1.5,5.0
2024-01-06 14:00:00,0.0,49.25,14.75,0.0,0.0,517.0,0.0,11.25,1.5,5.0
2024-01-06 15:00:00,0.0,42.75,15.25,0.0,0.0,505.0,0.0,10.25,1.75,4.75
2024-01-06 16:00:00,0.0,39.5,14.5,0.0,0.0,471.0,0.5,10.0,1.75,5.0
2024-01-06 17:00:00,0.0,38.75,14.75,0.0,0.0,439.75,1.0,10.25,1.5,5.0
2024-01-06 18:00:00,0.0,40.0,14.5,0.0,0.0,469.5,1.0,11.0,1.5,5.0
2024-01-06 19:00:00,0.0,45.0,15.5,0.0,0.0,476.5,1.0,10.75,1.5,5.0
2024-01-06 20:00:00,0.0,55.25,15.5,0.0,0.0,462.75,1.0,11.5,1.5,5.0
2024-01-06 21:00:00,0.0,59.5,15.5,0.0,0.0,500.75,1.0,10.25,1.75,5.0
2024-01-06 22:00:00,0.0,61.25,16.0,0.0,0.0,499.25,1.0,10.5,1.5,5.0
2024-01-06 23:00:00,0.0,87.5,17.5,0.0,0.0,499.5,1.0,10.75,1.5,5.0
2024-01-07 00:00:00,0.0,71.0,20.75,0.0,0.0,490.25,1.0,10.5,1.5,5.0
2024-01-07 01:00:00,0.0,101.5,22.5,0.0,0.0,512.0,1.0,11.0,1.5,5.0
2024-01-07 02:00:00,0.0,100.75,22.0,0.0,0.0,545.5,1.0,10.25,1.75,5.0
2024-01-07 03:00:00,0.0,102.75,21.5,0.0,0.0,545.75,1.0,10.25,1.75,5.0
2024-01-07 04:00:00,0.0,104.0,21.5,0.0,0.0,540.5,1.0,10.0,1.25,5.0
2024-01-07 05:00:00,0.0,103.5,24.25,0.0,0.0,531.25,1.0,10.0,1.5,5.0
2024-01-07 06:00:00,0.0,106.25,26.75,0.0,0.0,535.25,1.0,10.0,1.5,5.0
2024-01-07 07:00:00,0.0,106.0,27.5,0.0,0.0,527.0,1.0,9.25,1.75,5.0
2024-01-07 08:00:00,0.0,96.0,32.25,0.0,0.0,533.25,1.0,10.75,1.5,5.0
2024-01-07 09:00:00,0.0,87.5,34.25,0.0,0.0,524.5,0.0,10.0,1.5,5.0
2024-01-07 10:00:00,0.0,62.25,35.75,0.0,0.0,525.0,0.0,10.0,1.75,5.0
2024-01-07 11:00:00,0.0,60.5,34.25,0.0,0.0,527.75,0.0,10.0,1.5,5.0
2024-01-07 12:00:00,0.0,60.75,35.0,0.0,0.0,522.5,0.0,10.75,1.25,5.0
2024-01-07 13:00:00,0.0,82.25,39.5,0.0,0.0,525.25,0.0,11.0,1.5,5.0
2024-01-07 14:00:00,0.0,79.75,42.25,0.0,0.0,527.5,0.0,11.25,1.5,5.0
2024-01-07 15:00:00,0.0,51.0,41.0,0.0,0.0,525.0,0.0,11.0,1.0,5.0
2024-01-07 16:00:00,0.0,40.5,40.75,0.0,0.0,511.0,0.25,11.0,1.75,5.0
2024-01-07 17:00:00,0.0,36.75,42.75,0.0,0.0,494.75,1.0,11.25,1.75,5.0
2024-01-07 18:00:00,0.0,38.75,46.5,0.0,0.0,489.25,1.0,11.0,2.0,5.0
2024-01-07 19:00:00,0.0,37.5,47.5,0.0,0.0,490.25,1.0,11.0,1.75,5.0
2024-01-07 20:00:00,0.0,37.5,45.5,0.0,0.0,500.75,1.0,10.25,1.5,5.0
2024-01-07 21:00:00,0.0,39.0,47.5,0.0,0.0,502.5,1.0,5.5,1.25,5.25
2024-01-07 22:00:00,0.0,44.0,50.0,0.0,0.0,506.75,1.0,5.25,1.75,6.0
2024-01-07 23:00:00,0.0,86.5,47.75,0.0,0.0,520.75,1.0,5.25,1.75,5.75
2024-01-08 00:00:00,0.0,96.0,52.5,0.0,0.0,553.0,1.0,5.5,1.75,5.25
2024-01-08 01:00:00,0.0,102.0,51.5,0.0,0.0,586.75,1.0,5.0,1.25,5.0
2024-01-08 02:00:00,0.0,95.75,30.0,0.0,0.0,588.5,1.0,5.25,1.75,5.0
2024-01-08 03:00:00,0.0,100.0,29.5,0.0,0.0,602.5,1.0,5.5,1.75,5.0
2024-01-08 04:00:00,0.0,105.25,7.0,0.0,0.0,603.0,1.0,5.0,1.0,5.0
2024-01-08 05:00:00,0.0,89.75,3.5,0.0,0.0,589.75,1.0,5.25,1.75,5.0
2024-01-08 06:00:00,0.0,44.5,4.0,0.0,0.0,578.5,1.0,5.25,1.75,5.25
2024-01-08 07:00:00,0.0,32.75,4.0,0.0,0.0,577.75,1.0,5.25,1.5,5.25
2024-01-08 08:00:00,0.0,30.25,3.5,0.0,0.0,581.5,1.0,5.75,1.75,5.25
2024-01-08 09:00:00,0.0,37.0,4.0,0.0,0.0,574.5,0.0,5.0,1.25,5.5
2024-01-08 10:00:00,0.0,37.75,4.0,0.0,0.0,556.25,0.0,5.5,1.75,5.0
2024-01-08 11:00:00,0.0,38.5,3.75,0.0,0.0,575.0,0.0,5.0,1.5,5.25
2024-01-08 12:00:00,0.0,72.75,4.0,0.0,0.0,579.5,0.0,7.0,1.25,5.5
2024-01-08 13:00:00,0.0,57.0,4.5,0.0,0.0,582.0,0.0,5.0,1.5,5.5
2024-01-08 14:00:00,0.0,40.25,4.0,0.0,0.0,576.75,0.0,5.0,1.25,5.5
2024-01-08 15:00:00,0.0,42.5,3.75,0.0,0.0,568.75,0.0,5.5,1.5,5.0
2024-01-08 16:00:00,0.0,37.5,4.0,0.0,0.0,563.0,0.25,5.75,1.75,5.0
2024-01-08 17:00:00,0.0,38.75,4.0,0.0,0.0,541.75,1.0,5.5,1.5,5.0
2024-01-08 18:00:00,0.0,37.25,4.0,0.0,0.0,535.75,1.0,5.25,1.25,5.0
2024-01-08 19:00:00,0.0,39.75,4.0,0.0,0.0,531.0,1.0,5.0,1.75,5.0
2024-01-08 20:00:00,0.0,41.25,3.5,0.0,0.0,531.5,1.0,5.25,1.75,5.0
2024-01-08 21:00:00,0.0,59.75,4.0,0.0,0.0,546.75,1.0,5.75,1.5,5.0
2024-01-08 22:00:00,0.0,57.5,4.0,0.0,0.0,545.75,1.0,5.5,1.75,5.25
2024-01-08 23:00:00,0.0,40.5,4.0,0.0,0.0,546.25,1.0,5.25,2.0,5.5
2024-01-09 00:00:00,0.0,79.5,4.0,0.0,0.0,565.5,1.0,5.0,2.0,5.5
2024-01-09 01:00:00,0.0,88.25,4.0,0.0,0.0,574.5,1.0,5.0,2.0,5.0
2024-01-09 02:00:00,0.0,86.0,3.5,0.0,0.0,581.25,1.0,5.0,2.0,5.0
2024-01-09 03:00:00,0.0,90.75,4.0,0.0,0.0,596.0,1.0,5.0,2.0,5.0
2024-01-09 04:00:00,0.0,90.75,4.0,0.0,0.0,593.25,1.0,5.0,1.75,5.0
2024-01-09 05:00:00,0.0,90.5,4.0,0.0,0.0,583.25,1.0,4.25,1.5,5.0
2024-01-09 06:00:00,0.0,74.25,4.0,0.0,0.0,590.5,1.0,4.5,1.5,5.0
2024-01-09 07:00:00,0.0,26.25,4.0,0.0,0.0,571.0,1.0,6.75,1.5,5.5
2024-01-09 08:00:00,0.0,20.75,3.5,0.0,0.0,519.0,0.5,9.0,1.75,5.0
2024-01-09 09:00:00,0.0,21.0,4.0,0.0,0.0,511.5,0.0,11.75,1.5,5.0
2024-01-09 10:00:00,0.0,20.5,4.25,0.0,0.0,530.75,0.0,5.0,1.25,5.5
2024-01-09 11:00:00,0.0,27.0,4.0,0.0,0.0,521.25,0.0,5.25,1.25,5.25
2024-01-09 12:00:00,0.0,55.25,3.5,0.0,0.0,533.0,0.0,6.75,1.0,5.5
2024-01-09 13:00:00,0.0,59.5,4.0,0.0,0.0,529.0,0.0,5.5,1.0,5.25
2024-01-09 14:00:00,0.0,49.5,4.0,0.0,0.0,529.75,0.0,6.0,1.0,5.0
2024-01-09 15:00:00,0.0,23.0,4.0,0.0,0.0,522.25,0.0,5.5,1.0,5.0
2024-01-09 16:00:00,0.0,18.5,4.0,0.0,0.0,512.5,0.25,5.25,1.0,5.0
2024-01-09 17:00:00,0.0,18.0,3.5,0.0,0.0,500.5,1.0,5.25,1.0,5.0
2024-01-09 18:00:00,0.0,21.25,4.0,0.0,0.0,506.25,1.0,5.75,1.25,5.0
2024-01-09 19:00:00,0.0,24.75,4.0,0.0,0.0,513.5,1.0,5.5,1.0,5.0
2024-01-09 20:00:00,0.0,25.5,4.0,0.0,0.0,531.75,1.0,5.75,1.0,5.0
2024-01-09 21:00:00,0.0,34.75,4.0,0.0,0.0,555.25,1.0,5.75,1.0,5.0
2024-01-09 22:00:00,0.0,56.0,4.0,0.0,0.0,552.25,1.0,5.75,1.25,5.0
2024-01-09 23:00:00,0.0,61.25,4.0,0.0,0.0,552.75,1.0,5.75,1.25,5.75
2024-01-10 00:00:00,0.0,81.0,4.0,0.0,0.0,531.0,1.0,5.75,1.25,5.0
2024-01-10 01:00:00,0.0,52.5,4.0,0.0,0.0,517.75,1.0,5.5,1.75,5.0
2024-01-10 02:00:00,0.0,52.0,3.5,0.0,0.0,523.75,1.0,5.75,1.75,5.25
2024-01-10 03:00:00,0.0,53.75,4.0,0.0,0.0,550.25,1.0,6.0,1.5,5.0
2024-01-10 04:00:00,0.0,56.5,4.0,0.0,0.0,542.25,1.0,6.0,1.25,5.0
2024-01-10 05:00:00,0.0,87.75,4.0,0.0,0.0,537.0,1.0,6.0,1.5,5.0
2024-01-10 06:00:00,0.0,27.5,4.0,0.0,0.0,541.5,1.0,6.25,1.0,5.0
2024-01-10 07:00:00,0.0,14.0,3.5,0.0,0.0,536.5,1.0,7.5,1.0,5.25
2024-01-10 08:00:00,0.0,17.25,4.0,0.0,0.0,493.25,0.5,8.0,1.25,10.5
2024-01-10 09:00:00,0.0,17.0,4.0,0.0,0.0,506.0,0.0,13.25,1.0,6.0
2024-01-10 10:00:00,0.0,16.75,4.25,0.0,0.0,545.25,0.0,12.0,1.0,6.0
2024-01-10 11:00:00,0.0,17.25,4.0,0.0,0.0,536.75,0.0,8.5,1.0,5.5
2024-01-10 12:00:00,0.0,17.5,3.75,0.0,0.0,528.5,0.0,8.25,1.0,6.25
2024-01-10 13:00:00,0.0,18.25,3.5,0.0,0.0,531.75,0.0,8.75,1.0,6.0
2024-01-10 14:00:00,0.0,18.5,4.0,0.0,0.0,532.75,0.0,7.0,1.0,5.75
2024-01-10 15:00:00,0.0,18.25,4.0,0.0,0.0,521.25,0.0,8.0,1.0,5.25
2024-01-10 16:00:00,0.0,18.75,3.5,0.0,0.0,529.5,0.25,7.75,1.0,5.0
2024-01-10 17:00:00,0.0,23.5,4.0,0.0,0.0,516.75,1.0,6.0,0.75,5.0
2024-01-10 18:00:00,0.0,25.5,4.0,0.0,0.0,519.5,1.0,7.25,1.0,5.0
2024-01-10 19:00:00,0.0,26.0,4.0,0.0,0.0,513.25,1.0,6.25,1.0,5.0
2024-01-10 20:00:00,0.0,25.0,4.0,0.0,0.0,493.5,1.0,5.0,1.0,5.0
2024-01-10 21:00:00,0.0,30.25,4.0,0.0,0.0,503.0,1.0,6.0,1.0,5.0
2024-01-10 22:00:00,0.0,35.25,3.5,0.0,0.0,532.0,1.0,7.75,1.0,6.25
2024-01-10 23:00:00,0.0,35.75,4.0,0.0,0.0,508.5,1.0,5.75,1.25,5.5
2024-01-11 00:00:00,0.0,38.5,4.0,0.0,0.0,543.25,1.0,6.75,1.0,6.0
2024-01-11 01:00:00,0.0,43.25,4.0,0.0,0.0,570.0,1.0,6.25,1.0,5.5
2024-01-11 02:00:00,0.0,41.5,4.0,0.0,0.0,574.5,1.0,7.0,1.75,5.5
2024-01-11 03:00:00,0.0,30.0,3.5,0.0,0.0,580.5,1.0,6.0,2.25,5.75
2024-01-11 04:00:00,0.0,24.25,4.0,0.0,0.0,578.5,1.0,5.75,1.75,6.0
2024-01-11 05:00:00,0.0,21.25,4.0,0.0,0.0,585.0,1.0,6.0,2.0,5.25
2024-01-11 06:00:00,0.0,18.25,3.5,0.0,0.0,582.25,1.0,5.5,1.5,5.5
2024-01-11 07:00:00,0.0,17.25,4.0,0.0,0.0,582.75,1.0,6.0,1.25,6.0
2024-01-11 08:00:00,0.0,16.75,4.0,0.0,0.0,572.75,1.0,7.25,2.0,5.0
2024-01-11 09:00:00,0.0,17.0,4.0,0.0,0.0,555.75,0.0,6.0,2.0,5.25
2024-01-11 10:00:00,0.0,17.0,4.0,0.0,0.0,537.25,0.0,6.75,2.0,6.0
2024-01-11 11:00:00,0.0,17.5,4.0,0.0,0.0,542.5,0.0,6.0,2.0,6.25
2024-01-11 12:00:00,0.0,17.75,3.75,0.0,0.0,555.25,0.0,6.5,1.25,8.75
2024-01-11 13:00:00,0.0,18.0,3.75,0.0,0.0,580.75,0.0,6.0,1.25,9.25
2024-01-11 14:00:00,0.0,17.0,3.5,0.0,0.0,580.5,0.0,6.25,1.75,7.75
2024-01-11 15:00:00,0.0,17.0,3.5,0.0,0.0,575.25,0.0,5.5,2.0,7.75
2024-01-11 16:00:00,0.0,17.25,4.0,0.0,0.0,560.0,0.5,5.5,1.25,8.25
2024-01-11 17:00:00,0.0,17.75,5.0,0.0,0.0,547.75,1.0,5.5,1.0,7.25
2024-01-11 18:00:00,0.0,17.0,7.0,0.0,0.0,547.5,1.0,5.25,1.0,6.5
2024-01-11 19:00:00,0.0,17.0,7.5,0.0,0.0,547.25,1.0,5.25,1.0,6.0
2024-01-11 20:00:00,0.0,16.25,5.0,0.0,0.0,551.5,1.0,7.25,1.0,6.0
2024-01-11 21:00:00,0.0,16.0,3.5,0.0,0.0,561.5,1.0,5.75,1.0,6.5
2024-01-11 22:00:00,0.0,15.75,3.5,0.0,0.0,547.5,1.0,5.75,2.75,7.0
