timestamp,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2024-01-01 01:00:00,249.0,1804.0,16.0,238.0,0.0,1.0,94.0,79.0,451.0,3730.0,53.0,274.0,0.0,23.0,85.0
2024-01-01 02:00:00,249.0,1585.0,16.0,238.0,0.0,1.0,336.0,79.0,452.0,3755.0,53.0,274.0,0.0,22.0,86.0
2024-01-01 03:00:00,250.0,1504.0,16.0,239.0,0.0,1.0,956.0,80.0,412.0,3819.0,53.0,273.0,0.0,23.0,85.0
2024-01-01 04:00:00,245.0,1484.0,16.0,240.0,0.0,1.0,1096.0,80.0,407.0,3823.0,54.0,271.0,0.0,23.0,86.0
2024-01-01 05:00:00,250.0,1489.0,16.0,244.0,0.0,1.0,1068.0,80.0,411.0,3819.0,57.0,272.0,0.0,23.0,88.0
2024-01-01 06:00:00,250.0,1483.0,16.0,251.0,0.0,0.0,561.0,79.0,440.0,3828.0,70.0,280.0,0.0,22.0,97.0
2024-01-01 07:00:00,248.0,1460.0,16.0,251.0,0.0,0.0,473.0,79.0,510.0,3851.0,73.0,281.0,13.0,23.0,95.0
2024-01-01 08:00:00,249.0,1470.0,16.0,260.0,0.0,0.0,145.0,79.0,516.0,3869.0,78.0,283.0,29.0,22.0,98.0
2024-01-01 09:00:00,253.0,1501.0,16.0,260.0,0.0,0.0,9.0,80.0,530.0,3873.0,79.0,284.0,132.0,22.0,112.0
2024-01-01 10:00:00,253.0,1491.0,16.0,260.0,0.0,0.0,0.0,80.0,534.0,3870.0,79.0,287.0,351.0,22.0,122.0
2024-01-01 11:00:00,253.0,1487.0,16.0,258.0,0.0,0.0,0.0,84.0,444.0,3864.0,77.0,288.0,609.0,23.0,139.0
2024-01-01 12:00:00,260.0,1427.0,16.0,257.0,0.0,0.0,0.0,84.0,415.0,3881.0,76.0,287.0,578.0,23.0,148.0
2024-01-01 13:00:00,252.0,1447.0,16.0,249.0,0.0,0.0,0.0,87.0,399.0,3886.0,73.0,285.0,407.0,23.0,161.0
2024-01-01 14:00:00,251.0,1429.0,16.0,250.0,0.0,0.0,230.0,87.0,517.0,3894.0,74.0,286.0,254.0,23.0,165.0
2024-01-01 15:00:00,252.0,1426.0,16.0,250.0,0.0,0.0,0.0,86.0,460.0,3899.0,74.0,286.0,69.0,23.0,151.0
2024-01-01 16:00:00,260.0,1433.0,16.0,257.0,0.0,0.0,0.0,87.0,518.0,3901.0,75.0,287.0,14.0,23.0,134.0
2024-01-01 17:00:00,258.0,1470.0,16.0,260.0,0.0,0.0,0.0,87.0,567.0,3904.0,80.0,288.0,0.0,23.0,138.0
2024-01-01 18:00:00,259.0,1471.0,16.0,261.0,0.0,0.0,0.0,87.0,570.0,3909.0,79.0,286.0,0.0,23.0,124.0
2024-01-01 19:00:00,250.0,1476.0,16.0,260.0,0.0,0.0,0.0,89.0,531.0,3905.0,78.0,285.0,0.0,22.0,142.0
2024-01-01 20:00:00,249.0,1544.0,16.0,256.0,0.0,0.0,0.0,89.0,508.0,3908.0,77.0,284.0,0.0,22.0,147.0
2024-01-01 21:00:00,250.0,1516.0,16.0,246.0,0.0,0.0,0.0,89.0,456.0,3915.0,72.0,279.0,0.0,23.0,150.0
2024-01-01 22:00:00,249.0,1462.0,16.0,238.0,0.0,0.0,0.0,89.0,439.0,3916.0,56.0,272.0,0.0,23.0,139.0
2024-01-01 23:00:00,250.0,1472.0,16.0,239.0,0.0,0.0,0.0,89.0,433.0,3916.0,57.0,274.0,0.0,23.0,131.0
2024-01-02 00:00:00,244.0,1349.0,16.0,235.0,0.0,0.0,504.0,70.0,415.0,3922.0,56.0,273.0,0.0,23.0,112.0
2024-01-02 01:00:00,249.0,1314.0,16.0,239.0,0.0,0.0,1105.0,70.0,263.0,3923.0,56.0,274.0,0.0,23.0,104.0
2024-01-02 02:00:00,248.0,1356.0,16.0,256.0,0.0,0.0,852.0,71.0,357.0,3921.0,56.0,273.0,0.0,23.0,76.0
2024-01-02 03:00:00,248.0,1284.0,16.0,242.0,0.0,0.0,1091.0,68.0,363.0,3922.0,55.0,273.0,0.0,23.0,65.0
2024-01-02 04:00:00,248.0,1310.0,16.0,257.0,0.0,0.0,1079.0,68.0,400.0,3923.0,56.0,273.0,0.0,23.0,72.0
2024-01-02 05:00:00,247.0,1371.0,16.0,269.0,0.0,0.0,429.0,70.0,494.0,3919.0,59.0,275.0,0.0,23.0,85.0
2024-01-02 06:00:00,250.0,1380.0,24.0,276.0,0.0,0.0,0.0,67.0,504.0,3917.0,77.0,284.0,0.0,23.0,94.0
2024-01-02 07:00:00,250.0,1401.0,24.0,306.0,0.0,0.0,0.0,66.0,505.0,3919.0,87.0,289.0,14.0,23.0,109.0
2024-01-02 08:00:00,252.0,1432.0,24.0,310.0,0.0,0.0,0.0,66.0,523.0,3919.0,92.0,290.0,30.0,23.0,125.0
2024-01-02 09:00:00,250.0,1505.0,24.0,308.0,0.0,0.0,0.0,69.0,512.0,3917.0,92.0,289.0,70.0,23.0,145.0
2024-01-02 10:00:00,250.0,1540.0,24.0,309.0,0.0,0.0,0.0,69.0,521.0,3920.0,93.0,290.0,103.0,23.0,152.0
2024-01-02 11:00:00,256.0,1550.0,12.0,307.0,0.0,0.0,0.0,72.0,493.0,3919.0,90.0,290.0,118.0,23.0,171.0
2024-01-02 12:00:00,245.0,1512.0,12.0,303.0,0.0,0.0,0.0,73.0,406.0,3920.0,85.0,291.0,112.0,23.0,196.0
2024-01-02 13:00:00,246.0,1491.0,12.0,302.0,0.0,0.0,0.0,73.0,443.0,3919.0,83.0,293.0,87.0,23.0,209.0
2024-01-02 14:00:00,258.0,1552.0,12.0,305.0,0.0,0.0,0.0,74.0,500.0,3918.0,87.0,295.0,50.0,23.0,205.0
2024-01-02 15:00:00,255.0,1499.0,12.0,304.0,0.0,0.0,0.0,75.0,502.0,3917.0,88.0,296.0,20.0,23.0,213.0
2024-01-02 16:00:00,255.0,1532.0,12.0,306.0,0.0,0.0,0.0,74.0,537.0,3917.0,90.0,297.0,14.0,23.0,199.0
2024-01-02 17:00:00,256.0,1517.0,12.0,310.0,0.0,0.0,0.0,72.0,507.0,3920.0,95.0,298.0,0.0,23.0,190.0
2024-01-02 18:00:00,256.0,1469.0,12.0,310.0,0.0,0.0,0.0,71.0,506.0,3922.0,94.0,297.0,0.0,23.0,179.0
2024-01-02 19:00:00,255.0,1412.0,12.0,309.0,0.0,0.0,0.0,74.0,505.0,3921.0,94.0,297.0,0.0,23.0,177.0
2024-01-02 20:00:00,255.0,1400.0,12.0,308.0,0.0,0.0,0.0,75.0,507.0,3919.0,94.0,296.0,0.0,23.0,191.0
2024-01-02 21:00:00,254.0,1379.0,12.0,297.0,0.0,0.0,0.0,75.0,511.0,3918.0,79.0,289.0,0.0,23.0,203.0
2024-01-02 22:00:00,251.0,1340.0,12.0,275.0,0.0,0.0,13.0,74.0,511.0,3916.0,60.0,277.0,0.0,23.0,214.0
2024-01-02 23:00:00,252.0,1331.0,12.0,266.0,0.0,0.0,70.0,74.0,465.0,3913.0,56.0,277.0,0.0,23.0,236.0
2024-01-03 00:00:00,251.0,1308.0,12.0,267.0,0.0,0.0,477.0,108.0,422.0,3911.0,57.0,279.0,0.0,23.0,248.0
2024-01-03 01:00:00,254.0,1301.0,12.0,267.0,0.0,0.0,973.0,109.0,416.0,3909.0,57.0,279.0,0.0,23.0,248.0
2024-01-03 02:00:00,260.0,1310.0,12.0,267.0,0.0,0.0,993.0,110.0,330.0,3902.0,57.0,278.0,0.0,23.0,247.0
2024-01-03 03:00:00,254.0,1310.0,12.0,267.0,0.0,0.0,985.0,110.0,320.0,3903.0,56.0,276.0,0.0,23.0,253.0
2024-01-03 04:00:00,254.0,1350.0,12.0,270.0,0.0,0.0,924.0,110.0,321.0,3901.0,58.0,276.0,0.0,23.0,254.0
2024-01-03 05:00:00,257.0,1351.0,12.0,274.0,0.0,0.0,387.0,110.0,439.0,3898.0,62.0,279.0,0.0,23.0,249.0
2024-01-03 06:00:00,261.0,1384.0,12.0,289.0,0.0,0.0,9.0,110.0,509.0,3898.0,80.0,287.0,0.0,23.0,244.0
2024-01-03 07:00:00,263.0,1403.0,12.0,310.0,0.0,0.0,0.0,109.0,521.0,3899.0,90.0,290.0,14.0,23.0,244.0
2024-01-03 08:00:00,269.0,1473.0,12.0,308.0,0.0,0.0,0.0,108.0,574.0,3898.0,93.0,287.0,80.0,23.0,251.0
2024-01-03 09:00:00,267.0,1441.0,12.0,304.0,0.0,0.0,0.0,111.0,500.0,3904.0,88.0,287.0,293.0,23.0,243.0
2024-01-03 10:00:00,259.0,1386.0,12.0,301.0,0.0,0.0,0.0,114.0,462.0,3912.0,82.0,287.0,351.0,23.0,239.0
2024-01-03 11:00:00,259.0,1414.0,12.0,300.0,0.0,0.0,0.0,114.0,512.0,3909.0,81.0,287.0,435.0,23.0,229.0
2024-01-03 12:00:00,261.0,1378.0,12.0,299.0,0.0,0.0,0.0,115.0,510.0,3907.0,81.0,289.0,462.0,23.0,227.0
2024-01-03 13:00:00,266.0,1352.0,12.0,300.0,0.0,0.0,0.0,115.0,520.0,3911.0,81.0,290.0,393.0,23.0,238.0
2024-01-03 14:00:00,262.0,1415.0,12.0,300.0,0.0,0.0,0.0,116.0,523.0,3909.0,85.0,292.0,240.0,23.0,233.0
2024-01-03 15:00:00,263.0,1472.0,12.0,305.0,0.0,0.0,0.0,115.0,515.0,3907.0,91.0,296.0,68.0,23.0,234.0
2024-01-03 16:00:00,267.0,1497.0,12.0,305.0,0.0,0.0,0.0,116.0,524.0,3907.0,90.0,296.0,5.0,23.0,241.0
2024-01-03 17:00:00,271.0,1542.0,12.0,307.0,0.0,0.0,0.0,116.0,545.0,3913.0,92.0,298.0,0.0,23.0,227.0
2024-01-03 18:00:00,263.0,1559.0,12.0,309.0,0.0,0.0,0.0,116.0,533.0,3915.0,91.0,295.0,0.0,23.0,243.0
2024-01-03 19:00:00,272.0,1561.0,12.0,307.0,0.0,0.0,0.0,116.0,624.0,3917.0,91.0,295.0,0.0,23.0,231.0
2024-01-03 20:00:00,271.0,1533.0,12.0,304.0,0.0,0.0,0.0,116.0,564.0,3921.0,87.0,295.0,0.0,23.0,209.0
2024-01-03 21:00:00,270.0,1546.0,12.0,303.0,0.0,0.0,0.0,116.0,546.0,3923.0,84.0,292.0,0.0,23.0,199.0
2024-01-03 22:00:00,267.0,1463.0,12.0,277.0,0.0,0.0,0.0,115.0,539.0,3920.0,60.0,281.0,0.0,23.0,201.0
2024-01-03 23:00:00,260.0,1383.0,12.0,267.0,0.0,0.0,0.0,116.0,520.0,3924.0,57.0,280.0,0.0,23.0,223.0
2024-01-04 00:00:00,260.0,1368.0,12.0,260.0,0.0,0.0,384.0,116.0,665.0,3929.0,57.0,280.0,0.0,23.0,228.0
2024-01-04 01:00:00,259.0,1350.0,12.0,259.0,0.0,0.0,703.0,116.0,641.0,3927.0,57.0,279.0,0.0,23.0,226.0
2024-01-04 02:00:00,259.0,1348.0,12.0,259.0,0.0,0.0,989.0,116.0,599.0,3926.0,57.0,278.0,0.0,23.0,227.0
2024-01-04 03:00:00,260.0,1365.0,12.0,258.0,0.0,0.0,980.0,116.0,584.0,3929.0,56.0,277.0,0.0,23.0,237.0
2024-01-04 04:00:00,263.0,1361.0,12.0,262.0,0.0,0.0,915.0,116.0,599.0,3925.0,59.0,279.0,0.0,23.0,250.0
2024-01-04 05:00:00,262.0,1536.0,12.0,265.0,0.0,0.0,142.0,115.0,612.0,3924.0,61.0,280.0,0.0,23.0,256.0
2024-01-04 06:00:00,262.0,1726.0,12.0,281.0,0.0,0.0,0.0,115.0,601.0,3927.0,82.0,290.0,0.0,23.0,243.0
2024-01-04 07:00:00,263.0,1859.0,12.0,304.0,0.0,0.0,0.0,115.0,616.0,3926.0,87.0,289.0,4.0,23.0,233.0
2024-01-04 08:00:00,262.0,1983.0,12.0,302.0,0.0,0.0,0.0,114.0,673.0,3921.0,82.0,286.0,29.0,23.0,239.0
2024-01-04 09:00:00,273.0,2095.0,12.0,305.0,12.0,0.0,0.0,117.0,633.0,3924.0,84.0,283.0,164.0,23.0,243.0
2024-01-04 10:00:00,274.0,2074.0,12.0,304.0,62.0,0.0,0.0,117.0,598.0,3925.0,82.0,283.0,323.0,23.0,248.0
2024-01-04 11:00:00,275.0,2149.0,12.0,303.0,99.0,0.0,0.0,119.0,617.0,3921.0,82.0,287.0,440.0,23.0,255.0
2024-01-04 12:00:00,267.0,2091.0,12.0,354.0,72.0,0.0,0.0,119.0,529.0,3919.0,82.0,291.0,444.0,23.0,249.0
2024-01-04 13:00:00,276.0,2249.0,12.0,467.0,119.0,0.0,0.0,118.0,548.0,3923.0,83.0,291.0,362.0,23.0,242.0
2024-01-04 14:00:00,274.0,2307.0,12.0,971.0,123.0,0.0,0.0,120.0,597.0,3923.0,84.0,293.0,222.0,24.0,241.0
2024-01-04 15:00:00,273.0,2361.0,12.0,1130.0,130.0,0.0,0.0,119.0,599.0,3920.0,88.0,295.0,65.0,23.0,246.0
2024-01-04 16:00:00,274.0,2438.0,12.0,1138.0,130.0,0.0,0.0,121.0,590.0,3924.0,92.0,296.0,5.0,23.0,245.0
2024-01-04 17:00:00,273.0,2508.0,12.0,1140.0,130.0,0.0,0.0,120.0,602.0,3926.0,92.0,294.0,0.0,23.0,233.0
2024-01-04 18:00:00,267.0,2576.0,12.0,1141.0,131.0,0.0,0.0,120.0,602.0,3924.0,92.0,294.0,0.0,23.0,210.0
2024-01-04 19:00:00,274.0,2617.0,12.0,1139.0,132.0,0.0,0.0,121.0,606.0,3923.0,91.0,295.0,0.0,23.0,178.0
2024-01-04 20:00:00,272.0,2579.0,12.0,1140.0,131.0,0.0,0.0,121.0,592.0,3925.0,89.0,296.0,0.0,23.0,140.0
2024-01-04 21:00:00,271.0,2487.0,12.0,1140.0,130.0,0.0,0.0,120.0,591.0,3927.0,87.0,295.0,0.0,23.0,123.0
2024-01-04 22:00:00,262.0,2445.0,12.0,1051.0,115.0,0.0,0.0,121.0,589.0,3927.0,63.0,284.0,0.0,23.0,120.0
2024-01-04 23:00:00,263.0,2387.0,12.0,541.0,50.0,0.0,0.0,121.0,600.0,3931.0,63.0,285.0,0.0,23.0,97.0
2024-01-05 00:00:00,263.0,2352.0,12.0,266.0,53.0,0.0,0.0,116.0,574.0,3938.0,62.0,286.0,0.0,23.0,75.0
2024-01-05 01:00:00,263.0,2335.0,12.0,265.0,52.0,0.0,0.0,116.0,574.0,3939.0,60.0,284.0,0.0,23.0,61.0
2024-01-05 02:00:00,263.0,2372.0,12.0,264.0,47.0,0.0,473.0,115.0,574.0,3942.0,60.0,284.0,0.0,23.0,48.0
2024-01-05 03:00:00,263.0,2280.0,12.0,266.0,62.0,0.0,993.0,115.0,572.0,3943.0,61.0,284.0,0.0,23.0,40.0
2024-01-05 04:00:00,270.0,2519.0,12.0,270.0,71.0,0.0,985.0,116.0,482.0,3943.0,62.0,283.0,0.0,23.0,35.0
2024-01-05 05:00:00,264.0,2504.0,12.0,275.0,80.0,0.0,944.0,116.0,530.0,3941.0,64.0,283.0,0.0,23.0,44.0
2024-01-05 06:00:00,261.0,2556.0,12.0,288.0,90.0,0.0,50.0,115.0,536.0,3940.0,86.0,292.0,0.0,23.0,39.0
2024-01-05 07:00:00,272.0,2675.0,12.0,586.0,120.0,0.0,0.0,114.0,537.0,3942.0,93.0,294.0,3.0,23.0,46.0
2024-01-05 08:00:00,271.0,2625.0,12.0,1071.0,122.0,0.0,0.0,116.0,602.0,3942.0,94.0,294.0,47.0,23.0,61.0
2024-01-05 09:00:00,271.0,2610.0,12.0,1129.0,109.0,0.0,0.0,117.0,558.0,3940.0,92.0,294.0,219.0,23.0,90.0
2024-01-05 10:00:00,263.0,2598.0,12.0,1076.0,93.0,0.0,0.0,117.0,539.0,3940.0,89.0,294.0,400.0,23.0,76.0
2024-01-05 11:00:00,272.0,2612.0,12.0,1137.0,105.0,0.0,0.0,117.0,529.0,3941.0,90.0,293.0,454.0,23.0,83.0
2024-01-05 12:00:00,261.0,2599.0,12.0,1139.0,113.0,0.0,0.0,118.0,496.0,3940.0,88.0,294.0,523.0,23.0,94.0
2024-01-05 13:00:00,262.0,2584.0,12.0,1033.0,114.0,0.0,0.0,118.0,473.0,3939.0,89.0,296.0,513.0,23.0,77.0
2024-01-05 14:00:00,263.0,2588.0,12.0,1137.0,119.0,34.0,0.0,118.0,530.0,3937.0,90.0,297.0,350.0,23.0,74.0
2024-01-05 15:00:00,276.0,2590.0,12.0,1145.0,121.0,36.0,0.0,118.0,532.0,3936.0,92.0,299.0,100.0,23.0,76.0
2024-01-05 16:00:00,276.0,2638.0,12.0,1130.0,126.0,0.0,0.0,119.0,532.0,3937.0,95.0,301.0,6.0,23.0,75.0
2024-01-05 17:00:00,273.0,2610.0,12.0,1133.0,147.0,0.0,0.0,119.0,533.0,3938.0,95.0,301.0,0.0,23.0,73.0
2024-01-05 18:00:00,272.0,2618.0,12.0,1134.0,143.0,0.0,0.0,119.0,539.0,3936.0,93.0,298.0,0.0,23.0,79.0
2024-01-05 19:00:00,269.0,2697.0,12.0,1147.0,124.0,0.0,0.0,119.0,545.0,3938.0,93.0,298.0,0.0,23.0,79.0
2024-01-05 20:00:00,267.0,2767.0,12.0,815.0,123.0,0.0,0.0,119.0,539.0,3940.0,93.0,298.0,0.0,23.0,82.0
2024-01-05 21:00:00,263.0,2780.0,12.0,306.0,114.0,0.0,0.0,119.0,571.0,3940.0,87.0,295.0,0.0,23.0,63.0
2024-01-05 22:00:00,265.0,2784.0,12.0,282.0,121.0,0.0,0.0,119.0,545.0,3942.0,65.0,284.0,0.0,23.0,60.0
2024-01-05 23:00:00,263.0,2751.0,12.0,273.0,121.0,0.0,0.0,119.0,537.0,3944.0,64.0,283.0,0.0,23.0,55.0
2024-01-06 00:00:00,263.0,2672.0,12.0,259.0,87.0,0.0,113.0,120.0,532.0,3944.0,62.0,282.0,0.0,20.0,39.0
2024-01-06 01:00:00,272.0,2792.0,12.0,258.0,99.0,0.0,98.0,120.0,524.0,3945.0,60.0,282.0,0.0,20.0,24.0
2024-01-06 02:00:00,264.0,2877.0,12.0,258.0,87.0,0.0,9.0,120.0,486.0,3948.0,61.0,281.0,0.0,20.0,17.0
2024-01-06 03:00:00,264.0,2868.0,12.0,259.0,59.0,0.0,704.0,120.0,461.0,3947.0,60.0,280.0,0.0,19.0,10.0
2024-01-06 04:00:00,263.0,2997.0,12.0,260.0,46.0,0.0,677.0,119.0,512.0,3944.0,60.0,279.0,0.0,20.0,10.0
2024-01-06 05:00:00,263.0,3153.0,12.0,262.0,53.0,0.0,109.0,118.0,526.0,3942.0,64.0,280.0,0.0,20.0,8.0
2024-01-06 06:00:00,265.0,3297.0,12.0,275.0,47.0,0.0,0.0,120.0,535.0,3943.0,80.0,289.0,0.0,20.0,8.0
2024-01-06 07:00:00,265.0,3377.0,12.0,293.0,61.0,0.0,0.0,120.0,535.0,3940.0,85.0,292.0,7.0,19.0,7.0
2024-01-06 08:00:00,267.0,3459.0,12.0,295.0,82.0,0.0,0.0,121.0,536.0,3939.0,88.0,294.0,18.0,20.0,11.0
2024-01-06 09:00:00,271.0,3473.0,12.0,297.0,101.0,0.0,0.0,120.0,539.0,3941.0,94.0,296.0,88.0,20.0,14.0
2024-01-06 10:00:00,272.0,3549.0,12.0,293.0,101.0,0.0,0.0,120.0,538.0,3942.0,93.0,296.0,200.0,19.0,15.0
2024-01-06 11:00:00,274.0,3553.0,12.0,292.0,102.0,0.0,0.0,119.0,536.0,3938.0,93.0,298.0,216.0,20.0,19.0
2024-01-06 12:00:00,268.0,3549.0,12.0,289.0,110.0,0.0,0.0,121.0,523.0,3938.0,88.0,295.0,181.0,20.0,23.0
2024-01-06 13:00:00,275.0,3525.0,12.0,280.0,105.0,0.0,0.0,123.0,536.0,3939.0,84.0,294.0,140.0,20.0,33.0
2024-01-06 14:00:00,266.0,3500.0,12.0,280.0,102.0,0.0,0.0,125.0,528.0,3935.0,85.0,294.0,81.0,19.0,47.0
2024-01-06 15:00:00,266.0,3502.0,12.0,280.0,96.0,0.0,0.0,123.0,532.0,3933.0,84.0,294.0,27.0,20.0,55.0
2024-01-06 16:00:00,274.0,3500.0,12.0,279.0,109.0,0.0,0.0,122.0,534.0,3937.0,89.0,297.0,8.0,20.0,71.0
2024-01-06 17:00:00,266.0,3481.0,12.0,291.0,95.0,0.0,0.0,124.0,602.0,3936.0,90.0,297.0,0.0,19.0,89.0
2024-01-06 18:00:00,273.0,3539.0,12.0,294.0,100.0,0.0,0.0,123.0,560.0,3934.0,91.0,296.0,0.0,19.0,95.0
2024-01-06 19:00:00,271.0,3543.0,12.0,295.0,102.0,0.0,0.0,123.0,546.0,3934.0,90.0,295.0,0.0,19.0,92.0
2024-01-06 20:00:00,272.0,3551.0,12.0,291.0,106.0,0.0,0.0,122.0,538.0,3936.0,88.0,294.0,0.0,19.0,92.0
2024-01-06 21:00:00,268.0,3544.0,12.0,280.0,78.0,0.0,0.0,121.0,534.0,3934.0,83.0,293.0,0.0,19.0,96.0
2024-01-06 22:00:00,269.0,3558.0,12.0,266.0,103.0,0.0,0.0,120.0,533.0,3937.0,61.0,280.0,0.0,20.0,102.0
2024-01-06 23:00:00,261.0,3335.0,12.0,265.0,67.0,0.0,0.0,119.0,527.0,3941.0,60.0,280.0,0.0,19.0,102.0
2024-01-07 00:00:00,262.0,3484.0,12.0,261.0,82.0,0.0,0.0,117.0,536.0,3945.0,58.0,280.0,0.0,20.0,110.0
2024-01-07 01:00:00,262.0,3333.0,12.0,260.0,88.0,0.0,282.0,115.0,532.0,3948.0,55.0,279.0,0.0,20.0,117.0
2024-01-07 02:00:00,262.0,3329.0,12.0,260.0,102.0,0.0,678.0,114.0,517.0,3951.0,56.0,278.0,0.0,19.0,125.0
2024-01-07 03:00:00,262.0,3275.0,12.0,262.0,83.0,0.0,996.0,111.0,473.0,3952.0,57.0,278.0,0.0,19.0,119.0
2024-01-07 04:00:00,262.0,3181.0,12.0,264.0,73.0,0.0,988.0,110.0,460.0,3953.0,58.0,278.0,0.0,19.0,131.0
2024-01-07 05:00:00,261.0,3169.0,12.0,271.0,72.0,0.0,979.0,109.0,421.0,3949.0,61.0,279.0,0.0,19.0,134.0
2024-01-07 06:00:00,247.0,3274.0,12.0,282.0,97.0,0.0,816.0,107.0,420.0,3949.0,77.0,285.0,0.0,20.0,136.0
2024-01-07 07:00:00,244.0,3365.0,12.0,290.0,52.0,0.0,34.0,103.0,420.0,3950.0,83.0,289.0,7.0,19.0,136.0
2024-01-07 08:00:00,244.0,3454.0,12.0,294.0,0.0,0.0,0.0,103.0,529.0,3950.0,84.0,289.0,14.0,20.0,128.0
2024-01-07 09:00:00,234.0,3437.0,12.0,300.0,0.0,0.0,0.0,103.0,540.0,3949.0,85.0,293.0,53.0,20.0,129.0
2024-01-07 10:00:00,232.0,3540.0,12.0,299.0,4.0,0.0,0.0,102.0,540.0,3947.0,85.0,293.0,99.0,20.0,133.0
2024-01-07 11:00:00,230.0,3450.0,12.0,301.0,3.0,0.0,0.0,102.0,540.0,3947.0,87.0,295.0,142.0,20.0,133.0
2024-01-07 12:00:00,229.0,3291.0,12.0,293.0,2.0,0.0,0.0,98.0,587.0,3947.0,86.0,295.0,176.0,20.0,139.0
2024-01-07 13:00:00,244.0,2981.0,12.0,292.0,3.0,0.0,0.0,97.0,583.0,3948.0,84.0,295.0,177.0,20.0,154.0
2024-01-07 14:00:00,242.0,2945.0,12.0,295.0,2.0,0.0,0.0,96.0,586.0,3947.0,85.0,294.0,113.0,20.0,150.0
2024-01-07 15:00:00,250.0,2822.0,12.0,301.0,19.0,0.0,0.0,96.0,484.0,3945.0,89.0,297.0,41.0,20.0,157.0
2024-01-07 16:00:00,259.0,2832.0,12.0,303.0,31.0,0.0,0.0,95.0,532.0,3948.0,91.0,297.0,8.0,20.0,160.0
2024-01-07 17:00:00,266.0,2784.0,12.0,304.0,85.0,0.0,0.0,94.0,538.0,3948.0,89.0,296.0,0.0,19.0,173.0
2024-01-07 18:00:00,261.0,2808.0,12.0,316.0,103.0,0.0,0.0,94.0,604.0,3950.0,92.0,296.0,0.0,19.0,192.0
2024-01-07 19:00:00,262.0,2842.0,12.0,316.0,107.0,0.0,0.0,94.0,562.0,3951.0,93.0,294.0,0.0,19.0,184.0
2024-01-07 20:00:00,259.0,2844.0,12.0,313.0,105.0,0.0,0.0,94.0,545.0,3951.0,91.0,293.0,0.0,19.0,189.0
2024-01-07 21:00:00,263.0,2933.0,12.0,302.0,107.0,0.0,0.0,94.0,552.0,3952.0,85.0,293.0,0.0,19.0,174.0
2024-01-07 22:00:00,261.0,3001.0,12.0,281.0,105.0,0.0,0.0,93.0,526.0,3957.0,65.0,282.0,0.0,18.0,171.0
2024-01-07 23:00:00,258.0,3055.0,12.0,277.0,104.0,0.0,55.0,93.0,480.0,3959.0,62.0,280.0,0.0,17.0,154.0
2024-01-08 00:00:00,251.0,3151.0,12.0,283.0,108.0,0.0,110.0,93.0,483.0,3958.0,61.0,280.0,0.0,16.0,160.0
2024-01-08 01:00:00,251.0,3162.0,12.0,283.0,112.0,0.0,110.0,93.0,468.0,3957.0,59.0,279.0,0.0,17.0,160.0
2024-01-08 02:00:00,251.0,2863.0,12.0,284.0,89.0,0.0,766.0,93.0,458.0,3957.0,60.0,280.0,0.0,17.0,165.0
2024-01-08 03:00:00,251.0,2822.0,12.0,287.0,85.0,0.0,860.0,92.0,464.0,3955.0,61.0,280.0,0.0,17.0,139.0
2024-01-08 04:00:00,266.0,2824.0,12.0,291.0,88.0,0.0,857.0,89.0,470.0,3952.0,64.0,281.0,0.0,17.0,132.0
2024-01-08 05:00:00,269.0,3185.0,12.0,304.0,132.0,0.0,108.0,89.0,495.0,3951.0,70.0,282.0,0.0,17.0,128.0
2024-01-08 06:00:00,272.0,3507.0,12.0,412.0,206.0,0.0,0.0,86.0,523.0,3952.0,86.0,289.0,0.0,18.0,130.0
2024-01-08 07:00:00,273.0,3543.0,12.0,828.0,261.0,0.0,0.0,86.0,533.0,3949.0,92.0,290.0,7.0,19.0,127.0
2024-01-08 08:00:00,272.0,3560.0,12.0,1144.0,318.0,0.0,0.0,85.0,536.0,3948.0,93.0,287.0,19.0,19.0,127.0
2024-01-08 09:00:00,267.0,3609.0,12.0,1195.0,356.0,1.0,0.0,86.0,542.0,3950.0,93.0,286.0,89.0,20.0,116.0
2024-01-08 10:00:00,268.0,3595.0,12.0,1185.0,410.0,0.0,0.0,85.0,502.0,3947.0,91.0,284.0,244.0,19.0,112.0
2024-01-08 11:00:00,268.0,3563.0,12.0,1184.0,389.0,0.0,0.0,82.0,519.0,3949.0,87.0,284.0,475.0,19.0,112.0
2024-01-08 12:00:00,270.0,3559.0,12.0,1200.0,238.0,27.0,0.0,82.0,513.0,3952.0,85.0,285.0,615.0,19.0,108.0
2024-01-08 13:00:00,269.0,3551.0,12.0,1190.0,232.0,28.0,0.0,81.0,477.0,3950.0,86.0,285.0,615.0,19.0,104.0
2024-01-08 14:00:00,269.0,3532.0,12.0,1186.0,287.0,2.0,0.0,80.0,533.0,3948.0,89.0,286.0,405.0,19.0,105.0
2024-01-08 15:00:00,269.0,3531.0,12.0,1159.0,312.0,2.0,0.0,79.0,537.0,3949.0,91.0,288.0,116.0,19.0,112.0
2024-01-08 16:00:00,270.0,3589.0,12.0,1205.0,334.0,7.0,0.0,78.0,531.0,3951.0,93.0,289.0,10.0,19.0,117.0
