timestamp,mef_g_per_kwh,marginal_side,marginal_label,marginal_fuel,marginal_eta,marginal_srmc_eur_per_mwh,price_DE,net_import_total_MW,cluster_zones,residual_domestic_fossil_MW,residual_after_trade_MW
2024-01-01 01:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,0.0,-10711.3,AT|BE|CZ|FR|NL,-6030.825,4680.474999999999
2024-01-01 02:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-0.01,-10638.39,AT|BE|CZ|DK1|FR|NL,-6922.075,3716.3149999999996
2024-01-01 03:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-0.03,-10478.79,AT|BE|CZ|DK1|FR|NL,-6586.825,3891.965000000001
2024-01-01 04:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-0.02,-10319.62,AT|BE|CZ|DK1|FR|NL,-6631.075,3688.545000000001
2024-01-01 05:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-0.05,-11110.5,AT|BE|CZ|DK1|FR|NL,-6678.825,4431.675
2024-01-01 06:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-0.02,-9877.83,AT|BE|CZ|DK1|FR|NL,-6694.825,3183.005
2024-01-01 07:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,0.0,-10921.12,AT|BE|CZ|DK1|FR|NL,-6404.825,4516.295000000001
2024-01-01 08:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,0.04,-11293.17,AT|BE|CZ|DK1|FR|NL,-6914.825,4378.345
2024-01-01 09:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,0.06,-11408.86,AT|BE|CZ|FR|NL,-7200.325,4208.535000000001
2024-01-01 10:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,0.54,-12219.03,AT|BE|CZ|FR|NL,-8054.825,4164.205000000001
2024-01-01 11:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,2.24,-12561.56,AT|BE|CZ|FR|NL,-7364.075,5197.485
2024-01-01 12:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,1.96,-10656.03,AT|BE|CZ|FR|NL,-5743.575,4912.455000000001
2024-01-01 13:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,1.04,-9476.75,AT|BE|CZ|FR|NL,-4165.325,5311.425
2024-01-01 14:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,3.66,-8985.36,BE|FR|NL,-1173.8249999999998,7811.535000000001
2024-01-01 15:00:00+01:00,328.431378690521,DE,SEE975361659900,Erdgas,0.6119999885559082,70.8063735961914,43.06,-7783.87,AT|NL,2168.175,9952.045
2024-01-01 16:00:00+01:00,332.78147219137276,DE,SEE948129095272,Erdgas,0.6039999723434448,71.74420166015625,49.93,-5721.5,BE,4892.425,10613.925
2024-01-01 17:00:00+01:00,1021.3333333333334,DE,SEE938669585906,Braunkohle,0.375,72.85466766357422,58.0,-5850.93,AT|BE|CZ|DK1|DK2|NL|SE4,7196.925,13047.855
2024-01-01 18:00:00+01:00,340.67798124514513,DE,SEE942982288260,Erdgas,0.5899999737739563,73.44660949707031,54.25,-6780.1,AT|BE|CZ|DK2|FR|SE4,8134.425,14914.525000000001
2024-01-01 19:00:00+01:00,1021.3333333333334,DE,SEE991817093418,Braunkohle,0.375,72.85466766357422,48.01,-4557.47,AT|BE|CZ|DK2|FR|SE4,7638.925,12196.395
2024-01-01 20:00:00+01:00,334.99998668829653,DE,SEE959576281422,Erdgas,0.6000000238418579,72.22250366210938,42.95,-4744.17,AT|CZ|DK2|SE4,6568.925,11313.095000000001
2024-01-01 21:00:00+01:00,332.78147219137276,DE,SEE948129095272,Erdgas,0.6039999723434448,71.74420166015625,47.09,-4727.9,AT|CZ|DK1|DK2|NL|SE4,5843.425,10571.325
2024-01-01 22:00:00+01:00,957.4999857321384,DE,SEE960652233358,Braunkohle,0.4000000059604645,68.3012466430664,35.55,-3048.48,AT|BE|CZ|DK1|DK2|FR|NL|SE4,5972.175,9020.655
2024-01-01 23:00:00+01:00,934.1463496116285,DE,SEE952672318108,Braunkohle,0.4099999964237213,66.63536834716797,30.59,-3252.37,AT|CZ|DK1|NL,5337.675,8590.045
2024-01-02 00:00:00+01:00,934.1463496116285,DE,SEE938337436349,Braunkohle,0.4099999964237213,66.63536834716797,20.07,-3803.55,AT|BE|CZ|DK1|FR|NL,3898.175,7701.725
2024-01-02 01:00:00+01:00,934.1463496116285,DE,SEE966331411864,Braunkohle,0.4099999964237213,66.63536834716797,31.03,-3494.6200000000003,AT|CZ|DK1|DK2|NL|NO2|SE4,3392.675,6887.295
2024-01-02 02:00:00+01:00,934.1463496116285,DE,SEE938337436349,Braunkohle,0.4099999964237213,66.63536834716797,18.39,-4013.500000000001,AT|CZ|DK1|NL,3518.175,7531.675000000001
2024-01-02 03:00:00+01:00,913.6450313087897,DE,SEE921905907730,Braunkohle,0.41920000314712524,65.1729507446289,11.08,-3863.3,AT|CH|CZ|DK1|NL,2349.175,6212.475
2024-01-02 04:00:00+01:00,934.1463496116285,DE,SEE966331411864,Braunkohle,0.4099999964237213,66.63536834716797,13.78,-4681.23,CH|DK1|NL,1966.9250000000002,6648.155
2024-01-02 05:00:00+01:00,934.1463496116285,DE,SEE952672318108,Braunkohle,0.4099999964237213,66.63536834716797,47.63,-5755.22,AT|CZ|DK1|DK2|NL|NO2|SE4,2179.175,7934.395
2024-01-02 06:00:00+01:00,328.431378690521,DE,SEE975361659900,Erdgas,0.6119999885559082,70.8063735961914,58.1,-5497.97,DK1|DK2|NL|NO2|SE4,4310.425,9808.395
2024-01-02 07:00:00+01:00,336.683415471928,DE,SEE915883553447,Erdgas,0.597000002861023,72.5854263305664,65.67,-4597.1500000000015,DK1|DK2|NL|NO2|SE4,7331.175,11928.325
2024-01-02 08:00:00+01:00,339.52702265137566,DE,SEE903983424590,Erdgas,0.5920000076293945,73.19847869873047,64.73,-4512.099999999999,DK1|DK2|NL|NO2|SE4,9689.675,14201.774999999998
2024-01-02 09:00:00+01:00,348.3535396170469,DE,SEE987970110314,Erdgas,0.5770000219345093,75.10138702392578,68.98,-4909.0,AT|BE|CZ|DK1|DK2|NL|NO2|SE4,11207.675,16116.675
2024-01-02 10:00:00+01:00,339.52702265137566,DE,SEE979958390276,Erdgas,0.5920000076293945,73.19847869873047,73.54,-2548.5700000000006,AT|BE|CZ|DK1|DK2|NO2|SE4,12173.175,14721.744999999999
2024-01-02 11:00:00+01:00,348.3535396170469,DE,SEE900628853036,Erdgas,0.5770000219345093,75.10138702392578,78.16,-1365.5800000000002,AT|CZ|DK1|DK2|NO2|SE4,15205.675,16571.255
2024-01-02 12:00:00+01:00,351.70603469125894,DE,SEE905192478234,Erdgas,0.5715000033378601,75.82415008544922,78.87,-107.25,AT|CZ|DK1|DK2|NO2|SE4,16715.925,16823.175
2024-01-02 13:00:00+01:00,343.5897561925408,DE,SEE950895373805,Erdgas,0.5849999785423279,74.07435607910156,79.24,1925.06,AT|CZ|DK1|DK2|NO2|SE4,17376.425,15451.365
2024-01-02 14:00:00+01:00,351.70603469125894,DE,SEE905192478234,Erdgas,0.5715000033378601,75.82415008544922,79.96,1192.2800000000004,AT|CZ|DK1|DK2|NO2|SE4,18056.675,16864.395
2024-01-02 15:00:00+01:00,1063.8888466137444,DE,SEE955314088254,Braunkohle,0.36000001430511475,75.89027404785156,83.46,1110.5700000000002,AT|CZ|DK1|DK2|NO2|SE4,18943.425,17832.855
2024-01-02 16:00:00+01:00,724.3243149896015,DE,SEE970425279599,Steinkohle,0.4625000059604645,76.14698791503906,80.92,-716.0000000000003,AT|CZ|DK1|DK2|NO2|SE4,18443.425,19159.425
2024-01-02 17:00:00+01:00,1063.8888466137444,DE,SEE955314088254,Braunkohle,0.36000001430511475,75.89027404785156,74.95,-702.8700000000001,AT|CZ|DK1|DK2|NO2|SE4,17053.925,17756.795
2024-01-02 18:00:00+01:00,348.3535396170469,DE,SEE900628853036,Erdgas,0.5770000219345093,75.10138702392578,63.18,-2308.1500000000005,BE|CH|DK1|DK2|FR|NO2|SE4,14050.175,16358.325
2024-01-02 19:00:00+01:00,339.52702265137566,DE,SEE979958390276,Erdgas,0.5920000076293945,73.19847869873047,57.11,-4952.58,AT|BE|CZ|DK1|DK2|FR|SE4,9803.425,14756.005
2024-01-02 20:00:00+01:00,336.683415471928,DE,SEE973737205324,Erdgas,0.597000002861023,72.5854263305664,46.89,-6010.18,AT|BE|CZ|DK1|DK2|FR|SE4,5378.925,11389.105
2024-01-02 21:00:00+01:00,328.431378690521,DE,SEE975361659900,Erdgas,0.6119999885559082,70.8063735961914,40.0,-8568.779999999999,AT|BE|CZ|DK1|DK2|FR|SE4,994.9250000000002,9563.704999999998
2024-01-02 22:00:00+01:00,934.1463496116285,DE,SEE952672318108,Braunkohle,0.4099999964237213,66.63536834716797,7.43,-9538.78,,-1327.8249999999998,8210.955000000002
2024-01-02 23:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-0.08,-11881.329999999998,BE|DK1|FR|NL,-4284.575,7596.754999999998
2024-01-03 00:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-1.23,-10799.829999999998,BE|DK1|FR|NL,-4627.825,6172.004999999998
2024-01-03 01:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-1.3,-10124.579999999998,BE|DK1|FR|NL,-5829.825,4294.754999999998
2024-01-03 02:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-1.31,-11124.78,BE|DK1|FR|NL,-7168.325,3956.455000000001
2024-01-03 03:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-1.31,-10947.86,BE|DK1|FR|NL,-6739.325,4208.535000000001
2024-01-03 04:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,-1.38,-11087.71,BE|DK1|FR|NL,-6124.075,4963.634999999999
2024-01-03 05:00:00+01:00,0.0,DE,EE_surplus,EE,,0.0,1.09,-8384.0,BE|DK1|FR|NL,-4129.325,4254.675
2024-01-03 06:00:00+01:00,934.1463496116285,DE,SEE966331411864,Braunkohle,0.4099999964237213,66.63536834716797,40.59,-10285.68,AT|BE|CZ|DK1|FR|NL,-3356.825,6928.8550000000005
2024-01-03 07:00:00+01:00,1021.3333333333334,DE,SEE938669585906,Braunkohle,0.375,72.85466766357422,59.61,-10296.18,AT|BE|CH|CZ|DK1|DK2|FR|SE4,-117.57499999999982,10178.605
2024-01-03 08:00:00+01:00,1063.8888466137444,DE,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,60.61,-10295.580000000002,AT|CH|CZ|DK1|DK2|FR|SE4,2775.675,13071.255000000001
2024-01-03 09:00:00+01:00,1063.8888466137444,DE,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,57.0,-10047.16,AT|CH|CZ|DK1|DK2|FR|SE4,2821.675,12868.835
2024-01-03 10:00:00+01:00,328.431378690521,DE,SEE975361659900,Erdgas,0.6119999885559082,74.4419937133789,54.89,-10918.71,AT|BE|CH|CZ|DK1|FR,797.4250000000002,11716.134999999998
2024-01-03 11:00:00+01:00,1021.3333333333334,DE,SEE989591633753,Braunkohle,0.375,72.85466766357422,53.89,-10161.020000000002,AT|BE|CZ|FR,632.1750000000002,10793.195000000003
2024-01-03 12:00:00+01:00,1021.3333333333334,DE,SEE991817093418,Braunkohle,0.375,72.85466766357422,54.42,-8845.05,AT|BE|CZ|DK1|DK2|FR|NL|SE4,861.1750000000002,9706.224999999999
2024-01-03 13:00:00+01:00,957.4999857321384,DE,SEE947677200282,Braunkohle,0.4000000059604645,68.3012466430664,60.86,-8158.279999999999,AT|BE|CZ|DK1|DK2|FR|NL|NO2|SE4,975.6750000000002,9133.954999999998
2024-01-03 14:00:00+01:00,319.04762146244065,DE,SEE944148486770,Erdgas,0.6299999952316284,72.31507873535156,67.18,-6678.530000000001,AT|BE|CZ|DK1|DK2|FR|NO2|SE4,2926.425,9604.955000000002
2024-01-03 15:00:00+01:00,328.431378690521,DE,SEE975361659900,Erdgas,0.6119999885559082,74.4419937133789,73.59,-4777.03,AT|BE|CH|CZ|DK1|DK2|NO2|SE4,6961.925,11738.955
2024-01-03 16:00:00+01:00,336.683415471928,DE,SEE915883553447,Erdgas,0.597000002861023,76.31239318847656,82.28,-4391.77,AT|BE|CH|CZ|DK1|DK2|FR|NO2|PL|SE4,10788.675,15180.445
2024-01-03 17:00:00+01:00,728.2608563541693,DE,SEE980331579218,Steinkohle,0.46000000834465027,77.44618225097656,82.97,-3130.95,AT|CH|CZ|DK1|DK2|FR|NO2|PL|SE4,15191.675,18322.625
2024-01-03 18:00:00+01:00,724.3243149896015,DE,SEE970425279599,Steinkohle,0.4625000059604645,77.02754974365234,79.03,-957.35,AT|CH|CZ|DK1|DK2|FR|NO2|SE4,16650.675,17608.024999999998
2024-01-03 19:00:00+01:00,336.683415471928,DE,SEE915883553447,Erdgas,0.597000002861023,76.31239318847656,73.23,645.5999999999999,AT|BE|CZ|DK1|DK2|FR|NL|NO2|SE4,15900.675,15255.074999999999
2024-01-03 20:00:00+01:00,336.683415471928,DE,SEE915883553447,Erdgas,0.597000002861023,76.31239318847656,67.41,-2042.5500000000004,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,13190.425,15232.975
2024-01-03 21:00:00+01:00,1063.8888466137444,DE,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,65.0,-2368.3500000000004,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,10641.175,13009.525
2024-01-03 22:00:00+01:00,328.431378690521,DE,SEE975361659900,Erdgas,0.6119999885559082,74.4419937133789,58.12,-2955.6800000000003,AT|BE|CH|CZ|DK1|DK2|FR|NL|SE4,8783.675,11739.355
2024-01-03 23:00:00+01:00,999.478105947259,DE,SEE999145467468,Braunkohle,0.3831999897956848,71.29566955566406,57.3,-4911.63,AT|BE|CZ|DK1|DK2|FR|NL|SE4,4656.425,9568.055
2024-01-04 00:00:00+01:00,913.6450313087897,DE,SEE921905907730,Braunkohle,0.41920000314712524,65.1729507446289,50.46,-4705.33,AT|BE|CZ|DK1|DK2|FR|NL|SE4,1592.4250000000002,6297.755
2024-01-04 01:00:00+01:00,908.4439926656318,DE,SEE957229968300,Braunkohle,0.42160001397132874,64.80194854736328,40.0,-5064.37,AT|BE|CH|CZ|DK1|FR|NL,-200.07499999999982,4864.295
2024-01-04 02:00:00+01:00,908.4439926656318,DE,SEE957229968300,Braunkohle,0.42160001397132874,64.80194854736328,25.48,-6267.4800000000005,AT|BE|CH|CZ|DK1|FR|NL,-1908.8249999999998,4358.655000000001
2024-01-04 03:00:00+01:00,905.4373354047004,DE,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,35.0,-6117.259999999998,AT|BE|CH|CZ|DK1|FR|NL,-1978.0749999999998,4139.184999999999
2024-01-04 04:00:00+01:00,913.6450313087897,DE,SEE921905907730,Braunkohle,0.41920000314712524,65.1729507446289,57.73,-7185.580000000001,AT|BE|CH|CZ|DK1|DK2|FR|NL|SE4,-1213.0749999999998,5972.505000000001
2024-01-04 05:00:00+01:00,934.1463496116285,DE,SEE938337436349,Braunkohle,0.4099999964237213,66.63536834716797,72.65,-6701.0,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,791.4250000000002,7492.425
2024-01-04 06:00:00+01:00,1063.8888466137444,DE,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,85.02,-6166.01,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,6326.675,12492.685000000001
2024-01-04 07:00:00+01:00,339.52702265137566,DE,SEE979958390276,Erdgas,0.5920000076293945,77.99577331542969,91.47,-4223.889999999999,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,13092.675,17316.565
2024-01-04 08:00:00+01:00,728.2608563541693,DE,SEE980331579218,Steinkohle,0.46000000834465027,78.34581756591797,94.2,-1144.71,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,18052.675,19197.385
2024-01-04 09:00:00+01:00,729.0532953714238,DE,SEE961029163353,Steinkohle,0.4595000147819519,78.43106842041016,91.61,-129.78999999999985,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,19651.175,19780.965
2024-01-04 10:00:00+01:00,729.0532953714238,DE,SEE961029163353,Steinkohle,0.4595000147819519,78.43106842041016,90.03,177.0,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,20226.425,20049.425
2024-01-04 11:00:00+01:00,744.444464165488,DE,SEE913516809497,Steinkohle,0.44999998807907104,80.08683776855469,86.3,-1375.31,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,20957.175,22332.485
2024-01-04 12:00:00+01:00,744.444464165488,DE,SEE913516809497,Steinkohle,0.44999998807907104,80.08683776855469,85.96,-174.4799999999998,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,22861.675,23036.155
2024-01-04 13:00:00+01:00,744.444464165488,DE,SEE918143230942,Steinkohle,0.44999998807907104,80.08683776855469,92.11,1740.5899999999997,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,25183.175,23442.585
2024-01-04 14:00:00+01:00,765.7142857142858,DE,SEE980016033738,Steinkohle,0.4375,82.37503051757812,98.62,2725.48,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,28563.925,25838.445
2024-01-04 15:00:00+01:00,386.53846153846155,IMPORT,AT(Erdgas),Erdgas,,88.7951923076923,105.73,4862.94,AT|BE|CH|CZ|DK1|DK2|NL|NO2|PL|SE4,32811.425,27948.485000000004
2024-01-04 16:00:00+01:00,391.8128567564478,DE,SEE912160334607,Erdgas,0.5130000114440918,90.00682067871094,133.23,7086.71,DK1|DK2|NL|NO2|SE4,37543.175,30456.465000000004
2024-01-04 17:00:00+01:00,842.7672779054134,DE,SEE932928232242,Steinkohle,0.39750000834465027,90.66433715820312,144.65,9663.41,DK1|DK2|NL|NO2|SE4,42199.175,32535.765000000003
2024-01-04 18:00:00+01:00,875.8170098413893,DE,SEE954971534470,Steinkohle,0.3824999928474426,94.21980285644531,125.0,10223.8,DK1|DK2|NL|NO2|SE4,43715.175,33491.375
2024-01-04 19:00:00+01:00,837.4999875202777,DE,SEE944503176377,Steinkohle,0.4000000059604645,90.09768676757812,103.59,12441.719999999998,AT|CH|CZ|DK1|DK2|NL|NO2|PL|SE4,43616.675,31174.955000000005
2024-01-04 20:00:00+01:00,386.53846153846155,IMPORT,CZ(Erdgas),Erdgas,,88.7951923076923,100.01,11520.02,CH|CZ|DK1|DK2|NL|NO2|PL|SE4,40314.925,28794.905000000002
2024-01-04 21:00:00+01:00,386.53846153846155,IMPORT,CZ(Erdgas),Erdgas,,88.7951923076923,94.86,11397.21,AT|CH|CZ|DK1|DK2|NL|NO2|PL|SE4,37344.675,25947.465000000004
2024-01-04 22:00:00+01:00,744.444464165488,DE,SEE918143230942,Steinkohle,0.44999998807907104,80.08683776855469,88.83,9982.03,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,33528.925,23546.895000000004
2024-01-04 23:00:00+01:00,346.55173410983804,DE,SEE984335626152,Erdgas,0.5799999833106995,79.60948181152344,86.08,8528.800000000001,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,29516.675,20987.875
2024-01-05 00:00:00+01:00,340.67798124514513,DE,SEE942982288260,Erdgas,0.5899999737739563,78.26016998291016,80.51,5921.32,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,24858.175,18936.855
2024-01-05 01:00:00+01:00,728.2608563541693,DE,SEE980331579218,Steinkohle,0.46000000834465027,79.15977478027344,77.01,4227.429999999999,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,21317.675,17090.245
2024-01-05 02:00:00+01:00,1094.285732921289,DE,SEE908125004449,Braunkohle,0.3499999940395355,78.0585708618164,73.21,3804.35,AT|BE|CH|CZ|DK1|FR|NL|NO2,18197.925,14393.574999999999
2024-01-05 03:00:00+01:00,328.431378690521,DE,SEE975361659900,Erdgas,0.6119999885559082,77.30963897705078,74.05,3238.52,AT|CH|CZ|DK1|NL|NO2,16144.925,12906.404999999999
2024-01-05 04:00:00+01:00,328.431378690521,DE,SEE975361659900,Erdgas,0.6119999885559082,77.30963897705078,76.03,2739.9,AT|BE|CZ|DK1|NL|NO2,15973.925,13234.025
2024-01-05 05:00:00+01:00,721.982779395496,DE,SEE988477355802,Steinkohle,0.46399998664855957,78.47735595703125,81.0,1230.8200000000002,BE|DK1|NL|NO2,16663.675,15432.855
2024-01-05 06:00:00+01:00,729.0532953714238,DE,SEE961029163353,Steinkohle,0.4595000147819519,79.24591064453125,87.0,1218.4000000000003,BE|DK1|FR|NL|NO2,19389.925,18171.524999999998
2024-01-05 07:00:00+01:00,744.444464165488,DE,SEE913516809497,Steinkohle,0.44999998807907104,80.91887664794922,89.57,712.7300000000005,BE|DK1|FR|NL|NO2,22855.675,22142.945
2024-01-05 08:00:00+01:00,748.6033679089119,DE,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,94.93,1398.7500000000002,AT|BE|CZ|DK1|FR|NL|NO2,24402.425,23003.675
2024-01-05 09:00:00+01:00,348.3535396170469,DE,SEE987970110314,Erdgas,0.5770000219345093,81.99913024902344,96.28,-542.2200000000001,AT|BE|CH|CZ|DK1|FR|NL|NO2|PL,23658.425,24200.645
2024-01-05 10:00:00+01:00,744.444464165488,DE,SEE918143230942,Steinkohle,0.44999998807907104,80.91887664794922,98.22,-1098.13,AT|BE|CH|CZ|DK1|FR|NL|NO2|PL,21687.925,22786.055
2024-01-05 11:00:00+01:00,748.6033679089119,DE,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,92.24,-2534.86,AT|BE|CH|CZ|DK1|FR|NL|NO2,20516.425,23051.285
2024-01-05 12:00:00+01:00,748.6033679089119,DE,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,91.54,-2348.83,BE|CH|DK1|FR|NL|NO2,20494.675,22843.504999999997
2024-01-05 13:00:00+01:00,748.6033679089119,DE,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,96.41,-2571.9299999999994,BE|CH|DK1|FR|NL|NO2,20878.425,23450.355
2024-01-05 14:00:00+01:00,748.6033679089119,DE,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,100.05,-1031.09,BE|CH|DK1|FR|NL|NO2,21931.425,22962.515
2024-01-05 15:00:00+01:00,761.3636404891645,DE,SEE965782597448,Steinkohle,0.4399999976158142,82.75794219970703,102.97,-594.5499999999996,BE|CH|DK1|FR|NL|NO2,24175.175,24769.725
2024-01-05 16:00:00+01:00,369.1460100354738,DE,SEE947816911833,Erdgas,0.5444999933242798,86.89347839355469,107.38,-405.9200000000003,AT|BE|CH|CZ|DK1|FR|NL|NO2,26590.675,26996.595
2024-01-05 17:00:00+01:00,827.1604913924639,DE,SEE929161243203,Steinkohle,0.4050000011920929,89.90986633300781,108.45,-497.2900000000004,AT|BE|CH|CZ|DK1|FR|NL|NO2,28514.175,29011.465
2024-01-05 18:00:00+01:00,827.1604913924639,DE,SEE929161243203,Steinkohle,0.4050000011920929,89.90986633300781,103.96,-779.3399999999998,AT|BE|CH|CZ|DK1|FR|NL|NO2,28271.175,29050.515
2024-01-05 19:00:00+01:00,372.2222074314406,DE,SEE908089235248,Erdgas,0.5400000214576721,87.61759185791016,100.09,-1469.2399999999998,AT|BE|CH|CZ|DK1|FR|NL|NO2,26355.175,27824.415
2024-01-05 20:00:00+01:00,765.7142857142858,DE,SEE980016033738,Steinkohle,0.4375,83.23084259033203,94.19,-2004.14,AT|BE|CH|CZ|DK1|FR|NL|NO2,23779.925,25784.065
2024-01-05 21:00:00+01:00,348.3535396170469,DE,SEE987970110314,Erdgas,0.5770000219345093,81.99913024902344,94.92,-2460.82,AT|BE|CZ|DK1|FR|NL|NO2|PL,21785.925,24246.745
2024-01-05 22:00:00+01:00,748.6033679089119,DE,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,86.8,-2113.19,AT|BE|CH|CZ|DK1|FR|NL|NO2,21019.925,23133.114999999998
2024-01-05 23:00:00+01:00,744.444464165488,DE,SEE913516809497,Steinkohle,0.44999998807907104,80.91887664794922,82.25,-1833.25,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,19341.425,21174.675
2024-01-06 00:00:00+01:00,340.67798124514513,DE,SEE942982288260,Erdgas,0.5899999737739563,80.19237518310547,80.2,-2017.65,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,18092.675,20110.325
2024-01-06 01:00:00+01:00,336.683415471928,DE,SEE924780675428,Erdgas,0.597000002861023,79.25209045410156,76.13,-1250.43,AT|BE|CH|CZ|DK1|FR|NL|NO2,17797.675,19048.105
2024-01-06 02:00:00+01:00,729.0532953714238,DE,SEE961029163353,Steinkohle,0.4595000147819519,79.24591064453125,73.01,-334.0499999999999,AT|BE|CH|CZ|DK1|FR|NL|NO2,17719.175,18053.225
2024-01-06 03:00:00+01:00,728.2608563541693,DE,SEE980331579218,Steinkohle,0.46000000834465027,79.15977478027344,73.01,585.1699999999998,AT|BE|CH|CZ|DK1|FR|NL|NO2,17773.675,17188.505
2024-01-06 04:00:00+01:00,334.99998668829653,DE,SEE959576281422,Erdgas,0.6000000238418579,78.8558349609375,74.59,1205.8999999999996,AT|BE|CH|CZ|DK1|FR|NL|NO2,18164.175,16958.275
2024-01-06 05:00:00+01:00,728.2608563541693,DE,SEE980331579218,Steinkohle,0.46000000834465027,79.15977478027344,75.1,1319.1600000000003,AT|BE|CH|CZ|DK1|FR|NL|NO2,18883.425,17564.265
2024-01-06 06:00:00+01:00,336.683415471928,DE,SEE973737205324,Erdgas,0.597000002861023,79.25209045410156,81.39,678.4699999999998,AT|BE|CH|CZ|DK1|FR|NL|NO2,19348.175,18669.704999999998
2024-01-06 07:00:00+01:00,740.3315151171875,DE,SEE958847865460,Steinkohle,0.45249998569488525,80.47180938720703,88.4,239.3500000000001,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,20952.425,20713.075
2024-01-06 08:00:00+01:00,348.3535396170469,DE,SEE987970110314,Erdgas,0.5770000219345093,81.99913024902344,92.23,6.669999999999845,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,24184.675,24178.005
2024-01-06 09:00:00+01:00,348.3535396170469,DE,SEE900628853036,Erdgas,0.5770000219345093,81.99913024902344,97.3,2188.05,AT|BE|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,26593.925,24405.875
2024-01-06 10:00:00+01:00,765.7142857142858,DE,SEE980016033738,Steinkohle,0.4375,83.23084259033203,100.43,2301.3900000000003,AT|BE|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,27697.425,25396.035
2024-01-06 11:00:00+01:00,365.45453753353166,DE,SEE983959934148,Erdgas,0.550000011920929,86.02454376220703,99.16,2110.7300000000005,AT|BE|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,28969.175,26858.445
2024-01-06 12:00:00+01:00,386.53846153846155,IMPORT,CZ(Erdgas),Erdgas,,90.9875,95.22,3666.7999999999993,AT|BE|CZ|DK1|DK2|NL|NO2|PL|SE4,29258.175,25591.375
2024-01-06 13:00:00+01:00,775.4629428481845,DE,SEE943427876363,Steinkohle,0.4320000112056732,84.29049682617188,92.55,2156.2900000000004,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,28847.175,26690.885
2024-01-06 14:00:00+01:00,372.2222074314406,DE,SEE991220769276,Erdgas,0.5400000214576721,87.61759185791016,95.09,1514.7700000000004,AT|BE|CH|CZ|DK1|DK2|NL|NO2|PL|SE4,29002.675,27487.905
