timestamp,DE_unit_marginal,DE_fuel,DE_eta,DE_srmc,IMPORT_stack_srmc_marg,IMPORT_stack_mef_marg,IMPORT_label,cluster,net_import_total_MW,price_DE,ND_MW,Load_MW,LIGNITE_MUSTRUN_ENFORCED_MW
2024-01-01 01:00:00+01:00,SEE957229968300,Braunkohle,0.42160001397132874,64.80194854736328,,,,AT|BE|CZ|FR|NL,-10711.3,0.0,41336.5,39221.25,5069.35009765625
2024-01-01 02:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,AT|BE|CZ|DK1|FR|NL,-10638.39,-0.01,41245.0,38238.5,5069.35009765625
2024-01-01 03:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,AT|BE|CZ|DK1|FR|NL,-10478.79,-0.03,40179.75,37508.5,5069.35009765625
2024-01-01 04:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,AT|BE|CZ|DK1|FR|NL,-10319.62,-0.02,39850.25,37134.75,5069.35009765625
2024-01-01 05:00:00+01:00,SEE957229968300,Braunkohle,0.42160001397132874,64.80194854736328,,,,AT|BE|CZ|DK1|FR|NL,-11110.5,-0.05,40200.5,37437.25,5069.35009765625
2024-01-01 06:00:00+01:00,SEE983252937631,Braunkohle,0.4300000071525574,63.53604507446289,,,,AT|BE|CZ|DK1|FR|NL,-9877.83,-0.02,39896.5,37117.25,5069.35009765625
2024-01-01 07:00:00+01:00,SEE957229968300,Braunkohle,0.42160001397132874,64.80194854736328,,,,AT|BE|CZ|DK1|FR|NL,-10921.12,0.0,40211.75,37722.5,5069.35009765625
2024-01-01 08:00:00+01:00,SEE957229968300,Braunkohle,0.42160001397132874,64.80194854736328,,,,AT|BE|CZ|DK1|FR|NL,-11293.17,0.04,41390.0,38390.75,4240.0
2024-01-01 09:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,AT|BE|CZ|FR|NL,-11408.86,0.06,43650.0,40365.25,4240.0
2024-01-01 10:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,AT|BE|CZ|FR|NL,-12219.03,0.54,46878.75,42739.5,4240.0
2024-01-01 11:00:00+01:00,SEE998199911088,Braunkohle,0.41999998688697815,65.04881286621094,,,,AT|BE|CZ|FR|NL,-12561.56,2.24,48729.75,45281.25,4240.0
2024-01-01 12:00:00+01:00,SEE957229968300,Braunkohle,0.42160001397132874,64.80194854736328,,,,AT|BE|CZ|FR|NL,-10656.03,1.96,48119.0,46291.0,4240.0
2024-01-01 13:00:00+01:00,SEE998199911088,Braunkohle,0.41999998688697815,65.04881286621094,,,,AT|BE|CZ|FR|NL,-9476.75,1.04,45964.25,45714.5,4240.0
2024-01-01 14:00:00+01:00,SEE938337436349,Braunkohle,0.4099999964237213,66.63536834716797,,,,BE|FR|NL,-8985.36,3.66,42617.5,45359.25,4240.0
2024-01-01 15:00:00+01:00,SEE975361659900,Erdgas,0.6119999885559082,70.8063735961914,,,,AT|NL,-7783.87,43.06,39322.0,45405.75,4240.0
2024-01-01 16:00:00+01:00,SEE948129095272,Erdgas,0.6039999723434448,71.74420166015625,,,,BE,-5721.5,49.93,38535.25,47343.25,4240.0
2024-01-01 17:00:00+01:00,SEE938669585906,Braunkohle,0.375,72.85466766357422,,,,AT|BE|CZ|DK1|DK2|NL|SE4,-5850.93,58.0,39501.25,50613.75,4240.0
2024-01-01 18:00:00+01:00,SEE942982288260,Erdgas,0.5899999737739563,73.44660949707031,,,,AT|BE|CZ|DK2|FR|SE4,-6780.1,54.25,38651.75,50701.75,4240.0
2024-01-01 19:00:00+01:00,SEE991817093418,Braunkohle,0.375,72.85466766357422,,,,AT|BE|CZ|DK2|FR|SE4,-4557.47,48.01,38056.5,49611.0,4240.0
2024-01-01 20:00:00+01:00,SEE959576281422,Erdgas,0.6000000238418579,72.22250366210938,,,,AT|CZ|DK2|SE4,-4744.17,42.95,37060.0,47544.5,5069.35009765625
2024-01-01 21:00:00+01:00,SEE948129095272,Erdgas,0.6039999723434448,71.74420166015625,,,,AT|CZ|DK1|DK2|NL|SE4,-4727.9,47.09,35842.75,45601.75,5069.35009765625
2024-01-01 22:00:00+01:00,SEE960652233358,Braunkohle,0.4000000059604645,68.3012466430664,,,,AT|BE|CZ|DK1|DK2|FR|NL|SE4,-3048.48,35.55,34226.0,44113.75,5069.35009765625
2024-01-01 23:00:00+01:00,SEE952672318108,Braunkohle,0.4099999964237213,66.63536834716797,,,,AT|CZ|DK1|NL,-3252.37,30.59,32231.75,41485.0,5069.35009765625
2024-01-02 00:00:00+01:00,SEE938337436349,Braunkohle,0.4099999964237213,66.63536834716797,,,,AT|BE|CZ|DK1|FR|NL,-3803.55,20.07,30979.5,38793.25,5069.35009765625
2024-01-02 01:00:00+01:00,SEE966331411864,Braunkohle,0.4099999964237213,66.63536834716797,,,,AT|CZ|DK1|DK2|NL|NO2|SE4,-3494.6200000000003,31.03,30157.0,37465.25,5069.35009765625
2024-01-02 02:00:00+01:00,SEE938337436349,Braunkohle,0.4099999964237213,66.63536834716797,,,,AT|CZ|DK1|NL,-4013.500000000001,18.39,29988.25,37422.0,5069.35009765625
2024-01-02 03:00:00+01:00,SEE921905907730,Braunkohle,0.41920000314712524,65.1729507446289,,,,AT|CH|CZ|DK1|NL,-3863.3,11.08,31471.0,37735.75,5069.35009765625
2024-01-02 04:00:00+01:00,SEE966331411864,Braunkohle,0.4099999964237213,66.63536834716797,,,,CH|DK1|NL,-4681.23,13.78,33915.75,39798.25,5069.35009765625
2024-01-02 05:00:00+01:00,SEE952672318108,Braunkohle,0.4099999964237213,66.63536834716797,,,,AT|CZ|DK1|DK2|NL|NO2|SE4,-5755.22,47.63,36785.0,42879.75,5069.35009765625
2024-01-02 06:00:00+01:00,SEE975361659900,Erdgas,0.6119999885559082,70.8063735961914,,,,DK1|DK2|NL|NO2|SE4,-5497.97,58.1,39973.5,48199.5,5069.35009765625
2024-01-02 07:00:00+01:00,SEE915883553447,Erdgas,0.597000002861023,72.5854263305664,,,,DK1|DK2|NL|NO2|SE4,-4597.1500000000015,65.67,41850.0,53096.75,5069.35009765625
2024-01-02 08:00:00+01:00,SEE903983424590,Erdgas,0.5920000076293945,73.19847869873047,,,,DK1|DK2|NL|NO2|SE4,-4512.099999999999,64.73,43014.5,56619.75,4240.0
2024-01-02 09:00:00+01:00,SEE987970110314,Erdgas,0.5770000219345093,75.10138702392578,,,,AT|BE|CZ|DK1|DK2|NL|NO2|SE4,-4909.0,68.98,43399.25,58522.5,4240.0
2024-01-02 10:00:00+01:00,SEE979958390276,Erdgas,0.5920000076293945,73.19847869873047,,,,AT|BE|CZ|DK1|DK2|NO2|SE4,-2548.5700000000006,73.54,44028.0,60116.75,4240.0
2024-01-02 11:00:00+01:00,SEE900628853036,Erdgas,0.5770000219345093,75.10138702392578,,,,AT|CZ|DK1|DK2|NO2|SE4,-1365.5800000000002,78.16,42437.25,61558.5,4240.0
2024-01-02 12:00:00+01:00,SEE905192478234,Erdgas,0.5715000033378601,75.82415008544922,,,,AT|CZ|DK1|DK2|NO2|SE4,-107.25,78.87,41275.25,61906.75,4240.0
2024-01-02 13:00:00+01:00,SEE950895373805,Erdgas,0.5849999785423279,74.07435607910156,,,,AT|CZ|DK1|DK2|NO2|SE4,1925.06,79.24,39942.5,61234.5,4240.0
2024-01-02 14:00:00+01:00,SEE905192478234,Erdgas,0.5715000033378601,75.82415008544922,,,,AT|CZ|DK1|DK2|NO2|SE4,1192.2800000000004,79.96,38349.75,60322.0,4240.0
2024-01-02 15:00:00+01:00,SEE955314088254,Braunkohle,0.36000001430511475,75.89027404785156,,,,AT|CZ|DK1|DK2|NO2|SE4,1110.5700000000002,83.46,37813.25,60672.25,4240.0
2024-01-02 16:00:00+01:00,SEE970425279599,Steinkohle,0.4625000059604645,76.14698791503906,,,,AT|CZ|DK1|DK2|NO2|SE4,-716.0000000000003,80.92,39678.0,62037.0,4240.0
2024-01-02 17:00:00+01:00,SEE955314088254,Braunkohle,0.36000001430511475,75.89027404785156,,,,AT|CZ|DK1|DK2|NO2|SE4,-702.8700000000001,74.95,43032.75,64002.25,4240.0
2024-01-02 18:00:00+01:00,SEE900628853036,Erdgas,0.5770000219345093,75.10138702392578,,,,BE|CH|DK1|DK2|FR|NO2|SE4,-2308.1500000000005,63.18,45735.25,63701.0,4240.0
2024-01-02 19:00:00+01:00,SEE979958390276,Erdgas,0.5920000076293945,73.19847869873047,,,,AT|BE|CZ|DK1|DK2|FR|SE4,-4952.58,57.11,48106.0,61825.0,4240.0
2024-01-02 20:00:00+01:00,SEE973737205324,Erdgas,0.597000002861023,72.5854263305664,,,,AT|BE|CZ|DK1|DK2|FR|SE4,-6010.18,46.89,49370.25,58664.75,5069.35009765625
2024-01-02 21:00:00+01:00,SEE975361659900,Erdgas,0.6119999885559082,70.8063735961914,,,,AT|BE|CZ|DK1|DK2|FR|SE4,-8568.779999999999,40.0,50398.5,55309.0,5069.35009765625
2024-01-02 22:00:00+01:00,SEE952672318108,Braunkohle,0.4099999964237213,66.63536834716797,,,,,-9538.78,7.43,49935.25,52523.0,5069.35009765625
2024-01-02 23:00:00+01:00,SEE938337436349,Braunkohle,0.4099999964237213,66.63536834716797,,,,BE|DK1|FR|NL,-11881.329999999998,-0.08,49922.25,49553.25,5069.35009765625
2024-01-03 00:00:00+01:00,SEE921905907730,Braunkohle,0.41920000314712524,65.1729507446289,,,,BE|DK1|FR|NL,-10799.829999999998,-1.23,47303.0,46590.75,5069.35009765625
2024-01-03 01:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,BE|DK1|FR|NL,-10124.579999999998,-1.3,46680.75,44766.5,5069.35009765625
2024-01-03 02:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,BE|DK1|FR|NL,-11124.78,-1.31,46966.0,43713.25,5069.35009765625
2024-01-03 03:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,BE|DK1|FR|NL,-10947.86,-1.31,46896.75,44073.0,5069.35009765625
2024-01-03 04:00:00+01:00,SEE998199911088,Braunkohle,0.41999998688697815,65.04881286621094,,,,BE|DK1|FR|NL,-11087.71,-1.38,47711.75,45503.25,5069.35009765625
2024-01-03 05:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,BE|DK1|FR|NL,-8384.0,1.09,48619.25,48405.5,5069.35009765625
2024-01-03 06:00:00+01:00,SEE966331411864,Braunkohle,0.4099999964237213,66.63536834716797,,,,AT|BE|CZ|DK1|FR|NL,-10285.68,40.59,53676.0,54234.75,5069.35009765625
2024-01-03 07:00:00+01:00,SEE938669585906,Braunkohle,0.375,72.85466766357422,,,,AT|BE|CH|CZ|DK1|DK2|FR|SE4,-10296.18,59.61,54996.25,58794.25,5069.35009765625
2024-01-03 08:00:00+01:00,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,,,,AT|CH|CZ|DK1|DK2|FR|SE4,-10295.580000000002,60.61,54888.0,61579.25,4240.0
2024-01-03 09:00:00+01:00,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,,,,AT|CH|CZ|DK1|DK2|FR|SE4,-10047.16,57.0,56150.25,62887.5,4240.0
2024-01-03 10:00:00+01:00,SEE975361659900,Erdgas,0.6119999885559082,74.4419937133789,,,,AT|BE|CH|CZ|DK1|FR,-10918.71,54.89,58996.5,63709.5,4240.0
2024-01-03 11:00:00+01:00,SEE989591633753,Braunkohle,0.375,72.85466766357422,,,,AT|BE|CZ|FR,-10161.020000000002,53.89,60538.5,65086.25,4240.0
2024-01-03 12:00:00+01:00,SEE991817093418,Braunkohle,0.375,72.85466766357422,,,,AT|BE|CZ|DK1|DK2|FR|NL|SE4,-8845.05,54.42,60335.75,65112.5,4240.0
2024-01-03 13:00:00+01:00,SEE947677200282,Braunkohle,0.4000000059604645,68.3012466430664,,,,AT|BE|CZ|DK1|DK2|FR|NL|NO2|SE4,-8158.279999999999,60.86,58831.75,63723.0,4240.0
2024-01-03 14:00:00+01:00,SEE944148486770,Erdgas,0.6299999952316284,72.31507873535156,,,,AT|BE|CZ|DK1|DK2|FR|NO2|SE4,-6678.530000000001,67.18,55717.5,62559.5,4240.0
2024-01-03 15:00:00+01:00,SEE975361659900,Erdgas,0.6119999885559082,74.4419937133789,,,,AT|BE|CH|CZ|DK1|DK2|NO2|SE4,-4777.03,73.59,51224.25,62101.75,4240.0
2024-01-03 16:00:00+01:00,SEE915883553447,Erdgas,0.597000002861023,76.31239318847656,,,,AT|BE|CH|CZ|DK1|DK2|FR|NO2|PL|SE4,-4391.77,82.28,48031.75,62736.0,4240.0
2024-01-03 17:00:00+01:00,SEE980331579218,Steinkohle,0.46000000834465027,77.44618225097656,,,,AT|CH|CZ|DK1|DK2|FR|NO2|PL|SE4,-3130.95,82.97,46096.75,65204.0,4240.0
2024-01-03 18:00:00+01:00,SEE970425279599,Steinkohle,0.4625000059604645,77.02754974365234,,,,AT|CH|CZ|DK1|DK2|FR|NO2|SE4,-957.35,79.03,44671.0,65237.25,4240.0
2024-01-03 19:00:00+01:00,SEE915883553447,Erdgas,0.597000002861023,76.31239318847656,0.0,0.0,FR(Reservoir Hydro),AT|BE|CZ|DK1|DK2|FR|NL|NO2|SE4,645.5999999999999,73.23,43283.25,63099.5,4240.0
2024-01-03 20:00:00+01:00,SEE915883553447,Erdgas,0.597000002861023,76.31239318847656,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,-2042.5500000000004,67.41,42149.75,59255.75,5069.35009765625
2024-01-03 21:00:00+01:00,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,-2368.3500000000004,65.0,41708.0,56264.75,5069.35009765625
2024-01-03 22:00:00+01:00,SEE975361659900,Erdgas,0.6119999885559082,74.4419937133789,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|SE4,-2955.6800000000003,58.12,40569.75,53269.0,5069.35009765625
2024-01-03 23:00:00+01:00,SEE999145467468,Braunkohle,0.3831999897956848,71.29566955566406,,,,AT|BE|CZ|DK1|DK2|FR|NL|SE4,-4911.63,57.3,40929.5,49501.5,5069.35009765625
2024-01-04 00:00:00+01:00,SEE921905907730,Braunkohle,0.41920000314712524,65.1729507446289,,,,AT|BE|CZ|DK1|DK2|FR|NL|SE4,-4705.33,50.46,41320.0,46828.0,5069.35009765625
2024-01-04 01:00:00+01:00,SEE957229968300,Braunkohle,0.42160001397132874,64.80194854736328,,,,AT|BE|CH|CZ|DK1|FR|NL,-5064.37,40.0,42002.25,45717.75,5069.35009765625
2024-01-04 02:00:00+01:00,SEE957229968300,Braunkohle,0.42160001397132874,64.80194854736328,,,,AT|BE|CH|CZ|DK1|FR|NL,-6267.4800000000005,25.48,43060.0,45066.75,5069.35009765625
2024-01-04 03:00:00+01:00,SEE907389779292,Braunkohle,0.4230000078678131,64.58747100830078,,,,AT|BE|CH|CZ|DK1|FR|NL,-6117.259999999998,35.0,43513.5,45451.0,5069.35009765625
2024-01-04 04:00:00+01:00,SEE921905907730,Braunkohle,0.41920000314712524,65.1729507446289,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|SE4,-7185.580000000001,57.73,44012.0,46714.5,5069.35009765625
2024-01-04 05:00:00+01:00,SEE938337436349,Braunkohle,0.4099999964237213,66.63536834716797,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,-6701.0,72.65,44503.5,49210.5,5069.35009765625
2024-01-04 06:00:00+01:00,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,-6166.01,85.02,43953.25,54195.5,5069.35009765625
2024-01-04 07:00:00+01:00,SEE979958390276,Erdgas,0.5920000076293945,77.99577331542969,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,-4223.889999999999,91.47,42861.0,59869.25,5069.35009765625
2024-01-04 08:00:00+01:00,SEE980331579218,Steinkohle,0.46000000834465027,78.34581756591797,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,-1144.71,94.2,41587.0,63555.25,4240.0
2024-01-04 09:00:00+01:00,SEE961029163353,Steinkohle,0.4595000147819519,78.43106842041016,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,-129.78999999999985,91.61,41314.25,64881.0,4240.0
2024-01-04 10:00:00+01:00,SEE961029163353,Steinkohle,0.4595000147819519,78.43106842041016,0.0,0.0,AT(Reservoir Hydro),AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,177.0,90.03,41869.75,66011.75,4240.0
2024-01-04 11:00:00+01:00,SEE913516809497,Steinkohle,0.44999998807907104,80.08683776855469,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,-1375.31,86.3,41340.25,66213.0,4240.0
2024-01-04 12:00:00+01:00,SEE913516809497,Steinkohle,0.44999998807907104,80.08683776855469,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,-174.4799999999998,85.96,39468.0,66245.25,4240.0
2024-01-04 13:00:00+01:00,SEE918143230942,Steinkohle,0.44999998807907104,80.08683776855469,0.0,0.0,FR(Reservoir Hydro),AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,1740.5899999999997,92.11,36261.0,65359.75,4240.0
2024-01-04 14:00:00+01:00,SEE980016033738,Steinkohle,0.4375,82.37503051757812,0.0,0.0,CZ(Reservoir Hydro),AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,2725.48,98.62,31863.75,64343.25,4240.0
2024-01-04 15:00:00+01:00,SEE934669010578,Erdgas,0.5400000214576721,85.50648498535156,88.7951923076923,386.53846153846155,AT(Erdgas),AT|BE|CH|CZ|DK1|DK2|NL|NO2|PL|SE4,4862.94,105.73,26922.5,63649.5,4240.0
2024-01-04 16:00:00+01:00,SEE912160334607,Erdgas,0.5130000114440918,90.00682067871094,,,,DK1|DK2|NL|NO2|SE4,7086.71,133.23,22981.25,64440.0,4240.0
2024-01-04 17:00:00+01:00,SEE932928232242,Steinkohle,0.39750000834465027,90.66433715820312,,,,DK1|DK2|NL|NO2|SE4,9663.41,144.65,20229.25,66344.0,4240.0
2024-01-04 18:00:00+01:00,SEE954971534470,Steinkohle,0.3824999928474426,94.21980285644531,,,,DK1|DK2|NL|NO2|SE4,10223.8,125.0,17854.0,65484.75,4240.0
2024-01-04 19:00:00+01:00,SEE944503176377,Steinkohle,0.4000000059604645,90.09768676757812,88.7951923076923,386.53846153846155,CZ(Erdgas),AT|CH|CZ|DK1|DK2|NL|NO2|PL|SE4,12441.719999999998,103.59,16455.25,63987.5,4240.0
2024-01-04 20:00:00+01:00,SEE987197130805,Steinkohle,0.4074999988079071,88.43944549560547,88.7951923076923,386.53846153846155,CZ(Erdgas),CH|CZ|DK1|DK2|NL|NO2|PL|SE4,11520.02,100.01,16020.25,60250.75,5069.35009765625
2024-01-04 21:00:00+01:00,SEE980016033738,Steinkohle,0.4375,82.37503051757812,88.7951923076923,386.53846153846155,CZ(Erdgas),AT|CH|CZ|DK1|DK2|NL|NO2|PL|SE4,11397.21,94.86,15713.5,56973.75,5069.35009765625
2024-01-04 22:00:00+01:00,SEE918143230942,Steinkohle,0.44999998807907104,80.08683776855469,25.666666666666664,0.0,FR(Kernenergie),AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,9982.03,88.83,16550.25,53994.75,5069.35009765625
2024-01-04 23:00:00+01:00,SEE984335626152,Erdgas,0.5799999833106995,79.60948181152344,25.666666666666664,0.0,FR(Kernenergie),AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,8528.800000000001,86.08,17146.0,50578.25,5069.35009765625
2024-01-05 00:00:00+01:00,SEE942982288260,Erdgas,0.5899999737739563,78.26016998291016,25.666666666666664,0.0,FR(Kernenergie),AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,5921.32,80.51,18573.5,47347.25,5069.35009765625
2024-01-05 01:00:00+01:00,SEE980331579218,Steinkohle,0.46000000834465027,79.15977478027344,25.666666666666664,0.0,BE(Kernenergie),AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,4227.429999999999,77.01,20454.75,45688.0,5069.35009765625
2024-01-05 02:00:00+01:00,SEE908125004449,Braunkohle,0.3499999940395355,78.0585708618164,25.666666666666664,0.0,BE(Kernenergie),AT|BE|CH|CZ|DK1|FR|NL|NO2,3804.35,73.21,22433.75,44547.25,5069.35009765625
2024-01-05 03:00:00+01:00,SEE975361659900,Erdgas,0.6119999885559082,77.30963897705078,90.9875,386.53846153846155,CZ(Erdgas),AT|CH|CZ|DK1|NL|NO2,3238.52,74.05,24763.25,44823.75,5069.35009765625
2024-01-05 04:00:00+01:00,SEE975361659900,Erdgas,0.6119999885559082,77.30963897705078,68.30125,957.5,CZ(Braunkohle),AT|BE|CZ|DK1|NL|NO2,2739.9,76.03,26217.5,46107.0,5069.35009765625
2024-01-05 05:00:00+01:00,SEE988477355802,Steinkohle,0.46399998664855957,78.47735595703125,90.9875,386.53846153846155,BE(Erdgas),BE|DK1|NL|NO2,1230.8200000000002,81.0,27986.5,48565.75,5069.35009765625
2024-01-05 06:00:00+01:00,SEE961029163353,Steinkohle,0.4595000147819519,79.24591064453125,0.0,0.0,FR(Reservoir Hydro),BE|DK1|FR|NL|NO2,1218.4000000000003,87.0,30034.0,53339.5,5069.35009765625
2024-01-05 07:00:00+01:00,SEE913516809497,Steinkohle,0.44999998807907104,80.91887664794922,0.0,0.0,FR(Reservoir Hydro),BE|DK1|FR|NL|NO2,712.7300000000005,89.57,32003.75,58775.0,5069.35009765625
2024-01-05 08:00:00+01:00,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,0.0,0.0,FR(Reservoir Hydro),AT|BE|CZ|DK1|FR|NL|NO2,1398.7500000000002,94.93,33943.25,62261.25,4240.0
2024-01-05 09:00:00+01:00,SEE987970110314,Erdgas,0.5770000219345093,81.99913024902344,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2|PL,-542.2200000000001,96.28,36288.5,63862.5,4240.0
2024-01-05 10:00:00+01:00,SEE918143230942,Steinkohle,0.44999998807907104,80.91887664794922,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2|PL,-1098.13,98.22,39057.25,64660.75,4240.0
2024-01-05 11:00:00+01:00,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2,-2534.86,92.24,40996.75,65428.75,4240.0
2024-01-05 12:00:00+01:00,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,,,,BE|CH|DK1|FR|NL|NO2,-2348.83,91.54,40754.5,65164.75,4240.0
2024-01-05 13:00:00+01:00,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,,,,BE|CH|DK1|FR|NL|NO2,-2571.9299999999994,96.41,39058.75,63852.75,4240.0
2024-01-05 14:00:00+01:00,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,,,,BE|CH|DK1|FR|NL|NO2,-1031.09,100.05,36931.5,62778.5,4240.0
2024-01-05 15:00:00+01:00,SEE965782597448,Steinkohle,0.4399999976158142,82.75794219970703,,,,BE|CH|DK1|FR|NL|NO2,-594.5499999999996,102.97,34226.75,62317.5,4240.0
2024-01-05 16:00:00+01:00,SEE947816911833,Erdgas,0.5444999933242798,86.89347839355469,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2,-405.9200000000003,107.38,32893.75,63400.0,4240.0
2024-01-05 17:00:00+01:00,SEE929161243203,Steinkohle,0.4050000011920929,89.90986633300781,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2,-497.2900000000004,108.45,33309.5,65739.25,4240.0
2024-01-05 18:00:00+01:00,SEE929161243203,Steinkohle,0.4050000011920929,89.90986633300781,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2,-779.3399999999998,103.96,33465.0,65651.75,4240.0
2024-01-05 19:00:00+01:00,SEE908089235248,Erdgas,0.5400000214576721,87.61759185791016,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2,-1469.2399999999998,100.09,33428.25,63699.0,4240.0
2024-01-05 20:00:00+01:00,SEE980016033738,Steinkohle,0.4375,83.23084259033203,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2,-2004.14,94.19,32370.0,60065.5,5069.35009765625
2024-01-05 21:00:00+01:00,SEE987970110314,Erdgas,0.5770000219345093,81.99913024902344,,,,AT|BE|CZ|DK1|FR|NL|NO2|PL,-2460.82,94.92,31222.0,56923.5,5069.35009765625
2024-01-05 22:00:00+01:00,SEE948609940009,Steinkohle,0.44749999046325684,81.37094116210938,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2,-2113.19,86.8,29454.75,54390.25,5069.35009765625
2024-01-05 23:00:00+01:00,SEE913516809497,Steinkohle,0.44999998807907104,80.91887664794922,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,-1833.25,82.25,27668.0,50925.0,5069.35009765625
2024-01-06 00:00:00+01:00,SEE942982288260,Erdgas,0.5899999737739563,80.19237518310547,,,,AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|SE4,-2017.65,80.2,26042.25,48050.5,5069.35009765625
2024-01-06 01:00:00+01:00,SEE924780675428,Erdgas,0.597000002861023,79.25209045410156,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2,-1250.43,76.13,24588.75,46302.0,5069.35009765625
2024-01-06 02:00:00+01:00,SEE961029163353,Steinkohle,0.4595000147819519,79.24591064453125,,,,AT|BE|CH|CZ|DK1|FR|NL|NO2,-334.0499999999999,73.01,23674.5,45309.25,5069.35009765625
2024-01-06 03:00:00+01:00,SEE980331579218,Steinkohle,0.46000000834465027,79.15977478027344,0.0,0.0,CZ(Reservoir Hydro),AT|BE|CH|CZ|DK1|FR|NL|NO2,585.1699999999998,73.01,22972.25,44661.5,5069.35009765625
2024-01-06 04:00:00+01:00,SEE959576281422,Erdgas,0.6000000238418579,78.8558349609375,0.0,0.0,FR(Reservoir Hydro),AT|BE|CH|CZ|DK1|FR|NL|NO2,1205.8999999999996,74.59,22671.25,44751.0,5069.35009765625
2024-01-06 05:00:00+01:00,SEE980331579218,Steinkohle,0.46000000834465027,79.15977478027344,0.0,0.0,FR(Reservoir Hydro),AT|BE|CH|CZ|DK1|FR|NL|NO2,1319.1600000000003,75.1,22283.5,45082.5,5069.35009765625
2024-01-06 06:00:00+01:00,SEE973737205324,Erdgas,0.597000002861023,79.25209045410156,0.0,0.0,CZ(Reservoir Hydro),AT|BE|CH|CZ|DK1|FR|NL|NO2,678.4699999999998,81.39,22439.0,45702.75,5069.35009765625
2024-01-06 07:00:00+01:00,SEE958847865460,Steinkohle,0.45249998569488525,80.47180938720703,0.0,0.0,AT(Reservoir Hydro),AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,239.3500000000001,88.4,22466.25,47334.25,5069.35009765625
2024-01-06 08:00:00+01:00,SEE987970110314,Erdgas,0.5770000219345093,81.99913024902344,0.0,0.0,AT(Reservoir Hydro),AT|BE|CH|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,6.669999999999845,92.23,22817.5,50917.75,4240.0
2024-01-06 09:00:00+01:00,SEE900628853036,Erdgas,0.5770000219345093,81.99913024902344,0.0,0.0,FR(Reservoir Hydro),AT|BE|CZ|DK1|DK2|FR|NL|NO2|PL|SE4,2188.05,97.3,23958.0,54467.5,4240.0
