timestamp_cec,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Other
2020-01-01 00:00:00+01:00,490.000,0.000,0.000,15496.000,4662.000,0.000,0.000,0.000,0.000,0.000,37.000,0.000,0.000,485.000,0.000,11108.000,790.000,2460.000,4188.000,1.000
