timestamp_cec;schex_DE_LU_AT_2024;schex_AT_DE_LU_2024;schex_BE_DE_LU_2024;schex_CH_DE_LU_2024;schex_CZ_DE_LU_2024;schex_DE_LU_BE_2024;schex_DE_LU_CH_2024;schex_DE_LU_CZ_2024;schex_DE_LU_DK_1_2024;schex_DE_LU_DK_2_2024;schex_DE_LU_FR_2024;schex_DE_LU_NL_2024;schex_DE_LU_NO_2_2024;schex_DE_LU_PL_2024;schex_DE_LU_SE_4_2024;schex_DK_1_DE_LU_2024;schex_DK_2_DE_LU_2024;schex_FR_DE_LU_2024;schex_NL_DE_LU_2024;schex_NO_2_DE_LU_2024;schex_PL_DE_LU_2024;schex_SE_4_DE_LU_2024
2024-01-01 00:00:00+01:00;2120.550;0.000;0.000;0.000;0.000;390.000;793.400;829.800;2500.000;981.000;914.400;465.300;1400.000;901.200;519.000;20.000;0.000;79.400;60.750;0.000;13.400;0.000
2024-01-01 01:00:00+01:00;2089.400;0.000;0.000;0.000;0.000;264.000;798.350;864.300;2500.000;1000.000;707.600;307.250;1400.000;972.900;519.000;0.000;0.000;617.400;9.000;0.000;85.100;0.000
2024-01-01 02:00:00+01:00;1608.100;0.000;27.500;0.000;0.000;202.600;795.840;826.300;2500.000;1000.000;879.200;373.550;1400.000;819.100;519.000;0.000;0.000;147.200;64.500;0.000;46.100;0.000
2024-01-01 03:00:00+01:00;1314.500;292.680;30.500;0.000;0.000;198.800;799.970;893.600;2500.000;1000.000;1214.000;249.000;1400.000;893.100;519.000;42.000;0.000;0.000;91.800;0.000;46.200;0.000
2024-01-01 04:00:00+01:00;1275.100;457.880;9.300;0.000;98.400;560.000;794.300;705.700;2398.000;1000.000;1899.800;0.000;1400.000;915.300;519.000;0.000;0.000;0.000;582.000;0.000;0.000;0.000
2024-01-01 05:00:00+01:00;1335.700;769.950;32.400;0.000;37.900;554.400;799.800;775.400;2263.000;1007.900;2899.650;402.500;1401.000;896.400;519.000;263.000;7.900;0.000;632.100;1.000;0.000;0.000
2024-01-01 06:00:00+01:00;1365.000;554.100;59.000;0.000;0.000;486.600;798.880;654.400;2090.000;1000.000;581.050;1197.750;1400.000;772.100;519.000;0.000;0.000;32.650;341.100;0.000;0.100;0.000
2024-01-01 07:00:00+01:00;1446.100;116.750;73.500;0.000;0.000;512.000;799.720;846.100;2318.000;1000.000;1295.000;185.350;1400.000;890.300;519.000;49.000;0.000;0.000;0.000;0.000;51.200;0.000
2024-01-01 08:00:00+01:00;1434.100;214.330;7.300;0.000;65.800;1007.300;794.250;608.500;2070.000;1000.000;1441.800;588.150;1400.000;862.700;519.000;0.000;0.000;0.000;82.000;0.000;63.200;0.000
2024-01-01 09:00:00+01:00;1667.500;180.050;4.800;0.000;0.000;1004.800;791.760;821.200;2500.000;1000.000;634.000;1069.900;1400.000;991.700;519.000;5.000;0.000;523.100;198.250;0.000;79.800;0.000
2024-01-01 10:00:00+01:00;2073.050;0.000;11.300;0.000;44.500;1011.300;798.980;811.300;2500.000;1000.000;670.000;1320.550;1400.000;1004.200;519.000;0.000;0.000;214.850;596.500;0.000;22.200;0.000
2024-01-01 11:00:00+01:00;1674.730;13.180;72.200;62.000;23.500;1014.800;783.260;891.600;2500.000;1000.000;814.000;1230.250;1400.000;1116.300;519.000;0.000;0.000;0.000;211.500;0.000;0.000;0.000
2024-01-01 12:00:00+01:00;1259.800;249.950;5.600;0.000;146.800;1005.600;723.830;663.700;2500.000;1000.000;707.000;1317.450;1400.000;1149.300;519.000;0.000;0.000;985.350;201.750;0.000;0.200;0.000
2024-01-01 13:00:00+01:00;1525.600;0.000;2.700;0.000;568.000;1002.700;674.400;671.600;2500.000;1000.000;287.500;782.300;1400.000;1319.400;519.000;0.000;0.000;1148.050;487.000;0.000;0.000;0.000
2024-01-01 14:00:00+01:00;1489.730;0.000;38.800;0.000;77.700;1038.800;735.430;874.800;2500.000;1000.000;0.000;652.350;1400.000;1425.400;519.000;0.000;0.000;2198.250;335.000;0.000;0.400;0.000
2024-01-01 15:00:00+01:00;796.050;35.750;47.800;0.000;0.000;1047.800;363.670;603.500;2500.000;1000.000;0.000;1714.900;1400.000;965.100;519.000;0.000;0.000;2732.600;310.000;0.000;0.000;0.000
2024-01-01 16:00:00+01:00;497.630;0.000;202.000;487.280;0.000;865.000;143.000;80.400;2500.000;1000.000;0.000;1912.050;1400.000;835.900;519.000;0.000;0.000;3106.200;236.000;0.000;0.000;0.000
2024-01-01 17:00:00+01:00;440.780;0.000;210.900;1174.550;4.500;866.600;143.000;73.700;2500.000;1000.000;0.000;1228.300;1400.000;818.600;519.000;0.000;0.000;1698.100;51.000;0.000;0.000;0.000
2024-01-01 18:00:00+01:00;0.000;170.400;228.700;1217.650;50.500;869.500;43.000;26.000;2500.000;1000.000;0.000;2385.600;1400.000;787.600;519.000;0.000;0.000;1080.350;3.000;0.000;0.000;0.000
2024-01-01 19:00:00+01:00;91.700;721.930;268.300;208.450;180.000;872.900;43.000;25.600;2500.000;1001.000;0.000;1759.500;1400.000;816.300;0.000;0.000;1.000;2447.850;125.000;0.000;0.000;0.000
2024-01-01 20:00:00+01:00;351.800;0.000;335.500;1099.180;0.000;978.300;43.000;83.600;2500.000;1000.000;0.000;2165.150;1400.000;756.400;0.000;70.000;0.000;2957.500;71.500;0.000;0.400;0.000
2024-01-01 21:00:00+01:00;303.950;59.750;344.600;438.950;148.500;964.200;43.000;0.000;2577.000;1023.900;0.000;1931.450;1400.000;752.300;101.300;102.000;41.600;2951.050;215.750;0.000;67.000;0.000
2024-01-01 22:00:00+01:00;102.300;114.130;371.200;357.790;236.200;970.800;43.000;67.500;2542.000;997.000;0.000;1743.800;1400.000;387.800;0.000;63.000;0.000;2733.900;1227.000;0.000;21.500;81.000
2024-01-01 23:00:00+01:00;0.000;115.100;315.100;98.180;578.200;969.100;250.750;360.100;2228.000;1001.500;0.000;1387.000;1400.000;0.000;519.000;944.000;1.500;2790.700;0.000;0.000;20.300;0.000
2024-01-02 00:00:00+01:00;814.200;0.000;46.000;0.000;0.000;1043.900;363.700;69.500;1982.000;1000.000;0.000;395.850;1400.000;375.600;519.000;213.000;0.000;3901.200;0.000;0.000;0.000;0.000
2024-01-02 01:00:00+01:00;1110.900;0.000;22.800;69.930;0.000;1022.800;47.950;497.500;2288.000;1000.000;0.000;37.000;1400.000;624.400;519.000;356.000;0.000;4553.000;51.200;0.000;0.000;0.000
2024-01-02 02:00:00+01:00;1117.100;0.000;28.200;610.650;0.000;1028.200;43.000;399.400;2302.000;1000.000;0.000;33.750;1400.000;579.900;609.000;277.000;0.000;3201.900;381.100;0.000;0.000;0.000
2024-01-02 03:00:00+01:00;1435.000;0.000;20.700;732.550;0.000;1020.700;43.000;669.500;2323.000;1000.000;0.000;18.750;1400.000;773.200;615.000;256.000;0.000;3653.400;772.000;0.000;0.200;0.000
2024-01-02 04:00:00+01:00;1499.630;80.930;6.000;0.000;34.700;1006.000;227.630;1099.400;2346.000;1000.000;0.000;10.000;1400.000;1014.700;615.000;582.000;0.000;3955.100;878.400;0.000;0.000;0.000
2024-01-02 05:00:00+01:00;1861.500;9.080;0.200;0.000;0.000;1000.200;580.750;1433.300;2432.000;993.000;0.000;46.000;1408.000;1163.200;615.000;923.000;0.000;4180.200;657.250;8.000;0.000;0.000
2024-01-02 06:00:00+01:00;1206.900;0.000;0.200;94.930;0.000;1000.200;157.300;1073.700;2218.000;991.000;0.000;415.350;1400.000;1024.800;549.000;637.000;0.000;3789.400;16.750;0.000;0.000;0.000
2024-01-02 07:00:00+01:00;1022.300;0.000;0.200;100.000;0.000;1000.200;511.250;1130.400;2029.000;992.000;0.000;1492.800;952.000;1176.900;0.000;594.000;6.200;3546.300;1463.000;0.000;0.000;0.000
2024-01-02 08:00:00+01:00;972.100;0.000;78.800;100.000;0.000;1021.300;595.350;1178.300;1983.000;1008.100;0.000;2213.700;560.000;1334.200;0.000;445.000;75.700;3881.000;1773.250;0.000;0.200;0.000
2024-01-02 09:00:00+01:00;780.500;133.250;31.000;170.930;3.300;1031.000;182.530;1179.000;2149.000;1000.000;0.000;2286.100;579.000;1392.200;0.000;778.000;103.300;3892.800;557.750;0.000;0.000;0.000
2024-01-02 10:00:00+01:00;592.350;0.000;43.300;567.280;0.000;1033.900;139.000;1081.300;1318.000;1000.000;0.000;2259.900;14.000;1385.000;0.000;464.000;355.900;4161.900;663.500;19.000;0.000;0.000
2024-01-02 11:00:00+01:00;352.880;0.000;21.200;877.350;0.000;1021.200;43.000;1008.500;548.000;628.300;0.000;2408.800;21.000;1408.700;0.000;83.000;111.700;4067.300;791.250;123.000;0.000;0.000
2024-01-02 12:00:00+01:00;247.100;0.000;83.000;1363.300;0.000;460.000;43.000;983.400;306.000;101.700;0.000;2442.950;56.000;1439.900;0.000;546.000;97.600;3683.400;60.500;139.000;0.000;0.000
2024-01-02 13:00:00+01:00;330.200;105.230;74.300;1240.080;0.000;446.600;43.000;1061.200;874.000;0.000;0.000;2312.400;98.000;1461.800;0.000;1477.000;488.500;4013.000;730.750;363.000;60.400;0.000
2024-01-02 14:00:00+01:00;769.550;17.100;69.100;1153.130;0.000;443.700;43.000;1149.100;1109.000;0.000;0.000;2197.500;78.000;1410.300;0.000;1950.000;406.200;4012.900;608.000;176.000;0.000;0.000
2024-01-02 15:00:00+01:00;950.480;0.000;73.200;849.450;0.000;462.200;43.000;1288.100;1098.000;21.400;0.000;2443.600;1.000;1350.100;0.000;1940.000;581.800;3571.000;1380.000;373.000;0.000;0.000
2024-01-02 16:00:00+01:00;1375.700;0.000;17.300;821.400;34.500;460.000;43.000;1347.800;1355.000;26.400;0.000;2601.500;0.000;1303.500;0.000;1940.000;688.400;2610.200;1288.500;235.000;30.000;131.600
2024-01-02 17:00:00+01:00;1531.800;0.000;35.300;520.880;121.500;456.400;43.000;1601.100;1291.000;88.700;0.000;1706.200;229.000;1378.400;0.000;1971.000;637.300;3182.900;1026.250;76.000;51.600;0.000
2024-01-02 18:00:00+01:00;1117.650;0.000;48.800;157.000;157.500;427.200;43.000;1266.400;576.000;99.700;0.000;1898.050;594.000;1335.400;0.000;934.000;362.000;3146.200;213.750;0.000;30.000;0.000
2024-01-02 19:00:00+01:00;1046.100;0.000;82.700;0.000;134.800;422.500;790.280;1262.000;1920.000;320.400;0.000;1189.800;1190.000;1390.400;0.000;0.000;0.000;4171.400;190.000;0.000;0.000;0.000
2024-01-02 20:00:00+01:00;1689.880;0.000;61.200;180.000;0.000;467.200;979.350;1467.200;1171.000;673.800;0.000;451.350;1400.000;1447.600;0.000;29.000;0.000;3425.800;6.000;0.000;35.200;0.000
2024-01-02 21:00:00+01:00;2586.000;0.000;65.300;12.800;0.000;471.300;812.630;1801.100;2439.000;745.000;0.000;297.400;1400.000;1384.300;269.500;235.000;8.000;3245.300;4.750;0.000;66.300;0.000
2024-01-02 22:00:00+01:00;2964.730;0.000;49.800;0.000;0.000;455.800;790.850;1745.300;2282.000;741.400;0.000;615.300;1400.000;1227.600;212.100;324.000;8.100;2433.350;76.250;0.000;4.800;0.000
2024-01-02 23:00:00+01:00;2599.730;0.000;60.800;0.000;0.000;466.800;799.750;1411.800;2500.000;748.000;40.800;1325.150;1400.000;971.400;519.000;128.000;0.000;507.550;204.750;0.000;0.000;0.000
2024-01-03 00:00:00+01:00;2500.830;0.000;54.700;0.000;9.500;799.700;739.050;1422.300;2500.000;754.000;0.000;903.200;1400.000;1184.100;519.000;5.000;0.000;1826.850;26.000;0.000;0.300;0.000
2024-01-03 01:00:00+01:00;2424.400;0.000;99.900;0.000;0.000;799.100;726.080;1596.900;2500.000;760.000;0.000;581.450;1400.000;1238.300;519.000;0.000;0.000;2318.000;2.750;0.000;0.000;0.000
2024-01-03 02:00:00+01:00;2076.080;0.000;135.700;0.000;0.000;775.700;798.250;1412.800;2500.000;760.000;0.000;695.000;1400.000;1163.500;519.000;0.000;0.000;830.100;9.750;0.000;0.000;0.000
2024-01-03 03:00:00+01:00;1909.480;0.000;115.800;0.000;0.000;795.200;797.830;1233.000;2500.000;763.000;23.200;913.650;1400.000;1144.000;519.000;0.000;0.000;843.950;90.750;0.000;0.000;0.000
2024-01-03 04:00:00+01:00;2091.080;0.000;316.700;0.000;0.000;1050.400;798.930;1493.700;2500.000;760.000;0.000;625.600;1400.000;1205.400;519.000;0.000;0.000;1001.700;38.000;0.000;0.000;0.000
2024-01-03 05:00:00+01:00;2208.500;0.000;263.000;0.000;0.000;1044.700;780.750;1686.400;2500.000;756.000;0.000;87.000;1400.000;1270.600;519.000;258.000;0.000;3237.350;110.600;0.000;0.000;0.000
2024-01-03 06:00:00+01:00;2578.730;4.080;256.600;0.000;0.000;1078.800;797.730;2062.900;2317.000;754.000;0.000;639.750;1400.000;1475.600;519.000;310.000;0.000;2494.000;250.750;0.000;22.400;0.000
2024-01-03 07:00:00+01:00;1932.850;0.000;250.900;0.000;8.700;1099.300;764.280;1884.500;2035.000;749.000;0.000;1188.000;1400.000;1382.500;519.000;295.000;0.000;1696.600;374.250;0.000;32.800;0.000
2024-01-03 08:00:00+01:00;2058.880;0.000;197.900;0.000;0.000;1047.400;786.150;1872.000;2226.000;761.600;0.000;899.300;1404.000;1432.700;519.000;174.000;20.600;2074.200;159.250;4.000;81.500;0.000
2024-01-03 09:00:00+01:00;2313.080;0.000;149.600;0.000;1.800;1040.500;726.330;2017.400;2283.000;756.000;0.000;1048.400;1446.000;1445.800;519.000;12.000;0.000;3192.500;48.750;46.000;97.700;0.000
2024-01-03 10:00:00+01:00;2372.830;0.000;95.600;0.000;0.000;1059.600;590.880;1952.300;2386.000;776.000;0.000;866.400;1400.000;1421.300;519.000;0.000;0.000;1837.100;236.500;0.000;256.400;0.000
2024-01-03 11:00:00+01:00;1537.250;171.380;79.000;0.000;71.000;1079.000;718.500;1671.900;2390.000;813.000;0.000;665.600;1400.000;1376.000;519.000;0.000;0.000;1318.450;205.500;0.000;163.900;0.000
2024-01-03 12:00:00+01:00;1740.950;4.000;1183.300;0.000;38.900;255.800;798.950;1902.600;2500.000;865.000;240.350;316.300;1400.000;1498.100;519.000;0.000;0.000;1707.700;10.000;0.000;248.100;0.000
2024-01-03 13:00:00+01:00;1766.100;0.000;1196.600;0.000;0.000;288.800;770.380;1969.300;2500.000;910.000;0.000;363.650;1475.000;1535.400;519.000;36.000;4.000;2595.100;22.750;75.000;9.900;0.000
2024-01-03 14:00:00+01:00;1475.130;2.750;1144.300;0.000;0.000;305.100;751.600;1739.400;2133.000;941.000;0.000;984.950;1500.000;1479.300;519.000;95.000;40.900;3618.000;149.000;100.000;0.000;0.000
2024-01-03 15:00:00+01:00;875.400;173.900;1149.100;0.000;0.000;339.700;742.180;1338.600;1650.000;945.000;0.000;1164.900;1224.000;1388.700;515.400;0.000;194.100;3715.500;132.250;42.000;0.000;0.000
2024-01-03 16:00:00+01:00;732.800;381.080;1053.200;0.000;72.100;71.800;710.150;1304.800;1579.000;932.400;0.000;1390.200;719.000;1311.800;0.000;0.000;41.600;2638.950;173.250;0.000;0.000;0.000
2024-01-03 17:00:00+01:00;725.600;661.750;1021.500;0.000;53.500;112.300;377.000;1128.000;750.000;591.100;0.000;1448.500;143.000;1278.600;0.000;0.000;41.900;1550.750;93.750;0.000;0.000;0.000
2024-01-03 18:00:00+01:00;418.750;35.550;1037.000;226.200;80.600;249.200;199.000;903.200;492.000;79.000;0.000;1590.150;0.000;1105.300;0.000;684.000;0.000;1765.250;41.250;209.000;0.400;0.000
2024-01-03 19:00:00+01:00;345.850;30.730;1028.300;0.000;75.900;353.000;281.630;779.200;504.000;27.400;0.000;937.300;70.000;1170.700;0.000;887.000;157.500;2565.000;229.250;141.000;0.000;0.000
2024-01-03 20:00:00+01:00;896.900;262.780;1000.000;0.000;12.800;0.000;564.830;1250.700;919.000;380.100;0.000;1671.200;367.000;1401.600;0.000;301.000;0.000;3467.450;268.750;96.000;0.000;0.000
2024-01-03 21:00:00+01:00;782.600;161.000;1000.000;0.000;0.000;0.000;201.250;1038.300;963.000;287.000;0.000;2133.150;792.000;1181.900;0.000;0.000;0.000;3484.700;234.750;0.000;130.400;0.000
2024-01-03 22:00:00+01:00;585.050;17.950;1051.100;0.000;0.000;64.700;576.080;546.200;1117.000;448.800;0.000;2261.000;1310.000;647.200;0.000;0.000;163.900;2806.900;420.500;0.000;140.000;0.000
2024-01-03 23:00:00+01:00;1183.630;0.000;1059.300;0.000;0.000;220.700;736.550;629.800;1580.000;480.600;0.000;1978.200;1455.000;669.100;0.000;0.000;0.000;2229.300;492.750;55.000;185.600;0.000
2024-01-04 00:00:00+01:00;1582.830;0.000;1000.000;203.800;0.000;220.300;991.600;730.100;1253.000;822.000;0.000;2108.000;1401.000;774.600;4.800;0.000;0.000;2999.000;959.500;1.000;19.600;0.000
2024-01-04 01:00:00+01:00;1486.080;0.000;1000.000;186.300;0.000;223.400;569.140;946.700;1843.000;851.000;0.000;1971.350;1400.000;863.300;519.000;797.000;0.000;3418.000;207.000;0.000;0.300;0.000
2024-01-04 02:00:00+01:00;1709.250;0.000;1004.500;215.200;0.000;272.300;371.330;952.200;2102.000;787.000;0.000;2240.700;1400.000;866.800;519.000;452.000;0.000;2701.150;580.250;0.000;0.000;0.000
2024-01-04 03:00:00+01:00;1692.280;0.000;1020.000;186.000;0.000;269.600;221.280;946.400;2390.000;762.000;0.000;2186.100;1400.000;865.400;519.000;622.000;0.000;2774.050;532.250;0.000;0.500;0.000
2024-01-04 04:00:00+01:00;1521.350;0.000;296.000;195.200;0.000;385.200;749.480;1030.100;2184.000;749.000;0.000;2412.550;1400.000;960.700;519.000;321.000;0.000;3482.600;431.000;0.000;0.000;0.000
2024-01-04 05:00:00+01:00;1452.400;0.000;347.100;127.900;0.000;354.400;889.350;950.700;1427.000;741.000;0.000;2302.650;1214.000;959.400;503.600;0.000;0.000;3061.000;539.500;18.000;0.000;0.000
2024-01-04 06:00:00+01:00;935.900;29.250;399.200;180.000;63.900;284.200;702.910;1111.400;543.000;743.400;0.000;2599.050;613.000;1174.000;0.000;79.000;4.400;1115.350;607.750;17.000;45.000;0.000
2024-01-04 07:00:00+01:00;724.200;23.780;365.300;98.930;0.000;250.300;223.500;1087.500;498.000;299.100;0.000;2069.850;21.000;1264.500;0.000;0.000;0.000;1477.050;248.000;1.000;0.000;0.000
2024-01-04 08:00:00+01:00;584.200;388.650;1051.800;290.390;0.000;97.800;0.000;963.400;470.000;113.200;0.000;1773.800;0.000;1005.300;0.000;339.000;0.000;1227.000;32.750;533.000;0.400;0.000
2024-01-04 09:00:00+01:00;0.000;142.430;1076.400;162.500;239.400;100.100;402.720;311.000;719.000;713.200;0.000;1970.150;67.000;592.600;0.000;270.000;0.000;2681.300;132.250;0.000;41.700;0.000
2024-01-04 10:00:00+01:00;0.000;701.700;1109.200;75.770;188.300;109.200;34.870;0.000;818.000;770.500;0.000;2501.500;187.000;400.000;0.000;358.000;138.100;1250.250;1176.750;0.000;0.000;0.000
2024-01-04 11:00:00+01:00;0.000;918.100;1093.300;25.000;437.500;93.300;539.910;0.000;918.000;823.100;0.000;2401.800;354.000;400.000;0.000;0.000;83.200;920.950;676.750;0.000;0.000;0.000
2024-01-04 12:00:00+01:00;0.000;716.500;1009.400;381.470;15.000;248.500;0.000;101.300;831.000;762.800;0.000;2132.350;156.000;889.300;0.000;0.000;20.500;1828.100;641.500;3.000;331.300;0.000
2024-01-04 13:00:00+01:00;0.000;660.280;1009.000;569.160;38.800;248.900;0.000;177.700;1757.000;798.300;0.000;1146.150;0.000;1195.400;0.000;0.000;31.300;3654.950;406.250;195.000;499.300;0.000
2024-01-04 14:00:00+01:00;0.000;678.300;1027.200;1382.080;256.600;165.700;0.000;0.000;827.000;833.000;0.000;1338.650;0.000;782.800;0.000;65.000;179.900;2505.250;9.500;146.000;422.800;0.000
2024-01-04 15:00:00+01:00;45.480;591.580;1037.900;2851.740;723.900;37.900;0.000;0.000;692.000;814.000;0.000;1843.050;52.000;374.900;0.000;24.000;192.700;2729.650;248.500;92.000;230.300;0.000
2024-01-04 16:00:00+01:00;0.000;1142.900;1057.900;3957.260;1581.100;81.700;0.000;0.000;764.000;911.100;0.000;2064.150;0.000;47.400;0.000;0.000;128.800;2345.750;10.250;385.000;346.100;0.000
2024-01-04 17:00:00+01:00;0.000;1838.600;1048.300;3964.960;2253.900;48.300;0.000;0.000;1632.000;868.000;0.000;1883.750;0.000;0.000;0.000;0.000;92.000;1996.700;1150.000;260.000;1491.000;0.000
2024-01-04 18:00:00+01:00;0.000;2139.000;1067.700;3999.950;2645.200;80.400;0.000;0.000;772.000;959.600;171.100;1909.550;0.000;38.100;0.000;0.000;144.100;821.100;832.000;460.000;2045.500;0.000
2024-01-04 19:00:00+01:00;0.000;2269.000;1029.700;3989.220;2445.900;29.700;0.000;0.000;70.000;692.100;0.000;1309.500;0.000;508.100;0.000;409.000;0.000;1543.000;1039.000;608.000;1718.300;0.000
2024-01-04 20:00:00+01:00;0.000;1374.330;1000.000;3910.640;2203.100;0.000;0.000;0.000;189.000;529.300;0.000;726.150;0.000;197.000;0.000;428.000;0.000;3012.800;13.500;419.000;800.100;0.000
2024-01-04 21:00:00+01:00;0.000;1275.230;1000.000;2897.530;1609.700;0.000;0.000;0.000;458.000;679.500;0.000;164.750;0.000;141.600;0.000;1208.000;0.000;3330.350;80.250;373.000;1067.000;0.000
2024-01-04 22:00:00+01:00;0.000;1228.980;1000.000;1568.150;1462.000;0.000;0.000;185.100;367.000;445.600;0.000;290.900;0.000;88.100;0.000;1686.000;0.000;3136.000;2.000;566.000;709.600;0.000
2024-01-04 23:00:00+01:00;0.000;941.600;1000.000;867.150;1046.300;0.000;0.000;170.000;334.000;227.000;0.000;903.000;0.000;0.000;0.000;2053.000;0.000;3280.550;0.000;599.000;375.200;0.000
2024-01-05 00:00:00+01:00;0.000;716.000;1000.000;0.000;912.100;1.000;351.030;235.900;229.000;600.000;0.000;357.750;451.000;0.000;600.000;381.000;240.300;3719.350;1029.250;510.000;239.000;0.000
2024-01-05 01:00:00+01:00;0.000;473.080;1000.000;0.000;722.400;0.000;301.450;263.500;1418.000;979.000;0.000;297.500;296.000;74.400;615.000;426.000;166.000;4032.100;952.300;576.000;124.400;0.000
2024-01-05 02:00:00+01:00;0.000;276.300;1000.000;0.000;609.600;0.000;71.700;317.200;2118.000;975.000;0.000;7.250;116.000;0.000;615.000;670.000;145.800;4314.500;543.900;407.000;57.400;0.000
2024-01-05 03:00:00+01:00;0.000;274.600;1000.000;0.000;446.400;0.000;289.230;238.100;1701.000;975.000;0.000;6.500;0.000;5.900;615.000;462.000;109.200;4394.000;262.050;121.000;0.000;0.000
2024-01-05 04:00:00+01:00;331.500;0.000;1000.500;0.000;90.500;2.500;583.750;22.800;1235.000;975.000;0.000;29.500;0.000;315.300;566.000;456.000;0.100;4523.000;410.850;320.000;0.300;0.000
2024-01-05 05:00:00+01:00;1477.350;0.000;1002.000;0.000;3.000;2.000;754.680;908.500;607.000;977.000;0.000;33.750;0.000;1290.900;519.000;416.000;0.000;4686.000;1061.000;633.000;0.000;0.000
2024-01-05 06:00:00+01:00;1330.850;0.000;1000.000;0.000;2.000;0.000;754.050;738.300;75.000;977.000;0.000;207.000;0.000;1123.700;519.000;480.000;0.000;4286.050;611.250;564.000;0.000;0.000
2024-01-05 07:00:00+01:00;819.280;0.000;1000.000;0.000;3.000;0.000;772.540;588.300;453.000;982.000;0.000;163.000;0.000;1171.600;519.000;106.000;0.000;3482.550;1080.900;509.000;0.000;0.000
2024-01-05 08:00:00+01:00;281.700;82.700;1002.000;45.050;119.900;2.000;52.250;222.400;428.000;1000.000;0.000;381.250;0.000;1070.300;519.000;41.000;0.000;2910.500;885.500;269.000;0.000;0.000
2024-01-05 09:00:00+01:00;0.000;445.700;1000.000;0.000;160.200;0.000;383.320;11.600;820.000;1000.000;0.000;352.850;0.000;964.700;519.000;164.000;0.000;1190.600;408.750;140.000;0.000;0.000
2024-01-05 10:00:00+01:00;0.000;713.800;1000.000;0.000;619.000;0.000;536.230;0.000;670.000;1000.000;0.000;722.300;1.000;880.700;519.000;0.000;0.000;855.300;0.000;43.000;0.000;0.000
2024-01-05 11:00:00+01:00;466.880;534.000;1000.000;0.000;502.400;0.000;469.630;0.000;814.000;993.000;0.000;681.200;19.000;889.000;519.000;0.000;0.000;198.450;0.000;82.000;0.000;0.000
2024-01-05 12:00:00+01:00;262.700;224.700;1000.000;50.000;91.800;9.000;400.280;39.000;1290.000;968.000;0.000;513.300;69.000;986.400;519.000;0.000;0.000;1341.350;0.000;0.000;0.000;0.000
2024-01-05 13:00:00+01:00;702.630;0.000;1000.000;13.200;148.000;0.000;546.000;130.100;1127.000;929.000;0.000;603.750;194.000;1112.800;519.000;0.000;0.000;2032.650;98.500;0.000;0.000;0.000
2024-01-05 14:00:00+01:00;399.330;139.800;1000.000;67.000;70.500;0.000;287.010;27.800;940.000;908.000;0.000;267.500;34.000;967.900;519.000;0.000;0.000;1634.000;350.150;58.000;0.000;0.000
2024-01-05 15:00:00+01:00;208.600;196.800;1000.000;0.000;53.800;0.000;486.950;23.000;505.000;882.000;0.000;709.000;11.000;951.600;519.000;0.000;0.000;2250.800;130.200;70.000;0.000;0.000
2024-01-05 16:00:00+01:00;1.650;333.580;1000.000;355.650;170.700;0.000;50.000;16.700;516.000;859.000;0.000;1815.700;15.000;801.500;519.000;0.000;0.000;2246.700;0.000;82.000;0.000;0.000
2024-01-05 17:00:00+01:00;0.000;384.380;1000.100;2133.680;226.200;0.100;50.000;0.000;1152.000;845.000;0.000;1943.900;530.000;788.000;519.000;50.000;0.000;1536.350;0.000;0.000;0.000;0.000
2024-01-05 18:00:00+01:00;168.980;276.500;1001.600;865.340;381.700;1.600;50.000;75.200;1519.000;830.000;0.000;919.900;899.000;633.100;519.000;688.000;0.000;668.050;955.250;0.000;0.000;0.000
2024-01-05 19:00:00+01:00;62.050;229.930;1002.200;130.790;250.500;3.800;67.610;5.000;1237.000;822.000;0.000;787.050;346.000;697.800;519.000;424.000;0.000;466.900;573.750;0.000;0.000;0.000
2024-01-05 20:00:00+01:00;201.980;0.100;1000.000;0.000;280.900;0.000;526.010;0.000;1205.000;814.000;0.000;268.250;455.000;730.100;519.000;492.000;15.800;668.800;257.500;0.000;0.100;0.000
2024-01-05 21:00:00+01:00;942.530;0.000;1000.000;6.800;0.000;0.000;199.990;60.700;1315.000;811.000;0.000;123.000;474.000;789.300;519.000;233.000;40.400;1369.200;118.100;0.000;6.200;0.000
2024-01-05 22:00:00+01:00;824.880;0.000;1000.000;64.890;42.800;0.000;89.000;42.700;1136.000;809.000;0.000;527.300;322.000;913.600;519.000;291.000;122.700;1195.100;249.000;0.000;104.800;0.000
2024-01-05 23:00:00+01:00;683.330;54.800;1006.600;0.000;44.200;73.300;331.570;34.500;995.000;777.000;0.000;1009.750;58.000;691.600;519.000;252.000;220.200;1239.300;252.500;160.000;110.200;0.000
2024-01-06 00:00:00+01:00;139.730;0.000;1000.000;0.000;733.600;0.000;531.220;0.000;1837.000;808.500;0.000;1136.050;607.000;789.200;519.000;497.000;42.500;1774.750;53.000;249.000;0.200;0.000
2024-01-06 01:00:00+01:00;15.230;136.750;1000.000;11.900;869.000;0.000;478.050;0.000;2500.000;796.300;0.000;1394.700;345.000;333.200;519.000;702.000;28.300;1562.150;123.750;320.000;377.200;0.000
2024-01-06 02:00:00+01:00;45.180;264.600;1000.000;0.000;2026.800;0.000;489.470;0.000;2500.000;826.100;0.000;1491.850;768.000;0.000;519.000;515.000;80.400;1924.950;157.000;205.000;131.800;0.000
