,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2024-01-01 00:00:00+01:00,3945.500,3391.750,455.750,2894.250,1860.750,398.000,29.000,489.500,2023.250,1836.000,148.250,152.000,113.000,3.250,0.000,584.000,5679.250,29754.000,0.000
2024-01-01 01:00:00+01:00,3908.750,3372.750,419.000,2824.500,1854.750,398.000,28.500,415.750,2524.000,1849.250,148.000,152.000,113.000,3.000,0.000,569.250,5345.750,29660.500,0.000
2024-01-01 02:00:00+01:00,3893.000,3373.500,420.000,2852.500,1828.750,398.000,28.000,403.750,3051.500,1855.250,162.250,152.000,113.000,3.000,0.000,561.750,5188.500,29743.500,0.000
2024-01-01 03:00:00+01:00,3868.000,3393.000,426.750,2874.500,1817.500,397.500,28.000,325.500,3093.000,1853.750,173.000,152.250,113.000,3.250,0.000,572.500,4674.250,29208.000,0.000
2024-01-01 04:00:00+01:00,3872.500,3393.750,402.750,2857.000,1832.750,397.750,28.000,177.750,3280.250,1834.000,214.250,152.000,113.000,3.000,0.000,563.250,4439.250,29138.250,0.000
2024-01-01 05:00:00+01:00,3909.750,3399.250,395.500,2895.500,1831.500,398.000,27.000,180.000,3461.500,1838.250,218.500,152.000,113.000,3.250,0.000,561.500,4624.750,29263.000,0.000
2024-01-01 06:00:00+01:00,3968.000,3435.000,387.750,2902.000,1835.000,398.000,26.750,148.250,3658.250,1822.000,146.500,152.000,112.500,3.250,0.000,564.750,4285.250,29253.250,0.000
2024-01-01 07:00:00+01:00,4071.000,3420.250,379.250,2888.000,1848.250,398.000,27.000,152.500,2841.000,1826.750,139.500,152.000,113.000,4.000,0.000,562.500,3897.250,29850.250,0.000
2024-01-01 08:00:00+01:00,4170.250,3418.000,372.000,2890.500,1835.000,397.750,27.000,25.750,2773.750,1837.500,155.250,152.000,112.250,425.250,0.000,570.500,3856.500,30530.000,0.000
2024-01-01 09:00:00+01:00,4170.750,3414.500,379.250,2857.500,1816.250,397.500,27.000,143.000,3690.250,1846.250,149.750,152.000,112.250,3221.250,0.000,557.500,3231.500,30622.750,0.000
2024-01-01 10:00:00+01:00,4096.750,3488.500,431.000,2869.000,1859.500,398.000,26.500,61.750,3810.500,1897.500,115.500,152.000,112.500,6354.000,0.000,568.750,3470.000,30491.750,0.000
2024-01-01 11:00:00+01:00,4049.500,3390.750,451.750,2793.250,1891.750,397.750,26.000,94.750,3402.750,1937.500,140.250,152.000,113.250,8161.750,0.000,570.500,3573.250,30437.250,0.000
2024-01-01 12:00:00+01:00,3990.750,3388.750,463.000,2829.750,1910.500,398.000,26.000,128.250,2931.000,1900.500,138.500,152.000,113.750,7806.750,0.000,568.750,3296.000,30556.250,0.000
2024-01-01 13:00:00+01:00,3977.250,3401.500,418.500,2780.500,1913.750,398.500,26.000,77.000,2781.000,1834.750,116.000,152.000,112.000,6390.000,0.000,566.250,3278.500,29917.500,0.000
2024-01-01 14:00:00+01:00,4016.500,3568.500,407.000,2827.750,1915.750,398.000,26.000,587.250,1099.000,1867.000,74.250,152.000,112.000,4216.750,0.000,561.500,3304.250,28651.500,0.000
2024-01-01 15:00:00+01:00,4114.250,3546.750,397.000,2927.250,1955.750,398.000,26.000,1437.750,503.500,1853.750,99.000,153.750,112.250,1429.250,0.000,549.000,3809.750,27566.000,0.000
2024-01-01 16:00:00+01:00,4293.250,3555.750,384.000,3446.500,2064.250,398.000,26.000,1883.000,126.000,1863.250,74.000,171.000,118.500,84.500,0.000,564.250,4230.500,27499.500,0.000
2024-01-01 17:00:00+01:00,4422.000,3691.250,390.750,3719.250,2182.000,398.000,26.500,2981.000,11.500,1961.250,73.750,189.000,127.000,5.750,0.000,560.750,4448.000,28103.500,0.000
2024-01-01 18:00:00+01:00,4463.500,3686.250,404.750,3725.250,2229.750,398.000,26.000,4145.500,9.000,1999.750,83.500,176.750,123.000,5.250,0.000,558.000,4487.000,27138.250,0.000
2024-01-01 19:00:00+01:00,4424.750,3735.000,418.750,3501.500,2220.250,398.000,26.250,2952.750,38.000,1970.250,81.250,156.750,113.750,4.500,0.000,556.500,4588.750,26511.750,0.000
2024-01-01 20:00:00+01:00,4314.250,3740.250,426.250,3336.500,2164.750,397.750,27.000,1117.500,90.250,1918.500,79.750,150.000,110.750,3.250,0.000,559.750,4638.750,25625.500,0.000
2024-01-01 21:00:00+01:00,4227.250,3615.500,425.250,3366.500,2109.000,398.000,27.000,697.000,172.500,1866.750,95.250,150.000,111.500,3.000,0.000,577.250,4654.250,24514.250,0.000
2024-01-01 22:00:00+01:00,4120.250,3639.250,423.750,3236.000,1978.250,398.000,28.250,572.250,857.000,1849.250,134.500,151.000,111.000,2.750,0.000,581.750,4559.750,23112.250,0.000
2024-01-01 23:00:00+01:00,4016.750,3591.750,453.750,3216.500,1853.750,398.000,29.000,343.750,1701.750,1863.750,97.000,151.000,111.500,3.000,0.000,594.500,3722.750,22031.000,0.000
2024-01-02 00:00:00+01:00,3918.250,3472.250,500.750,3212.000,1770.000,393.750,29.000,120.000,1653.000,1831.250,103.500,151.000,112.000,3.250,0.000,592.000,3619.250,21015.500,0.000
2024-01-02 01:00:00+01:00,3878.750,3474.250,460.000,3135.500,1763.750,394.000,29.000,37.250,2330.500,1829.500,117.000,151.000,112.250,3.000,0.000,590.000,3763.750,20092.000,0.000
2024-01-02 02:00:00+01:00,3863.500,3444.750,465.000,3201.000,1789.500,393.500,29.250,153.500,3078.000,1841.500,137.250,151.000,112.000,3.250,0.000,585.750,3696.000,19998.250,0.000
2024-01-02 03:00:00+01:00,3868.250,3441.000,451.000,3280.750,1879.250,393.250,29.000,7.500,3737.000,1818.000,53.500,151.000,111.500,3.500,0.000,576.250,4018.000,21187.000,0.000
2024-01-02 04:00:00+01:00,3883.250,3439.250,439.500,3382.500,1918.250,393.500,29.000,51.000,3602.000,1823.500,71.000,151.000,112.000,3.000,0.000,569.750,4777.000,22859.250,0.000
2024-01-02 05:00:00+01:00,3918.750,3431.250,468.000,3716.250,1975.000,394.000,27.750,185.250,2794.000,1832.000,74.750,152.250,112.500,3.250,0.000,572.000,5096.000,25363.000,0.000
2024-01-02 06:00:00+01:00,4059.000,3388.500,482.000,4194.250,2082.500,394.000,27.000,366.500,1755.250,1813.250,68.750,173.000,121.750,3.500,0.000,573.250,5178.500,28346.000,0.000
2024-01-02 07:00:00+01:00,4213.000,3350.500,477.500,4792.750,2152.000,393.250,27.000,962.500,736.000,1838.000,96.750,186.250,124.250,3.000,0.000,562.000,5190.750,30043.250,0.000
2024-01-02 08:00:00+01:00,4319.000,3383.000,485.000,5565.000,2238.750,393.750,26.750,1358.500,93.250,1852.500,99.250,217.500,136.750,50.750,0.000,561.000,5175.750,31055.500,0.000
2024-01-02 09:00:00+01:00,4367.000,3687.000,493.000,6023.500,2271.000,395.000,26.000,2419.250,4.000,1905.000,269.250,254.500,154.250,539.500,0.000,570.000,5187.750,30830.000,0.000
2024-01-02 10:00:00+01:00,4357.250,3994.500,485.750,6083.000,2284.000,396.250,26.000,1418.000,12.250,1860.750,150.250,269.500,162.500,1395.250,0.000,566.250,5186.250,30662.250,0.000
2024-01-02 11:00:00+01:00,4327.250,4383.750,484.500,6120.500,2307.000,396.000,25.500,1710.500,81.000,1876.250,132.000,281.500,166.500,2159.000,0.000,536.000,4353.750,29185.000,0.000
2024-01-02 12:00:00+01:00,4288.250,4794.500,514.250,6236.250,2288.500,396.500,25.000,3017.250,2.000,1894.000,349.750,282.000,168.000,2630.750,0.000,556.500,3806.000,28099.750,0.000
2024-01-02 13:00:00+01:00,4217.500,4802.750,496.750,6196.750,2380.000,395.750,23.250,2311.250,2.250,1867.500,139.750,282.000,167.000,2310.750,0.000,556.500,3366.250,27624.000,0.000
2024-01-02 14:00:00+01:00,4238.000,4982.750,471.500,6208.000,2292.250,394.750,22.000,3616.500,2.250,1927.500,137.750,281.500,168.750,1235.500,0.000,560.750,3298.000,27090.000,0.000
2024-01-02 15:00:00+01:00,4336.500,4645.250,479.500,6342.750,2282.500,394.750,22.000,4172.000,0.500,1976.250,157.250,281.000,173.750,344.750,0.000,549.750,3251.500,27354.500,0.000
2024-01-02 16:00:00+01:00,4470.750,4707.750,485.500,6553.750,2282.250,395.250,22.000,4892.500,1.000,1966.500,122.250,281.000,174.000,12.750,0.000,560.500,3734.500,28933.000,0.000
2024-01-02 17:00:00+01:00,4538.500,4555.500,505.250,6543.000,2309.000,395.500,23.250,3714.250,2.500,1965.000,137.750,281.000,174.750,4.000,0.000,572.750,5059.000,30893.500,0.000
2024-01-02 18:00:00+01:00,4530.750,4511.750,522.000,6399.250,2273.000,395.250,24.750,2798.250,55.500,1884.750,113.750,280.750,174.250,3.750,0.000,588.250,6032.250,32695.500,0.000
2024-01-02 19:00:00+01:00,4446.750,4097.250,515.500,6030.000,2214.000,395.000,25.000,1728.000,287.750,1839.000,167.500,269.750,169.250,3.250,0.000,598.750,6402.500,34815.750,0.000
2024-01-02 20:00:00+01:00,4281.500,3784.000,471.750,5242.000,2172.500,395.000,25.500,1013.000,867.000,1824.000,125.750,250.250,160.250,2.500,0.000,601.500,6434.000,36226.750,0.000
2024-01-02 21:00:00+01:00,4189.000,3498.500,469.250,4710.750,2144.000,395.000,26.000,546.500,1417.250,1812.750,104.250,225.750,149.000,3.000,0.000,595.750,6373.750,37424.250,0.000
2024-01-02 22:00:00+01:00,4091.750,3562.250,443.500,4075.750,2094.250,395.000,26.000,469.000,2018.500,1838.000,103.750,201.000,137.000,3.500,0.000,589.750,6056.000,37356.250,0.000
2024-01-02 23:00:00+01:00,3998.250,3628.250,472.750,3716.250,2051.250,395.000,26.000,235.500,2660.750,1824.250,117.750,179.500,127.500,3.000,0.000,587.000,5661.000,37848.750,0.000
2024-01-03 00:00:00+01:00,3913.250,3465.500,506.250,3501.750,2061.250,398.000,26.000,53.000,3684.000,1800.500,81.500,156.500,117.000,3.000,0.000,772.500,3957.750,36856.000,0.000
2024-01-03 01:00:00+01:00,3873.500,3426.000,475.000,3384.750,2019.500,398.000,25.250,9.750,4383.750,1776.750,69.500,151.000,115.000,3.000,0.000,775.500,3200.750,37051.250,0.000
2024-01-03 02:00:00+01:00,3844.250,3429.500,440.500,3502.250,2001.250,398.000,25.000,20.750,4447.500,1784.250,74.250,151.000,115.000,3.000,0.000,772.500,3077.500,37484.500,0.000
2024-01-03 03:00:00+01:00,3851.750,3402.750,442.250,3468.750,2013.500,398.250,25.000,12.750,4649.500,1766.250,126.250,151.000,115.000,3.000,0.000,768.750,2897.000,37610.000,0.000
2024-01-03 04:00:00+01:00,3861.750,3402.000,438.750,3488.000,2039.000,397.750,25.000,11.000,4669.000,1756.500,162.250,151.000,115.000,3.000,0.000,750.750,2893.250,38446.500,0.000
2024-01-03 05:00:00+01:00,3900.000,3409.000,477.250,3690.000,2086.000,398.000,24.250,4.000,4583.000,1760.000,87.500,151.000,115.000,3.000,0.000,740.750,3439.000,38776.500,0.000
2024-01-03 06:00:00+01:00,4029.000,3442.500,475.250,4129.000,2199.000,398.000,24.250,18.750,3447.750,1769.500,83.250,152.000,114.250,3.500,0.000,738.000,5103.250,42032.750,0.000
2024-01-03 07:00:00+01:00,4176.250,3435.500,457.250,4618.750,2344.000,398.000,22.750,362.250,1025.500,1771.250,150.000,173.250,122.500,3.000,0.000,747.500,5126.750,43171.500,0.000
2024-01-03 08:00:00+01:00,4313.000,3461.750,461.000,5189.500,2376.000,398.000,22.000,1118.500,188.000,1809.250,141.500,195.750,133.250,314.750,0.000,749.000,5151.000,42551.000,0.000
2024-01-03 09:00:00+01:00,4308.000,3633.250,465.500,5469.000,2372.000,397.500,22.000,1118.750,50.750,1763.750,93.000,218.000,143.500,2379.000,0.000,733.500,5273.500,41692.500,0.000
2024-01-03 10:00:00+01:00,4213.250,3488.500,456.500,5397.000,2383.000,397.750,22.000,623.500,603.000,1764.250,111.500,238.500,153.000,5112.750,0.000,757.500,5253.750,41895.000,0.000
2024-01-03 11:00:00+01:00,4140.250,3442.500,478.000,5218.250,2359.750,398.500,22.000,465.750,1001.500,1782.000,130.000,228.500,146.500,6097.250,0.000,749.000,5309.000,42461.000,0.000
2024-01-03 12:00:00+01:00,4099.000,3439.750,459.250,5118.000,2336.000,398.000,22.000,189.500,772.750,1792.750,116.750,244.000,157.250,6430.000,0.000,764.500,5096.000,42153.500,0.000
2024-01-03 13:00:00+01:00,4116.500,3568.500,476.500,5377.250,2320.500,399.500,21.500,303.250,822.750,1787.000,100.750,257.000,161.250,6160.500,0.000,757.750,4553.000,41457.000,0.000
2024-01-03 14:00:00+01:00,4145.000,3424.000,448.250,5339.500,2324.250,398.250,21.750,93.250,717.250,1786.000,153.000,240.250,153.500,4175.500,0.000,757.000,4311.250,40542.750,0.000
2024-01-03 15:00:00+01:00,4241.750,3561.750,456.000,5547.500,2319.000,398.000,24.000,737.000,585.250,1775.500,121.250,238.250,151.500,1583.500,0.000,757.250,3773.750,39092.500,0.000
2024-01-03 16:00:00+01:00,4421.250,4258.500,477.000,6042.750,2456.500,398.000,24.750,2725.000,64.750,1808.500,119.500,249.250,158.000,94.250,0.000,778.250,3559.750,37369.750,0.000
2024-01-03 17:00:00+01:00,4537.750,4904.750,449.500,6153.250,2617.500,400.500,25.000,4017.000,28.750,1891.000,108.250,271.000,168.000,6.500,0.000,772.750,3643.750,35245.000,0.000
2024-01-03 18:00:00+01:00,4568.250,5178.500,446.750,6167.000,2629.500,410.000,25.000,4106.250,4.500,1899.000,88.750,272.000,168.500,4.500,0.000,768.750,3351.250,34079.250,0.000
2024-01-03 19:00:00+01:00,4516.500,4892.250,469.500,6020.750,2525.750,408.500,25.000,3217.500,11.500,1862.000,97.500,272.000,169.000,4.250,0.000,779.250,3252.000,32869.250,0.000
2024-01-03 20:00:00+01:00,4382.500,4509.250,486.250,5828.250,2354.000,414.000,25.000,2551.750,99.750,1747.250,144.000,271.500,169.750,3.250,0.000,784.000,3241.500,31991.250,0.000
2024-01-03 21:00:00+01:00,4227.000,3964.500,483.500,5296.750,2298.750,417.250,25.500,1243.250,243.500,1735.500,86.000,261.000,164.500,2.750,0.000,771.000,3402.500,31569.250,0.000
2024-01-03 22:00:00+01:00,4143.750,3697.500,478.250,4929.000,2238.000,409.500,26.000,985.500,468.000,1744.000,64.500,233.750,152.250,3.000,0.000,783.500,3527.000,30368.500,0.000
2024-01-03 23:00:00+01:00,4054.000,3705.750,505.500,4649.750,2195.250,365.750,26.250,674.250,831.250,1718.750,52.000,210.500,139.750,3.000,0.000,797.500,3878.750,30477.500,0.000
2024-01-04 00:00:00+01:00,3921.000,3671.250,513.250,4135.500,2055.500,330.750,26.250,91.500,2807.250,1717.250,58.000,196.000,131.000,3.000,0.000,786.000,4094.750,30798.000,0.000
2024-01-04 01:00:00+01:00,3885.750,3672.500,436.000,3849.750,2003.750,345.000,26.000,43.750,4290.000,1693.500,46.250,175.000,120.500,3.000,0.000,778.000,4162.000,31480.000,0.000
2024-01-04 02:00:00+01:00,3869.000,3756.250,459.500,3785.750,1988.000,347.750,26.000,30.000,4956.000,1682.750,112.500,175.000,118.500,3.000,0.000,783.500,4182.750,32539.000,0.000
2024-01-04 03:00:00+01:00,3861.000,3907.250,459.000,3768.000,2000.500,344.000,26.000,23.250,4986.750,1683.000,135.000,175.000,120.000,3.000,0.000,781.000,4046.250,33139.250,0.000
2024-01-04 04:00:00+01:00,3901.000,3957.000,431.500,3750.000,2028.250,344.250,26.000,25.500,4558.250,1690.000,60.750,176.250,120.000,3.000,0.000,766.250,3944.250,33707.500,0.000
2024-01-04 05:00:00+01:00,3958.250,4124.250,447.500,4426.250,2130.500,344.250,25.250,66.750,3618.500,1689.000,46.750,198.500,130.500,3.000,0.000,762.500,3842.250,34248.500,0.000
2024-01-04 06:00:00+01:00,4112.750,5017.500,423.750,5607.000,2233.500,345.250,25.000,273.500,1431.250,1707.750,164.250,222.750,141.000,3.500,0.000,760.750,3646.250,33722.250,0.000
2024-01-04 07:00:00+01:00,4235.750,6865.750,430.500,6460.250,2386.250,346.000,25.500,401.000,279.750,1700.250,262.500,249.250,151.750,3.000,0.000,764.500,3382.250,32775.250,0.000
2024-01-04 08:00:00+01:00,4359.750,7619.750,444.000,6737.750,2478.250,345.000,23.000,744.750,151.750,1701.500,191.000,273.500,163.250,166.000,0.000,772.000,3206.250,31381.500,0.000
2024-01-04 09:00:00+01:00,4354.500,8033.750,477.750,7130.500,2629.000,344.250,21.750,750.000,193.250,1672.500,135.500,280.750,166.500,1596.750,0.000,775.250,2882.250,30033.000,0.000
2024-01-04 10:00:00+01:00,4273.000,8021.500,501.500,7079.250,2816.750,343.750,22.000,485.250,646.750,1698.500,175.500,267.750,158.500,3612.750,0.000,781.500,2481.250,29022.750,0.000
2024-01-04 11:00:00+01:00,4205.750,8192.250,499.750,6856.500,3073.000,339.500,22.000,1599.750,31.000,1702.000,370.750,191.500,124.000,5093.750,0.000,786.000,1685.250,27867.500,0.000
2024-01-04 12:00:00+01:00,4180.000,8600.250,506.500,7245.500,3205.000,339.000,23.750,980.500,9.500,1737.000,153.500,173.750,119.750,5580.500,0.000,783.250,1447.000,25740.250,0.000
2024-01-04 13:00:00+01:00,4175.750,9233.500,509.250,7593.250,3358.500,339.250,22.500,1043.750,188.500,1681.750,158.500,176.500,122.500,5097.250,0.000,778.000,1338.500,23189.750,0.000
2024-01-04 14:00:00+01:00,4210.500,10014.500,509.250,7871.250,3830.000,339.000,23.000,1387.000,179.000,1682.750,207.000,174.250,119.750,3677.500,0.000,772.500,1277.500,20243.000,0.000
2024-01-04 15:00:00+01:00,4278.250,10750.000,510.250,9047.000,4567.750,339.250,24.750,2028.750,99.500,1691.000,308.000,178.250,123.500,1545.000,0.000,791.250,1368.500,17248.500,0.000
2024-01-04 16:00:00+01:00,4449.250,11187.000,512.500,9705.750,4945.500,339.000,26.250,3526.500,80.250,1822.500,487.000,206.000,136.500,96.750,0.000,801.000,1596.250,14215.500,0.000
2024-01-04 17:00:00+01:00,4593.250,11318.750,507.750,10428.500,4988.250,339.500,26.000,4816.250,5.000,1836.250,677.000,225.000,145.250,7.750,0.000,805.250,1624.750,11362.000,0.000
2024-01-04 18:00:00+01:00,4627.500,11546.500,488.250,11260.000,4802.250,339.000,26.750,5424.750,0.500,1905.750,705.750,267.250,165.750,11.500,0.000,799.250,1513.250,8996.750,0.000
2024-01-04 19:00:00+01:00,4582.750,11702.500,478.000,10815.250,4712.250,339.750,27.000,3562.750,114.500,1875.250,308.250,268.000,166.250,4.250,0.000,779.750,1831.500,7381.750,0.000
2024-01-04 20:00:00+01:00,4426.500,11749.000,469.000,10194.250,4418.000,339.750,27.500,2092.500,69.500,1764.500,198.250,268.000,166.500,3.000,0.000,778.250,2132.000,6916.000,0.000
2024-01-04 21:00:00+01:00,4297.750,11532.750,487.750,10109.500,3827.500,340.250,28.000,815.000,263.500,1710.250,179.750,268.000,167.250,3.000,0.000,784.000,2571.250,6347.250,0.000
2024-01-04 22:00:00+01:00,4183.750,10923.250,494.750,8848.000,3713.250,340.250,28.750,631.000,175.000,1700.750,156.750,268.000,168.000,3.000,0.000,739.000,3260.750,6663.000,0.000
2024-01-04 23:00:00+01:00,4077.500,10436.000,490.750,7107.750,3106.250,340.000,29.500,627.750,407.500,1718.500,171.250,259.250,163.250,2.500,0.000,759.250,3539.000,7049.250,0.000
2024-01-05 00:00:00+01:00,3986.000,9671.750,502.750,6760.750,2687.500,339.000,30.000,428.750,491.750,1705.500,248.000,259.000,163.000,3.000,0.000,764.250,4060.500,8054.250,0.000
2024-01-05 01:00:00+01:00,3927.000,8990.250,446.000,6322.250,2597.250,339.500,30.000,117.250,1191.500,1698.250,117.750,259.000,163.000,3.000,0.000,760.750,4697.000,9368.750,0.000
2024-01-05 02:00:00+01:00,3895.750,8791.250,443.000,6190.750,2525.750,339.250,30.000,176.250,2572.250,1688.750,68.250,259.000,163.000,3.000,0.000,755.500,4944.500,11146.250,0.000
2024-01-05 03:00:00+01:00,3893.250,8682.750,440.750,6056.750,2567.000,339.750,29.750,99.000,3537.500,1690.500,65.250,259.000,163.750,3.000,0.000,756.750,5065.500,13354.250,0.000
2024-01-05 04:00:00+01:00,3920.500,8585.250,441.750,6202.750,2527.750,339.250,29.000,57.500,3859.500,1695.250,69.500,252.500,160.750,3.000,0.000,749.250,5095.500,14754.000,0.000
2024-01-05 05:00:00+01:00,3961.000,9002.000,438.000,6573.750,2637.250,339.500,28.500,140.500,2285.250,1703.500,74.000,259.000,164.000,3.250,0.000,748.000,5112.500,16458.250,0.000
2024-01-05 06:00:00+01:00,4070.750,9579.500,453.750,7176.000,2844.000,339.750,28.000,233.500,839.250,1714.000,134.750,259.250,161.500,3.000,0.000,764.750,5153.750,18327.750,0.000
2024-01-05 07:00:00+01:00,4268.250,11147.250,446.000,7749.000,3288.750,340.000,28.000,688.250,180.250,1728.250,231.000,269.750,164.500,3.250,0.000,791.500,5184.000,20028.500,0.000
2024-01-05 08:00:00+01:00,4417.750,11687.000,466.250,8141.000,3737.750,340.000,28.000,762.000,136.250,1744.750,267.250,281.500,170.000,189.000,0.000,790.500,5251.250,21550.000,0.000
2024-01-05 09:00:00+01:00,4414.250,11741.000,455.000,8120.000,3989.250,340.000,28.000,628.000,131.000,1762.500,263.000,283.000,169.500,1710.500,0.000,789.500,5278.750,22333.000,0.000
2024-01-05 10:00:00+01:00,4341.750,11944.750,451.500,8032.750,3770.000,340.000,27.000,555.250,132.750,1753.250,210.500,283.000,169.250,4098.500,0.000,792.500,5316.000,22755.250,0.000
2024-01-05 11:00:00+01:00,4295.250,11571.500,472.250,8089.750,3441.250,340.500,27.000,483.500,242.500,1780.000,202.750,283.000,174.000,5683.750,0.000,804.250,5359.000,23074.500,0.000
2024-01-05 12:00:00+01:00,4213.750,11543.500,485.250,8512.750,3478.750,340.000,27.000,544.000,16.250,1771.500,236.250,283.000,175.000,5671.000,0.000,826.500,5398.000,22873.750,0.000
2024-01-05 13:00:00+01:00,4196.500,10955.250,475.250,8590.500,3549.250,339.500,27.000,976.000,10.250,1767.250,168.500,283.000,175.750,4390.250,0.000,809.000,5478.000,22417.750,0.000
2024-01-05 14:00:00+01:00,4240.250,10853.250,477.000,8842.500,3634.000,339.250,27.000,794.000,16.500,1791.250,150.750,283.250,175.750,2826.000,0.000,790.500,5604.750,21678.750,0.000
2024-01-05 15:00:00+01:00,4325.500,10920.750,483.000,9112.000,3912.500,337.500,26.500,859.750,70.750,1773.250,283.000,283.000,175.500,1124.000,0.000,780.750,5770.000,20453.250,0.000
2024-01-05 16:00:00+01:00,4475.500,11177.500,466.000,9258.250,4027.500,337.000,27.000,1847.000,7.750,1828.250,442.000,283.000,176.000,88.250,0.000,794.250,5844.750,19862.750,0.000
2024-01-05 17:00:00+01:00,4584.250,11371.250,448.750,9331.250,4315.000,337.000,27.000,3229.500,8.000,1875.250,518.500,283.500,175.500,4.500,0.000,798.500,5960.500,20086.500,0.000
2024-01-05 18:00:00+01:00,4592.500,11510.500,433.500,9346.250,4311.500,337.000,27.500,2666.750,10.750,1835.250,326.250,283.500,175.000,5.750,0.000,783.500,6084.250,20163.750,0.000
2024-01-05 19:00:00+01:00,4547.750,12120.750,458.500,9337.750,4295.250,337.000,25.750,2220.500,43.250,1787.750,315.500,283.750,175.750,4.750,0.000,788.750,6204.500,20094.750,0.000
2024-01-05 20:00:00+01:00,4401.750,12297.000,475.500,9015.750,4198.000,337.000,24.000,864.500,228.750,1730.500,242.000,273.000,170.250,3.750,0.000,791.250,6226.000,19216.750,0.000
2024-01-05 21:00:00+01:00,4276.250,12310.250,548.250,7943.750,3492.000,337.000,24.000,407.000,264.750,1728.750,189.500,272.000,170.000,3.000,0.000,787.500,6224.250,18202.250,0.000
2024-01-05 22:00:00+01:00,4163.750,12014.750,594.750,7366.750,3107.500,337.000,25.000,323.750,138.500,1715.500,213.250,272.000,170.000,4.000,0.000,782.000,6216.750,16572.750,0.000
2024-01-05 23:00:00+01:00,4092.500,10627.000,597.000,7006.750,2580.750,337.000,25.000,152.250,416.500,1682.000,162.250,261.250,165.250,3.000,0.000,779.750,6162.000,14948.750,0.000
2024-01-06 00:00:00+01:00,4040.500,9836.000,626.750,7049.500,2416.750,328.000,25.750,415.750,485.750,1690.000,121.750,261.000,165.000,3.000,0.000,680.500,6186.000,13442.250,0.000
2024-01-06 01:00:00+01:00,3991.000,9591.500,641.250,6814.000,2285.750,328.000,26.000,238.000,999.000,1693.500,68.750,261.000,164.250,3.000,0.000,658.750,6124.250,12118.250,0.000
2024-01-06 02:00:00+01:00,3970.750,9372.500,621.750,6671.000,2184.750,328.000,26.000,189.500,1905.750,1695.250,83.250,261.000,164.000,3.000,0.000,660.000,5937.750,11407.750,0.000
2024-01-06 03:00:00+01:00,3953.000,9187.750,611.500,6696.000,2183.500,328.000,25.500,193.500,2073.000,1702.000,85.750,261.000,164.250,3.000,0.000,669.500,5721.250,10923.500,0.000
2024-01-06 04:00:00+01:00,3966.500,9271.250,630.750,6793.000,2149.750,328.000,25.250,159.000,2222.500,1709.500,60.500,271.250,170.500,3.000,0.000,660.250,5764.250,10567.750,0.000
2024-01-06 05:00:00+01:00,4003.000,9411.750,634.000,6874.250,2182.250,328.000,25.000,193.000,2127.000,1709.750,73.500,272.000,170.750,3.000,0.000,664.750,5786.750,10116.250,0.000
2024-01-06 06:00:00+01:00,4085.000,9688.250,616.250,7025.250,2261.750,328.250,24.000,231.750,1816.750,1731.250,65.500,272.000,170.000,3.250,0.000,662.500,5806.000,10151.000,0.000
2024-01-06 07:00:00+01:00,4197.500,10410.500,572.500,7518.250,2552.000,328.000,24.000,148.000,595.750,1749.750,107.000,272.000,169.750,3.500,0.000,671.250,5827.000,10017.250,0.000
2024-01-06 08:00:00+01:00,4322.500,11953.000,580.750,7781.500,2817.750,328.000,24.000,391.750,270.500,1750.500,63.000,282.250,173.750,109.500,0.000,674.750,5806.250,10154.000,0.000
2024-01-06 09:00:00+01:00,4375.750,12335.500,605.750,7942.250,2991.750,328.000,26.500,452.000,369.250,1766.000,72.500,283.000,174.000,1042.250,0.000,680.000,5748.750,10345.250,0.000
2024-01-06 10:00:00+01:00,4385.250,12245.250,582.000,7958.500,3229.000,328.000,28.500,645.500,153.000,1797.000,82.250,283.000,173.750,2156.500,0.000,682.250,5772.500,10050.750,0.000
2024-01-06 11:00:00+01:00,4412.250,12511.000,567.000,8016.250,3661.750,328.000,28.000,844.000,62.500,1799.750,243.500,282.750,173.000,2782.250,0.000,691.000,5689.500,9969.000,0.000
2024-01-06 12:00:00+01:00,4309.750,12437.000,600.750,7994.250,3689.750,328.000,28.000,698.500,83.500,1787.750,96.000,283.000,173.000,2895.250,0.000,687.750,5645.250,10093.000,0.000
2024-01-06 13:00:00+01:00,4270.750,12517.500,597.250,8000.000,3540.750,328.000,28.000,822.750,38.750,1800.500,161.000,283.000,174.000,2342.000,0.000,684.250,5626.000,10033.000,0.000
2024-01-06 14:00:00+01:00,4285.500,12543.000,589.250,7995.500,3554.250,328.000,25.250,1405.000,140.000,1847.000,232.500,283.000,173.000,1425.000,0.000,685.750,5700.000,10049.500,0.000
