,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,
2024-01-01 00:00:00+01:00,258.000,2022.000,16.000,238.000,0.000,1.000,0.000,40.000,79.000,451.000,3707.000,53.000,273.000,0.000,23.000,83.000
2024-01-01 01:00:00+01:00,249.000,1804.000,16.000,238.000,0.000,1.000,0.000,94.000,79.000,451.000,3730.000,53.000,274.000,0.000,23.000,85.000
2024-01-01 02:00:00+01:00,249.000,1585.000,16.000,238.000,0.000,1.000,0.000,336.000,79.000,452.000,3755.000,53.000,274.000,0.000,22.000,86.000
2024-01-01 03:00:00+01:00,250.000,1504.000,16.000,239.000,0.000,1.000,0.000,956.000,80.000,412.000,3819.000,53.000,273.000,0.000,23.000,85.000
2024-01-01 04:00:00+01:00,245.000,1484.000,16.000,240.000,0.000,1.000,0.000,1096.000,80.000,407.000,3823.000,54.000,271.000,0.000,23.000,86.000
2024-01-01 05:00:00+01:00,250.000,1489.000,16.000,244.000,0.000,1.000,0.000,1068.000,80.000,411.000,3819.000,57.000,272.000,0.000,23.000,88.000
2024-01-01 06:00:00+01:00,250.000,1483.000,16.000,251.000,0.000,0.000,0.000,561.000,79.000,440.000,3828.000,70.000,280.000,0.000,22.000,97.000
2024-01-01 07:00:00+01:00,248.000,1460.000,16.000,251.000,0.000,0.000,0.000,473.000,79.000,510.000,3851.000,73.000,281.000,13.000,23.000,95.000
2024-01-01 08:00:00+01:00,249.000,1470.000,16.000,260.000,0.000,0.000,0.000,145.000,79.000,516.000,3869.000,78.000,283.000,29.000,22.000,98.000
2024-01-01 09:00:00+01:00,253.000,1501.000,16.000,260.000,0.000,0.000,0.000,9.000,80.000,530.000,3873.000,79.000,284.000,132.000,22.000,112.000
2024-01-01 10:00:00+01:00,253.000,1491.000,16.000,260.000,0.000,0.000,0.000,0.000,80.000,534.000,3870.000,79.000,287.000,351.000,22.000,122.000
2024-01-01 11:00:00+01:00,253.000,1487.000,16.000,258.000,0.000,0.000,0.000,0.000,84.000,444.000,3864.000,77.000,288.000,609.000,23.000,139.000
2024-01-01 12:00:00+01:00,260.000,1427.000,16.000,257.000,0.000,0.000,24.000,0.000,84.000,415.000,3881.000,76.000,287.000,578.000,23.000,148.000
2024-01-01 13:00:00+01:00,252.000,1447.000,16.000,249.000,0.000,0.000,39.000,0.000,87.000,399.000,3886.000,73.000,285.000,407.000,23.000,161.000
2024-01-01 14:00:00+01:00,251.000,1429.000,16.000,250.000,0.000,0.000,0.000,230.000,87.000,517.000,3894.000,74.000,286.000,254.000,23.000,165.000
2024-01-01 15:00:00+01:00,252.000,1426.000,16.000,250.000,0.000,0.000,264.000,0.000,86.000,460.000,3899.000,74.000,286.000,69.000,23.000,151.000
2024-01-01 16:00:00+01:00,260.000,1433.000,16.000,257.000,0.000,0.000,596.000,0.000,87.000,518.000,3901.000,75.000,287.000,14.000,23.000,134.000
2024-01-01 17:00:00+01:00,258.000,1470.000,16.000,260.000,0.000,0.000,626.000,0.000,87.000,567.000,3904.000,80.000,288.000,0.000,23.000,138.000
2024-01-01 18:00:00+01:00,259.000,1471.000,16.000,261.000,0.000,0.000,631.000,0.000,87.000,570.000,3909.000,79.000,286.000,0.000,23.000,124.000
2024-01-01 19:00:00+01:00,250.000,1476.000,16.000,260.000,0.000,0.000,568.000,0.000,89.000,531.000,3905.000,78.000,285.000,0.000,22.000,142.000
2024-01-01 20:00:00+01:00,249.000,1544.000,16.000,256.000,0.000,0.000,494.000,0.000,89.000,508.000,3908.000,77.000,284.000,0.000,22.000,147.000
2024-01-01 21:00:00+01:00,250.000,1516.000,16.000,246.000,0.000,0.000,565.000,0.000,89.000,456.000,3915.000,72.000,279.000,0.000,23.000,150.000
2024-01-01 22:00:00+01:00,249.000,1462.000,16.000,238.000,0.000,0.000,301.000,0.000,89.000,439.000,3916.000,56.000,272.000,0.000,23.000,139.000
2024-01-01 23:00:00+01:00,250.000,1472.000,16.000,239.000,0.000,0.000,2.000,0.000,89.000,433.000,3916.000,57.000,274.000,0.000,23.000,131.000
2024-01-02 00:00:00+01:00,244.000,1349.000,16.000,235.000,0.000,0.000,0.000,504.000,70.000,415.000,3922.000,56.000,273.000,0.000,23.000,112.000
2024-01-02 01:00:00+01:00,249.000,1314.000,16.000,239.000,0.000,0.000,0.000,1105.000,70.000,263.000,3923.000,56.000,274.000,0.000,23.000,104.000
2024-01-02 02:00:00+01:00,248.000,1356.000,16.000,256.000,0.000,0.000,0.000,852.000,71.000,357.000,3921.000,56.000,273.000,0.000,23.000,76.000
2024-01-02 03:00:00+01:00,248.000,1284.000,16.000,242.000,0.000,0.000,0.000,1091.000,68.000,363.000,3922.000,55.000,273.000,0.000,23.000,65.000
2024-01-02 04:00:00+01:00,248.000,1310.000,16.000,257.000,0.000,0.000,0.000,1079.000,68.000,400.000,3923.000,56.000,273.000,0.000,23.000,72.000
2024-01-02 05:00:00+01:00,247.000,1371.000,16.000,269.000,0.000,0.000,0.000,429.000,70.000,494.000,3919.000,59.000,275.000,0.000,23.000,85.000
2024-01-02 06:00:00+01:00,250.000,1380.000,24.000,276.000,0.000,0.000,0.000,0.000,67.000,504.000,3917.000,77.000,284.000,0.000,23.000,94.000
2024-01-02 07:00:00+01:00,250.000,1401.000,24.000,306.000,0.000,0.000,0.000,0.000,66.000,505.000,3919.000,87.000,289.000,14.000,23.000,109.000
2024-01-02 08:00:00+01:00,252.000,1432.000,24.000,310.000,0.000,0.000,0.000,0.000,66.000,523.000,3919.000,92.000,290.000,30.000,23.000,125.000
2024-01-02 09:00:00+01:00,250.000,1505.000,24.000,308.000,0.000,0.000,0.000,0.000,69.000,512.000,3917.000,92.000,289.000,70.000,23.000,145.000
2024-01-02 10:00:00+01:00,250.000,1540.000,24.000,309.000,0.000,0.000,0.000,0.000,69.000,521.000,3920.000,93.000,290.000,103.000,23.000,152.000
2024-01-02 11:00:00+01:00,256.000,1550.000,12.000,307.000,0.000,0.000,86.000,0.000,72.000,493.000,3919.000,90.000,290.000,118.000,23.000,171.000
2024-01-02 12:00:00+01:00,245.000,1512.000,12.000,303.000,0.000,0.000,285.000,0.000,73.000,406.000,3920.000,85.000,291.000,112.000,23.000,196.000
2024-01-02 13:00:00+01:00,246.000,1491.000,12.000,302.000,0.000,0.000,494.000,0.000,73.000,443.000,3919.000,83.000,293.000,87.000,23.000,209.000
2024-01-02 14:00:00+01:00,258.000,1552.000,12.000,305.000,0.000,0.000,558.000,0.000,74.000,500.000,3918.000,87.000,295.000,50.000,23.000,205.000
2024-01-02 15:00:00+01:00,255.000,1499.000,12.000,304.000,0.000,0.000,504.000,0.000,75.000,502.000,3917.000,88.000,296.000,20.000,23.000,213.000
2024-01-02 16:00:00+01:00,255.000,1532.000,12.000,306.000,0.000,0.000,483.000,0.000,74.000,537.000,3917.000,90.000,297.000,14.000,23.000,199.000
2024-01-02 17:00:00+01:00,256.000,1517.000,12.000,310.000,0.000,0.000,457.000,0.000,72.000,507.000,3920.000,95.000,298.000,0.000,23.000,190.000
2024-01-02 18:00:00+01:00,256.000,1469.000,12.000,310.000,0.000,0.000,443.000,0.000,71.000,506.000,3922.000,94.000,297.000,0.000,23.000,179.000
2024-01-02 19:00:00+01:00,255.000,1412.000,12.000,309.000,0.000,0.000,435.000,0.000,74.000,505.000,3921.000,94.000,297.000,0.000,23.000,177.000
2024-01-02 20:00:00+01:00,255.000,1400.000,12.000,308.000,0.000,0.000,177.000,0.000,75.000,507.000,3919.000,94.000,296.000,0.000,23.000,191.000
2024-01-02 21:00:00+01:00,254.000,1379.000,12.000,297.000,0.000,0.000,51.000,0.000,75.000,511.000,3918.000,79.000,289.000,0.000,23.000,203.000
2024-01-02 22:00:00+01:00,251.000,1340.000,12.000,275.000,0.000,0.000,0.000,13.000,74.000,511.000,3916.000,60.000,277.000,0.000,23.000,214.000
2024-01-02 23:00:00+01:00,252.000,1331.000,12.000,266.000,0.000,0.000,0.000,70.000,74.000,465.000,3913.000,56.000,277.000,0.000,23.000,236.000
2024-01-03 00:00:00+01:00,251.000,1308.000,12.000,267.000,0.000,0.000,0.000,477.000,108.000,422.000,3911.000,57.000,279.000,0.000,23.000,248.000
2024-01-03 01:00:00+01:00,254.000,1301.000,12.000,267.000,0.000,0.000,0.000,973.000,109.000,416.000,3909.000,57.000,279.000,0.000,23.000,248.000
2024-01-03 02:00:00+01:00,260.000,1310.000,12.000,267.000,0.000,0.000,0.000,993.000,110.000,330.000,3902.000,57.000,278.000,0.000,23.000,247.000
2024-01-03 03:00:00+01:00,254.000,1310.000,12.000,267.000,0.000,0.000,0.000,985.000,110.000,320.000,3903.000,56.000,276.000,0.000,23.000,253.000
2024-01-03 04:00:00+01:00,254.000,1350.000,12.000,270.000,0.000,0.000,0.000,924.000,110.000,321.000,3901.000,58.000,276.000,0.000,23.000,254.000
2024-01-03 05:00:00+01:00,257.000,1351.000,12.000,274.000,0.000,0.000,0.000,387.000,110.000,439.000,3898.000,62.000,279.000,0.000,23.000,249.000
2024-01-03 06:00:00+01:00,261.000,1384.000,12.000,289.000,0.000,0.000,0.000,9.000,110.000,509.000,3898.000,80.000,287.000,0.000,23.000,244.000
2024-01-03 07:00:00+01:00,263.000,1403.000,12.000,310.000,0.000,0.000,0.000,0.000,109.000,521.000,3899.000,90.000,290.000,14.000,23.000,244.000
2024-01-03 08:00:00+01:00,269.000,1473.000,12.000,308.000,0.000,0.000,321.000,0.000,108.000,574.000,3898.000,93.000,287.000,80.000,23.000,251.000
2024-01-03 09:00:00+01:00,267.000,1441.000,12.000,304.000,0.000,0.000,207.000,0.000,111.000,500.000,3904.000,88.000,287.000,293.000,23.000,243.000
2024-01-03 10:00:00+01:00,259.000,1386.000,12.000,301.000,0.000,0.000,0.000,0.000,114.000,462.000,3912.000,82.000,287.000,351.000,23.000,239.000
2024-01-03 11:00:00+01:00,259.000,1414.000,12.000,300.000,0.000,0.000,0.000,0.000,114.000,512.000,3909.000,81.000,287.000,435.000,23.000,229.000
2024-01-03 12:00:00+01:00,261.000,1378.000,12.000,299.000,0.000,0.000,0.000,0.000,115.000,510.000,3907.000,81.000,289.000,462.000,23.000,227.000
2024-01-03 13:00:00+01:00,266.000,1352.000,12.000,300.000,0.000,0.000,0.000,0.000,115.000,520.000,3911.000,81.000,290.000,393.000,23.000,238.000
2024-01-03 14:00:00+01:00,262.000,1415.000,12.000,300.000,0.000,0.000,43.000,0.000,116.000,523.000,3909.000,85.000,292.000,240.000,23.000,233.000
2024-01-03 15:00:00+01:00,263.000,1472.000,12.000,305.000,0.000,0.000,441.000,0.000,115.000,515.000,3907.000,91.000,296.000,68.000,23.000,234.000
2024-01-03 16:00:00+01:00,267.000,1497.000,12.000,305.000,0.000,0.000,473.000,0.000,116.000,524.000,3907.000,90.000,296.000,5.000,23.000,241.000
2024-01-03 17:00:00+01:00,271.000,1542.000,12.000,307.000,0.000,0.000,496.000,0.000,116.000,545.000,3913.000,92.000,298.000,0.000,23.000,227.000
2024-01-03 18:00:00+01:00,263.000,1559.000,12.000,309.000,0.000,0.000,403.000,0.000,116.000,533.000,3915.000,91.000,295.000,0.000,23.000,243.000
2024-01-03 19:00:00+01:00,272.000,1561.000,12.000,307.000,0.000,0.000,405.000,0.000,116.000,624.000,3917.000,91.000,295.000,0.000,23.000,231.000
2024-01-03 20:00:00+01:00,271.000,1533.000,12.000,304.000,0.000,0.000,359.000,0.000,116.000,564.000,3921.000,87.000,295.000,0.000,23.000,209.000
2024-01-03 21:00:00+01:00,270.000,1546.000,12.000,303.000,0.000,0.000,157.000,0.000,116.000,546.000,3923.000,84.000,292.000,0.000,23.000,199.000
2024-01-03 22:00:00+01:00,267.000,1463.000,12.000,277.000,0.000,0.000,26.000,0.000,115.000,539.000,3920.000,60.000,281.000,0.000,23.000,201.000
2024-01-03 23:00:00+01:00,260.000,1383.000,12.000,267.000,0.000,0.000,0.000,0.000,116.000,520.000,3924.000,57.000,280.000,0.000,23.000,223.000
2024-01-04 00:00:00+01:00,260.000,1368.000,12.000,260.000,0.000,0.000,0.000,384.000,116.000,665.000,3929.000,57.000,280.000,0.000,23.000,228.000
2024-01-04 01:00:00+01:00,259.000,1350.000,12.000,259.000,0.000,0.000,0.000,703.000,116.000,641.000,3927.000,57.000,279.000,0.000,23.000,226.000
2024-01-04 02:00:00+01:00,259.000,1348.000,12.000,259.000,0.000,0.000,0.000,989.000,116.000,599.000,3926.000,57.000,278.000,0.000,23.000,227.000
2024-01-04 03:00:00+01:00,260.000,1365.000,12.000,258.000,0.000,0.000,0.000,980.000,116.000,584.000,3929.000,56.000,277.000,0.000,23.000,237.000
2024-01-04 04:00:00+01:00,263.000,1361.000,12.000,262.000,0.000,0.000,0.000,915.000,116.000,599.000,3925.000,59.000,279.000,0.000,23.000,250.000
2024-01-04 05:00:00+01:00,262.000,1536.000,12.000,265.000,0.000,0.000,0.000,142.000,115.000,612.000,3924.000,61.000,280.000,0.000,23.000,256.000
2024-01-04 06:00:00+01:00,262.000,1726.000,12.000,281.000,0.000,0.000,0.000,0.000,115.000,601.000,3927.000,82.000,290.000,0.000,23.000,243.000
2024-01-04 07:00:00+01:00,263.000,1859.000,12.000,304.000,0.000,0.000,144.000,0.000,115.000,616.000,3926.000,87.000,289.000,4.000,23.000,233.000
2024-01-04 08:00:00+01:00,262.000,1983.000,12.000,302.000,0.000,0.000,155.000,0.000,114.000,673.000,3921.000,82.000,286.000,29.000,23.000,239.000
2024-01-04 09:00:00+01:00,273.000,2095.000,12.000,305.000,12.000,0.000,170.000,0.000,117.000,633.000,3924.000,84.000,283.000,164.000,23.000,243.000
2024-01-04 10:00:00+01:00,274.000,2074.000,12.000,304.000,62.000,0.000,68.000,0.000,117.000,598.000,3925.000,82.000,283.000,323.000,23.000,248.000
2024-01-04 11:00:00+01:00,275.000,2149.000,12.000,303.000,99.000,0.000,104.000,0.000,119.000,617.000,3921.000,82.000,287.000,440.000,23.000,255.000
2024-01-04 12:00:00+01:00,267.000,2091.000,12.000,354.000,72.000,0.000,0.000,0.000,119.000,529.000,3919.000,82.000,291.000,444.000,23.000,249.000
2024-01-04 13:00:00+01:00,276.000,2249.000,12.000,467.000,119.000,0.000,0.000,0.000,118.000,548.000,3923.000,83.000,291.000,362.000,23.000,242.000
2024-01-04 14:00:00+01:00,274.000,2307.000,12.000,971.000,123.000,0.000,0.000,0.000,120.000,597.000,3923.000,84.000,293.000,222.000,24.000,241.000
2024-01-04 15:00:00+01:00,273.000,2361.000,12.000,1130.000,130.000,0.000,244.000,0.000,119.000,599.000,3920.000,88.000,295.000,65.000,23.000,246.000
2024-01-04 16:00:00+01:00,274.000,2438.000,12.000,1138.000,130.000,0.000,399.000,0.000,121.000,590.000,3924.000,92.000,296.000,5.000,23.000,245.000
2024-01-04 17:00:00+01:00,273.000,2508.000,12.000,1140.000,130.000,0.000,435.000,0.000,120.000,602.000,3926.000,92.000,294.000,0.000,23.000,233.000
2024-01-04 18:00:00+01:00,267.000,2576.000,12.000,1141.000,131.000,0.000,438.000,0.000,120.000,602.000,3924.000,92.000,294.000,0.000,23.000,210.000
2024-01-04 19:00:00+01:00,274.000,2617.000,12.000,1139.000,132.000,0.000,405.000,0.000,121.000,606.000,3923.000,91.000,295.000,0.000,23.000,178.000
2024-01-04 20:00:00+01:00,272.000,2579.000,12.000,1140.000,131.000,0.000,459.000,0.000,121.000,592.000,3925.000,89.000,296.000,0.000,23.000,140.000
2024-01-04 21:00:00+01:00,271.000,2487.000,12.000,1140.000,130.000,0.000,471.000,0.000,120.000,591.000,3927.000,87.000,295.000,0.000,23.000,123.000
2024-01-04 22:00:00+01:00,262.000,2445.000,12.000,1051.000,115.000,0.000,34.000,0.000,121.000,589.000,3927.000,63.000,284.000,0.000,23.000,120.000
2024-01-04 23:00:00+01:00,263.000,2387.000,12.000,541.000,50.000,0.000,0.000,0.000,121.000,600.000,3931.000,63.000,285.000,0.000,23.000,97.000
2024-01-05 00:00:00+01:00,263.000,2352.000,12.000,266.000,53.000,0.000,0.000,0.000,116.000,574.000,3938.000,62.000,286.000,0.000,23.000,75.000
2024-01-05 01:00:00+01:00,263.000,2335.000,12.000,265.000,52.000,0.000,0.000,0.000,116.000,574.000,3939.000,60.000,284.000,0.000,23.000,61.000
2024-01-05 02:00:00+01:00,263.000,2372.000,12.000,264.000,47.000,0.000,0.000,473.000,115.000,574.000,3942.000,60.000,284.000,0.000,23.000,48.000
2024-01-05 03:00:00+01:00,263.000,2280.000,12.000,266.000,62.000,0.000,0.000,993.000,115.000,572.000,3943.000,61.000,284.000,0.000,23.000,40.000
2024-01-05 04:00:00+01:00,270.000,2519.000,12.000,270.000,71.000,0.000,0.000,985.000,116.000,482.000,3943.000,62.000,283.000,0.000,23.000,35.000
2024-01-05 05:00:00+01:00,264.000,2504.000,12.000,275.000,80.000,0.000,0.000,944.000,116.000,530.000,3941.000,64.000,283.000,0.000,23.000,44.000
2024-01-05 06:00:00+01:00,261.000,2556.000,12.000,288.000,90.000,0.000,0.000,50.000,115.000,536.000,3940.000,86.000,292.000,0.000,23.000,39.000
2024-01-05 07:00:00+01:00,272.000,2675.000,12.000,586.000,120.000,0.000,0.000,0.000,114.000,537.000,3942.000,93.000,294.000,3.000,23.000,46.000
2024-01-05 08:00:00+01:00,271.000,2625.000,12.000,1071.000,122.000,0.000,0.000,0.000,116.000,602.000,3942.000,94.000,294.000,47.000,23.000,61.000
2024-01-05 09:00:00+01:00,271.000,2610.000,12.000,1129.000,109.000,0.000,0.000,0.000,117.000,558.000,3940.000,92.000,294.000,219.000,23.000,90.000
2024-01-05 10:00:00+01:00,263.000,2598.000,12.000,1076.000,93.000,0.000,0.000,0.000,117.000,539.000,3940.000,89.000,294.000,400.000,23.000,76.000
2024-01-05 11:00:00+01:00,272.000,2612.000,12.000,1137.000,105.000,0.000,69.000,0.000,117.000,529.000,3941.000,90.000,293.000,454.000,23.000,83.000
2024-01-05 12:00:00+01:00,261.000,2599.000,12.000,1139.000,113.000,0.000,11.000,0.000,118.000,496.000,3940.000,88.000,294.000,523.000,23.000,94.000
2024-01-05 13:00:00+01:00,262.000,2584.000,12.000,1033.000,114.000,0.000,0.000,0.000,118.000,473.000,3939.000,89.000,296.000,513.000,23.000,77.000
2024-01-05 14:00:00+01:00,263.000,2588.000,12.000,1137.000,119.000,34.000,197.000,0.000,118.000,530.000,3937.000,90.000,297.000,350.000,23.000,74.000
2024-01-05 15:00:00+01:00,276.000,2590.000,12.000,1145.000,121.000,36.000,488.000,0.000,118.000,532.000,3936.000,92.000,299.000,100.000,23.000,76.000
2024-01-05 16:00:00+01:00,276.000,2638.000,12.000,1130.000,126.000,0.000,321.000,0.000,119.000,532.000,3937.000,95.000,301.000,6.000,23.000,75.000
2024-01-05 17:00:00+01:00,273.000,2610.000,12.000,1133.000,147.000,0.000,493.000,0.000,119.000,533.000,3938.000,95.000,301.000,0.000,23.000,73.000
2024-01-05 18:00:00+01:00,272.000,2618.000,12.000,1134.000,143.000,0.000,529.000,0.000,119.000,539.000,3936.000,93.000,298.000,0.000,23.000,79.000
2024-01-05 19:00:00+01:00,269.000,2697.000,12.000,1147.000,124.000,0.000,483.000,0.000,119.000,545.000,3938.000,93.000,298.000,0.000,23.000,79.000
2024-01-05 20:00:00+01:00,267.000,2767.000,12.000,815.000,123.000,0.000,303.000,0.000,119.000,539.000,3940.000,93.000,298.000,0.000,23.000,82.000
2024-01-05 21:00:00+01:00,263.000,2780.000,12.000,306.000,114.000,0.000,8.000,0.000,119.000,571.000,3940.000,87.000,295.000,0.000,23.000,63.000
2024-01-05 22:00:00+01:00,265.000,2784.000,12.000,282.000,121.000,0.000,0.000,0.000,119.000,545.000,3942.000,65.000,284.000,0.000,23.000,60.000
2024-01-05 23:00:00+01:00,263.000,2751.000,12.000,273.000,121.000,0.000,0.000,0.000,119.000,537.000,3944.000,64.000,283.000,0.000,23.000,55.000
2024-01-06 00:00:00+01:00,263.000,2672.000,12.000,259.000,87.000,0.000,0.000,113.000,120.000,532.000,3944.000,62.000,282.000,0.000,20.000,39.000
2024-01-06 01:00:00+01:00,272.000,2792.000,12.000,258.000,99.000,0.000,0.000,98.000,120.000,524.000,3945.000,60.000,282.000,0.000,20.000,24.000
2024-01-06 02:00:00+01:00,264.000,2877.000,12.000,258.000,87.000,0.000,0.000,9.000,120.000,486.000,3948.000,61.000,281.000,0.000,20.000,17.000
2024-01-06 03:00:00+01:00,264.000,2868.000,12.000,259.000,59.000,0.000,0.000,704.000,120.000,461.000,3947.000,60.000,280.000,0.000,19.000,10.000
2024-01-06 04:00:00+01:00,263.000,2997.000,12.000,260.000,46.000,0.000,0.000,677.000,119.000,512.000,3944.000,60.000,279.000,0.000,20.000,10.000
2024-01-06 05:00:00+01:00,263.000,3153.000,12.000,262.000,53.000,0.000,0.000,109.000,118.000,526.000,3942.000,64.000,280.000,0.000,20.000,8.000
2024-01-06 06:00:00+01:00,265.000,3297.000,12.000,275.000,47.000,0.000,0.000,0.000,120.000,535.000,3943.000,80.000,289.000,0.000,20.000,8.000
2024-01-06 07:00:00+01:00,265.000,3377.000,12.000,293.000,61.000,0.000,0.000,0.000,120.000,535.000,3940.000,85.000,292.000,7.000,19.000,7.000
2024-01-06 08:00:00+01:00,267.000,3459.000,12.000,295.000,82.000,0.000,0.000,0.000,121.000,536.000,3939.000,88.000,294.000,18.000,20.000,11.000
2024-01-06 09:00:00+01:00,271.000,3473.000,12.000,297.000,101.000,0.000,0.000,0.000,120.000,539.000,3941.000,94.000,296.000,88.000,20.000,14.000
2024-01-06 10:00:00+01:00,272.000,3549.000,12.000,293.000,101.000,0.000,18.000,0.000,120.000,538.000,3942.000,93.000,296.000,200.000,19.000,15.000
2024-01-06 11:00:00+01:00,274.000,3553.000,12.000,292.000,102.000,0.000,380.000,0.000,119.000,536.000,3938.000,93.000,298.000,216.000,20.000,19.000
2024-01-06 12:00:00+01:00,268.000,3549.000,12.000,289.000,110.000,0.000,362.000,0.000,121.000,523.000,3938.000,88.000,295.000,181.000,20.000,23.000
2024-01-06 13:00:00+01:00,275.000,3525.000,12.000,280.000,105.000,0.000,61.000,0.000,123.000,536.000,3939.000,84.000,294.000,140.000,20.000,33.000
2024-01-06 14:00:00+01:00,266.000,3500.000,12.000,280.000,102.000,0.000,0.000,0.000,125.000,528.000,3935.000,85.000,294.000,81.000,19.000,47.000
2024-01-06 15:00:00+01:00,266.000,3502.000,12.000,280.000,96.000,0.000,0.000,0.000,123.000,532.000,3933.000,84.000,294.000,27.000,20.000,55.000
2024-01-06 16:00:00+01:00,274.000,3500.000,12.000,279.000,109.000,0.000,179.000,0.000,122.000,534.000,3937.000,89.000,297.000,8.000,20.000,71.000
2024-01-06 17:00:00+01:00,266.000,3481.000,12.000,291.000,95.000,0.000,441.000,0.000,124.000,602.000,3936.000,90.000,297.000,0.000,19.000,89.000
2024-01-06 18:00:00+01:00,273.000,3539.000,12.000,294.000,100.000,0.000,395.000,0.000,123.000,560.000,3934.000,91.000,296.000,0.000,19.000,95.000
2024-01-06 19:00:00+01:00,271.000,3543.000,12.000,295.000,102.000,0.000,252.000,0.000,123.000,546.000,3934.000,90.000,295.000,0.000,19.000,92.000
2024-01-06 20:00:00+01:00,272.000,3551.000,12.000,291.000,106.000,0.000,40.000,0.000,122.000,538.000,3936.000,88.000,294.000,0.000,19.000,92.000
2024-01-06 21:00:00+01:00,268.000,3544.000,12.000,280.000,78.000,0.000,67.000,0.000,121.000,534.000,3934.000,83.000,293.000,0.000,19.000,96.000
2024-01-06 22:00:00+01:00,269.000,3558.000,12.000,266.000,103.000,0.000,18.000,0.000,120.000,533.000,3937.000,61.000,280.000,0.000,20.000,102.000
2024-01-06 23:00:00+01:00,261.000,3335.000,12.000,265.000,67.000,0.000,0.000,0.000,119.000,527.000,3941.000,60.000,280.000,0.000,19.000,102.000
2024-01-07 00:00:00+01:00,262.000,3484.000,12.000,261.000,82.000,0.000,0.000,0.000,117.000,536.000,3945.000,58.000,280.000,0.000,20.000,110.000
2024-01-07 01:00:00+01:00,262.000,3333.000,12.000,260.000,88.000,0.000,0.000,282.000,115.000,532.000,3948.000,55.000,279.000,0.000,20.000,117.000
2024-01-07 02:00:00+01:00,262.000,3329.000,12.000,260.000,102.000,0.000,0.000,678.000,114.000,517.000,3951.000,56.000,278.000,0.000,19.000,125.000
2024-01-07 03:00:00+01:00,262.000,3275.000,12.000,262.000,83.000,0.000,0.000,996.000,111.000,473.000,3952.000,57.000,278.000,0.000,19.000,119.000
2024-01-07 04:00:00+01:00,262.000,3181.000,12.000,264.000,73.000,0.000,0.000,988.000,110.000,460.000,3953.000,58.000,278.000,0.000,19.000,131.000
2024-01-07 05:00:00+01:00,261.000,3169.000,12.000,271.000,72.000,0.000,0.000,979.000,109.000,421.000,3949.000,61.000,279.000,0.000,19.000,134.000
2024-01-07 06:00:00+01:00,247.000,3274.000,12.000,282.000,97.000,0.000,0.000,816.000,107.000,420.000,3949.000,77.000,285.000,0.000,20.000,136.000
2024-01-07 07:00:00+01:00,244.000,3365.000,12.000,290.000,52.000,0.000,0.000,34.000,103.000,420.000,3950.000,83.000,289.000,7.000,19.000,136.000
2024-01-07 08:00:00+01:00,244.000,3454.000,12.000,294.000,0.000,0.000,0.000,0.000,103.000,529.000,3950.000,84.000,289.000,14.000,20.000,128.000
2024-01-07 09:00:00+01:00,234.000,3437.000,12.000,300.000,0.000,0.000,0.000,0.000,103.000,540.000,3949.000,85.000,293.000,53.000,20.000,129.000
2024-01-07 10:00:00+01:00,232.000,3540.000,12.000,299.000,4.000,0.000,80.000,0.000,102.000,540.000,3947.000,85.000,293.000,99.000,20.000,133.000
2024-01-07 11:00:00+01:00,230.000,3450.000,12.000,301.000,3.000,0.000,202.000,0.000,102.000,540.000,3947.000,87.000,295.000,142.000,20.000,133.000
2024-01-07 12:00:00+01:00,229.000,3291.000,12.000,293.000,2.000,0.000,337.000,0.000,98.000,587.000,3947.000,86.000,295.000,176.000,20.000,139.000
2024-01-07 13:00:00+01:00,244.000,2981.000,12.000,292.000,3.000,0.000,464.000,0.000,97.000,583.000,3948.000,84.000,295.000,177.000,20.000,154.000
2024-01-07 14:00:00+01:00,242.000,2945.000,12.000,295.000,2.000,0.000,3.000,0.000,96.000,586.000,3947.000,85.000,294.000,113.000,20.000,150.000
2024-01-07 15:00:00+01:00,250.000,2822.000,12.000,301.000,19.000,0.000,41.000,0.000,96.000,484.000,3945.000,89.000,297.000,41.000,20.000,157.000
2024-01-07 16:00:00+01:00,259.000,2832.000,12.000,303.000,31.000,0.000,164.000,0.000,95.000,532.000,3948.000,91.000,297.000,8.000,20.000,160.000
2024-01-07 17:00:00+01:00,266.000,2784.000,12.000,304.000,85.000,0.000,523.000,0.000,94.000,538.000,3948.000,89.000,296.000,0.000,19.000,173.000
2024-01-07 18:00:00+01:00,261.000,2808.000,12.000,316.000,103.000,0.000,398.000,0.000,94.000,604.000,3950.000,92.000,296.000,0.000,19.000,192.000
2024-01-07 19:00:00+01:00,262.000,2842.000,12.000,316.000,107.000,0.000,92.000,0.000,94.000,562.000,3951.000,93.000,294.000,0.000,19.000,184.000
