,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,
2024-01-01 00:00:00+01:00,74.000,627.000,0.000,14.000,5.000,46.000,3949.000,552.000,0.000,249.000,2091.000,,2191.000
2024-01-01 01:00:00+01:00,74.000,652.000,0.000,,266.000,46.000,3951.000,564.000,0.000,250.000,2092.000,,2140.000
2024-01-01 02:00:00+01:00,73.000,556.000,0.000,,405.000,47.000,3948.000,600.000,0.000,250.000,2100.000,,2139.000
2024-01-01 03:00:00+01:00,75.000,571.000,0.000,,263.000,47.000,3949.000,595.000,0.000,249.000,2095.000,,2102.000
2024-01-01 04:00:00+01:00,74.000,601.000,0.000,,679.000,47.000,3952.000,581.000,0.000,246.000,2096.000,,2112.000
2024-01-01 05:00:00+01:00,73.000,622.000,0.000,,749.000,47.000,3953.000,566.000,0.000,245.000,2098.000,,2077.000
2024-01-01 06:00:00+01:00,71.000,671.000,0.000,,179.000,47.000,3952.000,585.000,0.000,247.000,2098.000,,2082.000
2024-01-01 07:00:00+01:00,74.000,689.000,0.000,22.000,,47.000,3953.000,623.000,0.000,243.000,2100.000,,2073.000
2024-01-01 08:00:00+01:00,73.000,682.000,0.000,5.000,8.000,47.000,3954.000,660.000,0.000,250.000,2079.000,,2001.000
2024-01-01 09:00:00+01:00,75.000,621.000,0.000,,12.000,47.000,3955.000,687.000,95.000,246.000,2096.000,,1943.000
2024-01-01 10:00:00+01:00,74.000,584.000,0.000,,14.000,47.000,3955.000,709.000,560.000,243.000,2095.000,,1818.000
2024-01-01 11:00:00+01:00,75.000,611.000,0.000,,596.000,47.000,3954.000,730.000,1113.000,245.000,2069.000,,1749.000
2024-01-01 12:00:00+01:00,75.000,610.000,0.000,,835.000,47.000,3954.000,745.000,1109.000,244.000,2094.000,,1753.000
2024-01-01 13:00:00+01:00,73.000,619.000,0.000,,352.000,47.000,3954.000,743.000,895.000,245.000,2094.000,,1716.000
2024-01-01 14:00:00+01:00,75.000,624.000,0.000,,343.000,47.000,3954.000,742.000,667.000,242.000,2052.000,,1611.000
2024-01-01 15:00:00+01:00,73.000,634.000,0.000,27.000,50.000,47.000,3950.000,756.000,271.000,240.000,1689.000,,1496.000
2024-01-01 16:00:00+01:00,74.000,613.000,0.000,163.000,0.000,47.000,3952.000,717.000,17.000,243.000,1237.000,,1381.000
2024-01-01 17:00:00+01:00,71.000,777.000,0.000,813.000,,47.000,3955.000,679.000,0.000,248.000,1297.000,,1165.000
2024-01-01 18:00:00+01:00,69.000,622.000,0.000,750.000,,47.000,3955.000,556.000,0.000,255.000,1909.000,,1140.000
2024-01-01 19:00:00+01:00,74.000,652.000,0.000,849.000,,47.000,3956.000,534.000,0.000,255.000,1739.000,,1085.000
2024-01-01 20:00:00+01:00,75.000,1015.000,45.000,895.000,,47.000,3956.000,532.000,0.000,254.000,1372.000,,1235.000
2024-01-01 21:00:00+01:00,74.000,710.000,0.000,708.000,,47.000,3955.000,530.000,0.000,258.000,1992.000,,1444.000
2024-01-01 22:00:00+01:00,72.000,625.000,0.000,50.000,27.000,48.000,3955.000,529.000,0.000,259.000,2004.000,,1702.000
2024-01-01 23:00:00+01:00,69.000,617.000,0.000,7.000,37.000,48.000,3955.000,572.000,0.000,257.000,2040.000,,1899.000
2024-01-02 00:00:00+01:00,70.000,616.000,0.000,,411.000,48.000,3952.000,582.000,0.000,259.000,2037.000,,1949.000
2024-01-02 01:00:00+01:00,73.000,620.000,0.000,,854.000,48.000,3952.000,583.000,0.000,255.000,1927.000,,1979.000
2024-01-02 02:00:00+01:00,72.000,619.000,0.000,,986.000,48.000,3953.000,608.000,0.000,261.000,1894.000,,1899.000
2024-01-02 03:00:00+01:00,70.000,600.000,0.000,,804.000,49.000,3951.000,624.000,0.000,264.000,1964.000,,2054.000
2024-01-02 04:00:00+01:00,70.000,557.000,0.000,,787.000,48.000,3949.000,648.000,0.000,266.000,1972.000,,2145.000
2024-01-02 05:00:00+01:00,70.000,553.000,0.000,,838.000,48.000,3951.000,663.000,0.000,259.000,2076.000,,2109.000
2024-01-02 06:00:00+01:00,67.000,575.000,0.000,,699.000,48.000,3950.000,700.000,0.000,257.000,2025.000,,2011.000
2024-01-02 07:00:00+01:00,67.000,605.000,0.000,,151.000,48.000,3947.000,723.000,0.000,254.000,2055.000,,1969.000
2024-01-02 08:00:00+01:00,69.000,660.000,0.000,143.000,,47.000,3946.000,738.000,0.000,262.000,2050.000,,1750.000
2024-01-02 09:00:00+01:00,71.000,647.000,0.000,255.000,,47.000,3949.000,808.000,21.000,258.000,2003.000,,1617.000
2024-01-02 10:00:00+01:00,66.000,639.000,0.000,43.000,0.000,46.000,3945.000,793.000,109.000,252.000,1599.000,,1787.000
2024-01-02 11:00:00+01:00,64.000,666.000,0.000,102.000,,46.000,3945.000,755.000,109.000,257.000,1702.000,,1823.000
2024-01-02 12:00:00+01:00,63.000,685.000,0.000,44.000,0.000,45.000,3946.000,768.000,100.000,250.000,1982.000,,1936.000
2024-01-02 13:00:00+01:00,65.000,682.000,0.000,71.000,0.000,45.000,3946.000,822.000,185.000,247.000,2069.000,,2137.000
2024-01-02 14:00:00+01:00,67.000,677.000,0.000,99.000,,42.000,3945.000,846.000,149.000,258.000,2079.000,,2134.000
2024-01-02 15:00:00+01:00,72.000,708.000,0.000,16.000,0.000,42.000,3946.000,795.000,37.000,251.000,2094.000,,2227.000
2024-01-02 16:00:00+01:00,75.000,713.000,0.000,0.000,0.000,40.000,3946.000,788.000,4.000,254.000,2039.000,,2249.000
2024-01-02 17:00:00+01:00,76.000,810.000,0.000,954.000,,37.000,3946.000,865.000,0.000,250.000,1350.000,,2314.000
2024-01-02 18:00:00+01:00,78.000,739.000,0.000,884.000,,36.000,3947.000,853.000,0.000,243.000,1188.000,,2243.000
2024-01-02 19:00:00+01:00,73.000,723.000,0.000,824.000,,33.000,3945.000,734.000,0.000,239.000,1207.000,,2244.000
2024-01-02 20:00:00+01:00,74.000,777.000,0.000,431.000,,31.000,3944.000,684.000,0.000,241.000,1367.000,,2225.000
2024-01-02 21:00:00+01:00,75.000,809.000,0.000,207.000,,30.000,3944.000,689.000,0.000,238.000,1479.000,,2224.000
2024-01-02 22:00:00+01:00,73.000,738.000,0.000,220.000,,29.000,3943.000,636.000,0.000,237.000,1509.000,,2215.000
2024-01-02 23:00:00+01:00,72.000,738.000,0.000,,151.000,28.000,3943.000,642.000,0.000,226.000,1667.000,,2162.000
2024-01-03 00:00:00+01:00,70.000,690.000,0.000,,801.000,27.000,3938.000,561.000,0.000,234.000,2012.000,,2082.000
2024-01-03 01:00:00+01:00,73.000,701.000,0.000,,804.000,25.000,3936.000,574.000,0.000,240.000,2057.000,,2104.000
2024-01-03 02:00:00+01:00,72.000,697.000,0.000,,790.000,21.000,3935.000,590.000,0.000,245.000,2064.000,,2095.000
2024-01-03 03:00:00+01:00,74.000,682.000,0.000,,741.000,20.000,3933.000,605.000,0.000,243.000,2050.000,,2072.000
2024-01-03 04:00:00+01:00,72.000,645.000,0.000,,735.000,19.000,3929.000,604.000,0.000,244.000,2038.000,,2078.000
2024-01-03 05:00:00+01:00,73.000,661.000,0.000,,729.000,18.000,3924.000,608.000,0.000,242.000,2026.000,,1999.000
2024-01-03 06:00:00+01:00,73.000,674.000,0.000,,722.000,18.000,3932.000,637.000,0.000,239.000,2063.000,,1964.000
2024-01-03 07:00:00+01:00,74.000,696.000,0.000,,60.000,17.000,3928.000,679.000,0.000,237.000,2046.000,,2144.000
2024-01-03 08:00:00+01:00,73.000,748.000,0.000,,8.000,16.000,3929.000,727.000,0.000,239.000,2066.000,,2131.000
2024-01-03 09:00:00+01:00,74.000,751.000,0.000,,9.000,16.000,3929.000,796.000,137.000,233.000,2067.000,,2143.000
2024-01-03 10:00:00+01:00,73.000,715.000,0.000,62.000,2.000,16.000,3930.000,807.000,466.000,232.000,2039.000,,2046.000
2024-01-03 11:00:00+01:00,73.000,718.000,0.000,19.000,0.000,16.000,3934.000,780.000,610.000,238.000,2013.000,,2073.000
2024-01-03 12:00:00+01:00,70.000,719.000,0.000,40.000,0.000,17.000,3930.000,799.000,649.000,238.000,2051.000,,2028.000
2024-01-03 13:00:00+01:00,71.000,695.000,0.000,65.000,,16.000,3931.000,820.000,572.000,237.000,1984.000,,2072.000
2024-01-03 14:00:00+01:00,63.000,695.000,0.000,36.000,0.000,16.000,3929.000,802.000,406.000,235.000,2027.000,,1996.000
2024-01-03 15:00:00+01:00,65.000,725.000,0.000,0.000,0.000,15.000,3926.000,789.000,245.000,234.000,2006.000,,1932.000
2024-01-03 16:00:00+01:00,67.000,781.000,0.000,44.000,0.000,15.000,3924.000,775.000,31.000,229.000,2042.000,,1852.000
2024-01-03 17:00:00+01:00,68.000,827.000,0.000,832.000,,15.000,3926.000,860.000,0.000,234.000,1881.000,,1878.000
2024-01-03 18:00:00+01:00,69.000,786.000,0.000,887.000,,15.000,3929.000,867.000,0.000,239.000,1993.000,,2000.000
2024-01-03 19:00:00+01:00,70.000,801.000,0.000,846.000,,15.000,3927.000,728.000,0.000,231.000,2041.000,,1989.000
2024-01-03 20:00:00+01:00,66.000,813.000,0.000,535.000,,15.000,3927.000,671.000,0.000,241.000,2061.000,,2041.000
2024-01-03 21:00:00+01:00,65.000,776.000,0.000,34.000,2.000,15.000,3928.000,701.000,0.000,242.000,2026.000,,2015.000
2024-01-03 22:00:00+01:00,65.000,798.000,0.000,,12.000,15.000,3930.000,701.000,0.000,240.000,2030.000,,1924.000
2024-01-03 23:00:00+01:00,66.000,766.000,0.000,50.000,3.000,14.000,3933.000,705.000,0.000,243.000,1773.000,,1823.000
2024-01-04 00:00:00+01:00,68.000,712.000,0.000,,572.000,14.000,3932.000,553.000,0.000,240.000,1465.000,,1669.000
2024-01-04 01:00:00+01:00,66.000,721.000,0.000,,941.000,13.000,3932.000,564.000,0.000,240.000,1611.000,,1470.000
2024-01-04 02:00:00+01:00,67.000,723.000,0.000,,782.000,13.000,3931.000,575.000,0.000,241.000,1586.000,,1264.000
2024-01-04 03:00:00+01:00,67.000,744.000,0.000,,930.000,13.000,3932.000,614.000,0.000,240.000,1862.000,,1186.000
2024-01-04 04:00:00+01:00,67.000,776.000,0.000,,922.000,12.000,3931.000,599.000,0.000,244.000,1755.000,,1227.000
2024-01-04 05:00:00+01:00,66.000,856.000,0.000,,909.000,12.000,3931.000,621.000,0.000,244.000,1674.000,,1193.000
2024-01-04 06:00:00+01:00,67.000,1038.000,0.000,,193.000,12.000,3932.000,678.000,0.000,246.000,1650.000,,1257.000
2024-01-04 07:00:00+01:00,67.000,987.000,0.000,,132.000,12.000,3934.000,722.000,0.000,247.000,1910.000,,1300.000
2024-01-04 08:00:00+01:00,67.000,1103.000,0.000,,111.000,13.000,3937.000,764.000,0.000,249.000,1871.000,,1366.000
2024-01-04 09:00:00+01:00,68.000,1389.000,0.000,148.000,,15.000,3940.000,810.000,177.000,248.000,1572.000,,1314.000
2024-01-04 10:00:00+01:00,70.000,1584.000,0.000,17.000,29.000,15.000,3934.000,830.000,703.000,245.000,1465.000,,1360.000
2024-01-04 11:00:00+01:00,70.000,1539.000,0.000,,76.000,15.000,3932.000,798.000,1335.000,258.000,1086.000,,1228.000
2024-01-04 12:00:00+01:00,66.000,1631.000,0.000,,35.000,15.000,3932.000,849.000,1748.000,259.000,781.000,,1145.000
2024-01-04 13:00:00+01:00,67.000,1649.000,0.000,,41.000,16.000,3937.000,853.000,1748.000,260.000,480.000,,886.000
2024-01-04 14:00:00+01:00,66.000,1977.000,0.000,,41.000,16.000,3936.000,801.000,1301.000,262.000,337.000,,656.000
2024-01-04 15:00:00+01:00,64.000,2506.000,0.000,16.000,21.000,16.000,3936.000,794.000,583.000,257.000,235.000,,586.000
2024-01-04 16:00:00+01:00,66.000,2818.000,0.000,850.000,,16.000,3938.000,805.000,38.000,261.000,160.000,,580.000
2024-01-04 17:00:00+01:00,68.000,2816.000,0.000,1017.000,,15.000,3936.000,884.000,0.000,249.000,354.000,,664.000
2024-01-04 18:00:00+01:00,68.000,2845.000,0.000,979.000,,15.000,3934.000,815.000,0.000,251.000,464.000,,726.000
2024-01-04 19:00:00+01:00,71.000,2806.000,0.000,816.000,,15.000,3937.000,719.000,0.000,260.000,638.000,,850.000
2024-01-04 20:00:00+01:00,71.000,1816.000,0.000,148.000,,15.000,3937.000,672.000,0.000,256.000,1110.000,,1009.000
2024-01-04 21:00:00+01:00,73.000,1505.000,0.000,51.000,0.000,15.000,3935.000,690.000,0.000,258.000,1568.000,,1251.000
2024-01-04 22:00:00+01:00,72.000,1470.000,0.000,,0.000,15.000,3932.000,712.000,0.000,258.000,1873.000,,1441.000
2024-01-04 23:00:00+01:00,72.000,1459.000,0.000,,1.000,15.000,3927.000,758.000,0.000,251.000,1877.000,,1561.000
2024-01-05 00:00:00+01:00,70.000,1237.000,0.000,,9.000,15.000,3927.000,636.000,0.000,260.000,1913.000,,1648.000
2024-01-05 01:00:00+01:00,71.000,1044.000,0.000,,9.000,16.000,3927.000,600.000,0.000,254.000,1968.000,,1706.000
2024-01-05 02:00:00+01:00,71.000,1049.000,0.000,,417.000,16.000,3927.000,601.000,0.000,257.000,1931.000,,1759.000
2024-01-05 03:00:00+01:00,72.000,1046.000,0.000,,908.000,16.000,3934.000,644.000,0.000,256.000,2013.000,,1876.000
2024-01-05 04:00:00+01:00,72.000,1094.000,0.000,,901.000,16.000,3937.000,613.000,0.000,253.000,2056.000,,2010.000
2024-01-05 05:00:00+01:00,66.000,1068.000,0.000,,190.000,16.000,3938.000,649.000,0.000,254.000,2045.000,,2082.000
2024-01-05 06:00:00+01:00,71.000,1152.000,0.000,,101.000,16.000,3937.000,737.000,0.000,251.000,1723.000,,2157.000
2024-01-05 07:00:00+01:00,65.000,1201.000,0.000,,213.000,16.000,3939.000,746.000,0.000,255.000,1860.000,,2259.000
2024-01-05 08:00:00+01:00,73.000,1284.000,0.000,81.000,93.000,15.000,3939.000,773.000,0.000,245.000,1376.000,,2273.000
2024-01-05 09:00:00+01:00,73.000,1219.000,0.000,48.000,0.000,16.000,3943.000,816.000,108.000,243.000,1436.000,,2234.000
2024-01-05 10:00:00+01:00,74.000,1154.000,0.000,,31.000,15.000,3942.000,816.000,293.000,234.000,1260.000,,2192.000
2024-01-05 11:00:00+01:00,74.000,1183.000,0.000,18.000,22.000,15.000,3942.000,795.000,378.000,249.000,1262.000,,2189.000
2024-01-05 12:00:00+01:00,73.000,1224.000,0.000,4.000,0.000,15.000,3942.000,849.000,379.000,245.000,1340.000,,2192.000
2024-01-05 13:00:00+01:00,73.000,1160.000,0.000,0.000,0.000,15.000,3941.000,793.000,336.000,246.000,1314.000,,2118.000
2024-01-05 14:00:00+01:00,72.000,1103.000,0.000,,81.000,16.000,3941.000,761.000,238.000,242.000,1772.000,,1944.000
2024-01-05 15:00:00+01:00,74.000,1162.000,0.000,,47.000,16.000,3941.000,802.000,109.000,236.000,1868.000,,1792.000
2024-01-05 16:00:00+01:00,74.000,1183.000,0.000,100.000,1.000,16.000,3942.000,846.000,11.000,244.000,1855.000,,1547.000
2024-01-05 17:00:00+01:00,74.000,1180.000,0.000,615.000,,16.000,3941.000,896.000,0.000,241.000,1956.000,,1293.000
2024-01-05 18:00:00+01:00,78.000,1182.000,0.000,745.000,,16.000,3938.000,820.000,0.000,243.000,1966.000,,1226.000
2024-01-05 19:00:00+01:00,77.000,1158.000,0.000,132.000,,16.000,3942.000,789.000,0.000,248.000,1978.000,,1089.000
2024-01-05 20:00:00+01:00,76.000,1162.000,0.000,99.000,,16.000,3944.000,732.000,0.000,245.000,1782.000,,1050.000
2024-01-05 21:00:00+01:00,79.000,1170.000,0.000,4.000,7.000,16.000,3945.000,756.000,0.000,244.000,1719.000,,950.000
2024-01-05 22:00:00+01:00,73.000,1133.000,0.000,,13.000,16.000,3946.000,761.000,0.000,242.000,1684.000,,875.000
2024-01-05 23:00:00+01:00,71.000,1092.000,0.000,,44.000,16.000,3948.000,758.000,0.000,243.000,1669.000,,872.000
2024-01-06 00:00:00+01:00,74.000,988.000,0.000,44.000,22.000,16.000,3947.000,624.000,0.000,247.000,1477.000,,771.000
2024-01-06 01:00:00+01:00,75.000,1086.000,0.000,152.000,,17.000,3946.000,610.000,0.000,242.000,1380.000,,640.000
2024-01-06 02:00:00+01:00,74.000,1085.000,0.000,13.000,5.000,17.000,3945.000,605.000,0.000,231.000,1425.000,,574.000
2024-01-06 03:00:00+01:00,74.000,1093.000,0.000,40.000,2.000,17.000,3946.000,603.000,0.000,244.000,1339.000,,521.000
2024-01-06 04:00:00+01:00,75.000,1088.000,0.000,,683.000,17.000,3946.000,602.000,0.000,253.000,1307.000,,480.000
2024-01-06 05:00:00+01:00,77.000,1071.000,0.000,,188.000,17.000,3946.000,626.000,0.000,257.000,1214.000,,463.000
2024-01-06 06:00:00+01:00,76.000,1112.000,0.000,,20.000,17.000,3945.000,665.000,0.000,255.000,1363.000,,396.000
2024-01-06 07:00:00+01:00,75.000,1177.000,0.000,,12.000,17.000,3945.000,701.000,0.000,256.000,1431.000,,374.000
2024-01-06 08:00:00+01:00,74.000,1506.000,0.000,,12.000,17.000,3947.000,797.000,0.000,254.000,1252.000,,368.000
2024-01-06 09:00:00+01:00,75.000,1671.000,0.000,177.000,,17.000,3948.000,833.000,22.000,256.000,1068.000,,363.000
2024-01-06 10:00:00+01:00,73.000,1705.000,0.000,61.000,2.000,17.000,3950.000,792.000,133.000,245.000,885.000,,327.000
2024-01-06 11:00:00+01:00,76.000,1666.000,0.000,221.000,,17.000,3949.000,799.000,241.000,250.000,830.000,,328.000
2024-01-06 12:00:00+01:00,75.000,1646.000,0.000,11.000,5.000,18.000,3951.000,794.000,273.000,254.000,891.000,,379.000
2024-01-06 13:00:00+01:00,66.000,1625.000,0.000,17.000,4.000,19.000,3951.000,806.000,270.000,256.000,1110.000,,456.000
2024-01-06 14:00:00+01:00,72.000,1584.000,0.000,,6.000,19.000,3949.000,860.000,235.000,252.000,1304.000,,552.000
2024-01-06 15:00:00+01:00,72.000,1635.000,0.000,,1.000,19.000,3950.000,852.000,120.000,254.000,1458.000,,545.000
2024-01-06 16:00:00+01:00,72.000,1655.000,0.000,,1.000,19.000,3950.000,812.000,15.000,253.000,1583.000,,584.000
2024-01-06 17:00:00+01:00,72.000,1640.000,0.000,52.000,0.000,20.000,3950.000,838.000,0.000,253.000,1449.000,,578.000
2024-01-06 18:00:00+01:00,75.000,1653.000,0.000,272.000,,20.000,3949.000,858.000,0.000,258.000,1442.000,,524.000
2024-01-06 19:00:00+01:00,73.000,1678.000,0.000,223.000,,21.000,3948.000,855.000,0.000,257.000,1388.000,,487.000
2024-01-06 20:00:00+01:00,74.000,1652.000,0.000,255.000,,20.000,3949.000,792.000,0.000,260.000,1278.000,,445.000
2024-01-06 21:00:00+01:00,75.000,1786.000,0.000,79.000,4.000,21.000,3951.000,675.000,0.000,258.000,1160.000,,420.000
2024-01-06 22:00:00+01:00,75.000,1394.000,0.000,26.000,78.000,21.000,3953.000,663.000,0.000,258.000,1063.000,,410.000
2024-01-06 23:00:00+01:00,74.000,958.000,0.000,12.000,45.000,20.000,3953.000,645.000,0.000,251.000,1216.000,,382.000
2024-01-07 00:00:00+01:00,73.000,846.000,0.000,19.000,68.000,20.000,3953.000,575.000,0.000,245.000,1107.000,,421.000
2024-01-07 01:00:00+01:00,77.000,825.000,0.000,66.000,23.000,20.000,3952.000,567.000,0.000,233.000,1054.000,,416.000
2024-01-07 02:00:00+01:00,74.000,826.000,0.000,,387.000,20.000,3951.000,601.000,0.000,240.000,1611.000,,473.000
2024-01-07 03:00:00+01:00,75.000,832.000,0.000,,649.000,20.000,3948.000,609.000,0.000,234.000,1896.000,,488.000
2024-01-07 04:00:00+01:00,76.000,838.000,0.000,,760.000,20.000,3949.000,593.000,0.000,241.000,1964.000,,447.000
2024-01-07 05:00:00+01:00,73.000,841.000,0.000,,740.000,20.000,3950.000,586.000,0.000,237.000,2068.000,,422.000
2024-01-07 06:00:00+01:00,75.000,833.000,0.000,,344.000,20.000,3950.000,606.000,0.000,241.000,2055.000,,427.000
2024-01-07 07:00:00+01:00,74.000,836.000,0.000,,29.000,20.000,3949.000,643.000,0.000,232.000,2063.000,,432.000
2024-01-07 08:00:00+01:00,74.000,834.000,0.000,,10.000,20.000,3947.000,677.000,0.000,229.000,2007.000,,440.000
2024-01-07 09:00:00+01:00,72.000,835.000,0.000,12.000,4.000,21.000,3948.000,699.000,11.000,232.000,1792.000,,517.000
2024-01-07 10:00:00+01:00,73.000,832.000,0.000,0.000,8.000,21.000,3951.000,715.000,73.000,237.000,1643.000,,659.000
2024-01-07 11:00:00+01:00,73.000,842.000,0.000,,10.000,21.000,3951.000,730.000,141.000,245.000,1611.000,,726.000
2024-01-07 12:00:00+01:00,73.000,879.000,0.000,12.000,5.000,21.000,3952.000,749.000,200.000,246.000,1609.000,,786.000
2024-01-07 13:00:00+01:00,74.000,895.000,0.000,229.000,,21.000,3955.000,763.000,221.000,244.000,1535.000,,772.000
2024-01-07 14:00:00+01:00,74.000,892.000,0.000,466.000,,21.000,3954.000,753.000,180.000,241.000,1552.000,,902.000
2024-01-07 15:00:00+01:00,74.000,876.000,0.000,125.000,8.000,21.000,3952.000,764.000,91.000,244.000,1665.000,,1037.000
2024-01-07 16:00:00+01:00,74.000,783.000,0.000,,110.000,22.000,3952.000,765.000,14.000,244.000,1842.000,,1186.000
2024-01-07 17:00:00+01:00,73.000,849.000,0.000,76.000,11.000,23.000,3952.000,755.000,0.000,244.000,1911.000,,1294.000
2024-01-07 18:00:00+01:00,71.000,873.000,0.000,530.000,,24.000,3953.000,599.000,0.000,248.000,1937.000,,1331.000
2024-01-07 19:00:00+01:00,73.000,1197.000,0.000,165.000,,24.000,3953.000,569.000,0.000,249.000,1996.000,,1278.000
2024-01-07 20:00:00+01:00,75.000,1195.000,0.000,72.000,,24.000,3954.000,648.000,0.000,248.000,1959.000,,1256.000
2024-01-07 21:00:00+01:00,72.000,1146.000,0.000,25.000,1.000,24.000,3955.000,608.000,0.000,251.000,1965.000,,1225.000
2024-01-07 22:00:00+01:00,72.000,1214.000,0.000,12.000,43.000,24.000,3955.000,574.000,0.000,251.000,1917.000,,1123.000
2024-01-07 23:00:00+01:00,70.000,1171.000,0.000,9.000,121.000,24.000,3957.000,644.000,0.000,246.000,1888.000,,1014.000
2024-01-08 00:00:00+01:00,72.000,1092.000,0.000,,656.000,25.000,3957.000,560.000,0.000,246.000,1990.000,,1064.000
2024-01-08 01:00:00+01:00,72.000,1068.000,0.000,,943.000,26.000,3956.000,578.000,0.000,241.000,2011.000,,1195.000
2024-01-08 02:00:00+01:00,73.000,1072.000,0.000,,936.000,26.000,3956.000,588.000,0.000,245.000,2012.000,,1290.000
2024-01-08 03:00:00+01:00,72.000,1028.000,0.000,,927.000,26.000,3955.000,579.000,0.000,246.000,2034.000,,1248.000
2024-01-08 04:00:00+01:00,73.000,1237.000,0.000,,933.000,26.000,3954.000,601.000,0.000,250.000,2032.000,,1217.000
2024-01-08 05:00:00+01:00,72.000,1579.000,0.000,,664.000,26.000,3954.000,623.000,0.000,245.000,2028.000,,1159.000
2024-01-08 06:00:00+01:00,72.000,2174.000,0.000,33.000,61.000,26.000,3953.000,644.000,0.000,245.000,2038.000,,1021.000
2024-01-08 07:00:00+01:00,63.000,3082.000,0.000,360.000,,27.000,3951.000,713.000,0.000,246.000,1819.000,,868.000
2024-01-08 08:00:00+01:00,64.000,3227.000,0.000,218.000,,28.000,3950.000,787.000,0.000,244.000,1638.000,,878.000
2024-01-08 09:00:00+01:00,64.000,3221.000,0.000,126.000,,31.000,3950.000,804.000,74.000,233.000,1827.000,,913.000
2024-01-08 10:00:00+01:00,63.000,3187.000,0.000,301.000,,32.000,3949.000,788.000,327.000,233.000,1889.000,,910.000
2024-01-08 11:00:00+01:00,48.000,3196.000,0.000,321.000,,34.000,3948.000,779.000,624.000,234.000,1869.000,,984.000
2024-01-08 12:00:00+01:00,39.000,3161.000,0.000,24.000,0.000,36.000,3949.000,842.000,761.000,244.000,2062.000,,1108.000
2024-01-08 13:00:00+01:00,40.000,3214.000,0.000,,1.000,37.000,3951.000,775.000,679.000,234.000,2029.000,,1150.000
2024-01-08 14:00:00+01:00,41.000,3094.000,0.000,82.000,,37.000,3949.000,773.000,656.000,226.000,1972.000,,1206.000
2024-01-08 15:00:00+01:00,43.000,3121.000,0.000,,6.000,37.000,3948.000,781.000,415.000,240.000,1986.000,,1231.000
2024-01-08 16:00:00+01:00,44.000,3298.000,0.000,,49.000,37.000,3947.000,791.000,66.000,241.000,1912.000,,1254.000
2024-01-08 17:00:00+01:00,47.000,3410.000,0.000,56.000,4.000,37.000,3946.000,753.000,0.000,246.000,2040.000,,1356.000
2024-01-08 18:00:00+01:00,46.000,3623.000,0.000,180.000,,37.000,3946.000,713.000,0.000,248.000,2068.000,,1399.000
2024-01-08 19:00:00+01:00,58.000,3475.000,0.000,186.000,,37.000,3947.000,702.000,0.000,246.000,2073.000,,1419.000
2024-01-08 20:00:00+01:00,46.000,3606.000,0.000,94.000,,37.000,3948.000,685.000,0.000,248.000,2084.000,,1424.000
2024-01-08 21:00:00+01:00,55.000,3533.000,0.000,97.000,,38.000,3951.000,659.000,0.000,244.000,2080.000,,1284.000
2024-01-08 22:00:00+01:00,60.000,3294.000,0.000,8.000,6.000,40.000,3953.000,583.000,0.000,239.000,2070.000,,1129.000
2024-01-08 23:00:00+01:00,62.000,2866.000,0.000,241.000,,40.000,3952.000,595.000,0.000,250.000,2051.000,,1104.000
2024-01-09 00:00:00+01:00,61.000,1920.000,0.000,35.000,1.000,39.000,3954.000,661.000,0.000,246.000,2035.000,,1148.000
2024-01-09 01:00:00+01:00,51.000,1584.000,0.000,,433.000,39.000,3954.000,642.000,0.000,246.000,2042.000,,1171.000
2024-01-09 02:00:00+01:00,49.000,1596.000,0.000,,660.000,39.000,3955.000,640.000,0.000,252.000,2059.000,,1216.000
2024-01-09 03:00:00+01:00,58.000,1743.000,0.000,,917.000,38.000,3957.000,646.000,0.000,252.000,2043.000,,1177.000
2024-01-09 04:00:00+01:00,61.000,1932.000,0.000,,722.000,38.000,3956.000,672.000,0.000,253.000,1913.000,,1066.000
2024-01-09 05:00:00+01:00,64.000,2374.000,0.000,,84.000,39.000,3955.000,663.000,0.000,253.000,1832.000,,1059.000
2024-01-09 06:00:00+01:00,67.000,3061.000,0.000,10.000,114.000,39.000,3952.000,716.000,0.000,252.000,1778.000,,1104.000
2024-01-09 07:00:00+01:00,63.000,4014.000,0.000,67.000,2.000,39.000,3949.000,804.000,0.000,248.000,1590.000,,999.000
2024-01-09 08:00:00+01:00,60.000,4295.000,0.000,284.000,,40.000,3949.000,862.000,3.000,240.000,1527.000,,967.000
2024-01-09 09:00:00+01:00,61.000,4284.000,0.000,247.000,,41.000,3948.000,873.000,692.000,242.000,1572.000,,1016.000
2024-01-09 10:00:00+01:00,59.000,4155.000,0.000,,1.000,41.000,3948.000,860.000,1989.000,235.000,1747.000,,1046.000
2024-01-09 11:00:00+01:00,59.000,4125.000,0.000,,13.000,41.000,3947.000,860.000,3010.000,229.000,1598.000,,1009.000
2024-01-09 12:00:00+01:00,58.000,3966.000,0.000,1.000,11.000,41.000,3947.000,877.000,3542.000,233.000,1533.000,,985.000
