,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Other,Other renewable,Other renewable,Solar,Solar,Waste,Waste,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 00:00:00+01:00,144.000,0.000,33.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1397.250,3990.250,0.000,175.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,797.000,0.000
2024-01-01 01:00:00+01:00,143.000,0.000,33.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1603.250,4085.250,0.000,124.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,983.000,0.000
2024-01-01 02:00:00+01:00,140.000,0.000,32.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1761.750,3999.000,0.000,108.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1559.000,0.000
2024-01-01 03:00:00+01:00,140.000,0.000,31.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1881.000,3836.250,0.000,99.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2308.000,0.000
2024-01-01 04:00:00+01:00,140.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1917.750,3831.500,0.000,123.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2341.000,0.000
2024-01-01 05:00:00+01:00,140.000,0.000,34.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1556.250,3976.500,0.000,195.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1535.000,0.000
2024-01-01 06:00:00+01:00,140.000,0.000,35.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1242.250,3967.000,0.000,183.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1016.000,0.000
2024-01-01 07:00:00+01:00,140.000,0.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1442.250,3971.750,0.000,167.250,0.000,22.000,0.000,0.000,0.000,9.000,0.000,100.000,0.000,1398.000,0.000
2024-01-01 08:00:00+01:00,140.000,0.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1552.500,4054.500,0.000,174.250,0.000,22.000,0.000,0.000,0.000,85.000,0.000,100.000,0.000,1409.000,0.000
2024-01-01 09:00:00+01:00,140.000,0.000,32.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1277.250,4218.750,0.000,133.250,0.000,22.000,0.000,0.000,0.000,221.000,0.000,100.000,0.000,1542.000,0.000
2024-01-01 10:00:00+01:00,136.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1593.750,4071.750,0.000,166.000,0.000,22.000,0.000,0.000,0.000,474.000,0.000,100.000,0.000,1611.000,0.000
2024-01-01 11:00:00+01:00,136.000,0.000,32.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1659.750,4032.250,0.000,109.750,0.000,22.000,0.000,0.000,0.000,683.000,0.000,100.000,0.000,1922.000,0.000
2024-01-01 12:00:00+01:00,136.000,0.000,31.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1848.000,3938.500,0.000,97.250,0.000,22.000,0.000,0.000,0.000,753.000,0.000,100.000,0.000,2232.000,0.000
2024-01-01 13:00:00+01:00,139.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1856.000,3968.500,0.000,137.500,0.000,22.000,0.000,0.000,0.000,670.000,0.000,100.000,0.000,2314.000,0.000
2024-01-01 14:00:00+01:00,140.000,0.000,31.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1609.500,3920.750,0.000,249.250,0.000,22.000,0.000,0.000,0.000,469.000,0.000,100.000,0.000,2222.000,0.000
2024-01-01 15:00:00+01:00,140.000,0.000,30.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,781.250,3846.500,0.000,558.000,0.000,22.000,0.000,0.000,0.000,214.000,0.000,100.000,0.000,1574.000,0.000
2024-01-01 16:00:00+01:00,138.000,0.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1640.000,0.000,3982.750,0.000,614.000,0.000,22.000,0.000,0.000,0.000,21.000,0.000,100.000,0.000,1187.000,0.000
2024-01-01 17:00:00+01:00,137.000,0.000,33.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2130.250,0.000,4026.000,0.000,612.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1069.000,0.000
2024-01-01 18:00:00+01:00,140.000,0.000,33.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2000.750,0.000,4024.500,0.000,687.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1214.000,0.000
2024-01-01 19:00:00+01:00,140.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1809.750,0.000,3964.750,0.000,584.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1277.000,0.000
2024-01-01 20:00:00+01:00,140.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1173.750,0.000,3847.000,0.000,462.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1667.000,0.000
2024-01-01 21:00:00+01:00,140.000,0.000,33.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,550.750,0.000,3830.750,0.000,359.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1650.000,0.000
2024-01-01 22:00:00+01:00,140.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,445.500,0.000,3748.500,0.000,323.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1642.000,0.000
2024-01-01 23:00:00+01:00,140.000,0.000,32.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,886.500,3703.750,0.000,338.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1943.000,0.000
2024-01-02 00:00:00+01:00,140.000,0.000,32.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2043.750,3714.250,0.000,175.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1851.000,0.000
2024-01-02 01:00:00+01:00,140.000,0.000,33.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2041.750,3755.000,0.000,108.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1601.000,0.000
2024-01-02 02:00:00+01:00,140.000,0.000,33.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1961.250,3733.250,0.000,168.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1319.000,0.000
2024-01-02 03:00:00+01:00,138.000,0.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1837.750,3754.500,0.000,220.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1020.000,0.000
2024-01-02 04:00:00+01:00,136.000,0.000,39.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1831.000,3726.500,0.000,143.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,978.000,0.000
2024-01-02 05:00:00+01:00,136.000,0.000,158.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1731.750,3735.000,0.000,227.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,532.000,0.000
2024-01-02 06:00:00+01:00,136.000,0.000,326.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.000,86.750,3885.750,0.000,401.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,365.000,0.000
2024-01-02 07:00:00+01:00,135.000,0.000,351.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,700.250,0.000,4008.250,0.000,457.750,0.000,22.000,0.000,0.000,0.000,9.000,0.000,100.000,0.000,389.000,0.000
2024-01-02 08:00:00+01:00,136.000,0.000,352.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1236.250,0.000,4007.250,0.000,484.750,0.000,22.000,0.000,0.000,0.000,80.000,0.000,100.000,0.000,581.000,0.000
2024-01-02 09:00:00+01:00,138.000,0.000,356.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1287.000,0.000,3993.750,0.000,560.500,0.000,22.000,0.000,0.000,0.000,165.000,0.000,100.000,0.000,934.000,0.000
2024-01-02 10:00:00+01:00,142.000,0.000,354.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1247.750,0.000,3920.500,0.000,517.250,0.000,22.000,0.000,0.000,0.000,266.000,0.000,100.000,0.000,1088.000,0.000
2024-01-02 11:00:00+01:00,147.000,0.000,350.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1703.500,0.000,3934.250,0.000,632.500,0.000,22.000,0.000,0.000,0.000,350.000,0.000,100.000,0.000,886.000,0.000
2024-01-02 12:00:00+01:00,147.000,0.000,339.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1972.000,0.000,4009.250,0.000,585.250,0.000,22.000,0.000,0.000,0.000,354.000,0.000,100.000,0.000,867.000,0.000
2024-01-02 13:00:00+01:00,145.000,0.000,322.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1925.250,0.000,4011.750,0.000,506.750,0.000,22.000,0.000,0.000,0.000,311.000,0.000,100.000,0.000,955.000,0.000
2024-01-02 14:00:00+01:00,140.000,0.000,321.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1670.000,0.000,3967.500,0.000,505.500,0.000,22.000,0.000,0.000,0.000,223.000,0.000,100.000,0.000,965.000,0.000
2024-01-02 15:00:00+01:00,138.000,0.000,350.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1589.500,0.000,4032.500,0.000,494.000,0.000,22.000,0.000,0.000,0.000,120.000,0.000,100.000,0.000,912.000,0.000
2024-01-02 16:00:00+01:00,136.000,0.000,360.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1756.250,0.000,4082.750,0.000,535.250,0.000,22.000,0.000,0.000,0.000,21.000,0.000,100.000,0.000,761.000,0.000
2024-01-02 17:00:00+01:00,136.000,0.000,353.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1666.750,0.000,4157.500,0.000,519.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,820.000,0.000
2024-01-02 18:00:00+01:00,136.000,0.000,351.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1551.500,0.000,4074.250,0.000,545.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,961.000,0.000
2024-01-02 19:00:00+01:00,136.000,0.000,351.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1063.750,0.000,3964.250,0.000,494.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1287.000,0.000
2024-01-02 20:00:00+01:00,136.000,0.000,334.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143.500,9.250,3923.000,0.000,369.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1719.000,0.000
2024-01-02 21:00:00+01:00,136.000,0.000,318.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,306.250,3914.750,0.000,342.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1711.000,0.000
2024-01-02 22:00:00+01:00,136.000,0.000,328.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,814.750,3921.500,0.000,307.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1453.000,0.000
2024-01-02 23:00:00+01:00,136.000,0.000,266.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1368.750,3893.500,0.000,420.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1136.000,0.000
2024-01-03 00:00:00+01:00,140.000,0.000,186.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1801.250,3952.000,0.000,154.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1132.000,0.000
2024-01-03 01:00:00+01:00,140.000,0.000,171.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1927.250,3884.500,0.000,80.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1138.000,0.000
2024-01-03 02:00:00+01:00,140.000,0.000,170.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1976.250,3821.500,0.000,73.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1292.000,0.000
2024-01-03 03:00:00+01:00,138.000,0.000,169.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2039.500,3821.750,0.000,76.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1360.000,0.000
2024-01-03 04:00:00+01:00,136.000,0.000,169.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1909.750,3824.750,0.000,125.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1503.000,0.000
2024-01-03 05:00:00+01:00,136.000,0.000,171.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1750.750,3903.250,0.000,200.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1561.000,0.000
2024-01-03 06:00:00+01:00,136.000,0.000,187.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1431.000,3982.000,0.000,188.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1920.000,0.000
2024-01-03 07:00:00+01:00,133.000,0.000,266.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.000,63.000,4027.000,0.000,312.750,0.000,22.000,0.000,0.000,0.000,7.000,0.000,100.000,0.000,2022.000,0.000
2024-01-03 08:00:00+01:00,132.000,0.000,312.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,951.000,0.000,3989.750,0.000,461.000,0.000,22.000,0.000,0.000,0.000,103.000,0.000,100.000,0.000,1630.000,0.000
2024-01-03 09:00:00+01:00,134.000,0.000,333.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,999.500,0.000,4018.750,0.000,560.000,0.000,22.000,0.000,0.000,0.000,279.000,0.000,100.000,0.000,1353.000,0.000
2024-01-03 10:00:00+01:00,136.000,0.000,300.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,230.250,0.000,4114.250,0.000,447.500,0.000,22.000,0.000,0.000,0.000,487.000,0.000,100.000,0.000,1662.000,0.000
2024-01-03 11:00:00+01:00,136.000,0.000,249.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.500,0.000,4107.750,0.000,334.000,0.000,22.000,0.000,0.000,0.000,644.000,0.000,100.000,0.000,2107.000,0.000
2024-01-03 12:00:00+01:00,136.000,0.000,245.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,47.000,4106.500,0.000,418.250,0.000,22.000,0.000,0.000,0.000,705.000,0.000,100.000,0.000,2270.000,0.000
2024-01-03 13:00:00+01:00,137.000,0.000,259.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.500,0.000,4011.500,0.000,425.750,0.000,22.000,0.000,0.000,0.000,625.000,0.000,100.000,0.000,2226.000,0.000
2024-01-03 14:00:00+01:00,136.000,0.000,300.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,507.500,0.000,3929.500,0.000,511.750,0.000,22.000,0.000,0.000,0.000,451.000,0.000,100.000,0.000,1883.000,0.000
2024-01-03 15:00:00+01:00,136.000,0.000,333.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1463.750,0.000,3935.500,0.000,645.000,0.000,22.000,0.000,0.000,0.000,215.000,0.000,100.000,0.000,1596.000,0.000
2024-01-03 16:00:00+01:00,132.000,0.000,341.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2160.750,0.000,4097.500,0.000,670.750,0.000,22.000,0.000,0.000,0.000,21.000,0.000,100.000,0.000,1520.000,0.000
2024-01-03 17:00:00+01:00,136.000,0.000,342.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2111.750,0.000,4137.250,0.000,672.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1318.000,0.000
2024-01-03 18:00:00+01:00,136.000,0.000,341.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2200.250,0.000,4149.000,0.000,675.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1153.000,0.000
2024-01-03 19:00:00+01:00,136.000,0.000,339.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2197.250,0.000,4150.250,0.000,716.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1158.000,0.000
2024-01-03 20:00:00+01:00,136.000,0.000,342.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2027.500,0.000,4089.750,0.000,659.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1148.000,0.000
2024-01-03 21:00:00+01:00,136.000,0.000,321.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1581.000,0.000,3968.000,0.000,546.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1200.000,0.000
2024-01-03 22:00:00+01:00,138.000,0.000,330.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1214.000,0.000,3974.000,0.000,421.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1057.000,0.000
2024-01-03 23:00:00+01:00,136.000,0.000,266.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,339.750,53.250,4032.250,0.000,363.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1034.000,0.000
2024-01-04 00:00:00+01:00,126.000,0.000,224.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,999.750,3962.500,0.000,458.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1199.000,0.000
2024-01-04 01:00:00+01:00,132.000,0.000,217.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1463.750,3973.250,0.000,425.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1436.000,0.000
2024-01-04 02:00:00+01:00,138.000,0.000,182.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1802.000,3905.250,0.000,366.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1922.000,0.000
2024-01-04 03:00:00+01:00,137.000,0.000,199.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1873.500,3909.500,0.000,211.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2423.000,0.000
2024-01-04 04:00:00+01:00,136.000,0.000,289.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1874.250,3820.750,0.000,307.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2737.000,0.000
2024-01-04 05:00:00+01:00,136.000,0.000,364.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1405.750,3882.000,0.000,386.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2658.000,0.000
2024-01-04 06:00:00+01:00,134.000,0.000,636.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,175.000,43.500,3963.000,0.000,557.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2466.000,0.000
2024-01-04 07:00:00+01:00,132.000,0.000,822.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,281.750,0.000,4063.000,0.000,565.500,0.000,22.000,0.000,0.000,0.000,9.000,0.000,100.000,0.000,2612.000,0.000
2024-01-04 08:00:00+01:00,132.000,0.000,967.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,747.250,0.000,4118.000,0.000,597.000,0.000,22.000,0.000,0.000,0.000,97.000,0.000,100.000,0.000,2518.000,0.000
2024-01-04 09:00:00+01:00,132.000,0.000,1136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,870.250,0.000,4173.250,0.000,713.750,0.000,22.000,0.000,0.000,0.000,230.000,0.000,100.000,0.000,2624.000,0.000
2024-01-04 10:00:00+01:00,134.000,0.000,1300.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,723.500,0.000,4168.500,0.000,651.000,0.000,22.000,0.000,0.000,0.000,396.000,0.000,100.000,0.000,2778.000,0.000
2024-01-04 11:00:00+01:00,136.000,0.000,1258.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,344.250,0.000,4108.500,0.000,519.500,0.000,22.000,0.000,0.000,0.000,547.000,0.000,100.000,0.000,3101.000,0.000
2024-01-04 12:00:00+01:00,136.000,0.000,1303.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,203.500,0.000,4087.750,0.000,518.750,0.000,22.000,0.000,0.000,0.000,604.000,0.000,100.000,0.000,3155.000,0.000
2024-01-04 13:00:00+01:00,137.000,0.000,1307.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,355.250,0.000,4074.250,0.000,523.500,0.000,22.000,0.000,0.000,0.000,541.000,0.000,100.000,0.000,3073.000,0.000
2024-01-04 14:00:00+01:00,136.000,0.000,1340.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1076.500,0.000,4152.250,0.000,718.750,0.000,22.000,0.000,0.000,0.000,388.000,0.000,100.000,0.000,2744.000,0.000
2024-01-04 15:00:00+01:00,136.000,0.000,1336.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1380.750,0.000,4170.750,0.000,668.750,0.000,22.000,0.000,0.000,0.000,191.000,0.000,100.000,0.000,2977.000,0.000
2024-01-04 16:00:00+01:00,136.000,0.000,1368.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1759.250,0.000,4253.250,0.000,785.750,0.000,22.000,0.000,0.000,0.000,25.000,0.000,100.000,0.000,2920.000,0.000
2024-01-04 17:00:00+01:00,136.000,0.000,1379.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1599.750,0.000,4318.000,0.000,804.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,3034.000,0.000
2024-01-04 18:00:00+01:00,136.000,0.000,1387.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1446.500,0.000,4334.000,0.000,798.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2611.000,0.000
2024-01-04 19:00:00+01:00,136.000,0.000,1404.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1966.250,0.000,4321.750,0.000,847.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2255.000,0.000
2024-01-04 20:00:00+01:00,136.000,0.000,1406.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1650.000,0.000,4261.250,0.000,754.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2392.000,0.000
2024-01-04 21:00:00+01:00,136.000,0.000,1423.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,733.500,0.000,4182.500,0.000,630.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2401.000,0.000
2024-01-04 22:00:00+01:00,136.000,0.000,1365.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,478.500,0.000,4152.250,0.000,546.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2123.000,0.000
2024-01-04 23:00:00+01:00,136.000,0.000,1314.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,314.500,0.000,4044.750,0.000,555.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1774.000,0.000
2024-01-05 00:00:00+01:00,152.000,0.000,1148.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,324.250,0.000,4004.000,0.000,498.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1521.000,0.000
2024-01-05 01:00:00+01:00,152.000,0.000,897.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.500,39.000,3896.000,0.000,329.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1671.000,0.000
2024-01-05 02:00:00+01:00,152.000,0.000,820.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.250,3803.250,0.000,326.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1390.000,0.000
2024-01-05 03:00:00+01:00,152.000,0.000,844.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.250,3796.500,0.000,371.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1067.000,0.000
2024-01-05 04:00:00+01:00,152.000,0.000,914.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.750,40.750,3778.250,0.000,342.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,917.000,0.000
2024-01-05 05:00:00+01:00,152.000,0.000,958.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.500,1.000,3816.750,0.000,385.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,517.000,0.000
2024-01-05 06:00:00+01:00,148.000,0.000,1287.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.250,0.000,4038.750,0.000,516.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,260.000,0.000
2024-01-05 07:00:00+01:00,148.000,0.000,1307.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1084.000,0.000,4094.750,0.000,675.500,0.000,22.000,0.000,0.000,0.000,9.000,0.000,100.000,0.000,153.000,0.000
2024-01-05 08:00:00+01:00,148.000,0.000,1355.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1340.500,0.000,4086.500,0.000,752.250,0.000,22.000,0.000,0.000,0.000,83.000,0.000,100.000,0.000,512.000,0.000
2024-01-05 09:00:00+01:00,148.000,0.000,1336.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1028.000,0.000,4105.250,0.000,654.750,0.000,22.000,0.000,0.000,0.000,187.000,0.000,100.000,0.000,1117.000,0.000
2024-01-05 10:00:00+01:00,148.000,0.000,1336.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1176.250,0.000,4124.500,0.000,649.250,0.000,22.000,0.000,0.000,0.000,332.000,0.000,100.000,0.000,1152.000,0.000
2024-01-05 11:00:00+01:00,148.000,0.000,1338.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1154.000,0.000,4070.000,0.000,650.750,0.000,22.000,0.000,0.000,0.000,450.000,0.000,100.000,0.000,1090.000,0.000
2024-01-05 12:00:00+01:00,152.000,0.000,1325.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,578.750,0.000,4040.500,0.000,438.000,0.000,22.000,0.000,0.000,0.000,520.000,0.000,100.000,0.000,1090.000,0.000
