time,imp_AT,imp_BE,imp_CH,imp_CZ,imp_DK_1,imp_DK_2,imp_FR,imp_NL,imp_NO_2,imp_PL,imp_SE_4,net_import_total
2024-01-01 01:00:00,2368.8,414.825,800.0,650.1,2500.0,981.0,1597.4,181.0,1399.0,972.9,519.0,12384.025
2024-01-01 02:00:00,1814.0,950.425,799.99,486.1,,976.0,1984.8,261.8,,819.1,,8092.215
2024-01-01 03:00:00,1785.9,961.8499999999999,799.97,637.5,,,1626.5,0.0,,893.1,,6704.820000000001
2024-01-01 04:00:00,1732.5,818.1,750.0,705.7,2398.0,975.0,954.4,0.0,,915.3,,9249.0
2024-01-01 05:00:00,1814.9,889.725,760.0,652.4,2263.0,978.0,793.6,402.5,1401.0,896.4,,10851.525
2024-01-01 06:00:00,1854.7,957.125,759.68,494.1,1941.0,995.0,1286.9,1197.75,1400.0,772.1,,11658.355
2024-01-01 07:00:00,1964.8,871.1,708.27,623.7,2318.0,1000.0,1043.1,71.1,,890.3,,9490.369999999999
2024-01-01 08:00:00,1948.6,1021.5250000000001,759.8,531.6,2066.0,,1783.3,558.4,,862.7,,9531.925000000001
2024-01-01 09:00:00,2265.7,350.475,758.98,716.3,2500.0,,1431.2,979.9,,991.7,,9994.255000000001
2024-01-01 10:00:00,2274.5,358.875,799.3,757.6,,,1512.4,1312.3,,1004.2,,8019.175000000001
2024-01-01 11:00:00,2153.0,375.125,799.38,814.3,,,1334.9,1224.5,,1116.3,,7817.505
2024-01-01 12:00:00,1711.9,673.9250000000001,799.58,663.7,,,1596.0,1315.2,,1149.3,,7909.6050000000005
2024-01-01 13:00:00,1525.6,1055.7,786.7,671.6,,,649.0,775.8,,1319.4,,6783.800000000001
2024-01-01 14:00:00,1709.2,1056.625,799.98,805.6,,,0.0,627.6,,1425.4,,6424.405000000001
2024-01-01 15:00:00,987.6,233.4,797.27,419.5,,,,1668.4,,965.1,,5071.27
2024-01-01 16:00:00,122.5,196.575,545.85,14.4,,,,1907.3,,835.9,,3622.525
2024-01-01 17:00:00,152.4,95.13333333333333,143.0,23.9,,,,1227.8,,818.6,,2460.833333333333
2024-01-01 18:00:00,0.0,246.4,197.75,0.0,,,,2382.6,,787.6,,3614.35
2024-01-01 19:00:00,124.7,318.525,283.7,25.6,,1001.0,,1758.0,,816.3,0.0,4327.825
2024-01-01 20:00:00,351.8,100.1,253.2,55.6,,996.0,,2161.9,,756.4,,4675.0
2024-01-01 21:00:00,243.5,175.25,194.2,0.0,2577.0,1000.0,,1805.7,,752.3,101.0,6848.95
2024-01-01 22:00:00,81.8,60.025,156.96,67.5,2542.0,400.0,,1743.8,,377.1,0.0,5429.185
2024-01-01 23:00:00,0.0,0.0,468.39,360.1,2228.0,1000.0,,1387.0,,0.0,519.0,5962.49
2024-01-02 00:00:00,814.2,0.5,555.6,69.5,1982.0,1000.0,,395.6,,375.6,,5193.000000000001
2024-01-02 01:00:00,1110.9,1.5,655.0,497.5,2242.0,,,0.0,,624.4,,5131.299999999999
2024-01-02 02:00:00,1117.1,1.0,510.1,379.6,2024.0,,,33.75,1375.0,579.9,609.0,6629.449999999999
2024-01-02 03:00:00,1435.0,4.5,782.0,652.1,2079.0,,,18.75,1399.0,773.2,615.0,7758.55
2024-01-02 04:00:00,1976.1,1.8333333333333333,779.0,1010.2,2346.0,,,10.0,,1014.7,,7137.833333333333
2024-01-02 05:00:00,2302.1,36.65,751.0,1094.3,2342.0,993.0,,46.0,1408.0,1163.2,,10136.25
2024-01-02 06:00:00,1206.9,10.4,586.7,783.7,2218.0,991.0,,407.6,1365.0,1024.8,549.0,9143.1
2024-01-02 07:00:00,1096.3,163.9,43.0,960.4,2029.0,992.0,,1492.8,766.0,1176.9,0.0,8720.300000000001
2024-01-02 08:00:00,1028.6,337.375,117.0,1046.1,1875.0,998.0,,2213.7,175.0,1334.2,,9124.975
2024-01-02 09:00:00,1009.4,408.15,159.0,1103.6,2149.0,1000.0,,2255.6,579.0,1392.2,,10055.95
2024-01-02 10:00:00,528.5,367.525,147.7,932.4,1318.0,,,2259.9,0.0,1385.0,,6939.025
2024-01-02 11:00:00,330.4,302.7,43.0,857.5,326.0,600.0,,2404.3,21.0,1408.7,,6293.599999999999
2024-01-02 12:00:00,178.8,7.5,,837.4,0.0,0.0,,2403.7,56.0,1439.9,,4923.299999999999
2024-01-02 13:00:00,416.2,10.333333333333334,,966.3,874.0,0.0,,2312.4,98.0,1461.8,,6139.033333333334
2024-01-02 14:00:00,927.7,29.275,,1115.5,1109.0,,,2195.0,78.0,1410.3,,6864.775000000001
2024-01-02 15:00:00,1056.0,13.850000000000001,,1161.9,1098.0,21.4,,2443.6,1.0,1350.1,,7145.85
2024-01-02 16:00:00,1434.0,89.39999999999999,,1314.4,1355.0,26.4,,2601.5,0.0,1303.5,,8124.2
2024-01-02 17:00:00,1574.4,339.05,,1399.7,1291.0,88.7,,1706.2,229.0,1378.4,,8006.449999999999
2024-01-02 18:00:00,1237.3,488.025,,1254.1,576.0,99.7,,1765.3,239.0,1335.4,,6994.824999999999
2024-01-02 19:00:00,1240.0,937.35,614.8,1262.0,423.0,238.0,,1162.3,819.0,1390.4,,8086.85
2024-01-02 20:00:00,1795.2,1001.0,616.1,1410.1,1124.0,265.9,,447.6,1399.0,1447.6,,9506.5
2024-01-02 21:00:00,2678.4,954.4,616.6,1588.1,2439.0,735.0,,292.9,,1384.3,270.0,10958.699999999999
2024-01-02 22:00:00,3019.1,884.8,719.9,1524.3,2282.0,736.0,,613.8,,1227.6,212.0,11219.499999999998
2024-01-02 23:00:00,2654.7,809.125,775.0,1191.8,2500.0,738.0,92.0,1219.9,,971.4,519.0,11470.925
2024-01-03 00:00:00,2650.1,832.925,800.0,1342.2,,754.0,0.0,899.7,,1184.1,,8463.025
2024-01-03 01:00:00,2533.2,647.4499999999999,799.3,1406.2,,741.0,,578.7,,1238.3,,7944.15
2024-01-03 02:00:00,2215.7,945.8,798.25,1215.8,,744.0,,665.5,,1163.5,,7748.55
2024-01-03 03:00:00,2060.4,429.025,800.0,1150.4,,747.0,52.3,912.4,,1144.0,,7295.525000000001
2024-01-03 04:00:00,2220.3,584.825,799.6,1287.7,,746.0,0.0,623.6,,1205.4,,7467.425000000001
2024-01-03 05:00:00,2671.4,910.5,800.0,1479.5,,741.0,,0.0,,1270.6,,7873.0
2024-01-03 06:00:00,3115.1,1247.825,797.725,1873.9,2317.0,739.0,,628.0,,1475.6,,12194.150000000001
2024-01-03 07:00:00,2218.5,1170.75,765.0,1659.8,2035.0,738.0,,1188.0,,1382.5,,11157.55
2024-01-03 08:00:00,2518.1,950.3,800.0,1784.2,2226.0,742.0,,895.8,1404.0,1432.7,,12753.099999999999
2024-01-03 09:00:00,2794.9,853.95,726.325,1899.8,2283.0,756.0,,1046.4,1446.0,1445.8,,13252.175
2024-01-03 10:00:00,2454.9,785.4,590.875,1771.9,2386.0,776.0,,866.4,1400.0,1421.3,,12452.775
2024-01-03 11:00:00,2072.3,799.275,718.5,1648.0,2390.0,813.0,,665.6,,1376.0,,10482.675000000001
2024-01-03 12:00:00,2275.2,910.7333333333332,799.0,1794.2,2500.0,865.0,240.35,313.8,,1498.1,,11196.383333333333
2024-01-03 13:00:00,2138.4,984.75,800.0,1756.3,,910.0,0.0,362.9,1475.0,1535.4,,9962.749999999998
2024-01-03 14:00:00,1837.3,325.475,751.6,1556.1,2133.0,941.0,,972.7,1500.0,1479.3,,11496.475
2024-01-03 15:00:00,1136.1,374.25,742.175,1225.9,1574.0,945.0,,1164.9,811.0,1388.7,515.0,9877.025
2024-01-03 16:00:00,995.8,252.725,710.15,1209.9,1154.0,927.0,,1390.2,231.0,1311.8,0.0,8182.575
2024-01-03 17:00:00,985.9,369.55,640.0,1128.0,0.0,382.1,,1448.5,0.0,1278.6,,6232.65
2024-01-03 18:00:00,542.4,695.725,649.0,829.5,492.0,0.0,,1582.9,0.0,1105.3,,5896.825
2024-01-03 19:00:00,331.1,932.75,799.9,763.3,504.0,27.4,,937.3,70.0,1170.7,,5536.45
2024-01-03 20:00:00,1218.8,372.6,790.0,1122.3,919.0,380.1,,1668.7,367.0,1401.6,,8240.1
2024-01-03 21:00:00,1063.3,66.9,679.9,861.3,963.0,287.0,,2100.9,219.0,1181.9,,7423.199999999999
2024-01-03 22:00:00,746.5,53.474999999999994,800.0,390.2,136.0,448.8,,2261.0,809.0,647.2,,6292.175
2024-01-03 23:00:00,1077.8,110.575,699.3,459.8,290.0,480.6,,1978.2,1399.0,669.1,,7164.375
2024-01-04 00:00:00,1473.5,38.425,742.0,532.1,1084.0,600.0,,2101.5,1401.0,774.6,5.0,8752.125
2024-01-04 01:00:00,1485.5,18.45,706.99,725.7,1663.0,851.0,,1871.6,1400.0,863.3,519.0,10104.539999999999
2024-01-04 02:00:00,1436.9,56.45,444.4,752.2,2102.0,787.0,,2031.2,,866.8,,8476.949999999999
2024-01-04 03:00:00,1398.7,279.675,382.9,746.4,2390.0,762.0,,2133.6,,865.4,,8958.675
2024-01-04 04:00:00,1425.3,95.95,538.5,840.1,2184.0,749.0,,2190.8,,960.7,,8984.35
2024-01-04 05:00:00,1515.7,101.3,757.0,769.7,1258.0,741.0,,2258.4,1200.0,959.4,504.0,10064.5
2024-01-04 06:00:00,1098.7,342.325,641.96,911.8,362.0,739.0,,2514.8,600.0,1174.0,0.0,8384.585
2024-01-04 07:00:00,957.0,483.225,552.3,977.5,0.0,139.0,,2065.6,0.0,1264.5,,6439.125
2024-01-04 08:00:00,793.9,477.15,236.9,788.4,470.0,0.0,,1773.3,0.0,1005.3,,5544.95
2024-01-04 09:00:00,0.0,426.875,410.99,232.1,719.0,137.0,,1965.9,67.0,592.6,,4551.465
2024-01-04 10:00:00,,1.0,422.67,0.0,818.0,737.0,,2501.5,187.0,345.9,,5013.07
2024-01-04 11:00:00,,1.3333333333333333,515.53,,228.0,738.0,,2401.8,354.0,229.4,,4468.0633333333335
2024-01-04 12:00:00,,176.4,662.93,94.3,831.0,750.0,,2068.1,156.0,889.3,,5628.03
2024-01-04 13:00:00,,55.575,666.09,177.7,1215.0,774.0,,1139.9,0.0,1195.4,,5223.665
2024-01-04 14:00:00,,154.525,0.0,0.0,682.0,791.0,,1288.9,,782.8,,3699.2250000000004
2024-01-04 15:00:00,45.475,17.525,,,368.0,814.0,,1761.3,52.0,189.5,,3247.8
2024-01-04 16:00:00,0.0,3.3333333333333335,,,556.0,838.0,,2062.9,0.0,0.0,,3460.2333333333336
2024-01-04 17:00:00,,0.0,,,895.0,868.0,,1812.5,,0.0,,3575.5
2024-01-04 18:00:00,,3.65,,,225.0,902.0,171.1,1654.3,,38.1,,2994.15
2024-01-04 19:00:00,,2.6333333333333333,,,37.0,600.0,0.0,1290.5,,508.1,,2438.233333333333
2024-01-04 20:00:00,,20.599999999999998,,,0.0,0.0,,725.9,,197.0,,943.5
2024-01-04 21:00:00,,30.8,,,458.0,679.5,,0.0,,141.6,,1309.8999999999999
2024-01-04 22:00:00,,6.025,,185.1,367.0,445.6,,210.4,,88.1,,1302.225
2024-01-04 23:00:00,,0.0,,170.0,334.0,227.0,,903.0,,0.0,,1634.0
2024-01-05 00:00:00,,4.725,351.025,235.9,229.0,600.0,,0.0,451.0,,600.0,2471.65
2024-01-05 01:00:00,,24.35,206.6,263.5,1418.0,979.0,,297.5,296.0,74.4,615.0,4174.35
2024-01-05 02:00:00,,0.0,313.7,317.2,2118.0,975.0,,7.25,116.0,0.0,,3847.15
2024-01-05 03:00:00,,,278.2,238.1,1695.0,,,6.5,0.0,5.9,,2223.7000000000003
2024-01-05 04:00:00,331.5,,293.0,22.8,1235.0,,,29.5,,315.3,566.0,2793.1
2024-01-05 05:00:00,1593.5,54.625,632.0,908.5,584.0,977.0,,33.75,,1290.9,519.0,6593.275
2024-01-05 06:00:00,1380.2,110.65,472.17,738.3,75.0,,,207.0,,1123.7,,4107.02
2024-01-05 07:00:00,845.3,1060.95,151.1,588.3,412.0,982.0,,163.0,,1171.6,,5374.25
2024-01-05 08:00:00,319.3,1036.1,50.0,222.4,418.0,988.0,,381.25,,1070.3,,4485.35
2024-01-05 09:00:00,0.0,1075.3,383.32,0.0,706.0,1000.0,,242.1,,964.7,,4371.42
2024-01-05 10:00:00,,1174.5749999999998,275.3,0.0,597.0,,,585.3,1.0,880.7,,3513.875
2024-01-05 11:00:00,466.875,1365.5,263.05,,756.0,986.0,,466.2,19.0,889.0,,5211.625
2024-01-05 12:00:00,262.7,1315.625,405.0,39.0,576.0,960.0,,173.3,69.0,986.4,,4787.025
2024-01-05 13:00:00,75.5,1542.575,587.67,130.1,679.0,925.0,,0.0,194.0,1112.8,,5246.6449999999995
2024-01-05 14:00:00,0.0,1413.25,520.96,0.0,436.0,908.0,,267.5,34.0,967.9,,4547.61
2024-01-05 15:00:00,208.6,1066.05,222.95,23.0,170.0,882.0,,709.0,11.0,951.6,,4244.2
2024-01-05 16:00:00,1.65,1148.425,50.0,16.7,200.0,859.0,,235.2,15.0,801.5,,3327.475
2024-01-05 17:00:00,0.0,1122.05,,0.0,1065.0,845.0,,867.4,530.0,788.0,,5217.450000000001
2024-01-05 18:00:00,168.975,1068.125,,75.2,1519.0,830.0,,776.4,899.0,633.1,,5969.8
2024-01-05 19:00:00,62.05,1235.675,67.6125,5.0,1090.0,822.0,,731.8,346.0,697.8,,5057.9375
2024-01-05 20:00:00,201.975,1216.25,526.01,0.0,1205.0,814.0,,265.0,455.0,730.1,,5413.335
2024-01-05 21:00:00,455.8,1290.25,521.79,3.4,1315.0,811.0,,0.0,474.0,789.3,,5660.54
2024-01-05 22:00:00,389.0,1003.7750000000001,395.81,0.0,1019.0,809.0,,527.3,322.0,913.6,,5379.485000000001
2024-01-05 23:00:00,816.7,392.5,507.57,34.5,598.0,777.0,,815.5,58.0,662.6,,4662.37
2024-01-06 00:00:00,70.3,345.55,622.99,0.0,1837.0,772.0,,1121.3,398.0,789.2,,5956.34
2024-01-06 01:00:00,0.0,141.45,589.27,,2500.0,796.3,,1264.7,345.0,301.9,,5938.62
2024-01-06 02:00:00,45.175,98.5,521.62,,,773.0,,1396.6,567.0,0.0,,3401.895
2024-01-06 03:00:00,0.0,20.674999999999997,554.06,,,774.0,,1057.7,1013.0,,,3419.435
2024-01-06 04:00:00,,30.95,544.6,,,773.0,,798.7,1046.0,,,3193.25
2024-01-06 05:00:00,,134.75,513.09,,,771.0,,837.6,1050.0,,,3306.44
2024-01-06 06:00:00,,149.175,722.78,,,770.0,,1104.1,659.0,14.8,,3419.855
2024-01-06 07:00:00,,132.925,449.05,,2367.0,772.0,,1005.3,550.0,0.0,,5276.275
2024-01-06 08:00:00,2.775,146.925,423.02,,1781.0,774.0,,1056.4,0.0,404.3,,4588.420000000001
2024-01-06 09:00:00,0.0,177.575,514.0,,1541.0,778.0,,0.0,0.0,442.1,,3452.6749999999997
2024-01-06 10:00:00,41.675,229.025,426.86,,2220.0,783.0,,204.6,24.0,0.0,,3929.16
2024-01-06 11:00:00,0.0,57.775,100.0,70.1,1563.0,792.0,,1185.7,239.0,4.1,,4011.6749999999997
2024-01-06 12:00:00,,6.175,220.03,194.7,2016.0,805.0,,773.0,64.0,0.0,,4078.9049999999997
2024-01-06 13:00:00,,0.0,484.66,465.2,1197.0,821.0,,1431.1,0.0,134.8,,4533.76
2024-01-06 14:00:00,,,505.96,601.3,1631.0,835.0,,1210.2,845.0,319.4,,5947.86
2024-01-06 15:00:00,,,417.61,189.1,1329.0,844.0,,1603.1,303.0,14.4,,4700.209999999999
2024-01-06 16:00:00,,,0.0,0.0,1515.0,850.0,,1854.4,206.0,0.0,,4425.4
2024-01-06 17:00:00,,5.4,,48.0,2500.0,852.0,,1992.5,805.0,95.6,,6298.5
2024-01-06 18:00:00,,156.375,,15.7,,859.0,,1315.3,1106.0,6.8,,3459.175
2024-01-06 19:00:00,,344.15,,0.0,,872.0,,955.2,658.0,0.0,,2829.3500000000004
2024-01-06 20:00:00,,103.875,31.39,,,877.0,,685.9,58.0,44.2,,1800.365
2024-01-06 21:00:00,,332.475,641.0,,,882.0,,976.9,0.0,12.6,,2844.975
2024-01-06 22:00:00,,265.15,624.2,,2502.0,893.0,,1337.9,80.0,0.0,,5702.25
2024-01-06 23:00:00,,643.575,731.1,,2500.0,881.0,,1537.7,326.0,,,6619.375
2024-01-07 00:00:00,,442.9,171.75,,,903.0,,1733.0,0.0,,104.0,3354.65
2024-01-07 01:00:00,,145.0,426.38,,,912.0,,1307.3,600.0,,549.0,3939.6800000000003
2024-01-07 02:00:00,,202.85000000000002,546.88,,,920.0,,956.1,1108.0,4.8,595.0,4333.63
2024-01-07 03:00:00,,231.70000000000002,637.29,,2480.0,925.0,,1062.3,1347.0,0.0,615.0,7298.29
2024-01-07 04:00:00,,203.525,594.6,,2320.0,933.0,,847.0,1260.0,2.1,,6160.225
2024-01-07 05:00:00,,131.0,763.37,,2310.0,951.0,,761.6,1275.0,9.0,,6200.97
2024-01-07 06:00:00,18.225,227.475,639.17,,,968.0,,825.6,1251.0,93.5,,4022.97
2024-01-07 07:00:00,0.0,179.825,348.6,40.8,2311.0,981.0,,1091.9,1051.0,27.1,,6031.225
2024-01-07 08:00:00,,163.775,343.37,101.3,2290.0,989.0,,1037.3,452.0,146.6,,5523.345
2024-01-07 09:00:00,,249.625,452.97,0.0,2150.0,990.0,,1523.0,25.0,0.0,,5390.595
2024-01-07 10:00:00,,314.725,514.1,,2061.0,982.0,,1587.0,0.0,2.0,,5460.825
2024-01-07 11:00:00,,577.075,517.3,17.0,2120.0,957.0,,992.2,14.0,0.0,,5194.575
2024-01-07 12:00:00,,153.89999999999998,650.25,0.0,2160.0,948.0,,75.8,595.0,2.8,,4585.750000000001
2024-01-07 13:00:00,,231.65,688.3,,2370.0,939.0,,43.1,1134.0,213.6,,5619.650000000001
2024-01-07 14:00:00,,72.7,695.59,376.0,2500.0,919.0,,887.6,891.0,0.0,,6341.89
2024-01-07 15:00:00,,195.2,469.8,413.7,,892.0,,1145.1,291.0,63.1,,3469.9
2024-01-07 16:00:00,,0.0,46.2,0.0,2032.0,867.0,,2484.4,0.0,248.5,,5678.1
2024-01-07 17:00:00,,119.425,43.0,451.3,2500.0,833.0,,2696.2,891.0,101.1,464.0,8099.025
2024-01-07 18:00:00,,567.2,68.0,469.8,,822.0,,2452.2,985.0,0.0,0.0,5364.2
2024-01-07 19:00:00,,417.25,43.0,709.3,,816.0,1512.7,3257.7,878.0,521.9,,8155.849999999999
2024-01-07 20:00:00,,949.075,268.325,1448.5,919.0,216.0,979.6,2416.4,353.0,0.0,,7549.9
2024-01-07 21:00:00,,897.175,186.0,630.5,247.0,147.3,1209.9,2304.6,1.0,118.0,,5741.475
2024-01-07 22:00:00,,985.7,212.2,1027.1,0.0,0.0,1901.4,2355.8,5.0,0.0,,6487.2
2024-01-07 23:00:00,,847.925,327.86,664.8,9.0,212.6,820.7,2254.8,22.0,186.5,,5346.185
2024-01-08 00:00:00,,7.35,763.8,345.8,145.0,75.2,1468.6,3210.8,38.0,256.8,,6311.35
2024-01-08 01:00:00,,81.325,723.38,582.7,1139.0,204.2,661.3,2569.6,40.0,236.5,,6238.004999999999
2024-01-08 02:00:00,,105.55,723.5,878.0,856.0,434.8,88.5,2620.1,114.0,0.0,,5820.450000000001
2024-01-08 03:00:00,,111.625,668.37,1017.2,1320.0,300.8,0.0,2512.3,258.0,,,6188.295
2024-01-08 04:00:00,,180.6,667.0,1476.5,1420.0,332.8,,1905.8,312.0,,,6294.7
2024-01-08 05:00:00,459.375,46.55,735.58,700.9,1366.0,814.0,,0.0,0.0,64.1,,4186.505000000001
2024-01-08 06:00:00,19.175,22.975,704.98,1131.5,903.0,278.3,,0.0,39.0,319.2,,3418.13
2024-01-08 07:00:00,433.475,58.875,140.76,526.0,1690.0,836.0,,124.5,0.0,436.9,,4246.51
2024-01-08 08:00:00,0.0,340.8,43.0,635.7,2162.0,857.0,,217.25,,479.1,,4734.85
2024-01-08 09:00:00,,284.925,488.58,519.0,2258.0,887.0,,63.0,,301.3,346.0,5147.805
2024-01-08 10:00:00,119.675,434.8,751.66,148.0,2407.0,914.0,151.3,339.25,,47.4,500.0,5813.085
2024-01-08 11:00:00,248.2,648.325,779.59,1.0,2191.0,944.0,668.6,475.25,,257.7,451.0,6664.665
2024-01-08 12:00:00,453.5,234.9,779.16,0.0,2229.0,982.0,1237.1,222.0,,342.8,430.0,6910.46
2024-01-08 13:00:00,673.8,1073.1,789.99,11.8,2500.0,1000.0,370.4,29.25,81.0,479.4,322.0,7330.74
2024-01-08 14:00:00,547.3,842.325,794.5,7.9,2500.0,,0.0,82.25,93.0,737.9,30.0,5635.174999999999
2024-01-08 15:00:00,0.0,235.35,631.6,0.0,2349.0,,,300.5,63.0,805.3,177.0,4561.75
2024-01-08 16:00:00,,143.0,43.0,0.0,2500.0,,,333.25,290.0,1045.4,500.0,4854.65
2024-01-08 17:00:00,1155.175,1363.7,80.1,521.0,,,684.15,119.25,0.0,876.9,197.0,4997.275
2024-01-08 18:00:00,2022.175,665.65,160.795,956.0,1453.0,,2085.9,28.25,,777.1,0.0,8148.870000000001
2024-01-08 19:00:00,0.0,392.025,43.0,2.0,902.0,938.1,2580.5,2.25,,677.0,,5536.875
2024-01-08 20:00:00,,341.625,464.7,12.0,0.0,338.1,3259.8,139.25,3.0,631.7,,5190.175
2024-01-08 21:00:00,,309.15000000000003,800.0,0.0,781.0,75.7,2943.5,239.75,15.0,726.4,,5890.5
2024-01-08 22:00:00,,321.05,764.2,,605.0,0.0,2698.1,56.5,47.0,721.5,,5213.35
2024-01-08 23:00:00,,110.16666666666667,789.6,1.0,403.0,654.5,1872.3,657.5,0.0,275.5,,4763.566666666667
2024-01-09 00:00:00,,182.675,849.99,14.3,104.0,231.2,1653.2,130.0,7.0,1102.1,,4274.465
2024-01-09 01:00:00,,516.425,850.0,44.8,0.0,113.1,1823.6,40.0,0.0,767.7,,4155.625
2024-01-09 02:00:00,251.4,820.05,850.0,17.0,,18.7,0.0,117.25,,803.0,,2877.4
2024-01-09 03:00:00,0.0,642.325,849.725,6.3,,212.2,1237.7,138.75,,386.7,,3473.7
2024-01-09 04:00:00,,31.25,849.97,9.6,,234.1,1263.9,39.5,,742.0,,3170.32
2024-01-09 05:00:00,,249.875,975.0,37.7,,267.4,1444.7,218.5,,978.0,,4171.175
2024-01-09 06:00:00,367.9,360.075,43.0,156.2,,86.6,1430.0,20.5,,1203.1,,3667.375
2024-01-09 07:00:00,0.0,86.4,79.1,0.0,59.0,382.0,2032.1,15.5,,778.8,,3432.8999999999996
2024-01-09 08:00:00,0.0,272.25,43.0,2.0,712.0,982.0,2146.9,137.75,69.0,12.2,,4377.099999999999
2024-01-09 09:00:00,,605.225,,75.8,639.0,559.0,3341.5,465.75,0.0,33.3,,5719.575
2024-01-09 10:00:00,205.9,528.85,285.45,189.5,146.0,347.1,4206.6,128.0,,0.0,,6037.400000000001
2024-01-09 11:00:00,608.2,84.03333333333333,777.4,153.2,238.0,428.3,4599.0,0.0,,118.9,,7007.033333333333
2024-01-09 12:00:00,1021.8,66.2,774.59,32.4,373.0,460.6,3877.0,7.25,,0.0,,6612.84
2024-01-09 13:00:00,1129.8,58.85,969.5,122.4,256.0,374.0,2898.3,0.0,,466.8,,6275.650000000001
2024-01-09 14:00:00,55.7,108.475,464.7,0.0,159.0,974.0,2231.8,,16.0,169.2,,4178.875
2024-01-09 15:00:00,0.0,87.06666666666668,43.0,989.4,57.0,974.0,0.0,24.0,4.0,585.9,,2764.366666666667
2024-01-09 16:00:00,100.325,89.775,,22.0,35.0,973.0,0.0,54.5,48.0,766.5,12.0,2101.1
2024-01-09 17:00:00,0.0,178.1,,286.0,49.0,975.0,990.0,23.5,0.0,120.0,0.0,2621.6
2024-01-09 18:00:00,,333.45,,1.0,240.0,511.1,2852.6,0.0,,0.0,,3938.15
2024-01-09 19:00:00,,194.95,,336.1,14.0,331.6,3036.9,2.75,,228.0,,4144.3
2024-01-09 20:00:00,637.4,178.275,,405.8,8.0,191.5,3182.1,44.25,,450.6,,5097.925
2024-01-09 21:00:00,458.1,766.15,490.225,102.1,0.0,0.0,2497.9,6.25,,305.3,,4626.025000000001
2024-01-09 22:00:00,194.8,985.05,43.0,128.0,,77.0,2861.7,30.5,6.0,61.7,,4387.749999999999
2024-01-09 23:00:00,333.4,1158.275,231.3,170.9,58.0,0.0,3010.0,41.0,0.0,43.1,,5045.975
2024-01-10 00:00:00,1305.4,491.1666666666667,428.7,375.5,2.0,,2278.9,10.25,,652.8,,5544.716666666667
2024-01-10 01:00:00,1487.7,1061.075,736.37,653.8,0.0,,1345.5,15.0,,980.3,,6279.745
2024-01-10 02:00:00,1282.2,430.25,851.9,502.1,,26.2,1673.5,240.5,,785.2,,5791.849999999999
2024-01-10 03:00:00,1349.2,495.25,736.8,538.5,9.0,11.2,1286.3,195.0,,825.2,,5446.45
2024-01-10 04:00:00,1751.3,391.4,768.69,793.8,109.0,0.0,374.1,56.25,,988.6,,5233.14
2024-01-10 05:00:00,1936.2,411.6,664.64,608.2,0.0,85.4,0.4,31.0,3.0,827.1,,4567.540000000001
2024-01-10 06:00:00,1701.9,549.15,0.0,865.8,195.0,560.0,0.0,2.75,0.0,1286.3,,5160.900000000001
2024-01-10 07:00:00,155.1,320.05,,159.6,530.0,972.0,1319.6,9.5,,554.9,84.0,4104.75
2024-01-10 08:00:00,0.0,772.75,,0.0,619.0,971.0,825.2,9.0,,693.5,0.0,3890.45
2024-01-10 09:00:00,1.225,718.975,,83.7,311.0,519.7,1215.1,85.25,,1094.0,,4028.95
2024-01-10 10:00:00,11.55,536.6,,73.8,317.0,823.0,3963.8,69.0,,413.1,457.0,6664.85
2024-01-10 11:00:00,330.6,1050.2,,0.0,504.0,470.5,4771.4,79.75,,878.8,0.0,8085.25
2024-01-10 12:00:00,816.3,574.775,,154.4,302.0,513.2,5128.2,0.5,,1054.9,,8544.275
2024-01-10 13:00:00,547.2,1315.3249999999998,,109.9,0.0,831.0,4316.5,4.75,8.0,1037.8,340.0,8510.475
2024-01-10 14:00:00,0.0,876.95,,0.0,64.0,983.0,3892.0,45.5,0.0,634.0,65.0,6560.45
2024-01-10 15:00:00,288.4,411.025,,165.7,221.0,893.1,1101.1,87.0,,826.3,0.0,3993.625
2024-01-10 16:00:00,305.0,266.4,,298.4,0.0,729.1,582.7,245.5,,972.6,,3399.7000000000003
2024-01-10 17:00:00,276.5,335.225,,218.2,,497.6,0.0,216.0,,794.6,,2338.125
2024-01-10 18:00:00,337.7,365.1,,171.6,,439.3,853.5,416.0,5.0,623.9,,3212.1
2024-01-10 19:00:00,750.9,1421.075,,512.2,,281.4,818.0,97.0,0.0,1012.9,,4893.475
2024-01-10 20:00:00,647.6,752.325,,340.3,123.0,88.8,1422.6,158.75,,823.6,,4356.975
2024-01-10 21:00:00,918.3,478.32500000000005,,54.2,215.0,34.3,1627.1,86.25,,274.9,,3688.375
2024-01-10 22:00:00,1530.0,424.4,,246.1,331.0,0.0,1224.6,358.5,,544.5,,4659.1
2024-01-10 23:00:00,1488.2,376.09999999999997,133.0,0.0,105.0,0.0,1778.7,370.0,1.0,0.0,,4252.0
2024-01-11 00:00:00,1246.9,22.65,506.2,63.4,0.0,,0.0,493.75,46.0,270.6,,2649.5000000000005
2024-01-11 01:00:00,1677.8,183.425,972.47,384.0,41.0,,,69.25,7.0,13.6,,3348.5449999999996
2024-01-11 02:00:00,1694.7,246.25,1309.6,492.3,19.0,,,211.0,11.0,95.8,,4079.6500000000005
2024-01-11 03:00:00,1943.0,191.525,1540.8,664.3,6.0,,,283.75,1.0,223.9,,4854.275
