,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
2021-01-02 05:00:00+01:00,287.000,1402.000,0.000,,506.000,39.000,4900.000,703.000,0.000,264.000,36.000,,164.000
2021-01-02 06:00:00+01:00,285.000,1617.000,0.000,10.000,12.000,39.000,4899.000,722.000,0.000,267.000,85.000,,124.000
2021-01-02 07:00:00+01:00,288.000,2029.000,0.000,95.000,,39.000,4899.000,738.000,0.000,273.000,93.000,,104.000
2021-01-02 08:00:00+01:00,290.000,2657.000,0.000,,1.000,39.000,4898.000,756.000,0.000,277.000,92.000,,79.000
2021-01-02 09:00:00+01:00,295.000,2803.000,0.000,76.000,0.000,40.000,4898.000,773.000,65.000,278.000,72.000,,57.000
2021-01-02 10:00:00+01:00,287.000,2847.000,0.000,83.000,0.000,40.000,4896.000,799.000,253.000,275.000,121.000,,68.000
2021-01-02 11:00:00+01:00,290.000,2986.000,0.000,126.000,,38.000,4925.000,818.000,343.000,273.000,8.000,8.000,57.000
2021-01-02 12:00:00+01:00,291.000,3240.000,0.000,344.000,,38.000,4975.000,843.000,397.000,272.000,8.000,3.000,28.000
2021-01-02 13:00:00+01:00,291.000,3211.000,0.000,144.000,0.000,38.000,4987.000,851.000,417.000,264.000,2.000,8.000,7.000
2021-01-02 14:00:00+01:00,289.000,3190.000,0.000,,1.000,39.000,4988.000,819.000,370.000,272.000,36.000,,5.000
2021-01-02 15:00:00+01:00,291.000,3351.000,0.000,,1.000,40.000,4985.000,817.000,149.000,276.000,55.000,,7.000
2021-01-02 16:00:00+01:00,296.000,3400.000,0.000,,1.000,41.000,4987.000,843.000,17.000,278.000,105.000,,9.000
2021-01-02 17:00:00+01:00,295.000,3222.000,0.000,133.000,0.000,41.000,4989.000,827.000,0.000,278.000,114.000,,8.000
2021-01-02 18:00:00+01:00,293.000,3206.000,0.000,272.000,,41.000,4990.000,778.000,0.000,281.000,96.000,,8.000
2021-01-02 19:00:00+01:00,295.000,3307.000,0.000,314.000,,41.000,4988.000,746.000,0.000,281.000,140.000,,7.000
2021-01-02 20:00:00+01:00,292.000,3330.000,0.000,74.000,,41.000,4987.000,782.000,0.000,283.000,119.000,,6.000
2021-01-02 21:00:00+01:00,292.000,3201.000,0.000,69.000,0.000,41.000,4988.000,776.000,0.000,283.000,101.000,,7.000
2021-01-02 22:00:00+01:00,294.000,2856.000,0.000,103.000,2.000,41.000,4987.000,784.000,0.000,282.000,25.000,,9.000
2021-01-02 23:00:00+01:00,294.000,2772.000,0.000,187.000,,41.000,4987.000,806.000,0.000,277.000,10.000,1.000,9.000
2021-01-03 00:00:00+01:00,287.000,2075.000,0.000,2.000,3.000,41.000,4988.000,734.000,0.000,273.000,,13.000,10.000
2021-01-03 01:00:00+01:00,291.000,1823.000,0.000,,307.000,41.000,4988.000,731.000,0.000,267.000,9.000,7.000,13.000
2021-01-03 02:00:00+01:00,291.000,1848.000,0.000,,501.000,41.000,4985.000,731.000,0.000,271.000,9.000,13.000,16.000
2021-01-03 03:00:00+01:00,289.000,1868.000,0.000,,498.000,41.000,4987.000,730.000,0.000,269.000,,18.000,23.000
2021-01-03 04:00:00+01:00,291.000,1836.000,0.000,,474.000,42.000,4989.000,746.000,0.000,266.000,90.000,,28.000
2021-01-03 05:00:00+01:00,290.000,1802.000,0.000,,570.000,42.000,4990.000,749.000,0.000,270.000,171.000,,42.000
2021-01-03 06:00:00+01:00,287.000,1837.000,0.000,,685.000,41.000,4990.000,722.000,0.000,270.000,301.000,,64.000
2021-01-03 07:00:00+01:00,287.000,1845.000,0.000,,20.000,41.000,4988.000,749.000,0.000,270.000,246.000,,92.000
2021-01-03 08:00:00+01:00,286.000,1857.000,0.000,,38.000,41.000,4985.000,776.000,0.000,263.000,397.000,,109.000
2021-01-03 09:00:00+01:00,288.000,1993.000,0.000,64.000,0.000,42.000,4986.000,800.000,22.000,266.000,370.000,,134.000
2021-01-03 10:00:00+01:00,289.000,2029.000,0.000,240.000,,43.000,4985.000,825.000,100.000,270.000,446.000,,150.000
2021-01-03 11:00:00+01:00,291.000,2172.000,0.000,375.000,,42.000,4989.000,843.000,196.000,268.000,418.000,,198.000
2021-01-03 12:00:00+01:00,290.000,2187.000,0.000,579.000,,42.000,4989.000,850.000,233.000,270.000,324.000,,249.000
2021-01-03 13:00:00+01:00,293.000,2139.000,0.000,524.000,,42.000,4990.000,852.000,200.000,270.000,429.000,,272.000
2021-01-03 14:00:00+01:00,292.000,2118.000,0.000,94.000,0.000,42.000,4988.000,844.000,133.000,265.000,906.000,,357.000
2021-01-03 15:00:00+01:00,291.000,1911.000,0.000,,58.000,42.000,4988.000,805.000,51.000,273.000,1332.000,,420.000
2021-01-03 16:00:00+01:00,283.000,1987.000,0.000,,54.000,42.000,4984.000,766.000,5.000,268.000,1575.000,,490.000
2021-01-03 17:00:00+01:00,281.000,2277.000,0.000,378.000,,43.000,4847.000,801.000,0.000,275.000,1466.000,,478.000
2021-01-03 18:00:00+01:00,284.000,2212.000,0.000,528.000,,42.000,4729.000,805.000,0.000,277.000,1816.000,,452.000
2021-01-03 19:00:00+01:00,288.000,2297.000,0.000,23.000,0.000,42.000,4726.000,733.000,0.000,277.000,1849.000,,420.000
2021-01-03 20:00:00+01:00,287.000,2087.000,0.000,,1.000,42.000,4730.000,658.000,0.000,277.000,1941.000,,437.000
2021-01-03 21:00:00+01:00,290.000,2162.000,0.000,51.000,0.000,42.000,4730.000,650.000,0.000,276.000,1696.000,,415.000
2021-01-03 22:00:00+01:00,284.000,2329.000,0.000,133.000,,42.000,4730.000,679.000,0.000,275.000,1628.000,,381.000
2021-01-03 23:00:00+01:00,282.000,2188.000,0.000,6.000,1.000,42.000,4822.000,704.000,0.000,273.000,1649.000,,358.000
2021-01-04 00:00:00+01:00,285.000,1887.000,0.000,,449.000,42.000,4980.000,669.000,0.000,272.000,1539.000,,334.000
2021-01-04 01:00:00+01:00,287.000,1820.000,0.000,,503.000,43.000,4988.000,755.000,0.000,275.000,1645.000,,308.000
2021-01-04 02:00:00+01:00,286.000,1810.000,0.000,,653.000,43.000,4990.000,744.000,0.000,274.000,1662.000,,286.000
2021-01-04 03:00:00+01:00,287.000,1839.000,0.000,,813.000,43.000,4990.000,730.000,0.000,262.000,1644.000,,274.000
2021-01-04 04:00:00+01:00,296.000,1854.000,0.000,,829.000,43.000,4988.000,756.000,0.000,271.000,1776.000,,314.000
2021-01-04 05:00:00+01:00,293.000,1790.000,0.000,,673.000,43.000,4990.000,760.000,0.000,272.000,1936.000,,348.000
2021-01-04 06:00:00+01:00,293.000,2117.000,0.000,,215.000,44.000,4990.000,716.000,0.000,269.000,2047.000,,356.000
2021-01-04 07:00:00+01:00,300.000,2824.000,0.000,47.000,0.000,44.000,4990.000,757.000,0.000,275.000,2100.000,,401.000
2021-01-04 08:00:00+01:00,306.000,3606.000,0.000,,1.000,44.000,4992.000,771.000,0.000,276.000,2119.000,,410.000
2021-01-04 09:00:00+01:00,302.000,3602.000,0.000,84.000,,44.000,4997.000,817.000,15.000,277.000,2121.000,,430.000
2021-01-04 10:00:00+01:00,298.000,3781.000,0.000,73.000,0.000,42.000,4994.000,803.000,70.000,272.000,2116.000,,448.000
2021-01-04 11:00:00+01:00,298.000,3759.000,0.000,291.000,,39.000,4991.000,817.000,113.000,269.000,2122.000,,466.000
2021-01-04 12:00:00+01:00,298.000,3848.000,0.000,99.000,,39.000,4990.000,840.000,160.000,264.000,2109.000,,496.000
2021-01-04 13:00:00+01:00,302.000,3945.000,0.000,34.000,,44.000,4989.000,845.000,168.000,266.000,2103.000,,514.000
2021-01-04 14:00:00+01:00,304.000,3928.000,0.000,34.000,,44.000,4991.000,841.000,114.000,265.000,2094.000,,484.000
2021-01-04 15:00:00+01:00,299.000,4100.000,0.000,437.000,,45.000,4991.000,841.000,54.000,270.000,2065.000,,505.000
2021-01-04 16:00:00+01:00,297.000,4121.000,0.000,342.000,,46.000,4991.000,851.000,7.000,270.000,2050.000,,548.000
2021-01-04 17:00:00+01:00,297.000,4144.000,0.000,380.000,,46.000,4991.000,852.000,0.000,261.000,2021.000,,564.000
2021-01-04 18:00:00+01:00,296.000,4148.000,0.000,108.000,,46.000,4994.000,828.000,0.000,269.000,1993.000,,550.000
2021-01-04 19:00:00+01:00,296.000,3692.000,0.000,,1.000,45.000,4993.000,834.000,0.000,274.000,1977.000,,538.000
2021-01-04 20:00:00+01:00,296.000,3098.000,0.000,15.000,0.000,45.000,4992.000,797.000,0.000,271.000,1937.000,,479.000
2021-01-04 21:00:00+01:00,296.000,2672.000,0.000,,1.000,45.000,4991.000,788.000,0.000,272.000,1828.000,,497.000
2021-01-04 22:00:00+01:00,297.000,2605.000,0.000,,322.000,45.000,4992.000,782.000,0.000,272.000,1763.000,,476.000
2021-01-04 23:00:00+01:00,300.000,2682.000,0.000,,411.000,45.000,4994.000,799.000,0.000,273.000,1705.000,,456.000
2021-01-05 00:00:00+01:00,296.000,2490.000,0.000,,231.000,45.000,4992.000,807.000,0.000,274.000,1634.000,,435.000
2021-01-05 01:00:00+01:00,296.000,2334.000,0.000,,515.000,45.000,4991.000,804.000,0.000,276.000,1635.000,,389.000
2021-01-05 02:00:00+01:00,299.000,2211.000,0.000,,704.000,45.000,4995.000,797.000,0.000,273.000,1653.000,,340.000
2021-01-05 03:00:00+01:00,297.000,2186.000,0.000,,708.000,45.000,4995.000,786.000,0.000,274.000,1716.000,,286.000
2021-01-05 04:00:00+01:00,299.000,2168.000,0.000,,569.000,45.000,4995.000,749.000,0.000,274.000,1610.000,,294.000
2021-01-05 05:00:00+01:00,300.000,2479.000,0.000,,463.000,45.000,4993.000,780.000,0.000,273.000,1542.000,,278.000
2021-01-05 06:00:00+01:00,299.000,3497.000,0.000,,13.000,44.000,4995.000,787.000,0.000,270.000,1407.000,,272.000
2021-01-05 07:00:00+01:00,298.000,4361.000,0.000,136.000,0.000,45.000,4995.000,835.000,0.000,271.000,1300.000,,283.000
2021-01-05 08:00:00+01:00,297.000,4590.000,0.000,226.000,,44.000,4995.000,851.000,2.000,273.000,1090.000,,275.000
2021-01-05 09:00:00+01:00,297.000,4859.000,0.000,581.000,,44.000,4997.000,854.000,13.000,271.000,792.000,,242.000
2021-01-05 10:00:00+01:00,299.000,5063.000,0.000,462.000,,46.000,4996.000,859.000,69.000,264.000,660.000,,208.000
2021-01-05 11:00:00+01:00,297.000,5139.000,0.000,425.000,,44.000,4996.000,854.000,111.000,267.000,711.000,,226.000
2021-01-05 12:00:00+01:00,298.000,5339.000,0.000,180.000,,44.000,4994.000,849.000,117.000,267.000,696.000,,274.000
2021-01-05 13:00:00+01:00,297.000,4908.000,0.000,,18.000,44.000,4993.000,843.000,103.000,267.000,823.000,,266.000
2021-01-05 14:00:00+01:00,298.000,4817.000,0.000,,80.000,44.000,4993.000,853.000,72.000,271.000,972.000,,226.000
2021-01-05 15:00:00+01:00,299.000,4901.000,0.000,,82.000,45.000,4994.000,867.000,30.000,271.000,931.000,,235.000
2021-01-05 16:00:00+01:00,301.000,5057.000,0.000,24.000,2.000,45.000,4993.000,879.000,2.000,272.000,856.000,,250.000
2021-01-05 17:00:00+01:00,299.000,5039.000,0.000,783.000,,44.000,4991.000,880.000,0.000,272.000,834.000,,236.000
2021-01-05 18:00:00+01:00,297.000,4956.000,0.000,842.000,,43.000,4991.000,850.000,0.000,275.000,761.000,,236.000
2021-01-05 19:00:00+01:00,298.000,4951.000,0.000,753.000,,43.000,4993.000,776.000,0.000,273.000,761.000,,233.000
2021-01-05 20:00:00+01:00,297.000,4985.000,0.000,160.000,,43.000,4995.000,783.000,0.000,276.000,679.000,,224.000
2021-01-05 21:00:00+01:00,296.000,4768.000,0.000,85.000,,43.000,4995.000,808.000,0.000,274.000,724.000,,209.000
2021-01-05 22:00:00+01:00,295.000,4468.000,0.000,,189.000,43.000,4995.000,777.000,0.000,268.000,713.000,,225.000
2021-01-05 23:00:00+01:00,291.000,4115.000,0.000,,289.000,43.000,4993.000,772.000,0.000,265.000,713.000,,232.000
2021-01-06 00:00:00+01:00,292.000,3795.000,0.000,,125.000,43.000,4992.000,775.000,0.000,268.000,750.000,,199.000
2021-01-06 01:00:00+01:00,290.000,3825.000,0.000,,890.000,44.000,4989.000,771.000,0.000,260.000,811.000,,207.000
2021-01-06 02:00:00+01:00,293.000,3912.000,0.000,,967.000,44.000,4989.000,787.000,0.000,263.000,722.000,,190.000
2021-01-06 03:00:00+01:00,297.000,3765.000,0.000,,1112.000,45.000,4991.000,768.000,0.000,262.000,658.000,,198.000
2021-01-06 04:00:00+01:00,294.000,3715.000,0.000,,1098.000,45.000,4992.000,750.000,0.000,268.000,558.000,,198.000
2021-01-06 05:00:00+01:00,293.000,3733.000,0.000,,1082.000,44.000,4991.000,760.000,0.000,269.000,773.000,,176.000
2021-01-06 06:00:00+01:00,294.000,4283.000,0.000,,469.000,44.000,4990.000,759.000,0.000,262.000,1065.000,,162.000
2021-01-06 07:00:00+01:00,290.000,4494.000,0.000,,102.000,44.000,4992.000,791.000,0.000,267.000,1044.000,,174.000
2021-01-06 08:00:00+01:00,294.000,4710.000,0.000,,1.000,44.000,4992.000,818.000,0.000,268.000,812.000,,181.000
2021-01-06 09:00:00+01:00,295.000,4919.000,0.000,,1.000,44.000,4993.000,847.000,28.000,270.000,678.000,,159.000
2021-01-06 10:00:00+01:00,291.000,4855.000,0.000,,1.000,41.000,4993.000,849.000,123.000,268.000,523.000,,138.000
2021-01-06 11:00:00+01:00,291.000,4710.000,0.000,,1.000,42.000,4994.000,833.000,178.000,268.000,480.000,,79.000
2021-01-06 12:00:00+01:00,292.000,4917.000,0.000,,1.000,43.000,4995.000,842.000,249.000,265.000,342.000,,67.000
2021-01-06 13:00:00+01:00,291.000,4969.000,0.000,,1.000,43.000,4995.000,861.000,280.000,261.000,166.000,,40.000
2021-01-06 14:00:00+01:00,289.000,4987.000,0.000,,1.000,42.000,4996.000,866.000,223.000,262.000,71.000,,40.000
2021-01-06 15:00:00+01:00,287.000,4908.000,0.000,,1.000,42.000,4997.000,856.000,141.000,254.000,49.000,,26.000
2021-01-06 16:00:00+01:00,290.000,4763.000,0.000,5.000,0.000,43.000,4997.000,825.000,28.000,257.000,83.000,,22.000
2021-01-06 17:00:00+01:00,293.000,4841.000,0.000,686.000,,43.000,4995.000,833.000,0.000,259.000,234.000,,18.000
2021-01-06 18:00:00+01:00,290.000,4954.000,0.000,835.000,,42.000,4995.000,815.000,0.000,262.000,32.000,6.000,9.000
2021-01-06 19:00:00+01:00,287.000,5050.000,0.000,844.000,,41.000,4995.000,844.000,0.000,261.000,9.000,14.000,6.000
2021-01-06 20:00:00+01:00,289.000,5016.000,0.000,754.000,,41.000,4997.000,829.000,0.000,266.000,60.000,,14.000
2021-01-06 21:00:00+01:00,295.000,4949.000,0.000,397.000,,41.000,4999.000,791.000,0.000,266.000,205.000,,25.000
2021-01-06 22:00:00+01:00,290.000,4573.000,0.000,275.000,,42.000,5000.000,731.000,0.000,265.000,294.000,,50.000
2021-01-06 23:00:00+01:00,297.000,4401.000,0.000,1.000,8.000,43.000,5002.000,774.000,0.000,265.000,430.000,,61.000
2021-01-07 00:00:00+01:00,293.000,3981.000,0.000,,718.000,43.000,5000.000,765.000,0.000,269.000,608.000,,74.000
2021-01-07 01:00:00+01:00,294.000,3781.000,0.000,,765.000,43.000,4999.000,753.000,0.000,267.000,702.000,,121.000
2021-01-07 02:00:00+01:00,292.000,3429.000,0.000,,834.000,43.000,4998.000,734.000,0.000,265.000,799.000,,162.000
2021-01-07 03:00:00+01:00,294.000,3098.000,0.000,,823.000,43.000,4997.000,710.000,0.000,263.000,968.000,,159.000
2021-01-07 04:00:00+01:00,296.000,3278.000,0.000,,806.000,43.000,4996.000,712.000,0.000,267.000,833.000,,159.000
2021-01-07 05:00:00+01:00,297.000,3341.000,0.000,,636.000,43.000,4996.000,729.000,0.000,267.000,1128.000,,180.000
2021-01-07 06:00:00+01:00,297.000,3589.000,0.000,,374.000,43.000,4996.000,734.000,0.000,266.000,1300.000,,179.000
2021-01-07 07:00:00+01:00,297.000,4611.000,0.000,,5.000,43.000,4996.000,795.000,0.000,266.000,1107.000,,186.000
2021-01-07 08:00:00+01:00,296.000,4989.000,0.000,,1.000,43.000,4996.000,847.000,1.000,266.000,1075.000,,176.000
2021-01-07 09:00:00+01:00,296.000,4911.000,103.000,104.000,,42.000,4996.000,846.000,73.000,266.000,948.000,,170.000
2021-01-07 10:00:00+01:00,288.000,4955.000,154.000,137.000,,42.000,4994.000,853.000,261.000,260.000,574.000,,170.000
2021-01-07 11:00:00+01:00,282.000,4475.000,16.000,39.000,0.000,42.000,4993.000,833.000,448.000,250.000,891.000,,136.000
2021-01-07 12:00:00+01:00,281.000,4538.000,0.000,,1.000,42.000,4993.000,791.000,540.000,247.000,1008.000,,160.000
2021-01-07 13:00:00+01:00,279.000,4654.000,0.000,,1.000,42.000,4993.000,792.000,503.000,244.000,1032.000,,203.000
2021-01-07 14:00:00+01:00,286.000,5176.000,0.000,,1.000,41.000,4992.000,831.000,333.000,239.000,808.000,,237.000
2021-01-07 15:00:00+01:00,282.000,5196.000,0.000,46.000,0.000,42.000,4991.000,858.000,153.000,233.000,800.000,,252.000
2021-01-07 16:00:00+01:00,279.000,5261.000,0.000,115.000,,43.000,4990.000,887.000,26.000,228.000,760.000,,234.000
2021-01-07 17:00:00+01:00,273.000,5103.000,0.000,582.000,,44.000,4990.000,875.000,0.000,223.000,1540.000,,195.000
2021-01-07 18:00:00+01:00,276.000,5164.000,0.000,814.000,,43.000,4990.000,801.000,0.000,224.000,1432.000,,224.000
2021-01-07 19:00:00+01:00,286.000,4879.000,0.000,255.000,,42.000,4990.000,821.000,0.000,231.000,926.000,,259.000
2021-01-07 20:00:00+01:00,286.000,4878.000,0.000,108.000,0.000,42.000,4991.000,816.000,0.000,236.000,756.000,,255.000
2021-01-07 21:00:00+01:00,285.000,4456.000,0.000,,1.000,42.000,4992.000,800.000,0.000,236.000,682.000,,272.000
2021-01-07 22:00:00+01:00,287.000,3946.000,0.000,,36.000,41.000,4992.000,825.000,0.000,239.000,614.000,,341.000
2021-01-07 23:00:00+01:00,286.000,3839.000,0.000,,120.000,41.000,4991.000,844.000,0.000,240.000,607.000,,394.000
2021-01-08 00:00:00+01:00,288.000,3345.000,0.000,,435.000,41.000,4992.000,797.000,0.000,240.000,623.000,,447.000
2021-01-08 01:00:00+01:00,291.000,3340.000,0.000,,421.000,41.000,4992.000,757.000,0.000,238.000,576.000,,474.000
2021-01-08 02:00:00+01:00,292.000,3066.000,0.000,,420.000,41.000,4991.000,761.000,0.000,240.000,539.000,,493.000
2021-01-08 03:00:00+01:00,293.000,3209.000,0.000,,416.000,41.000,4992.000,745.000,0.000,239.000,446.000,,491.000
2021-01-08 04:00:00+01:00,288.000,3610.000,0.000,,309.000,42.000,4991.000,785.000,0.000,237.000,347.000,,469.000
2021-01-08 05:00:00+01:00,287.000,4115.000,0.000,,340.000,42.000,4991.000,815.000,0.000,241.000,328.000,,439.000
2021-01-08 06:00:00+01:00,290.000,4706.000,0.000,85.000,10.000,43.000,4988.000,851.000,0.000,236.000,361.000,,388.000
2021-01-08 07:00:00+01:00,294.000,4921.000,0.000,107.000,,44.000,4988.000,873.000,0.000,237.000,416.000,,345.000
2021-01-08 08:00:00+01:00,292.000,5168.000,0.000,5.000,0.000,44.000,4991.000,873.000,1.000,237.000,377.000,,290.000
2021-01-08 09:00:00+01:00,289.000,5109.000,0.000,,1.000,43.000,4994.000,875.000,60.000,238.000,346.000,,265.000
2021-01-08 10:00:00+01:00,291.000,4986.000,0.000,,1.000,37.000,4988.000,858.000,228.000,239.000,346.000,,210.000
2021-01-08 11:00:00+01:00,292.000,4978.000,0.000,,1.000,40.000,4983.000,816.000,427.000,244.000,360.000,,149.000
2021-01-08 12:00:00+01:00,294.000,5103.000,0.000,,1.000,40.000,4987.000,841.000,519.000,251.000,154.000,,103.000
2021-01-08 13:00:00+01:00,290.000,5105.000,0.000,,1.000,40.000,4990.000,850.000,457.000,243.000,49.000,,72.000
2021-01-08 14:00:00+01:00,290.000,4934.000,0.000,294.000,,40.000,4979.000,854.000,262.000,232.000,,17.000,56.000
2021-01-08 15:00:00+01:00,293.000,4642.000,0.000,458.000,,40.000,4990.000,879.000,116.000,240.000,23.000,11.000,65.000
2021-01-08 16:00:00+01:00,290.000,4799.000,0.000,725.000,,40.000,4989.000,883.000,20.000,244.000,23.000,,61.000
2021-01-08 17:00:00+01:00,290.000,5033.000,0.000,459.000,,40.000,4988.000,881.000,0.000,238.000,22.000,,43.000
2021-01-08 18:00:00+01:00,290.000,5147.000,0.000,812.000,,40.000,4991.000,817.000,0.000,242.000,35.000,,39.000
2021-01-08 19:00:00+01:00,289.000,5151.000,0.000,666.000,,40.000,4991.000,823.000,0.000,241.000,76.000,,32.000
2021-01-08 20:00:00+01:00,290.000,4884.000,0.000,502.000,,40.000,4993.000,770.000,0.000,251.000,67.000,,27.000
2021-01-08 21:00:00+01:00,290.000,4691.000,0.000,207.000,,41.000,4996.000,747.000,0.000,257.000,41.000,,19.000
2021-01-08 22:00:00+01:00,290.000,4368.000,0.000,50.000,0.000,42.000,4996.000,782.000,0.000,262.000,10.000,0.000,12.000
2021-01-08 23:00:00+01:00,294.000,4391.000,0.000,321.000,,42.000,4997.000,813.000,0.000,257.000,,14.000,10.000
2021-01-09 00:00:00+01:00,293.000,4183.000,0.000,,279.000,42.000,4996.000,820.000,0.000,263.000,,22.000,8.000
2021-01-09 01:00:00+01:00,293.000,3946.000,0.000,,411.000,42.000,4994.000,818.000,0.000,261.000,,17.000,11.000
2021-01-09 02:00:00+01:00,291.000,3902.000,0.000,,358.000,41.000,4995.000,826.000,0.000,259.000,,20.000,24.000
2021-01-09 03:00:00+01:00,287.000,3662.000,0.000,,322.000,41.000,4993.000,840.000,0.000,260.000,,17.000,11.000
2021-01-09 04:00:00+01:00,292.000,3563.000,0.000,,228.000,41.000,4993.000,844.000,0.000,261.000,,22.000,9.000
2021-01-09 05:00:00+01:00,293.000,3611.000,0.000,,208.000,41.000,4994.000,838.000,0.000,263.000,8.000,11.000,9.000
2021-01-09 06:00:00+01:00,296.000,3907.000,0.000,,345.000,41.000,4996.000,838.000,0.000,256.000,,23.000,15.000
2021-01-09 07:00:00+01:00,294.000,3933.000,0.000,,168.000,41.000,4995.000,846.000,0.000,258.000,9.000,5.000,30.000
2021-01-09 08:00:00+01:00,292.000,4088.000,0.000,,207.000,40.000,4992.000,830.000,2.000,254.000,,7.000,55.000
2021-01-09 09:00:00+01:00,298.000,4086.000,0.000,,16.000,39.000,4992.000,833.000,112.000,257.000,32.000,,40.000
2021-01-09 10:00:00+01:00,298.000,4013.000,0.000,78.000,0.000,37.000,4992.000,839.000,415.000,265.000,34.000,,31.000
2021-01-09 11:00:00+01:00,294.000,4021.000,0.000,,17.000,37.000,4994.000,819.000,776.000,265.000,71.000,,20.000
2021-01-09 12:00:00+01:00,290.000,3823.000,0.000,,42.000,38.000,4991.000,805.000,1027.000,267.000,71.000,,14.000
2021-01-09 13:00:00+01:00,294.000,3904.000,0.000,,42.000,38.000,4992.000,812.000,960.000,270.000,34.000,,15.000
2021-01-09 14:00:00+01:00,294.000,4011.000,0.000,,2.000,38.000,4995.000,815.000,652.000,267.000,28.000,0.000,14.000
