,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Hydro Water Reservoir
2021-03-21 11:00:00+01:00,314.000,2789.000,546.000,,171.000,,2233.000,3912.000,1083.000,42113.000,5434.000,258.000,4804.000,
2021-03-21 12:00:00+01:00,314.000,2873.000,556.000,,171.000,,2486.000,3780.000,932.000,42154.000,5667.000,260.000,5186.000,
2021-03-21 13:00:00+01:00,312.000,2853.000,554.000,,171.000,,2348.000,3519.000,854.000,41170.000,5599.000,260.000,5198.000,
2021-03-21 14:00:00+01:00,312.000,2555.000,365.000,,171.000,,2775.000,3352.000,710.000,39991.000,5153.000,258.000,5280.000,
2021-03-21 15:00:00+01:00,314.000,2549.000,339.000,,171.000,,2958.000,3347.000,740.000,39970.000,4089.000,260.000,5694.000,
2021-03-21 16:00:00+01:00,314.000,2790.000,339.000,,170.000,,2774.000,3663.000,576.000,40092.000,2712.000,258.000,6181.000,
2021-03-21 17:00:00+01:00,314.000,3161.000,338.000,,171.000,,1931.000,4030.000,1120.000,41034.000,1136.000,259.000,6592.000,
2021-03-21 18:00:00+01:00,313.000,3661.000,367.000,,171.000,,664.000,4568.000,2116.000,42218.000,312.000,260.000,6539.000,
2021-03-21 19:00:00+01:00,313.000,4023.000,525.000,,171.000,1407.000,,5169.000,3363.000,42534.000,159.000,259.000,6307.000,
2021-03-21 20:00:00+01:00,314.000,3981.000,537.000,,171.000,1053.000,,5073.000,3056.000,42816.000,0.000,252.000,6204.000,
2021-03-21 21:00:00+01:00,313.000,3995.000,537.000,,170.000,338.000,,4686.000,2316.000,42942.000,0.000,251.000,6147.000,
2021-03-21 22:00:00+01:00,314.000,3885.000,509.000,,171.000,545.000,,4471.000,2080.000,43120.000,0.000,249.000,5906.000,
2021-03-21 23:00:00+01:00,312.000,3901.000,512.000,,171.000,496.000,,4263.000,1856.000,43332.000,0.000,248.000,5674.000,
2021-03-22 00:00:00+01:00,314.000,3426.000,499.000,,170.000,,256.000,3962.000,1375.000,43291.000,0.000,253.000,5411.000,
2021-03-22 01:00:00+01:00,313.000,3580.000,535.000,,171.000,,1715.000,3703.000,671.000,43437.000,0.000,260.000,5107.000,
2021-03-22 02:00:00+01:00,313.000,3766.000,506.000,,171.000,,1855.000,3618.000,641.000,43516.000,0.000,257.000,4671.000,
2021-03-22 03:00:00+01:00,313.000,3692.000,413.000,,171.000,,2140.000,3661.000,829.000,43578.000,0.000,259.000,4215.000,
2021-03-22 04:00:00+01:00,313.000,3893.000,396.000,,171.000,,2273.000,3632.000,1027.000,43412.000,0.000,258.000,4042.000,
2021-03-22 05:00:00+01:00,313.000,4736.000,421.000,,171.000,,761.000,3812.000,1457.000,43323.000,0.000,256.000,3855.000,
2021-03-22 06:00:00+01:00,313.000,5603.000,533.000,,170.000,678.000,,4440.000,2628.000,43419.000,171.000,252.000,3694.000,
2021-03-22 07:00:00+01:00,313.000,5733.000,518.000,,170.000,1416.000,,5113.000,3483.000,43924.000,538.000,252.000,3665.000,
2021-03-22 08:00:00+01:00,309.000,5741.000,529.000,,170.000,1438.000,,5289.000,3487.000,44379.000,1917.000,253.000,3337.000,
2021-03-22 09:00:00+01:00,300.000,5727.000,512.000,,170.000,1240.000,,5293.000,3512.000,44371.000,3674.000,253.000,2850.000,
2021-03-22 10:00:00+01:00,299.000,5923.000,516.000,,170.000,1062.000,,5227.000,3371.000,44382.000,5041.000,253.000,2976.000,
2021-03-22 11:00:00+01:00,299.000,6018.000,571.000,,171.000,1011.000,,4856.000,2884.000,44395.000,5752.000,254.000,2907.000,
2021-03-22 12:00:00+01:00,299.000,5961.000,424.000,,171.000,1335.000,,4741.000,3269.000,44307.000,6285.000,252.000,2857.000,
2021-03-22 13:00:00+01:00,299.000,5958.000,380.000,,171.000,1340.000,,4394.000,2895.000,44303.000,6302.000,255.000,2866.000,
2021-03-22 14:00:00+01:00,298.000,5825.000,415.000,,171.000,634.000,,4169.000,2282.000,44201.000,5943.000,255.000,2886.000,
2021-03-22 15:00:00+01:00,300.000,5810.000,225.000,,171.000,270.000,,4223.000,2131.000,44153.000,5191.000,256.000,2842.000,
2021-03-22 16:00:00+01:00,297.000,5906.000,45.000,,171.000,236.000,,4481.000,2987.000,44162.000,3866.000,258.000,2905.000,
2021-03-22 17:00:00+01:00,298.000,6081.000,48.000,,171.000,1012.000,,5172.000,3845.000,44262.000,2006.000,260.000,2884.000,
2021-03-22 18:00:00+01:00,300.000,6156.000,47.000,,230.000,2232.000,,5951.000,4266.000,44272.000,520.000,258.000,2786.000,
2021-03-22 19:00:00+01:00,300.000,6446.000,47.000,,1011.000,2528.000,,6146.000,4386.000,44074.000,162.000,256.000,2716.000,
2021-03-22 20:00:00+01:00,308.000,6234.000,45.000,,431.000,1960.000,,5971.000,3853.000,44134.000,0.000,258.000,2751.000,
2021-03-22 21:00:00+01:00,316.000,5610.000,44.000,,168.000,716.000,,5636.000,2736.000,44075.000,0.000,259.000,2785.000,
2021-03-22 22:00:00+01:00,315.000,6277.000,42.000,,169.000,838.000,,4893.000,2456.000,44106.000,0.000,259.000,2701.000,
2021-03-22 23:00:00+01:00,325.000,6250.000,42.000,,169.000,563.000,,4652.000,2765.000,44090.000,0.000,258.000,2575.000,
2021-03-23 00:00:00+01:00,343.000,6238.000,45.000,,168.000,250.000,,4374.000,2845.000,44083.000,0.000,257.000,2393.000,
2021-03-23 01:00:00+01:00,344.000,6240.000,44.000,,169.000,55.000,,4029.000,2423.000,44350.000,0.000,258.000,2240.000,
2021-03-23 02:00:00+01:00,344.000,6486.000,41.000,,169.000,578.000,,3823.000,1860.000,44354.000,0.000,258.000,2257.000,
2021-03-23 03:00:00+01:00,344.000,6364.000,38.000,,169.000,284.000,,3750.000,1439.000,44342.000,0.000,257.000,2361.000,
2021-03-23 04:00:00+01:00,344.000,6364.000,38.000,,169.000,32.000,,3730.000,1509.000,44369.000,0.000,258.000,2392.000,
2021-03-23 05:00:00+01:00,344.000,6370.000,38.000,,169.000,254.000,,3939.000,1985.000,44426.000,0.000,258.000,2511.000,
2021-03-23 06:00:00+01:00,344.000,6499.000,38.000,,325.000,1379.000,,4749.000,3204.000,44290.000,177.000,252.000,2607.000,
2021-03-23 07:00:00+01:00,344.000,6735.000,37.000,,623.000,2280.000,,5664.000,4058.000,44361.000,637.000,254.000,2557.000,
2021-03-23 08:00:00+01:00,343.000,6691.000,35.000,,533.000,1767.000,,5837.000,3922.000,44440.000,2358.000,253.000,2112.000,
2021-03-23 09:00:00+01:00,343.000,6138.000,34.000,,343.000,748.000,,5475.000,2746.000,44233.000,4450.000,253.000,1389.000,
2021-03-23 10:00:00+01:00,343.000,5429.000,32.000,,354.000,481.000,,5135.000,2110.000,44066.000,6074.000,254.000,1305.000,
2021-03-23 11:00:00+01:00,343.000,5370.000,32.000,,354.000,492.000,,4936.000,2475.000,44141.000,7010.000,258.000,1099.000,
2021-03-23 12:00:00+01:00,343.000,5932.000,32.000,,276.000,507.000,,4673.000,2828.000,44157.000,7411.000,256.000,903.000,
2021-03-23 13:00:00+01:00,343.000,5812.000,32.000,,169.000,461.000,,4248.000,2451.000,44204.000,7344.000,254.000,834.000,
2021-03-23 14:00:00+01:00,343.000,5263.000,32.000,,169.000,518.000,,4043.000,1691.000,44219.000,6899.000,257.000,796.000,
2021-03-23 15:00:00+01:00,343.000,4904.000,28.000,,169.000,330.000,,4100.000,1830.000,44224.000,5957.000,254.000,770.000,
2021-03-23 16:00:00+01:00,343.000,5021.000,27.000,,169.000,,137.000,4414.000,2037.000,44243.000,4401.000,253.000,758.000,
2021-03-23 17:00:00+01:00,344.000,5375.000,27.000,,169.000,153.000,,5081.000,2901.000,44315.000,2288.000,252.000,727.000,
2021-03-23 18:00:00+01:00,343.000,6123.000,27.000,,169.000,1274.000,,5770.000,4074.000,44366.000,573.000,254.000,725.000,
2021-03-23 19:00:00+01:00,343.000,6382.000,27.000,,169.000,2234.000,,6198.000,4583.000,44349.000,163.000,252.000,811.000,
2021-03-23 20:00:00+01:00,344.000,6430.000,27.000,,168.000,1692.000,,6068.000,4221.000,44449.000,0.000,252.000,976.000,
2021-03-23 21:00:00+01:00,344.000,6465.000,27.000,,168.000,663.000,,5546.000,3087.000,44506.000,0.000,252.000,1148.000,
2021-03-23 22:00:00+01:00,344.000,6380.000,27.000,,167.000,936.000,,4977.000,2750.000,44576.000,0.000,256.000,1287.000,
2021-03-23 23:00:00+01:00,344.000,6316.000,26.000,,165.000,724.000,,4599.000,2772.000,44617.000,0.000,257.000,1466.000,
2021-03-24 00:00:00+01:00,344.000,6320.000,26.000,,165.000,446.000,,4167.000,2149.000,44592.000,0.000,258.000,1590.000,
2021-03-24 01:00:00+01:00,344.000,6369.000,27.000,,165.000,138.000,,3690.000,1936.000,44606.000,0.000,258.000,1662.000,
2021-03-24 02:00:00+01:00,344.000,6319.000,27.000,,165.000,,369.000,3660.000,1788.000,44583.000,0.000,258.000,1744.000,
2021-03-24 03:00:00+01:00,344.000,6312.000,26.000,,165.000,,1019.000,3481.000,1651.000,44614.000,0.000,257.000,1720.000,
2021-03-24 04:00:00+01:00,343.000,6319.000,26.000,,165.000,,1328.000,3627.000,2012.000,44679.000,0.000,257.000,1624.000,
2021-03-24 05:00:00+01:00,344.000,6182.000,26.000,,165.000,,838.000,4020.000,2071.000,44670.000,0.000,255.000,1485.000,
2021-03-24 06:00:00+01:00,344.000,6423.000,26.000,,271.000,638.000,,4786.000,2848.000,44601.000,178.000,253.000,1380.000,
2021-03-24 07:00:00+01:00,344.000,6590.000,27.000,,595.000,1164.000,,5360.000,3245.000,44711.000,688.000,253.000,1350.000,
2021-03-24 08:00:00+01:00,344.000,6415.000,27.000,,358.000,968.000,,5475.000,3035.000,44690.000,2520.000,249.000,1246.000,
2021-03-24 09:00:00+01:00,342.000,6271.000,28.000,,168.000,161.000,,5111.000,2461.000,44729.000,4579.000,249.000,936.000,
2021-03-24 10:00:00+01:00,327.000,6006.000,28.000,,168.000,83.000,,4701.000,2238.000,44520.000,6075.000,240.000,791.000,
2021-03-24 11:00:00+01:00,319.000,5986.000,28.000,,167.000,,111.000,4343.000,1580.000,44472.000,6961.000,242.000,920.000,
2021-03-24 12:00:00+01:00,316.000,5894.000,28.000,,167.000,,375.000,3961.000,1164.000,44392.000,7317.000,243.000,1184.000,
2021-03-24 13:00:00+01:00,314.000,5681.000,28.000,,167.000,,1665.000,3605.000,1081.000,44333.000,7255.000,242.000,1329.000,
2021-03-24 14:00:00+01:00,314.000,5206.000,29.000,,167.000,,2116.000,3552.000,1029.000,44204.000,6734.000,243.000,1490.000,
2021-03-24 15:00:00+01:00,314.000,5037.000,28.000,,167.000,,2133.000,3469.000,1082.000,44119.000,5750.000,245.000,1696.000,
2021-03-24 16:00:00+01:00,315.000,5113.000,33.000,,167.000,,2050.000,3735.000,1284.000,44238.000,4225.000,245.000,1936.000,
2021-03-24 17:00:00+01:00,314.000,5715.000,34.000,,167.000,,1238.000,4395.000,1982.000,44393.000,2181.000,245.000,1984.000,
2021-03-24 18:00:00+01:00,312.000,6336.000,35.000,,167.000,924.000,,5257.000,3211.000,44275.000,541.000,243.000,2087.000,
2021-03-24 19:00:00+01:00,314.000,6522.000,36.000,,168.000,2148.000,,5841.000,4508.000,44365.000,161.000,243.000,2207.000,
2021-03-24 20:00:00+01:00,314.000,6521.000,37.000,,169.000,2097.000,,5871.000,4408.000,44389.000,0.000,243.000,2377.000,
2021-03-24 21:00:00+01:00,313.000,6330.000,38.000,,169.000,1043.000,,5471.000,3706.000,44173.000,0.000,243.000,2344.000,
2021-03-24 22:00:00+01:00,315.000,6437.000,38.000,,169.000,1014.000,,4697.000,2999.000,43793.000,0.000,244.000,2165.000,
2021-03-24 23:00:00+01:00,314.000,6319.000,38.000,,169.000,1128.000,,4329.000,2204.000,43481.000,0.000,248.000,2131.000,
2021-03-25 00:00:00+01:00,314.000,6055.000,38.000,,169.000,510.000,,3957.000,1456.000,43464.000,0.000,245.000,2069.000,
2021-03-25 01:00:00+01:00,314.000,5889.000,39.000,,166.000,294.000,,3659.000,1208.000,43580.000,0.000,246.000,1903.000,
2021-03-25 02:00:00+01:00,314.000,6050.000,39.000,,165.000,,76.000,3577.000,1205.000,43602.000,0.000,242.000,1822.000,
2021-03-25 03:00:00+01:00,314.000,5927.000,40.000,,168.000,,268.000,3471.000,1302.000,43560.000,0.000,237.000,1907.000,
2021-03-25 04:00:00+01:00,314.000,5770.000,40.000,,169.000,,289.000,3576.000,1673.000,43611.000,0.000,238.000,2037.000,
2021-03-25 05:00:00+01:00,314.000,6025.000,41.000,,169.000,3.000,,3993.000,2282.000,43731.000,0.000,236.000,1913.000,
2021-03-25 06:00:00+01:00,314.000,6193.000,41.000,,168.000,932.000,,4847.000,2888.000,43790.000,179.000,233.000,1843.000,
2021-03-25 07:00:00+01:00,314.000,6348.000,41.000,,169.000,1102.000,,5404.000,3110.000,43852.000,523.000,231.000,1889.000,
2021-03-25 08:00:00+01:00,313.000,6432.000,41.000,,168.000,986.000,,5421.000,3053.000,43886.000,1625.000,228.000,1730.000,
2021-03-25 09:00:00+01:00,313.000,6284.000,39.000,,168.000,780.000,,5334.000,2879.000,43868.000,3014.000,225.000,1434.000,
2021-03-25 10:00:00+01:00,314.000,6141.000,38.000,,169.000,851.000,,4912.000,1962.000,43756.000,4125.000,225.000,1436.000,
2021-03-25 11:00:00+01:00,314.000,5958.000,38.000,,169.000,462.000,,4319.000,1806.000,43976.000,4950.000,234.000,1632.000,
2021-03-25 12:00:00+01:00,314.000,5989.000,37.000,,169.000,499.000,,4024.000,1445.000,44366.000,5291.000,237.000,1778.000,
2021-03-25 13:00:00+01:00,314.000,5715.000,37.000,,169.000,699.000,,3790.000,1571.000,44397.000,5047.000,235.000,1865.000,
2021-03-25 14:00:00+01:00,314.000,5484.000,36.000,,169.000,1078.000,,3605.000,1185.000,44300.000,4892.000,235.000,1942.000,
2021-03-25 15:00:00+01:00,323.000,5632.000,36.000,,169.000,452.000,,3688.000,1115.000,44077.000,4349.000,235.000,1995.000,
2021-03-25 16:00:00+01:00,343.000,5934.000,36.000,,169.000,478.000,,3969.000,2020.000,43554.000,3404.000,237.000,1998.000,
2021-03-25 17:00:00+01:00,343.000,6218.000,36.000,,169.000,930.000,,4746.000,2685.000,43607.000,1844.000,236.000,1770.000,
2021-03-25 18:00:00+01:00,341.000,6408.000,36.000,,169.000,1907.000,,5486.000,3896.000,43662.000,483.000,240.000,1452.000,
2021-03-25 19:00:00+01:00,320.000,6580.000,35.000,,168.000,2707.000,,6023.000,4485.000,43709.000,157.000,240.000,1393.000,
2021-03-25 20:00:00+01:00,316.000,6554.000,34.000,,166.000,2590.000,,6075.000,4282.000,43740.000,0.000,242.000,1530.000,
2021-03-25 21:00:00+01:00,315.000,6542.000,34.000,,165.000,1773.000,,5642.000,3281.000,43809.000,0.000,245.000,1694.000,
2021-03-25 22:00:00+01:00,315.000,6309.000,33.000,,165.000,722.000,,4913.000,2267.000,44130.000,0.000,242.000,1949.000,
2021-03-25 23:00:00+01:00,315.000,5835.000,33.000,,165.000,966.000,,4304.000,1333.000,44407.000,0.000,241.000,2403.000,
2021-03-26 00:00:00+01:00,314.000,4877.000,33.000,,165.000,418.000,,4057.000,922.000,44378.000,0.000,241.000,2854.000,
2021-03-26 01:00:00+01:00,314.000,4406.000,34.000,,165.000,36.000,,3728.000,680.000,43978.000,0.000,238.000,3068.000,
2021-03-26 02:00:00+01:00,314.000,4329.000,34.000,,165.000,,803.000,3564.000,1334.000,43998.000,0.000,244.000,3084.000,
2021-03-26 03:00:00+01:00,314.000,4297.000,34.000,,166.000,,1510.000,3539.000,1097.000,43888.000,0.000,244.000,3151.000,
2021-03-26 04:00:00+01:00,313.000,4443.000,34.000,,166.000,,1458.000,3563.000,1363.000,43879.000,0.000,246.000,3201.000,
2021-03-26 05:00:00+01:00,314.000,4601.000,33.000,,165.000,,499.000,3797.000,2104.000,43865.000,0.000,243.000,3467.000,
2021-03-26 06:00:00+01:00,313.000,4668.000,33.000,,168.000,1045.000,,4447.000,2530.000,43909.000,171.000,239.000,3845.000,
2021-03-26 07:00:00+01:00,314.000,4661.000,34.000,,169.000,1918.000,,5182.000,2889.000,43907.000,548.000,240.000,4109.000,
2021-03-26 08:00:00+01:00,314.000,4563.000,34.000,,168.000,1849.000,,5340.000,2911.000,43863.000,1698.000,240.000,3802.000,
2021-03-26 09:00:00+01:00,323.000,4560.000,34.000,,168.000,1707.000,,5314.000,2792.000,43925.000,3085.000,239.000,3700.000,
2021-03-26 10:00:00+01:00,318.000,4421.000,34.000,,168.000,654.000,,4657.000,1745.000,43748.000,4216.000,238.000,4523.000,
2021-03-26 11:00:00+01:00,313.000,4230.000,34.000,,168.000,155.000,,4338.000,1161.000,43577.000,4974.000,242.000,6138.000,
2021-03-26 12:00:00+01:00,313.000,4181.000,35.000,,169.000,,163.000,4192.000,1298.000,43486.000,4840.000,245.000,7369.000,
2021-03-26 13:00:00+01:00,314.000,3997.000,36.000,,169.000,,582.000,3736.000,1154.000,43609.000,4787.000,249.000,7828.000,
2021-03-26 14:00:00+01:00,315.000,4377.000,37.000,,169.000,,1769.000,3479.000,1088.000,43604.000,4095.000,256.000,8007.000,
2021-03-26 15:00:00+01:00,315.000,4318.000,37.000,,169.000,,2118.000,3462.000,1118.000,43308.000,3262.000,245.000,8402.000,
2021-03-26 16:00:00+01:00,314.000,4319.000,36.000,,169.000,,1946.000,3722.000,1490.000,43340.000,2271.000,244.000,8532.000,
2021-03-26 17:00:00+01:00,314.000,4413.000,35.000,,169.000,,257.000,4230.000,2082.000,43440.000,1110.000,245.000,8386.000,
2021-03-26 18:00:00+01:00,316.000,4452.000,33.000,,169.000,1038.000,,4635.000,2156.000,43426.000,373.000,245.000,7886.000,
2021-03-26 19:00:00+01:00,314.000,4606.000,33.000,,168.000,1961.000,,5320.000,3261.000,43723.000,154.000,244.000,7501.000,
2021-03-26 20:00:00+01:00,306.000,4605.000,33.000,,168.000,1544.000,,5205.000,2672.000,44129.000,0.000,244.000,7591.000,
2021-03-26 21:00:00+01:00,301.000,4559.000,35.000,,168.000,813.000,,4875.000,1369.000,44345.000,0.000,240.000,7245.000,
2021-03-26 22:00:00+01:00,301.000,4390.000,38.000,,169.000,531.000,,4501.000,1242.000,44058.000,0.000,240.000,7621.000,
2021-03-26 23:00:00+01:00,301.000,4017.000,41.000,,168.000,178.000,,4412.000,1031.000,42367.000,0.000,241.000,8313.000,
2021-03-27 00:00:00+01:00,301.000,3099.000,42.000,,168.000,,465.000,4210.000,481.000,40566.000,0.000,243.000,8309.000,
2021-03-27 01:00:00+01:00,301.000,2485.000,43.000,,168.000,,636.000,3764.000,262.000,39797.000,0.000,242.000,8335.000,
2021-03-27 02:00:00+01:00,301.000,2346.000,43.000,,168.000,,1906.000,3438.000,134.000,39560.000,0.000,242.000,8688.000,
2021-03-27 03:00:00+01:00,300.000,2354.000,43.000,,167.000,,2842.000,3270.000,181.000,38535.000,0.000,243.000,8867.000,
2021-03-27 04:00:00+01:00,300.000,2344.000,43.000,,165.000,,2934.000,3285.000,195.000,37691.000,0.000,244.000,8759.000,
2021-03-27 05:00:00+01:00,300.000,2352.000,44.000,,165.000,,2939.000,3433.000,217.000,37908.000,0.000,243.000,8521.000,
2021-03-27 06:00:00+01:00,301.000,2378.000,45.000,,165.000,,2930.000,3776.000,222.000,39126.000,171.000,241.000,8110.000,
2021-03-27 07:00:00+01:00,301.000,2363.000,45.000,,165.000,,1862.000,3999.000,232.000,39413.000,641.000,239.000,7472.000,
2021-03-27 08:00:00+01:00,301.000,2397.000,44.000,,165.000,,936.000,4114.000,275.000,39429.000,2322.000,241.000,6822.000,
2021-03-27 09:00:00+01:00,301.000,2389.000,43.000,,165.000,,1234.000,4242.000,233.000,39016.000,4183.000,243.000,7036.000,
2021-03-27 10:00:00+01:00,301.000,2376.000,42.000,,165.000,,2207.000,4322.000,257.000,37997.000,5459.000,244.000,7541.000,
2021-03-27 11:00:00+01:00,301.000,2351.000,41.000,,165.000,,2283.000,4313.000,202.000,37061.000,5804.000,244.000,7807.000,
2021-03-27 12:00:00+01:00,301.000,2364.000,40.000,,165.000,,332.000,4467.000,938.000,37309.000,6066.000,244.000,7569.000,
2021-03-27 13:00:00+01:00,302.000,2336.000,40.000,,166.000,,1842.000,4222.000,130.000,36290.000,6022.000,246.000,7409.000,
2021-03-27 14:00:00+01:00,302.000,2325.000,39.000,,168.000,,2600.000,3895.000,113.000,36188.000,5653.000,246.000,7219.000,
2021-03-27 15:00:00+01:00,303.000,2326.000,39.000,,169.000,,2752.000,3626.000,114.000,35932.000,4968.000,244.000,6801.000,
2021-03-27 16:00:00+01:00,301.000,2367.000,38.000,,169.000,,2642.000,3729.000,207.000,36783.000,3955.000,245.000,6026.000,
2021-03-27 17:00:00+01:00,301.000,2424.000,38.000,,168.000,330.000,,4255.000,1214.000,37853.000,2199.000,243.000,4470.000,
2021-03-27 18:00:00+01:00,302.000,2800.000,38.000,,168.000,2686.000,,5105.000,2826.000,38527.000,594.000,247.000,2920.000,
2021-03-27 19:00:00+01:00,301.000,3351.000,37.000,,166.000,3648.000,,5700.000,3470.000,39335.000,153.000,247.000,2226.000,
2021-03-27 20:00:00+01:00,301.000,3495.000,36.000,,165.000,3483.000,,5705.000,3085.000,39777.000,0.000,243.000,2047.000,
2021-03-27 21:00:00+01:00,301.000,3467.000,34.000,,165.000,2131.000,,5434.000,2098.000,39883.000,0.000,244.000,2134.000,
2021-03-27 22:00:00+01:00,301.000,3412.000,33.000,,165.000,1375.000,,5310.000,1698.000,39773.000,0.000,244.000,2418.000,
2021-03-27 23:00:00+01:00,301.000,3331.000,32.000,,165.000,1184.000,,5085.000,1370.000,39641.000,0.000,243.000,2715.000,
2021-03-28 00:00:00+01:00,301.000,2810.000,32.000,,165.000,297.000,,4486.000,729.000,39549.000,0.000,243.000,2981.000,
2021-03-28 01:00:00+01:00,301.000,2743.000,32.000,,165.000,,447.000,4235.000,181.000,39485.000,0.000,243.000,3356.000,
2021-03-28 03:00:00+02:00,300.000,2756.000,32.000,,165.000,,612.000,4138.000,221.000,39243.000,0.000,243.000,3617.000,
2021-03-28 04:00:00+02:00,300.000,2727.000,32.000,,167.000,,2106.000,3858.000,187.000,38923.000,0.000,243.000,3622.000,
2021-03-28 05:00:00+02:00,300.000,2792.000,32.000,,168.000,,2524.000,3759.000,127.000,38879.000,0.000,241.000,3545.000,
2021-03-28 06:00:00+02:00,300.000,2752.000,32.000,,168.000,,1611.000,3944.000,88.000,38588.000,0.000,240.000,3551.000,
2021-03-28 07:00:00+02:00,301.000,2782.000,32.000,,167.000,,1359.000,3960.000,59.000,38769.000,181.000,239.000,3638.000,
2021-03-28 08:00:00+02:00,301.000,2764.000,32.000,,167.000,,1322.000,4004.000,139.000,38655.000,771.000,239.000,3722.000,
2021-03-28 09:00:00+02:00,300.000,2719.000,33.000,,166.000,,1674.000,4094.000,172.000,38427.000,2694.000,242.000,3456.000,
2021-03-28 10:00:00+02:00,301.000,2650.000,33.000,,166.000,,2173.000,4035.000,287.000,37865.000,4768.000,242.000,3271.000,
2021-03-28 11:00:00+02:00,301.000,2630.000,34.000,,167.000,,2319.000,4035.000,325.000,36534.000,6277.000,244.000,4220.000,
2021-03-28 12:00:00+02:00,301.000,2715.000,33.000,,168.000,,2430.000,4003.000,283.000,34875.000,7175.000,246.000,5039.000,
2021-03-28 13:00:00+02:00,300.000,2657.000,34.000,,168.000,,2565.000,3827.000,277.000,30725.000,7606.000,246.000,4712.000,
2021-03-28 14:00:00+02:00,301.000,2668.000,34.000,,169.000,,2459.000,3577.000,259.000,29583.000,7526.000,244.000,3628.000,
2021-03-28 15:00:00+02:00,300.000,2709.000,34.000,,169.000,,2648.000,3397.000,268.000,29810.000,6988.000,244.000,3171.000,
2021-03-28 16:00:00+02:00,300.000,2684.000,34.000,,169.000,,2855.000,3243.000,111.000,29999.000,6005.000,241.000,2829.000,
2021-03-28 17:00:00+02:00,301.000,2736.000,34.000,,169.000,,2292.000,3540.000,532.000,33467.000,4514.000,243.000,2798.000,
2021-03-28 18:00:00+02:00,301.000,2766.000,34.000,,169.000,,1672.000,4090.000,1146.000,37330.000,2465.000,243.000,2472.000,
2021-03-28 19:00:00+02:00,301.000,2739.000,34.000,,169.000,75.000,,4440.000,1389.000,39463.000,656.000,243.000,2064.000,
2021-03-28 20:00:00+02:00,301.000,2750.000,34.000,,168.000,771.000,,4713.000,1440.000,39870.000,157.000,252.000,2132.000,
2021-03-28 21:00:00+02:00,301.000,2769.000,34.000,,165.000,2075.000,,4830.000,1670.000,39906.000,0.000,257.000,2683.000,
2021-03-28 22:00:00+02:00,301.000,2735.000,35.000,,165.000,1703.000,,4544.000,1130.000,39676.000,0.000,258.000,3313.000,
2021-03-28 23:00:00+02:00,301.000,2643.000,34.000,,165.000,1269.000,,4524.000,604.000,39788.000,0.000,259.000,3919.000,
2021-03-29 00:00:00+02:00,301.000,2589.000,36.000,,166.000,,973.000,4238.000,389.000,39286.000,0.000,259.000,4430.000,
2021-03-29 01:00:00+02:00,301.000,2633.000,37.000,,168.000,,2216.000,3971.000,356.000,39036.000,0.000,261.000,4522.000,
2021-03-29 02:00:00+02:00,301.000,2720.000,37.000,,168.000,,2374.000,3690.000,287.000,38683.000,0.000,260.000,4510.000,
2021-03-29 03:00:00+02:00,301.000,2685.000,37.000,,168.000,,2896.000,3586.000,296.000,37390.000,0.000,259.000,4161.000,
2021-03-29 04:00:00+02:00,301.000,2832.000,38.000,,168.000,,2677.000,3648.000,318.000,37237.000,0.000,258.000,3941.000,
2021-03-29 05:00:00+02:00,301.000,3110.000,39.000,,167.000,,1124.000,3635.000,384.000,38055.000,0.000,257.000,3842.000,
2021-03-29 06:00:00+02:00,301.000,3631.000,40.000,,168.000,1233.000,,4071.000,1230.000,38662.000,0.000,255.000,3729.000,
2021-03-29 07:00:00+02:00,301.000,4130.000,40.000,,169.000,2375.000,,4631.000,1925.000,39682.000,185.000,254.000,3618.000,
2021-03-29 08:00:00+02:00,300.000,4866.000,41.000,,168.000,2491.000,,4947.000,2305.000,40285.000,798.000,252.000,3506.000,
2021-03-29 09:00:00+02:00,301.000,4935.000,41.000,,168.000,2007.000,,5068.000,2502.000,40383.000,2754.000,252.000,3059.000,
2021-03-29 10:00:00+02:00,300.000,4853.000,41.000,,168.000,1118.000,,4742.000,1853.000,40293.000,4889.000,251.000,2239.000,
2021-03-29 11:00:00+02:00,301.000,4150.000,41.000,,168.000,457.000,,4535.000,1508.000,40191.000,6446.000,258.000,1922.000,
2021-03-29 12:00:00+02:00,300.000,3359.000,42.000,,169.000,143.000,,4348.000,1008.000,40039.000,7378.000,260.000,1781.000,
2021-03-29 13:00:00+02:00,300.000,3071.000,43.000,,168.000,,285.000,3976.000,805.000,39802.000,7743.000,258.000,1666.000,
2021-03-29 14:00:00+02:00,300.000,2925.000,43.000,,168.000,,520.000,3751.000,561.000,38509.000,7680.000,256.000,1586.000,
2021-03-29 15:00:00+02:00,301.000,3173.000,43.000,,169.000,,333.000,3729.000,529.000,37569.000,7174.000,252.000,1490.000,
2021-03-29 16:00:00+02:00,302.000,3498.000,43.000,,168.000,,892.000,3803.000,625.000,37527.000,6139.000,257.000,1356.000,
2021-03-29 17:00:00+02:00,301.000,3495.000,42.000,,166.000,,1696.000,3879.000,980.000,39205.000,4522.000,262.000,1273.000,
2021-03-29 18:00:00+02:00,300.000,4169.000,41.000,,165.000,,767.000,4456.000,1413.000,40671.000,2404.000,261.000,1250.000,
