timestamp_cec,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Other
2024-01-01 00:00:00+01:00,549.000,0.000,0.000,4225.000,0.000,125.000,0.000,0.000,0.000,3485.000,5817.000,2519.000,0.000,0.000,0.000,7294.000,80.000,0.000,4021.000,879.000
