,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Other,Other renewable,Other renewable,Solar,Solar,Waste,Waste,Wind Onshore,Wind Onshore
2022-01-01 11:00:00+01:00,332.000,0.000,94.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,266.250,3796.750,0.000,205.750,0.000,22.000,0.000,0.000,0.000,166.000,0.000,100.000,0.000,2266.000,0.000
2022-01-01 12:00:00+01:00,332.000,0.000,93.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,236.000,3791.250,0.000,226.750,0.000,22.000,0.000,0.000,0.000,188.000,0.000,100.000,0.000,2121.000,0.000
2022-01-01 13:00:00+01:00,332.000,0.000,91.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,106.500,3771.250,0.000,255.750,0.000,22.000,0.000,0.000,0.000,172.000,0.000,100.000,0.000,2092.000,0.000
2022-01-01 14:00:00+01:00,332.000,0.000,90.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.500,3753.250,0.000,254.000,0.000,22.000,0.000,0.000,0.000,127.000,0.000,100.000,0.000,1791.000,0.000
2022-01-01 15:00:00+01:00,332.000,0.000,88.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.000,0.000,3746.000,0.000,221.000,0.000,22.000,0.000,0.000,0.000,66.000,0.000,100.000,0.000,1580.000,0.000
2022-01-01 16:00:00+01:00,332.000,0.000,87.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,342.000,0.000,3804.250,0.000,305.250,0.000,22.000,0.000,0.000,0.000,16.000,0.000,100.000,0.000,1520.000,0.000
2022-01-01 17:00:00+01:00,332.000,0.000,104.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,452.750,0.000,3811.250,0.000,321.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1563.000,0.000
2022-01-01 18:00:00+01:00,332.000,0.000,106.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,514.750,0.000,3819.250,0.000,247.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1420.000,0.000
2022-01-01 19:00:00+01:00,332.000,0.000,104.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,433.750,0.000,3781.250,0.000,231.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1332.000,0.000
2022-01-01 20:00:00+01:00,332.000,0.000,89.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.000,0.000,3786.250,0.000,225.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1240.000,0.000
2022-01-01 21:00:00+01:00,336.000,0.000,88.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.500,0.000,3731.750,0.000,189.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1024.000,0.000
2022-01-01 22:00:00+01:00,336.000,0.000,89.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,169.750,0.000,3720.250,0.000,223.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,648.000,0.000
2022-01-01 23:00:00+01:00,336.000,0.000,90.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,228.000,3676.750,0.000,190.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,350.000,0.000
2022-01-02 00:00:00+01:00,336.000,0.000,90.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,963.500,3572.250,0.000,110.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,96.000,0.000
2022-01-02 01:00:00+01:00,336.000,0.000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1035.250,3621.750,0.000,65.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,14.000,0.000
2022-01-02 02:00:00+01:00,336.000,0.000,91.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1141.750,3617.000,0.000,75.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,13.000,0.000
2022-01-02 03:00:00+01:00,336.000,0.000,91.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1222.500,3596.000,0.000,60.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,20.000,0.000
2022-01-02 04:00:00+01:00,332.000,0.000,91.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1191.500,3593.000,0.000,39.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,64.000,0.000
2022-01-02 05:00:00+01:00,332.000,0.000,91.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1111.000,3557.750,0.000,65.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,198.000,0.000
2022-01-02 06:00:00+01:00,332.000,0.000,91.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1027.500,3619.750,0.000,88.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,350.000,0.000
2022-01-02 07:00:00+01:00,332.000,0.000,90.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,953.000,3636.000,0.000,94.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,646.000,0.000
2022-01-02 08:00:00+01:00,332.000,0.000,90.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,984.000,3687.750,0.000,52.750,0.000,22.000,0.000,0.000,0.000,12.000,0.000,100.000,0.000,845.000,0.000
2022-01-02 09:00:00+01:00,332.000,0.000,91.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.500,3706.000,0.000,208.750,0.000,22.000,0.000,0.000,0.000,55.000,0.000,100.000,0.000,633.000,0.000
2022-01-02 10:00:00+01:00,332.000,0.000,92.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,413.000,3724.000,0.000,200.250,0.000,22.000,0.000,0.000,0.000,116.000,0.000,100.000,0.000,432.000,0.000
2022-01-02 11:00:00+01:00,332.000,0.000,93.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,399.000,3801.000,0.000,237.000,0.000,22.000,0.000,0.000,0.000,172.000,0.000,100.000,0.000,188.000,0.000
2022-01-02 12:00:00+01:00,334.000,0.000,93.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,457.750,3784.750,0.000,207.750,0.000,22.000,0.000,0.000,0.000,199.000,0.000,100.000,0.000,105.000,0.000
2022-01-02 13:00:00+01:00,332.000,0.000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,563.000,3713.000,0.000,224.500,0.000,22.000,0.000,0.000,0.000,187.000,0.000,100.000,0.000,90.000,0.000
2022-01-02 14:00:00+01:00,332.000,0.000,91.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,241.500,3687.000,0.000,261.750,0.000,22.000,0.000,0.000,0.000,136.000,0.000,100.000,0.000,93.000,0.000
2022-01-02 15:00:00+01:00,332.000,0.000,92.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,209.000,3725.750,0.000,248.000,0.000,22.000,0.000,0.000,0.000,68.000,0.000,100.000,0.000,104.000,0.000
2022-01-02 16:00:00+01:00,332.000,0.000,91.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,562.250,0.000,3670.000,0.000,263.250,0.000,22.000,0.000,0.000,0.000,16.000,0.000,100.000,0.000,162.000,0.000
2022-01-02 17:00:00+01:00,332.000,0.000,90.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,763.250,0.000,3693.000,0.000,362.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,224.000,0.000
2022-01-02 18:00:00+01:00,332.000,0.000,91.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,672.500,0.000,3711.250,0.000,364.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,268.000,0.000
2022-01-02 19:00:00+01:00,332.000,0.000,92.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194.250,3780.750,0.000,255.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,458.000,0.000
2022-01-02 20:00:00+01:00,332.000,0.000,91.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,367.250,3631.000,0.000,223.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,604.000,0.000
2022-01-02 21:00:00+01:00,332.000,0.000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,333.750,3529.250,0.000,235.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,704.000,0.000
2022-01-02 22:00:00+01:00,332.000,0.000,91.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,333.500,3469.500,0.000,250.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,746.000,0.000
2022-01-02 23:00:00+01:00,332.000,0.000,93.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,674.750,3498.250,0.000,81.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,934.000,0.000
2022-01-03 00:00:00+01:00,332.000,0.000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1108.250,3318.000,0.000,59.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1101.000,0.000
2022-01-03 01:00:00+01:00,332.000,0.000,92.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1345.500,3337.500,0.000,73.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1124.000,0.000
2022-01-03 02:00:00+01:00,332.000,0.000,184.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1399.250,3232.500,0.000,44.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1393.000,0.000
2022-01-03 03:00:00+01:00,332.000,0.000,396.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1491.750,3122.500,0.000,46.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1518.000,0.000
2022-01-03 04:00:00+01:00,332.000,0.000,570.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1499.000,3109.250,0.000,56.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1708.000,0.000
2022-01-03 05:00:00+01:00,332.000,0.000,659.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1300.500,3141.750,0.000,63.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1929.000,0.000
2022-01-03 06:00:00+01:00,331.000,0.000,817.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1268.250,3106.500,0.000,81.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2368.000,0.000
2022-01-03 07:00:00+01:00,328.000,0.000,1246.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.500,3182.500,0.000,156.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2704.000,0.000
2022-01-03 08:00:00+01:00,328.000,0.000,1306.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,385.500,0.000,3246.500,0.000,215.500,0.000,22.000,0.000,0.000,0.000,20.000,0.000,100.000,0.000,2743.000,0.000
2022-01-03 09:00:00+01:00,328.000,0.000,1312.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,928.000,0.000,3259.500,0.000,273.250,0.000,22.000,0.000,0.000,0.000,72.000,0.000,100.000,0.000,2015.000,0.000
2022-01-03 10:00:00+01:00,325.000,0.000,1313.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1107.750,0.000,3285.000,0.000,243.250,0.000,22.000,0.000,0.000,0.000,139.000,0.000,100.000,0.000,1944.000,0.000
2022-01-03 11:00:00+01:00,324.000,0.000,1337.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,734.750,0.000,3188.500,0.000,221.000,0.000,22.000,0.000,0.000,0.000,184.000,0.000,100.000,0.000,2373.000,0.000
2022-01-03 12:00:00+01:00,328.000,0.000,1366.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,436.000,0.000,3248.000,0.000,241.250,0.000,22.000,0.000,0.000,0.000,182.000,0.000,100.000,0.000,2538.000,0.000
2022-01-03 13:00:00+01:00,328.000,0.000,1356.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.500,0.000,3262.000,0.000,183.500,0.000,22.000,0.000,0.000,0.000,147.000,0.000,100.000,0.000,2514.000,0.000
2022-01-03 14:00:00+01:00,328.000,0.000,1102.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,398.000,0.000,3243.250,0.000,309.500,0.000,22.000,0.000,0.000,0.000,105.000,0.000,100.000,0.000,2364.000,0.000
2022-01-03 15:00:00+01:00,328.000,0.000,988.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,639.750,0.000,3168.500,0.000,339.500,0.000,22.000,0.000,0.000,0.000,58.000,0.000,100.000,0.000,2273.000,0.000
2022-01-03 16:00:00+01:00,328.000,0.000,1022.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,981.000,0.000,3302.000,0.000,310.750,0.000,22.000,0.000,0.000,0.000,15.000,0.000,100.000,0.000,1751.000,0.000
2022-01-03 17:00:00+01:00,328.000,0.000,1019.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1501.000,0.000,3347.000,0.000,403.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1563.000,0.000
2022-01-03 18:00:00+01:00,328.000,0.000,1015.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1669.250,0.000,3305.750,0.000,432.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1349.000,0.000
2022-01-03 19:00:00+01:00,328.000,0.000,1021.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1587.500,0.000,3290.500,0.000,343.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1061.000,0.000
2022-01-03 20:00:00+01:00,331.000,0.000,1037.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1667.750,0.000,3131.000,0.000,317.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,789.000,0.000
2022-01-03 21:00:00+01:00,332.000,0.000,1051.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,980.250,0.000,3126.000,0.000,267.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,676.000,0.000
2022-01-03 22:00:00+01:00,332.000,0.000,1033.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,883.250,0.000,3112.500,0.000,176.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,702.000,0.000
2022-01-03 23:00:00+01:00,332.000,0.000,875.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,794.500,0.000,3052.500,0.000,203.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,653.000,0.000
2022-01-04 00:00:00+01:00,321.000,0.000,899.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.250,10.000,3028.500,0.000,134.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,615.000,0.000
2022-01-04 01:00:00+01:00,320.000,0.000,864.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,292.750,2975.250,0.000,85.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,655.000,0.000
2022-01-04 02:00:00+01:00,318.000,0.000,889.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,315.250,2951.500,0.000,121.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,487.000,0.000
2022-01-04 03:00:00+01:00,316.000,0.000,1014.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,613.750,2954.500,0.000,144.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,451.000,0.000
2022-01-04 04:00:00+01:00,314.000,0.000,1086.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,571.500,2934.000,0.000,148.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,487.000,0.000
2022-01-04 05:00:00+01:00,314.000,0.000,1251.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,97.000,2906.750,0.000,137.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,552.000,0.000
2022-01-04 06:00:00+01:00,312.000,0.000,1476.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,221.750,0.000,2966.000,0.000,232.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,532.000,0.000
2022-01-04 07:00:00+01:00,312.000,0.000,1521.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1046.000,0.000,3105.500,0.000,372.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,615.000,0.000
2022-01-04 08:00:00+01:00,312.000,0.000,1533.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1677.750,0.000,3222.000,0.000,484.250,0.000,22.000,0.000,0.000,0.000,7.000,0.000,100.000,0.000,639.000,0.000
2022-01-04 09:00:00+01:00,312.000,0.000,1554.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1922.750,0.000,3229.250,0.000,594.500,0.000,22.000,0.000,0.000,0.000,19.000,0.000,100.000,0.000,521.000,0.000
2022-01-04 10:00:00+01:00,312.000,0.000,1629.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1916.000,0.000,3258.250,0.000,663.500,0.000,22.000,0.000,0.000,0.000,52.000,0.000,100.000,0.000,410.000,0.000
2022-01-04 11:00:00+01:00,312.000,0.000,1678.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1489.500,0.000,3309.500,0.000,492.000,0.000,22.000,0.000,0.000,0.000,59.000,0.000,100.000,0.000,545.000,0.000
2022-01-04 12:00:00+01:00,314.000,0.000,1673.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1424.250,0.000,3179.750,0.000,563.250,0.000,22.000,0.000,0.000,0.000,70.000,0.000,100.000,0.000,674.000,0.000
2022-01-04 13:00:00+01:00,316.000,0.000,1703.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1005.750,0.000,3123.250,0.000,400.000,0.000,22.000,0.000,0.000,0.000,76.000,0.000,100.000,0.000,1033.000,0.000
2022-01-04 14:00:00+01:00,316.000,0.000,1757.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1057.250,0.000,3067.250,0.000,381.500,0.000,22.000,0.000,0.000,0.000,60.000,0.000,100.000,0.000,1518.000,0.000
2022-01-04 15:00:00+01:00,316.000,0.000,1858.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,863.750,0.000,3058.250,0.000,519.500,0.000,22.000,0.000,0.000,0.000,37.000,0.000,100.000,0.000,1791.000,0.000
2022-01-04 16:00:00+01:00,316.000,0.000,1837.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,878.750,0.000,3101.500,0.000,523.000,0.000,22.000,0.000,0.000,0.000,12.000,0.000,100.000,0.000,1839.000,0.000
2022-01-04 17:00:00+01:00,316.000,0.000,1829.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1507.250,0.000,3187.750,0.000,621.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1776.000,0.000
2022-01-04 18:00:00+01:00,316.000,0.000,1841.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1228.500,0.000,3227.250,0.000,665.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1601.000,0.000
2022-01-04 19:00:00+01:00,316.000,0.000,1835.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1042.750,0.000,3218.250,0.000,634.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1489.000,0.000
2022-01-04 20:00:00+01:00,316.000,0.000,1674.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,264.000,0.000,3181.000,0.000,409.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1514.000,0.000
2022-01-04 21:00:00+01:00,316.000,0.000,1491.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,258.500,0.000,3194.250,0.000,351.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1328.000,0.000
2022-01-04 22:00:00+01:00,316.000,0.000,1422.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,174.500,0.000,3153.500,0.000,253.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1079.000,0.000
2022-01-04 23:00:00+01:00,316.000,0.000,1385.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,356.500,3130.250,0.000,246.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,664.000,0.000
2022-01-05 00:00:00+01:00,324.000,0.000,1035.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1003.750,3097.250,0.000,121.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,501.000,0.000
2022-01-05 01:00:00+01:00,324.000,0.000,727.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1087.000,3092.500,0.000,116.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,317.000,0.000
2022-01-05 02:00:00+01:00,324.000,0.000,672.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1110.500,3112.500,0.000,102.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,252.000,0.000
2022-01-05 03:00:00+01:00,324.000,0.000,669.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1127.750,3108.750,0.000,114.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,179.000,0.000
2022-01-05 04:00:00+01:00,324.000,0.000,666.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1129.000,3139.750,0.000,124.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,174.000,0.000
2022-01-05 05:00:00+01:00,324.000,0.000,675.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,995.750,3109.000,0.000,115.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,497.000,0.000
2022-01-05 06:00:00+01:00,324.000,0.000,753.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,544.500,3188.250,0.000,149.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,686.000,0.000
2022-01-05 07:00:00+01:00,321.000,0.000,959.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,313.500,0.000,3226.250,0.000,360.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,841.000,0.000
2022-01-05 08:00:00+01:00,320.000,0.000,1167.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,799.750,0.000,3267.500,0.000,342.500,0.000,22.000,0.000,0.000,0.000,2.000,0.000,100.000,0.000,834.000,0.000
2022-01-05 09:00:00+01:00,319.000,0.000,1182.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,819.250,0.000,3344.000,0.000,367.500,0.000,22.000,0.000,0.000,0.000,10.000,0.000,100.000,0.000,847.000,0.000
2022-01-05 10:00:00+01:00,316.000,0.000,1136.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,698.250,0.000,3375.750,0.000,206.500,0.000,22.000,0.000,0.000,0.000,22.000,0.000,100.000,0.000,1154.000,0.000
2022-01-05 11:00:00+01:00,312.000,0.000,1188.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,472.750,0.000,3344.750,0.000,313.500,0.000,22.000,0.000,0.000,0.000,25.000,0.000,100.000,0.000,1485.000,0.000
