,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,
2022-01-01 00:00:00+01:00,256.000,2054.000,82.000,502.000,137.000,1.000,2.000,19.000,125.000,15.000,3447.000,0.000,255.000,0.000,21.000,194.000
2022-01-01 01:00:00+01:00,256.000,2073.000,70.000,505.000,139.000,0.000,0.000,313.000,126.000,15.000,3443.000,0.000,255.000,0.000,21.000,201.000
2022-01-01 02:00:00+01:00,257.000,2077.000,70.000,504.000,138.000,0.000,0.000,939.000,125.000,15.000,3444.000,0.000,254.000,0.000,21.000,194.000
2022-01-01 03:00:00+01:00,256.000,2057.000,70.000,506.000,136.000,0.000,0.000,1044.000,128.000,14.000,3447.000,0.000,253.000,0.000,21.000,180.000
2022-01-01 04:00:00+01:00,257.000,2050.000,74.000,502.000,133.000,0.000,0.000,1098.000,130.000,13.000,3446.000,0.000,253.000,0.000,21.000,192.000
2022-01-01 05:00:00+01:00,257.000,2078.000,8.000,514.000,133.000,0.000,0.000,1089.000,129.000,14.000,3446.000,0.000,255.000,0.000,21.000,169.000
2022-01-01 06:00:00+01:00,263.000,2144.000,5.000,529.000,134.000,0.000,0.000,750.000,127.000,18.000,3447.000,0.000,265.000,0.000,21.000,165.000
2022-01-01 07:00:00+01:00,261.000,2070.000,5.000,529.000,132.000,0.000,0.000,23.000,124.000,31.000,3445.000,0.000,265.000,2.000,21.000,145.000
2022-01-01 08:00:00+01:00,259.000,2016.000,5.000,519.000,131.000,0.000,0.000,5.000,122.000,57.000,3441.000,0.000,264.000,18.000,21.000,160.000
2022-01-01 09:00:00+01:00,264.000,2153.000,9.000,524.000,133.000,0.000,0.000,5.000,123.000,56.000,3445.000,0.000,263.000,104.000,21.000,145.000
2022-01-01 10:00:00+01:00,266.000,2174.000,10.000,527.000,134.000,0.000,0.000,6.000,123.000,65.000,3445.000,0.000,265.000,230.000,21.000,159.000
2022-01-01 11:00:00+01:00,265.000,2198.000,10.000,530.000,135.000,0.000,0.000,2.000,124.000,48.000,3444.000,0.000,265.000,262.000,21.000,162.000
2022-01-01 12:00:00+01:00,268.000,2194.000,10.000,533.000,140.000,0.000,0.000,0.000,125.000,65.000,3443.000,0.000,266.000,193.000,21.000,164.000
2022-01-01 13:00:00+01:00,266.000,2159.000,10.000,530.000,138.000,0.000,0.000,0.000,125.000,70.000,3444.000,0.000,266.000,119.000,21.000,164.000
2022-01-01 14:00:00+01:00,267.000,2162.000,10.000,527.000,137.000,0.000,0.000,0.000,121.000,118.000,3446.000,0.000,264.000,55.000,21.000,147.000
2022-01-01 15:00:00+01:00,266.000,2160.000,10.000,528.000,139.000,0.000,15.000,0.000,122.000,77.000,3446.000,0.000,266.000,14.000,21.000,92.000
2022-01-01 16:00:00+01:00,269.000,2303.000,10.000,534.000,145.000,0.000,717.000,0.000,124.000,53.000,3449.000,0.000,270.000,2.000,21.000,43.000
2022-01-01 17:00:00+01:00,268.000,2400.000,10.000,539.000,147.000,0.000,876.000,0.000,126.000,102.000,3450.000,0.000,270.000,0.000,21.000,31.000
2022-01-01 18:00:00+01:00,269.000,2308.000,10.000,537.000,148.000,0.000,843.000,0.000,130.000,103.000,3452.000,0.000,271.000,0.000,21.000,34.000
2022-01-01 19:00:00+01:00,269.000,2293.000,10.000,538.000,149.000,0.000,845.000,0.000,128.000,122.000,3453.000,0.000,269.000,0.000,21.000,37.000
2022-01-01 20:00:00+01:00,268.000,2266.000,10.000,538.000,150.000,0.000,787.000,0.000,131.000,60.000,3453.000,0.000,270.000,0.000,21.000,36.000
2022-01-01 21:00:00+01:00,266.000,2127.000,10.000,533.000,144.000,0.000,458.000,0.000,130.000,77.000,3457.000,0.000,268.000,0.000,21.000,32.000
2022-01-01 22:00:00+01:00,261.000,2113.000,10.000,508.000,144.000,0.000,575.000,0.000,132.000,19.000,3461.000,0.000,257.000,0.000,21.000,29.000
2022-01-01 23:00:00+01:00,262.000,2101.000,10.000,506.000,146.000,0.000,130.000,0.000,132.000,23.000,3464.000,0.000,256.000,0.000,21.000,43.000
2022-01-02 00:00:00+01:00,260.000,2048.000,10.000,499.000,143.000,0.000,0.000,0.000,134.000,14.000,3427.000,0.000,254.000,0.000,21.000,59.000
2022-01-02 01:00:00+01:00,261.000,2066.000,10.000,499.000,138.000,0.000,0.000,26.000,134.000,14.000,3454.000,0.000,254.000,0.000,21.000,80.000
2022-01-02 02:00:00+01:00,260.000,2063.000,10.000,499.000,137.000,0.000,0.000,777.000,135.000,14.000,3455.000,0.000,253.000,0.000,21.000,90.000
2022-01-02 03:00:00+01:00,250.000,1953.000,10.000,495.000,138.000,0.000,0.000,1112.000,136.000,13.000,3459.000,0.000,253.000,0.000,21.000,97.000
2022-01-02 04:00:00+01:00,251.000,1902.000,10.000,499.000,136.000,0.000,0.000,1032.000,138.000,13.000,3472.000,0.000,253.000,0.000,21.000,97.000
2022-01-02 05:00:00+01:00,252.000,2028.000,10.000,509.000,139.000,0.000,0.000,1108.000,136.000,16.000,3472.000,0.000,254.000,0.000,21.000,127.000
2022-01-02 06:00:00+01:00,259.000,2006.000,10.000,523.000,142.000,0.000,0.000,1101.000,133.000,20.000,3473.000,0.000,263.000,0.000,21.000,162.000
2022-01-02 07:00:00+01:00,259.000,2012.000,10.000,528.000,141.000,0.000,0.000,1071.000,134.000,34.000,3475.000,0.000,266.000,2.000,21.000,174.000
2022-01-02 08:00:00+01:00,262.000,2015.000,10.000,528.000,144.000,0.000,0.000,807.000,135.000,34.000,3475.000,0.000,266.000,56.000,21.000,154.000
2022-01-02 09:00:00+01:00,259.000,2002.000,10.000,531.000,147.000,0.000,0.000,0.000,134.000,26.000,3473.000,0.000,269.000,257.000,21.000,151.000
2022-01-02 10:00:00+01:00,258.000,1975.000,10.000,527.000,148.000,0.000,0.000,0.000,136.000,13.000,3473.000,0.000,270.000,439.000,21.000,124.000
2022-01-02 11:00:00+01:00,260.000,1978.000,10.000,526.000,150.000,0.000,0.000,0.000,138.000,15.000,3470.000,0.000,269.000,447.000,21.000,107.000
2022-01-02 12:00:00+01:00,268.000,1972.000,10.000,528.000,151.000,0.000,0.000,0.000,139.000,15.000,3467.000,0.000,269.000,352.000,21.000,99.000
2022-01-02 13:00:00+01:00,268.000,2045.000,10.000,529.000,154.000,0.000,0.000,0.000,139.000,16.000,3466.000,0.000,270.000,228.000,21.000,125.000
2022-01-02 14:00:00+01:00,275.000,1996.000,10.000,527.000,151.000,0.000,0.000,0.000,139.000,17.000,3465.000,0.000,267.000,110.000,21.000,159.000
2022-01-02 15:00:00+01:00,276.000,2037.000,10.000,533.000,154.000,0.000,255.000,0.000,133.000,121.000,3465.000,0.000,269.000,28.000,22.000,153.000
2022-01-02 16:00:00+01:00,276.000,2147.000,10.000,545.000,157.000,0.000,784.000,0.000,133.000,162.000,3466.000,0.000,271.000,2.000,21.000,190.000
2022-01-02 17:00:00+01:00,277.000,2278.000,10.000,551.000,164.000,0.000,903.000,0.000,133.000,172.000,3466.000,0.000,273.000,0.000,22.000,213.000
2022-01-02 18:00:00+01:00,277.000,2301.000,10.000,557.000,165.000,0.000,833.000,0.000,132.000,168.000,3465.000,0.000,274.000,0.000,21.000,233.000
2022-01-02 19:00:00+01:00,278.000,2270.000,10.000,554.000,158.000,0.000,499.000,0.000,133.000,128.000,3466.000,0.000,273.000,0.000,22.000,220.000
2022-01-02 20:00:00+01:00,277.000,2135.000,10.000,553.000,152.000,0.000,120.000,0.000,134.000,185.000,3461.000,0.000,273.000,0.000,21.000,206.000
2022-01-02 21:00:00+01:00,276.000,2048.000,10.000,540.000,150.000,0.000,64.000,0.000,140.000,23.000,3457.000,0.000,271.000,0.000,21.000,214.000
2022-01-02 22:00:00+01:00,270.000,1965.000,10.000,509.000,145.000,0.000,68.000,0.000,139.000,17.000,3458.000,0.000,260.000,0.000,21.000,227.000
2022-01-02 23:00:00+01:00,267.000,1916.000,10.000,501.000,143.000,0.000,0.000,0.000,139.000,14.000,3461.000,0.000,259.000,0.000,21.000,223.000
2022-01-03 00:00:00+01:00,249.000,1884.000,10.000,498.000,145.000,0.000,0.000,135.000,141.000,13.000,3456.000,0.000,253.000,0.000,21.000,222.000
2022-01-03 01:00:00+01:00,247.000,1864.000,10.000,493.000,152.000,0.000,0.000,1018.000,143.000,12.000,3457.000,0.000,253.000,0.000,21.000,223.000
2022-01-03 02:00:00+01:00,249.000,1863.000,10.000,495.000,153.000,0.000,0.000,1105.000,144.000,13.000,3458.000,0.000,255.000,0.000,21.000,230.000
2022-01-03 03:00:00+01:00,248.000,1865.000,10.000,497.000,152.000,0.000,0.000,1088.000,143.000,13.000,3458.000,0.000,255.000,0.000,21.000,224.000
2022-01-03 04:00:00+01:00,247.000,1944.000,10.000,499.000,155.000,0.000,0.000,944.000,144.000,12.000,3458.000,0.000,255.000,0.000,21.000,223.000
2022-01-03 05:00:00+01:00,250.000,2218.000,10.000,516.000,157.000,0.000,0.000,520.000,141.000,16.000,3460.000,0.000,257.000,0.000,21.000,228.000
2022-01-03 06:00:00+01:00,259.000,2516.000,10.000,558.000,172.000,8.000,0.000,1.000,136.000,82.000,3460.000,0.000,267.000,0.000,22.000,240.000
2022-01-03 07:00:00+01:00,271.000,2744.000,10.000,568.000,179.000,6.000,116.000,0.000,133.000,163.000,3461.000,0.000,273.000,2.000,22.000,239.000
2022-01-03 08:00:00+01:00,268.000,2968.000,8.000,566.000,189.000,6.000,191.000,0.000,130.000,571.000,3466.000,0.000,275.000,25.000,22.000,241.000
2022-01-03 09:00:00+01:00,267.000,3049.000,5.000,561.000,188.000,7.000,100.000,0.000,130.000,512.000,3465.000,0.000,275.000,250.000,23.000,236.000
2022-01-03 10:00:00+01:00,268.000,2978.000,5.000,552.000,174.000,5.000,73.000,0.000,131.000,386.000,3465.000,0.000,275.000,544.000,23.000,244.000
2022-01-03 11:00:00+01:00,268.000,3068.000,5.000,545.000,171.000,8.000,169.000,0.000,136.000,159.000,3466.000,0.000,270.000,630.000,23.000,243.000
2022-01-03 12:00:00+01:00,269.000,3197.000,7.000,547.000,176.000,8.000,2.000,0.000,137.000,201.000,3464.000,0.000,271.000,567.000,23.000,233.000
2022-01-03 13:00:00+01:00,268.000,3286.000,8.000,552.000,174.000,8.000,0.000,0.000,138.000,214.000,3463.000,0.000,272.000,414.000,23.000,227.000
2022-01-03 14:00:00+01:00,267.000,3307.000,9.000,552.000,174.000,8.000,0.000,0.000,142.000,93.000,3464.000,0.000,272.000,194.000,23.000,212.000
2022-01-03 15:00:00+01:00,268.000,3321.000,9.000,555.000,176.000,7.000,0.000,0.000,141.000,104.000,3465.000,0.000,275.000,35.000,22.000,173.000
2022-01-03 16:00:00+01:00,270.000,3389.000,9.000,566.000,177.000,9.000,340.000,0.000,140.000,124.000,3463.000,0.000,278.000,2.000,22.000,163.000
2022-01-03 17:00:00+01:00,270.000,3401.000,9.000,570.000,176.000,9.000,717.000,0.000,142.000,172.000,3463.000,0.000,279.000,0.000,23.000,147.000
2022-01-03 18:00:00+01:00,271.000,3375.000,9.000,574.000,175.000,5.000,600.000,0.000,142.000,151.000,3467.000,0.000,280.000,0.000,23.000,165.000
2022-01-03 19:00:00+01:00,271.000,3400.000,9.000,576.000,173.000,7.000,720.000,0.000,147.000,77.000,3466.000,0.000,281.000,0.000,23.000,145.000
2022-01-03 20:00:00+01:00,271.000,3385.000,9.000,573.000,172.000,5.000,251.000,0.000,145.000,94.000,3464.000,0.000,283.000,0.000,22.000,146.000
2022-01-03 21:00:00+01:00,271.000,3330.000,9.000,560.000,172.000,5.000,278.000,0.000,149.000,35.000,3465.000,0.000,281.000,0.000,22.000,154.000
2022-01-03 22:00:00+01:00,267.000,3287.000,9.000,532.000,166.000,0.000,148.000,0.000,144.000,92.000,3464.000,0.000,268.000,0.000,22.000,162.000
2022-01-03 23:00:00+01:00,267.000,3306.000,9.000,519.000,166.000,0.000,0.000,111.000,149.000,27.000,3466.000,0.000,268.000,0.000,22.000,143.000
2022-01-04 00:00:00+01:00,258.000,3359.000,9.000,520.000,161.000,0.000,0.000,698.000,150.000,19.000,3466.000,0.000,265.000,0.000,22.000,128.000
2022-01-04 01:00:00+01:00,257.000,3295.000,9.000,519.000,162.000,0.000,0.000,1107.000,149.000,18.000,3465.000,0.000,261.000,0.000,22.000,124.000
2022-01-04 02:00:00+01:00,256.000,3372.000,9.000,519.000,163.000,0.000,0.000,1098.000,148.000,18.000,3466.000,0.000,261.000,0.000,22.000,109.000
2022-01-04 03:00:00+01:00,258.000,3378.000,9.000,522.000,164.000,0.000,0.000,1090.000,148.000,17.000,3465.000,0.000,263.000,0.000,22.000,94.000
2022-01-04 04:00:00+01:00,266.000,3503.000,9.000,534.000,164.000,0.000,0.000,884.000,145.000,26.000,3468.000,0.000,264.000,0.000,22.000,97.000
2022-01-04 05:00:00+01:00,268.000,3779.000,9.000,604.000,180.000,0.000,0.000,31.000,144.000,36.000,3468.000,0.000,265.000,0.000,22.000,80.000
2022-01-04 06:00:00+01:00,272.000,4159.000,9.000,730.000,246.000,0.000,0.000,0.000,138.000,224.000,3468.000,0.000,273.000,0.000,23.000,105.000
2022-01-04 07:00:00+01:00,274.000,4344.000,9.000,1103.000,318.000,0.000,91.000,0.000,138.000,346.000,3467.000,0.000,274.000,2.000,23.000,127.000
2022-01-04 08:00:00+01:00,272.000,4382.000,9.000,1377.000,333.000,0.000,255.000,0.000,132.000,349.000,3466.000,0.000,273.000,6.000,23.000,154.000
2022-01-04 09:00:00+01:00,264.000,4391.000,9.000,1378.000,331.000,0.000,403.000,0.000,128.000,484.000,3468.000,0.000,275.000,29.000,23.000,164.000
2022-01-04 10:00:00+01:00,265.000,4402.000,10.000,1372.000,331.000,0.000,163.000,0.000,132.000,434.000,3464.000,0.000,276.000,77.000,23.000,153.000
2022-01-04 11:00:00+01:00,265.000,4392.000,10.000,1371.000,327.000,0.000,407.000,0.000,138.000,349.000,3461.000,0.000,277.000,123.000,23.000,150.000
2022-01-04 12:00:00+01:00,272.000,4424.000,10.000,1385.000,330.000,0.000,235.000,0.000,140.000,364.000,3462.000,0.000,279.000,140.000,23.000,154.000
2022-01-04 13:00:00+01:00,266.000,4421.000,5.000,1367.000,325.000,0.000,259.000,0.000,141.000,378.000,3459.000,0.000,276.000,129.000,23.000,155.000
2022-01-04 14:00:00+01:00,266.000,4383.000,0.000,1371.000,319.000,2.000,277.000,0.000,145.000,184.000,3456.000,0.000,276.000,75.000,23.000,153.000
2022-01-04 15:00:00+01:00,264.000,4341.000,0.000,1339.000,317.000,0.000,216.000,0.000,146.000,177.000,3453.000,0.000,278.000,17.000,23.000,175.000
2022-01-04 16:00:00+01:00,265.000,4371.000,0.000,1371.000,324.000,0.000,300.000,0.000,150.000,297.000,3451.000,0.000,278.000,2.000,23.000,200.000
2022-01-04 17:00:00+01:00,265.000,4333.000,0.000,1356.000,320.000,0.000,544.000,0.000,148.000,331.000,3447.000,0.000,281.000,0.000,23.000,184.000
2022-01-04 18:00:00+01:00,263.000,4327.000,0.000,1360.000,319.000,0.000,551.000,0.000,147.000,317.000,3446.000,0.000,282.000,0.000,23.000,164.000
2022-01-04 19:00:00+01:00,263.000,4326.000,0.000,1363.000,319.000,0.000,627.000,0.000,148.000,280.000,3445.000,0.000,283.000,0.000,23.000,163.000
2022-01-04 20:00:00+01:00,261.000,4314.000,0.000,1111.000,319.000,0.000,133.000,0.000,151.000,306.000,3448.000,0.000,280.000,0.000,23.000,158.000
2022-01-04 21:00:00+01:00,261.000,4296.000,0.000,572.000,320.000,0.000,118.000,0.000,153.000,172.000,3452.000,0.000,276.000,0.000,23.000,131.000
2022-01-04 22:00:00+01:00,259.000,4221.000,0.000,535.000,309.000,0.000,84.000,0.000,157.000,79.000,3454.000,0.000,267.000,0.000,22.000,118.000
2022-01-04 23:00:00+01:00,258.000,4036.000,0.000,524.000,189.000,0.000,13.000,32.000,161.000,35.000,3460.000,0.000,265.000,0.000,22.000,102.000
2022-01-05 00:00:00+01:00,255.000,3860.000,2.000,521.000,154.000,0.000,0.000,683.000,159.000,32.000,3466.000,0.000,260.000,0.000,22.000,77.000
2022-01-05 01:00:00+01:00,256.000,3878.000,5.000,521.000,149.000,0.000,0.000,1004.000,158.000,25.000,3472.000,0.000,262.000,0.000,22.000,64.000
2022-01-05 02:00:00+01:00,257.000,3726.000,10.000,521.000,148.000,0.000,0.000,1110.000,158.000,25.000,3475.000,0.000,262.000,0.000,22.000,64.000
2022-01-05 03:00:00+01:00,256.000,3461.000,10.000,523.000,150.000,0.000,0.000,1103.000,157.000,24.000,3477.000,0.000,261.000,0.000,22.000,73.000
2022-01-05 04:00:00+01:00,256.000,3549.000,10.000,534.000,153.000,0.000,0.000,1095.000,156.000,24.000,3480.000,0.000,261.000,0.000,22.000,102.000
2022-01-05 05:00:00+01:00,256.000,3944.000,10.000,552.000,157.000,0.000,0.000,1030.000,156.000,27.000,3479.000,0.000,265.000,0.000,22.000,115.000
2022-01-05 06:00:00+01:00,261.000,4213.000,3.000,578.000,160.000,6.000,19.000,48.000,155.000,62.000,3482.000,0.000,275.000,0.000,22.000,104.000
2022-01-05 07:00:00+01:00,263.000,4248.000,4.000,584.000,167.000,7.000,0.000,0.000,148.000,338.000,3483.000,0.000,275.000,2.000,22.000,109.000
2022-01-05 08:00:00+01:00,272.000,4320.000,1.000,589.000,170.000,8.000,436.000,0.000,148.000,352.000,3477.000,0.000,274.000,4.000,23.000,126.000
2022-01-05 09:00:00+01:00,271.000,4245.000,0.000,587.000,179.000,8.000,146.000,0.000,150.000,348.000,3478.000,0.000,273.000,36.000,23.000,164.000
2022-01-05 10:00:00+01:00,271.000,4080.000,0.000,587.000,173.000,7.000,98.000,0.000,149.000,572.000,3480.000,0.000,272.000,79.000,22.000,163.000
2022-01-05 11:00:00+01:00,263.000,4290.000,0.000,588.000,182.000,9.000,0.000,0.000,146.000,402.000,3480.000,0.000,276.000,110.000,22.000,160.000
2022-01-05 12:00:00+01:00,264.000,4179.000,0.000,585.000,179.000,7.000,0.000,0.000,153.000,138.000,3476.000,0.000,275.000,162.000,22.000,165.000
2022-01-05 13:00:00+01:00,271.000,4223.000,0.000,584.000,181.000,11.000,126.000,0.000,150.000,180.000,3480.000,0.000,276.000,203.000,22.000,198.000
2022-01-05 14:00:00+01:00,264.000,4147.000,0.000,584.000,176.000,10.000,158.000,0.000,150.000,173.000,3485.000,0.000,276.000,142.000,22.000,212.000
2022-01-05 15:00:00+01:00,273.000,4190.000,0.000,588.000,177.000,8.000,365.000,0.000,151.000,150.000,3484.000,0.000,280.000,27.000,22.000,243.000
2022-01-05 16:00:00+01:00,273.000,4384.000,0.000,592.000,188.000,8.000,500.000,0.000,154.000,132.000,3487.000,0.000,282.000,3.000,22.000,225.000
2022-01-05 17:00:00+01:00,273.000,4361.000,0.000,592.000,186.000,8.000,448.000,0.000,152.000,128.000,3487.000,0.000,282.000,0.000,22.000,231.000
2022-01-05 18:00:00+01:00,273.000,4293.000,0.000,592.000,177.000,7.000,446.000,0.000,152.000,124.000,3488.000,0.000,285.000,0.000,22.000,233.000
2022-01-05 19:00:00+01:00,270.000,4282.000,0.000,592.000,174.000,8.000,305.000,0.000,148.000,323.000,3489.000,0.000,284.000,0.000,22.000,235.000
2022-01-05 20:00:00+01:00,272.000,4255.000,0.000,590.000,173.000,8.000,17.000,0.000,149.000,233.000,3488.000,0.000,283.000,0.000,22.000,235.000
2022-01-05 21:00:00+01:00,265.000,4202.000,0.000,580.000,171.000,6.000,0.000,0.000,156.000,56.000,3490.000,0.000,281.000,0.000,22.000,225.000
2022-01-05 22:00:00+01:00,259.000,4081.000,0.000,536.000,176.000,0.000,0.000,21.000,156.000,52.000,3488.000,0.000,269.000,0.000,22.000,222.000
2022-01-05 23:00:00+01:00,259.000,3937.000,5.000,524.000,164.000,0.000,0.000,768.000,156.000,38.000,3489.000,0.000,267.000,0.000,22.000,212.000
2022-01-06 00:00:00+01:00,255.000,3750.000,10.000,521.000,170.000,0.000,0.000,1101.000,154.000,30.000,3491.000,0.000,264.000,0.000,22.000,197.000
2022-01-06 01:00:00+01:00,255.000,3782.000,13.000,523.000,168.000,0.000,0.000,1094.000,154.000,30.000,3492.000,0.000,264.000,0.000,23.000,194.000
2022-01-06 02:00:00+01:00,256.000,3929.000,12.000,523.000,168.000,0.000,0.000,994.000,154.000,30.000,3491.000,0.000,263.000,0.000,22.000,194.000
2022-01-06 03:00:00+01:00,257.000,3998.000,10.000,525.000,174.000,0.000,0.000,462.000,153.000,59.000,3490.000,0.000,265.000,0.000,22.000,203.000
2022-01-06 04:00:00+01:00,259.000,3944.000,10.000,538.000,171.000,0.000,0.000,46.000,151.000,61.000,3491.000,0.000,265.000,0.000,22.000,183.000
2022-01-06 05:00:00+01:00,266.000,4090.000,10.000,555.000,171.000,0.000,0.000,0.000,150.000,63.000,3489.000,0.000,267.000,0.000,22.000,185.000
2022-01-06 06:00:00+01:00,271.000,4282.000,10.000,679.000,229.000,0.000,67.000,0.000,145.000,170.000,3488.000,0.000,277.000,0.000,23.000,186.000
2022-01-06 07:00:00+01:00,271.000,4344.000,10.000,1043.000,287.000,0.000,105.000,0.000,145.000,237.000,3492.000,0.000,277.000,2.000,23.000,199.000
2022-01-06 08:00:00+01:00,272.000,4317.000,10.000,1338.000,330.000,0.000,18.000,0.000,144.000,551.000,3491.000,0.000,276.000,19.000,23.000,199.000
2022-01-06 09:00:00+01:00,271.000,4396.000,10.000,1389.000,339.000,0.000,0.000,0.000,145.000,586.000,3488.000,0.000,276.000,149.000,23.000,172.000
2022-01-06 10:00:00+01:00,268.000,4275.000,10.000,1365.000,336.000,0.000,16.000,0.000,147.000,435.000,3488.000,0.000,275.000,382.000,23.000,166.000
2022-01-06 11:00:00+01:00,268.000,4287.000,10.000,1370.000,337.000,0.000,77.000,0.000,151.000,147.000,3488.000,0.000,276.000,575.000,23.000,156.000
2022-01-06 12:00:00+01:00,269.000,4235.000,10.000,1365.000,334.000,0.000,91.000,0.000,153.000,130.000,3488.000,0.000,275.000,752.000,23.000,147.000
2022-01-06 13:00:00+01:00,269.000,4208.000,10.000,1274.000,329.000,0.000,0.000,0.000,154.000,110.000,3488.000,0.000,273.000,803.000,23.000,125.000
2022-01-06 14:00:00+01:00,269.000,4216.000,10.000,1203.000,334.000,0.000,0.000,0.000,152.000,231.000,3488.000,0.000,275.000,506.000,23.000,109.000
2022-01-06 15:00:00+01:00,270.000,4307.000,10.000,1374.000,337.000,0.000,138.000,0.000,154.000,225.000,3488.000,0.000,278.000,137.000,23.000,94.000
2022-01-06 16:00:00+01:00,271.000,4331.000,10.000,1379.000,337.000,0.000,486.000,0.000,154.000,180.000,3488.000,0.000,282.000,4.000,23.000,72.000
2022-01-06 17:00:00+01:00,273.000,4352.000,10.000,1388.000,336.000,0.000,479.000,0.000,150.000,495.000,3492.000,0.000,282.000,0.000,23.000,69.000
2022-01-06 18:00:00+01:00,271.000,4347.000,10.000,1384.000,336.000,0.000,453.000,0.000,151.000,433.000,3491.000,0.000,284.000,0.000,23.000,73.000
2022-01-06 19:00:00+01:00,271.000,4294.000,10.000,803.000,335.000,0.000,584.000,0.000,153.000,208.000,3489.000,0.000,281.000,0.000,23.000,63.000
2022-01-06 20:00:00+01:00,269.000,4346.000,10.000,591.000,337.000,0.000,624.000,0.000,154.000,158.000,3489.000,0.000,281.000,0.000,22.000,60.000
2022-01-06 21:00:00+01:00,268.000,4302.000,10.000,583.000,341.000,0.000,219.000,0.000,156.000,94.000,3492.000,0.000,280.000,0.000,23.000,54.000
2022-01-06 22:00:00+01:00,264.000,4237.000,10.000,544.000,333.000,0.000,91.000,0.000,158.000,56.000,3492.000,0.000,267.000,0.000,22.000,48.000
2022-01-06 23:00:00+01:00,258.000,4207.000,10.000,532.000,307.000,0.000,0.000,0.000,159.000,43.000,3491.000,0.000,267.000,0.000,23.000,49.000
2022-01-07 00:00:00+01:00,256.000,3817.000,10.000,540.000,286.000,0.000,0.000,0.000,159.000,39.000,3491.000,0.000,263.000,0.000,22.000,50.000
2022-01-07 01:00:00+01:00,253.000,3759.000,10.000,541.000,288.000,0.000,0.000,763.000,160.000,29.000,3491.000,0.000,263.000,0.000,22.000,57.000
2022-01-07 02:00:00+01:00,256.000,3628.000,10.000,545.000,268.000,0.000,0.000,1103.000,160.000,30.000,3494.000,0.000,260.000,0.000,22.000,53.000
2022-01-07 03:00:00+01:00,257.000,3593.000,10.000,555.000,265.000,0.000,0.000,1096.000,159.000,30.000,3494.000,0.000,262.000,0.000,22.000,58.000
2022-01-07 04:00:00+01:00,257.000,3695.000,10.000,563.000,273.000,0.000,0.000,1086.000,160.000,30.000,3493.000,0.000,262.000,0.000,22.000,75.000
2022-01-07 05:00:00+01:00,257.000,3872.000,10.000,573.000,279.000,0.000,0.000,489.000,158.000,30.000,3494.000,0.000,265.000,0.000,22.000,73.000
2022-01-07 06:00:00+01:00,262.000,3987.000,10.000,598.000,322.000,0.000,0.000,1.000,155.000,65.000,3495.000,0.000,275.000,0.000,23.000,92.000
2022-01-07 07:00:00+01:00,268.000,4038.000,10.000,604.000,344.000,0.000,33.000,0.000,151.000,215.000,3499.000,0.000,277.000,2.000,23.000,98.000
2022-01-07 08:00:00+01:00,266.000,4065.000,10.000,606.000,353.000,0.000,1.000,0.000,150.000,526.000,3497.000,0.000,278.000,83.000,23.000,108.000
2022-01-07 09:00:00+01:00,262.000,3948.000,10.000,603.000,338.000,0.000,0.000,0.000,155.000,380.000,3496.000,0.000,278.000,349.000,23.000,100.000
2022-01-07 10:00:00+01:00,270.000,4100.000,10.000,596.000,343.000,0.000,41.000,0.000,157.000,330.000,3493.000,0.000,274.000,603.000,23.000,102.000
2022-01-07 11:00:00+01:00,265.000,4075.000,10.000,597.000,342.000,0.000,25.000,0.000,158.000,343.000,3491.000,0.000,277.000,753.000,23.000,115.000
2022-01-07 12:00:00+01:00,263.000,4155.000,10.000,597.000,340.000,0.000,0.000,0.000,161.000,144.000,3491.000,0.000,278.000,762.000,23.000,116.000
2022-01-07 13:00:00+01:00,265.000,4158.000,10.000,595.000,339.000,0.000,6.000,0.000,165.000,132.000,3488.000,0.000,277.000,586.000,23.000,116.000
2022-01-07 14:00:00+01:00,268.000,4224.000,10.000,598.000,343.000,0.000,277.000,0.000,166.000,132.000,3486.000,0.000,281.000,316.000,23.000,124.000
2022-01-07 15:00:00+01:00,277.000,4233.000,10.000,600.000,345.000,0.000,432.000,0.000,166.000,168.000,3487.000,0.000,283.000,89.000,23.000,126.000
2022-01-07 16:00:00+01:00,278.000,4294.000,10.000,602.000,349.000,0.000,483.000,0.000,163.000,248.000,3488.000,0.000,284.000,4.000,23.000,124.000
2022-01-07 17:00:00+01:00,274.000,4258.000,10.000,606.000,345.000,0.000,518.000,0.000,162.000,243.000,3490.000,0.000,283.000,0.000,23.000,137.000
2022-01-07 18:00:00+01:00,274.000,4245.000,10.000,606.000,342.000,0.000,796.000,0.000,165.000,205.000,3491.000,0.000,286.000,0.000,23.000,139.000
2022-01-07 19:00:00+01:00,274.000,4270.000,10.000,606.000,341.000,0.000,774.000,0.000,165.000,176.000,3491.000,0.000,286.000,0.000,23.000,130.000
