timestamp_cec,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Waste,Wind Onshore
2022-01-02 09:00:00+01:00,0.000,1.000,561.000,1929.000,7.000,251.000
2022-01-02 10:00:00+01:00,0.000,1.000,557.000,2271.000,7.000,296.000
2022-01-02 11:00:00+01:00,0.000,1.000,598.000,2786.000,5.000,336.000
2022-01-02 12:00:00+01:00,0.000,1.000,591.000,2705.000,5.000,289.000
2022-01-02 13:00:00+01:00,0.000,1.000,589.000,2832.000,6.000,230.000
2022-01-02 14:00:00+01:00,0.000,1.000,595.000,2945.000,5.000,209.000
2022-01-02 15:00:00+01:00,0.000,1.000,605.000,2992.000,4.000,246.000
2022-01-02 16:00:00+01:00,0.000,1.000,605.000,2921.000,4.000,268.000
2022-01-02 17:00:00+01:00,0.000,1.000,611.000,3134.000,4.000,309.000
2022-01-02 18:00:00+01:00,0.000,1.000,619.000,3313.000,5.000,422.000
2022-01-02 19:00:00+01:00,0.000,1.000,615.000,2836.000,6.000,668.000
2022-01-02 20:00:00+01:00,0.000,1.000,599.000,2166.000,6.000,824.000
2022-01-02 21:00:00+01:00,0.000,1.000,598.000,2018.000,5.000,844.000
2022-01-02 22:00:00+01:00,0.000,1.000,583.000,2010.000,8.000,800.000
2022-01-02 23:00:00+01:00,0.000,1.000,573.000,1736.000,9.000,872.000
2022-01-03 00:00:00+01:00,0.000,1.000,561.000,1710.000,9.000,930.000
2022-01-03 01:00:00+01:00,0.000,1.000,561.000,1619.000,9.000,931.000
2022-01-03 02:00:00+01:00,0.000,1.000,562.000,1542.000,9.000,975.000
2022-01-03 03:00:00+01:00,0.000,1.000,558.000,1571.000,9.000,1038.000
2022-01-03 04:00:00+01:00,0.000,1.000,556.000,1497.000,7.000,1088.000
2022-01-03 05:00:00+01:00,0.000,1.000,566.000,1747.000,5.000,1066.000
2022-01-03 06:00:00+01:00,0.000,1.000,582.000,2458.000,5.000,1120.000
2022-01-03 07:00:00+01:00,0.000,1.000,611.000,2925.000,5.000,1173.000
2022-01-03 08:00:00+01:00,0.000,1.000,641.000,3509.000,5.000,1212.000
2022-01-03 09:00:00+01:00,0.000,1.000,669.000,3755.000,4.000,1229.000
2022-01-03 10:00:00+01:00,0.000,1.000,675.000,3447.000,4.000,1239.000
2022-01-03 11:00:00+01:00,0.000,1.000,681.000,3630.000,4.000,1179.000
2022-01-03 12:00:00+01:00,0.000,1.000,684.000,3685.000,4.000,1194.000
2022-01-03 13:00:00+01:00,0.000,1.000,727.000,3701.000,4.000,1122.000
2022-01-03 14:00:00+01:00,0.000,1.000,742.000,4030.000,4.000,1048.000
2022-01-03 15:00:00+01:00,0.000,1.000,745.000,4079.000,4.000,964.000
2022-01-03 16:00:00+01:00,0.000,1.000,751.000,4186.000,4.000,802.000
2022-01-03 17:00:00+01:00,0.000,1.000,753.000,4646.000,4.000,874.000
2022-01-03 18:00:00+01:00,0.000,1.000,749.000,4604.000,4.000,820.000
2022-01-03 19:00:00+01:00,0.000,1.000,753.000,4564.000,4.000,821.000
2022-01-03 20:00:00+01:00,0.000,1.000,757.000,4486.000,4.000,751.000
2022-01-03 21:00:00+01:00,0.000,1.000,755.000,4101.000,4.000,874.000
2022-01-03 22:00:00+01:00,0.000,1.000,743.000,3729.000,4.000,956.000
2022-01-03 23:00:00+01:00,0.000,1.000,741.000,3078.000,4.000,1064.000
2022-01-04 00:00:00+01:00,0.000,1.000,750.000,2576.000,5.000,1093.000
2022-01-04 01:00:00+01:00,0.000,1.000,756.000,2569.000,7.000,1029.000
2022-01-04 02:00:00+01:00,0.000,1.000,761.000,2293.000,8.000,1134.000
2022-01-04 03:00:00+01:00,0.000,1.000,762.000,2095.000,9.000,1141.000
2022-01-04 04:00:00+01:00,0.000,1.000,764.000,2178.000,9.000,1128.000
2022-01-04 05:00:00+01:00,0.000,1.000,759.000,2957.000,9.000,983.000
2022-01-04 06:00:00+01:00,0.000,35.000,768.000,5105.000,7.000,982.000
2022-01-04 07:00:00+01:00,0.000,338.000,782.000,6357.000,5.000,1005.000
2022-01-04 08:00:00+01:00,0.000,418.000,781.000,6978.000,3.000,904.000
2022-01-04 09:00:00+01:00,0.000,407.000,777.000,6781.000,3.000,868.000
2022-01-04 10:00:00+01:00,0.000,422.000,774.000,6902.000,3.000,774.000
2022-01-04 11:00:00+01:00,0.000,358.000,779.000,6776.000,3.000,718.000
2022-01-04 12:00:00+01:00,0.000,356.000,775.000,6755.000,4.000,624.000
2022-01-04 13:00:00+01:00,0.000,319.000,770.000,6693.000,4.000,568.000
2022-01-04 14:00:00+01:00,0.000,318.000,760.000,6690.000,4.000,558.000
2022-01-04 15:00:00+01:00,0.000,365.000,750.000,6855.000,4.000,448.000
2022-01-04 16:00:00+01:00,0.000,390.000,736.000,7263.000,4.000,531.000
2022-01-04 17:00:00+01:00,0.000,432.000,735.000,7427.000,4.000,535.000
2022-01-04 18:00:00+01:00,0.000,402.000,731.000,7229.000,4.000,492.000
2022-01-04 19:00:00+01:00,0.000,224.000,725.000,6633.000,4.000,363.000
2022-01-04 20:00:00+01:00,0.000,99.000,724.000,5671.000,4.000,400.000
2022-01-04 21:00:00+01:00,0.000,1.000,727.000,4946.000,4.000,516.000
2022-01-04 22:00:00+01:00,0.000,1.000,725.000,3746.000,4.000,545.000
2022-01-04 23:00:00+01:00,0.000,1.000,722.000,2768.000,4.000,539.000
2022-01-05 00:00:00+01:00,0.000,1.000,730.000,2567.000,5.000,676.000
2022-01-05 01:00:00+01:00,0.000,1.000,723.000,2307.000,8.000,661.000
2022-01-05 02:00:00+01:00,0.000,1.000,714.000,2159.000,9.000,482.000
2022-01-05 03:00:00+01:00,0.000,1.000,704.000,2030.000,9.000,345.000
2022-01-05 04:00:00+01:00,0.000,1.000,699.000,2053.000,9.000,451.000
2022-01-05 05:00:00+01:00,0.000,22.000,692.000,2479.000,9.000,496.000
2022-01-05 06:00:00+01:00,0.000,79.000,696.000,3427.000,9.000,536.000
2022-01-05 07:00:00+01:00,0.000,128.000,715.000,4712.000,7.000,515.000
2022-01-05 08:00:00+01:00,0.000,127.000,709.000,5705.000,5.000,578.000
2022-01-05 09:00:00+01:00,0.000,140.000,704.000,5471.000,5.000,665.000
2022-01-05 10:00:00+01:00,0.000,141.000,708.000,5596.000,7.000,684.000
2022-01-05 11:00:00+01:00,0.000,133.000,703.000,5308.000,6.000,781.000
2022-01-05 12:00:00+01:00,0.000,132.000,699.000,4866.000,6.000,824.000
2022-01-05 13:00:00+01:00,0.000,132.000,701.000,4806.000,7.000,693.000
2022-01-05 14:00:00+01:00,0.000,132.000,698.000,4780.000,8.000,687.000
2022-01-05 15:00:00+01:00,0.000,131.000,693.000,5028.000,7.000,739.000
2022-01-05 16:00:00+01:00,0.000,127.000,694.000,5594.000,7.000,748.000
2022-01-05 17:00:00+01:00,0.000,138.000,696.000,6268.000,8.000,882.000
2022-01-05 18:00:00+01:00,0.000,139.000,694.000,5931.000,8.000,877.000
2022-01-05 19:00:00+01:00,0.000,133.000,695.000,5256.000,4.000,956.000
2022-01-05 20:00:00+01:00,0.000,127.000,691.000,4681.000,4.000,913.000
2022-01-05 21:00:00+01:00,0.000,127.000,692.000,4716.000,6.000,848.000
2022-01-05 22:00:00+01:00,0.000,127.000,687.000,4039.000,9.000,686.000
2022-01-05 23:00:00+01:00,0.000,127.000,690.000,3901.000,8.000,485.000
2022-01-06 00:00:00+01:00,0.000,135.000,671.000,3993.000,9.000,418.000
2022-01-06 01:00:00+01:00,0.000,127.000,660.000,3882.000,9.000,427.000
2022-01-06 02:00:00+01:00,0.000,127.000,656.000,3772.000,9.000,422.000
2022-01-06 03:00:00+01:00,0.000,128.000,651.000,4296.000,9.000,408.000
2022-01-06 04:00:00+01:00,0.000,137.000,670.000,4827.000,7.000,402.000
2022-01-06 05:00:00+01:00,0.000,165.000,677.000,5920.000,4.000,354.000
2022-01-06 06:00:00+01:00,0.000,281.000,676.000,6756.000,4.000,286.000
2022-01-06 07:00:00+01:00,0.000,282.000,676.000,7475.000,4.000,209.000
2022-01-06 08:00:00+01:00,0.000,420.000,677.000,7696.000,5.000,194.000
2022-01-06 09:00:00+01:00,0.000,428.000,671.000,7848.000,6.000,112.000
2022-01-06 10:00:00+01:00,0.000,428.000,672.000,7876.000,6.000,71.000
2022-01-06 11:00:00+01:00,0.000,427.000,688.000,7709.000,6.000,41.000
2022-01-06 12:00:00+01:00,0.000,425.000,685.000,7663.000,6.000,39.000
2022-01-06 13:00:00+01:00,0.000,426.000,681.000,7649.000,6.000,65.000
2022-01-06 14:00:00+01:00,0.000,429.000,680.000,7717.000,6.000,130.000
2022-01-06 15:00:00+01:00,0.000,429.000,683.000,7791.000,6.000,202.000
2022-01-06 16:00:00+01:00,0.000,429.000,680.000,7706.000,6.000,317.000
2022-01-06 17:00:00+01:00,0.000,428.000,683.000,7707.000,6.000,465.000
2022-01-06 18:00:00+01:00,0.000,428.000,684.000,7686.000,6.000,644.000
2022-01-06 19:00:00+01:00,0.000,428.000,690.000,7653.000,6.000,756.000
2022-01-06 20:00:00+01:00,0.000,428.000,699.000,7741.000,5.000,851.000
2022-01-06 21:00:00+01:00,0.000,428.000,702.000,7514.000,5.000,844.000
2022-01-06 22:00:00+01:00,0.000,372.000,697.000,7211.000,4.000,908.000
2022-01-06 23:00:00+01:00,0.000,171.000,693.000,6196.000,4.000,917.000
2022-01-07 00:00:00+01:00,0.000,42.000,676.000,4502.000,4.000,949.000
2022-01-07 01:00:00+01:00,0.000,1.000,669.000,3892.000,7.000,972.000
2022-01-07 02:00:00+01:00,0.000,1.000,665.000,3443.000,9.000,1039.000
2022-01-07 03:00:00+01:00,0.000,1.000,646.000,3146.000,9.000,986.000
2022-01-07 04:00:00+01:00,0.000,1.000,640.000,3137.000,9.000,781.000
2022-01-07 05:00:00+01:00,0.000,1.000,657.000,3500.000,9.000,685.000
2022-01-07 06:00:00+01:00,0.000,67.000,660.000,5433.000,9.000,605.000
2022-01-07 07:00:00+01:00,0.000,85.000,674.000,6883.000,9.000,473.000
2022-01-07 08:00:00+01:00,0.000,136.000,684.000,7259.000,11.000,433.000
2022-01-07 09:00:00+01:00,0.000,136.000,689.000,7213.000,8.000,405.000
2022-01-07 10:00:00+01:00,0.000,136.000,694.000,7327.000,7.000,381.000
2022-01-07 11:00:00+01:00,0.000,136.000,695.000,7673.000,6.000,369.000
2022-01-07 12:00:00+01:00,0.000,136.000,689.000,7652.000,6.000,342.000
2022-01-07 13:00:00+01:00,0.000,136.000,696.000,7619.000,6.000,367.000
2022-01-07 14:00:00+01:00,0.000,173.000,692.000,7743.000,5.000,362.000
2022-01-07 15:00:00+01:00,0.000,405.000,701.000,7840.000,5.000,366.000
2022-01-07 16:00:00+01:00,0.000,420.000,696.000,7724.000,5.000,363.000
2022-01-07 17:00:00+01:00,0.000,390.000,697.000,7734.000,6.000,378.000
2022-01-07 18:00:00+01:00,0.000,272.000,696.000,7684.000,6.000,365.000
2022-01-07 19:00:00+01:00,0.000,252.000,691.000,7621.000,6.000,358.000
2022-01-07 20:00:00+01:00,0.000,335.000,689.000,7108.000,6.000,428.000
2022-01-07 21:00:00+01:00,0.000,365.000,690.000,6924.000,5.000,486.000
2022-01-07 22:00:00+01:00,0.000,247.000,693.000,6669.000,4.000,449.000
2022-01-07 23:00:00+01:00,0.000,153.000,688.000,6185.000,4.000,528.000
2022-01-08 00:00:00+01:00,0.000,139.000,669.000,6445.000,4.000,464.000
2022-01-08 01:00:00+01:00,0.000,133.000,667.000,6158.000,4.000,432.000
2022-01-08 02:00:00+01:00,0.000,133.000,668.000,5963.000,4.000,351.000
2022-01-08 03:00:00+01:00,0.000,133.000,663.000,6085.000,4.000,267.000
2022-01-08 04:00:00+01:00,0.000,133.000,660.000,6150.000,4.000,202.000
2022-01-08 05:00:00+01:00,0.000,133.000,661.000,6079.000,5.000,184.000
2022-01-08 06:00:00+01:00,0.000,134.000,662.000,6219.000,5.000,171.000
2022-01-08 07:00:00+01:00,0.000,139.000,691.000,6462.000,5.000,164.000
2022-01-08 08:00:00+01:00,0.000,139.000,688.000,7044.000,5.000,148.000
2022-01-08 09:00:00+01:00,0.000,139.000,693.000,7275.000,5.000,139.000
2022-01-08 10:00:00+01:00,0.000,139.000,688.000,7589.000,5.000,155.000
2022-01-08 11:00:00+01:00,0.000,139.000,691.000,7713.000,5.000,192.000
2022-01-08 12:00:00+01:00,0.000,139.000,689.000,7676.000,5.000,242.000
2022-01-08 13:00:00+01:00,0.000,131.000,692.000,7439.000,5.000,294.000
2022-01-08 14:00:00+01:00,0.000,127.000,687.000,7565.000,5.000,378.000
2022-01-08 15:00:00+01:00,0.000,139.000,687.000,7565.000,5.000,473.000
2022-01-08 16:00:00+01:00,0.000,138.000,681.000,7449.000,5.000,580.000
2022-01-08 17:00:00+01:00,0.000,124.000,674.000,7495.000,5.000,703.000
2022-01-08 18:00:00+01:00,0.000,124.000,674.000,6813.000,5.000,869.000
2022-01-08 19:00:00+01:00,0.000,123.000,671.000,5769.000,4.000,977.000
2022-01-08 20:00:00+01:00,0.000,78.000,636.000,4642.000,4.000,1026.000
2022-01-08 21:00:00+01:00,0.000,2.000,643.000,3946.000,8.000,1062.000
2022-01-08 22:00:00+01:00,0.000,1.000,643.000,3444.000,9.000,1091.000
2022-01-08 23:00:00+01:00,0.000,1.000,638.000,3347.000,9.000,1123.000
2022-01-09 00:00:00+01:00,0.000,1.000,626.000,2889.000,9.000,1153.000
2022-01-09 01:00:00+01:00,0.000,1.000,625.000,2513.000,9.000,1171.000
2022-01-09 02:00:00+01:00,0.000,1.000,617.000,2328.000,9.000,1171.000
2022-01-09 03:00:00+01:00,0.000,1.000,588.000,2178.000,9.000,1145.000
2022-01-09 04:00:00+01:00,0.000,1.000,589.000,2133.000,9.000,1119.000
2022-01-09 05:00:00+01:00,0.000,1.000,593.000,2134.000,9.000,1086.000
2022-01-09 06:00:00+01:00,0.000,1.000,589.000,2223.000,9.000,1071.000
2022-01-09 07:00:00+01:00,0.000,1.000,593.000,2369.000,9.000,1055.000
2022-01-09 08:00:00+01:00,0.000,22.000,594.000,2776.000,9.000,1067.000
2022-01-09 09:00:00+01:00,0.000,66.000,618.000,3891.000,9.000,1059.000
2022-01-09 10:00:00+01:00,0.000,81.000,624.000,5448.000,9.000,1065.000
2022-01-09 11:00:00+01:00,0.000,139.000,631.000,6631.000,9.000,1072.000
2022-01-09 12:00:00+01:00,0.000,139.000,637.000,7032.000,8.000,1106.000
2022-01-09 13:00:00+01:00,0.000,139.000,643.000,7129.000,7.000,1069.000
2022-01-09 14:00:00+01:00,0.000,139.000,645.000,7214.000,6.000,1074.000
2022-01-09 15:00:00+01:00,0.000,139.000,651.000,7586.000,6.000,1062.000
2022-01-09 16:00:00+01:00,0.000,314.000,644.000,7584.000,6.000,1065.000
2022-01-09 17:00:00+01:00,0.000,378.000,643.000,7601.000,6.000,1070.000
2022-01-09 18:00:00+01:00,0.000,378.000,646.000,7564.000,6.000,1054.000
2022-01-09 19:00:00+01:00,0.000,378.000,640.000,7513.000,6.000,988.000
2022-01-09 20:00:00+01:00,0.000,364.000,624.000,7484.000,5.000,971.000
2022-01-09 21:00:00+01:00,0.000,139.000,631.000,7369.000,5.000,913.000
2022-01-09 22:00:00+01:00,0.000,139.000,628.000,6997.000,5.000,833.000
2022-01-09 23:00:00+01:00,0.000,139.000,628.000,6559.000,5.000,893.000
2022-01-10 00:00:00+01:00,0.000,138.000,609.000,6367.000,5.000,973.000
2022-01-10 01:00:00+01:00,0.000,129.000,612.000,5665.000,5.000,1048.000
2022-01-10 02:00:00+01:00,0.000,124.000,613.000,5509.000,5.000,1062.000
2022-01-10 03:00:00+01:00,0.000,138.000,617.000,5529.000,5.000,1071.000
2022-01-10 04:00:00+01:00,0.000,138.000,624.000,6150.000,5.000,1057.000
2022-01-10 05:00:00+01:00,0.000,138.000,632.000,6959.000,5.000,1068.000
2022-01-10 06:00:00+01:00,0.000,376.000,664.000,7347.000,5.000,1095.000
2022-01-10 07:00:00+01:00,0.000,428.000,673.000,7605.000,5.000,1145.000
2022-01-10 08:00:00+01:00,0.000,429.000,673.000,7843.000,4.000,1170.000
2022-01-10 09:00:00+01:00,0.000,428.000,682.000,7701.000,4.000,1218.000
2022-01-10 10:00:00+01:00,0.000,427.000,691.000,7642.000,4.000,1236.000
2022-01-10 11:00:00+01:00,0.000,427.000,689.000,7650.000,4.000,1231.000
2022-01-10 12:00:00+01:00,0.000,429.000,693.000,7745.000,4.000,1219.000
2022-01-10 13:00:00+01:00,0.000,423.000,701.000,7646.000,4.000,1194.000
2022-01-10 14:00:00+01:00,0.000,391.000,694.000,7466.000,4.000,1170.000
2022-01-10 15:00:00+01:00,0.000,378.000,707.000,7595.000,4.000,1180.000
2022-01-10 16:00:00+01:00,0.000,394.000,707.000,8037.000,4.000,1145.000
2022-01-10 17:00:00+01:00,0.000,400.000,707.000,7935.000,4.000,1141.000
2022-01-10 18:00:00+01:00,0.000,419.000,713.000,7961.000,4.000,1148.000
2022-01-10 19:00:00+01:00,0.000,350.000,713.000,7814.000,4.000,1078.000
2022-01-10 20:00:00+01:00,0.000,398.000,708.000,7699.000,4.000,1077.000
2022-01-10 21:00:00+01:00,0.000,388.000,713.000,7883.000,4.000,1041.000
2022-01-10 22:00:00+01:00,0.000,266.000,715.000,7676.000,4.000,1054.000
2022-01-10 23:00:00+01:00,0.000,138.000,693.000,7279.000,4.000,1063.000
2022-01-11 00:00:00+01:00,0.000,138.000,704.000,6823.000,4.000,1009.000
2022-01-11 01:00:00+01:00,0.000,138.000,715.000,6437.000,4.000,1044.000
2022-01-11 02:00:00+01:00,0.000,138.000,724.000,6090.000,4.000,1080.000
2022-01-11 03:00:00+01:00,0.000,138.000,721.000,6032.000,4.000,1102.000
2022-01-11 04:00:00+01:00,0.000,138.000,719.000,6206.000,4.000,1127.000
2022-01-11 05:00:00+01:00,0.000,235.000,714.000,6791.000,4.000,1132.000
2022-01-11 06:00:00+01:00,0.000,385.000,739.000,7375.000,4.000,1195.000
2022-01-11 07:00:00+01:00,0.000,408.000,753.000,7649.000,4.000,1247.000
2022-01-11 08:00:00+01:00,0.000,405.000,748.000,7721.000,4.000,1053.000
2022-01-11 09:00:00+01:00,0.000,407.000,751.000,7801.000,4.000,706.000
2022-01-11 10:00:00+01:00,0.000,387.000,750.000,7860.000,4.000,373.000
2022-01-11 11:00:00+01:00,0.000,390.000,753.000,7802.000,4.000,279.000
2022-01-11 12:00:00+01:00,0.000,388.000,751.000,7668.000,4.000,176.000
2022-01-11 13:00:00+01:00,0.000,390.000,757.000,7771.000,4.000,205.000
2022-01-11 14:00:00+01:00,0.000,391.000,764.000,7736.000,4.000,212.000
2022-01-11 15:00:00+01:00,0.000,387.000,769.000,7779.000,4.000,247.000
2022-01-11 16:00:00+01:00,0.000,410.000,767.000,7983.000,4.000,252.000
2022-01-11 17:00:00+01:00,0.000,423.000,771.000,8138.000,4.000,268.000
2022-01-11 18:00:00+01:00,0.000,413.000,774.000,8065.000,4.000,236.000
2022-01-11 19:00:00+01:00,0.000,331.000,771.000,7929.000,4.000,209.000
2022-01-11 20:00:00+01:00,0.000,329.000,779.000,7815.000,4.000,231.000
2022-01-11 21:00:00+01:00,0.000,224.000,784.000,7698.000,4.000,383.000
2022-01-11 22:00:00+01:00,0.000,137.000,788.000,7429.000,4.000,340.000
2022-01-11 23:00:00+01:00,0.000,137.000,761.000,6709.000,4.000,347.000
2022-01-12 00:00:00+01:00,0.000,135.000,754.000,6601.000,4.000,396.000
2022-01-12 01:00:00+01:00,0.000,130.000,749.000,6423.000,4.000,434.000
2022-01-12 02:00:00+01:00,0.000,132.000,745.000,6228.000,4.000,539.000
2022-01-12 03:00:00+01:00,0.000,133.000,747.000,6231.000,4.000,671.000
2022-01-12 04:00:00+01:00,0.000,133.000,746.000,6136.000,4.000,667.000
2022-01-12 05:00:00+01:00,0.000,134.000,749.000,6618.000,4.000,874.000
2022-01-12 06:00:00+01:00,0.000,168.000,769.000,7229.000,4.000,894.000
2022-01-12 07:00:00+01:00,0.000,272.000,791.000,7831.000,5.000,1112.000
2022-01-12 08:00:00+01:00,0.000,275.000,777.000,7777.000,5.000,1089.000
2022-01-12 09:00:00+01:00,0.000,239.000,788.000,7487.000,5.000,1132.000
2022-01-12 10:00:00+01:00,0.000,137.000,787.000,7349.000,5.000,1175.000
2022-01-12 11:00:00+01:00,0.000,137.000,801.000,7250.000,4.000,1192.000
2022-01-12 12:00:00+01:00,0.000,137.000,813.000,7150.000,4.000,1164.000
2022-01-12 13:00:00+01:00,0.000,137.000,822.000,6838.000,4.000,1174.000
2022-01-12 14:00:00+01:00,0.000,83.000,833.000,6471.000,4.000,1143.000
2022-01-12 15:00:00+01:00,0.000,1.000,842.000,5912.000,4.000,1148.000
2022-01-12 16:00:00+01:00,0.000,1.000,839.000,5995.000,4.000,1071.000
2022-01-12 17:00:00+01:00,0.000,68.000,837.000,6382.000,4.000,1027.000
2022-01-12 18:00:00+01:00,0.000,17.000,829.000,5885.000,4.000,1116.000
2022-01-12 19:00:00+01:00,0.000,1.000,811.000,4883.000,4.000,1162.000
2022-01-12 20:00:00+01:00,0.000,1.000,816.000,4577.000,4.000,1176.000
2022-01-12 21:00:00+01:00,0.000,1.000,817.000,4360.000,4.000,1202.000
2022-01-12 22:00:00+01:00,0.000,1.000,823.000,3918.000,6.000,1192.000
2022-01-12 23:00:00+01:00,0.000,1.000,828.000,3630.000,6.000,1181.000
2022-01-13 00:00:00+01:00,0.000,1.000,823.000,3504.000,6.000,1195.000
2022-01-13 01:00:00+01:00,0.000,1.000,830.000,3280.000,6.000,1190.000
2022-01-13 02:00:00+01:00,0.000,1.000,827.000,3126.000,4.000,1186.000
2022-01-13 03:00:00+01:00,0.000,1.000,821.000,3104.000,4.000,1183.000
2022-01-13 04:00:00+01:00,0.000,1.000,816.000,3101.000,4.000,1160.000
2022-01-13 05:00:00+01:00,0.000,1.000,808.000,3397.000,4.000,1166.000
2022-01-13 06:00:00+01:00,0.000,1.000,827.000,3922.000,4.000,1166.000
2022-01-13 07:00:00+01:00,0.000,46.000,827.000,4668.000,4.000,1185.000
2022-01-13 08:00:00+01:00,0.000,75.000,822.000,4784.000,4.000,1178.000
2022-01-13 09:00:00+01:00,0.000,135.000,829.000,4748.000,4.000,1175.000
2022-01-13 10:00:00+01:00,0.000,138.000,828.000,4773.000,5.000,1186.000
2022-01-13 11:00:00+01:00,0.000,138.000,825.000,4699.000,4.000,1196.000
2022-01-13 12:00:00+01:00,0.000,79.000,814.000,4481.000,4.000,1230.000
2022-01-13 13:00:00+01:00,0.000,17.000,813.000,4429.000,5.000,1278.000
2022-01-13 14:00:00+01:00,0.000,1.000,806.000,4354.000,5.000,1308.000
2022-01-13 15:00:00+01:00,0.000,1.000,801.000,4643.000,4.000,1313.000
2022-01-13 16:00:00+01:00,0.000,67.000,806.000,4637.000,4.000,1301.000
2022-01-13 17:00:00+01:00,0.000,68.000,814.000,4548.000,4.000,1298.000
2022-01-13 18:00:00+01:00,0.000,68.000,819.000,4221.000,4.000,1308.000
2022-01-13 19:00:00+01:00,0.000,1.000,827.000,4131.000,4.000,1313.000
2022-01-13 20:00:00+01:00,0.000,1.000,830.000,3852.000,5.000,1306.000
2022-01-13 21:00:00+01:00,0.000,1.000,839.000,3766.000,5.000,1274.000
2022-01-13 22:00:00+01:00,0.000,1.000,835.000,3192.000,6.000,1263.000
2022-01-13 23:00:00+01:00,0.000,1.000,840.000,3004.000,5.000,1248.000
2022-01-14 00:00:00+01:00,0.000,1.000,845.000,2745.000,5.000,1236.000
2022-01-14 01:00:00+01:00,0.000,1.000,847.000,2506.000,5.000,1212.000
2022-01-14 02:00:00+01:00,0.000,1.000,858.000,2455.000,5.000,1228.000
2022-01-14 03:00:00+01:00,0.000,1.000,865.000,2416.000,5.000,1255.000
2022-01-14 04:00:00+01:00,0.000,1.000,865.000,2554.000,5.000,1214.000
2022-01-14 05:00:00+01:00,0.000,1.000,864.000,2939.000,4.000,1215.000
2022-01-14 06:00:00+01:00,0.000,1.000,875.000,3678.000,4.000,1219.000
2022-01-14 07:00:00+01:00,0.000,1.000,872.000,4476.000,5.000,1238.000
2022-01-14 08:00:00+01:00,0.000,1.000,876.000,4753.000,5.000,1237.000
2022-01-14 09:00:00+01:00,0.000,1.000,875.000,4648.000,5.000,1201.000
2022-01-14 10:00:00+01:00,0.000,1.000,873.000,4683.000,5.000,1176.000
2022-01-14 11:00:00+01:00,0.000,1.000,875.000,4501.000,5.000,1145.000
2022-01-14 12:00:00+01:00,0.000,1.000,869.000,4348.000,5.000,1103.000
2022-01-14 13:00:00+01:00,0.000,1.000,877.000,4297.000,6.000,1017.000
