,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,
2022-01-01 00:00:00+01:00,280.000,1009.000,0.000,,566.000,6.000,5965.000,437.000,0.000,251.000,1841.000,,464.000
2022-01-01 01:00:00+01:00,224.000,1076.000,0.000,,895.000,6.000,5967.000,456.000,0.000,252.000,1454.000,,408.000
2022-01-01 02:00:00+01:00,213.000,1036.000,0.000,,892.000,5.000,5968.000,477.000,0.000,255.000,1424.000,,339.000
2022-01-01 03:00:00+01:00,223.000,1002.000,0.000,,969.000,5.000,5968.000,463.000,0.000,257.000,1451.000,,423.000
2022-01-01 04:00:00+01:00,284.000,1080.000,0.000,,933.000,5.000,5967.000,460.000,0.000,257.000,1372.000,,437.000
2022-01-01 05:00:00+01:00,262.000,1078.000,0.000,,244.000,5.000,5968.000,498.000,0.000,256.000,1266.000,,574.000
2022-01-01 06:00:00+01:00,255.000,1070.000,0.000,110.000,,5.000,5970.000,517.000,0.000,255.000,1518.000,,660.000
2022-01-01 07:00:00+01:00,258.000,1114.000,0.000,117.000,,5.000,5971.000,532.000,0.000,254.000,1464.000,,634.000
2022-01-01 08:00:00+01:00,259.000,1167.000,0.000,295.000,,5.000,5972.000,618.000,0.000,257.000,1438.000,,604.000
2022-01-01 09:00:00+01:00,258.000,1136.000,0.000,122.000,,5.000,5972.000,695.000,120.000,266.000,1739.000,,660.000
2022-01-01 10:00:00+01:00,254.000,1084.000,0.000,9.000,12.000,5.000,5967.000,602.000,313.000,267.000,1989.000,,585.000
2022-01-01 11:00:00+01:00,256.000,1019.000,0.000,,38.000,5.000,5967.000,574.000,672.000,271.000,2134.000,,676.000
2022-01-01 12:00:00+01:00,260.000,1013.000,0.000,102.000,,5.000,5968.000,516.000,1071.000,276.000,2139.000,,608.000
2022-01-01 13:00:00+01:00,260.000,1052.000,0.000,,49.000,5.000,5968.000,505.000,1033.000,273.000,2134.000,,683.000
2022-01-01 14:00:00+01:00,262.000,1022.000,0.000,,253.000,5.000,5968.000,509.000,690.000,271.000,2108.000,,603.000
2022-01-01 15:00:00+01:00,260.000,1019.000,0.000,,217.000,5.000,5965.000,507.000,338.000,272.000,2106.000,,621.000
2022-01-01 16:00:00+01:00,257.000,1026.000,0.000,50.000,0.000,5.000,5965.000,506.000,50.000,277.000,2091.000,,679.000
2022-01-01 17:00:00+01:00,259.000,1097.000,0.000,554.000,,5.000,5965.000,467.000,0.000,277.000,2125.000,,798.000
2022-01-01 18:00:00+01:00,225.000,1124.000,0.000,688.000,,5.000,5964.000,434.000,0.000,272.000,2067.000,,843.000
2022-01-01 19:00:00+01:00,219.000,1112.000,0.000,687.000,,5.000,5962.000,450.000,0.000,272.000,2070.000,,1074.000
2022-01-01 20:00:00+01:00,230.000,1087.000,0.000,683.000,,5.000,5963.000,445.000,0.000,271.000,2002.000,,1112.000
2022-01-01 21:00:00+01:00,246.000,1054.000,0.000,287.000,,5.000,5966.000,434.000,0.000,276.000,1944.000,,1145.000
2022-01-01 22:00:00+01:00,245.000,1052.000,0.000,253.000,,6.000,5965.000,416.000,0.000,281.000,1910.000,,1138.000
2022-01-01 23:00:00+01:00,252.000,1013.000,0.000,8.000,0.000,6.000,5967.000,410.000,0.000,278.000,2051.000,,1063.000
2022-01-02 00:00:00+01:00,265.000,946.000,0.000,,152.000,6.000,5966.000,406.000,0.000,273.000,2121.000,,917.000
2022-01-02 01:00:00+01:00,261.000,986.000,0.000,,140.000,6.000,5966.000,436.000,0.000,272.000,2147.000,,786.000
2022-01-02 02:00:00+01:00,198.000,1057.000,0.000,,73.000,6.000,5968.000,443.000,0.000,273.000,2158.000,,706.000
2022-01-02 03:00:00+01:00,142.000,1004.000,0.000,,923.000,5.000,5968.000,441.000,0.000,271.000,2116.000,,809.000
2022-01-02 04:00:00+01:00,139.000,1050.000,0.000,,936.000,5.000,5969.000,445.000,0.000,272.000,2141.000,,694.000
2022-01-02 05:00:00+01:00,142.000,1075.000,0.000,,885.000,5.000,5970.000,466.000,0.000,268.000,2164.000,,735.000
2022-01-02 06:00:00+01:00,143.000,1070.000,0.000,,735.000,5.000,5969.000,500.000,0.000,257.000,2142.000,,1067.000
2022-01-02 07:00:00+01:00,211.000,1082.000,0.000,,959.000,5.000,5968.000,488.000,0.000,256.000,2148.000,,1426.000
2022-01-02 08:00:00+01:00,266.000,1070.000,0.000,,39.000,6.000,5965.000,504.000,0.000,240.000,2157.000,,1612.000
2022-01-02 09:00:00+01:00,258.000,1076.000,0.000,,150.000,6.000,5966.000,500.000,57.000,244.000,2158.000,,1684.000
2022-01-02 10:00:00+01:00,216.000,1064.000,0.000,,179.000,6.000,5966.000,496.000,270.000,255.000,2172.000,,1507.000
2022-01-02 11:00:00+01:00,201.000,1078.000,0.000,8.000,62.000,6.000,5963.000,491.000,481.000,268.000,2155.000,,1389.000
2022-01-02 12:00:00+01:00,258.000,1114.000,0.000,236.000,,6.000,5965.000,548.000,640.000,268.000,2079.000,,1465.000
2022-01-02 13:00:00+01:00,266.000,1081.000,0.000,186.000,,6.000,5967.000,577.000,610.000,265.000,2071.000,,1377.000
2022-01-02 14:00:00+01:00,267.000,1067.000,0.000,27.000,2.000,5.000,5968.000,549.000,369.000,269.000,2097.000,,1345.000
2022-01-02 15:00:00+01:00,267.000,1064.000,0.000,27.000,2.000,5.000,5969.000,520.000,171.000,268.000,2120.000,,1298.000
2022-01-02 16:00:00+01:00,260.000,1060.000,0.000,307.000,,5.000,5968.000,546.000,20.000,269.000,2154.000,,1258.000
2022-01-02 17:00:00+01:00,268.000,1074.000,0.000,813.000,,5.000,5967.000,514.000,0.000,269.000,2118.000,,1296.000
2022-01-02 18:00:00+01:00,269.000,1199.000,0.000,918.000,,5.000,5965.000,515.000,0.000,270.000,2163.000,,1648.000
2022-01-02 19:00:00+01:00,273.000,1081.000,0.000,876.000,,5.000,5963.000,476.000,0.000,265.000,2175.000,,1886.000
2022-01-02 20:00:00+01:00,274.000,1065.000,0.000,421.000,,5.000,5961.000,432.000,0.000,265.000,2176.000,,1957.000
2022-01-02 21:00:00+01:00,281.000,1152.000,0.000,198.000,,6.000,5964.000,449.000,0.000,266.000,2169.000,,1978.000
2022-01-02 22:00:00+01:00,280.000,1120.000,0.000,356.000,,6.000,5966.000,479.000,0.000,269.000,2172.000,,1892.000
2022-01-02 23:00:00+01:00,284.000,1085.000,0.000,10.000,67.000,6.000,5962.000,472.000,0.000,269.000,2171.000,,1784.000
2022-01-03 00:00:00+01:00,282.000,1087.000,0.000,,992.000,6.000,5968.000,449.000,0.000,269.000,2152.000,,1724.000
2022-01-03 01:00:00+01:00,208.000,1058.000,0.000,,919.000,5.000,5969.000,478.000,0.000,265.000,2169.000,,1679.000
2022-01-03 02:00:00+01:00,159.000,1068.000,0.000,,899.000,5.000,5971.000,461.000,0.000,266.000,2171.000,,1565.000
2022-01-03 03:00:00+01:00,160.000,1072.000,0.000,,1038.000,5.000,5974.000,458.000,0.000,260.000,2170.000,,1556.000
2022-01-03 04:00:00+01:00,161.000,1067.000,0.000,,873.000,5.000,5973.000,476.000,0.000,262.000,2170.000,,1425.000
2022-01-03 05:00:00+01:00,158.000,1081.000,0.000,,813.000,5.000,5973.000,487.000,0.000,266.000,2158.000,,1368.000
2022-01-03 06:00:00+01:00,189.000,1063.000,0.000,,184.000,6.000,5971.000,514.000,0.000,260.000,2139.000,,1495.000
2022-01-03 07:00:00+01:00,227.000,1130.000,0.000,,155.000,6.000,5969.000,521.000,0.000,264.000,2139.000,,1470.000
2022-01-03 08:00:00+01:00,284.000,1335.000,0.000,81.000,0.000,5.000,5975.000,588.000,0.000,275.000,2152.000,,1388.000
2022-01-03 09:00:00+01:00,297.000,1467.000,0.000,138.000,,5.000,5977.000,623.000,58.000,271.000,2144.000,,1330.000
2022-01-03 10:00:00+01:00,297.000,1560.000,0.000,30.000,0.000,5.000,5976.000,613.000,156.000,274.000,2137.000,,1347.000
2022-01-03 11:00:00+01:00,297.000,1538.000,0.000,3.000,44.000,5.000,5975.000,641.000,195.000,268.000,2155.000,,1333.000
2022-01-03 12:00:00+01:00,296.000,1454.000,0.000,34.000,,6.000,5971.000,692.000,183.000,270.000,2146.000,,1405.000
2022-01-03 13:00:00+01:00,295.000,1365.000,0.000,34.000,,6.000,5974.000,719.000,171.000,277.000,2138.000,,1447.000
2022-01-03 14:00:00+01:00,297.000,1277.000,0.000,34.000,,6.000,5977.000,741.000,145.000,276.000,2139.000,,1524.000
2022-01-03 15:00:00+01:00,294.000,1306.000,0.000,60.000,,6.000,5982.000,741.000,80.000,276.000,2125.000,,1379.000
2022-01-03 16:00:00+01:00,295.000,1355.000,0.000,296.000,,5.000,5982.000,732.000,9.000,277.000,2094.000,,1103.000
2022-01-03 17:00:00+01:00,295.000,1439.000,0.000,888.000,,5.000,5977.000,747.000,0.000,280.000,1925.000,,1169.000
2022-01-03 18:00:00+01:00,293.000,1677.000,0.000,972.000,,5.000,5976.000,804.000,0.000,280.000,1720.000,,1005.000
2022-01-03 19:00:00+01:00,293.000,1298.000,0.000,803.000,,5.000,5976.000,818.000,0.000,280.000,1674.000,,733.000
2022-01-03 20:00:00+01:00,289.000,1380.000,0.000,751.000,,5.000,5973.000,722.000,0.000,271.000,1552.000,,470.000
2022-01-03 21:00:00+01:00,287.000,1307.000,0.000,505.000,,6.000,5973.000,755.000,0.000,266.000,1356.000,,294.000
2022-01-03 22:00:00+01:00,286.000,1295.000,0.000,196.000,,6.000,5972.000,743.000,0.000,265.000,1180.000,,251.000
2022-01-03 23:00:00+01:00,284.000,1290.000,0.000,8.000,62.000,5.000,5974.000,673.000,0.000,264.000,1323.000,,206.000
2022-01-04 00:00:00+01:00,281.000,1281.000,0.000,,808.000,5.000,5969.000,611.000,0.000,264.000,1380.000,,175.000
2022-01-04 01:00:00+01:00,283.000,1236.000,0.000,,1042.000,5.000,5971.000,618.000,0.000,269.000,1241.000,,176.000
2022-01-04 02:00:00+01:00,285.000,1248.000,0.000,,1039.000,5.000,5972.000,566.000,0.000,273.000,1336.000,,148.000
2022-01-04 03:00:00+01:00,284.000,1264.000,0.000,,1029.000,6.000,5973.000,546.000,0.000,266.000,1167.000,,179.000
2022-01-04 04:00:00+01:00,285.000,1276.000,0.000,,940.000,5.000,5975.000,571.000,0.000,265.000,902.000,,154.000
2022-01-04 05:00:00+01:00,284.000,1165.000,0.000,,731.000,4.000,5976.000,623.000,0.000,268.000,818.000,,162.000
2022-01-04 06:00:00+01:00,278.000,1262.000,0.000,134.000,9.000,4.000,5975.000,680.000,0.000,271.000,813.000,,154.000
2022-01-04 07:00:00+01:00,288.000,1347.000,0.000,470.000,,4.000,5973.000,830.000,0.000,282.000,734.000,,145.000
2022-01-04 08:00:00+01:00,293.000,1584.000,0.000,618.000,,3.000,5974.000,862.000,0.000,281.000,642.000,,217.000
2022-01-04 09:00:00+01:00,294.000,1636.000,0.000,428.000,,2.000,5973.000,805.000,21.000,274.000,655.000,,294.000
2022-01-04 10:00:00+01:00,293.000,1753.000,0.000,140.000,,2.000,5972.000,761.000,104.000,260.000,242.000,,391.000
2022-01-04 11:00:00+01:00,297.000,1795.000,0.000,216.000,,2.000,5971.000,815.000,204.000,240.000,294.000,,406.000
2022-01-04 12:00:00+01:00,295.000,1803.000,0.000,218.000,,3.000,5966.000,845.000,221.000,247.000,312.000,,432.000
2022-01-04 13:00:00+01:00,295.000,1759.000,0.000,4.000,0.000,3.000,5966.000,854.000,212.000,243.000,562.000,,433.000
2022-01-04 14:00:00+01:00,298.000,1756.000,0.000,,1.000,2.000,5968.000,828.000,151.000,257.000,797.000,,511.000
2022-01-04 15:00:00+01:00,300.000,1777.000,0.000,148.000,0.000,2.000,5972.000,827.000,63.000,273.000,631.000,,443.000
2022-01-04 16:00:00+01:00,299.000,1754.000,0.000,205.000,,2.000,5970.000,853.000,11.000,277.000,969.000,,449.000
2022-01-04 17:00:00+01:00,295.000,1827.000,0.000,788.000,,3.000,5968.000,855.000,0.000,277.000,860.000,,524.000
2022-01-04 18:00:00+01:00,290.000,2253.000,0.000,649.000,,3.000,5968.000,853.000,0.000,273.000,800.000,,457.000
2022-01-04 19:00:00+01:00,293.000,2193.000,0.000,384.000,,3.000,5969.000,848.000,0.000,277.000,1328.000,,425.000
2022-01-04 20:00:00+01:00,290.000,1893.000,0.000,90.000,,3.000,5971.000,838.000,0.000,262.000,1185.000,,517.000
2022-01-04 21:00:00+01:00,288.000,1792.000,0.000,161.000,,3.000,5973.000,834.000,0.000,258.000,1400.000,,815.000
2022-01-04 22:00:00+01:00,288.000,1503.000,0.000,,78.000,3.000,5974.000,763.000,0.000,262.000,1570.000,,786.000
2022-01-04 23:00:00+01:00,277.000,1432.000,0.000,47.000,,2.000,5980.000,713.000,0.000,262.000,1651.000,,693.000
2022-01-05 00:00:00+01:00,276.000,1511.000,0.000,8.000,15.000,2.000,5977.000,774.000,0.000,262.000,1840.000,,546.000
2022-01-05 01:00:00+01:00,277.000,1545.000,0.000,,866.000,2.000,5979.000,788.000,0.000,256.000,1998.000,,625.000
2022-01-05 02:00:00+01:00,282.000,1261.000,0.000,,1039.000,2.000,5979.000,762.000,0.000,254.000,2091.000,,677.000
2022-01-05 03:00:00+01:00,286.000,1199.000,0.000,,1158.000,2.000,5980.000,644.000,0.000,258.000,2154.000,,749.000
2022-01-05 04:00:00+01:00,284.000,1227.000,0.000,,1151.000,2.000,5983.000,631.000,0.000,264.000,2160.000,,792.000
2022-01-05 05:00:00+01:00,289.000,1285.000,0.000,,1135.000,2.000,5982.000,666.000,0.000,260.000,2163.000,,841.000
2022-01-05 06:00:00+01:00,289.000,1319.000,0.000,,554.000,2.000,5983.000,714.000,0.000,265.000,2161.000,,936.000
2022-01-05 07:00:00+01:00,287.000,1352.000,0.000,120.000,1.000,2.000,5980.000,790.000,0.000,262.000,2155.000,,1084.000
2022-01-05 08:00:00+01:00,287.000,1375.000,0.000,402.000,,2.000,5980.000,845.000,0.000,261.000,2149.000,,1169.000
2022-01-05 09:00:00+01:00,289.000,1448.000,0.000,244.000,,3.000,5978.000,858.000,66.000,264.000,2129.000,,1116.000
2022-01-05 10:00:00+01:00,280.000,1419.000,0.000,216.000,,3.000,5976.000,868.000,237.000,250.000,2038.000,,1099.000
2022-01-05 11:00:00+01:00,294.000,1508.000,0.000,212.000,,3.000,5975.000,880.000,384.000,257.000,1971.000,,1105.000
2022-01-05 12:00:00+01:00,298.000,1494.000,0.000,286.000,,3.000,5976.000,892.000,434.000,269.000,1848.000,,1082.000
2022-01-05 13:00:00+01:00,304.000,1423.000,0.000,22.000,54.000,2.000,5967.000,839.000,589.000,273.000,1767.000,,1000.000
2022-01-05 14:00:00+01:00,315.000,1512.000,0.000,35.000,25.000,3.000,5971.000,805.000,446.000,275.000,1693.000,,841.000
2022-01-05 15:00:00+01:00,316.000,1952.000,0.000,77.000,,3.000,5973.000,846.000,164.000,277.000,1657.000,,860.000
2022-01-05 16:00:00+01:00,312.000,1748.000,0.000,18.000,84.000,3.000,5975.000,846.000,22.000,274.000,1819.000,,851.000
2022-01-05 17:00:00+01:00,312.000,1837.000,0.000,642.000,,3.000,5973.000,851.000,0.000,275.000,1690.000,,844.000
2022-01-05 18:00:00+01:00,314.000,2090.000,0.000,966.000,,3.000,5973.000,879.000,0.000,281.000,1611.000,,798.000
2022-01-05 19:00:00+01:00,310.000,2148.000,0.000,627.000,,3.000,5977.000,903.000,0.000,276.000,1632.000,,781.000
2022-01-05 20:00:00+01:00,290.000,2029.000,0.000,128.000,,3.000,5978.000,900.000,0.000,265.000,1534.000,,721.000
2022-01-05 21:00:00+01:00,286.000,1704.000,0.000,39.000,11.000,3.000,5977.000,877.000,0.000,263.000,1402.000,,661.000
2022-01-05 22:00:00+01:00,289.000,1545.000,0.000,196.000,2.000,3.000,5978.000,801.000,0.000,266.000,1238.000,,592.000
2022-01-05 23:00:00+01:00,290.000,1584.000,0.000,244.000,,2.000,5976.000,854.000,0.000,263.000,913.000,,580.000
2022-01-06 00:00:00+01:00,291.000,1512.000,0.000,,678.000,3.000,5976.000,871.000,0.000,264.000,949.000,,481.000
2022-01-06 01:00:00+01:00,293.000,1479.000,0.000,,789.000,3.000,5973.000,834.000,0.000,264.000,689.000,,393.000
2022-01-06 02:00:00+01:00,291.000,1605.000,0.000,,293.000,3.000,5974.000,778.000,0.000,263.000,565.000,,378.000
2022-01-06 03:00:00+01:00,291.000,1864.000,0.000,,654.000,3.000,5976.000,734.000,0.000,261.000,460.000,,383.000
2022-01-06 04:00:00+01:00,293.000,1813.000,0.000,,804.000,3.000,5977.000,717.000,0.000,259.000,306.000,,337.000
2022-01-06 05:00:00+01:00,294.000,2074.000,0.000,,377.000,3.000,5979.000,711.000,0.000,263.000,179.000,,203.000
2022-01-06 06:00:00+01:00,288.000,2209.000,0.000,298.000,,3.000,5981.000,751.000,0.000,258.000,109.000,,129.000
2022-01-06 07:00:00+01:00,291.000,2744.000,0.000,289.000,,3.000,5979.000,864.000,0.000,253.000,69.000,,114.000
2022-01-06 08:00:00+01:00,304.000,3071.000,0.000,393.000,,3.000,5978.000,920.000,0.000,253.000,34.000,,129.000
2022-01-06 09:00:00+01:00,319.000,3114.000,0.000,402.000,,3.000,5981.000,922.000,160.000,259.000,63.000,,120.000
2022-01-06 10:00:00+01:00,311.000,2857.000,0.000,178.000,17.000,3.000,5985.000,881.000,566.000,256.000,231.000,,120.000
2022-01-06 11:00:00+01:00,304.000,2384.000,0.000,,405.000,3.000,5981.000,772.000,1034.000,244.000,424.000,,93.000
2022-01-06 12:00:00+01:00,308.000,2109.000,0.000,,57.000,3.000,5982.000,717.000,1263.000,267.000,614.000,,110.000
2022-01-06 13:00:00+01:00,306.000,2123.000,0.000,,188.000,3.000,5977.000,731.000,1162.000,272.000,801.000,,157.000
2022-01-06 14:00:00+01:00,307.000,2203.000,0.000,,106.000,3.000,5975.000,728.000,780.000,263.000,1014.000,,180.000
2022-01-06 15:00:00+01:00,305.000,2227.000,0.000,3.000,117.000,3.000,5978.000,724.000,359.000,263.000,1359.000,,258.000
2022-01-06 16:00:00+01:00,305.000,2248.000,0.000,65.000,,4.000,5976.000,854.000,42.000,272.000,1626.000,,301.000
2022-01-06 17:00:00+01:00,298.000,2350.000,0.000,480.000,,3.000,5980.000,889.000,0.000,267.000,1779.000,,423.000
2022-01-06 18:00:00+01:00,307.000,2111.000,0.000,346.000,,3.000,5981.000,895.000,0.000,270.000,2080.000,,663.000
2022-01-06 19:00:00+01:00,304.000,1894.000,0.000,73.000,,3.000,5979.000,755.000,0.000,265.000,2151.000,,914.000
2022-01-06 20:00:00+01:00,293.000,1515.000,0.000,181.000,,3.000,5978.000,757.000,0.000,252.000,2155.000,,1045.000
2022-01-06 21:00:00+01:00,290.000,1359.000,0.000,162.000,,3.000,5978.000,862.000,0.000,249.000,2159.000,,1139.000
2022-01-06 22:00:00+01:00,289.000,1262.000,0.000,21.000,1.000,3.000,5978.000,796.000,0.000,255.000,2159.000,,1200.000
2022-01-06 23:00:00+01:00,285.000,1156.000,0.000,,291.000,3.000,5977.000,636.000,0.000,257.000,2161.000,,1382.000
2022-01-07 00:00:00+01:00,285.000,1245.000,0.000,,694.000,4.000,5976.000,557.000,0.000,233.000,2159.000,,1572.000
2022-01-07 01:00:00+01:00,285.000,1225.000,0.000,,1115.000,4.000,5975.000,607.000,0.000,247.000,2156.000,,1685.000
2022-01-07 02:00:00+01:00,285.000,1162.000,0.000,,1160.000,3.000,5978.000,554.000,0.000,247.000,2126.000,,1677.000
2022-01-07 03:00:00+01:00,285.000,1313.000,0.000,,1066.000,3.000,5977.000,584.000,0.000,250.000,1795.000,,1552.000
2022-01-07 04:00:00+01:00,285.000,1273.000,0.000,,971.000,3.000,5978.000,636.000,0.000,254.000,1943.000,,1490.000
2022-01-07 05:00:00+01:00,283.000,1289.000,0.000,,574.000,3.000,5978.000,636.000,0.000,246.000,1907.000,,1350.000
2022-01-07 06:00:00+01:00,286.000,1337.000,0.000,,133.000,3.000,5976.000,685.000,0.000,249.000,2033.000,,1233.000
2022-01-07 07:00:00+01:00,299.000,1385.000,0.000,,57.000,3.000,5971.000,712.000,0.000,258.000,2111.000,,1183.000
2022-01-07 08:00:00+01:00,305.000,1444.000,0.000,199.000,,4.000,5942.000,765.000,0.000,272.000,2104.000,,1110.000
2022-01-07 09:00:00+01:00,305.000,1370.000,0.000,171.000,,4.000,5922.000,803.000,75.000,259.000,2116.000,,1083.000
2022-01-07 10:00:00+01:00,304.000,1439.000,0.000,166.000,,4.000,5926.000,807.000,284.000,263.000,1913.000,,1022.000
2022-01-07 11:00:00+01:00,307.000,1481.000,0.000,495.000,,4.000,5916.000,832.000,425.000,265.000,1740.000,,1070.000
2022-01-07 12:00:00+01:00,303.000,1369.000,0.000,623.000,,4.000,5929.000,898.000,360.000,263.000,1746.000,,1071.000
2022-01-07 13:00:00+01:00,303.000,1552.000,0.000,142.000,,3.000,5949.000,888.000,353.000,261.000,1858.000,,996.000
2022-01-07 14:00:00+01:00,304.000,1555.000,0.000,,180.000,4.000,5960.000,859.000,354.000,260.000,2032.000,,752.000
2022-01-07 15:00:00+01:00,300.000,1630.000,0.000,,342.000,3.000,5958.000,723.000,259.000,263.000,1883.000,,668.000
2022-01-07 16:00:00+01:00,302.000,1731.000,0.000,68.000,11.000,4.000,5965.000,737.000,47.000,267.000,1588.000,,632.000
2022-01-07 17:00:00+01:00,304.000,1793.000,0.000,796.000,,4.000,5972.000,857.000,0.000,264.000,1316.000,,571.000
2022-01-07 18:00:00+01:00,307.000,1741.000,0.000,727.000,,4.000,5977.000,910.000,0.000,269.000,1232.000,,664.000
2022-01-07 19:00:00+01:00,304.000,1818.000,0.000,820.000,,4.000,5978.000,916.000,0.000,267.000,1049.000,,660.000
2022-01-07 20:00:00+01:00,291.000,1827.000,0.000,258.000,,4.000,5976.000,864.000,0.000,255.000,1079.000,,631.000
2022-01-07 21:00:00+01:00,290.000,1836.000,0.000,56.000,0.000,4.000,5978.000,841.000,0.000,258.000,1009.000,,321.000
2022-01-07 22:00:00+01:00,296.000,1872.000,0.000,57.000,0.000,4.000,5981.000,832.000,0.000,258.000,1109.000,,161.000
2022-01-07 23:00:00+01:00,292.000,1791.000,0.000,83.000,0.000,4.000,5984.000,855.000,0.000,259.000,987.000,,156.000
2022-01-08 00:00:00+01:00,288.000,1505.000,0.000,,1.000,4.000,5985.000,742.000,0.000,261.000,1120.000,,220.000
2022-01-08 01:00:00+01:00,293.000,1302.000,0.000,,72.000,4.000,5982.000,605.000,0.000,262.000,1099.000,,382.000
2022-01-08 02:00:00+01:00,294.000,1304.000,0.000,,31.000,4.000,5980.000,594.000,0.000,262.000,888.000,,400.000
2022-01-08 03:00:00+01:00,293.000,1323.000,0.000,,568.000,4.000,5977.000,608.000,0.000,263.000,562.000,,392.000
2022-01-08 04:00:00+01:00,293.000,1367.000,0.000,,558.000,4.000,5979.000,724.000,0.000,264.000,421.000,,282.000
2022-01-08 05:00:00+01:00,293.000,1336.000,0.000,,277.000,4.000,5982.000,675.000,0.000,264.000,481.000,,285.000
2022-01-08 06:00:00+01:00,292.000,1324.000,0.000,,136.000,4.000,5983.000,663.000,0.000,257.000,479.000,,399.000
2022-01-08 07:00:00+01:00,292.000,1334.000,0.000,3.000,93.000,4.000,5984.000,713.000,0.000,264.000,497.000,,426.000
2022-01-08 08:00:00+01:00,294.000,1376.000,0.000,133.000,30.000,4.000,5982.000,817.000,1.000,264.000,1043.000,,553.000
2022-01-08 09:00:00+01:00,292.000,1400.000,0.000,211.000,4.000,4.000,5981.000,736.000,67.000,261.000,1466.000,,668.000
2022-01-08 10:00:00+01:00,290.000,1376.000,0.000,3.000,13.000,2.000,5980.000,706.000,201.000,259.000,2008.000,,875.000
2022-01-08 11:00:00+01:00,286.000,1444.000,0.000,161.000,8.000,3.000,5981.000,729.000,254.000,253.000,2134.000,,1141.000
2022-01-08 12:00:00+01:00,284.000,1431.000,0.000,170.000,,3.000,5980.000,841.000,231.000,254.000,2151.000,,1362.000
2022-01-08 13:00:00+01:00,285.000,1332.000,0.000,13.000,0.000,3.000,5981.000,812.000,202.000,247.000,2151.000,,1497.000
2022-01-08 14:00:00+01:00,284.000,1318.000,0.000,,1.000,3.000,5979.000,801.000,127.000,252.000,2154.000,,1575.000
2022-01-08 15:00:00+01:00,284.000,1317.000,0.000,,1.000,3.000,5975.000,716.000,62.000,254.000,2145.000,,1726.000
2022-01-08 16:00:00+01:00,284.000,1299.000,0.000,39.000,0.000,3.000,5974.000,662.000,7.000,258.000,2142.000,,1840.000
2022-01-08 17:00:00+01:00,287.000,1300.000,0.000,96.000,,3.000,5971.000,663.000,0.000,258.000,2137.000,,1870.000
2022-01-08 18:00:00+01:00,290.000,1295.000,0.000,91.000,,3.000,5970.000,659.000,0.000,264.000,2138.000,,1802.000
2022-01-08 19:00:00+01:00,288.000,1308.000,0.000,193.000,,3.000,5970.000,665.000,0.000,265.000,2122.000,,1812.000
2022-01-08 20:00:00+01:00,290.000,1337.000,0.000,518.000,,3.000,5968.000,669.000,0.000,268.000,1562.000,,1681.000
2022-01-08 21:00:00+01:00,292.000,1355.000,0.000,251.000,,3.000,5970.000,820.000,0.000,271.000,1962.000,,1639.000
2022-01-08 22:00:00+01:00,291.000,1235.000,0.000,,4.000,3.000,5967.000,612.000,0.000,270.000,2117.000,,1609.000
2022-01-08 23:00:00+01:00,290.000,1264.000,0.000,,35.000,3.000,5964.000,510.000,0.000,269.000,2119.000,,1625.000
2022-01-09 00:00:00+01:00,291.000,1309.000,0.000,,162.000,3.000,5965.000,544.000,0.000,267.000,2141.000,,1608.000
2022-01-09 01:00:00+01:00,256.000,1273.000,0.000,,825.000,3.000,5968.000,560.000,0.000,260.000,2148.000,,1671.000
2022-01-09 02:00:00+01:00,175.000,1211.000,0.000,,833.000,3.000,5968.000,555.000,0.000,246.000,2150.000,,1602.000
2022-01-09 03:00:00+01:00,166.000,1202.000,0.000,,1152.000,3.000,5964.000,526.000,0.000,245.000,2151.000,,1578.000
2022-01-09 04:00:00+01:00,212.000,1197.000,0.000,,1150.000,2.000,5967.000,527.000,0.000,241.000,2148.000,,1615.000
2022-01-09 05:00:00+01:00,286.000,1199.000,0.000,,1135.000,2.000,5968.000,528.000,0.000,247.000,2142.000,,1556.000
2022-01-09 06:00:00+01:00,287.000,1204.000,0.000,,997.000,2.000,5972.000,551.000,0.000,255.000,2136.000,,1451.000
2022-01-09 07:00:00+01:00,293.000,1282.000,0.000,,158.000,1.000,5975.000,600.000,0.000,249.000,2045.000,,1297.000
2022-01-09 08:00:00+01:00,293.000,1220.000,0.000,,3.000,1.000,5974.000,701.000,0.000,245.000,2044.000,,974.000
2022-01-09 09:00:00+01:00,259.000,1102.000,0.000,,50.000,1.000,5976.000,666.000,114.000,248.000,2015.000,,791.000
2022-01-09 10:00:00+01:00,225.000,1122.000,0.000,94.000,1.000,1.000,5978.000,610.000,418.000,234.000,1769.000,,615.000
2022-01-09 11:00:00+01:00,224.000,1060.000,0.000,217.000,,1.000,5975.000,617.000,869.000,231.000,1383.000,,469.000
2022-01-09 12:00:00+01:00,268.000,1035.000,0.000,155.000,,1.000,5974.000,637.000,1131.000,236.000,1343.000,,370.000
