timestamp,mef_g_per_kwh,marginal_side,marginal_label,marginal_fuel,marginal_eta,marginal_srmc_eur_per_mwh,price_DE,net_import_total_MW,cluster_zones,IMPORT_ambivalent_zones,residual_domestic_fossil_MW,flag_psp_price_setting,flag_psp_scarcity_cap,flag_reservoir_enhanced,fb_boundary,fb_slack_to_min_MW,fb_slack_to_max_MW,fb_minNP_MW,fb_maxNP_MW,fb_NetPosition_MW,FEE_MW,ND_EXTRA_MW,RL_after_FEE_MW,RL_after_MU_WASTE_MW,RL_after_MU_NUC_MW,RL_after_MU_BIO_MW,RL_after_MU_OIL_MW,RL_after_FOSSIL_MU_MW,RL_after_PSP_MW,RL_after_RES_MW,DE_fossil_mustrun_cost_based_MW,DE_fossil_mustrun_required_MW,DE_fossil_mustrun_other_required_MW,DE_oil_mustrun_required_MW,BIO_MW,WASTE_MW,OIL_lowprice_profile_MW,OIL_MU_used_MW,residual_after_trade_MW,import_flow_target_MW,export_flow_target_MW,import_flow_observed_MW,export_flow_observed_MW,stack_import_utilized_MW,stack_export_utilized_MW,IMPORT_price_zone,LIGNITE_lowprice_profile_MW
2024-01-30 21:00:00+01:00,765.7142857142858,DE,SEE980016033738,Steinkohle,0.4375,74.63250732421875,75.01000213623047,-2677.530029296875,,,26585.159175774133,0,0,0,False,,,,,,30704.75,5193.25,31462.25,30668.0,30668.0,30186.734175774134,30186.734175774134,26585.159175774133,25890.409175774133,25614.659175774133,3601.575,3601.575,3601.575,0.0,4399.0,794.25,0.0,0.0,25614.659175774133,0.0,6710.529968261719,4033.0,6710.529968261719,0.0,0.0,,0.0
2024-01-30 22:00:00+01:00,744.444464165488,DE,SEE918143230942,Steinkohle,0.44999998807907104,72.55937957763672,71.51000213623047,-2600.010009765625,CZ,,23304.088450591986,0,0,0,False,,,,,,30695.5,5081.5,28178.75,27373.5,27373.5,26905.663450591986,26905.663450591986,23304.088450591986,22926.088450591986,22765.838450591986,3601.575,3601.575,3601.575,0.0,4276.25,805.25,0.0,0.0,22765.838450591986,0.0,1225.699951171875,0.0,1225.699951171875,0.0,1225.699951171875,,0.0
2024-01-30 23:00:00+01:00,1063.8888466137444,DE,SEE987007884447,Braunkohle,0.36000001430511475,71.97516632080078,71.7300033569336,-3084.159912109375,CZ,,20065.389110883425,0,0,0,False,,,,,,30514.25,4941.25,24918.25,24120.25,24120.25,23666.964110883426,23666.964110883426,20065.389110883425,20007.139110883425,19929.139110883425,3601.575,3601.575,3601.575,0.0,4143.25,798.0,0.0,0.0,19929.139110883425,0.0,927.5999755859375,0.0,927.5999755859375,0.0,927.5999755859375,,0.0
2024-01-31 00:00:00+01:00,348.3535396170469,DE,SEE987970110314,Erdgas,0.5770000219345093,71.77611541748047,70.19000244140625,-1710.0999755859375,CZ,,19066.582388433515,0,0,0,False,,,,,,28806.25,4887.0,23923.75,23114.25,23114.25,22668.157388433516,22668.157388433516,19066.582388433515,19056.082388433515,19002.582388433515,3601.575,3601.575,3601.575,0.0,4077.5,809.5,0.0,0.0,19002.582388433515,0.0,1020.2999877929688,0.0,1020.2999877929688,0.0,1020.2999877929688,,0.0
2024-01-31 01:00:00+01:00,729.0532953714238,DE,SEE961029163353,Steinkohle,0.4595000147819519,73.86039733886719,70.88999938964844,-1122.3800048828125,AT|BE|CZ|FR|NL|PL,,18496.336686020037,0,0,0,True,25219.3,431.700000000001,-15284.0,10367.0,9935.3,27918.5,4879.0,23357.75,22542.5,22542.5,22097.911686020037,22097.911686020037,18496.336686020037,18458.586686020037,18406.836686020037,3601.575,3601.575,3601.575,0.0,4063.75,815.25,0.0,0.0,18406.836686020037,0.0,5021.6500244140625,656.5999755859375,5021.6500244140625,0.0,0.0,,0.0
2024-01-31 02:00:00+01:00,729.0532953714238,DE,SEE961029163353,Steinkohle,0.4595000147819519,73.86039733886719,69.81999969482422,-384.7300109863281,AT|BE|CH|CZ|FR|NL|PL,,18651.012773224043,0,0,0,False,,,,,,27010.5,4836.5,23479.5,22696.0,22696.0,22252.587773224044,22252.587773224044,18651.012773224043,18636.762773224043,18567.512773224043,3601.575,3601.575,3601.575,0.0,4053.0,783.5,0.0,0.0,18567.512773224043,0.0,5251.730072021484,848.0,5251.730072021484,0.0,5251.730072021484,,0.0
2024-01-31 03:00:00+01:00,0.0,IMPORT,BE(Nuclear),Nuclear,,69.19000244140625,69.13999938964844,1157.1600341796875,AT|BE|CZ|FR|NL,,21169.004178051,0,0,0,False,,,,,,24529.75,4874.0,26010.5,25217.0,25217.0,24770.579178051,24770.579178051,21169.004178051,20982.004178051,20698.254178051,3601.575,3601.575,3601.575,0.0,4080.5,793.5,0.0,0.0,19541.094143871313,1157.1600341796875,3988.7999877929688,2403.199951171875,3988.7999877929688,2403.199951171875,0.0,69.19000244140625,0.0
2024-01-31 04:00:00+01:00,0.0,IMPORT,NL(Nuclear),Nuclear,,73.86000061035156,73.81999969482422,896.8300170898438,BE|CZ|FR|NL,,23853.88617941712,0,0,0,False,,,,,,23015.0,4910.0,28706.0,27905.0,27905.0,27455.46117941712,27455.46117941712,23853.88617941712,23702.63617941712,23609.38617941712,3601.575,3601.575,3601.575,0.0,4109.0,801.0,0.0,0.0,22712.556162327277,896.8300170898438,2240.3999633789062,3320.4500427246094,2240.3999633789062,3320.4500427246094,0.0,73.86000061035156,0.0
2024-01-31 05:00:00+01:00,386.53846153846155,IMPORT,NL(Erdgas),Erdgas,,84.7699966430664,84.8499984741211,2641.949951171875,BE|CZ|FR|NL,,28810.181375227687,0,0,0,False,,,,,,21009.5,4965.75,33665.5,32867.75,32867.75,32411.756375227687,32411.756375227687,28810.181375227687,28445.431375227687,28307.681375227687,3601.575,3601.575,3601.575,0.0,4168.0,797.75,0.0,0.0,25665.73142405581,2641.949951171875,2468.5,5824.10009765625,2468.5,5824.10009765625,0.0,84.7699966430664,0.0
2024-01-31 06:00:00+01:00,827.1604913924639,DE,SEE929161243203,Steinkohle,0.4050000011920929,83.79963684082031,108.16999816894531,5198.3798828125,,,37460.08864981785,0,0,0,False,,,,,,19846.25,5210.5,42347.75,41543.75,41543.75,41061.66364981785,41061.66364981785,37460.08864981785,36181.33864981785,35660.58864981785,3601.575,3601.575,3601.575,0.0,4406.5,804.0,0.0,0.0,30462.20876700535,5198.3798828125,5958.030029296875,11156.409912109375,5958.030029296875,0.0,0.0,,0.0
