timestamp,mef_g_per_kwh,marginal_side,marginal_label,marginal_fuel,marginal_eta,marginal_srmc_eur_per_mwh,price_DE,net_import_total_MW,cluster_zones,residual_domestic_fossil_MW,flag_psp_price_setting,FEE_MW,ND_EXTRA_MW,RL_after_FEE_MW,RL_after_MU_WASTE_MW,RL_after_MU_NUC_MW,RL_after_MU_BIO_MW,RL_after_MU_OIL_MW,RL_after_FOSSIL_MU_MW,RL_after_PSP_MW,RL_after_RES_MW,DE_fossil_mustrun_cost_based_MW,DE_fossil_mustrun_required_MW,DE_fossil_mustrun_other_required_MW,DE_oil_mustrun_required_MW,BIO_MW,WASTE_MW,OIL_lowprice_profile_MW,OIL_MU_used_MW,residual_after_trade_MW,import_flow_target_MW,export_flow_target_MW,import_flow_observed_MW,export_flow_observed_MW,stack_import_utilized_MW,stack_export_utilized_MW,IMPORT_price_zone,LIGNITE_lowprice_profile_MW
2024-01-01 02:00:00+01:00,1063.8888466137444,DE,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,0.0550000000000002,-10638.39,,19683.875,False,7195.0,4478.0,32026.25,31457.0,31457.0,31457.0,30703.5,19683.875,17159.875,17011.875,11773.125,11773.125,11019.625,753.5,3908.75,569.25,398.0,753.5,17011.875,0.0,10638.39,0.0,10638.39,0.0,0.0,,3372.75
2024-01-01 03:00:00+01:00,346.55173410983804,DE,SEE984335626152,Erdgas,0.5799999833106995,74.71292877197266,-0.1425,-10478.79,,18859.875,False,7043.75,4454.75,31194.75,30633.0,30633.0,30633.0,29879.5,18859.875,15808.375,15646.125,11773.125,11773.125,11019.625,753.5,3893.0,561.75,398.0,753.5,15646.125,0.0,10478.789999999999,0.0,10478.789999999999,0.0,0.0,,3373.5
2024-01-01 04:00:00+01:00,343.5897561925408,DE,SEE976320012538,Erdgas,0.5849999785423279,74.07435607910156,-1.252499999999999,-10319.62,,18634.875,False,6528.0,4440.5,30980.5,30408.0,30408.0,30408.0,29654.5,18634.875,15541.875,15368.875,11773.125,11773.125,11019.625,753.5,3868.0,572.5,398.0,753.5,15368.875,582.0,10901.619999999999,582.0,10901.619999999999,0.0,0.0,,3393.0
2024-01-01 05:00:00+01:00,340.67798124514513,DE,SEE942982288260,Erdgas,0.5899999737739563,73.44660949707031,-2.9333333333333336,-11110.5,,18525.125,False,6273.25,4435.75,30861.5,30298.25,30298.25,30298.25,29544.75,18525.125,15244.875,15030.625,11773.125,11773.125,11019.625,753.5,3872.5,563.25,398.0,753.5,15030.625,229.6,11340.1,229.6,11340.1,0.0,0.0,,3393.75
2024-01-01 06:00:00+01:00,340.67798124514513,DE,SEE942982288260,Erdgas,0.5899999737739563,73.44660949707031,-1.84,-9877.83,,18639.625,False,6463.0,4471.25,30974.25,30412.75,30412.75,30412.75,29659.25,18639.625,15178.125,14959.625,11773.125,11773.125,11019.625,753.5,3909.75,561.5,398.0,753.5,14959.625,0.0,9877.83,0.0,9877.83,0.0,0.0,,3399.25
2024-01-01 07:00:00+01:00,340.67798124514513,DE,SEE942982288260,Erdgas,0.5899999737739563,73.44660949707031,-5.7125,-10921.12,,18672.125,False,6107.25,4532.75,31010.0,30445.25,30445.25,30445.25,29691.75,18672.125,15013.875,14867.375,11773.125,11773.125,11019.625,753.5,3968.0,564.75,398.0,753.5,14867.375,0.0,10921.12,0.0,10921.12,0.0,0.0,,3435.0
2024-01-01 08:00:00+01:00,348.3535396170469,DE,SEE900628853036,Erdgas,0.5770000219345093,75.10138702392578,-0.0099999999999997,-11293.17,,19413.375,False,5724.0,4633.5,31998.5,31436.0,31436.0,31436.0,30690.625,19413.375,16572.375,16432.875,12022.625,12022.625,11277.25,745.375,4071.0,562.5,398.0,745.375,16432.875,0.0,11293.17,0.0,11293.17,0.0,0.0,,3435.0
2024-01-01 09:00:00+01:00,1063.8888466137444,DE,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,-3.68,-11408.86,,20103.625,False,5694.0,4740.75,32696.75,32126.25,32126.25,32126.25,31380.875,20103.625,17329.875,17174.625,12022.625,12022.625,11277.25,745.375,4170.25,570.5,398.0,745.375,17174.625,0.0,11408.859999999999,0.0,11408.859999999999,0.0,0.0,,3435.0
2024-01-01 10:00:00+01:00,721.982779395496,DE,SEE988477355802,Steinkohle,0.46399998664855957,75.90081787109375,-1.1333333333333335,-12219.03,,22707.375,False,5077.75,4728.25,35287.5,34730.0,34730.0,34730.0,33984.625,22707.375,19017.125,18867.375,12022.625,12022.625,11277.25,745.375,4170.75,557.5,398.0,745.375,18867.375,0.0,12219.029999999999,0.0,12219.029999999999,0.0,0.0,,3435.0
2024-01-01 11:00:00+01:00,729.0532953714238,DE,SEE961029163353,Steinkohle,0.4595000147819519,76.64413452148438,-6.045000000000001,-12561.56,,24780.625,False,5367.5,4665.5,37372.0,36803.25,36803.25,36803.25,36057.875,24780.625,20970.125,20854.625,12022.625,12022.625,11277.25,745.375,4096.75,568.75,398.0,745.375,20854.625,0.0,12561.56,0.0,12561.56,0.0,0.0,,3488.5
2024-01-01 12:00:00+01:00,744.444464165488,DE,SEE913516809497,Steinkohle,0.44999998807907104,78.26217651367188,-6.51,-10656.03,,27177.375,False,5510.75,4620.0,39770.5,39200.0,39200.0,39200.0,38454.625,27177.375,23774.625,23634.375,12022.625,12022.625,11277.25,745.375,4049.5,570.5,398.0,745.375,23634.375,278.35,10934.38,278.35,10934.38,0.0,0.0,,3488.5
2024-01-01 13:00:00+01:00,365.45453753353166,DE,SEE965551192713,Erdgas,0.550000011920929,78.7881851196289,-8.23,-9476.75,,28503.125,False,5196.5,4559.5,41094.5,40525.75,40525.75,40525.75,39780.375,28503.125,25572.125,25433.625,12022.625,12022.625,11277.25,745.375,3990.75,568.75,398.0,745.375,25433.625,860.55,10337.300000000001,860.55,10337.300000000001,0.0,0.0,,3488.5
2024-01-01 14:00:00+01:00,748.6033679089119,DE,SEE948609940009,Steinkohle,0.44749999046325684,78.69939422607422,-9.136666666666668,-8985.36,,28012.375,False,5113.25,4543.5,40601.25,40035.0,40035.0,40035.0,39289.625,28012.375,25231.375,25115.375,12022.625,12022.625,11277.25,745.375,3977.25,566.25,398.5,745.375,25115.375,2198.25,11183.61,2198.25,11183.61,0.0,0.0,,3488.5
2024-01-01 15:00:00+01:00,372.2222074314406,DE,SEE914857304191,Erdgas,0.5400000214576721,80.24722290039062,-1.9275,-7783.87,,27603.875,False,5171.25,4578.0,40188.0,39626.5,39626.5,39626.5,38881.125,27603.875,26504.875,26430.625,12022.625,12022.625,11277.25,745.375,4016.5,561.5,398.5,745.375,26430.625,2732.6,10516.47,2732.6,10516.47,0.0,0.0,,3568.5
2024-01-01 16:00:00+01:00,372.2222074314406,DE,SEE908089235248,Erdgas,0.5400000214576721,80.24722290039062,5.9875,-5721.5,,27170.625,False,5663.5,4663.25,39742.25,39193.25,39193.25,39193.25,38447.875,27170.625,26667.125,26568.125,12022.625,12022.625,11277.25,745.375,4114.25,549.0,398.5,745.375,26568.125,3450.4799999999996,9171.980000000001,3450.4799999999996,9171.980000000001,0.0,0.0,,3568.5
2024-01-01 17:00:00+01:00,385.0574603603432,DE,SEE932787342328,Erdgas,0.5220000147819519,83.01436614990234,25.915,-5850.93,,28662.625,False,6093.75,4857.5,41249.5,40685.25,40685.25,40685.25,39939.875,28662.625,28536.625,28462.625,12022.625,12022.625,11277.25,745.375,4293.25,564.25,398.5,745.375,28462.625,2729.6499999999996,8580.580000000002,2729.6499999999996,8580.580000000002,0.0,0.0,,3568.5
2024-01-01 18:00:00+01:00,837.4999875202777,DE,SEE944503176377,Steinkohle,0.4000000059604645,88.04495239257812,41.0975,-6780.1,,31621.125,False,6409.25,4982.75,44204.5,43643.75,43643.75,43643.75,42898.375,31621.125,31609.625,31535.875,12022.625,12022.625,11277.25,745.375,4422.0,560.75,398.5,745.375,31535.875,2449.9,9230.0,2449.9,9230.0,0.0,0.0,,3568.5
2024-01-01 19:00:00+01:00,837.4999875202777,DE,SEE944503176377,Steinkohle,0.4000000059604645,88.04495239257812,41.2925,-4557.47,,31634.375,False,6486.75,5021.5,44215.0,43657.0,43657.0,43657.0,42911.625,31634.375,31625.375,31541.875,12022.625,12022.625,11277.25,745.375,4463.5,558.0,398.5,745.375,31541.875,3397.93,7955.400000000001,3397.93,7955.400000000001,0.0,0.0,,3568.5
2024-01-01 20:00:00+01:00,827.1604913924639,DE,SEE929161243203,Steinkohle,0.4050000011920929,86.95797729492188,37.8275,-4744.17,,30722.375,False,6559.0,4981.25,43052.0,42495.5,42495.5,42495.5,41742.0,30722.375,30684.375,30603.125,11773.125,11773.125,11019.625,753.5,4424.75,556.5,398.0,753.5,30603.125,4013.6800000000003,8757.85,4013.6800000000003,8757.85,0.0,0.0,,3568.5
2024-01-01 21:00:00+01:00,385.0574603603432,DE,SEE976333173899,Erdgas,0.5220000147819519,83.01436614990234,44.13,-4727.9,,28654.375,False,6557.25,4874.0,40987.25,40427.5,40427.5,40427.5,39674.0,28654.375,28564.125,28484.375,11773.125,11773.125,11019.625,753.5,4314.25,559.75,398.0,753.5,28484.375,3495.5,8223.4,3495.5,8223.4,0.0,0.0,,3555.75
2024-01-01 22:00:00+01:00,372.2222074314406,DE,SEE914857304191,Erdgas,0.5400000214576721,80.24722290039062,37.595,-3048.48,,26730.375,False,6521.0,4804.5,39080.75,38503.5,38503.5,38503.5,37750.0,26730.375,26557.875,26462.625,11773.125,11773.125,11019.625,753.5,4227.25,577.25,0.0,753.5,26462.625,3310.2200000000003,6358.7,3310.2200000000003,6358.7,0.0,0.0,,3555.75
2024-01-01 23:00:00+01:00,744.444464165488,DE,SEE918143230942,Steinkohle,0.44999998807907104,78.26217651367188,34.445,-3252.37,,25349.875,False,6409.0,4702.0,37704.75,37123.0,37123.0,37123.0,36369.5,25349.875,24492.875,24358.375,11773.125,11773.125,11019.625,753.5,4120.25,581.75,0.0,753.5,24358.375,3144.2,6396.57,3144.2,6396.57,0.0,0.0,,0.0
2024-01-02 00:00:00+01:00,740.3315151171875,DE,SEE958847865460,Steinkohle,0.45249998569488525,77.82978820800781,26.275,-3803.55,,23530.875,False,5586.5,4611.25,35898.5,35304.0,35304.0,35304.0,34550.5,23530.875,21829.125,21732.125,11773.125,11773.125,11019.625,753.5,4016.75,594.5,0.0,753.5,21732.125,3901.2,7704.75,3901.2,7704.75,0.0,0.0,,0.0
2024-01-02 01:00:00+01:00,724.3243149896015,DE,SEE970425279599,Steinkohle,0.4625000059604645,76.14698791503906,35.925000000000004,-3494.6200000000003,,20977.625,False,5450.5,4510.25,33342.75,32750.75,32750.75,32750.75,31997.25,20977.625,19324.625,19221.125,11773.125,11773.125,11019.625,753.5,3918.25,592.0,0.0,753.5,19221.125,4589.179999999999,8083.799999999999,4589.179999999999,8083.799999999999,0.0,0.0,,0.0
2024-01-02 02:00:00+01:00,1063.8888466137444,DE,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,29.585,-4013.500000000001,,19508.875,False,5593.25,4468.75,31872.0,31282.0,31282.0,31282.0,30528.5,19508.875,17178.375,17061.375,11773.125,11773.125,11019.625,753.5,3878.75,590.0,0.0,753.5,17061.375,4116.900000000001,8130.4,4116.900000000001,8130.4,0.0,0.0,,3474.25
2024-01-02 03:00:00+01:00,348.3535396170469,DE,SEE900628853036,Erdgas,0.5770000219345093,75.10138702392578,25.7425,-3863.3,,19525.625,False,5537.5,4449.25,31884.5,31298.75,31298.75,31298.75,30545.25,19525.625,16447.625,16310.375,11773.125,11773.125,11019.625,753.5,3863.5,585.75,0.0,753.5,16310.375,5096.2,8959.5,5096.2,8959.5,0.0,0.0,,3474.25
2024-01-02 04:00:00+01:00,346.55173410983804,DE,SEE984335626152,Erdgas,0.5799999833106995,74.71292877197266,22.56,-4681.23,,19550.375,False,5836.0,4444.5,31899.75,31323.5,31323.5,31323.5,30570.0,19550.375,15813.375,15759.875,11773.125,11773.125,11019.625,753.5,3868.25,576.25,0.0,753.5,15759.875,4823.5,9504.73,4823.5,9504.73,0.0,0.0,,3474.25
2024-01-02 05:00:00+01:00,1063.8888466137444,DE,SEE987007884447,Braunkohle,0.36000001430511475,75.89027404785156,22.5025,-5755.22,,20854.875,False,6600.5,4453.0,33197.75,32628.0,32628.0,32628.0,31874.5,20854.875,17252.875,17181.875,11773.125,11773.125,11019.625,753.5,3883.25,569.75,0.0,753.5,17181.875,4791.45,10546.670000000002,4791.45,10546.670000000002,0.0,0.0,,3474.25
2024-01-02 06:00:00+01:00,729.0532953714238,DE,SEE961029163353,Steinkohle,0.4595000147819519,76.64413452148438,33.040000000000006,-5497.97,,23606.625,False,6928.0,4490.75,35951.75,35379.75,35379.75,35379.75,34626.25,23606.625,20812.625,20737.875,11773.125,11773.125,11019.625,753.5,3918.75,572.0,0.0,753.5,20737.875,3789.4,9287.37,3789.4,9287.37,0.0,0.0,,3474.25
2024-01-02 07:00:00+01:00,765.7142857142858,DE,SEE980016033738,Steinkohle,0.4375,80.49823760986328,46.8675,-4597.1500000000015,,28861.375,False,6991.75,4632.25,41207.75,40634.5,40634.5,40634.5,39881.0,28861.375,27106.125,27037.375,11773.125,11773.125,11019.625,753.5,4059.0,573.25,0.0,753.5,27037.375,3546.3,8143.450000000001,3546.3,8143.450000000001,0.0,0.0,,3474.25
2024-01-02 08:00:00+01:00,837.4999875202777,DE,SEE935086224739,Steinkohle,0.4000000059604645,88.04495239257812,79.9825,-4512.099999999999,,33483.375,False,7028.75,4775.0,46068.0,45506.0,45506.0,45506.0,44760.625,33483.375,32747.375,32650.625,12022.625,12022.625,11277.25,745.375,4213.0,562.0,0.0,745.375,32650.625,3881.0,8393.099999999999,3881.0,8393.099999999999,0.0,0.0,,3444.75
2024-01-02 09:00:00+01:00,905.4053937370018,DE,SEE987838157994,Steinkohle,0.3700000047683716,95.18373107910156,66.52,-4909.0,,37007.875,False,7028.25,4880.0,49591.5,49030.5,49030.5,49030.5,48285.125,37007.875,36914.625,36815.375,12022.625,12022.625,11277.25,745.375,4319.0,561.0,0.0,745.375,36815.375,3892.8,8801.800000000001,3892.8,8801.800000000001,0.0,0.0,,3441.0
2024-01-02 10:00:00+01:00,465.27776570891064,DE,SEE922477386435,Erdgas,0.4320000112056732,100.30902862548828,85.54,-2548.5700000000006,,38837.125,False,7092.75,4937.0,51429.75,50859.75,50859.75,50859.75,50114.375,38837.125,38833.125,38563.875,12022.625,12022.625,11277.25,745.375,4367.0,570.0,0.0,745.375,38563.875,4595.179999999999,7143.75,4595.179999999999,7143.75,0.0,0.0,,3439.25
2024-01-02 11:00:00+01:00,478.57144351313764,DE,SEE974201537415,Erdgas,0.41999998688697815,103.17500305175781,84.10666666666667,-1365.5800000000002,,40480.875,False,7047.0,4923.5,53069.75,52503.5,52503.5,52503.5,51758.125,40480.875,40468.625,40318.375,12022.625,12022.625,11277.25,745.375,4357.25,566.25,0.0,745.375,40318.375,5003.650000000001,6369.2300000000005,5003.650000000001,6369.2300000000005,0.0,0.0,,0.0
2024-01-02 12:00:00+01:00,495.19585918795536,DE,SEE923401813959,Erdgas,0.4059000015258789,106.7590560913086,73.79,-107.25,,42769.875,False,6230.0,4863.25,55328.5,54792.5,54792.5,54792.5,54047.125,42769.875,42688.875,42556.875,12022.625,12022.625,11277.25,745.375,4327.25,536.0,0.0,745.375,42556.875,5326.7,5433.95,5326.7,5433.95,0.0,0.0,,0.0
2024-01-02 13:00:00+01:00,479.42753610825827,DE,SEE942237774470,Erdgas,0.4192500114440918,103.35957336425781,72.455,1925.06,,43627.625,False,5700.0,4844.75,56206.75,55650.25,55650.25,55650.25,54904.875,43627.625,43625.625,43275.875,12022.625,12022.625,11277.25,745.375,4288.25,556.5,0.0,745.375,41350.815,6566.58,4641.52,6566.58,4641.52,0.0,0.0,,0.0
2024-01-02 14:00:00+01:00,480.2867312371774,DE,SEE911764038249,Erdgas,0.41850000619888306,103.5447998046875,65.5775,1192.2800000000004,,43421.625,False,5233.75,4774.0,56000.75,55444.25,55444.25,55444.25,54698.875,43421.625,43419.375,43279.625,12022.625,12022.625,11277.25,745.375,4217.5,556.5,0.0,745.375,42087.345,6468.23,5275.95,6468.23,5275.95,0.0,0.0,,0.0
2024-01-02 15:00:00+01:00,479.42753610825827,DE,SEE942237774470,Erdgas,0.4192500114440918,103.35957336425781,65.42500000000001,1110.5700000000002,,42513.125,False,5225.5,4798.75,55096.5,54535.75,54535.75,54535.75,53790.375,42513.125,42510.875,42373.125,12022.625,12022.625,11277.25,745.375,4238.0,560.75,0.0,745.375,41262.555,6151.85,5041.28,6151.85,5041.28,0.0,0.0,,0.0
2024-01-02 16:00:00+01:00,497.8944833885086,DE,SEE988684097793,Erdgas,0.40369999408721924,107.34085083007812,69.485,-716.0000000000003,,42872.125,False,5227.75,4886.25,55444.5,54894.75,54894.75,54894.75,54149.375,42872.125,42871.625,42714.375,12022.625,12022.625,11277.25,745.375,4336.5,549.75,0.0,745.375,42714.375,5002.200000000001,5718.2,5002.200000000001,5718.2,0.0,0.0,,0.0
2024-01-02 17:00:00+01:00,503.38090524272326,DE,SEE934927915690,Erdgas,0.3993000090122223,108.52366638183594,76.5025,-702.8700000000001,,43752.875,False,5701.0,5031.25,56336.0,55775.5,55775.5,55775.5,55030.125,43752.875,43751.875,43629.625,12022.625,12022.625,11277.25,745.375,4470.75,560.5,0.0,745.375,43629.625,4889.38,5592.25,4889.38,5592.25,0.0,0.0,,0.0
2024-01-02 18:00:00+01:00,532.5913996691105,DE,SEE961620762023,Erdgas,0.3774000108242035,114.8211441040039,81.02250000000001,-2308.1500000000005,,44382.875,False,7024.0,5111.25,56978.25,56405.5,56405.5,56405.5,55660.125,44382.875,44380.375,44242.625,12022.625,12022.625,11277.25,745.375,4538.5,572.75,0.0,745.375,44242.625,3880.5,6188.65,3880.5,6188.65,0.0,0.0,,0.0
2024-01-02 19:00:00+01:00,499.37887755051423,DE,SEE952372080091,Erdgas,0.4025000035762787,107.6608657836914,80.9025,-4952.58,,43173.125,False,7917.0,5119.0,55784.0,55195.75,55195.75,55195.75,54450.375,43173.125,43117.625,43003.875,12022.625,12022.625,11277.25,745.375,4530.75,588.25,0.0,745.375,43003.875,4171.4,9123.98,4171.4,9123.98,0.0,0.0,,0.0
2024-01-02 20:00:00+01:00,479.42753610825827,DE,SEE988182827533,Erdgas,0.4192500114440918,103.35957336425781,72.5925,-6010.18,,41211.625,False,8241.5,5045.5,53583.5,52984.75,52984.75,52984.75,52231.25,41211.625,40923.875,40756.375,11773.125,11773.125,11019.625,753.5,4446.75,598.75,0.0,753.5,40756.375,3425.8,9435.980000000001,3425.8,9435.980000000001,0.0,0.0,,0.0
2024-01-02 21:00:00+01:00,442.2442343979921,DE,SEE959343099212,Erdgas,0.4544999897480011,95.34323120117188,75.52250000000001,-8568.779999999999,,38032.125,False,8258.0,4883.0,50406.75,49805.25,49805.25,49805.25,49051.75,38032.125,37165.125,37039.375,11773.125,11773.125,11019.625,753.5,4281.5,601.5,0.0,753.5,37039.375,3245.3,11814.08,3245.3,11814.08,0.0,0.0,,0.0
2024-01-02 22:00:00+01:00,842.7672779054134,DE,SEE987633796220,Steinkohle,0.39750000834465027,88.59869384765625,70.9975,-9538.78,,34753.625,False,8186.5,4784.75,47122.5,46526.75,46526.75,46526.75,45773.25,34753.625,33336.375,33232.125,11773.125,11773.125,11019.625,753.5,4189.0,595.75,0.0,753.5,33232.125,2433.35,11972.13,2433.35,11972.13,0.0,0.0,,0.0
2024-01-02 23:00:00+01:00,402.0,DE,SEE909886576275,Erdgas,0.5,86.66699981689453,62.5275,-11881.329999999998,,32266.125,False,7894.0,4681.5,44629.0,44039.25,44039.25,44039.25,43285.75,32266.125,30247.625,30143.875,11773.125,11773.125,11019.625,753.5,4091.75,589.75,0.0,753.5,30143.875,466.75,12348.079999999998,466.75,12348.079999999998,0.0,0.0,,0.0
2024-01-03 00:00:00+01:00,765.7142857142858,DE,SEE980016033738,Steinkohle,0.4375,80.49823760986328,60.0,-10799.829999999998,,29707.875,False,7485.25,4585.25,42068.0,41481.0,41481.0,41481.0,40727.5,29707.875,27047.125,26929.375,11773.125,11773.125,11019.625,753.5,3998.25,587.0,0.0,753.5,26929.375,1826.85,12626.68,1826.85,12626.68,0.0,0.0,,0.0
2024-01-03 01:00:00+01:00,748.6033679089119,DE,SEE948609940009,Steinkohle,0.44749999046325684,79.60948181152344,5.662499999999999,-10124.579999999998,,28286.875,False,5758.25,4685.75,40832.5,40060.0,40060.0,40060.0,39306.5,28286.875,24602.875,24521.375,11773.125,11773.125,11019.625,753.5,3913.25,772.5,398.0,753.5,24521.375,2318.0,12442.58,2318.0,12442.58,0.0,0.0,,3465.5
2024-01-03 02:00:00+01:00,744.444464165488,DE,SEE913516809497,Steinkohle,0.44999998807907104,79.16720581054688,3.565,-11124.78,,27240.375,False,4977.5,4649.0,39789.0,39013.5,39013.5,39013.5,38260.0,27240.375,22856.625,22787.125,11773.125,11773.125,11019.625,753.5,3873.5,775.5,398.0,753.5,22787.125,830.1,11954.880000000001,830.1,11954.880000000001,0.0,0.0,,3465.5
2024-01-03 03:00:00+01:00,348.3535396170469,DE,SEE987970110314,Erdgas,0.5770000219345093,78.9575424194336,0.6666666666666666,-10947.86,,26305.875,False,4861.75,4616.75,38851.5,38079.0,38079.0,38079.0,37325.5,26305.875,21858.375,21784.125,11773.125,11773.125,11019.625,753.5,3844.25,772.5,398.0,753.5,21784.125,820.75,11768.61,820.75,11768.61,0.0,0.0,,3465.5
2024-01-03 04:00:00+01:00,348.3535396170469,DE,SEE900628853036,Erdgas,0.5770000219345093,78.9575424194336,-0.0566666666666666,-11087.71,,26867.875,False,4663.25,4620.5,39409.75,38641.0,38641.0,38641.0,37887.5,26867.875,22218.375,22092.125,11773.125,11773.125,11019.625,753.5,3851.75,768.75,398.24999999999994,753.5,22092.125,1001.7,12089.41,1001.7,12089.41,0.0,0.0,,3465.5
2024-01-03 05:00:00+01:00,744.444464165488,DE,SEE918143230942,Steinkohle,0.44999998807907104,79.16720581054688,0.6300000000000008,-8384.0,,28329.625,False,4649.75,4612.5,40853.5,40102.75,40102.75,40102.75,39349.25,28329.625,23660.625,23498.375,11773.125,11773.125,11019.625,753.5,3861.75,750.75,398.24999999999994,753.5,23498.375,3260.95,11644.95,3260.95,11644.95,0.0,0.0,,3465.5
2024-01-03 06:00:00+01:00,765.7142857142858,DE,SEE980016033738,Steinkohle,0.4375,81.42913055419922,7.87,-10285.68,,30692.625,False,5199.0,4640.75,43206.5,42465.75,42465.75,42465.75,41712.25,30692.625,26109.625,26022.125,11773.125,11773.125,11019.625,753.5,3900.0,740.75,398.24999999999994,753.5,26022.125,2494.0,12779.68,2494.0,12779.68,0.0,0.0,,3465.5
2024-01-03 07:00:00+01:00,837.4999875202777,DE,SEE989328541450,Steinkohle,0.4000000059604645,89.0631103515625,16.5675,-10296.18,,34850.875,False,6872.75,4767.0,47362.0,46624.0,46624.0,46624.0,45870.5,34850.875,31403.125,31319.875,11773.125,11773.125,11019.625,753.5,4029.0,738.0,398.24999999999994,753.5,31319.875,1696.6,11992.78,1696.6,11992.78,0.0,0.0,,3442.5
2024-01-03 08:00:00+01:00,446.66667849929274,DE,SEE939242219362,Erdgas,0.44999998807907104,101.2411117553711,38.5325,-10295.580000000002,,39126.125,False,6898.0,4923.75,51896.25,51148.75,51148.75,51148.75,50403.375,39126.125,38100.625,37950.625,12022.625,12022.625,11277.25,745.375,4176.25,747.5,398.24999999999994,745.375,37950.625,2074.2,12369.78,2074.2,12369.78,0.0,0.0,,3442.5
2024-01-03 09:00:00+01:00,479.42753610825827,DE,SEE908672656115,Erdgas,0.4192500114440918,108.66666412353516,54.1375,-10047.16,,41847.375,False,6960.25,5062.0,54619.0,53870.0,53870.0,53870.0,53124.625,41847.375,41659.375,41517.875,12022.625,12022.625,11277.25,745.375,4313.0,749.0,398.24999999999994,745.375,41517.875,3192.5,13239.66,3192.5,13239.66,0.0,0.0,,3442.5
2024-01-03 10:00:00+01:00,499.254855461694,DE,SEE958184152735,Erdgas,0.4025999903678894,113.16070556640625,52.9125,-10918.71,,43094.125,False,7037.25,5041.5,55850.25,55116.75,55116.75,55116.75,54371.375,43094.125,43043.375,42950.375,12022.625,12022.625,11277.25,745.375,4308.0,733.5,398.0,745.375,42950.375,1837.1,12755.81,1837.1,12755.81,0.0,0.0,,3442.5
2024-01-03 11:00:00+01:00,499.37887755051423,DE,SEE952372080091,Erdgas,0.4025000035762787,113.1888198852539,47.795,-10161.020000000002,,43911.375,False,7018.0,4970.75,56691.5,55934.0,55934.0,55934.0,55188.625,43911.375,43308.375,43196.875,12022.625,12022.625,11277.25,745.375,4213.25,757.5,398.0,745.375,43196.875,1318.45,11479.470000000001,1318.45,11479.470000000001,0.0,0.0,,3442.5
2024-01-03 12:00:00+01:00,516.1787294383877,DE,SEE971867565370,Erdgas,0.38940000534057617,116.99665832519531,37.24333333333333,-8845.05,,45223.625,False,7091.0,4889.25,57995.25,57246.25,57246.25,57246.25,56500.875,45223.625,44222.125,44092.125,12022.625,12022.625,11277.25,745.375,4140.25,749.0,398.0,745.375,44092.125,2394.85,11239.900000000001,2394.85,11239.900000000001,0.0,0.0,,3442.5
2024-01-03 13:00:00+01:00,543.8311717779746,DE,SEE916274994887,Erdgas,0.36959999799728394,123.26434326171875,37.9375,-8158.279999999999,,45436.625,False,6888.75,4863.5,58223.75,57459.25,57459.25,57459.25,56713.875,45436.625,44663.875,44547.125,12022.625,12022.625,11277.25,745.375,4099.0,764.5,0.0,745.375,44547.125,3502.8999999999996,11661.18,3502.8999999999996,11661.18,0.0,0.0,,0.0
2024-01-03 14:00:00+01:00,503.38090524272326,DE,SEE934927915690,Erdgas,0.3993000090122223,114.09591674804688,41.225,-6678.530000000001,,44602.625,False,6340.0,4874.25,57383.0,56625.25,56625.25,56625.25,55879.875,44602.625,43779.875,43679.125,12022.625,12022.625,11277.25,745.375,4116.5,757.75,0.0,745.375,43679.125,4457.2,11135.73,4457.2,11135.73,0.0,0.0,,0.0
2024-01-03 15:00:00+01:00,497.8944833885086,DE,SEE965333653821,Erdgas,0.40369999408721924,112.85236358642578,41.725,-4777.03,,43682.625,False,6097.25,4902.0,56462.25,55705.25,55705.25,55705.25,54959.875,43682.625,42965.375,42812.375,12022.625,12022.625,11277.25,745.375,4145.0,757.0,0.0,745.375,42812.375,4524.9,9301.93,4524.9,9301.93,0.0,0.0,,0.0
2024-01-03 16:00:00+01:00,499.37887755051423,DE,SEE952372080091,Erdgas,0.4025000035762787,113.1888198852539,55.8325,-4391.77,,43772.625,False,5549.25,4999.0,56552.5,55795.25,55795.25,55795.25,55049.875,43772.625,43187.375,43066.125,12022.625,12022.625,11277.25,745.375,4241.75,757.25,0.0,745.375,43066.125,3620.35,8012.12,3620.35,8012.12,0.0,0.0,,0.0
2024-01-03 17:00:00+01:00,543.8311717779746,DE,SEE916274994887,Erdgas,0.36959999799728394,123.26434326171875,67.3675,-3130.95,,44566.875,False,5368.25,5199.5,57367.75,56589.5,56589.5,56589.5,55844.125,44566.875,44502.125,44382.625,12022.625,12022.625,11277.25,745.375,4421.25,778.25,0.0,745.375,44382.625,2459.95,5590.9,2459.95,5590.9,0.0,0.0,,0.0
2024-01-03 18:00:00+01:00,793.3884177668142,DE,SEE983645175053,Heizöl schwer,0.3630000054836273,165.06820678710938,77.7575,-957.35,,46873.875,False,5534.75,5310.5,59669.25,58896.5,58896.5,58896.5,58151.125,46873.875,46845.125,46736.875,12022.625,12022.625,11277.25,745.375,4537.75,772.75,0.0,745.375,46736.875,2981.25,3938.6,2981.25,3938.6,0.0,0.0,,0.0
